"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2013","16-34 y.","(2c_gen) general maturity certificate","7.67","8","734","5","7","9","10","7.52","7.82","8","8"
"2013","16-34 y.","(2c_voc) vocational maturity certificate","7.06","7","480","4","6","9","10","6.88","7.24","7","8"
"2013","16-34 y.","(3a) lower tertiary education","7.09","7.69","235","4","6","9","9","6.82","7.36","7","8"
"2013","16-34 y.","(3b) higher tertiary education","7.38","8","583","5","6","9","9","7.23","7.53","7","8"
"2013","35-65 y.","(0) in school","","","","","","","","","","",""
"2013","35-65 y.","(1a) inadequately completed","6.06","6.41","193","2","4","8","10","5.67","6.45","5","7"
"2013","35-65 y.","(1b) general elementary school","6.36","7","798","3","5","8","9","6.19","6.53","6","7"
"2013","35-65 y.","(1c) basic vocational qualification","6.35","7","3291","3","5","8","9","6.27","6.43","7","7"
"2013","35-65 y.","(2a) intermediate vocational","6.58","7","4667","3","5","8","9","6.51","6.65","7","7"
"2013","35-65 y.","(2b) intermediate general qualification","6.44","7","211","2","5","8","9","6.11","6.77","6","7"
"2013","35-65 y.","(2c_gen) general maturity certificate","6.63","7","280","3","5","8","9","6.35","6.91","7","8"
"2013","35-65 y.","(2c_voc) vocational maturity certificate","6.76","7","1591","3","5","8","9","6.65","6.87","7","7"
"2013","35-65 y.","(3a) lower tertiary education","6.84","7","1386","3","5","8","9","6.73","6.95","7","7"
"2013","35-65 y.","(3b) higher tertiary education","6.91","7","2502","4","5","8","9","6.83","6.99","7","7"
"2013","66 and older","(0) in school","","","","","","","","","","",""
"2013","66 and older","(1a) inadequately completed","6.4","7","69","3","5","8","10","5.77","7.03","5","8"
"2013","66 and older","(1b) general elementary school","6.22","7","678","3","5","8","9","6.03","6.41","6","7"
"2013","66 and older","(1c) basic vocational qualification","6.54","7","2038","3","5","8","10","6.44","6.64","7","7"
"2013","66 and older","(2a) intermediate vocational","6.64","7","736","3","5","8","10","6.47","6.81","7","7"
"2013","66 and older","(2b) intermediate general qualification","6.47","7","70","4","5","8","9","5.93","7.01","6","8"
"2013","66 and older","(2c_gen) general maturity certificate","6.51","7","42","3","5","9","9","5.72","7.3","5","8"
"2013","66 and older","(2c_voc) vocational maturity certificate","6.82","7","195","3","5","9","10","6.48","7.16","7","8"
"2013","66 and older","(3a) lower tertiary education","6.72","7","476","3","5","8","10","6.52","6.92","7","8"
"2013","66 and older","(3b) higher tertiary education","7.13","8","681","4","6","9","10","6.97","7.29","7","8"
"2014","16-34 y.","(0) in school","7.29","8","459","5","6","9","10","7.11","7.47","7","8"
"2014","16-34 y.","(1a) inadequately completed","5.64","5","130","2","4","8","9","5.18","6.1","5","7"
"2014","16-34 y.","(1b) general elementary school","7.05","8","691","4","5","9","10","6.87","7.23","7","8"
"2014","16-34 y.","(1c) basic vocational qualification","6.9","7","613","4","5","8","10","6.72","7.08","7","7"
"2014","16-34 y.","(2a) intermediate vocational","6.94","7","1069","4","6","9","10","6.81","7.07","7","7"
"2014","16-34 y.","(2b) intermediate general qualification","7.07","7","544","4","6","9","10","6.88","7.26","7","8"
"2014","16-34 y.","(2c_gen) general maturity certificate","7.54","8","951","5","7","9","10","7.41","7.67","8","8"
"2014","16-34 y.","(2c_voc) vocational maturity certificate","7.19","7","560","5","6","9","10","7.02","7.36","7","8"
"2014","16-34 y.","(3a) lower tertiary education","7.12","8","256","4","6","9","10","6.87","7.37","7","8"
"2014","16-34 y.","(3b) higher tertiary education","7.49","8","697","5","7","9","10","7.34","7.64","7","8"
"2014","35-65 y.","(0) in school","","","","","","","","","","",""
"2014","35-65 y.","(1a) inadequately completed","5.94","6","342","2","4","8","10","5.66","6.22","6","7"
"2014","35-65 y.","(1b) general elementary school","6.21","6","1045","3","4","8","10","6.06","6.36","7","7"
"2014","35-65 y.","(1c) basic vocational qualification","6.36","7","3237","3","5","8","9","6.28","6.44","7","7"
"2014","35-65 y.","(2a) intermediate vocational","6.56","7","4269","3","5","8","9","6.49","6.63","7","7"
"2014","35-65 y.","(2b) intermediate general qualification","6.12","6","206","3","4","8","9","5.8","6.44","6","7"
"2014","35-65 y.","(2c_gen) general maturity certificate","6.89","7","453","4","6","9","10","6.67","7.11","7","8"
"2014","35-65 y.","(2c_voc) vocational maturity certificate","6.82","7","1759","4","5","8","9","6.72","6.92","7","7"
"2014","35-65 y.","(3a) lower tertiary education","6.82","7","1311","4","5","8","9","6.71","6.93","7","7"
"2014","35-65 y.","(3b) higher tertiary education","6.85","7","2803","4","5","9","9","6.77","6.93","7","7"
"2014","66 and older","(0) in school","","","","","","","","","","",""
"2014","66 and older","(1a) inadequately completed","6.39","7","72","3","3","9","10","5.74","7.04","6","8"
"2014","66 and older","(1b) general elementary school","5.89","6","636","2","4","8","9","5.69","6.09","6","7"
"2014","66 and older","(1c) basic vocational qualification","6.49","7","2026","3","5","8","10","6.39","6.59","7","7"
"2014","66 and older","(2a) intermediate vocational","6.71","7","743","3","5","9","10","6.54","6.88","7","7"
"2014","66 and older","(2b) intermediate general qualification","6.2","6","65","3","5","8","9","5.62","6.78","5","8"
"2014","66 and older","(2c_gen) general maturity certificate","6.66","8","53","2","5","9","10","5.93","7.39","5","8"
"2014","66 and older","(2c_voc) vocational maturity certificate","6.97","7.82","202","3","5","8","10","6.62","7.32","7","8"
"2014","66 and older","(3a) lower tertiary education","6.74","7","474","3","5","9","10","6.54","6.94","7","7"
"2014","66 and older","(3b) higher tertiary education","6.95","7","693","4","5","9","10","6.79","7.11","7","8"
"2015","16-34 y.","(0) in school","7.61","8","356","5","6","9","10","7.4","7.82","8","8"
"2015","16-34 y.","(1a) inadequately completed","5.34","5","99","3","3","7","9","4.87","5.81","5","7"
"2015","16-34 y.","(1b) general elementary school","7.06","8","543","3","5","9","10","6.86","7.26","7","8"
"2015","16-34 y.","(1c) basic vocational qualification","7.02","7","504","4","5","9","10","6.83","7.21","7","7"
"2015","16-34 y.","(2a) intermediate vocational","6.96","7","893","4","6","8","10","6.82","7.1","7","8"
"2015","16-34 y.","(2b) intermediate general qualification","7.37","8","482","4","6","9","10","7.18","7.56","7","8"
"2015","16-34 y.","(2c_gen) general maturity certificate","7.53","8","865","5","7","9","10","7.4","7.66","8","8"
"2015","16-34 y.","(2c_voc) vocational maturity certificate","7.16","7.13","493","4","6","9","9","6.98","7.34","7","8"
"2015","16-34 y.","(3a) lower tertiary education","6.9","7","236","3","6","9","9","6.66","7.14","7","8"
"2015","16-34 y.","(3b) higher tertiary education","7.35","8","628","5","6","9","10","7.21","7.49","7","8"
"2015","35-65 y.","(0) in school","","","","","","","","","","",""
"2015","35-65 y.","(1a) inadequately completed","5.68","5","305","2","4","8","9","5.39","5.97","5","7"
"2015","35-65 y.","(1b) general elementary school","6.25","7","861","3","5","8","10","6.08","6.42","6","7"
"2015","35-65 y.","(1c) basic vocational qualification","6.41","7","2935","3","5","8","9","6.33","6.49","7","7"
"2015","35-65 y.","(2a) intermediate vocational","6.61","7","4105","3","5","8","9","6.54","6.68","7","7"
"2015","35-65 y.","(2b) intermediate general qualification","6.09","6","196","2","5","8","10","5.75","6.43","6","7"
"2015","35-65 y.","(2c_gen) general maturity certificate","6.61","7","357","3","5","8","9","6.37","6.85","7","8"
"2015","35-65 y.","(2c_voc) vocational maturity certificate","6.7","7","1697","3","5","8","9","6.6","6.8","7","7"
"2015","35-65 y.","(3a) lower tertiary education","6.86","7","1247","4","5","8","9","6.74","6.98","7","7"
"2015","35-65 y.","(3b) higher tertiary education","6.88","7","2585","4","5","8","9","6.8","6.96","7","7"
"2015","66 and older","(0) in school","","","","","","","","","","",""
"2015","66 and older","(1a) inadequately completed","6.17","7","60","2","4","8","9","5.51","6.83","5","8"
"2015","66 and older","(1b) general elementary school","5.95","6","599","2","4","8","9","5.75","6.15","6","7"
"2015","66 and older","(1c) basic vocational qualification","6.59","7","1975","3","5","8","9","6.49","6.69","7","7"
"2015","66 and older","(2a) intermediate vocational","6.58","7","765","3","5","8","9","6.41","6.75","7","7"
"2015","66 and older","(2b) intermediate general qualification","6.74","7","64","3","5","8","10","6.17","7.31","6","8"
"2015","66 and older","(2c_gen) general maturity certificate","7.03","7.24","50","4","5","9","10","6.38","7.68","6","8"
"2015","66 and older","(2c_voc) vocational maturity certificate","6.97","8","208","4","6","8","10","6.66","7.28","7","8"
"2015","66 and older","(3a) lower tertiary education","6.93","8","459","3","5","9","10","6.73","7.13","7","8"
"2015","66 and older","(3b) higher tertiary education","6.95","8","729","3","5","9","10","6.79","7.11","7","8"
"2016","16-34 y.","(0) in school","7.6","8","334","5","7","9","10","7.37","7.83","8","8"
"2016","16-34 y.","(1a) inadequately completed","5.53","6","98","3","3","7","8","5.04","6.02","5","7"
"2016","16-34 y.","(1b) general elementary school","7.24","8","538","4","5","9","10","7.04","7.44","7","8"
"2016","16-34 y.","(1c) basic vocational qualification","6.88","7","469","4","5","8","10","6.67","7.09","7","8"
"2016","16-34 y.","(2a) intermediate vocational","6.99","7","760","4","6","8","10","6.84","7.14","7","7"
"2016","16-34 y.","(2b) intermediate general qualification","6.76","7","441","3","5","9","10","6.54","6.98","7","8"
"2016","16-34 y.","(2c_gen) general maturity certificate","7.4","8","843","5","6","9","10","7.26","7.54","8","8"
"2016","16-34 y.","(2c_voc) vocational maturity certificate","7.44","8","528","5","7","9","10","7.27","7.61","7","8"
"2016","16-34 y.","(3a) lower tertiary education","7.34","8","209","5","6","9","10","7.07","7.61","7","8"
"2016","16-34 y.","(3b) higher tertiary education","7.22","7","734","5","6","9","10","7.08","7.36","7","8"
"2016","35-65 y.","(0) in school","","","","","","","","","","",""
"2016","35-65 y.","(1a) inadequately completed","6.12","6","322","3","5","8","9","5.85","6.39","6","7"
"2016","35-65 y.","(1b) general elementary school","6.06","6","830","3","4","8","9","5.89","6.23","6","7"
"2016","35-65 y.","(1c) basic vocational qualification","6.38","7","2753","3","5","8","9","6.29","6.47","7","7"
"2016","35-65 y.","(2a) intermediate vocational","6.53","7","3815","3","5","8","9","6.46","6.6","7","7"
"2016","35-65 y.","(2b) intermediate general qualification","6.34","7","190","3","5","8","10","5.98","6.7","7","7"
"2016","35-65 y.","(2c_gen) general maturity certificate","6.8","7","371","4","5","8","9","6.58","7.02","7","7"
"2016","35-65 y.","(2c_voc) vocational maturity certificate","6.8","7","1715","4","5","8","9","6.7","6.9","7","7"
"2016","35-65 y.","(3a) lower tertiary education","6.74","7","1165","4","6","8","9","6.62","6.86","7","7"
"2016","35-65 y.","(3b) higher tertiary education","6.81","7","2597","4","5","8","9","6.73","6.89","7","7"
"2016","66 and older","(0) in school","","","","","","","","","","",""
"2016","66 and older","(1a) inadequately completed","6.25","7","58","2","4","8","9","5.62","6.88","7","8"
"2016","66 and older","(1b) general elementary school","6","6","560","3","4","8","9","5.79","6.21","6","7"
"2016","66 and older","(1c) basic vocational qualification","6.55","7","1851","3","5","8","9","6.45","6.65","7","7"
"2016","66 and older","(2a) intermediate vocational","6.47","7","761","3","5","8","10","6.3","6.64","7","7"
"2016","66 and older","(2b) intermediate general qualification","6.24","7","66","3","5","8","9","5.62","6.86","5","8"
"2016","66 and older","(2c_gen) general maturity certificate","6.29","7","45","2","3","9","10","5.42","7.16","5","8"
"2016","66 and older","(2c_voc) vocational maturity certificate","6.56","7","197","3","5","8","10","6.23","6.89","7","8"
"2016","66 and older","(3a) lower tertiary education","6.81","7","461","3","5","8","10","6.6","7.02","7","7"
"2016","66 and older","(3b) higher tertiary education","6.92","7","734","4","5","9","9","6.76","7.08","7","8"
"2017","16-34 y.","(0) in school","7.54","8","401","5","7","9","10","7.36","7.72","7","8"
"2017","16-34 y.","(1a) inadequately completed","5.91","5","106","2","4","8","10","5.37","6.45","5","8"
"2017","16-34 y.","(1b) general elementary school","6.97","7.69","534","3","6","9","10","6.77","7.17","7","7"
"2017","16-34 y.","(1c) basic vocational qualification","6.96","7","457","4","5","9","10","6.75","7.17","7","8"
"2017","16-34 y.","(2a) intermediate vocational","6.92","7","894","4","6","8","9","6.78","7.06","7","7"
