"ple0162","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2019","North Rhine-Westphalia","Male","806","0.945270289893352","0.930293428586828","0.960247151199876"
"Yes","2019","North Rhine-Westphalia","Female","1045","0.948164445847735","0.935362453671721","0.960966438023748"
"Yes","2019","Hesse","Male","237","0.939640024801481","0.91017773409337","0.969102315509591"
"Yes","2019","Hesse","Female","307","0.925394171494526","0.897087822762102","0.953700520226949"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","205","0.961111512474139","0.935793972878837","0.986429052069441"
"Yes","2019","Rhineland-Palatinate,Saarland","Female","273","0.972731987894432","0.953987549628886","0.991476426159979"
"Yes","2019","Baden-Württemberg","Male","393","0.954800937853615","0.935027312885119","0.97457456282211"
"Yes","2019","Baden-Württemberg","Female","455","0.910849738865283","0.885897247902014","0.935802229828552"
"Yes","2019","Bavaria","Male","557","0.948771154329515","0.931026858655405","0.966515450003624"
"Yes","2019","Bavaria","Female","689","0.935437368900873","0.917825912984272","0.953048824817474"
"Yes","2019","Berlin","Male","169","0.929377207196461","0.892559217529577","0.966195196863345"
"Yes","2019","Berlin","Female","184","0.948739121860486","0.918251995706663","0.97922624801431"
"Yes","2019","Brandenburg","Male","201","0.898565013127442","0.858303521901306","0.938826504353579"
"Yes","2019","Brandenburg","Female","264","0.94873339438904","0.923218338839227","0.974248449938852"
"Yes","2019","Mecklenburg-Western Pomerania","Male","101","0.9765929933972","0.947945545181672","1.00524044161273"
"Yes","2019","Mecklenburg-Western Pomerania","Female","109","0.957560984623503","0.921033393644298","0.994088575602709"
"Yes","2019","Saxony","Male","284","0.947785903821133","0.922612817289018","0.972958990353248"
"Yes","2019","Saxony","Female","316","0.877193850434722","0.842560349853232","0.911827351016211"
"Yes","2019","Saxony-Anhalt","Male","154","0.972789672137014","0.947889489650329","0.997689854623698"
"Yes","2019","Saxony-Anhalt","Female","211","0.915111610309228","0.878530503641113","0.951692716977343"
"Yes","2019","Thuringia","Male","141","0.947481711703932","0.911902172693909","0.983061250713954"
"Yes","2019","Thuringia","Female","201","0.930937018086175","0.896964791089807","0.964909245082544"
"No","2019","Schleswig-Holstein","Male","11","","",""
"No","2019","Schleswig-Holstein","Female","19","","",""
"No","2019","Hamburg","Male","4","","",""
"No","2019","Hamburg","Female","3","","",""
"No","2019","Lower Saxony","Male","39","0.0595344662402546","0.0375496034374357","0.0815193290430735"
"No","2019","Lower Saxony","Female","39","0.042617424719231","0.0256277706173211","0.0596070788211409"
"No","2019","Bremen","Male","1","","",""
"No","2019","Bremen","Female","3","","",""
"No","2019","North Rhine-Westphalia","Male","80","0.054729710106648","0.0397528488001241","0.0697065714131719"
"No","2019","North Rhine-Westphalia","Female","107","0.0518355541522655","0.0390335619762521","0.0646375463282789"
"No","2019","Hesse","Male","14","","",""
"No","2019","Hesse","Female","24","","",""
"No","2019","Rhineland-Palatinate,Saarland","Male","19","","",""
"No","2019","Rhineland-Palatinate,Saarland","Female","17","","",""
"No","2019","Baden-Württemberg","Male","31","0.0451990621463854","0.0254254371778898","0.064972687114881"
"No","2019","Baden-Württemberg","Female","46","0.0891502611347172","0.0641977701714485","0.114102752097986"
"No","2019","Bavaria","Male","36","0.0512288456704854","0.0334845499963757","0.0689731413445951"
"No","2019","Bavaria","Female","59","0.0645626310991271","0.0469511751825262","0.082174087015728"
"No","2019","Berlin","Male","17","","",""
"No","2019","Berlin","Female","17","","",""
"No","2019","Brandenburg","Male","15","","",""
"No","2019","Brandenburg","Female","23","","",""
"No","2019","Mecklenburg-Western Pomerania","Male","6","","",""
"No","2019","Mecklenburg-Western Pomerania","Female","8","","",""
"No","2019","Saxony","Male","16","","",""
"No","2019","Saxony","Female","29","","",""
"No","2019","Saxony-Anhalt","Male","10","","",""
"No","2019","Saxony-Anhalt","Female","12","","",""
"No","2019","Thuringia","Male","10","","",""
"No","2019","Thuringia","Female","13","","",""
