"ple0162","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2017","secondary school degree","Couple + C. LE 16 ","25","","",""
"No","2017","secondary school degree","Couple + C. GT 16 ","16","","",""
"No","2017","secondary school degree","Couple + C. LE and GT 16","8","","",""
"No","2017","college entrance qualification","1-pers.-HH","24","","",""
"No","2017","college entrance qualification","(Married) couple without C. ","49","0.0668721212518947","0.0478719645125737","0.0858722779912157"
"No","2017","college entrance qualification","Single parent ","13","","",""
"No","2017","college entrance qualification","Couple + C. LE 16 ","40","0.131703593199671","0.0941800700930531","0.169227116306288"
"No","2017","college entrance qualification","Couple + C. GT 16 ","9","","",""
"No","2017","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"No","2017","Other degree","1-pers.-HH","9","","",""
"No","2017","Other degree","(Married) couple without C. ","24","","",""
"No","2017","Other degree","Single parent ","8","","",""
"No","2017","Other degree","Couple + C. LE 16 ","42","0.141324808986989","0.0976152082861413","0.185034409687836"
"No","2017","Other degree","Couple + C. GT 16 ","14","","",""
"No","2017","Other degree","Couple + C. LE and GT 16","9","","",""
"No","2017","no degree/no degree yet","1-pers.-HH","10","","",""
"No","2017","no degree/no degree yet","(Married) couple without C. ","2","","",""
"No","2017","no degree/no degree yet","Single parent ","7","","",""
"No","2017","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"No","2017","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"No","2017","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","1","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","2","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","5","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","3","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","10","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2018","no degree/no degree yet","Single parent ","1","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"No","2018","lower secondary degree","1-pers.-HH","","","",""
"No","2018","lower secondary degree","(Married) couple without C. ","","","",""
"No","2018","lower secondary degree","Single parent ","1","","",""
"No","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2018","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"No","2018","secondary school degree","1-pers.-HH","","","",""
"No","2018","secondary school degree","(Married) couple without C. ","","","",""
"No","2018","secondary school degree","Single parent ","","","",""
"No","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2018","college entrance qualification","1-pers.-HH","","","",""
"No","2018","college entrance qualification","(Married) couple without C. ","","","",""
"No","2018","college entrance qualification","Single parent ","","","",""
"No","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2018","Other degree","1-pers.-HH","","","",""
"No","2018","Other degree","(Married) couple without C. ","","","",""
"No","2018","Other degree","Single parent ","","","",""
"No","2018","Other degree","Couple + C. LE 16 ","7","","",""
"No","2018","Other degree","Couple + C. GT 16 ","","","",""
"No","2018","Other degree","Couple + C. LE and GT 16","","","",""
"No","2018","no degree/no degree yet","1-pers.-HH","","","",""
"No","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2018","no degree/no degree yet","Single parent ","1","","",""
"No","2018","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"No","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2018","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","632","0.955912291084257","0.94030940073059","0.971515181437924"
"Yes","2019","lower secondary degree","(Married) couple without C. ","1122","0.951091650713296","0.938801466119793","0.963381835306799"
"Yes","2019","lower secondary degree","Single parent ","153","0.939866461301187","0.90337042114394","0.976362501458434"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","187","0.919432310272168","0.881899356642591","0.956965263901745"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","195","0.944945487818531","0.913722748887903","0.976168226749159"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","93","0.950945859391179","0.908824426579776","0.993067292202582"
"Yes","2019","secondary school degree","1-pers.-HH","503","0.947289795111084","0.928337306511043","0.966242283711125"
"Yes","2019","secondary school degree","(Married) couple without C. ","1098","0.944234090776086","0.931040310147854","0.957427871404317"
"Yes","2019","secondary school degree","Single parent ","199","0.914064978974342","0.876860650252797","0.951269307695888"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","272","0.919112706100651","0.888512615703313","0.949712796497989"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","253","0.926293952812905","0.895184711450441","0.95740319417537"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","139","0.873467429573941","0.820961028267336","0.925973830880546"
"Yes","2019","college entrance qualification","1-pers.-HH","428","0.958620611817899","0.94032032878441","0.976920894851388"
"Yes","2019","college entrance qualification","(Married) couple without C. ","746","0.929496580510489","0.911768536475629","0.947224624545349"
"Yes","2019","college entrance qualification","Single parent ","169","0.952736715110984","0.9213865264069","0.984086903815069"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","280","0.848645112797489","0.808940843860702","0.888349381734276"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","191","0.939499300235985","0.906942410382018","0.972056190089951"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","114","0.80492462884666","0.737580289085471","0.872268968607849"
"Yes","2019","Other degree","1-pers.-HH","165","0.957163706586605","0.927664668314959","0.98666274485825"
"Yes","2019","Other degree","(Married) couple without C. ","275","0.924826189479738","0.895088449354767","0.954563929604709"
"Yes","2019","Other degree","Single parent ","72","0.988523666818998","0.964886473914859","1.01216085972314"
"Yes","2019","Other degree","Couple + C. LE 16 ","224","0.840622997118166","0.798127871022131","0.883118123214202"
"Yes","2019","Other degree","Couple + C. GT 16 ","109","0.96134117548014","0.926409593495247","0.996272757465033"
"Yes","2019","Other degree","Couple + C. LE and GT 16","126","0.930311483650188","0.888134174065566","0.972488793234809"
"Yes","2019","no degree/no degree yet","1-pers.-HH","62","0.901623962251655","0.832831757461787","0.970416167041522"
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","53","0.945866757878687","0.888127780773191","1.00360573498418"
"Yes","2019","no degree/no degree yet","Single parent ","70","0.956048592832742","0.909656513893161","1.00244067177232"
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","140","0.955320574539454","0.923701109170273","0.986940039908635"
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","60","0.990169111886349","0.965806217629774","1.01453200614292"
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","106","0.781043483944518","0.709681029346464","0.852405938542572"
"No","2019","lower secondary degree","1-pers.-HH","33","0.0440877089157431","0.0284848185620764","0.0596905992694099"
"No","2019","lower secondary degree","(Married) couple without C. ","61","0.0489083492867037","0.0366181646932005","0.061198533880207"
"No","2019","lower secondary degree","Single parent ","10","","",""
"No","2019","lower secondary degree","Couple + C. LE 16 ","15","","",""
"No","2019","lower secondary degree","Couple + C. GT 16 ","10","","",""
"No","2019","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"No","2019","secondary school degree","1-pers.-HH","31","0.0527102048889159","0.0337577162888747","0.0716626934889571"
"No","2019","secondary school degree","(Married) couple without C. ","64","0.0557659092239144","0.0425721285956829","0.068959689852146"
"No","2019","secondary school degree","Single parent ","19","","",""
"No","2019","secondary school degree","Couple + C. LE 16 ","33","0.0808872938993487","0.0502872035020109","0.111487384296687"
"No","2019","secondary school degree","Couple + C. GT 16 ","18","","",""
"No","2019","secondary school degree","Couple + C. LE and GT 16","15","","",""
"No","2019","college entrance qualification","1-pers.-HH","27","","",""
"No","2019","college entrance qualification","(Married) couple without C. ","55","0.070503419489511","0.0527753754546514","0.0882314635243706"
"No","2019","college entrance qualification","Single parent ","7","","",""
"No","2019","college entrance qualification","Couple + C. LE 16 ","33","0.151354887202511","0.111650618265724","0.191059156139298"
"No","2019","college entrance qualification","Couple + C. GT 16 ","15","","",""
"No","2019","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"No","2019","Other degree","1-pers.-HH","16","","",""
"No","2019","Other degree","(Married) couple without C. ","27","","",""
"No","2019","Other degree","Single parent ","6","","",""
"No","2019","Other degree","Couple + C. LE 16 ","61","0.159377002881834","0.116881876785798","0.201872128977869"
"No","2019","Other degree","Couple + C. GT 16 ","8","","",""
"No","2019","Other degree","Couple + C. LE and GT 16","14","","",""
"No","2019","no degree/no degree yet","1-pers.-HH","10","","",""
"No","2019","no degree/no degree yet","(Married) couple without C. ","6","","",""
"No","2019","no degree/no degree yet","Single parent ","5","","",""
"No","2019","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"No","2019","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"No","2019","no degree/no degree yet","Couple + C. LE and GT 16","23","","",""
