"ple0040","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2003","Not Working","direct migration background","881","0.833854798027337","0.811394734555712","0.856314861498962","2"
"No","2003","Not Working","indirect migration background","234","0.930216135409489","0.898442342766154","0.961989928052824","2"
"No","2003","Full Time","direct migration background","886","0.958192262773725","0.945321778293906","0.971062747253545","2"
"No","2003","Full Time","indirect migration background","302","0.973154552307009","0.95521973204008","0.991089372573938","2"
"No","2003","Part Time","no migration background","3957","0.91288441183248","0.904416055507082","0.921352768157878","2"
"No","2003","Part Time","direct migration background","605","0.94676625032355","0.929413931538616","0.964118569108484","2"
"Yes","2003","Part Time","direct migration background","38","0.0532337496764497","0.0358814308915159","0.0705860684613836","1"
"Yes","2003","Part Time","indirect migration background","7","","","","1"
"Yes","2003","Not Working","no migration background","1498","0.242998440328091","0.232834311280907","0.253162569375275","1"
"Yes","2003","Not Working","direct migration background","174","0.166145201972663","0.143685138501038","0.188605265444288","1"
"Yes","2003","Not Working","indirect migration background","13","","","","1"
"Yes","2003","Full Time","no migration background","431","0.0663886042831701","0.0608166369274805","0.0719605716388597","1"
"Yes","2003","Full Time","direct migration background","43","0.0418077372262744","0.0289372527464551","0.0546782217060938","1"
"Yes","2003","Full Time","indirect migration background","10","","","","1"
"Yes","2003","Part Time","no migration background","303","0.0871155881675203","0.0786472318421223","0.0955839444929182","1"
"No","2004","Full Time","no migration background","6830","0.928889459659592","0.922981603778937","0.934797315540247","2"
"No","2004","Part Time","indirect migration background","226","0.944095726894654","0.914722972198387","0.973468481590921","2"
"No","2004","Not Working","no migration background","5335","0.750721953335434","0.740466369100751","0.760977537570118","2"
"No","2004","Not Working","direct migration background","879","0.822100530312871","0.799154071542506","0.845046989083237","2"
"No","2004","Not Working","indirect migration background","243","0.91747498054151","0.883899041270127","0.951050919812894","2"
"No","2004","Full Time","direct migration background","825","0.944842510957031","0.929716443921956","0.959968577992105","2"
"No","2004","Full Time","indirect migration background","305","0.988510125706306","0.976722360772079","1.00029789064053","2"
"No","2004","Part Time","no migration background","3889","0.91502809416062","0.906583094269168","0.923473094052071","2"
"No","2004","Part Time","direct migration background","571","0.941553120584273","0.922782633453874","0.960323607714672","2"
"Yes","2004","Part Time","direct migration background","29","","","","1"
"Yes","2004","Part Time","indirect migration background","9","","","","1"
"Yes","2004","Not Working","no migration background","1500","0.249278046664566","0.239022462429882","0.259533630899249","1"
"Yes","2004","Not Working","direct migration background","188","0.177899469687129","0.154953010916763","0.200845928457494","1"
"Yes","2004","Not Working","indirect migration background","15","","","","1"
"Yes","2004","Full Time","no migration background","440","0.0711105403404077","0.0652026844597527","0.0770183962210627","1"
"Yes","2004","Full Time","direct migration background","50","0.0551574890429695","0.0400314220078952","0.0702835560780437","1"
"Yes","2004","Full Time","indirect migration background","9","","","","1"
"Yes","2004","Part Time","no migration background","299","0.0849719058393803","0.0765269059479292","0.0934169057308314","1"
"No","2005","Full Time","no migration background","6432","0.925176842457538","0.918958889989093","0.931394794925983","2"
"No","2005","Part Time","indirect migration background","212","0.985619067297653","0.96970515587966","1.00153297871565","2"
"No","2005","Not Working","no migration background","5087","0.751925535030689","0.741483677531202","0.762367392530176","2"
"No","2005","Not Working","direct migration background","818","0.817277808856769","0.793374295679349","0.841181322034189","2"
"No","2005","Not Working","indirect migration background","272","0.931758269266024","0.902482905155028","0.96103363337702","2"
"No","2005","Full Time","direct migration background","767","0.962012130116036","0.948789950170335","0.975234310061738","2"
"No","2005","Full Time","indirect migration background","322","0.988906301817182","0.977622645767163","1.0001899578672","2"
"No","2005","Part Time","no migration background","3766","0.922804779011418","0.914569535483886","0.93104002253895","2"
"No","2005","Part Time","direct migration background","526","0.936634370631082","0.916456933668013","0.956811807594152","2"
"Yes","2005","Full Time","no migration background","446","0.0748231575424623","0.0686052050740173","0.0810411100109073","1"
"Yes","2005","Full Time","direct migration background","36","0.0379878698839638","0.0247656899382625","0.0512100498296651","1"
"Yes","2005","Full Time","indirect migration background","9","","","","1"
"Yes","2005","Part Time","direct migration background","34","0.0633656293689177","0.0431881924058485","0.0835430663319868","1"
"Yes","2005","Part Time","indirect migration background","3","","","","1"
"Yes","2005","Not Working","no migration background","1485","0.248074464969311","0.237632607469824","0.258516322468798","1"
"Yes","2005","Not Working","direct migration background","186","0.182722191143231","0.158818677965811","0.206625704320651","1"
"Yes","2005","Not Working","indirect migration background","13","","","","1"
"Yes","2005","Part Time","no migration background","269","0.0771952209885821","0.0689599774610502","0.0854304645161141","1"
"No","2006","Part Time","indirect migration background","226","0.992345800617753","0.981106908443974","1.00358469279153","2"
"No","2006","Not Working","no migration background","5591","0.743755658622167","0.733726730594071","0.753784586650262","2"
"No","2006","Not Working","direct migration background","822","0.800752779429656","0.776287877678125","0.825217681181187","2"
"No","2006","Not Working","indirect migration background","243","0.919182101719977","0.885859716167327","0.952504487272627","2"
"No","2006","Full Time","no migration background","6859","0.928244593865723","0.922325084603541","0.934164103127904","2"
"No","2006","Full Time","direct migration background","749","0.945903825129068","0.930189406203915","0.961618244054221","2"
"No","2006","Full Time","indirect migration background","325","0.98634295055784","0.973877201283608","0.998808699832073","2"
"No","2006","Part Time","no migration background","3916","0.917325455303568","0.909022533015028","0.925628377592108","2"
"No","2006","Part Time","direct migration background","536","0.953318543407242","0.93589304882575","0.970744037988733","2"
"Yes","2006","Full Time","no migration background","443","0.0717554061342774","0.0658358968720961","0.0776749153964586","1"
"Yes","2006","Full Time","direct migration background","47","0.0540961748709321","0.0383817559457787","0.0698105937960854","1"
"Yes","2006","Full Time","indirect migration background","8","","","","1"
"Yes","2006","Part Time","direct migration background","27","","","","1"
"Yes","2006","Part Time","indirect migration background","5","","","","1"
"Yes","2006","Not Working","no migration background","1688","0.256244341377834","0.246215413349738","0.266273269405929","1"
"Yes","2006","Not Working","direct migration background","202","0.199247220570344","0.174782318818813","0.223712122321875","1"
"Yes","2006","Not Working","indirect migration background","14","","","","1"
"Yes","2006","Part Time","no migration background","310","0.0826745446964319","0.074371622407892","0.0909774669849718","1"
"No","2007","Part Time","indirect migration background","219","0.991281641955286","0.979107455083247","1.00345582882732","2"
"No","2007","Not Working","no migration background","5261","0.746039742496507","0.735732678599459","0.756346806393556","2"
"No","2007","Not Working","direct migration background","700","0.803279090207158","0.776984928693461","0.829573251720856","2"
"No","2007","Not Working","indirect migration background","220","0.935093777884332","0.903460741568489","0.966726814200175","2"
"No","2007","Full Time","no migration background","6390","0.924467622094092","0.918197545635751","0.930737698552433","2"
"No","2007","Full Time","direct migration background","666","0.950311083216387","0.934259257960619","0.966362908472155","2"
"No","2007","Full Time","indirect migration background","320","0.971999165603178","0.954199593845859","0.989798737360498","2"
"No","2007","Part Time","no migration background","3649","0.918983632834137","0.910464700973772","0.927502564694501","2"
"No","2007","Part Time","direct migration background","515","0.940088543323266","0.92009044137526","0.960086645271273","2"
"Yes","2007","Full Time","no migration background","433","0.0755323779059079","0.069262301447567","0.0818024543642488","1"
"Yes","2007","Full Time","direct migration background","38","0.049688916783613","0.0336370915278449","0.065740742039381","1"
"Yes","2007","Full Time","indirect migration background","10","","","","1"
"Yes","2007","Part Time","direct migration background","26","","","","1"
"Yes","2007","Part Time","indirect migration background","5","","","","1"
"Yes","2007","Not Working","no migration background","1590","0.253960257503493","0.243653193606444","0.264267321400541","1"
"Yes","2007","Not Working","direct migration background","178","0.196720909792842","0.170426748279145","0.223015071306539","1"
"Yes","2007","Part Time","no migration background","292","0.0810163671658632","0.0724974353054987","0.0895352990262277","1"
"Yes","2007","Not Working","indirect migration background","13","","","","1"
"No","2008","Part Time","indirect migration background","217","0.97633711307193","0.95647659398327","0.996197632160589","2"
"No","2008","Not Working","no migration background","4953","0.747605782578667","0.736998265076089","0.758213300081245","2"
"No","2008","Not Working","direct migration background","637","0.800605071499092","0.772918491027672","0.828291651970512","2"
"No","2008","Not Working","indirect migration background","192","0.901846237501968","0.861118443694698","0.942574031309237","2"
"No","2008","Full Time","no migration background","6087","0.924398801409349","0.917976584310005","0.930821018508693","2"
"No","2008","Full Time","direct migration background","595","0.941007203129312","0.922623653212333","0.95939075304629","2"
"No","2008","Full Time","indirect migration background","330","0.976333340624095","0.960151952231729","0.992514729016461","2"
"No","2008","Part Time","no migration background","3429","0.908588694762188","0.899317670306221","0.917859719218155","2"
"No","2008","Part Time","direct migration background","459","0.971286051588504","0.95633057118192","0.986241531995089","2"
"Yes","2008","Full Time","no migration background","422","0.0756011985906507","0.0691789814913066","0.0820234156899949","1"
"Yes","2008","Full Time","direct migration background","36","0.0589927968706882","0.0406092469537096","0.0773763467876668","1"
"Yes","2008","Full Time","indirect migration background","9","","","","1"
"Yes","2008","Part Time","direct migration background","20","","","","1"
"Yes","2008","Part Time","indirect migration background","8","","","","1"
"Yes","2008","Not Working","no migration background","1489","0.252394217421333","0.241786699918755","0.263001734923911","1"
"Yes","2008","Not Working","direct migration background","163","0.199394928500908","0.171708348029488","0.227081508972328","1"
"Yes","2008","Part Time","no migration background","283","0.091411305237812","0.082140280781845","0.100682329693779","1"
"Yes","2008","Not Working","indirect migration background","13","","","","1"
"No","2009","Part Time","indirect migration background","203","0.982573167688943","0.96491691484031","1.00022942053758","2"
"No","2009","Not Working","no migration background","4541","0.741797127802885","0.730682527366421","0.752911728239348","2"
"No","2009","Not Working","direct migration background","535","0.792522103924053","0.762088911408783","0.822955296439323","2"
"No","2009","Not Working","indirect migration background","183","0.911236676702334","0.871216444998494","0.951256908406175","2"
"No","2009","Full Time","no migration background","5745","0.927428988140165","0.920948306196689","0.93390967008364","2"
"No","2009","Full Time","direct migration background","498","0.942015820247364","0.922137270925638","0.961894369569089","2"
"No","2009","Full Time","indirect migration background","300","0.974723884045664","0.957251055411687","0.992196712679641","2"
"No","2009","Part Time","no migration background","3258","0.905820789744856","0.896212798941566","0.915428780548146","2"
"No","2009","Part Time","direct migration background","431","0.949821872352675","0.929673585320712","0.969970159384638","2"
"Yes","2009","Full Time","no migration background","411","0.0725710118598355","0.0660903299163603","0.0790516938033107","1"
"Yes","2009","Full Time","direct migration background","33","0.0579841797526362","0.0381056304309107","0.0778627290743616","1"
"Yes","2009","Full Time","indirect migration background","10","","","","1"
"Yes","2009","Part Time","direct migration background","20","","","","1"
"Yes","2009","Part Time","indirect migration background","8","","","","1"
"Yes","2009","Not Working","no migration background","1415","0.258202872197115","0.247088271760652","0.269317472633579","1"
"Yes","2009","Not Working","direct migration background","147","0.207477896075947","0.177044703560677","0.237911088591217","1"
"Yes","2009","Part Time","no migration background","292","0.0941792102551439","0.0845712194518538","0.103787201058434","1"
"Yes","2009","Not Working","indirect migration background","11","","","","1"
"No","2010","Part Time","indirect migration background","336","0.967390531443677","0.94870281953696","0.986078243350395","2"
"No","2010","Not Working","no migration background","5436","0.739825402633523","0.72945015674738","0.750200648519665","2"
"No","2010","Not Working","direct migration background","1051","0.815765201205339","0.793867260906215","0.837663141504464","2"
"No","2010","Not Working","indirect migration background","329","0.900145745929412","0.868509987832619","0.931781504026205","2"
"No","2010","Full Time","no migration background","7422","0.931612689512075","0.926030454678908","0.937194924345243","2"
"No","2010","Full Time","direct migration background","900","0.960660492091506","0.948159638731539","0.973161345451473","2"
"No","2010","Full Time","indirect migration background","442","0.950892731890696","0.931102357816953","0.970683105964439","2"
"No","2010","Part Time","no migration background","4871","0.900284529376181","0.892161190821755","0.908407867930607","2"
"No","2010","Part Time","direct migration background","738","0.927698600553016","0.909417695018917","0.945979506087114","2"
"Yes","2010","Full Time","no migration background","432","0.0683873104879247","0.0628050756547574","0.0739695453210919","1"
"Yes","2010","Full Time","direct migration background","29","","","","1"
"Yes","2010","Full Time","indirect migration background","16","","","","1"
"Yes","2010","Part Time","direct migration background","33","0.0723013994469841","0.0540204939128855","0.0905823049810828","1"
"Yes","2010","Part Time","indirect migration background","11","","","","1"
"Yes","2010","Not Working","no migration background","1433","0.260174597366477","0.249799351480335","0.27054984325262","1"
"Yes","2010","Not Working","direct migration background","153","0.184234798794661","0.162336858495536","0.206132739093785","1"
"Yes","2010","Not Working","indirect migration background","16","","","","1"
"Yes","2010","Part Time","no migration background","355","0.0997154706238192","0.091592132069393","0.107838809178245","1"
"No","2011","Part Time","indirect migration background","411","0.93078191788937","0.90681880654646","0.954745029232279","2"
"No","2011","Not Working","no migration background","6575","0.742367244391701","0.733009931097767","0.751724557685635","2"
"No","2011","Not Working","direct migration background","1113","0.822285040490942","0.80151283401185","0.843057246970034","2"
"No","2011","Not Working","indirect migration background","368","0.890024339374316","0.859132112793026","0.920916565955607","2"
"No","2011","Full Time","no migration background","8535","0.930977052118783","0.925762186002083","0.936191918235483","2"
"No","2011","Full Time","direct migration background","1019","0.967818776070684","0.957159389665506","0.978478162475862","2"
"No","2011","Full Time","indirect migration background","466","0.978246321525794","0.965182483151036","0.991310159900551","2"
"No","2011","Part Time","no migration background","5883","0.89656697486164","0.889069289358072","0.904064660365208","2"
"No","2011","Part Time","direct migration background","856","0.950254591422031","0.935946464940953","0.964562717903109","2"
"Yes","2011","Not Working","direct migration background","188","0.177714959509058","0.156942753029966","0.19848716598815","1"
"Yes","2011","Full Time","no migration background","542","0.0690229478812169","0.0638080817645167","0.0742378139979172","1"
"Yes","2011","Full Time","direct migration background","34","0.0321812239293162","0.0215218375241385","0.0428406103344939","1"
"Yes","2011","Full Time","indirect migration background","13","","","","1"
"Yes","2011","Part Time","direct migration background","31","0.049745408577969","0.0354372820968914","0.0640535350590466","1"
"Yes","2011","Part Time","indirect migration background","20","","","","1"
"Yes","2011","Not Working","no migration background","1816","0.257632755608299","0.248275442314365","0.266990068902233","1"
"Yes","2011","Not Working","indirect migration background","26","","","","1"
"Yes","2011","Part Time","no migration background","454","0.10343302513836","0.0959353396347922","0.110930710641928","1"
"No","2012","Part Time","indirect migration background","418","0.93012454393036","0.906303837720172","0.953945250140548","2"
"No","2012","Not Working","no migration background","6351","0.733665516253468","0.72414537852031","0.743185653986626","2"
"No","2012","Not Working","direct migration background","980","0.824325607267085","0.802388831295654","0.846262383238516","2"
"No","2012","Not Working","indirect migration background","316","0.874216952134005","0.838917423124629","0.909516481143381","2"
"No","2012","Full Time","no migration background","8288","0.92286792053101","0.917307771051288","0.928428070010733","2"
"No","2012","Full Time","direct migration background","1025","0.948399808042349","0.93513246825243","0.961667147832268","2"
"No","2012","Full Time","indirect migration background","478","0.963882693110788","0.947479074337345","0.980286311884231","2"
"No","2012","Part Time","no migration background","5713","0.902225489701779","0.894827682849333","0.909623296554226","2"
"No","2012","Part Time","direct migration background","786","0.945871586618453","0.930393928446658","0.961349244790247","2"
"Yes","2012","Not Working","direct migration background","176","0.175674392732915","0.153737616761484","0.197611168704346","1"
"Yes","2012","Full Time","no migration background","557","0.0771320794689898","0.0715719299892674","0.0826922289487121","1"
"Yes","2012","Full Time","direct migration background","43","0.0516001919576512","0.0383328521677322","0.0648675317475702","1"
"Yes","2012","Full Time","indirect migration background","19","","","","1"
"Yes","2012","Part Time","direct migration background","35","0.0541284133815475","0.038650755209753","0.069606071553342","1"
"Yes","2012","Part Time","indirect migration background","22","","","","1"
"Yes","2012","Not Working","no migration background","1931","0.266334483746532","0.256814346013374","0.27585462147969","1"
"Yes","2012","Not Working","indirect migration background","23","","","","1"
"Yes","2012","Part Time","no migration background","479","0.0977745102982207","0.0903767034457739","0.105172317150667","1"
"No","2013","Full Time","no migration background","7743","0.92790879715582","0.922335523593016","0.933482070718623","2"
"No","2013","Full Time","direct migration background","917","0.943241058792041","0.928566167374203","0.95791595020988","2"
"No","2013","Full Time","indirect migration background","463","0.967520459776151","0.951661945862891","0.98337897368941","2"
"No","2013","Part Time","no migration background","5495","0.898873048227273","0.891232799021731","0.906513297432815","2"
"No","2013","Part Time","direct migration background","741","0.909216709179505","0.88906744277096","0.92936597558805","2"
"No","2013","Part Time","indirect migration background","391","0.933456271289677","0.909213312157972","0.957699230421382","2"
"No","2013","Not Working","no migration background","6104","0.741073340297265","0.731396086875934","0.750750593718596","2"
"No","2013","Not Working","direct migration background","4310","0.873150565918398","0.863600395885596","0.8827007359512","2"
"No","2013","Not Working","indirect migration background","1194","0.932066554091097","0.918089079877369","0.946044028304825","2"
"Yes","2013","Not Working","direct migration background","355","0.126849434081602","0.1172992640488","0.136399604114403","1"
"Yes","2013","Not Working","no migration background","1767","0.258926659702735","0.249249406281404","0.268603913124066","1"
"Yes","2013","Full Time","no migration background","530","0.0720912028441804","0.0665179292813771","0.0776644764069837","1"
"Yes","2013","Full Time","direct migration background","38","0.0567589412079585","0.0420840497901198","0.0714338326257973","1"
"Yes","2013","Full Time","indirect migration background","17","","","","1"
"Yes","2013","Part Time","direct migration background","40","0.0907832908204948","0.0706340244119501","0.11093255722904","1"
"Yes","2013","Part Time","indirect migration background","15","","","","1"
"Yes","2013","Not Working","indirect migration background","51","0.0679334459089031","0.053955971695175","0.0819109201226312","1"
"Yes","2013","Part Time","no migration background","487","0.101126951772727","0.0934867025671853","0.108767200978269","1"
"No","2014","Full Time","no migration background","7157","0.924078481894058","0.91815192630381","0.930005037484306","2"
"No","2014","Full Time","direct migration background","1779","0.955878343577615","0.946499905970879","0.965256781184351","2"
"No","2014","Full Time","indirect migration background","691","0.96759555606469","0.954580006515167","0.980611105614214","2"
"No","2014","Part Time","no migration background","4955","0.897617045253445","0.889547896728088","0.905686193778802","2"
"No","2014","Part Time","direct migration background","1506","0.928058550029887","0.915289428771253","0.940827671288521","2"
"No","2014","Part Time","indirect migration background","539","0.922121585575109","0.9000249317591","0.944218239391118","2"
"No","2014","Not Working","no migration background","5378","0.723737546656787","0.713366560404823","0.734108532908751","2"
"No","2014","Not Working","direct migration background","1449","0.799681321587078","0.780716782788418","0.818645860385738","2"
"No","2014","Not Working","indirect migration background","484","0.882956445236718","0.855218988845128","0.910693901628308","2"
"Yes","2014","Not Working","direct migration background","262","0.200318678412922","0.181354139614262","0.219283217211582","1"
"Yes","2014","Full Time","no migration background","516","0.0759215181059418","0.0699949625156938","0.0818480736961899","1"
"Yes","2014","Full Time","direct migration background","63","0.0441216564223852","0.0347432188156493","0.0535000940291211","1"
"Yes","2014","Not Working","no migration background","1763","0.276262453343213","0.265891467091249","0.286633439595177","1"
"Yes","2014","Full Time","indirect migration background","20","","","","1"
"Yes","2014","Part Time","direct migration background","67","0.0719414499701131","0.0591723287114788","0.0847105712287474","1"
"Yes","2014","Part Time","indirect migration background","26","","","","1"
"Yes","2014","Not Working","indirect migration background","32","0.117043554763282","0.0893060983716923","0.144781011154872","1"
"Yes","2014","Part Time","no migration background","467","0.102382954746555","0.0943138062211981","0.110452103271912","1"
"No","2015","Full Time","no migration background","6757","0.921268688042412","0.915056904438173","0.927480471646651","2"
"No","2015","Full Time","direct migration background","1576","0.969853444137411","0.961521799464384","0.978185088810438","2"
"No","2015","Full Time","indirect migration background","636","0.963255504582896","0.948869761498316","0.977641247667475","2"
"No","2015","Part Time","no migration background","4765","0.892277334278989","0.883864522950845","0.900690145607132","2"
"No","2015","Part Time","direct migration background","1317","0.941254196637053","0.928802466669862","0.953705926604243","2"
"No","2015","Part Time","indirect migration background","514","0.947323394987419","0.928341031086501","0.966305758888337","2"
"No","2015","Not Working","no migration background","5128","0.727551826995939","0.716951108298577","0.738152545693302","2"
"No","2015","Not Working","direct migration background","2688","0.843211191775559","0.83005458947846","0.856367794072659","2"
"No","2015","Not Working","indirect migration background","466","0.905351016497627","0.879666920052071","0.931035112943183","2"
"Yes","2015","Not Working","direct migration background","246","0.156788808224441","0.143632205927341","0.16994541052154","1"
"Yes","2015","Full Time","no migration background","464","0.078731311957588","0.0725195283533491","0.0849430955618269","1"
"Yes","2015","Full Time","direct migration background","42","0.0301465558625887","0.0218149111895617","0.0384782005356157","1"
"Yes","2015","Not Working","no migration background","1648","0.272448173004061","0.261847454306698","0.283048891701423","1"
"Yes","2015","Full Time","indirect migration background","21","","","","1"
"Yes","2015","Part Time","direct migration background","53","0.0587458033629472","0.0462940733957567","0.0711975333301378","1"
"Yes","2015","Part Time","no migration background","452","0.107722665721011","0.0993098543928675","0.116135477049155","1"
"Yes","2015","Part Time","indirect migration background","18","","","","1"
"Yes","2015","Not Working","indirect migration background","33","0.0946489835023729","0.0689648870568166","0.120333079947929","1"
"No","2016","Full Time","no migration background","6286","0.924147764528772","0.917816608856485","0.930478920201059","2"
"No","2016","Full Time","direct migration background","1775","0.968064048637516","0.959983818757079","0.976144278517953","2"
"No","2016","Full Time","indirect migration background","612","0.968481619909837","0.954860362893007","0.982102876926667","2"
"No","2016","Part Time","no migration background","4464","0.893200509093706","0.884542916509205","0.901858101678207","2"
"No","2016","Part Time","direct migration background","1479","0.936650132637111","0.924519486431085","0.948780778843136","2"
"No","2016","Part Time","indirect migration background","507","0.983452154965587","0.972476972408896","0.994427337522279","2"
"No","2016","Not Working","no migration background","4726","0.72654868848366","0.715522018073514","0.737575358893806","2"
"No","2016","Not Working","direct migration background","1314","0.805824128398194","0.78596439689411","0.825683859902278","2"
"No","2016","Not Working","indirect migration background","384","0.880458858247925","0.849395077452392","0.911522639043459","2"
"Yes","2016","Not Working","direct migration background","210","0.194175871601806","0.174316140097722","0.214035603105889","1"
"Yes","2016","Full Time","indirect migration background","20","","","","1"
"Yes","2016","Part Time","indirect migration background","12","","","","1"
"Yes","2016","Full Time","no migration background","432","0.0758522354712281","0.0695210797989407","0.0821833911435155","1"
"Yes","2016","Full Time","direct migration background","44","0.0319359513624839","0.0238557214820468","0.0400161812429209","1"
"Yes","2016","Part Time","direct migration background","70","0.0633498673628891","0.0512192211568635","0.0754805135689147","1"
"Yes","2016","Part Time","no migration background","425","0.106799490906294","0.0981418983217928","0.115457083490795","1"
"Yes","2016","Not Working","no migration background","1551","0.27345131151634","0.262424641106194","0.284477981926486","1"
"Yes","2016","Not Working","indirect migration background","35","0.119541141752075","0.0884773609565412","0.150604922547608","1"
"No","2017","Full Time","no migration background","7510","0.935402721846365","0.930009440584135","0.940796003108594","2"
"No","2017","Full Time","direct migration background","1713","0.967039377868611","0.958710326974429","0.975368428762792","2"
"No","2017","Full Time","indirect migration background","621","0.949191330887647","0.932360521251718","0.966022140523576","2"
"No","2017","Part Time","no migration background","5037","0.874047782561853","0.865346803532826","0.882748761590881","2"
"No","2017","Part Time","direct migration background","1409","0.953323104334507","0.942535916656115","0.964110292012899","2"
"No","2017","Part Time","indirect migration background","590","0.96579919529111","0.95138836287335","0.98021002770887","2"
"No","2017","Not Working","no migration background","5076","0.732955387571466","0.722376042759602","0.743534732383331","2"
"No","2017","Not Working","direct migration background","1199","0.772130978481387","0.750375325667418","0.793886631295356","2"
"No","2017","Not Working","indirect migration background","413","0.922359141802329","0.897578972119531","0.947139311485126","2"
"Yes","2017","Not Working","direct migration background","229","0.227869021518613","0.206113368704644","0.249624674332582","1"
"Yes","2017","Part Time","indirect migration background","21","","","","1"
"Yes","2017","Full Time","no migration background","470","0.0645972781536355","0.0592039968914056","0.0699905594158655","1"
"Yes","2017","Full Time","direct migration background","52","0.0329606221313891","0.0246315712372076","0.0412896730255706","1"
"Yes","2017","Full Time","indirect migration background","33","0.050808669112353","0.0339778594764243","0.0676394787482818","1"
"Yes","2017","Part Time","no migration background","549","0.125952217438147","0.117251238409119","0.134653196467174","1"
"Yes","2017","Part Time","direct migration background","60","0.046676895665493","0.0358897079871009","0.057464083343885","1"
"Yes","2017","Not Working","indirect migration background","35","0.0776408581976713","0.0528606885148738","0.102421027880469","1"
"Yes","2017","Not Working","no migration background","1642","0.267044612428534","0.256465267616669","0.277623957240399","1"
"No","2018","Full Time","no migration background","7084","0.931954831559382","0.926278297184615","0.937631365934149","2"
"No","2018","Full Time","direct migration background","1616","0.967096035722926","0.958543029655779","0.975649041790072","2"
"No","2018","Full Time","indirect migration background","654","0.954011737661671","0.938360300173331","0.969663175150011","2"
"No","2018","Part Time","no migration background","4962","0.882668759405488","0.874172288106392","0.891165230704585","2"
"No","2018","Part Time","direct migration background","1345","0.94372318592847","0.931698557965113","0.955747813891828","2"
"No","2018","Part Time","indirect migration background","591","0.940493193466579","0.921841640237919","0.95914474669524","2"
"No","2018","Not Working","no migration background","4851","0.728684284371381","0.717887409759029","0.739481158983733","2"
"No","2018","Not Working","direct migration background","1123","0.781960893472443","0.759967184563109","0.803954602381776","2"
"No","2018","Not Working","indirect migration background","360","0.863495833652335","0.830017758095253","0.896973909209417","2"
"Yes","2018","Not Working","direct migration background","231","0.218039106527557","0.196045397618224","0.240032815436891","1"
"Yes","2018","Full Time","indirect migration background","34","0.0459882623383288","0.0303368248499887","0.061639699826669","1"
"Yes","2018","Full Time","direct migration background","55","0.0329039642770743","0.0243509582099277","0.0414569703442209","1"
"Yes","2018","Part Time","direct migration background","66","0.0562768140715299","0.0442521861081725","0.0683014420348872","1"
"Yes","2018","Part Time","indirect migration background","27","","","","1"
"Yes","2018","Not Working","no migration background","1664","0.271315715628619","0.260518841016267","0.282112590240971","1"
"Yes","2018","Not Working","indirect migration background","44","0.136504166347665","0.103026090790583","0.169982241904747","1"
"Yes","2018","Full Time","no migration background","476","0.0680451684406178","0.0623686340658508","0.0737217028153848","1"
"Yes","2018","Part Time","no migration background","549","0.117331240594512","0.108834769295415","0.125827711893608","1"
"No","2019","Full Time","no migration background","7758","0.930243795866779","0.924749313805661","0.935738277927896","2"
"No","2019","Full Time","direct migration background","1482","0.959403670597616","0.949498607626187","0.969308733569045","2"
"No","2019","Full Time","indirect migration background","692","0.949723496082303","0.933751294881209","0.965695697283397","2"
"No","2019","Part Time","no migration background","4918","0.890251005918677","0.881943989433445","0.898558022403909","2"
"No","2019","Part Time","direct migration background","1144","0.945547789613239","0.932682675665529","0.95841290356095","2"
"No","2019","Part Time","indirect migration background","564","0.966202450155528","0.95164571724734","0.980759183063717","2"
"No","2019","Not Working","no migration background","4912","0.73232925940341","0.721612853805153","0.743045665001667","2"
"No","2019","Not Working","direct migration background","931","0.780272538324711","0.756076895755801","0.80446818089362","2"
"No","2019","Not Working","indirect migration background","346","0.831275781540619","0.794107107865349","0.868444455215889","2"
"Yes","2019","Not Working","direct migration background","194","0.219727461675289","0.19553181910638","0.243923104244199","1"
"Yes","2019","Full Time","indirect migration background","27","","","","1"
"Yes","2019","Not Working","no migration background","1645","0.26767074059659","0.256954334998333","0.278387146194847","1"
"Yes","2019","Full Time","direct migration background","43","0.0405963294023837","0.0306912664309546","0.0505013923738127","1"
"Yes","2019","Part Time","direct migration background","51","0.0544522103867609","0.0415870964390503","0.0673173243344715","1"
"Yes","2019","Part Time","indirect migration background","28","","","","1"
"Yes","2019","Not Working","indirect migration background","44","0.168724218459381","0.131555544784111","0.205892892134651","1"
"Yes","2019","Full Time","no migration background","499","0.0697562041332215","0.0642617220721043","0.0752506861943386","1"
"Yes","2019","Part Time","no migration background","521","0.109748994081323","0.101441977596091","0.118056010566555","1"
