"ple0040","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"Yes","2011","16-34 y.","Employed","98","0.0265440411668939","0.0219386466501162","0.0311494356836715"
"Yes","2011","35-65 y.","Not Employed","835","0.332630939429281","0.31630908089081","0.348952797967751"
"Yes","2011","35-65 y.","Employed","940","0.091049573473463","0.0861419618981845","0.0959571850487414"
"Yes","2011","66 and older","Not Employed","1155","0.258639883863688","0.246197653740854","0.271082113986522"
"Yes","2011","66 and older","Employed","56","0.14223547404815","0.107299691010433","0.177171257085867"
"No","2011","16-34 y.","Not Employed","2087","0.972356571797669","0.965389134428188","0.979324009167149"
"No","2011","16-34 y.","Employed","4582","0.973455958833106","0.968850564316329","0.978061353349884"
"No","2011","35-65 y.","Not Employed","2366","0.667369060570719","0.651047202032249","0.68369091910919"
"No","2011","35-65 y.","Employed","12260","0.908950426526537","0.904042814951259","0.913858038101815"
"No","2011","66 and older","Not Employed","3603","0.741360116136312","0.728917886013478","0.753802346259146"
"No","2011","66 and older","Employed","328","0.85776452595185","0.822828742914133","0.892700308989567"
"Yes","2012","16-34 y.","Not Employed","50","0.0452610592451517","0.0358818372350633","0.05464028125524"
"Yes","2012","16-34 y.","Employed","82","0.0236308797304008","0.0191705065119911","0.0280912529488105"
"Yes","2012","35-65 y.","Not Employed","893","0.349601480794554","0.332763940598766","0.366439020990341"
"Yes","2012","35-65 y.","Employed","1007","0.0988789453031338","0.0937463519993104","0.104011538606957"
"Yes","2012","66 and older","Not Employed","1187","0.25519033342759","0.242868496285291","0.267512170569888"
"Yes","2012","66 and older","Employed","66","0.146762893706417","0.112716819390575","0.18080896802226"
"No","2012","16-34 y.","Not Employed","1837","0.954738940754848","0.94535971874476","0.964118162764937"
"No","2012","16-34 y.","Employed","4373","0.976369120269599","0.971908747051189","0.980829493488009"
"No","2012","35-65 y.","Not Employed","2188","0.650398519205446","0.633560979009659","0.667236059401234"
"No","2012","35-65 y.","Employed","11986","0.901121054696866","0.895988461393043","0.90625364800069"
"No","2012","66 and older","Not Employed","3622","0.74480966657241","0.732487829430112","0.757131503714709"
"No","2012","66 and older","Employed","349","0.853237106293583","0.81919103197774","0.887283180609425"
"Yes","2013","16-34 y.","Not Employed","82","0.0341071084711435","0.0283232606658711","0.0398909562764159"
"Yes","2013","16-34 y.","Employed","77","0.0234913660444387","0.0188485141792893","0.0281342179095881"
"Yes","2013","35-65 y.","Not Employed","982","0.290836209616372","0.278686110866884","0.302986308365861"
"Yes","2013","35-65 y.","Employed","994","0.100131086404055","0.0948378854609623","0.105424287347147"
"Yes","2013","66 and older","Not Employed","1109","0.249209072266717","0.236750963081079","0.261667181452354"
"Yes","2013","66 and older","Employed","56","0.122480537551368","0.0916724043632064","0.15328867073953"
"No","2013","16-34 y.","Not Employed","3701","0.965892891528856","0.960109043723584","0.971676739334129"
"No","2013","16-34 y.","Employed","4011","0.976508633955561","0.971865782090412","0.981151485820711"
"No","2013","35-65 y.","Not Employed","4385","0.709163790383628","0.697013691634139","0.721313889133116"
"No","2013","35-65 y.","Employed","11360","0.899868913595945","0.894575712652853","0.905162114539038"
"No","2013","66 and older","Not Employed","3522","0.750790927733283","0.738332818547646","0.763249036918921"
"No","2013","66 and older","Employed","379","0.877519462448632","0.84671132926047","0.908327595636794"
"Yes","2014","16-34 y.","Not Employed","52","0.0364019724441183","0.0281084068763164","0.0446955380119202"
"Yes","2014","16-34 y.","Employed","106","0.0301797996405413","0.0252439033351905","0.0351156959458922"
"Yes","2014","35-65 y.","Not Employed","858","0.381793404665262","0.364090077224973","0.399496732105552"
"Yes","2014","35-65 y.","Employed","974","0.0976156300372402","0.09245240072011","0.102778859354371"
"Yes","2014","66 and older","Not Employed","1147","0.261421027471109","0.24860540065412","0.274236654288098"
"Yes","2014","66 and older","Employed","79","0.142409869356769","0.111081046727739","0.173738691985798"
"No","2014","16-34 y.","Not Employed","1907","0.963598027555882","0.95530446198808","0.971891593123684"
"No","2014","16-34 y.","Employed","4509","0.969820200359459","0.964884304054108","0.97475609666481"
"No","2014","35-65 y.","Not Employed","2035","0.618206595334738","0.600503267894448","0.635909922775027"
"No","2014","35-65 y.","Employed","11719","0.90238436996276","0.89722114064563","0.90754759927989"
"No","2014","66 and older","Not Employed","3369","0.738578972528891","0.725763345711902","0.75139459934588"
"No","2014","66 and older","Employed","399","0.857590130643231","0.826261308014202","0.888918953272261"
"Yes","2015","16-34 y.","Not Employed","53","0.0293590819684172","0.0228287435197856","0.0358894204170487"
"Yes","2015","16-34 y.","Employed","88","0.0288860923259098","0.0237860931161664","0.0339860915356532"
"Yes","2015","35-65 y.","Not Employed","790","0.367364962029733","0.35079078789451","0.383939136164956"
"Yes","2015","35-65 y.","Employed","877","0.0969159241545461","0.0916140915848703","0.102217756724222"
"Yes","2015","66 and older","Not Employed","1084","0.255165073073554","0.242271966989699","0.268058179157409"
"Yes","2015","66 and older","Employed","85","0.162577130024615","0.130585249006517","0.194569011042712"
"No","2015","16-34 y.","Not Employed","2514","0.970640918031583","0.964110579582951","0.977171256480214"
"No","2015","16-34 y.","Employed","4055","0.97111390767409","0.966013908464347","0.976213906883834"
"No","2015","35-65 y.","Not Employed","2460","0.632635037970267","0.616060863835045","0.64920921210549"
"No","2015","35-65 y.","Employed","11084","0.903084075845454","0.897782243275778","0.90838590841513"
"No","2015","66 and older","Not Employed","3308","0.744834926926446","0.731941820842591","0.757728033010301"
"No","2015","66 and older","Employed","426","0.837422869975385","0.805430988957288","0.869414750993483"
"Yes","2016","16-34 y.","Not Employed","45","0.0339387889764888","0.0250857852750478","0.0427917926779299"
"Yes","2016","16-34 y.","Employed","78","0.0280678579223955","0.0229892195829036","0.0331464962618874"
"Yes","2016","35-65 y.","Not Employed","690","0.388945903023073","0.369302118952362","0.408589687093784"
"Yes","2016","35-65 y.","Employed","836","0.0920866409075555","0.0868161371496009","0.0973571446655101"
"Yes","2016","66 and older","Not Employed","1061","0.26096645860705","0.247758631316577","0.274174285897523"
"Yes","2016","66 and older","Employed","89","0.175404817126375","0.142102812034287","0.208706822218464"
"No","2016","16-34 y.","Not Employed","1562","0.966061211023511","0.95720820732207","0.974914214724952"
"No","2016","16-34 y.","Employed","3985","0.971932142077604","0.966853503738113","0.977010780417096"
"No","2016","35-65 y.","Not Employed","1676","0.611054096976927","0.591410312906216","0.630697881047638"
"No","2016","35-65 y.","Employed","10726","0.907913359092444","0.90264285533449","0.913183862850399"
"No","2016","66 and older","Not Employed","3186","0.73903354139295","0.725825714102477","0.752241368683423"
"No","2016","66 and older","Employed","412","0.824595182873625","0.791293177781536","0.857897187965713"
"Yes","2017","16-34 y.","Not Employed","54","0.0476028218918642","0.0375896059762672","0.0576160378074612"
"Yes","2017","16-34 y.","Employed","90","0.0254436392875951","0.0208387275296093","0.030048551045581"
"Yes","2017","35-65 y.","Not Employed","789","0.408127889565374","0.38869013990355","0.427565639227199"
"Yes","2017","35-65 y.","Employed","1001","0.094589145915104","0.0895529239638311","0.0996253678663769"
"Yes","2017","66 and older","Not Employed","1063","0.245551679268886","0.232835442398268","0.258267916139503"
"Yes","2017","66 and older","Employed","94","0.145684889726872","0.117503257431344","0.173866522022401"
"No","2017","16-34 y.","Not Employed","1683","0.952397178108136","0.942383962192539","0.962410394023733"
"No","2017","16-34 y.","Employed","4402","0.974556360712405","0.969951448954419","0.979161272470391"
"No","2017","35-65 y.","Not Employed","1667","0.591872110434626","0.572434360772801","0.61130986009645"
"No","2017","35-65 y.","Employed","11970","0.905410854084896","0.900374632133623","0.910447076036169"
"No","2017","66 and older","Not Employed","3338","0.754448320731114","0.741732083860497","0.767164557601732"
"No","2017","66 and older","Employed","508","0.854315110273127","0.826133477977599","0.882496742568656"
"Yes","2018","16-34 y.","Not Employed","56","0.0505241485450327","0.0397550932758754","0.06129320381419"
"Yes","2018","16-34 y.","Employed","91","0.0236010071080211","0.0191393780958406","0.0280626361202015"
"Yes","2018","35-65 y.","Not Employed","757","0.398087697963204","0.377910827858228","0.418264568068179"
"Yes","2018","35-65 y.","Employed","1007","0.0940388885483979","0.0889006314727927","0.099177145624003"
"Yes","2018","66 and older","Not Employed","1126","0.25564750742061","0.242791689103966","0.268503325737255"
"Yes","2018","66 and older","Employed","109","0.166803191053161","0.137363468602138","0.196242913504184"
"No","2018","16-34 y.","Not Employed","1533","0.949475851454967","0.93870679618581","0.960244906724125"
"No","2018","16-34 y.","Employed","4356","0.976398992891979","0.971937363879799","0.980860621904159"
"No","2018","35-65 y.","Not Employed","1504","0.601912302036796","0.581735431931821","0.622089172141772"
"No","2018","35-65 y.","Employed","11389","0.905961111451602","0.900822854375997","0.911099368527207"
"No","2018","66 and older","Not Employed","3297","0.74435249257939","0.731496674262745","0.757208310896034"
"No","2018","66 and older","Employed","507","0.833196808946839","0.803757086495816","0.862636531397862"
"Yes","2019","16-34 y.","Not Employed","61","0.0633906286530998","0.0507394077900554","0.0760418495161442"
"Yes","2019","16-34 y.","Employed","86","0.0259616389357147","0.0210397706409071","0.0308835072305223"
"Yes","2019","35-65 y.","Not Employed","737","0.38389318966994","0.363864746318054","0.403921633021825"
"Yes","2019","35-65 y.","Employed","969","0.0902369878700567","0.0852886032045592","0.0951853725355541"
"Yes","2019","66 and older","Not Employed","1085","0.25175393173936","0.238903365722366","0.264604497756353"
"Yes","2019","66 and older","Employed","114","0.163024600266446","0.13801487042583","0.188034330107061"
"No","2019","16-34 y.","Not Employed","1364","0.9366093713469","0.923958150483856","0.949260592209945"
"No","2019","16-34 y.","Employed","3924","0.974038361064285","0.969116492769478","0.978960229359093"
"No","2019","35-65 y.","Not Employed","1528","0.61610681033006","0.596078366978175","0.636135253681946"
"No","2019","35-65 y.","Employed","11910","0.909763012129943","0.904814627464446","0.914711396795441"
"No","2019","66 and older","Not Employed","3297","0.748246068260641","0.735395502243647","0.761096634277634"
"No","2019","66 and older","Employed","724","0.836975399733554","0.811965669892939","0.86198512957417"
