"ple0040","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No","1992","(2b) intermediate general qualification","Female","314","0.91252793250705","0.882228629590338","0.942827235423763"
"No","1992","(2a) intermediate vocational","Male","1096","0.907654827125118","0.891122160594861","0.924187493655374"
"No","1992","(2a) intermediate vocational","Female","1288","0.909725266109552","0.89455589415471","0.924894638064394"
"No","1992","(2c_gen) general maturity certificate","Male","206","0.984165671686343","0.967321843904596","1.00100949946809"
"No","1992","(2c_gen) general maturity certificate","Female","159","0.931331071957346","0.892626849497775","0.970035294416917"
"No","1992","(2c_voc) vocational maturity certificate","Male","253","0.842619155668196","0.800634483242338","0.884603828094054"
"No","1992","(2c_voc) vocational maturity certificate","Female","218","0.91865151402719","0.883245218936437","0.954057809117942"
"No","1992","(3a) lower tertiary education","Male","366","0.867528082384646","0.834912305676721","0.900143859092572"
"No","1992","(3a) lower tertiary education","Female","425","0.938656266390045","0.916460849071682","0.960851683708409"
"No","1992","(3b) higher tertiary education","Male","453","0.916639775389219","0.892189366164515","0.941090184613924"
"No","1992","(3b) higher tertiary education","Female","274","0.905882096830288","0.872333562117306","0.939430631543269"
"Yes","1993","(0) in school","Male","","","",""
"Yes","1993","(0) in school","Female","","","",""
"Yes","1993","(1a) inadequately completed","Male","","","",""
"Yes","1993","(1a) inadequately completed","Female","","","",""
"Yes","1993","(1b) general elementary school","Male","","","",""
"Yes","1993","(1b) general elementary school","Female","","","",""
"Yes","1993","(1c) basic vocational qualification","Male","","","",""
"Yes","1993","(1c) basic vocational qualification","Female","","","",""
"Yes","1993","(2b) intermediate general qualification","Male","","","",""
"Yes","1993","(2b) intermediate general qualification","Female","","","",""
"Yes","1993","(2a) intermediate vocational","Male","","","",""
"Yes","1993","(2a) intermediate vocational","Female","","","",""
"Yes","1993","(2c_gen) general maturity certificate","Male","","","",""
"Yes","1993","(2c_gen) general maturity certificate","Female","","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","1993","(3a) lower tertiary education","Male","","","",""
"Yes","1993","(3a) lower tertiary education","Female","","","",""
"Yes","1993","(3b) higher tertiary education","Male","","","",""
"Yes","1993","(3b) higher tertiary education","Female","","","",""
"No","1993","(0) in school","Male","","","",""
"No","1993","(0) in school","Female","","","",""
"No","1993","(1a) inadequately completed","Male","","","",""
"No","1993","(1a) inadequately completed","Female","","","",""
"No","1993","(1b) general elementary school","Male","","","",""
"No","1993","(1b) general elementary school","Female","","","",""
"No","1993","(1c) basic vocational qualification","Male","","","",""
"No","1993","(1c) basic vocational qualification","Female","","","",""
"No","1993","(2b) intermediate general qualification","Male","","","",""
"No","1993","(2b) intermediate general qualification","Female","","","",""
"No","1993","(2a) intermediate vocational","Male","","","",""
"No","1993","(2a) intermediate vocational","Female","","","",""
"No","1993","(2c_gen) general maturity certificate","Male","","","",""
"No","1993","(2c_gen) general maturity certificate","Female","","","",""
"No","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"No","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"No","1993","(3a) lower tertiary education","Male","","","",""
"No","1993","(3a) lower tertiary education","Female","","","",""
"No","1993","(3b) higher tertiary education","Male","","","",""
"No","1993","(3b) higher tertiary education","Female","","","",""
"Yes","1994","(0) in school","Male","","","",""
"Yes","1994","(0) in school","Female","","","",""
"Yes","1994","(1a) inadequately completed","Male","38","0.182904250186855","0.136533850981461","0.229274649392249"
"Yes","1994","(1a) inadequately completed","Female","32","0.106775998750966","0.0753930581823906","0.138158939319541"
"Yes","1994","(1b) general elementary school","Male","97","0.198227101521241","0.168523969520381","0.2279302335221"
"Yes","1994","(1b) general elementary school","Female","165","0.151188928374333","0.132072461506816","0.17030539524185"
"Yes","1994","(1c) basic vocational qualification","Male","385","0.199563461747623","0.182997518913042","0.216129404582204"
"Yes","1994","(1c) basic vocational qualification","Female","204","0.146483543506599","0.130034173087736","0.162932913925462"
"Yes","1994","(2b) intermediate general qualification","Male","7","","",""
"Yes","1994","(2b) intermediate general qualification","Female","25","","",""
"Yes","1994","(2a) intermediate vocational","Male","76","0.0917762777140866","0.0753034283239372","0.108249127104236"
"Yes","1994","(2a) intermediate vocational","Female","71","0.0777899693019542","0.0637196097894556","0.0918603288144528"
"Yes","1994","(2c_gen) general maturity certificate","Male","6","","",""
"Yes","1994","(2c_gen) general maturity certificate","Female","6","","",""
"Yes","1994","(2c_voc) vocational maturity certificate","Male","31","0.157043147579884","0.114577700069906","0.199508595089863"
"Yes","1994","(2c_voc) vocational maturity certificate","Female","13","","",""
"Yes","1994","(3a) lower tertiary education","Male","44","0.113058226538405","0.0826648673319422","0.143451585744868"
"Yes","1994","(3a) lower tertiary education","Female","26","","",""
"Yes","1994","(3b) higher tertiary education","Male","35","0.0797103274432055","0.0557536317819956","0.103667023104415"
"Yes","1994","(3b) higher tertiary education","Female","17","","",""
"No","1994","(0) in school","Male","91","1","1","1"
"No","1994","(0) in school","Female","109","1","1","1"
"No","1994","(1a) inadequately completed","Male","229","0.817095749813145","0.770725350607751","0.863466149018539"
"No","1994","(1a) inadequately completed","Female","340","0.893224001249034","0.861841060680459","0.924606941817609"
"No","1994","(1b) general elementary school","Male","595","0.801772898478759","0.7720697664779","0.831476030479619"
"No","1994","(1b) general elementary school","Female","1184","0.848811071625667","0.82969460475815","0.867927538493184"
"No","1994","(1c) basic vocational qualification","Male","1851","0.800436538252377","0.783870595417796","0.817002481086958"
"No","1994","(1c) basic vocational qualification","Female","1571","0.853516456493401","0.837067086074538","0.869965826912264"
"No","1994","(2b) intermediate general qualification","Male","171","0.940274368374913","0.905461022548863","0.975087714200963"
"No","1994","(2b) intermediate general qualification","Female","266","0.866400667826351","0.827310896545591","0.90549043910711"
"No","1994","(2a) intermediate vocational","Male","1104","0.908223722285913","0.891750872895764","0.924696571676063"
"No","1994","(2a) intermediate vocational","Female","1321","0.922210030698046","0.908139671185547","0.936280390210544"
"No","1994","(2c_gen) general maturity certificate","Male","211","0.984519890911462","0.968094433217978","1.00094534860495"
"No","1994","(2c_gen) general maturity certificate","Female","181","0.953323032777208","0.923088821333993","0.983557244220423"
"No","1994","(2c_voc) vocational maturity certificate","Male","251","0.842956852420116","0.800491404910137","0.885422299930094"
"No","1994","(2c_voc) vocational maturity certificate","Female","228","0.912532667018322","0.876864012928377","0.948201321108268"
"No","1994","(3a) lower tertiary education","Male","373","0.886941773461595","0.856548414255132","0.917335132668058"
"No","1994","(3a) lower tertiary education","Female","404","0.924814910276424","0.89989151898208","0.949738301570768"
"No","1994","(3b) higher tertiary education","Male","456","0.920289672556795","0.896332976895585","0.944246368218004"
"No","1994","(3b) higher tertiary education","Female","290","0.89942251408937","0.865778239540245","0.933066788638495"
"Yes","1995","(0) in school","Male","3","","",""
"Yes","1995","(0) in school","Female","","","",""
"Yes","1995","(1a) inadequately completed","Male","35","0.171888638560192","0.125672243620366","0.218105033500019"
"Yes","1995","(1a) inadequately completed","Female","39","0.11691393400436","0.0835361311454745","0.150291736863246"
"Yes","1995","(1b) general elementary school","Male","94","0.189854438363958","0.160842854413858","0.218866022314059"
"Yes","1995","(1b) general elementary school","Female","163","0.160677925867683","0.140919376306761","0.180436475428605"
"Yes","1995","(1c) basic vocational qualification","Male","396","0.210919213133127","0.194096006420756","0.227742419845497"
"Yes","1995","(1c) basic vocational qualification","Female","223","0.16045350358037","0.143469743321676","0.177437263839064"
"Yes","1995","(2b) intermediate general qualification","Male","6","","",""
"Yes","1995","(2b) intermediate general qualification","Female","21","","",""
"Yes","1995","(2a) intermediate vocational","Male","88","0.102293773387004","0.0850836521963651","0.119503894577642"
"Yes","1995","(2a) intermediate vocational","Female","81","0.087063665973145","0.0724513587977588","0.101675973148531"
"Yes","1995","(2c_gen) general maturity certificate","Male","8","","",""
"Yes","1995","(2c_gen) general maturity certificate","Female","8","","",""
"Yes","1995","(2c_voc) vocational maturity certificate","Male","30","0.111023481677076","0.0762749999946314","0.145771963359522"
"Yes","1995","(2c_voc) vocational maturity certificate","Female","15","","",""
"Yes","1995","(3a) lower tertiary education","Male","42","0.114973606773634","0.0842462566195657","0.145700956927702"
"Yes","1995","(3a) lower tertiary education","Female","30","0.0706965901317334","0.0469085501030475","0.0944846301604193"
"Yes","1995","(3b) higher tertiary education","Male","39","0.0893478046485982","0.0651996522163916","0.113495957080805"
"Yes","1995","(3b) higher tertiary education","Female","21","","",""
"No","1995","(0) in school","Male","128","0.960614692316159","0.927306261222689","0.993923123409629"
"No","1995","(0) in school","Female","131","1","1","1"
"No","1995","(1a) inadequately completed","Male","221","0.828111361439808","0.781894966499981","0.874327756379634"
"No","1995","(1a) inadequately completed","Female","317","0.88308606599564","0.849708263136754","0.916463868854525"
"No","1995","(1b) general elementary school","Male","608","0.810145561636042","0.781133977685941","0.839157145586143"
"No","1995","(1b) general elementary school","Female","1164","0.839322074132317","0.819563524571395","0.859080623693239"
"No","1995","(1c) basic vocational qualification","Male","1863","0.789080786866873","0.772257580154503","0.805903993579244"
"No","1995","(1c) basic vocational qualification","Female","1571","0.83954649641963","0.822562736160936","0.856530256678324"
"No","1995","(2b) intermediate general qualification","Male","168","0.937703254244871","0.901791314904915","0.973615193584827"
"No","1995","(2b) intermediate general qualification","Female","279","0.88476389928868","0.848631613396749","0.920896185180611"
"No","1995","(2a) intermediate vocational","Male","1103","0.897706226612996","0.880496105422358","0.914916347803635"
"No","1995","(2a) intermediate vocational","Female","1349","0.912936334026855","0.898324026851469","0.927548641202241"
"No","1995","(2c_gen) general maturity certificate","Male","239","0.983067015567936","0.966976945651118","0.999157085484754"
"No","1995","(2c_gen) general maturity certificate","Female","214","0.960114155994074","0.934372147249997","0.985856164738151"
"No","1995","(2c_voc) vocational maturity certificate","Male","284","0.888976518322924","0.854228036640479","0.923725000005369"
"No","1995","(2c_voc) vocational maturity certificate","Female","274","0.907322108591176","0.873889675165806","0.940754542016546"
"No","1995","(3a) lower tertiary education","Male","372","0.885026393226366","0.854299043072298","0.915753743380434"
"No","1995","(3a) lower tertiary education","Female","416","0.929303409868267","0.905515369839581","0.953091449896952"
"No","1995","(3b) higher tertiary education","Male","497","0.910652195351402","0.886504042919195","0.934800347783608"
"No","1995","(3b) higher tertiary education","Female","331","0.881323512066164","0.847538289812282","0.915108734320046"
"Yes","1996","(0) in school","Male","","","",""
"Yes","1996","(0) in school","Female","","","",""
"Yes","1996","(1a) inadequately completed","Male","40","0.231629049768025","0.178031912491303","0.285226187044746"
"Yes","1996","(1a) inadequately completed","Female","32","0.137705867944783","0.100009499497806","0.17540223639176"
"Yes","1996","(1b) general elementary school","Male","95","0.198501970484593","0.168208807807802","0.228795133161384"
"Yes","1996","(1b) general elementary school","Female","181","0.173443809272624","0.152789980940615","0.194097637604633"
"Yes","1996","(1c) basic vocational qualification","Male","412","0.232393192189497","0.214843714598295","0.249942669780699"
"Yes","1996","(1c) basic vocational qualification","Female","223","0.150965373694835","0.134324214043208","0.167606533346463"
"Yes","1996","(2b) intermediate general qualification","Male","5","","",""
"Yes","1996","(2b) intermediate general qualification","Female","21","","",""
"Yes","1996","(2a) intermediate vocational","Male","88","0.108278867556312","0.0907634166277841","0.12579431848484"
"Yes","1996","(2a) intermediate vocational","Female","79","0.0758641545625967","0.0621788373880928","0.0895494717371006"
"Yes","1996","(2c_gen) general maturity certificate","Male","7","","",""
"Yes","1996","(2c_gen) general maturity certificate","Female","4","","",""
"Yes","1996","(2c_voc) vocational maturity certificate","Male","26","","",""
"Yes","1996","(2c_voc) vocational maturity certificate","Female","18","","",""
"Yes","1996","(3a) lower tertiary education","Male","38","0.102419448125839","0.0737283363357213","0.131110559915956"
"Yes","1996","(3a) lower tertiary education","Female","33","0.0814990774161144","0.0560785691225628","0.106919585709666"
"Yes","1996","(3b) higher tertiary education","Male","41","0.0948964153446881","0.0702005922946967","0.119592238394679"
"Yes","1996","(3b) higher tertiary education","Female","17","","",""
"No","1996","(0) in school","Male","134","1","1","1"
"No","1996","(0) in school","Female","153","1","1","1"
"No","1996","(1a) inadequately completed","Male","198","0.768370950231975","0.714773812955254","0.821968087508697"
"No","1996","(1a) inadequately completed","Female","289","0.862294132055217","0.82459776360824","0.899990500502194"
"No","1996","(1b) general elementary school","Male","571","0.801498029515407","0.771204866838616","0.831791192192198"
"No","1996","(1b) general elementary school","Female","1110","0.826556190727376","0.805902362395367","0.847210019059385"
"No","1996","(1c) basic vocational qualification","Male","1813","0.767606807810503","0.7500573302193","0.785156285401705"
"No","1996","(1c) basic vocational qualification","Female","1555","0.849034626305165","0.832393466653537","0.865675785956792"
"No","1996","(2b) intermediate general qualification","Male","166","0.926347983425486","0.887198193397434","0.965497773453538"
"No","1996","(2b) intermediate general qualification","Female","279","0.901258205113547","0.867501302707269","0.935015107519824"
"No","1996","(2a) intermediate vocational","Male","1121","0.891721132443688","0.87420568151516","0.909236583372216"
"No","1996","(2a) intermediate vocational","Female","1359","0.924135845437403","0.910450528262899","0.937821162611907"
"No","1996","(2c_gen) general maturity certificate","Male","219","0.979771213122854","0.961416773549584","0.998125652696124"
"No","1996","(2c_gen) general maturity certificate","Female","209","0.993335507717254","0.98240878797649","1.00426222745802"
"No","1996","(2c_voc) vocational maturity certificate","Male","276","0.902241423704974","0.868746157411003","0.935736689998945"
"No","1996","(2c_voc) vocational maturity certificate","Female","282","0.907667944412995","0.874909202474417","0.940426686351572"
"No","1996","(3a) lower tertiary education","Male","391","0.897580551874161","0.868889440084044","0.926271663664279"
"No","1996","(3a) lower tertiary education","Female","412","0.918500922583885","0.893080414290334","0.943921430877437"
"No","1996","(3b) higher tertiary education","Male","500","0.905103584655312","0.880407761605321","0.929799407705303"
"No","1996","(3b) higher tertiary education","Female","336","0.907043437089742","0.876752353488838","0.937334520690645"
"Yes","1997","(0) in school","Male","2","","",""
"Yes","1997","(0) in school","Female","1","","",""
"Yes","1997","(1a) inadequately completed","Male","39","0.250159882554013","0.193315333225415","0.307004431882611"
"Yes","1997","(1a) inadequately completed","Female","32","0.0953354174501993","0.0620477451658108","0.128623089734588"
"Yes","1997","(1b) general elementary school","Male","97","0.208721341132707","0.177716873547349","0.239725808718066"
"Yes","1997","(1b) general elementary school","Female","173","0.173514612046638","0.152282260085382","0.194746964007895"
"Yes","1997","(1c) basic vocational qualification","Male","397","0.237348158142373","0.219355843089528","0.255340473195217"
"Yes","1997","(1c) basic vocational qualification","Female","231","0.158894010661063","0.141687109231881","0.176100912090244"
"Yes","1997","(2b) intermediate general qualification","Male","7","","",""
"Yes","1997","(2b) intermediate general qualification","Female","17","","",""
"Yes","1997","(2a) intermediate vocational","Male","97","0.116997611238113","0.0986740961821843","0.135321126294041"
"Yes","1997","(2a) intermediate vocational","Female","74","0.0720927534642912","0.058645018482704","0.0855404884458784"
"Yes","1997","(2c_gen) general maturity certificate","Male","5","","",""
"Yes","1997","(2c_gen) general maturity certificate","Female","4","","",""
"Yes","1997","(2c_voc) vocational maturity certificate","Male","26","","",""
"Yes","1997","(2c_voc) vocational maturity certificate","Female","20","","",""
"Yes","1997","(3a) lower tertiary education","Male","38","0.0976620804489311","0.0697011426843957","0.125623018213467"
"Yes","1997","(3a) lower tertiary education","Female","36","0.0894288048228923","0.0628856663231377","0.115971943322647"
"Yes","1997","(3b) higher tertiary education","Male","33","0.0769106523836822","0.0543536797105956","0.0994676250567687"
"Yes","1997","(3b) higher tertiary education","Female","17","","",""
"No","1997","(0) in school","Male","151","0.980559313471659","0.958681943620783","1.00243668332254"
"No","1997","(0) in school","Female","159","0.990850892323834","0.976097848872118","1.00560393577555"
"No","1997","(1a) inadequately completed","Male","184","0.749840117445987","0.692995568117389","0.806684666774585"
"No","1997","(1a) inadequately completed","Female","267","0.904664582549801","0.871376910265412","0.937952254834189"
"No","1997","(1b) general elementary school","Male","563","0.791278658867293","0.760274191281934","0.822283126452651"
"No","1997","(1b) general elementary school","Female","1049","0.826485387953362","0.805253035992105","0.847717739914619"
"No","1997","(1c) basic vocational qualification","Male","1751","0.762651841857627","0.744659526804783","0.780644156910472"
"No","1997","(1c) basic vocational qualification","Female","1503","0.841105989338937","0.823899087909756","0.858312890768119"
"No","1997","(2b) intermediate general qualification","Male","177","0.928953182680046","0.891833145133333","0.966073220226759"
"No","1997","(2b) intermediate general qualification","Female","272","0.92857364629654","0.898881842189858","0.958265450403223"
"No","1997","(2a) intermediate vocational","Male","1085","0.883002388761887","0.864678873705959","0.901325903817816"
"No","1997","(2a) intermediate vocational","Female","1347","0.927907246535709","0.914459511554122","0.941354981517296"
"No","1997","(2c_gen) general maturity certificate","Male","211","0.980938157279208","0.962702371970993","0.999173942587422"
"No","1997","(2c_gen) general maturity certificate","Female","213","0.993238143004845","0.982334342185551","1.00414194382414"
"No","1997","(2c_voc) vocational maturity certificate","Male","279","0.910049117309503","0.877939635087755","0.942158599531252"
"No","1997","(2c_voc) vocational maturity certificate","Female","271","0.899624613276058","0.865098644233365","0.93415058231875"
"No","1997","(3a) lower tertiary education","Male","395","0.902337919551069","0.874376981786533","0.930298857315604"
"No","1997","(3a) lower tertiary education","Female","408","0.910571195177108","0.884028056677353","0.937114333676862"
"No","1997","(3b) higher tertiary education","Male","503","0.923089347616318","0.900532374943231","0.945646320289404"
"No","1997","(3b) higher tertiary education","Female","339","0.91298615803302","0.88370762177367","0.942264694292369"
"Yes","1998","(0) in school","Male","2","","",""
"Yes","1998","(0) in school","Female","4","","",""
"Yes","1998","(1a) inadequately completed","Male","42","0.273965184943962","0.213500560502916","0.334429809385008"
"Yes","1998","(1a) inadequately completed","Female","32","0.132802264021821","0.0934030581599961","0.172201469883646"
"Yes","1998","(1b) general elementary school","Male","110","0.188739899158506","0.160276176535813","0.217203621781199"
"Yes","1998","(1b) general elementary school","Female","195","0.18494518952775","0.163904539809121","0.205985839246378"
"Yes","1998","(1c) basic vocational qualification","Male","434","0.22783857765416","0.210625713991345","0.245051441316974"
"Yes","1998","(1c) basic vocational qualification","Female","253","0.16440864338707","0.147537189141161","0.181280097632978"
"Yes","1998","(2b) intermediate general qualification","Male","7","","",""
"Yes","1998","(2b) intermediate general qualification","Female","17","","",""
"Yes","1998","(2a) intermediate vocational","Male","98","0.100675400609427","0.0842744602910325","0.117076340927821"
"Yes","1998","(2a) intermediate vocational","Female","87","0.0746347589323712","0.0615390174718446","0.0877305003928979"
"Yes","1998","(2c_gen) general maturity certificate","Male","3","","",""
"Yes","1998","(2c_gen) general maturity certificate","Female","5","","",""
"Yes","1998","(2c_voc) vocational maturity certificate","Male","31","0.109879449834921","0.0756674684712208","0.14409143119862"
"Yes","1998","(2c_voc) vocational maturity certificate","Female","26","","",""
"Yes","1998","(3a) lower tertiary education","Male","45","0.107686424661902","0.0800416054095989","0.135331243914205"
"Yes","1998","(3a) lower tertiary education","Female","40","0.0996419812248647","0.07290247597488","0.126381486474849"
"Yes","1998","(3b) higher tertiary education","Male","46","0.0907440938523948","0.0677409640905757","0.113747223614214"
"Yes","1998","(3b) higher tertiary education","Female","20","","",""
"No","1998","(0) in school","Male","158","0.992974930501491","0.980033491959375","1.00591636904361"
"No","1998","(0) in school","Female","167","0.967480054841199","0.940894486539579","0.994065623142819"
"No","1998","(1a) inadequately completed","Male","167","0.726034815056038","0.665570190614992","0.786499439497084"
"No","1998","(1a) inadequately completed","Female","253","0.867197735978179","0.827798530116354","0.906596941840004"
"No","1998","(1b) general elementary school","Male","616","0.811260100841494","0.782796378218801","0.839723823464187"
"No","1998","(1b) general elementary school","Female","1113","0.81505481047225","0.794014160753622","0.836095460190879"
"No","1998","(1c) basic vocational qualification","Male","1847","0.77216142234584","0.754948558683026","0.789374286008655"
"No","1998","(1c) basic vocational qualification","Female","1601","0.835591356612931","0.818719902367022","0.852462810858839"
"No","1998","(2b) intermediate general qualification","Male","208","0.959101482758778","0.932627765647705","0.985575199869851"
"No","1998","(2b) intermediate general qualification","Female","304","0.934490854703996","0.907424231995827","0.961557477412166"
"No","1998","(2a) intermediate vocational","Male","1195","0.899324599390573","0.882923659072179","0.915725539708967"
"No","1998","(2a) intermediate vocational","Female","1460","0.925365241067629","0.912269499607102","0.938460982528155"
"No","1998","(2c_gen) general maturity certificate","Male","237","0.994545729347677","0.985227718945146","1.00386373975021"
"No","1998","(2c_gen) general maturity certificate","Female","238","0.984236766785742","0.968575842250382","0.999897691321103"
"No","1998","(2c_voc) vocational maturity certificate","Male","290","0.890120550165079","0.85590856880138","0.924332531528779"
"No","1998","(2c_voc) vocational maturity certificate","Female","325","0.908929747235505","0.878831031707593","0.939028462763416"
"No","1998","(3a) lower tertiary education","Male","438","0.892313575338098","0.864668756085795","0.919958394590401"
"No","1998","(3a) lower tertiary education","Female","442","0.900358018775135","0.873618513525151","0.92709752402512"
"No","1998","(3b) higher tertiary education","Male","553","0.909255906147605","0.886252776385786","0.932259035909424"
"No","1998","(3b) higher tertiary education","Female","390","0.923830558354886","0.898153651212427","0.949507465497345"
"Yes","1999","(0) in school","Male","3","","",""
"Yes","1999","(0) in school","Female","3","","",""
"Yes","1999","(1a) inadequately completed","Male","41","0.257905557698283","0.196969348166005","0.318841767230561"
"Yes","1999","(1a) inadequately completed","Female","36","0.15773161044136","0.114652536007518","0.200810684875202"
"Yes","1999","(1b) general elementary school","Male","103","0.188174213475223","0.159074216125924","0.217274210824523"
"Yes","1999","(1b) general elementary school","Female","193","0.200569630178198","0.178451004740932","0.222688255615463"
"Yes","1999","(1c) basic vocational qualification","Male","433","0.230211880727305","0.21289440327474","0.247529358179869"
"Yes","1999","(1c) basic vocational qualification","Female","257","0.163883765600831","0.146919208205074","0.180848322996589"
"Yes","1999","(2b) intermediate general qualification","Male","5","","",""
"Yes","1999","(2b) intermediate general qualification","Female","18","","",""
"Yes","1999","(2a) intermediate vocational","Male","100","0.107229798097117","0.0903586584005451","0.124100937793689"
"Yes","1999","(2a) intermediate vocational","Female","99","0.0913754419230048","0.0770722813599182","0.105678602486091"
"Yes","1999","(2c_gen) general maturity certificate","Male","5","","",""
"Yes","1999","(2c_gen) general maturity certificate","Female","5","","",""
"Yes","1999","(2c_voc) vocational maturity certificate","Male","32","0.116349722726875","0.0809966281501139","0.151702817303637"
"Yes","1999","(2c_voc) vocational maturity certificate","Female","21","","",""
"Yes","1999","(3a) lower tertiary education","Male","44","0.103877523727958","0.076554748237517","0.131200299218399"
"Yes","1999","(3a) lower tertiary education","Female","40","0.0936872993028927","0.067454881957463","0.119919716648322"
"Yes","1999","(3b) higher tertiary education","Male","41","0.07773173441563","0.0563964608731901","0.0990670079580699"
"Yes","1999","(3b) higher tertiary education","Female","22","","",""
"No","1999","(0) in school","Male","156","0.979099957097255","0.956864982714124","1.00133493148039"
"No","1999","(0) in school","Female","158","0.983866814110989","0.964405893636497","1.00332773458548"
"No","1999","(1a) inadequately completed","Male","157","0.742094442301717","0.681158232769439","0.803030651833995"
"No","1999","(1a) inadequately completed","Female","239","0.84226838955864","0.799189315124798","0.885347463992482"
"No","1999","(1b) general elementary school","Male","590","0.811825786524777","0.782725789175477","0.840925783874076"
"No","1999","(1b) general elementary school","Female","1066","0.799430369821802","0.777311744384537","0.821548995259068"
"No","1999","(1c) basic vocational qualification","Male","1837","0.769788119272695","0.752470641820131","0.78710559672526"
"No","1999","(1c) basic vocational qualification","Female","1572","0.836116234399168","0.819151677003411","0.853080791794926"
"No","1999","(2b) intermediate general qualification","Male","208","0.970540958031518","0.947833185622929","0.993248730440106"
"No","1999","(2b) intermediate general qualification","Female","305","0.937824055472446","0.911489941565982","0.96415816937891"
"No","1999","(2a) intermediate vocational","Male","1192","0.892770201902883","0.875899062206311","0.909641341599455"
"No","1999","(2a) intermediate vocational","Female","1460","0.908624558076995","0.894321397513908","0.922927718640082"
"No","1999","(2c_gen) general maturity certificate","Male","228","0.989166652675991","0.975874779235745","1.00245852611624"
"No","1999","(2c_gen) general maturity certificate","Female","240","0.976617563996157","0.957695339473247","0.995539788519067"
"No","1999","(2c_voc) vocational maturity certificate","Male","284","0.883650277273125","0.848297182696363","0.919003371849886"
"No","1999","(2c_voc) vocational maturity certificate","Female","334","0.91540081954613","0.886452547796083","0.944349091296177"
"No","1999","(3a) lower tertiary education","Male","435","0.896122476272042","0.868799700781601","0.923445251762483"
"No","1999","(3a) lower tertiary education","Female","434","0.906312700697107","0.880080283351678","0.932545118042537"
"No","1999","(3b) higher tertiary education","Male","564","0.92226826558437","0.90093299204193","0.94360353912681"
"No","1999","(3b) higher tertiary education","Female","388","0.920186050989256","0.893953931310179","0.946418170668332"
"Yes","2000","(0) in school","Male","4","","",""
"Yes","2000","(0) in school","Female","5","","",""
"Yes","2000","(1a) inadequately completed","Male","33","0.206882577350921","0.148194044833","0.265571109868842"
"Yes","2000","(1a) inadequately completed","Female","28","","",""
"Yes","2000","(1b) general elementary school","Male","143","0.171301802241971","0.146251246443128","0.196352358040814"
"Yes","2000","(1b) general elementary school","Female","293","0.160388321458306","0.144329701021014","0.176446941895599"
"Yes","2000","(1c) basic vocational qualification","Male","835","0.21256986102929","0.200327186443666","0.224812535614914"
"Yes","2000","(1c) basic vocational qualification","Female","477","0.146401056350101","0.134741063827801","0.158061048872402"
"Yes","2000","(2b) intermediate general qualification","Male","8","","",""
"Yes","2000","(2b) intermediate general qualification","Female","13","","",""
"Yes","2000","(2a) intermediate vocational","Male","185","0.0909305025834613","0.079437481642176","0.102423523524747"
"Yes","2000","(2a) intermediate vocational","Female","204","0.0801807271674879","0.0707015126092003","0.0896599417257755"
"Yes","2000","(2c_gen) general maturity certificate","Male","8","","",""
"Yes","2000","(2c_gen) general maturity certificate","Female","10","","",""
"Yes","2000","(2c_voc) vocational maturity certificate","Male","67","0.1131163967656","0.0904029060244966","0.135829887506704"
"Yes","2000","(2c_voc) vocational maturity certificate","Female","43","0.0623912606655715","0.0457963195591114","0.0789862017720315"
"Yes","2000","(3a) lower tertiary education","Male","90","0.103711607831832","0.0841795619327451","0.12324365373092"
"Yes","2000","(3a) lower tertiary education","Female","51","0.0753307066056735","0.056628338016604","0.094033075194743"
"Yes","2000","(3b) higher tertiary education","Male","88","0.0768179652020965","0.0619416923148069","0.0916942380893861"
"Yes","2000","(3b) higher tertiary education","Female","52","0.0754280776325169","0.0581751140241545","0.0926810412408793"
"No","2000","(0) in school","Male","235","0.982707864424447","0.966181182361395","0.999234546487499"
"No","2000","(0) in school","Female","253","0.979124649956747","0.961679523839449","0.996569776074045"
"No","2000","(1a) inadequately completed","Male","150","0.793117422649079","0.734428890131158","0.851805955167"
"No","2000","(1a) inadequately completed","Female","213","0.869042966239119","0.826451302119123","0.911634630359116"
"No","2000","(1b) general elementary school","Male","726","0.828698197758029","0.803647641959186","0.853748753556872"
"No","2000","(1b) general elementary school","Female","1713","0.839611678541693","0.823553058104401","0.855670298978986"
"No","2000","(1c) basic vocational qualification","Male","3455","0.78743013897071","0.775187464385086","0.799672813556334"
"No","2000","(1c) basic vocational qualification","Female","3054","0.853598943649899","0.841938951127598","0.865258936172199"
"No","2000","(2b) intermediate general qualification","Male","302","0.965368036634382","0.945013920018624","0.98572215325014"
"No","2000","(2b) intermediate general qualification","Female","410","0.958630988549546","0.93965339194658","0.977608585152512"
"No","2000","(2a) intermediate vocational","Male","2219","0.909069497416539","0.897576476475254","0.920562518357824"
"No","2000","(2a) intermediate vocational","Female","2949","0.919819272832512","0.910340058274224","0.9292984873908"
"No","2000","(2c_gen) general maturity certificate","Male","384","0.975168669998309","0.959764265350875","0.990573074645743"
"No","2000","(2c_gen) general maturity certificate","Female","430","0.970325404216775","0.954470162781062","0.986180645652487"
"No","2000","(2c_voc) vocational maturity certificate","Male","680","0.8868836032344","0.864170112493296","0.909597093975503"
