"ple0040","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","2008","Not Employed","Urban Area","1120","0.247961424386467","0.235849396859153","0.260073451913781","1"
"Yes","2008","Not Employed","Rural Area","545","0.223907913384611","0.207772487621043","0.240043339148178","1"
"Yes","2008","Employed","Urban Area","515","0.0721282177514189","0.0664296678870174","0.0778267676158204","1"
"No","2009","Not Employed","Rural Area","1875","0.784244782280684","0.767743094943916","0.800746469617451","2"
"No","2009","Employed","Urban Area","6865","0.927842634078312","0.921932488364524","0.9337527797921","2"
"No","2009","Employed","Rural Area","3570","0.923035714516303","0.914612122493644","0.931459306538961","2"
"No","2009","Not Employed","Urban Area","3384","0.739441498136783","0.726537724300939","0.752345271972626","2"
"Yes","2009","Employed","Rural Area","276","0.0769642854836975","0.0685406934610387","0.0853878775063563","1"
"Yes","2009","Not Employed","Urban Area","1061","0.260558501863217","0.247654728027374","0.273462275699061","1"
"Yes","2009","Not Employed","Rural Area","512","0.215755217719316","0.199253530382549","0.232256905056084","1"
"Yes","2009","Employed","Urban Area","498","0.0721573659216881","0.0662472202079","0.0780675116354762","1"
"No","2010","Not Employed","Rural Area","2340","0.769782902497725","0.754381507469571","0.785184297525878","2"
"No","2010","Not Employed","Urban Area","4476","0.748730704600398","0.737317373994765","0.760144035206031","2"
"No","2010","Employed","Urban Area","9662","0.92789609855309","0.922886220331992","0.932905976774188","2"
"No","2010","Employed","Rural Area","5047","0.920749555450374","0.91350776675348","0.927991344147268","2"
"Yes","2010","Not Employed","Urban Area","1072","0.251269295399602","0.239855964793969","0.262682626005235","1"
"Yes","2010","Not Employed","Rural Area","530","0.230217097502275","0.214815702474121","0.245618492530429","1"
"Yes","2010","Employed","Urban Area","578","0.07210390144691","0.0670940232258115","0.0771137796680085","1"
"Yes","2010","Employed","Rural Area","298","0.0792504445496259","0.072008655852732","0.0864922332465198","1"
"No","2011","Not Employed","Rural Area","2833","0.771299487784736","0.757452353350432","0.785146622219041","2"
"No","2011","Employed","Rural Area","6093","0.924973821281409","0.918563241987995","0.931384400574823","2"
"No","2011","Not Employed","Urban Area","5223","0.75076185795542","0.740287690824939","0.761236025085901","2"
"No","2011","Employed","Urban Area","11077","0.926592464975147","0.921882198729719","0.931302731220576","2"
"Yes","2011","Not Employed","Urban Area","1329","0.24923814204458","0.238763974914099","0.259712309175061","1"
"Yes","2011","Not Employed","Rural Area","701","0.228700512215264","0.214853377780959","0.242547646649568","1"
"Yes","2011","Employed","Urban Area","700","0.0734075350248526","0.0686972687794244","0.0781178012702808","1"
"Yes","2011","Employed","Rural Area","394","0.0750261787185909","0.0686155994251772","0.0814367580120045","1"
"No","2012","Not Employed","Rural Area","2761","0.751281356608425","0.737055678653811","0.765507034563038","2"
"No","2012","Employed","Rural Area","6003","0.921909052278082","0.915333408927617","0.928484695628547","2"
"No","2012","Not Employed","Urban Area","4886","0.748992171855578","0.738225379437555","0.7597589642736","2"
"No","2012","Employed","Urban Area","10705","0.921523685547032","0.916601638787122","0.926445732306942","2"
"Yes","2012","Not Employed","Urban Area","1344","0.251007828144422","0.2402410357264","0.261774620562445","1"
"Yes","2012","Not Employed","Rural Area","786","0.248718643391575","0.234492965436962","0.262944321346189","1"
"Yes","2012","Employed","Urban Area","762","0.0784763144529678","0.0735542676930575","0.0833983612128782","1"
"Yes","2012","Employed","Rural Area","393","0.078090947721918","0.0715153043714532","0.0846665910723827","1"
"No","2013","Not Employed","Rural Area","3540","0.775350260759114","0.76282636069322","0.787874160825008","2"
"No","2013","Employed","Rural Area","5629","0.917589757078566","0.910651916288012","0.92452759786912","2"
"No","2013","Not Employed","Urban Area","8068","0.782100838731837","0.77380609735154","0.790395580112133","2"
"No","2013","Employed","Urban Area","10121","0.920672160287369","0.915585195764623","0.925759124810115","2"
"Yes","2013","Not Employed","Rural Area","726","0.224649739240886","0.212125839174991","0.23717363930678","1"
"Yes","2013","Employed","Urban Area","721","0.0793278397126312","0.0742408751898852","0.0844148042353771","1"
"Yes","2013","Employed","Rural Area","406","0.0824102429214343","0.0754724021308804","0.0893480837119881","1"
"Yes","2013","Not Employed","Urban Area","1447","0.217899161268163","0.209604419887867","0.22619390264846","1"
"No","2014","Not Employed","Rural Area","2548","0.745828189960286","0.730925643972931","0.760730735947642","2"
"No","2014","Employed","Rural Area","5594","0.913442627954823","0.906339026489891","0.920546229419755","2"
"No","2014","Not Employed","Urban Area","4763","0.736913716364276","0.725854291888931","0.74797314083962","2"
"No","2014","Employed","Urban Area","11033","0.923659044878419","0.91886115967512","0.928456930081717","2"
"Yes","2014","Not Employed","Rural Area","731","0.254171810039714","0.239269264052358","0.269074356027069","1"
"Yes","2014","Employed","Urban Area","734","0.076340955121581","0.0715430699182825","0.0811388403248795","1"
"Yes","2014","Employed","Rural Area","425","0.0865573720451774","0.0794537705802455","0.0936609735101093","1"
"Yes","2014","Not Employed","Urban Area","1326","0.263086283635724","0.25202685916038","0.274145708111069","1"
"No","2015","Not Employed","Urban Area","5535","0.750820525619928","0.740530857313901","0.761110193925955","2"
"No","2015","Not Employed","Rural Area","2747","0.758243328485136","0.743896196727897","0.772590460242375","2"
"No","2015","Employed","Rural Area","5337","0.914592636779952","0.907351650485901","0.921833623074003","2"
"No","2015","Employed","Urban Area","10228","0.921813715566643","0.916771967446236","0.926855463687049","2"
"Yes","2015","Not Employed","Rural Area","674","0.241756671514864","0.227409539757625","0.256103803272103","1"
"Yes","2015","Not Employed","Urban Area","1253","0.249179474380072","0.238889806074045","0.259469142686099","1"
"Yes","2015","Employed","Urban Area","664","0.0781862844333575","0.073144536312951","0.083228032553764","1"
"Yes","2015","Employed","Rural Area","386","0.0854073632200479","0.0781663769259971","0.0926483495140987","1"
"No","2016","Employed","Rural Area","5183","0.921293652153249","0.914197695971507","0.928389608334991","2"
"No","2016","Not Employed","Urban Area","4229","0.744877341511515","0.733220067989005","0.756534615034025","2"
"No","2016","Not Employed","Rural Area","2195","0.741125498962508","0.725038737805272","0.757212260119744","2"
"No","2016","Employed","Urban Area","9940","0.923557199488924","0.918497574831256","0.928616824146592","2"
"Yes","2016","Not Employed","Rural Area","653","0.258874501037492","0.242787739880256","0.274961262194728","1"
"Yes","2016","Employed","Rural Area","349","0.0787063478467508","0.071610391665009","0.0858023040284926","1"
"Yes","2016","Not Employed","Urban Area","1143","0.255122658488485","0.243465384965975","0.266779932010995","1"
"Yes","2016","Employed","Urban Area","654","0.0764428005110764","0.0713831758534084","0.0815024251687444","1"
"No","2017","Employed","Rural Area","5916","0.918608991578108","0.911878872085501","0.925339111070715","2"
"No","2017","Not Employed","Urban Area","4317","0.746925962676942","0.735448231175737","0.758403694178148","2"
"No","2017","Not Employed","Rural Area","2371","0.744802611632458","0.729410773692858","0.760194449572058","2"
"No","2017","Employed","Urban Area","10964","0.924637159579938","0.919858847763237","0.929415471396638","2"
"Yes","2017","Not Employed","Rural Area","711","0.255197388367542","0.239805550427942","0.270589226307142","1"
"Yes","2017","Employed","Rural Area","425","0.0813910084218922","0.0746608889292851","0.0881211279144993","1"
"Yes","2017","Not Employed","Urban Area","1195","0.253074037323058","0.241596305821852","0.264551768824263","1"
"Yes","2017","Employed","Urban Area","760","0.0753628404200623","0.070584528603362","0.0801411522367626","1"
"No","2018","Not Employed","Urban Area","4138","0.747297080597516","0.735670980285411","0.75892318090962","2"
"No","2018","Not Employed","Rural Area","2196","0.728575300795839","0.712407081510085","0.744743520081592","2"
"No","2018","Employed","Urban Area","10573","0.924341576642277","0.91947408067094","0.929209072613615","2"
"No","2018","Employed","Rural Area","5679","0.917914453772775","0.911037330163445","0.924791577382106","2"
"Yes","2018","Not Employed","Rural Area","710","0.271424699204161","0.255256479918408","0.287592918489915","1"
"Yes","2018","Employed","Rural Area","441","0.0820855462272245","0.0752084226178941","0.0889626698365549","1"
"Yes","2018","Not Employed","Urban Area","1229","0.252702919402485","0.24107681909038","0.264329019714589","1"
"Yes","2018","Employed","Urban Area","766","0.0756584233577229","0.0707909273863855","0.0805259193290603","1"
"No","2019","Not Employed","Urban Area","3709","0.755305476794894","0.743090031205752","0.767520922384036","2"
"No","2019","Not Employed","Rural Area","2150","0.72352223780032","0.707101914421052","0.739942561179588","2"
"No","2019","Employed","Urban Area","9983","0.928290247149107","0.923393601603366","0.933186892694848","2"
"No","2019","Employed","Rural Area","5605","0.918748690758521","0.911838835065806","0.925658546451235","2"
"Yes","2019","Not Employed","Rural Area","700","0.27647776219968","0.260057438820412","0.292898085578948","1"
"Yes","2019","Employed","Rural Area","401","0.0812513092414795","0.0743414535487649","0.0881611649341941","1"
"Yes","2019","Not Employed","Urban Area","1049","0.244694523205106","0.232479077615964","0.256909968794248","1"
"Yes","2019","Employed","Urban Area","682","0.0717097528508929","0.0668131073051522","0.0766063983966337","1"
