"ple0040","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2002","Couple + C. GT 16 ","(1b) general elementary school","292","0.825476725217676","0.78615924555869","0.864794204876661"
"No","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","793","0.839911314504859","0.816331669134092","0.863490959875625"
"No","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","224","0.980452936313212","0.962561784011446","0.998344088614977"
"No","2002","Couple + C. GT 16 ","(2a) intermediate vocational","782","0.927779990232193","0.910285497051915","0.945274483412471"
"No","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","345","1","1","1"
"No","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","199","0.945226688098791","0.914597700007626","0.975855676189957"
"No","2002","Couple + C. GT 16 ","(3a) lower tertiary education","246","0.878322388469237","0.839400333631611","0.917244443306863"
"No","2002","Couple + C. GT 16 ","(3b) higher tertiary education","384","0.904543120138332","0.876203676496115","0.93288256378055"
"No","2002","Couple + C. LE and GT 16","(0) in school","249","0.967664543705413","0.945867894161412","0.989461193249414"
"No","2002","Couple + C. LE and GT 16","(1a) inadequately completed","21","","",""
"No","2002","Couple + C. LE and GT 16","(1b) general elementary school","191","0.971121657352345","0.947854436876435","0.994388877828254"
"No","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","332","0.922329694575029","0.894448135043126","0.950211254106933"
"No","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","129","1","1","1"
"No","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","411","0.959924751325812","0.941233661903051","0.978615840748572"
"No","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","122","0.983777223455582","0.961630776559728","1.00592367035144"
"No","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","87","0.961218229257618","0.92176532360229","1.00067113491295"
"No","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","106","0.969202075764388","0.936915674546272","1.0014884769825"
"No","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","193","0.993789723584357","0.982791494245101","1.00478795292361"
"Yes","2003","1-pers.-HH","(0) in school","","","",""
"Yes","2003","1-pers.-HH","(1a) inadequately completed","6","","",""
"Yes","2003","1-pers.-HH","(1b) general elementary school","94","0.261506910734412","0.217322293649136","0.305691527819688"
"Yes","2003","1-pers.-HH","(1c) basic vocational qualification","213","0.223709325051402","0.1970690691279","0.250349580974904"
"Yes","2003","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Yes","2003","1-pers.-HH","(2a) intermediate vocational","81","0.149883435161692","0.122292992845692","0.177473877477692"
"Yes","2003","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Yes","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","21","","",""
"Yes","2003","1-pers.-HH","(3a) lower tertiary education","24","","",""
"Yes","2003","1-pers.-HH","(3b) higher tertiary education","34","0.147749955726398","0.108809597231308","0.186690314221488"
"Yes","2003","(Married) couple without C. ","(0) in school","","","",""
"Yes","2003","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Yes","2003","(Married) couple without C. ","(1b) general elementary school","147","0.203074297853603","0.173357763542555","0.23279083216465"
"Yes","2003","(Married) couple without C. ","(1c) basic vocational qualification","672","0.26056658015871","0.243957459164581","0.27717570115284"
"Yes","2003","(Married) couple without C. ","(2b) intermediate general qualification","14","","",""
"Yes","2003","(Married) couple without C. ","(2a) intermediate vocational","196","0.15770405857975","0.138996241356392","0.176411875803108"
"Yes","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Yes","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","62","0.140948428779331","0.109218664848551","0.172678192710111"
"Yes","2003","(Married) couple without C. ","(3a) lower tertiary education","92","0.153524966692312","0.126528968662629","0.180520964721995"
"Yes","2003","(Married) couple without C. ","(3b) higher tertiary education","110","0.123215514064353","0.102466918804155","0.143964109324551"
"Yes","2003","Single parent ","(0) in school","","","",""
"Yes","2003","Single parent ","(1a) inadequately completed","4","","",""
"Yes","2003","Single parent ","(1b) general elementary school","28","","",""
"Yes","2003","Single parent ","(1c) basic vocational qualification","26","","",""
"Yes","2003","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes","2003","Single parent ","(2a) intermediate vocational","15","","",""
"Yes","2003","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Yes","2003","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2003","Single parent ","(3a) lower tertiary education","3","","",""
"Yes","2003","Single parent ","(3b) higher tertiary education","5","","",""
"Yes","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2003","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Yes","2003","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Yes","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","47","0.0548399757528935","0.0407362988033719","0.0689436527024151"
"Yes","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"Yes","2003","Couple + C. LE 16 ","(2a) intermediate vocational","39","0.0318839631116713","0.0227037894160725","0.0410641368072701"
"Yes","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2003","Couple + C. LE 16 ","(3a) lower tertiary education","12","","",""
"Yes","2003","Couple + C. LE 16 ","(3b) higher tertiary education","10","","",""
"Yes","2003","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes","2003","Couple + C. GT 16 ","(1a) inadequately completed","14","","",""
"Yes","2003","Couple + C. GT 16 ","(1b) general elementary school","70","0.173939956106815","0.13304247059877","0.21483744161486"
"Yes","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","131","0.145955864030344","0.123041827374546","0.168869900686142"
"Yes","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2003","Couple + C. GT 16 ","(2a) intermediate vocational","58","0.0815486924193106","0.0632364716118569","0.0998609132267643"
"Yes","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2003","Couple + C. GT 16 ","(3a) lower tertiary education","22","","",""
"Yes","2003","Couple + C. GT 16 ","(3b) higher tertiary education","20","","",""
"Yes","2003","Couple + C. LE and GT 16","(0) in school","2","","",""
"Yes","2003","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Yes","2003","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"Yes","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","32","0.0830762632750279","0.0534770653746301","0.112675461175426"
"Yes","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Yes","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Yes","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"No","2003","1-pers.-HH","(0) in school","4","","",""
"No","2003","1-pers.-HH","(1a) inadequately completed","26","","",""
"No","2003","1-pers.-HH","(1b) general elementary school","286","0.738493089265588","0.694308472180312","0.782677706350864"
"No","2003","1-pers.-HH","(1c) basic vocational qualification","727","0.776290674948598","0.749650419025096","0.8029309308721"
"No","2003","1-pers.-HH","(2b) intermediate general qualification","45","0.91634615216711","0.83882454063966","0.99386776369456"
"No","2003","1-pers.-HH","(2a) intermediate vocational","562","0.850116564838308","0.822526122522308","0.877707007154308"
"No","2003","1-pers.-HH","(2c_gen) general maturity certificate","127","0.954148025259906","0.918330189282735","0.989965861237077"
"No","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","217","0.890882211395445","0.851271053827174","0.930493368963716"
"No","2003","1-pers.-HH","(3a) lower tertiary education","194","0.855077740056106","0.808348341265493","0.90180713884672"
"No","2003","1-pers.-HH","(3b) higher tertiary education","285","0.852250044273602","0.813309685778512","0.891190402768692"
"No","2003","(Married) couple without C. ","(0) in school","2","","",""
"No","2003","(Married) couple without C. ","(1a) inadequately completed","79","0.921080000256925","0.864425987174875","0.977734013338976"
"No","2003","(Married) couple without C. ","(1b) general elementary school","557","0.796925702146397","0.76720916783535","0.826642236457445"
"No","2003","(Married) couple without C. ","(1c) basic vocational qualification","2011","0.73943341984129","0.72282429884716","0.756042540835419"
"No","2003","(Married) couple without C. ","(2b) intermediate general qualification","66","0.831649728273056","0.749656075702925","0.913643380843187"
"No","2003","(Married) couple without C. ","(2a) intermediate vocational","1262","0.84229594142025","0.823588124196892","0.861003758643608"
"No","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","123","0.978663107576773","0.953431494811983","1.00389472034156"
"No","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","400","0.859051571220669","0.827321807289889","0.890781335151449"
"No","2003","(Married) couple without C. ","(3a) lower tertiary education","593","0.846475033307688","0.819479035278005","0.873471031337371"
"No","2003","(Married) couple without C. ","(3b) higher tertiary education","854","0.876784485935647","0.856035890675449","0.897533081195845"
"No","2003","Single parent ","(0) in school","68","1","1","1"
"No","2003","Single parent ","(1a) inadequately completed","15","","",""
"No","2003","Single parent ","(1b) general elementary school","136","0.837008440401299","0.78047913574733","0.893537745055268"
"No","2003","Single parent ","(1c) basic vocational qualification","220","0.902618402443783","0.865569864265118","0.939666940622448"
"No","2003","Single parent ","(2b) intermediate general qualification","73","0.990034155278583","0.967702370086658","1.01236594047051"
"No","2003","Single parent ","(2a) intermediate vocational","261","0.958841518150046","0.935404808537149","0.982278227762943"
"No","2003","Single parent ","(2c_gen) general maturity certificate","55","0.99419150372573","0.97428839301502","1.01409461443644"
"No","2003","Single parent ","(2c_voc) vocational maturity certificate","50","0.913385682753151","0.839718167689211","0.987053197817091"
"No","2003","Single parent ","(3a) lower tertiary education","48","0.975424890305407","0.932932843398311","1.0179169372125"
"No","2003","Single parent ","(3b) higher tertiary education","66","0.931121075794953","0.872214310831729","0.990027840758176"
"No","2003","Couple + C. LE 16 ","(0) in school","","","",""
"No","2003","Couple + C. LE 16 ","(1a) inadequately completed","42","0.838691449112663","0.73239984100313","0.944983057222196"
"No","2003","Couple + C. LE 16 ","(1b) general elementary school","253","0.966321850985084","0.944477836666276","0.988165865303893"
"No","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","954","0.945160024247106","0.931056347297585","0.959263701196628"
"No","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","64","0.960088964147788","0.912501380704279","1.0076765475913"
"No","2003","Couple + C. LE 16 ","(2a) intermediate vocational","1368","0.968116036888329","0.95893586319273","0.977296210583927"
"No","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","80","0.996959285584803","0.984968928709512","1.00894964246009"
"No","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","470","0.979900219887968","0.967358354546461","0.992442085229475"
"No","2003","Couple + C. LE 16 ","(3a) lower tertiary education","350","0.950706147720088","0.928405712622196","0.973006582817981"
"No","2003","Couple + C. LE 16 ","(3b) higher tertiary education","645","0.98824042957124","0.979984718633044","0.996496140509437"
"No","2003","Couple + C. GT 16 ","(0) in school","290","0.98955008464963","0.977906423527544","1.00119374577172"
"No","2003","Couple + C. GT 16 ","(1a) inadequately completed","35","0.771042643232729","0.653399518528995","0.888685767936462"
"No","2003","Couple + C. GT 16 ","(1b) general elementary school","260","0.826060043893185","0.78516255838514","0.86695752940123"
"No","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","781","0.854044135969656","0.831130099313858","0.876958172625454"
"No","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","220","0.992841413657074","0.981776469272001","1.00390635804215"
"No","2003","Couple + C. GT 16 ","(2a) intermediate vocational","800","0.918451307580689","0.900139086773236","0.936763528388143"
"No","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","326","1","1","1"
"No","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","204","0.922817849622772","0.887390694861573","0.958245004383971"
"No","2003","Couple + C. GT 16 ","(3a) lower tertiary education","235","0.861689999175519","0.819483061061305","0.903896937289733"
"No","2003","Couple + C. GT 16 ","(3b) higher tertiary education","383","0.949538385411763","0.928167013503824","0.970909757319701"
"No","2003","Couple + C. LE and GT 16","(0) in school","232","0.991727076440104","0.980121525733815","1.00333262714639"
"No","2003","Couple + C. LE and GT 16","(1a) inadequately completed","22","","",""
"No","2003","Couple + C. LE and GT 16","(1b) general elementary school","181","0.97001424149472","0.945635249702159","0.994393233287281"
"No","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","302","0.916923736724972","0.887324538824574","0.94652293462537"
"No","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","117","1","1","1"
"No","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","376","0.956420680111208","0.936132738163984","0.976708622058432"
"No","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","110","0.985188966792472","0.962916859152516","1.00746107443243"
"No","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","83","0.954029828523016","0.910521527332578","0.997538129713454"
"No","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","105","0.98807174607668","0.967691120037303","1.00845237211606"
"No","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","171","0.993671672258203","0.981820814004865","1.00552253051154"
"Yes","2004","1-pers.-HH","(0) in school","","","",""
"Yes","2004","1-pers.-HH","(1a) inadequately completed","5","","",""
"Yes","2004","1-pers.-HH","(1b) general elementary school","96","0.277509378928604","0.232249946007512","0.322768811849696"
"Yes","2004","1-pers.-HH","(1c) basic vocational qualification","217","0.242665990427946","0.214611650384134","0.270720330471757"
"Yes","2004","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Yes","2004","1-pers.-HH","(2a) intermediate vocational","88","0.16218819143799","0.133148926390827","0.191227456485154"
"Yes","2004","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Yes","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","21","","",""
"Yes","2004","1-pers.-HH","(3a) lower tertiary education","29","","",""
"Yes","2004","1-pers.-HH","(3b) higher tertiary education","37","0.146922478744172","0.108373404007331","0.185471553481013"
"Yes","2004","(Married) couple without C. ","(0) in school","","","",""
"Yes","2004","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Yes","2004","(Married) couple without C. ","(1b) general elementary school","143","0.219825683401455","0.188373846345729","0.251277520457181"
"Yes","2004","(Married) couple without C. ","(1c) basic vocational qualification","669","0.25895403456865","0.242231222755754","0.275676846381546"
"Yes","2004","(Married) couple without C. ","(2b) intermediate general qualification","12","","",""
"Yes","2004","(Married) couple without C. ","(2a) intermediate vocational","197","0.156228528574705","0.137756111293273","0.174700945856138"
"Yes","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Yes","2004","(Married) couple without C. ","(2c_voc) vocational maturity certificate","67","0.160209758999285","0.12711898031356","0.193300537685009"
"Yes","2004","(Married) couple without C. ","(3a) lower tertiary education","90","0.146937276168964","0.120634599508473","0.173239952829455"
"Yes","2004","(Married) couple without C. ","(3b) higher tertiary education","104","0.116242461414406","0.0960200287124067","0.136464894116405"
"Yes","2004","Single parent ","(0) in school","","","",""
"Yes","2004","Single parent ","(1a) inadequately completed","3","","",""
"Yes","2004","Single parent ","(1b) general elementary school","26","","",""
"Yes","2004","Single parent ","(1c) basic vocational qualification","24","","",""
"Yes","2004","Single parent ","(2b) intermediate general qualification","5","","",""
"Yes","2004","Single parent ","(2a) intermediate vocational","17","","",""
"Yes","2004","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Yes","2004","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2004","Single parent ","(3a) lower tertiary education","4","","",""
"Yes","2004","Single parent ","(3b) higher tertiary education","4","","",""
"Yes","2004","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2004","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2004","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"Yes","2004","Couple + C. LE 16 ","(1c) basic vocational qualification","44","0.0544386310583625","0.0396242280913059","0.069253034025419"
"Yes","2004","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2004","Couple + C. LE 16 ","(2a) intermediate vocational","40","0.0351390541364092","0.0252246287331239","0.0450534795396946"
"Yes","2004","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes","2004","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2004","Couple + C. LE 16 ","(3a) lower tertiary education","15","","",""
"Yes","2004","Couple + C. LE 16 ","(3b) higher tertiary education","13","","",""
"Yes","2004","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","2004","Couple + C. GT 16 ","(1a) inadequately completed","13","","",""
"Yes","2004","Couple + C. GT 16 ","(1b) general elementary school","58","0.176523458766914","0.133015980384984","0.220030937148845"
"Yes","2004","Couple + C. GT 16 ","(1c) basic vocational qualification","139","0.149746373029376","0.126130679886028","0.173362066172723"
"Yes","2004","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2004","Couple + C. GT 16 ","(2a) intermediate vocational","65","0.072191238332628","0.0547414076614999","0.089641069003756"
"Yes","2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2004","Couple + C. GT 16 ","(3a) lower tertiary education","21","","",""
"Yes","2004","Couple + C. GT 16 ","(3b) higher tertiary education","24","","",""
"Yes","2004","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes","2004","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Yes","2004","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Yes","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Yes","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","16","","",""
"Yes","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Yes","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Yes","2004","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"No","2004","1-pers.-HH","(0) in school","3","","",""
"No","2004","1-pers.-HH","(1a) inadequately completed","21","","",""
"No","2004","1-pers.-HH","(1b) general elementary school","280","0.722490621071396","0.677231188150304","0.767750053992488"
"No","2004","1-pers.-HH","(1c) basic vocational qualification","680","0.757334009572054","0.729279669528242","0.785388349615866"
"No","2004","1-pers.-HH","(2b) intermediate general qualification","49","0.915478830674003","0.841286654023459","0.989671007324547"
"No","2004","1-pers.-HH","(2a) intermediate vocational","531","0.83781180856201","0.808772543514846","0.866851073609173"
"No","2004","1-pers.-HH","(2c_gen) general maturity certificate","133","0.957804226923399","0.924017082707993","0.991591371138805"
"No","2004","1-pers.-HH","(2c_voc) vocational maturity certificate","203","0.898876482546961","0.85939438886345","0.938358576230473"
"No","2004","1-pers.-HH","(3a) lower tertiary education","196","0.846636638873651","0.799553417347806","0.893719860399496"
"No","2004","1-pers.-HH","(3b) higher tertiary education","287","0.853077521255828","0.814528446518987","0.891626595992669"
"No","2004","(Married) couple without C. ","(0) in school","3","","",""
"No","2004","(Married) couple without C. ","(1a) inadequately completed","66","0.810956764533884","0.724616382378103","0.897297146689665"
"No","2004","(Married) couple without C. ","(1b) general elementary school","523","0.780174316598545","0.748722479542819","0.811626153654271"
"No","2004","(Married) couple without C. ","(1c) basic vocational qualification","1967","0.74104596543135","0.724323153618454","0.757768777244246"
"No","2004","(Married) couple without C. ","(2b) intermediate general qualification","77","0.913478004482106","0.855070937404219","0.971885071559994"
"No","2004","(Married) couple without C. ","(2a) intermediate vocational","1287","0.843771471425295","0.825299054143862","0.862243888706727"
"No","2004","(Married) couple without C. ","(2c_gen) general maturity certificate","129","0.977830126787997","0.952712740952391","1.0029475126236"
"No","2004","(Married) couple without C. ","(2c_voc) vocational maturity certificate","405","0.839790241000715","0.806699462314991","0.87288101968644"
"No","2004","(Married) couple without C. ","(3a) lower tertiary education","606","0.853062723831036","0.826760047170545","0.879365400491527"
"No","2004","(Married) couple without C. ","(3b) higher tertiary education","861","0.883757538585594","0.863535105883595","0.903979971287593"
"No","2004","Single parent ","(0) in school","78","1","1","1"
"No","2004","Single parent ","(1a) inadequately completed","14","","",""
"No","2004","Single parent ","(1b) general elementary school","132","0.836731971609466","0.779100023043227","0.894363920175705"
"No","2004","Single parent ","(1c) basic vocational qualification","218","0.896118275215146","0.857677454522898","0.934559095907395"
"No","2004","Single parent ","(2b) intermediate general qualification","69","0.967108890263342","0.926473055816429","1.00774472471026"
"No","2004","Single parent ","(2a) intermediate vocational","244","0.9313681369624","0.900695478449839","0.96204079547496"
"No","2004","Single parent ","(2c_gen) general maturity certificate","57","0.986814626266062","0.957951958064351","1.01567729446777"
"No","2004","Single parent ","(2c_voc) vocational maturity certificate","53","0.950624513974289","0.894381205522035","1.00686782242654"
"No","2004","Single parent ","(3a) lower tertiary education","44","0.896852077132442","0.810808565841523","0.982895588423361"
"No","2004","Single parent ","(3b) higher tertiary education","62","0.938283545160814","0.880228006518209","0.996339083803419"
"No","2004","Couple + C. LE 16 ","(0) in school","","","",""
"No","2004","Couple + C. LE 16 ","(1a) inadequately completed","36","0.850416192054207","0.737015854986271","0.963816529122144"
"No","2004","Couple + C. LE 16 ","(1b) general elementary school","233","0.962149953759899","0.938205343821337","0.986094563698461"
"No","2004","Couple + C. LE 16 ","(1c) basic vocational qualification","857","0.945561368941637","0.930746965974581","0.960375771908694"
"No","2004","Couple + C. LE 16 ","(2b) intermediate general qualification","62","0.948882574532715","0.89534211004936","1.00242303901607"
"No","2004","Couple + C. LE 16 ","(2a) intermediate vocational","1285","0.964860945863591","0.954946520460305","0.974775371266876"
"No","2004","Couple + C. LE 16 ","(2c_gen) general maturity certificate","77","0.967700882315463","0.928715621564842","1.00668614306608"
"No","2004","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","446","0.968715793093107","0.952841738554","0.984589847632214"
"No","2004","Couple + C. LE 16 ","(3a) lower tertiary education","315","0.931892197931451","0.904710762263268","0.959073633599633"
"No","2004","Couple + C. LE 16 ","(3b) higher tertiary education","586","0.979105958296811","0.967651863973888","0.990560052619734"
"No","2004","Couple + C. GT 16 ","(0) in school","278","0.997359390154793","0.991337623133132","1.00338115717645"
"No","2004","Couple + C. GT 16 ","(1a) inadequately completed","41","0.790291937868464","0.681711259558599","0.898872616178329"
"No","2004","Couple + C. GT 16 ","(1b) general elementary school","237","0.823476541233086","0.779969062851155","0.866984019615016"
"No","2004","Couple + C. GT 16 ","(1c) basic vocational qualification","738","0.850253626970624","0.826637933827277","0.873869320113972"
"No","2004","Couple + C. GT 16 ","(2b) intermediate general qualification","201","0.992032589643469","0.979832737423196","1.00423244186374"
"No","2004","Couple + C. GT 16 ","(2a) intermediate vocational","780","0.927808761667372","0.910358930996244","0.9452585923385"
"No","2004","Couple + C. GT 16 ","(2c_gen) general maturity certificate","328","1","1","1"
"No","2004","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","223","0.904233974621022","0.866926548948209","0.941541400293834"
"No","2004","Couple + C. GT 16 ","(3a) lower tertiary education","244","0.833736061128559","0.788909184527189","0.878562937729928"
"No","2004","Couple + C. GT 16 ","(3b) higher tertiary education","391","0.947077261553942","0.925537648276948","0.968616874830936"
"No","2004","Couple + C. LE and GT 16","(0) in school","267","0.998708705649156","0.994409257286485","1.00300815401183"
"No","2004","Couple + C. LE and GT 16","(1a) inadequately completed","25","","",""
"No","2004","Couple + C. LE and GT 16","(1b) general elementary school","156","0.990223641589513","0.975025504560296","1.00542177861873"
"No","2004","Couple + C. LE and GT 16","(1c) basic vocational qualification","324","0.941609139583226","0.916866483788103","0.966351795378348"
"No","2004","Couple + C. LE and GT 16","(2b) intermediate general qualification","108","1","1","1"
"No","2004","Couple + C. LE and GT 16","(2a) intermediate vocational","336","0.915932322225335","0.886944006866913","0.944920637583756"
"No","2004","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","85","0.990997659550862","0.971150311047789","1.01084500805394"
"No","2004","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","81","0.973882970836665","0.93997873962162","1.00778720205171"
"No","2004","Couple + C. LE and GT 16","(3a) lower tertiary education","103","0.950177244864381","0.909142437785314","0.991212051943449"
"No","2004","Couple + C. LE and GT 16","(3b) higher tertiary education","169","0.986682361723929","0.96960080965423","1.00376391379363"
"Yes","2005","1-pers.-HH","(0) in school","","","",""
"Yes","2005","1-pers.-HH","(1a) inadequately completed","7","","",""
"Yes","2005","1-pers.-HH","(1b) general elementary school","98","0.272007023120701","0.227206597540649","0.316807448700754"
"Yes","2005","1-pers.-HH","(1c) basic vocational qualification","218","0.233453989952433","0.205472515385003","0.261435464519863"
"Yes","2005","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Yes","2005","1-pers.-HH","(2a) intermediate vocational","90","0.156918430321125","0.12876114046507","0.18507572017718"
"Yes","2005","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Yes","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2005","1-pers.-HH","(3a) lower tertiary education","33","0.165324722953477","0.117106817139812","0.213542628767142"
"Yes","2005","1-pers.-HH","(3b) higher tertiary education","39","0.176004313927416","0.134791212823595","0.217217415031236"
"Yes","2005","(Married) couple without C. ","(0) in school","","","",""
"Yes","2005","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Yes","2005","(Married) couple without C. ","(1b) general elementary school","124","0.189149622360122","0.157865574161516","0.220433670558728"
"Yes","2005","(Married) couple without C. ","(1c) basic vocational qualification","674","0.274785923686344","0.257297606577867","0.29227424079482"
"Yes","2005","(Married) couple without C. ","(2b) intermediate general qualification","13","","",""
"Yes","2005","(Married) couple without C. ","(2a) intermediate vocational","203","0.162928178764114","0.143767293642894","0.182089063885334"
"Yes","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Yes","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","70","0.155284372330374","0.122645386136037","0.187923358524711"
"Yes","2005","(Married) couple without C. ","(3a) lower tertiary education","84","0.143036515594317","0.116988600040992","0.169084431147642"
"Yes","2005","(Married) couple without C. ","(3b) higher tertiary education","111","0.11054573922098","0.0907615959513887","0.130329882490571"
"Yes","2005","Single parent ","(0) in school","1","","",""
"Yes","2005","Single parent ","(1a) inadequately completed","3","","",""
"Yes","2005","Single parent ","(1b) general elementary school","20","","",""
"Yes","2005","Single parent ","(1c) basic vocational qualification","22","","",""
"Yes","2005","Single parent ","(2b) intermediate general qualification","5","","",""
"Yes","2005","Single parent ","(2a) intermediate vocational","14","","",""
"Yes","2005","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Yes","2005","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2005","Single parent ","(3a) lower tertiary education","2","","",""
"Yes","2005","Single parent ","(3b) higher tertiary education","3","","",""
"Yes","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2005","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Yes","2005","Couple + C. LE 16 ","(1b) general elementary school","15","","",""
"Yes","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","37","0.047406335710703","0.0327446683603302","0.0620680030610757"
