"ple0040","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","Full Time","Urban Area","312","0.063023171168372","0.0569029134637079","0.069143428873036","1"
"Yes","2010","Full Time","Rural Area","165","0.0673731036395417","0.0586676658198712","0.0760785414592122","1"
"Yes","2010","Part Time","Urban Area","266","0.0873016825048983","0.0787485109122107","0.0958548540975859","1"
"Yes","2010","Part Time","Rural Area","133","0.0993536431299734","0.0867385557792973","0.111968730480649","1"
"Yes","2010","Not Working","Urban Area","1072","0.251269295399602","0.239855964793969","0.262682626005235","1"
"Yes","2010","Not Working","Rural Area","530","0.230217097502275","0.214815702474121","0.245618492530429","1"
"No","2011","Full Time","Urban Area","6425","0.936775131841953","0.930994596421035","0.942555667262871","2"
"No","2011","Full Time","Rural Area","3595","0.93828499326602","0.930633978004529","0.945936008527512","2"
"No","2011","Part Time","Urban Area","4652","0.909514613424711","0.901537397249334","0.917491829600087","2"
"No","2011","Part Time","Rural Area","2498","0.901635819014676","0.890375561409588","0.912896076619765","2"
"No","2011","Not Working","Urban Area","5223","0.75076185795542","0.740287690824939","0.761236025085901","2"
"No","2011","Not Working","Rural Area","2833","0.771299487784736","0.757452353350432","0.785146622219041","2"
"Yes","2011","Full Time","Urban Area","384","0.0632248681580473","0.0574443327371293","0.0690054035789652","1"
"Yes","2011","Full Time","Rural Area","205","0.0617150067339795","0.0540639914724878","0.0693660219954712","1"
"Yes","2011","Part Time","Urban Area","316","0.0904853865752894","0.082508170399913","0.0984626027506658","1"
"Yes","2011","Part Time","Rural Area","189","0.0983641809853237","0.0871039233802353","0.109624438590412","1"
"Yes","2011","Not Working","Urban Area","1329","0.24923814204458","0.238763974914099","0.259712309175061","1"
"Yes","2011","Not Working","Rural Area","701","0.228700512215264","0.214853377780959","0.242547646649568","1"
"No","2012","Full Time","Urban Area","6181","0.926611309614669","0.92031429555478","0.932908323674558","2"
"No","2012","Not Working","Urban Area","4886","0.748992171855578","0.738225379437555","0.7597589642736","2"
"No","2012","Full Time","Rural Area","3610","0.930790400532204","0.922743810675638","0.93883699038877","2"
"No","2012","Part Time","Urban Area","4524","0.913240240449452","0.905341926878175","0.921138554020729","2"
"No","2012","Part Time","Rural Area","2393","0.905392158563832","0.894085721983789","0.916698595143874","2"
"No","2012","Not Working","Rural Area","2761","0.751281356608425","0.737055678653811","0.765507034563038","2"
"Yes","2012","Full Time","Urban Area","407","0.0733886903853312","0.0670916763254421","0.0796857044452203","1"
"Yes","2012","Full Time","Rural Area","212","0.069209599467796","0.0611630096112298","0.0772561893243623","1"
"Yes","2012","Part Time","Urban Area","355","0.0867597595505482","0.0788614459792711","0.0946580731218252","1"
"Yes","2012","Part Time","Rural Area","181","0.0946078414361685","0.0833014048561261","0.105914278016211","1"
"Yes","2012","Not Working","Urban Area","1344","0.251007828144422","0.2402410357264","0.261774620562445","1"
"Yes","2012","Not Working","Rural Area","786","0.248718643391575","0.234492965436962","0.262944321346189","1"
"No","2013","Full Time","Urban Area","5818","0.932418825591032","0.926169895633504","0.938667755548561","2"
"No","2013","Full Time","Rural Area","3305","0.926866023365021","0.91825163430382","0.935480412426222","2"
"No","2013","Part Time","Urban Area","4303","0.900820366882647","0.89222273005318","0.909418003712113","2"
"No","2013","Part Time","Rural Area","2324","0.902331199784819","0.89075429846616","0.913908101103478","2"
"No","2013","Not Working","Urban Area","8068","0.782100838731837","0.77380609735154","0.790395580112133","2"
"No","2013","Not Working","Rural Area","3540","0.775350260759114","0.76282636069322","0.787874160825008","2"
"Yes","2013","Full Time","Urban Area","381","0.0675811744089679","0.0613322444514394","0.0738301043664963","1"
"Yes","2013","Full Time","Rural Area","204","0.073133976634979","0.0645195875737776","0.0817483656961804","1"
"Yes","2013","Part Time","Urban Area","340","0.0991796331173534","0.0905819962878869","0.10777726994682","1"
"Yes","2013","Part Time","Rural Area","202","0.0976688002151808","0.0860918988965219","0.10924570153384","1"
"Yes","2013","Not Working","Urban Area","1447","0.217899161268163","0.209604419887867","0.22619390264846","1"
"Yes","2013","Not Working","Rural Area","726","0.224649739240886","0.212125839174991","0.23717363930678","1"
"No","2014","Full Time","Urban Area","6335","0.933349276113637","0.927381515913846","0.939317036313429","2"
"No","2014","Full Time","Rural Area","3292","0.924291591571979","0.91554779153527","0.933035391608689","2"
"No","2014","Part Time","Urban Area","4698","0.908650880172352","0.900710298379781","0.916591461964922","2"
"No","2014","Part Time","Rural Area","2302","0.895697240365009","0.883723049294244","0.907671431435773","2"
"No","2014","Not Working","Urban Area","4763","0.736913716364276","0.725854291888931","0.74797314083962","2"
"No","2014","Not Working","Rural Area","2548","0.745828189960286","0.730925643972931","0.760730735947642","2"
"Yes","2014","Full Time","Urban Area","375","0.066650723886363","0.0606829636865715","0.0726184840861545","1"
"Yes","2014","Full Time","Rural Area","224","0.0757084084280207","0.0669646083913115","0.0844522084647299","1"
"Yes","2014","Part Time","Urban Area","359","0.0913491198276483","0.0834085380350777","0.099289701620219","1"
"Yes","2014","Part Time","Rural Area","201","0.104302759634991","0.0923285685642266","0.116276950705756","1"
"Yes","2014","Not Working","Urban Area","1326","0.263086283635724","0.25202685916038","0.274145708111069","1"
"Yes","2014","Not Working","Rural Area","731","0.254171810039714","0.239269264052358","0.269074356027069","1"
"No","2015","Full Time","Urban Area","5879","0.930186477237595","0.923849426931794","0.936523527543396","2"
"No","2015","Full Time","Rural Area","3090","0.928661656638812","0.919858533356923","0.937464779920702","2"
"No","2015","Part Time","Urban Area","4349","0.908721730023389","0.900470393092327","0.91697306695445","2"
"No","2015","Part Time","Rural Area","2247","0.89218514851269","0.879876539392757","0.904493757632622","2"
"No","2015","Not Working","Urban Area","5535","0.750820525619928","0.740530857313901","0.761110193925955","2"
"No","2015","Not Working","Rural Area","2747","0.758243328485136","0.743896196727897","0.772590460242375","2"
"Yes","2015","Full Time","Urban Area","333","0.069813522762405","0.0634764724566041","0.0761505730682058","1"
"Yes","2015","Full Time","Rural Area","194","0.0713383433611876","0.0625352200792981","0.0801414666430772","1"
"Yes","2015","Part Time","Urban Area","331","0.0912782699766114","0.0830269330455497","0.0995296069076731","1"
"Yes","2015","Part Time","Rural Area","192","0.10781485148731","0.0955062423673776","0.120123460607243","1"
"Yes","2015","Not Working","Urban Area","1253","0.249179474380072","0.238889806074045","0.259469142686099","1"
"Yes","2015","Not Working","Rural Area","674","0.241756671514864","0.227409539757625","0.256103803272103","1"
"No","2016","Full Time","Urban Area","5655","0.933179418962586","0.926855174716094","0.939503663209078","2"
"No","2016","Full Time","Rural Area","3018","0.933138009353521","0.924456462325256","0.941819556381785","2"
"No","2016","Part Time","Urban Area","4285","0.908587693334693","0.900263943241818","0.916911443427567","2"
"No","2016","Part Time","Rural Area","2165","0.902720176561369","0.89074402195583","0.914696331166907","2"
"No","2016","Not Working","Urban Area","4229","0.744877341511515","0.733220067989005","0.756534615034025","2"
"No","2016","Not Working","Rural Area","2195","0.741125498962508","0.725038737805272","0.757212260119744","2"
"Yes","2016","Full Time","Urban Area","334","0.0668205810374143","0.0604963367909226","0.073144825283906","1"
"Yes","2016","Full Time","Rural Area","162","0.0668619906464791","0.0581804436182146","0.0755435376747436","1"
"Yes","2016","Part Time","Urban Area","320","0.0914123066653072","0.0830885565724326","0.0997360567581817","1"
"Yes","2016","Part Time","Rural Area","187","0.0972798234386313","0.085303668833093","0.10925597804417","1"
"Yes","2016","Not Working","Urban Area","1143","0.255122658488485","0.243465384965975","0.266779932010995","1"
"Yes","2016","Not Working","Rural Area","653","0.258874501037492","0.242787739880256","0.274961262194728","1"
"No","2017","Full Time","Urban Area","6307","0.94248723959636","0.936896966427717","0.948077512765003","2"
"No","2017","Full Time","Rural Area","3537","0.936962863101361","0.92916987369387","0.944755852508852","2"
"No","2017","Part Time","Urban Area","4657","0.897396669433157","0.889036734865245","0.905756604001068","2"
"No","2017","Part Time","Rural Area","2379","0.888512563576642","0.876426385789969","0.900598741363316","2"
"No","2017","Not Working","Urban Area","4317","0.746925962676942","0.735448231175737","0.758403694178148","2"
"No","2017","Not Working","Rural Area","2371","0.744802611632458","0.729410773692858","0.760194449572058","2"
"Yes","2017","Full Time","Urban Area","356","0.0575127604036398","0.0519224872349969","0.0631030335722827","1"
"Yes","2017","Full Time","Rural Area","199","0.0630371368986389","0.0552441474911479","0.0708301263061299","1"
"Yes","2017","Part Time","Rural Area","226","0.111487436423358","0.0994012586366844","0.123573614210031","1"
"Yes","2017","Part Time","Urban Area","404","0.102603330566843","0.0942433959989322","0.110963265134755","1"
"Yes","2017","Not Working","Urban Area","1195","0.253074037323058","0.241596305821852","0.264551768824263","1"
"Yes","2017","Not Working","Rural Area","711","0.255197388367542","0.239805550427942","0.270589226307142","1"
"No","2018","Full Time","Urban Area","6024","0.939181609871136","0.93332720833349","0.945036011408781","2"
"No","2018","Full Time","Rural Area","3330","0.937538870223827","0.92954123732121","0.945536503126445","2"
"No","2018","Part Time","Urban Area","4549","0.90170436032051","0.893399817305762","0.910008903335259","2"
"No","2018","Part Time","Rural Area","2349","0.888737298087775","0.876657142956495","0.900817453219054","2"
"No","2018","Not Working","Urban Area","4138","0.747297080597516","0.735670980285411","0.75892318090962","2"
"No","2018","Not Working","Rural Area","2196","0.728575300795839","0.712407081510085","0.744743520081592","2"
"Yes","2018","Full Time","Urban Area","378","0.0608183901288645","0.054963988591219","0.06667279166651","1"
"Yes","2018","Full Time","Rural Area","187","0.0624611297761725","0.0544634968735554","0.0704587626787896","1"
"Yes","2018","Part Time","Rural Area","254","0.111262701912225","0.0991825467809458","0.123342857043505","1"
"Yes","2018","Part Time","Urban Area","388","0.0982956396794894","0.0899910966647407","0.106600182694238","1"
"Yes","2018","Not Working","Rural Area","710","0.271424699204161","0.255256479918408","0.287592918489915","1"
"Yes","2018","Not Working","Urban Area","1229","0.252702919402485","0.24107681909038","0.264329019714589","1"
"No","2019","Full Time","Urban Area","5933","0.938997694789961","0.93307079474671","0.944924594833211","2"
"No","2019","Full Time","Rural Area","3428","0.93236394335062","0.924188037699278","0.940539849001961","2"
"No","2019","Part Time","Urban Area","4050","0.911935478137658","0.903562982046747","0.920307974228569","2"
"No","2019","Part Time","Rural Area","2177","0.89646115590722","0.884226419794869","0.908695892019572","2"
"No","2019","Not Working","Urban Area","3709","0.755305476794894","0.743090031205752","0.767520922384036","2"
"No","2019","Not Working","Rural Area","2150","0.72352223780032","0.707101914421052","0.739942561179588","2"
"Yes","2019","Full Time","Urban Area","331","0.0610023052100395","0.0550754051667889","0.0669292052532901","1"
"Yes","2019","Full Time","Rural Area","196","0.0676360566493805","0.0594601509980389","0.0758119623007221","1"
"Yes","2019","Part Time","Urban Area","351","0.0880645218623417","0.0796920257714308","0.0964370179532526","1"
"Yes","2019","Part Time","Rural Area","205","0.10353884409278","0.0913041079804281","0.115773580205131","1"
"Yes","2019","Not Working","Urban Area","1049","0.244694523205106","0.232479077615964","0.256909968794248","1"
"Yes","2019","Not Working","Rural Area","700","0.27647776219968","0.260057438820412","0.292898085578948","1"
