"ple0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2013","lower secondary degree","1-pers.-HH","337","0.25823666367879","0.234500084229091","0.281973243128489"
"Yes","2013","lower secondary degree","(Married) couple without C. ","717","0.246149369925456","0.23037312647313","0.261925613377781"
"Yes","2013","lower secondary degree","Single parent ","72","0.162666310712881","0.13433788866364","0.190994732762123"
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","86","0.0670033138115799","0.0539759043712774","0.0800307232518823"
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","124","0.175911259129879","0.148842078893449","0.202980439366309"
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","41","0.100865540504591","0.073811736093634","0.127919344915548"
"Yes","2013","secondary school degree","1-pers.-HH","183","0.190998445188646","0.166412781234896","0.215584109142396"
"Yes","2013","secondary school degree","(Married) couple without C. ","395","0.168571692278562","0.153231711771364","0.183911672785761"
"Yes","2013","secondary school degree","Single parent ","83","0.079036271784753","0.0625035346686532","0.0955690089008529"
"Yes","2013","secondary school degree","Couple + C. LE 16 ","101","0.0438808835375758","0.0356082017795798","0.0521535652955718"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","75","0.0709653599296992","0.0547901632170613","0.0871405566423371"
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","42","0.0845099591848143","0.0628927168436532","0.106127201525975"
"Yes","2013","college entrance qualification","1-pers.-HH","100","0.0956716222810813","0.0782735324188119","0.113069712143351"
"Yes","2013","college entrance qualification","(Married) couple without C. ","260","0.117394850581222","0.103980696767803","0.130809004394642"
"Yes","2013","college entrance qualification","Single parent ","36","0.0494076164735192","0.0327215217454201","0.0660937112016183"
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","60","0.0295947378584067","0.0230210889706698","0.0361683867461436"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","48","0.0395324970578329","0.0263473319690795","0.0527176621465863"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Yes","2013","Other degree","1-pers.-HH","48","0.173107964867034","0.132892641777289","0.213323287956779"
"Yes","2013","Other degree","(Married) couple without C. ","105","0.143757959399053","0.120811052895016","0.16670486590309"
"Yes","2013","Other degree","Single parent ","16","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","41","0.0284735029660979","0.0201558603144413","0.0367911456177545"
"Yes","2013","Other degree","Couple + C. GT 16 ","48","0.159907800937768","0.125543645566853","0.194271956308683"
"Yes","2013","Other degree","Couple + C. LE and GT 16","18","","",""
"Yes","2013","no degree/no degree yet","1-pers.-HH","19","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Yes","2013","no degree/no degree yet","Single parent ","13","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"No","2013","lower secondary degree","1-pers.-HH","969","0.74176333632121","0.718026756871511","0.765499915770908"
"No","2013","lower secondary degree","(Married) couple without C. ","2147","0.753850630074544","0.738074386622219","0.76962687352687"
"No","2013","lower secondary degree","Single parent ","580","0.837333689287119","0.809005267237877","0.86566211133636"
"No","2013","lower secondary degree","Couple + C. LE 16 ","1329","0.93299668618842","0.919969276748118","0.946024095628723"
"No","2013","lower secondary degree","Couple + C. GT 16 ","636","0.824088740870121","0.79701956063369","0.851157921106551"
"No","2013","lower secondary degree","Couple + C. LE and GT 16","435","0.899134459495409","0.872080655084452","0.926188263906366"
"No","2013","secondary school degree","1-pers.-HH","799","0.809001554811354","0.784415890857604","0.833587218765104"
"No","2013","secondary school degree","(Married) couple without C. ","1893","0.831428307721438","0.816088327214239","0.846768288228636"
"No","2013","secondary school degree","Single parent ","940","0.920963728215247","0.904430991099147","0.937496465331347"
"No","2013","secondary school degree","Couple + C. LE 16 ","2254","0.956119116462424","0.947846434704428","0.96439179822042"
"No","2013","secondary school degree","Couple + C. GT 16 ","893","0.929034640070301","0.912859443357663","0.945209836782939"
"No","2013","secondary school degree","Couple + C. LE and GT 16","594","0.915490040815186","0.893872798474025","0.937107283156347"
"No","2013","college entrance qualification","1-pers.-HH","998","0.904328377718919","0.886930287856649","0.921726467581188"
"No","2013","college entrance qualification","(Married) couple without C. ","1952","0.882605149418778","0.869190995605358","0.896019303232197"
"No","2013","college entrance qualification","Single parent ","612","0.950592383526481","0.933906288798382","0.96727847825458"
"No","2013","college entrance qualification","Couple + C. LE 16 ","2493","0.970405262141593","0.963831613253856","0.97697891102933"
"No","2013","college entrance qualification","Couple + C. GT 16 ","791","0.960467502942167","0.947282337853414","0.973652668030921"
"No","2013","college entrance qualification","Couple + C. LE and GT 16","539","0.95837612270672","0.941833920076232","0.974918325337208"
"No","2013","Other degree","1-pers.-HH","292","0.826892035132966","0.786676712043221","0.867107358222711"
"No","2013","Other degree","(Married) couple without C. ","793","0.856242040600947","0.83329513409691","0.879188947104984"
"No","2013","Other degree","Single parent ","241","0.955408328935637","0.93017335184883","0.980643306022443"
"No","2013","Other degree","Couple + C. LE 16 ","1495","0.971526497033902","0.963208854382245","0.979844139685559"
"No","2013","Other degree","Couple + C. GT 16 ","389","0.840092199062232","0.805728043691317","0.874456354433147"
"No","2013","Other degree","Couple + C. LE and GT 16","400","0.966347798768045","0.94906024994652","0.98363534758957"
"No","2013","no degree/no degree yet","1-pers.-HH","73","0.764432101794774","0.677719605447236","0.851144598142312"
"No","2013","no degree/no degree yet","(Married) couple without C. ","106","0.753497151477173","0.677945343245673","0.829048959708673"
"No","2013","no degree/no degree yet","Single parent ","223","0.919718251905924","0.885050322594355","0.954386181217493"
"No","2013","no degree/no degree yet","Couple + C. LE 16 ","196","0.958146235520533","0.930996968444362","0.985295502596703"
"No","2013","no degree/no degree yet","Couple + C. GT 16 ","218","0.949921997798914","0.921611458828505","0.978232536769323"
"No","2013","no degree/no degree yet","Couple + C. LE and GT 16","321","0.972558318937049","0.954905530156934","0.990211107717164"
"Yes","2014","lower secondary degree","1-pers.-HH","340","0.269426243306579","0.244762186707038","0.29409029990612"
"Yes","2014","lower secondary degree","(Married) couple without C. ","714","0.260706592627195","0.244110040195077","0.277303145059313"
"Yes","2014","lower secondary degree","Single parent ","77","0.183520704483814","0.151081548215338","0.215959860752291"
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","80","0.0801265778398744","0.064353033431488","0.0959001222482608"
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","101","0.149523150738632","0.122601380666108","0.176444920811155"
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","41","0.117828720227","0.0863122840632754","0.149345156390725"
"Yes","2014","secondary school degree","1-pers.-HH","183","0.209584171331623","0.183269533959925","0.235898808703321"
"Yes","2014","secondary school degree","(Married) couple without C. ","397","0.172206401144922","0.156465208591775","0.187947593698069"
"Yes","2014","secondary school degree","Single parent ","75","0.109528488660745","0.0878059088166836","0.131251068504806"
"Yes","2014","secondary school degree","Couple + C. LE 16 ","92","0.0505770268469481","0.0409370863882234","0.0602169673056728"
"Yes","2014","secondary school degree","Couple + C. GT 16 ","79","0.103139146017168","0.0831912699493008","0.123087022085035"
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","31","0.0635164715624281","0.0433526341482296","0.0836803089766266"
"Yes","2014","college entrance qualification","1-pers.-HH","112","0.111403714947053","0.092244827034482","0.130562602859624"
"Yes","2014","college entrance qualification","(Married) couple without C. ","256","0.113606103643694","0.100027360912524","0.127184846374863"
"Yes","2014","college entrance qualification","Single parent ","37","0.0615142476769028","0.0418411621337722","0.0811873332200335"
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","53","0.0290002784418556","0.0220634560657151","0.035937100817996"
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","46","0.0475216933520987","0.0327512874351424","0.0622920992690549"
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","22","","",""
"Yes","2014","Other degree","1-pers.-HH","47","0.170414366007025","0.126838223010675","0.213990509003374"
"Yes","2014","Other degree","(Married) couple without C. ","100","0.149200968557963","0.123786915643355","0.174615021472571"
"Yes","2014","Other degree","Single parent ","13","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","28","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","45","0.1995763572982","0.157703888392991","0.241448826203409"
"Yes","2014","Other degree","Couple + C. LE and GT 16","13","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","17","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","22","","",""
"Yes","2014","no degree/no degree yet","Single parent ","10","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"No","2014","lower secondary degree","1-pers.-HH","903","0.730573756693421","0.70590970009388","0.755237813292962"
"No","2014","lower secondary degree","(Married) couple without C. ","1974","0.739293407372805","0.722696854940687","0.755889959804923"
"No","2014","lower secondary degree","Single parent ","470","0.816479295516186","0.784040139247709","0.848918451784662"
"No","2014","lower secondary degree","Couple + C. LE 16 ","1058","0.919873422160126","0.904099877751739","0.935646966568512"
"No","2014","lower secondary degree","Couple + C. GT 16 ","573","0.850476849261368","0.823555079188845","0.877398619333892"
"No","2014","lower secondary degree","Couple + C. LE and GT 16","361","0.882171279773","0.850654843609275","0.913687715936725"
"No","2014","secondary school degree","1-pers.-HH","736","0.790415828668377","0.764101191296679","0.816730466040075"
"No","2014","secondary school degree","(Married) couple without C. ","1813","0.827793598855078","0.812052406301931","0.843534791408225"
"No","2014","secondary school degree","Single parent ","719","0.890471511339255","0.868748931495194","0.912194091183316"
"No","2014","secondary school degree","Couple + C. LE 16 ","1893","0.949422973153052","0.939783032694327","0.959062913611777"
"No","2014","secondary school degree","Couple + C. GT 16 ","814","0.896860853982832","0.876912977914965","0.916808730050699"
"No","2014","secondary school degree","Couple + C. LE and GT 16","531","0.936483528437572","0.916319691023373","0.95664736585177"
"No","2014","college entrance qualification","1-pers.-HH","924","0.888596285052947","0.869437397140376","0.907755172965518"
"No","2014","college entrance qualification","(Married) couple without C. ","1842","0.886393896356306","0.872815153625137","0.899972639087476"
"No","2014","college entrance qualification","Single parent ","536","0.938485752323097","0.918812666779967","0.958158837866228"
"No","2014","college entrance qualification","Couple + C. LE 16 ","2195","0.970999721558145","0.964062899182004","0.977936543934285"
"No","2014","college entrance qualification","Couple + C. GT 16 ","751","0.952478306647901","0.937707900730945","0.967248712564858"
"No","2014","college entrance qualification","Couple + C. LE and GT 16","525","0.958076789935163","0.941281718628064","0.974871861242262"
"No","2014","Other degree","1-pers.-HH","239","0.829585633992975","0.786009490996626","0.873161776989325"
"No","2014","Other degree","(Married) couple without C. ","655","0.850799031442037","0.825384978527429","0.876213084356645"
"No","2014","Other degree","Single parent ","178","0.953817790613758","0.924053093349513","0.983582487878002"
"No","2014","Other degree","Couple + C. LE 16 ","1152","0.975518507374547","0.966701041440514","0.98433597330858"
"No","2014","Other degree","Couple + C. GT 16 ","305","0.8004236427018","0.758551173796591","0.842296111607009"
"No","2014","Other degree","Couple + C. LE and GT 16","342","0.975731650006684","0.959724307574053","0.991738992439314"
"No","2014","no degree/no degree yet","1-pers.-HH","44","0.674467056004338","0.556879593854342","0.792054518154334"
"No","2014","no degree/no degree yet","(Married) couple without C. ","86","0.734483867774004","0.651197715141765","0.817770020406243"
"No","2014","no degree/no degree yet","Single parent ","174","0.908343441699131","0.866652088191227","0.950034795207034"
"No","2014","no degree/no degree yet","Couple + C. LE 16 ","155","0.95926954219985","0.929109211972212","0.989429872427488"
"No","2014","no degree/no degree yet","Couple + C. GT 16 ","176","0.949985777687199","0.918827425762902","0.981144129611496"
"No","2014","no degree/no degree yet","Couple + C. LE and GT 16","223","0.959474429662274","0.933934974966008","0.985013884358539"
"Yes","2015","lower secondary degree","1-pers.-HH","313","0.27590316897299","0.250443725407486","0.301362612538493"
"Yes","2015","lower secondary degree","(Married) couple without C. ","628","0.258551282689557","0.241277421681644","0.27582514369747"
"Yes","2015","lower secondary degree","Single parent ","68","0.167736044891034","0.13549812717903","0.199973962603039"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","78","0.0885470517203504","0.0710613408377131","0.106032762602988"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","97","0.156604024600931","0.127572685607389","0.185635363594474"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","29","","",""
"Yes","2015","secondary school degree","1-pers.-HH","184","0.214804880890707","0.188033255208681","0.241576506572733"
"Yes","2015","secondary school degree","(Married) couple without C. ","393","0.175357101974326","0.15936104948294","0.191353154465711"
"Yes","2015","secondary school degree","Single parent ","78","0.0967497023183446","0.0754649861890827","0.118034418447607"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","75","0.0543200090296143","0.0438203887663229","0.0648196292929057"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","83","0.0902491506423378","0.070974920407056","0.10952338087762"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","28","","",""
"Yes","2015","college entrance qualification","1-pers.-HH","105","0.116089229802666","0.0960131533254772","0.136165306279855"
"Yes","2015","college entrance qualification","(Married) couple without C. ","250","0.110640365273228","0.0969643227699389","0.124316407776517"
"Yes","2015","college entrance qualification","Single parent ","31","0.044917022852969","0.0281616122811716","0.0616724334247664"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","48","0.0247075337696387","0.0180918454149973","0.0313232221242801"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","38","0.0433845197857136","0.0293895492598144","0.0573794903116129"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","18","","",""
"Yes","2015","Other degree","1-pers.-HH","37","0.121610757504911","0.0914467304868083","0.151774784523013"
"Yes","2015","Other degree","(Married) couple without C. ","99","0.139610326842022","0.118299141628141","0.160921512055904"
"Yes","2015","Other degree","Single parent ","17","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","25","","",""
"Yes","2015","Other degree","Couple + C. GT 16 ","33","0.171455844104558","0.131568510402793","0.211343177806323"
"Yes","2015","Other degree","Couple + C. LE and GT 16","11","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","14","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","17","","",""
"Yes","2015","no degree/no degree yet","Single parent ","13","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2015","lower secondary degree","1-pers.-HH","871","0.72409683102701","0.698637387461507","0.749556274592514"
"No","2015","lower secondary degree","(Married) couple without C. ","1840","0.741448717310443","0.72417485630253","0.758722578318356"
"No","2015","lower secondary degree","Single parent ","448","0.832263955108966","0.800026037396961","0.86450187282097"
"No","2015","lower secondary degree","Couple + C. LE 16 ","936","0.91145294827965","0.893967237397012","0.928938659162287"
"No","2015","lower secondary degree","Couple + C. GT 16 ","505","0.843395975399069","0.814364636405526","0.872427314392611"
"No","2015","lower secondary degree","Couple + C. LE and GT 16","345","0.895509160466487","0.864507395775657","0.926510925157317"
"No","2015","secondary school degree","1-pers.-HH","720","0.785195119109293","0.758423493427267","0.811966744791319"
"No","2015","secondary school degree","(Married) couple without C. ","1778","0.824642898025674","0.808646845534289","0.84063895051706"
"No","2015","secondary school degree","Single parent ","663","0.903250297681655","0.881965581552393","0.924535013810917"
"No","2015","secondary school degree","Couple + C. LE 16 ","1715","0.945679990970386","0.935180370707094","0.956179611233677"
"No","2015","secondary school degree","Couple + C. GT 16 ","766","0.909750849357662","0.89047661912238","0.929025079592944"
"No","2015","secondary school degree","Couple + C. LE and GT 16","526","0.941846305908059","0.922358099004582","0.961334512811536"
"No","2015","college entrance qualification","1-pers.-HH","873","0.883910770197334","0.863834693720145","0.903986846674523"
"No","2015","college entrance qualification","(Married) couple without C. ","1771","0.889359634726772","0.875683592223483","0.903035677230061"
"No","2015","college entrance qualification","Single parent ","556","0.955082977147031","0.938327566575234","0.971838387718828"
"No","2015","college entrance qualification","Couple + C. LE 16 ","2067","0.975292466230361","0.96867677787572","0.981908154585003"
"No","2015","college entrance qualification","Couple + C. GT 16 ","776","0.956615480214286","0.942620509688387","0.970610450740186"
"No","2015","college entrance qualification","Couple + C. LE and GT 16","558","0.963780490362633","0.94852250486422","0.979038475861047"
"No","2015","Other degree","1-pers.-HH","414","0.878389242495089","0.848225215476987","0.908553269513192"
"No","2015","Other degree","(Married) couple without C. ","917","0.860389673157978","0.839078487944096","0.881700858371859"
"No","2015","Other degree","Single parent ","190","0.948291918746902","0.918126236339728","0.978457601154077"
"No","2015","Other degree","Couple + C. LE 16 ","1505","0.983392506673418","0.976989000002946","0.989796013343891"
"No","2015","Other degree","Couple + C. GT 16 ","310","0.828544155895442","0.788656822193677","0.868431489597207"
"No","2015","Other degree","Couple + C. LE and GT 16","341","0.963561983589192","0.943987336030694","0.98313663114769"
"No","2015","no degree/no degree yet","1-pers.-HH","61","0.741269823240046","0.642157156335637","0.840382490144455"
"No","2015","no degree/no degree yet","(Married) couple without C. ","80","0.801286958753394","0.721878010089126","0.880695907417661"
"No","2015","no degree/no degree yet","Single parent ","172","0.925754095201556","0.887975456922603","0.963532733480509"
"No","2015","no degree/no degree yet","Couple + C. LE 16 ","183","0.951409281062415","0.921231233436176","0.981587328688653"
"No","2015","no degree/no degree yet","Couple + C. GT 16 ","136","0.91618455611051","0.870765973145971","0.961603139075049"
"No","2015","no degree/no degree yet","Couple + C. LE and GT 16","211","0.966543216753519","0.94256184919756","0.990524584309479"
"Yes","2016","lower secondary degree","1-pers.-HH","314","0.302417472313091","0.275578056019809","0.329256888606372"
"Yes","2016","lower secondary degree","(Married) couple without C. ","569","0.25125657473531","0.233421737266804","0.269091412203815"
"Yes","2016","lower secondary degree","Single parent ","60","0.152139473603367","0.119389551896675","0.18488939531006"
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","66","0.075428115049577","0.0581655545341954","0.0926906755649586"
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","98","0.16099518650991","0.131288918155474","0.190701454864345"
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","21","","",""
"Yes","2016","secondary school degree","1-pers.-HH","173","0.198569908596276","0.172092261528867","0.225047555663686"
"Yes","2016","secondary school degree","(Married) couple without C. ","377","0.16873816089695","0.152731378823661","0.184744942970239"
"Yes","2016","secondary school degree","Single parent ","70","0.105085853530936","0.081778117922121","0.12839358913975"
"Yes","2016","secondary school degree","Couple + C. LE 16 ","61","0.0492336007996829","0.0384243275997772","0.0600428739995887"
"Yes","2016","secondary school degree","Couple + C. GT 16 ","70","0.095215683753848","0.0743345545694414","0.116096812938255"
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","108","0.113813466163145","0.0937655622475697","0.13386137007872"
"Yes","2016","college entrance qualification","(Married) couple without C. ","239","0.11147821737796","0.0975236987854474","0.125432735970472"
"Yes","2016","college entrance qualification","Single parent ","38","0.0598260357427273","0.040148069338668","0.0795040021467867"
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","39","0.0233929408855191","0.0166197557399119","0.0301661260311263"
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","35","0.0391759270141916","0.0255254191619067","0.0528264348664764"
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","28","","",""
"Yes","2016","Other degree","1-pers.-HH","44","0.162578205334187","0.123755423981875","0.201400986686499"
"Yes","2016","Other degree","(Married) couple without C. ","97","0.144827763191788","0.120943174115747","0.168712352267828"
"Yes","2016","Other degree","Single parent ","14","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","20","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","31","0.159409950453829","0.118124744511807","0.200695156395851"
"Yes","2016","Other degree","Couple + C. LE and GT 16","11","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","10","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Yes","2016","no degree/no degree yet","Single parent ","11","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2016","lower secondary degree","1-pers.-HH","811","0.697582527686909","0.670743111393628","0.724421943980191"
"No","2016","lower secondary degree","(Married) couple without C. ","1703","0.74874342526469","0.730908587796185","0.766578262733196"
"No","2016","lower secondary degree","Single parent ","402","0.847860526396633","0.81511060468994","0.880610448103325"
"No","2016","lower secondary degree","Couple + C. LE 16 ","833","0.924571884950423","0.907309324435041","0.941834445465805"
"No","2016","lower secondary degree","Couple + C. GT 16 ","490","0.83900481349009","0.809298545135655","0.868711081844526"
"No","2016","lower secondary degree","Couple + C. LE and GT 16","310","0.917379947849793","0.887721293131742","0.947038602567845"
"No","2016","secondary school degree","1-pers.-HH","699","0.801430091403724","0.774952444336314","0.827907738471133"
"No","2016","secondary school degree","(Married) couple without C. ","1726","0.83126183910305","0.815255057029761","0.847268621176339"
"No","2016","secondary school degree","Single parent ","595","0.894914146469064","0.87160641086025","0.918221882077879"
"No","2016","secondary school degree","Couple + C. LE 16 ","1478","0.950766399200317","0.939957126000411","0.961575672400223"
"No","2016","secondary school degree","Couple + C. GT 16 ","689","0.904784316246152","0.883903187061745","0.925665445430559"
"No","2016","secondary school degree","Couple + C. LE and GT 16","519","0.953995799437649","0.936423696246373","0.971567902628926"
"No","2016","college entrance qualification","1-pers.-HH","856","0.886186533836855","0.86613862992128","0.90623443775243"
"No","2016","college entrance qualification","(Married) couple without C. ","1715","0.88852178262204","0.874567264029528","0.902476301214553"
"No","2016","college entrance qualification","Single parent ","520","0.940173964257273","0.920495997853213","0.959851930661332"
"No","2016","college entrance qualification","Couple + C. LE 16 ","1874","0.976607059114481","0.969833873968874","0.983380244260088"
"No","2016","college entrance qualification","Couple + C. GT 16 ","741","0.960824072985808","0.947173565133524","0.974474580838093"
"No","2016","college entrance qualification","Couple + C. LE and GT 16","511","0.949242053962027","0.930711252056752","0.967772855867303"
"No","2016","Other degree","1-pers.-HH","303","0.837421794665812","0.7985990133135","0.876244576018124"
"No","2016","Other degree","(Married) couple without C. ","737","0.855172236808212","0.831287647732172","0.879056825884253"
"No","2016","Other degree","Single parent ","160","0.937877704031207","0.902012746421257","0.973742661641156"
"No","2016","Other degree","Couple + C. LE 16 ","1172","0.987042493567744","0.980622440692698","0.99346254644279"
"No","2016","Other degree","Couple + C. GT 16 ","271","0.840590049546171","0.799304843604149","0.881875255488193"
"No","2016","Other degree","Couple + C. LE and GT 16","296","0.960243944946305","0.938387912154533","0.982099977738077"
"No","2016","no degree/no degree yet","1-pers.-HH","40","0.779092571239726","0.664101854519554","0.894083287959898"
"No","2016","no degree/no degree yet","(Married) couple without C. ","61","0.882317615553353","0.808899972882379","0.955735258224327"
"No","2016","no degree/no degree yet","Single parent ","128","0.919908944601733","0.874785201292261","0.965032687911204"
"No","2016","no degree/no degree yet","Couple + C. LE 16 ","148","0.981531254373505","0.960403343396919","1.00265916535009"
"No","2016","no degree/no degree yet","Couple + C. GT 16 ","139","0.873483561969371","0.820284581688315","0.926682542250426"
"No","2016","no degree/no degree yet","Couple + C. LE and GT 16","205","0.951724345861274","0.922594640178948","0.9808540515436"
"Yes","2017","lower secondary degree","1-pers.-HH","316","0.280876849257304","0.255266510315442","0.306487188199166"
"Yes","2017","lower secondary degree","(Married) couple without C. ","614","0.250772989187297","0.233391495000843","0.26815448337375"
"Yes","2017","lower secondary degree","Single parent ","63","0.149687587984439","0.117295623534809","0.182079552434069"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","67","0.0733213660551659","0.0557773097026299","0.0908654224077018"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","110","0.156362783945448","0.128590604144985","0.184134963745911"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","32","0.0673605274110183","0.041139230485644","0.0935818243363925"
"Yes","2017","secondary school degree","1-pers.-HH","191","0.197911158268288","0.173626376827959","0.222195939708617"
"Yes","2017","secondary school degree","(Married) couple without C. ","452","0.177914248738057","0.163014946006977","0.192813551469138"
"Yes","2017","secondary school degree","Single parent ","68","0.0873582815553474","0.0661824760718752","0.10853408703882"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","63","0.0528313046962636","0.041924770919312","0.0637378384732151"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","88","0.0961576469866801","0.0768865470815594","0.115428746891801"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","34","0.0484675535722921","0.0317247993361006","0.0652103078084836"
"Yes","2017","college entrance qualification","1-pers.-HH","120","0.114624225962886","0.0964168879260987","0.132831563999673"
"Yes","2017","college entrance qualification","(Married) couple without C. ","261","0.105063753682509","0.0925048174477893","0.117622689917229"
"Yes","2017","college entrance qualification","Single parent ","41","0.0568092090632669","0.0385147454607109","0.0751036726658229"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","52","0.0283937078114986","0.0213066972963124","0.0354807183266848"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","44","0.0437560745067207","0.0308834901913592","0.0566286588220823"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","28","","",""
"Yes","2017","Other degree","1-pers.-HH","48","0.163743051623246","0.124235105741419","0.203250997505072"
"Yes","2017","Other degree","(Married) couple without C. ","98","0.141671996660105","0.117278058928218","0.166065934391991"
"Yes","2017","Other degree","Single parent ","17","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","16","","",""
"Yes","2017","Other degree","Couple + C. GT 16 ","31","0.120118663248958","0.0855624670836159","0.154674859414301"
"Yes","2017","Other degree","Couple + C. LE and GT 16","14","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","15","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Yes","2017","no degree/no degree yet","Single parent ","13","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2017","lower secondary degree","1-pers.-HH","867","0.719123150742696","0.693512811800834","0.744733489684558"
"No","2017","lower secondary degree","(Married) couple without C. ","1775","0.749227010812703","0.73184551662625","0.766608504999157"
"No","2017","lower secondary degree","Single parent ","403","0.850312412015561","0.817920447565931","0.882704376465191"
"No","2017","lower secondary degree","Couple + C. LE 16 ","781","0.926678633944834","0.909134577592298","0.94422269029737"
"No","2017","lower secondary degree","Couple + C. GT 16 ","547","0.843637216054552","0.815865036254089","0.871409395855015"
"No","2017","lower secondary degree","Couple + C. LE and GT 16","319","0.932639472588982","0.906418175663607","0.958860769514356"
"No","2017","secondary school degree","1-pers.-HH","843","0.802088841731712","0.777804060291383","0.826373623172041"
"No","2017","secondary school degree","(Married) couple without C. ","2079","0.822085751261943","0.807186448530862","0.836985053993023"
"No","2017","secondary school degree","Single parent ","615","0.912641718444653","0.89146591296118","0.933817523928125"
"No","2017","secondary school degree","Couple + C. LE 16 ","1553","0.947168695303736","0.936262161526785","0.958075229080688"
"No","2017","secondary school degree","Couple + C. GT 16 ","811","0.90384235301332","0.884571253108199","0.923113452918441"
"No","2017","secondary school degree","Couple + C. LE and GT 16","598","0.951532446427708","0.934789692191516","0.968275200663899"
"No","2017","college entrance qualification","1-pers.-HH","1056","0.885375774037114","0.867168436000327","0.903583112073901"
