"ple0040","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","1992","direct migration background","(3a) lower tertiary education","42","0.852781283473683","0.751483601899768","0.954078965047597"
"No","1992","direct migration background","(3b) higher tertiary education","77","0.841883742530453","0.763860719602368","0.919906765458539"
"No","1992","indirect migration background","(0) in school","46","0.975953723624694","0.932157396401428","1.01975005084796"
"No","1992","indirect migration background","(1a) inadequately completed","21","","",""
"No","1992","indirect migration background","(1b) general elementary school","117","0.950988228151743","0.912198888840663","0.989777567462823"
"No","1992","indirect migration background","(1c) basic vocational qualification","65","0.855159152053953","0.771509789077743","0.938808515030162"
"No","1992","indirect migration background","(2b) intermediate general qualification","53","1","1","1"
"No","1992","indirect migration background","(2a) intermediate vocational","29","","",""
"No","1992","indirect migration background","(2c_gen) general maturity certificate","25","","",""
"No","1992","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"No","1992","indirect migration background","(3a) lower tertiary education","1","","",""
"No","1992","indirect migration background","(3b) higher tertiary education","2","","",""
"Yes","1993","no migration background","(0) in school","","","",""
"Yes","1993","no migration background","(1a) inadequately completed","","","",""
"Yes","1993","no migration background","(1b) general elementary school","","","",""
"Yes","1993","no migration background","(1c) basic vocational qualification","","","",""
"Yes","1993","no migration background","(2b) intermediate general qualification","","","",""
"Yes","1993","no migration background","(2a) intermediate vocational","","","",""
"Yes","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","1993","no migration background","(3a) lower tertiary education","","","",""
"Yes","1993","no migration background","(3b) higher tertiary education","","","",""
"Yes","1993","direct migration background","(0) in school","","","",""
"Yes","1993","direct migration background","(1a) inadequately completed","","","",""
"Yes","1993","direct migration background","(1b) general elementary school","","","",""
"Yes","1993","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","1993","direct migration background","(2a) intermediate vocational","","","",""
"Yes","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","1993","direct migration background","(3a) lower tertiary education","","","",""
"Yes","1993","direct migration background","(3b) higher tertiary education","","","",""
"Yes","1993","indirect migration background","(0) in school","","","",""
"Yes","1993","indirect migration background","(1a) inadequately completed","","","",""
"Yes","1993","indirect migration background","(1b) general elementary school","","","",""
"Yes","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1993","indirect migration background","(3b) higher tertiary education","","","",""
"No","1993","no migration background","(0) in school","","","",""
"No","1993","no migration background","(1a) inadequately completed","","","",""
"No","1993","no migration background","(1b) general elementary school","","","",""
"No","1993","no migration background","(1c) basic vocational qualification","","","",""
"No","1993","no migration background","(2b) intermediate general qualification","","","",""
"No","1993","no migration background","(2a) intermediate vocational","","","",""
"No","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"No","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","1993","no migration background","(3a) lower tertiary education","","","",""
"No","1993","no migration background","(3b) higher tertiary education","","","",""
"No","1993","direct migration background","(0) in school","","","",""
"No","1993","direct migration background","(1a) inadequately completed","","","",""
"No","1993","direct migration background","(1b) general elementary school","","","",""
"No","1993","direct migration background","(1c) basic vocational qualification","","","",""
"No","1993","direct migration background","(2b) intermediate general qualification","","","",""
"No","1993","direct migration background","(2a) intermediate vocational","","","",""
"No","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","1993","direct migration background","(3a) lower tertiary education","","","",""
"No","1993","direct migration background","(3b) higher tertiary education","","","",""
"No","1993","indirect migration background","(0) in school","","","",""
"No","1993","indirect migration background","(1a) inadequately completed","","","",""
"No","1993","indirect migration background","(1b) general elementary school","","","",""
"No","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"No","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"No","1993","indirect migration background","(2a) intermediate vocational","","","",""
"No","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","1993","indirect migration background","(3a) lower tertiary education","","","",""
"No","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","1994","no migration background","(0) in school","","","",""
"Yes","1994","no migration background","(1a) inadequately completed","15","","",""
"Yes","1994","no migration background","(1b) general elementary school","196","0.173627043411769","0.152678684581606","0.194575402241931"
"Yes","1994","no migration background","(1c) basic vocational qualification","502","0.175901023830459","0.162994663864907","0.18880738379601"
"Yes","1994","no migration background","(2b) intermediate general qualification","26","","",""
"Yes","1994","no migration background","(2a) intermediate vocational","134","0.0811270227134609","0.0702669118491683","0.0919871335777535"
"Yes","1994","no migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","1994","no migration background","(2c_voc) vocational maturity certificate","33","0.135960430618307","0.102579867329053","0.169340993907561"
"Yes","1994","no migration background","(3a) lower tertiary education","64","0.0928345814823947","0.072687271639192","0.112981891325597"
"Yes","1994","no migration background","(3b) higher tertiary education","43","0.0765190874989021","0.05704798994189","0.0959901850559141"
"Yes","1994","direct migration background","(0) in school","","","",""
"Yes","1994","direct migration background","(1a) inadequately completed","52","0.107441431539329","0.080721982720577","0.134160880358082"
"Yes","1994","direct migration background","(1b) general elementary school","62","0.131573189817692","0.105977843931847","0.157168535703537"
"Yes","1994","direct migration background","(1c) basic vocational qualification","85","0.182324046893718","0.151035690714528","0.213612403072909"
"Yes","1994","direct migration background","(2b) intermediate general qualification","6","","",""
"Yes","1994","direct migration background","(2a) intermediate vocational","13","","",""
"Yes","1994","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","1994","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Yes","1994","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","1994","direct migration background","(3b) higher tertiary education","9","","",""
"Yes","1994","indirect migration background","(0) in school","","","",""
"Yes","1994","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","1994","indirect migration background","(1b) general elementary school","4","","",""
"Yes","1994","indirect migration background","(1c) basic vocational qualification","2","","",""
"Yes","1994","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","1994","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","1994","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","1994","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1994","indirect migration background","(3b) higher tertiary education","","","",""
"No","1994","no migration background","(0) in school","131","1","1","1"
"No","1994","no migration background","(1a) inadequately completed","91","0.79819674458301","0.721793074885733","0.874600414280287"
"No","1994","no migration background","(1b) general elementary school","1060","0.826372956588232","0.805424597758069","0.847321315418394"
"No","1994","no migration background","(1c) basic vocational qualification","2841","0.824098976169541","0.81119261620399","0.837005336135093"
"No","1994","no migration background","(2b) intermediate general qualification","337","0.896304414850568","0.86494249218099","0.927666337520145"
"No","1994","no migration background","(2a) intermediate vocational","2294","0.918872977286539","0.908012866422247","0.929733088150832"
"No","1994","no migration background","(2c_gen) general maturity certificate","276","0.972863000290124","0.953865271237772","0.991860729342475"
"No","1994","no migration background","(2c_voc) vocational maturity certificate","372","0.864039569381693","0.830659006092439","0.897420132670947"
"No","1994","no migration background","(3a) lower tertiary education","733","0.907165418517605","0.887018108674403","0.927312728360808"
"No","1994","no migration background","(3b) higher tertiary education","673","0.923480912501098","0.904009814944086","0.94295201005811"
"No","1994","direct migration background","(0) in school","12","","",""
"No","1994","direct migration background","(1a) inadequately completed","464","0.892558568460671","0.865839119641918","0.919278017279423"
"No","1994","direct migration background","(1b) general elementary school","608","0.868426810182307","0.842831464296462","0.894022156068152"
"No","1994","direct migration background","(1c) basic vocational qualification","500","0.817675953106282","0.786387596927091","0.848964309285472"
"No","1994","direct migration background","(2b) intermediate general qualification","30","0.738891970859588","0.595409968888765","0.882373972830411"
"No","1994","direct migration background","(2a) intermediate vocational","89","0.833402045724578","0.761090088191305","0.90571400325785"
"No","1994","direct migration background","(2c_gen) general maturity certificate","83","0.953391801977481","0.90959726384554","0.997186340109423"
"No","1994","direct migration background","(2c_voc) vocational maturity certificate","93","0.930845351216536","0.881847285510129","0.979843416922942"
"No","1994","direct migration background","(3a) lower tertiary education","40","0.844568226841351","0.739865872972335","0.949270580710368"
"No","1994","direct migration background","(3b) higher tertiary education","68","0.81795585380778","0.731766024620632","0.904145682994928"
"No","1994","indirect migration background","(0) in school","57","1","1","1"
"No","1994","indirect migration background","(1a) inadequately completed","14","","",""
"No","1994","indirect migration background","(1b) general elementary school","111","0.913451494264898","0.862062312447589","0.964840676082207"
"No","1994","indirect migration background","(1c) basic vocational qualification","81","0.889954494066382","0.822629069507055","0.957279918625709"
"No","1994","indirect migration background","(2b) intermediate general qualification","70","1","1","1"
"No","1994","indirect migration background","(2a) intermediate vocational","42","1","1","1"
"No","1994","indirect migration background","(2c_gen) general maturity certificate","33","0.991097086839087","0.95952285446052","1.02267131921765"
"No","1994","indirect migration background","(2c_voc) vocational maturity certificate","14","","",""
"No","1994","indirect migration background","(3a) lower tertiary education","4","","",""
"No","1994","indirect migration background","(3b) higher tertiary education","5","","",""
"Yes","1995","no migration background","(0) in school","2","","",""
"Yes","1995","no migration background","(1a) inadequately completed","13","","",""
"Yes","1995","no migration background","(1b) general elementary school","192","0.186115987337441","0.164002985123003","0.208228989551879"
"Yes","1995","no migration background","(1c) basic vocational qualification","524","0.190373805388028","0.176942300525127","0.203805310250928"
"Yes","1995","no migration background","(2b) intermediate general qualification","21","","",""
"Yes","1995","no migration background","(2a) intermediate vocational","158","0.0925421168253916","0.08107192154927","0.104012312101513"
"Yes","1995","no migration background","(2c_gen) general maturity certificate","7","","",""
"Yes","1995","no migration background","(2c_voc) vocational maturity certificate","33","0.121138673068016","0.0896702740433548","0.152607072092677"
"Yes","1995","no migration background","(3a) lower tertiary education","65","0.087035704956555","0.0675751064700635","0.106496303443047"
"Yes","1995","no migration background","(3b) higher tertiary education","49","0.0959601160923377","0.0746086067740276","0.117311625410648"
"Yes","1995","direct migration background","(0) in school","","","",""
"Yes","1995","direct migration background","(1a) inadequately completed","58","0.104988293244919","0.0784879604871375","0.1314886260027"
"Yes","1995","direct migration background","(1b) general elementary school","61","0.107053747572177","0.0847016636966606","0.129405831447694"
"Yes","1995","direct migration background","(1c) basic vocational qualification","92","0.177356783527417","0.148647437677861","0.206066129376973"
"Yes","1995","direct migration background","(2b) intermediate general qualification","6","","",""
"Yes","1995","direct migration background","(2a) intermediate vocational","11","","",""
"Yes","1995","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Yes","1995","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"Yes","1995","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","1995","direct migration background","(3b) higher tertiary education","11","","",""
"Yes","1995","indirect migration background","(0) in school","1","","",""
"Yes","1995","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","1995","indirect migration background","(1b) general elementary school","4","","",""
"Yes","1995","indirect migration background","(1c) basic vocational qualification","3","","",""
"Yes","1995","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","1995","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","1995","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","1995","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1995","indirect migration background","(3b) higher tertiary education","","","",""
"No","1995","no migration background","(0) in school","171","0.981890957773479","0.962020658396573","1.00176125715038"
"No","1995","no migration background","(1a) inadequately completed","71","0.768955267388564","0.678817453269657","0.859093081507471"
"No","1995","no migration background","(1b) general elementary school","998","0.813884012662559","0.791771010448121","0.835997014876997"
"No","1995","no migration background","(1c) basic vocational qualification","2758","0.809626194611972","0.796194689749072","0.823057699474873"
"No","1995","no migration background","(2b) intermediate general qualification","344","0.909459683144691","0.880021270442295","0.938898095847086"
"No","1995","no migration background","(2a) intermediate vocational","2294","0.907457883174608","0.895987687898487","0.91892807845073"
"No","1995","no migration background","(2c_gen) general maturity certificate","274","0.973250225098573","0.954384771430482","0.992115678766664"
"No","1995","no migration background","(2c_voc) vocational maturity certificate","380","0.878861326931984","0.847392927907323","0.910329725956645"
"No","1995","no migration background","(3a) lower tertiary education","741","0.912964295043445","0.893503696556953","0.932424893529937"
"No","1995","no migration background","(3b) higher tertiary education","682","0.904039883907662","0.882688374589352","0.925391393225972"
"No","1995","direct migration background","(0) in school","36","1","1","1"
"No","1995","direct migration background","(1a) inadequately completed","456","0.895011706755081","0.8685113739973","0.921512039512863"
"No","1995","direct migration background","(1b) general elementary school","674","0.892946252427823","0.870594168552306","0.915298336303339"
"No","1995","direct migration background","(1c) basic vocational qualification","588","0.822643216472583","0.793933870623027","0.851352562322139"
"No","1995","direct migration background","(2b) intermediate general qualification","36","0.738899245535775","0.606061920749104","0.871736570322446"
"No","1995","direct migration background","(2a) intermediate vocational","107","0.855418694397031","0.791965640765037","0.918871748029025"
"No","1995","direct migration background","(2c_gen) general maturity certificate","135","0.968396278672418","0.939822839735915","0.996969717608921"
"No","1995","direct migration background","(2c_voc) vocational maturity certificate","166","0.96100594429236","0.932487639994789","0.989524248589932"
"No","1995","direct migration background","(3a) lower tertiary education","40","0.784491404417139","0.666940613609399","0.902042195224879"
"No","1995","direct migration background","(3b) higher tertiary education","141","0.873979771662001","0.821220703226529","0.926738840097472"
"No","1995","indirect migration background","(0) in school","52","0.943180479554475","0.880856333000999","1.00550462610795"
"No","1995","indirect migration background","(1a) inadequately completed","11","","",""
"No","1995","indirect migration background","(1b) general elementary school","100","0.906008836899906","0.849924556735954","0.962093117063857"
"No","1995","indirect migration background","(1c) basic vocational qualification","88","0.883792448395612","0.817947916640113","0.949636980151111"
"No","1995","indirect migration background","(2b) intermediate general qualification","67","1","1","1"
"No","1995","indirect migration background","(2a) intermediate vocational","51","1","1","1"
"No","1995","indirect migration background","(2c_gen) general maturity certificate","44","1","1","1"
"No","1995","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"No","1995","indirect migration background","(3a) lower tertiary education","7","","",""
"No","1995","indirect migration background","(3b) higher tertiary education","5","","",""
"Yes","1996","no migration background","(0) in school","","","",""
"Yes","1996","no migration background","(1a) inadequately completed","15","","",""
"Yes","1996","no migration background","(1b) general elementary school","205","0.194411062934151","0.171578092160625","0.217244033707677"
"Yes","1996","no migration background","(1c) basic vocational qualification","544","0.19900202587944","0.18526312070976","0.21274093104912"
"Yes","1996","no migration background","(2b) intermediate general qualification","20","","",""
"Yes","1996","no migration background","(2a) intermediate vocational","155","0.0876295965000493","0.0764966931102759","0.0987624998898227"
"Yes","1996","no migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","1996","no migration background","(2c_voc) vocational maturity certificate","32","0.105648719404034","0.0764590298108855","0.134838408997183"
"Yes","1996","no migration background","(3a) lower tertiary education","66","0.0874044067880032","0.068038273739262","0.106770539836744"
"Yes","1996","no migration background","(3b) higher tertiary education","48","0.0885869916313136","0.0682104545904515","0.108963528672176"
"Yes","1996","direct migration background","(0) in school","","","",""
"Yes","1996","direct migration background","(1a) inadequately completed","55","0.108444266974164","0.0805109723600932","0.136377561588234"
"Yes","1996","direct migration background","(1b) general elementary school","66","0.139906013241529","0.11406043875063","0.165751587732427"
"Yes","1996","direct migration background","(1c) basic vocational qualification","90","0.176112299477592","0.147095604138508","0.205128994816676"
"Yes","1996","direct migration background","(2b) intermediate general qualification","6","","",""
"Yes","1996","direct migration background","(2a) intermediate vocational","12","","",""
"Yes","1996","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","1996","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Yes","1996","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","1996","direct migration background","(3b) higher tertiary education","10","","",""
"Yes","1996","indirect migration background","(0) in school","","","",""
"Yes","1996","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","1996","indirect migration background","(1b) general elementary school","5","","",""
"Yes","1996","indirect migration background","(1c) basic vocational qualification","1","","",""
"Yes","1996","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","1996","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","1996","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","1996","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes","1996","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1996","indirect migration background","(3b) higher tertiary education","","","",""
"No","1996","no migration background","(0) in school","205","1","1","1"
"No","1996","no migration background","(1a) inadequately completed","56","0.648836052315082","0.537805790323715","0.759866314306448"
"No","1996","no migration background","(1b) general elementary school","949","0.805588937065849","0.782755966292323","0.828421907839375"
"No","1996","no migration background","(1c) basic vocational qualification","2700","0.80099797412056","0.78725906895088","0.81473687929024"
"No","1996","no migration background","(2b) intermediate general qualification","342","0.918787701610509","0.890648466169143","0.946926937051875"
"No","1996","no migration background","(2a) intermediate vocational","2323","0.912370403499951","0.901237500110177","0.923503306889724"
"No","1996","no migration background","(2c_gen) general maturity certificate","253","0.985567299677016","0.971014210926119","1.00012038842791"
"No","1996","no migration background","(2c_voc) vocational maturity certificate","394","0.894351280595966","0.865161591002817","0.923540970189115"
"No","1996","no migration background","(3a) lower tertiary education","751","0.912595593211997","0.893229460163256","0.931961726260738"
"No","1996","no migration background","(3b) higher tertiary education","699","0.911413008368686","0.891036471327824","0.931789545409549"
"No","1996","direct migration background","(0) in school","29","","",""
"No","1996","direct migration background","(1a) inadequately completed","421","0.891555733025836","0.863622438411766","0.919489027639907"
"No","1996","direct migration background","(1b) general elementary school","626","0.860093986758471","0.834248412267573","0.88593956124937"
"No","1996","direct migration background","(1c) basic vocational qualification","572","0.823887700522408","0.794871005183324","0.852904395861492"
"No","1996","direct migration background","(2b) intermediate general qualification","36","0.74808638011188","0.616798346376922","0.879374413846837"
"No","1996","direct migration background","(2a) intermediate vocational","95","0.825272884161636","0.75332216416529","0.897223604157982"
"No","1996","direct migration background","(2c_gen) general maturity certificate","127","0.983998585580821","0.96259248562386","1.00540468553778"
"No","1996","direct migration background","(2c_voc) vocational maturity certificate","153","0.951554616821179","0.918593846965387","0.98451538667697"
"No","1996","direct migration background","(3a) lower tertiary education","42","0.8218210441539","0.712421378224199","0.931220710083601"
"No","1996","direct migration background","(3b) higher tertiary education","130","0.877616492357915","0.82332923398526","0.93190375073057"
"No","1996","indirect migration background","(0) in school","53","1","1","1"
"No","1996","indirect migration background","(1a) inadequately completed","10","","",""
"No","1996","indirect migration background","(1b) general elementary school","106","0.931121482056745","0.884009467904518","0.978233496208973"
"No","1996","indirect migration background","(1c) basic vocational qualification","96","0.938082063611968","0.890120771275094","0.986043355948843"
"No","1996","indirect migration background","(2b) intermediate general qualification","67","1","1","1"
"No","1996","indirect migration background","(2a) intermediate vocational","62","1","1","1"
"No","1996","indirect migration background","(2c_gen) general maturity certificate","48","0.995452435280431","0.9766137863886","1.01429108417226"
"No","1996","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"No","1996","indirect migration background","(3a) lower tertiary education","10","","",""
"No","1996","indirect migration background","(3b) higher tertiary education","7","","",""
"Yes","1997","no migration background","(0) in school","3","","",""
"Yes","1997","no migration background","(1a) inadequately completed","15","","",""
"Yes","1997","no migration background","(1b) general elementary school","198","0.202293612969923","0.178640362482243","0.225946863457603"
"Yes","1997","no migration background","(1c) basic vocational qualification","545","0.208336832563383","0.19417028420533","0.222503380921435"
"Yes","1997","no migration background","(2b) intermediate general qualification","19","","",""
"Yes","1997","no migration background","(2a) intermediate vocational","161","0.0922374854886701","0.0807702240330792","0.103704746944261"
"Yes","1997","no migration background","(2c_gen) general maturity certificate","2","","",""
"Yes","1997","no migration background","(2c_voc) vocational maturity certificate","34","0.103351626377474","0.0745452132337609","0.132158039521187"
"Yes","1997","no migration background","(3a) lower tertiary education","68","0.086136861531102","0.0668865344241896","0.105387188638014"
"Yes","1997","no migration background","(3b) higher tertiary education","41","0.0754419488111876","0.0565658295576354","0.0943180680647397"
"Yes","1997","direct migration background","(0) in school","","","",""
"Yes","1997","direct migration background","(1a) inadequately completed","54","0.110338103449375","0.0811294047362819","0.139546802162469"
"Yes","1997","direct migration background","(1b) general elementary school","66","0.129238361618733","0.10340945906013","0.155067264177336"
"Yes","1997","direct migration background","(1c) basic vocational qualification","80","0.156411512671478","0.128114152916993","0.184708872425964"
"Yes","1997","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes","1997","direct migration background","(2a) intermediate vocational","10","","",""
"Yes","1997","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Yes","1997","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes","1997","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","1997","direct migration background","(3b) higher tertiary education","9","","",""
"Yes","1997","indirect migration background","(0) in school","","","",""
"Yes","1997","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","1997","indirect migration background","(1b) general elementary school","6","","",""
"Yes","1997","indirect migration background","(1c) basic vocational qualification","3","","",""
"Yes","1997","indirect migration background","(2b) intermediate general qualification","1","","",""
"Yes","1997","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","1997","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","1997","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1997","indirect migration background","(3b) higher tertiary education","","","",""
"No","1997","no migration background","(0) in school","217","0.981477945879577","0.963661478472781","0.999294413286373"
"No","1997","no migration background","(1a) inadequately completed","54","0.694847640923835","0.586198397812404","0.803496884035266"
"No","1997","no migration background","(1b) general elementary school","910","0.797706387030077","0.774053136542397","0.821359637517757"
"No","1997","no migration background","(1c) basic vocational qualification","2612","0.791663167436617","0.777496619078565","0.80582971579467"
"No","1997","no migration background","(2b) intermediate general qualification","333","0.931289815352387","0.904863917990736","0.957715712714038"
"No","1997","no migration background","(2a) intermediate vocational","2285","0.90776251451133","0.896295253055739","0.919229775966921"
"No","1997","no migration background","(2c_gen) general maturity certificate","266","0.997808720415804","0.992210458181893","1.00340698264971"
"No","1997","no migration background","(2c_voc) vocational maturity certificate","395","0.896648373622526","0.867841960478813","0.925454786766239"
"No","1997","no migration background","(3a) lower tertiary education","748","0.913863138468898","0.894612811361986","0.93311346557581"
"No","1997","no migration background","(3b) higher tertiary education","711","0.924558051188812","0.90568193193526","0.943434170442365"
"No","1997","direct migration background","(0) in school","28","","",""
"No","1997","direct migration background","(1a) inadequately completed","388","0.889661896550625","0.860453197837531","0.918870595263718"
"No","1997","direct migration background","(1b) general elementary school","582","0.870761638381267","0.844932735822664","0.89659054093987"
"No","1997","direct migration background","(1c) basic vocational qualification","553","0.843588487328522","0.815291127574036","0.871885847083007"
"No","1997","direct migration background","(2b) intermediate general qualification","42","0.853922079023465","0.751858548715244","0.955985609331685"
"No","1997","direct migration background","(2a) intermediate vocational","95","0.872758205451657","0.809017729128859","0.936498681774455"
"No","1997","direct migration background","(2c_gen) general maturity certificate","115","0.949690765449269","0.910744092090348","0.988637438808191"
"No","1997","direct migration background","(2c_voc) vocational maturity certificate","140","0.943034787120876","0.905819302744722","0.980250271497029"
"No","1997","direct migration background","(3a) lower tertiary education","44","0.802566004214493","0.692230715391622","0.912901293037364"
"No","1997","direct migration background","(3b) higher tertiary education","123","0.89027449996181","0.836956128401062","0.943592871522559"
"No","1997","indirect migration background","(0) in school","65","1","1","1"
"No","1997","indirect migration background","(1a) inadequately completed","9","","",""
"No","1997","indirect migration background","(1b) general elementary school","120","0.926445696736571","0.880865431750779","0.972025961722364"
"No","1997","indirect migration background","(1c) basic vocational qualification","89","0.869270883651894","0.800386955241734","0.938154812062054"
"No","1997","indirect migration background","(2b) intermediate general qualification","74","0.989067043194324","0.965532859394492","1.01260122699416"
"No","1997","indirect migration background","(2a) intermediate vocational","52","1","1","1"
"No","1997","indirect migration background","(2c_gen) general maturity certificate","43","0.995194511203965","0.974760928340281","1.01562809406765"
"No","1997","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"No","1997","indirect migration background","(3a) lower tertiary education","11","","",""
"No","1997","indirect migration background","(3b) higher tertiary education","8","","",""
"Yes","1998","no migration background","(0) in school","4","","",""
"Yes","1998","no migration background","(1a) inadequately completed","17","","",""
"Yes","1998","no migration background","(1b) general elementary school","232","0.204442302240884","0.182391837367587","0.226492767114181"
"Yes","1998","no migration background","(1c) basic vocational qualification","606","0.206839434392411","0.193300253756895","0.220378615027927"
"Yes","1998","no migration background","(2b) intermediate general qualification","21","","",""
"Yes","1998","no migration background","(2a) intermediate vocational","173","0.0853523826076893","0.0747661906519418","0.0959385745634367"
"Yes","1998","no migration background","(2c_gen) general maturity certificate","5","","",""
"Yes","1998","no migration background","(2c_voc) vocational maturity certificate","42","0.105860704537673","0.0787851578950289","0.132936251180317"
"Yes","1998","no migration background","(3a) lower tertiary education","78","0.0947769283159147","0.0756619440844441","0.113891912547385"
"Yes","1998","no migration background","(3b) higher tertiary education","58","0.0855857330590849","0.066845137303357","0.104326328814813"
"Yes","1998","direct migration background","(0) in school","1","","",""
"Yes","1998","direct migration background","(1a) inadequately completed","55","0.135766455350146","0.102405968595964","0.169126942104328"
"Yes","1998","direct migration background","(1b) general elementary school","68","0.144208724957853","0.116578654864817","0.171838795050888"
"Yes","1998","direct migration background","(1c) basic vocational qualification","77","0.147603893006401","0.11931608755454","0.175891698458261"
"Yes","1998","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","1998","direct migration background","(2a) intermediate vocational","11","","",""
"Yes","1998","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","1998","direct migration background","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1998","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","1998","direct migration background","(3b) higher tertiary education","8","","",""
"Yes","1998","indirect migration background","(0) in school","1","","",""
"Yes","1998","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","1998","indirect migration background","(1b) general elementary school","5","","",""
"Yes","1998","indirect migration background","(1c) basic vocational qualification","4","","",""
"Yes","1998","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","1998","indirect migration background","(2a) intermediate vocational","1","","",""
"Yes","1998","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","1998","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","1998","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1998","indirect migration background","(3b) higher tertiary education","","","",""
"No","1998","no migration background","(0) in school","231","0.977053937467873","0.957910165350621","0.996197709585126"
"No","1998","no migration background","(1a) inadequately completed","60","0.647626419572037","0.540925864989329","0.754326974154746"
"No","1998","no migration background","(1b) general elementary school","1053","0.795557697759116","0.773507232885819","0.817608162632413"
"No","1998","no migration background","(1c) basic vocational qualification","2832","0.793160565607589","0.779621384972073","0.806699746243105"
"No","1998","no migration background","(2b) intermediate general qualification","398","0.942698528911571","0.920444411243047","0.964952646580095"
"No","1998","no migration background","(2a) intermediate vocational","2503","0.914647617392311","0.904061425436563","0.925233809348058"
"No","1998","no migration background","(2c_gen) general maturity certificate","317","0.988979549074962","0.977576696928268","1.00038240122166"
"No","1998","no migration background","(2c_voc) vocational maturity certificate","454","0.894139295462327","0.867063748819683","0.921214842104971"
