"ple0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","1991","Single parent ","middle vocational","208","0.922217160910501","0.887221409156418","0.957212912664583"
"No","1991","Single parent ","vocational + Abi","11","","",""
"No","1991","Single parent ","higher vocational","20","","",""
"No","1991","Single parent ","higher education","21","","",""
"No","1991","Couple + C. LE 16 ","in school","","","",""
"No","1991","Couple + C. LE 16 ","inadequately","124","0.925524270965497","0.880565572421405","0.970482969509589"
"No","1991","Couple + C. LE 16 ","general elemantary","395","0.96231824187746","0.943795297942427","0.980841185812493"
"No","1991","Couple + C. LE 16 ","middle vocational","1039","0.956794769323092","0.944674485096684","0.9689150535495"
"No","1991","Couple + C. LE 16 ","vocational + Abi","73","1","1","1"
"No","1991","Couple + C. LE 16 ","higher vocational","156","0.985115323347038","0.966293453390959","1.00393719330312"
"No","1991","Couple + C. LE 16 ","higher education","200","0.996514187839728","0.988386516385365","1.00464185929409"
"No","1991","Couple + C. GT 16 ","in school","73","0.98144668888279","0.950701561137801","1.01219181662778"
"No","1991","Couple + C. GT 16 ","inadequately","121","0.735381013432266","0.664311402056242","0.80645062480829"
"No","1991","Couple + C. GT 16 ","general elemantary","490","0.915521267053369","0.891867040894131","0.939175493212606"
"No","1991","Couple + C. GT 16 ","middle vocational","855","0.877115912962876","0.856348194233359","0.897883631692394"
"No","1991","Couple + C. GT 16 ","vocational + Abi","50","0.948877041757139","0.889581353563855","1.00817272995042"
"No","1991","Couple + C. GT 16 ","higher vocational","60","0.810024974542725","0.721245019738443","0.898804929347008"
"No","1991","Couple + C. GT 16 ","higher education","98","0.95167789888585","0.910660195689884","0.992695602081816"
"No","1991","Couple + C. LE and GT 16","in school","51","0.976540976345797","0.935402649775097","1.0176793029165"
"No","1991","Couple + C. LE and GT 16","inadequately","112","0.900951701386957","0.847724985516362","0.954178417257552"
"No","1991","Couple + C. LE and GT 16","general elemantary","271","0.949018231260326","0.92334572526414","0.974690737256511"
"No","1991","Couple + C. LE and GT 16","middle vocational","292","0.927528198175256","0.898759587805173","0.95629680854534"
"No","1991","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"No","1991","Couple + C. LE and GT 16","higher vocational","31","0.96192632977558","0.895619787666265","1.02823287188489"
"No","1991","Couple + C. LE and GT 16","higher education","32","0.875723624345299","0.769425634590487","0.982021614100111"
"Yes","1992","1-pers.-HH","in school","1","","",""
"Yes","1992","1-pers.-HH","inadequately","6","","",""
"Yes","1992","1-pers.-HH","general elemantary","57","0.186459123393002","0.145886978423235","0.227031268362769"
"Yes","1992","1-pers.-HH","middle vocational","111","0.187574946809164","0.15790502935099","0.217244864267337"
"Yes","1992","1-pers.-HH","vocational + Abi","7","","",""
"Yes","1992","1-pers.-HH","higher vocational","15","","",""
"Yes","1992","1-pers.-HH","higher education","16","","",""
"Yes","1992","(Married) couple without C. ","in school","","","",""
"Yes","1992","(Married) couple without C. ","inadequately","12","","",""
"Yes","1992","(Married) couple without C. ","general elemantary","134","0.253588986448603","0.219856226531428","0.287321746365777"
"Yes","1992","(Married) couple without C. ","middle vocational","350","0.236064513491701","0.216168193267599","0.255960833715803"
"Yes","1992","(Married) couple without C. ","vocational + Abi","12","","",""
"Yes","1992","(Married) couple without C. ","higher vocational","40","0.188237900433328","0.137719208912596","0.238756591954059"
"Yes","1992","(Married) couple without C. ","higher education","63","0.183305438297815","0.145197276120292","0.221413600475338"
"Yes","1992","Single parent ","in school","","","",""
"Yes","1992","Single parent ","inadequately","7","","",""
"Yes","1992","Single parent ","general elemantary","13","","",""
"Yes","1992","Single parent ","middle vocational","24","","",""
"Yes","1992","Single parent ","vocational + Abi","1","","",""
"Yes","1992","Single parent ","higher vocational","3","","",""
"Yes","1992","Single parent ","higher education","3","","",""
"Yes","1992","Couple + C. LE 16 ","in school","","","",""
"Yes","1992","Couple + C. LE 16 ","inadequately","6","","",""
"Yes","1992","Couple + C. LE 16 ","general elemantary","13","","",""
"Yes","1992","Couple + C. LE 16 ","middle vocational","67","0.04178258349571","0.0324556982009329","0.0511094687904872"
"Yes","1992","Couple + C. LE 16 ","vocational + Abi","1","","",""
"Yes","1992","Couple + C. LE 16 ","higher vocational","3","","",""
"Yes","1992","Couple + C. LE 16 ","higher education","13","","",""
"Yes","1992","Couple + C. GT 16 ","in school","","","",""
"Yes","1992","Couple + C. GT 16 ","inadequately","32","0.278144037706339","0.207829367647309","0.34845870776537"
"Yes","1992","Couple + C. GT 16 ","general elemantary","48","0.0860907152734201","0.0639400161650003","0.10824141438184"
"Yes","1992","Couple + C. GT 16 ","middle vocational","138","0.118833148796308","0.101545997255195","0.136120300337421"
"Yes","1992","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Yes","1992","Couple + C. GT 16 ","higher vocational","17","","",""
"Yes","1992","Couple + C. GT 16 ","higher education","20","","",""
"Yes","1992","Couple + C. LE and GT 16","in school","","","",""
"Yes","1992","Couple + C. LE and GT 16","inadequately","12","","",""
"Yes","1992","Couple + C. LE and GT 16","general elemantary","11","","",""
"Yes","1992","Couple + C. LE and GT 16","middle vocational","19","","",""
"Yes","1992","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1992","Couple + C. LE and GT 16","higher vocational","2","","",""
"Yes","1992","Couple + C. LE and GT 16","higher education","9","","",""
"No","1992","1-pers.-HH","in school","","","",""
"No","1992","1-pers.-HH","inadequately","33","0.746281658886907","0.609715497240057","0.882847820533758"
"No","1992","1-pers.-HH","general elemantary","297","0.813540876606998","0.772968731637231","0.854113021576765"
"No","1992","1-pers.-HH","middle vocational","554","0.812425053190836","0.782755135732663","0.84209497064901"
"No","1992","1-pers.-HH","vocational + Abi","42","0.826659653320802","0.720670053551149","0.932649253090455"
"No","1992","1-pers.-HH","higher vocational","53","0.772957731809447","0.673388566615154","0.872526897003739"
"No","1992","1-pers.-HH","higher education","131","0.885971042967992","0.834589544758819","0.937352541177164"
"No","1992","(Married) couple without C. ","in school","1","","",""
"No","1992","(Married) couple without C. ","inadequately","64","0.769963598547218","0.675345400204243","0.864581796890193"
"No","1992","(Married) couple without C. ","general elemantary","505","0.746411013551397","0.712678253634223","0.780143773468572"
"No","1992","(Married) couple without C. ","middle vocational","1400","0.763935486508299","0.744039166284197","0.783831806732401"
"No","1992","(Married) couple without C. ","vocational + Abi","83","0.842244183120284","0.768945193298072","0.915543172942495"
"No","1992","(Married) couple without C. ","higher vocational","190","0.811762099566672","0.761243408045941","0.862280791087404"
"No","1992","(Married) couple without C. ","higher education","333","0.816694561702185","0.778586399524663","0.854802723879708"
"No","1992","Single parent ","in school","17","","",""
"No","1992","Single parent ","inadequately","23","","",""
"No","1992","Single parent ","general elemantary","144","0.926591755410317","0.885796007442344","0.96738750337829"
"No","1992","Single parent ","middle vocational","286","0.922379590870376","0.892593737287232","0.95216544445352"
"No","1992","Single parent ","vocational + Abi","13","","",""
"No","1992","Single parent ","higher vocational","15","","",""
"No","1992","Single parent ","higher education","67","0.960653988809304","0.915109805187595","1.00619817243101"
"No","1992","Couple + C. LE 16 ","in school","","","",""
"No","1992","Couple + C. LE 16 ","inadequately","111","0.917290735154475","0.867380944986116","0.967200525322834"
"No","1992","Couple + C. LE 16 ","general elemantary","389","0.961319122001162","0.942468876239614","0.98016936776271"
"No","1992","Couple + C. LE 16 ","middle vocational","1701","0.95821741650429","0.948890531209513","0.967544301799067"
"No","1992","Couple + C. LE 16 ","vocational + Abi","103","0.993042832997891","0.977068172897362","1.00901749309842"
"No","1992","Couple + C. LE 16 ","higher vocational","220","0.987930282605067","0.973598264135268","1.00226230107487"
"No","1992","Couple + C. LE 16 ","higher education","606","0.976932187497797","0.965106179121464","0.988758195874129"
"No","1992","Couple + C. GT 16 ","in school","94","1","1","1"
"No","1992","Couple + C. GT 16 ","inadequately","124","0.721855962293661","0.65154129223463","0.792170632352691"
"No","1992","Couple + C. GT 16 ","general elemantary","568","0.91390928472658","0.89175858561816","0.936059983835"
"No","1992","Couple + C. GT 16 ","middle vocational","1208","0.881166851203692","0.863879699662579","0.898454002744805"
"No","1992","Couple + C. GT 16 ","vocational + Abi","75","0.947299650064292","0.898338282990316","0.996261017138268"
"No","1992","Couple + C. GT 16 ","higher vocational","103","0.842090391523124","0.776846312907508","0.90733447013874"
"No","1992","Couple + C. GT 16 ","higher education","227","0.929676326210057","0.897789134285729","0.961563518134384"
"No","1992","Couple + C. LE and GT 16","in school","65","1","1","1"
"No","1992","Couple + C. LE and GT 16","inadequately","111","0.899273574919486","0.846085635980385","0.952461513858586"
"No","1992","Couple + C. LE and GT 16","general elemantary","338","0.958715923195987","0.937843559362655","0.979588287029318"
"No","1992","Couple + C. LE and GT 16","middle vocational","392","0.938273451384019","0.915007120972083","0.961539781795955"
"No","1992","Couple + C. LE and GT 16","vocational + Abi","19","","",""
"No","1992","Couple + C. LE and GT 16","higher vocational","58","0.947012732515891","0.89033191091761","1.00369355411417"
"No","1992","Couple + C. LE and GT 16","higher education","88","0.894941167307447","0.833920668635964","0.955961665978929"
"Yes","1993","1-pers.-HH","in school","","","",""
"Yes","1993","1-pers.-HH","inadequately","","","",""
"Yes","1993","1-pers.-HH","general elemantary","","","",""
"Yes","1993","1-pers.-HH","middle vocational","","","",""
"Yes","1993","1-pers.-HH","vocational + Abi","","","",""
"Yes","1993","1-pers.-HH","higher vocational","","","",""
"Yes","1993","1-pers.-HH","higher education","","","",""
"Yes","1993","(Married) couple without C. ","in school","","","",""
"Yes","1993","(Married) couple without C. ","inadequately","","","",""
"Yes","1993","(Married) couple without C. ","general elemantary","","","",""
"Yes","1993","(Married) couple without C. ","middle vocational","","","",""
"Yes","1993","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1993","(Married) couple without C. ","higher vocational","","","",""
"Yes","1993","(Married) couple without C. ","higher education","","","",""
"Yes","1993","Single parent ","in school","","","",""
"Yes","1993","Single parent ","inadequately","","","",""
"Yes","1993","Single parent ","general elemantary","","","",""
"Yes","1993","Single parent ","middle vocational","","","",""
"Yes","1993","Single parent ","vocational + Abi","","","",""
"Yes","1993","Single parent ","higher vocational","","","",""
"Yes","1993","Single parent ","higher education","","","",""
"Yes","1993","Couple + C. LE 16 ","in school","","","",""
"Yes","1993","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1993","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1993","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1993","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1993","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1993","Couple + C. LE 16 ","higher education","","","",""
"Yes","1993","Couple + C. GT 16 ","in school","","","",""
"Yes","1993","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1993","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1993","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1993","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1993","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1993","Couple + C. GT 16 ","higher education","","","",""
"Yes","1993","Couple + C. LE and GT 16","in school","","","",""
"Yes","1993","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1993","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1993","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1993","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1993","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1993","Couple + C. LE and GT 16","higher education","","","",""
"No","1993","1-pers.-HH","in school","","","",""
"No","1993","1-pers.-HH","inadequately","","","",""
"No","1993","1-pers.-HH","general elemantary","","","",""
"No","1993","1-pers.-HH","middle vocational","","","",""
"No","1993","1-pers.-HH","vocational + Abi","","","",""
"No","1993","1-pers.-HH","higher vocational","","","",""
"No","1993","1-pers.-HH","higher education","","","",""
"No","1993","(Married) couple without C. ","in school","","","",""
"No","1993","(Married) couple without C. ","inadequately","","","",""
"No","1993","(Married) couple without C. ","general elemantary","","","",""
"No","1993","(Married) couple without C. ","middle vocational","","","",""
"No","1993","(Married) couple without C. ","vocational + Abi","","","",""
"No","1993","(Married) couple without C. ","higher vocational","","","",""
"No","1993","(Married) couple without C. ","higher education","","","",""
"No","1993","Single parent ","in school","","","",""
"No","1993","Single parent ","inadequately","","","",""
"No","1993","Single parent ","general elemantary","","","",""
"No","1993","Single parent ","middle vocational","","","",""
"No","1993","Single parent ","vocational + Abi","","","",""
"No","1993","Single parent ","higher vocational","","","",""
"No","1993","Single parent ","higher education","","","",""
"No","1993","Couple + C. LE 16 ","in school","","","",""
"No","1993","Couple + C. LE 16 ","inadequately","","","",""
"No","1993","Couple + C. LE 16 ","general elemantary","","","",""
"No","1993","Couple + C. LE 16 ","middle vocational","","","",""
"No","1993","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","1993","Couple + C. LE 16 ","higher vocational","","","",""
"No","1993","Couple + C. LE 16 ","higher education","","","",""
"No","1993","Couple + C. GT 16 ","in school","","","",""
"No","1993","Couple + C. GT 16 ","inadequately","","","",""
"No","1993","Couple + C. GT 16 ","general elemantary","","","",""
"No","1993","Couple + C. GT 16 ","middle vocational","","","",""
"No","1993","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","1993","Couple + C. GT 16 ","higher vocational","","","",""
"No","1993","Couple + C. GT 16 ","higher education","","","",""
"No","1993","Couple + C. LE and GT 16","in school","","","",""
"No","1993","Couple + C. LE and GT 16","inadequately","","","",""
"No","1993","Couple + C. LE and GT 16","general elemantary","","","",""
"No","1993","Couple + C. LE and GT 16","middle vocational","","","",""
"No","1993","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","1993","Couple + C. LE and GT 16","higher vocational","","","",""
"No","1993","Couple + C. LE and GT 16","higher education","","","",""
"Yes","1994","1-pers.-HH","in school","","","",""
"Yes","1994","1-pers.-HH","inadequately","6","","",""
"Yes","1994","1-pers.-HH","general elemantary","70","0.22262995031455","0.179293617607114","0.265966283021986"
"Yes","1994","1-pers.-HH","middle vocational","111","0.192306732561145","0.16325588148787","0.22135758363442"
"Yes","1994","1-pers.-HH","vocational + Abi","4","","",""
"Yes","1994","1-pers.-HH","higher vocational","17","","",""
"Yes","1994","1-pers.-HH","higher education","19","","",""
"Yes","1994","(Married) couple without C. ","in school","","","",""
"Yes","1994","(Married) couple without C. ","inadequately","14","","",""
"Yes","1994","(Married) couple without C. ","general elemantary","120","0.221146680176331","0.188426031617831","0.253867328734831"
"Yes","1994","(Married) couple without C. ","middle vocational","324","0.204179945733189","0.185685954895841","0.222673936570538"
"Yes","1994","(Married) couple without C. ","vocational + Abi","14","","",""
"Yes","1994","(Married) couple without C. ","higher vocational","40","0.202243876802092","0.150888381298392","0.253599372305792"
"Yes","1994","(Married) couple without C. ","higher education","58","0.156888514431107","0.122592449257625","0.19118457960459"
"Yes","1994","Single parent ","in school","","","",""
"Yes","1994","Single parent ","inadequately","4","","",""
"Yes","1994","Single parent ","general elemantary","9","","",""
"Yes","1994","Single parent ","middle vocational","21","","",""
"Yes","1994","Single parent ","vocational + Abi","","","",""
"Yes","1994","Single parent ","higher vocational","3","","",""
"Yes","1994","Single parent ","higher education","1","","",""
"Yes","1994","Couple + C. LE 16 ","in school","","","",""
"Yes","1994","Couple + C. LE 16 ","inadequately","6","","",""
"Yes","1994","Couple + C. LE 16 ","general elemantary","17","","",""
"Yes","1994","Couple + C. LE 16 ","middle vocational","65","0.0442387123776019","0.0343231117494272","0.0541543130057767"
"Yes","1994","Couple + C. LE 16 ","vocational + Abi","2","","",""
"Yes","1994","Couple + C. LE 16 ","higher vocational","8","","",""
"Yes","1994","Couple + C. LE 16 ","higher education","8","","",""
"Yes","1994","Couple + C. GT 16 ","in school","","","",""
"Yes","1994","Couple + C. GT 16 ","inadequately","20","","",""
"Yes","1994","Couple + C. GT 16 ","general elemantary","46","0.102689901477051","0.0762670759147381","0.129112727039365"
"Yes","1994","Couple + C. GT 16 ","middle vocational","119","0.112611575539959","0.0949093266050361","0.130313824474882"
"Yes","1994","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Yes","1994","Couple + C. GT 16 ","higher vocational","12","","",""
"Yes","1994","Couple + C. GT 16 ","higher education","23","","",""
"Yes","1994","Couple + C. LE and GT 16","in school","","","",""
"Yes","1994","Couple + C. LE and GT 16","inadequately","7","","",""
"Yes","1994","Couple + C. LE and GT 16","general elemantary","9","","",""
"Yes","1994","Couple + C. LE and GT 16","middle vocational","20","","",""
"Yes","1994","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1994","Couple + C. LE and GT 16","higher vocational","2","","",""
"Yes","1994","Couple + C. LE and GT 16","higher education","6","","",""
"No","1994","1-pers.-HH","in school","1","","",""
"No","1994","1-pers.-HH","inadequately","29","","",""
"No","1994","1-pers.-HH","general elemantary","284","0.77737004968545","0.734033716978014","0.820706382392886"
"No","1994","1-pers.-HH","middle vocational","596","0.807693267438855","0.778642416365581","0.83674411851213"
"No","1994","1-pers.-HH","vocational + Abi","48","0.886426434121864","0.800186900476921","0.972665967766808"
"No","1994","1-pers.-HH","higher vocational","56","0.735250279195169","0.634040607661088","0.836459950729249"
"No","1994","1-pers.-HH","higher education","143","0.880413149407678","0.830447037282565","0.93037926153279"
"No","1994","(Married) couple without C. ","in school","","","",""
"No","1994","(Married) couple without C. ","inadequately","65","0.765824169176064","0.672440676216653","0.859207662135475"
"No","1994","(Married) couple without C. ","general elemantary","498","0.778853319823669","0.746132671265169","0.811573968382169"
"No","1994","(Married) couple without C. ","middle vocational","1501","0.795820054266811","0.777326063429463","0.81431404510416"
"No","1994","(Married) couple without C. ","vocational + Abi","86","0.815775752278172","0.739794423712493","0.891757080843852"
"No","1994","(Married) couple without C. ","higher vocational","195","0.797756123197908","0.746400627694208","0.849111618701608"
"No","1994","(Married) couple without C. ","higher education","374","0.843111485568892","0.80881542039541","0.877407550742375"
"No","1994","Single parent ","in school","20","","",""
"No","1994","Single parent ","inadequately","23","","",""
"No","1994","Single parent ","general elemantary","127","0.925662492488617","0.881575652822982","0.969749332154252"
"No","1994","Single parent ","middle vocational","259","0.930729256332784","0.900988248372723","0.960470264292845"
"No","1994","Single parent ","vocational + Abi","10","","",""
"No","1994","Single parent ","higher vocational","15","","",""
"No","1994","Single parent ","higher education","61","0.99035469133759","0.96602673134381","1.01468265133137"
"No","1994","Couple + C. LE 16 ","in school","1","","",""
"No","1994","Couple + C. LE 16 ","inadequately","79","0.89099598656432","0.824744176769784","0.957247796358856"
"No","1994","Couple + C. LE 16 ","general elemantary","350","0.944572171782284","0.921162433231182","0.967981910333385"
"No","1994","Couple + C. LE 16 ","middle vocational","1587","0.955761287622398","0.945845686994223","0.965676888250573"
"No","1994","Couple + C. LE 16 ","vocational + Abi","118","0.983654139169527","0.960966851471285","1.00634142686777"
"No","1994","Couple + C. LE 16 ","higher vocational","211","0.965885002701758","0.941843510734228","0.989926494669288"
"No","1994","Couple + C. LE 16 ","higher education","524","0.976850939010926","0.964072638021848","0.989629240000004"
"No","1994","Couple + C. GT 16 ","in school","92","1","1","1"
"No","1994","Couple + C. GT 16 ","inadequately","135","0.845238898047003","0.788300809142062","0.902176986951944"
"No","1994","Couple + C. GT 16 ","general elemantary","461","0.897310098522949","0.870887272960635","0.923732924085262"
"No","1994","Couple + C. GT 16 ","middle vocational","1106","0.887388424460041","0.869686175525118","0.905090673394964"
"No","1994","Couple + C. GT 16 ","vocational + Abi","59","0.959722511554512","0.911173337248587","1.00827168586044"
"No","1994","Couple + C. GT 16 ","higher vocational","92","0.84576989289157","0.776356685539902","0.915183100243238"
"No","1994","Couple + C. GT 16 ","higher education","232","0.91296341408799","0.878365046270355","0.947561781905625"
"No","1994","Couple + C. LE and GT 16","in school","111","1","1","1"
"No","1994","Couple + C. LE and GT 16","inadequately","89","0.909415820228199","0.8520015425926","0.966830097863798"
"No","1994","Couple + C. LE and GT 16","general elemantary","278","0.964548111943365","0.943154270394212","0.985941953492518"
"No","1994","Couple + C. LE and GT 16","middle vocational","431","0.950475871021179","0.930452426390297","0.970499315652061"
"No","1994","Couple + C. LE and GT 16","vocational + Abi","23","","",""
"No","1994","Couple + C. LE and GT 16","higher vocational","57","0.975857207381741","0.936691229513893","1.01502318524959"
"No","1994","Couple + C. LE and GT 16","higher education","108","0.961589053197592","0.926309918310375","0.996868188084808"
"Yes","1995","1-pers.-HH","in school","","","",""
"Yes","1995","1-pers.-HH","inadequately","8","","",""
"Yes","1995","1-pers.-HH","general elemantary","68","0.207374350275172","0.165951902224479","0.248796798325864"
"Yes","1995","1-pers.-HH","middle vocational","117","0.192897688748424","0.164195990899009","0.221599386597838"
"Yes","1995","1-pers.-HH","vocational + Abi","4","","",""
"Yes","1995","1-pers.-HH","higher vocational","13","","",""
"Yes","1995","1-pers.-HH","higher education","18","","",""
"Yes","1995","(Married) couple without C. ","in school","","","",""
"Yes","1995","(Married) couple without C. ","inadequately","13","","",""
"Yes","1995","(Married) couple without C. ","general elemantary","113","0.232011808625818","0.198151318402098","0.265872298849539"
"Yes","1995","(Married) couple without C. ","middle vocational","354","0.22705181445438","0.20808471256512","0.24601891634364"
"Yes","1995","(Married) couple without C. ","vocational + Abi","13","","",""
"Yes","1995","(Married) couple without C. ","higher vocational","53","0.245908562473723","0.192313956679991","0.299503168267455"
"Yes","1995","(Married) couple without C. ","higher education","71","0.172622674644296","0.138849158213816","0.206396191074775"
"Yes","1995","Single parent ","in school","1","","",""
"Yes","1995","Single parent ","inadequately","4","","",""
"Yes","1995","Single parent ","general elemantary","9","","",""
"Yes","1995","Single parent ","middle vocational","22","","",""
"Yes","1995","Single parent ","vocational + Abi","","","",""
"Yes","1995","Single parent ","higher vocational","2","","",""
"Yes","1995","Single parent ","higher education","1","","",""
"Yes","1995","Couple + C. LE 16 ","in school","1","","",""
"Yes","1995","Couple + C. LE 16 ","inadequately","4","","",""
"Yes","1995","Couple + C. LE 16 ","general elemantary","17","","",""
"Yes","1995","Couple + C. LE 16 ","middle vocational","64","0.042867734793085","0.0331874899689161","0.0525479796172539"
"Yes","1995","Couple + C. LE 16 ","vocational + Abi","3","","",""
"Yes","1995","Couple + C. LE 16 ","higher vocational","10","","",""
"Yes","1995","Couple + C. LE 16 ","higher education","7","","",""
"Yes","1995","Couple + C. GT 16 ","in school","","","",""
"Yes","1995","Couple + C. GT 16 ","inadequately","23","","",""
"Yes","1995","Couple + C. GT 16 ","general elemantary","40","0.0894197353006594","0.0648466879306492","0.11399278267067"
"Yes","1995","Couple + C. GT 16 ","middle vocational","128","0.126827081329283","0.108274899867487","0.145379262791079"
"Yes","1995","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Yes","1995","Couple + C. GT 16 ","higher vocational","12","","",""
"Yes","1995","Couple + C. GT 16 ","higher education","21","","",""
"Yes","1995","Couple + C. LE and GT 16","in school","1","","",""
"Yes","1995","Couple + C. LE and GT 16","inadequately","9","","",""
"Yes","1995","Couple + C. LE and GT 16","general elemantary","10","","",""
"Yes","1995","Couple + C. LE and GT 16","middle vocational","29","","",""
"Yes","1995","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1995","Couple + C. LE and GT 16","higher vocational","2","","",""
"Yes","1995","Couple + C. LE and GT 16","higher education","6","","",""
"No","1995","1-pers.-HH","in school","4","","",""
"No","1995","1-pers.-HH","inadequately","25","","",""
"No","1995","1-pers.-HH","general elemantary","300","0.792625649724828","0.751203201674136","0.834048097775521"
"No","1995","1-pers.-HH","middle vocational","609","0.807102311251576","0.778400613402162","0.835804009100991"
"No","1995","1-pers.-HH","vocational + Abi","58","0.939883624102879","0.880715788424239","0.999051459781519"
"No","1995","1-pers.-HH","higher vocational","47","0.78434885924583","0.680284268560617","0.888413449931043"
"No","1995","1-pers.-HH","higher education","154","0.874579373268406","0.825083616810798","0.924075129726013"
"No","1995","(Married) couple without C. ","in school","","","",""
"No","1995","(Married) couple without C. ","inadequately","63","0.806432853280955","0.717606624268276","0.895259082293635"
"No","1995","(Married) couple without C. ","general elemantary","484","0.767988191374182","0.734127701150461","0.801848681597902"
"No","1995","(Married) couple without C. ","middle vocational","1520","0.77294818554562","0.75398108365636","0.79191528743488"
"No","1995","(Married) couple without C. ","vocational + Abi","108","0.844478980350178","0.779906959930684","0.909051000769673"
"No","1995","(Married) couple without C. ","higher vocational","195","0.754091437526277","0.700496831732545","0.807686043320009"
"No","1995","(Married) couple without C. ","higher education","410","0.827377325355704","0.793603808925225","0.861150841786184"
"No","1995","Single parent ","in school","33","0.96068512175446","0.895360390396207","1.02600985311271"
"No","1995","Single parent ","inadequately","18","","",""
"No","1995","Single parent ","general elemantary","134","0.930849478808629","0.889266314802387","0.972432642814871"
"No","1995","Single parent ","middle vocational","275","0.922687220715328","0.892311767809752","0.953062673620905"
"No","1995","Single parent ","vocational + Abi","13","","",""
"No","1995","Single parent ","higher vocational","19","","",""
"No","1995","Single parent ","higher education","66","0.959321283813089","0.912019627443552","1.00662294018263"
"No","1995","Couple + C. LE 16 ","in school","1","","",""
"No","1995","Couple + C. LE 16 ","inadequately","86","0.926266912526914","0.8722753219853","0.980258503068528"
"No","1995","Couple + C. LE 16 ","general elemantary","364","0.952767379479727","0.931466375984399","0.974068382975055"
"No","1995","Couple + C. LE 16 ","middle vocational","1618","0.957132265206915","0.947452020382746","0.966812510031084"
"No","1995","Couple + C. LE 16 ","vocational + Abi","159","0.987210318885662","0.969907164409567","1.00451347336176"
"No","1995","Couple + C. LE 16 ","higher vocational","225","0.962100821194223","0.937686798020336","0.98651484436811"
"No","1995","Couple + C. LE 16 ","higher education","521","0.983574364970292","0.972732704190272","0.994416025750312"
"No","1995","Couple + C. GT 16 ","in school","102","1","1","1"
"No","1995","Couple + C. GT 16 ","inadequately","136","0.804057895258217","0.742361885919875","0.865753904596559"
"No","1995","Couple + C. GT 16 ","general elemantary","478","0.910580264699341","0.88600721732933","0.935153312069351"
"No","1995","Couple + C. GT 16 ","middle vocational","1108","0.873172918670717","0.854620737208921","0.891725100132513"
"No","1995","Couple + C. GT 16 ","vocational + Abi","61","0.967904337548043","0.925056313141621","1.01075236195447"
"No","1995","Couple + C. GT 16 ","higher vocational","89","0.829431152265214","0.756076538734593","0.902785765795835"
"No","1995","Couple + C. GT 16 ","higher education","236","0.910999362910189","0.876186709711246","0.945812016109131"
"No","1995","Couple + C. LE and GT 16","in school","134","0.984609857895308","0.963844729942949","1.00537498584767"
"No","1995","Couple + C. LE and GT 16","inadequately","78","0.930878128339185","0.877576236637879","0.984180020040492"
"No","1995","Couple + C. LE and GT 16","general elemantary","271","0.960558403031555","0.937800404537479","0.983316401525631"
"No","1995","Couple + C. LE and GT 16","middle vocational","449","0.940874577039622","0.919730577538112","0.962018576541131"
"No","1995","Couple + C. LE and GT 16","vocational + Abi","30","1","1","1"
"No","1995","Couple + C. LE and GT 16","higher vocational","50","0.967815301742356","0.91984555978747","1.01578504369724"
"No","1995","Couple + C. LE and GT 16","higher education","135","0.938389239194134","0.898701319977359","0.978077158410908"
"Yes","1996","1-pers.-HH","in school","","","",""
"Yes","1996","1-pers.-HH","inadequately","6","","",""
"Yes","1996","1-pers.-HH","general elemantary","74","0.213466836955122","0.171080626163526","0.255853047746717"
"Yes","1996","1-pers.-HH","middle vocational","123","0.193071240768106","0.165155839699224","0.220986641836989"
"Yes","1996","1-pers.-HH","vocational + Abi","6","","",""
"Yes","1996","1-pers.-HH","higher vocational","13","","",""
"Yes","1996","1-pers.-HH","higher education","16","","",""
"Yes","1996","(Married) couple without C. ","in school","","","",""
"Yes","1996","(Married) couple without C. ","inadequately","18","","",""
"Yes","1996","(Married) couple without C. ","general elemantary","117","0.237008807413591","0.202868536264304","0.271149078562877"
