"ple0040","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"No","1997","Couple + C. GT 16 ","Female","992","0.919488050439079","0.903223312314303","0.935752788563855"
"No","1997","Couple + C. LE and GT 16","Male","587","0.940775672665353","0.922165647469518","0.959385697861187"
"No","1997","Couple + C. LE and GT 16","Female","567","0.964068770739305","0.949025250554275","0.979112290924335"
"Yes","1998","1-pers.-HH","Male","96","0.160458312436701","0.132520424565476","0.188396200307926"
"Yes","1998","1-pers.-HH","Female","199","0.219762298844558","0.1950663183306","0.244458279358516"
"Yes","1998","(Married) couple without C. ","Male","462","0.259834658302212","0.240883146618851","0.278786169985574"
"Yes","1998","(Married) couple without C. ","Female","284","0.150404820210272","0.135057373608703","0.165752266811841"
"Yes","1998","Single parent ","Male","25","","",""
"Yes","1998","Single parent ","Female","36","0.0764469514515856","0.0522960901744571","0.100597812728714"
"Yes","1998","Couple + C. LE 16 ","Male","61","0.0421029963696407","0.0320104815988382","0.0521955111404433"
"Yes","1998","Couple + C. LE 16 ","Female","39","0.0244194221807647","0.0167919085187836","0.0320469358427458"
"Yes","1998","Couple + C. GT 16 ","Male","142","0.119174561130234","0.102184826595945","0.136164295664524"
"Yes","1998","Couple + C. GT 16 ","Female","92","0.0830938261384201","0.0671890251782201","0.0989986270986202"
"Yes","1998","Couple + C. LE and GT 16","Male","36","0.066526883788806","0.0472802556581711","0.0857735119194409"
"Yes","1998","Couple + C. LE and GT 16","Female","22","","",""
"No","1998","1-pers.-HH","Male","567","0.839541687563299","0.811603799692074","0.867479575434524"
"No","1998","1-pers.-HH","Female","881","0.780237701155442","0.755541720641484","0.8049336816694"
"No","1998","(Married) couple without C. ","Male","1595","0.740165341697787","0.721213830014426","0.759116853381149"
"No","1998","(Married) couple without C. ","Female","1800","0.849595179789728","0.834247733188159","0.864942626391297"
"No","1998","Single parent ","Male","217","0.89961362375671","0.861751426952991","0.937475820560429"
"No","1998","Single parent ","Female","429","0.923553048548414","0.899402187271286","0.947703909825543"
"No","1998","Couple + C. LE 16 ","Male","1460","0.957897003630359","0.947804488859557","0.967989518401162"
"No","1998","Couple + C. LE 16 ","Female","1534","0.975580577819235","0.967953064157254","0.983208091481216"
"No","1998","Couple + C. GT 16 ","Male","1255","0.880825438869766","0.863835704335476","0.897815173404055"
"No","1998","Couple + C. GT 16 ","Female","1065","0.91690617386158","0.90100137290138","0.93281097482178"
"No","1998","Couple + C. LE and GT 16","Male","608","0.933473116211194","0.914226488080559","0.952719744341829"
"No","1998","Couple + C. LE and GT 16","Female","585","0.963705825334404","0.94882782890855","0.978583821760257"
"Yes","1999","1-pers.-HH","Male","88","0.160908316373443","0.132789947428541","0.189026685318345"
"Yes","1999","1-pers.-HH","Female","193","0.219554262442263","0.194311305688919","0.244797219195607"
"Yes","1999","(Married) couple without C. ","Male","466","0.270275606701663","0.251102523687415","0.28944868971591"
"Yes","1999","(Married) couple without C. ","Female","292","0.167971386919424","0.151874570152592","0.184068203686256"
"Yes","1999","Single parent ","Male","22","","",""
"Yes","1999","Single parent ","Female","36","0.0834277975176258","0.0584279193488","0.108427675686452"
"Yes","1999","Couple + C. LE 16 ","Male","52","0.0347242372948701","0.0254654270577605","0.0439830475319798"
"Yes","1999","Couple + C. LE 16 ","Female","38","0.0248048168061237","0.0170065121165221","0.0326031214957252"
"Yes","1999","Couple + C. GT 16 ","Male","134","0.106933571124728","0.0904182939712961","0.12344884827816"
"Yes","1999","Couple + C. GT 16 ","Female","99","0.0772945032199563","0.0619262341558","0.0926627722841127"
"Yes","1999","Couple + C. LE and GT 16","Male","32","0.0649368445845922","0.0452034980317481","0.0846701911374363"
"Yes","1999","Couple + C. LE and GT 16","Female","18","","",""
"No","1999","1-pers.-HH","Male","568","0.839091683626557","0.810973314681655","0.867210052571459"
"No","1999","1-pers.-HH","Female","840","0.780445737557737","0.755202780804393","0.805688694311081"
"No","1999","(Married) couple without C. ","Male","1595","0.729724393298337","0.710551310284089","0.748897476312585"
"No","1999","(Married) couple without C. ","Female","1780","0.832028613080576","0.815931796313744","0.848125429847408"
"No","1999","Single parent ","Male","226","0.904956940251787","0.868456642036659","0.941457238466915"
"No","1999","Single parent ","Female","434","0.916572202482374","0.891572324313548","0.9415720806512"
"No","1999","Couple + C. LE 16 ","Male","1450","0.96527576270513","0.95601695246802","0.97453457294224"
"No","1999","Couple + C. LE 16 ","Female","1490","0.975195183193876","0.967396878504275","0.982993487883478"
"No","1999","Couple + C. GT 16 ","Male","1211","0.893066428875272","0.87655115172184","0.909581706028704"
"No","1999","Couple + C. GT 16 ","Female","1061","0.922705496780044","0.907337227715887","0.9380737658442"
"No","1999","Couple + C. LE and GT 16","Male","567","0.935063155415408","0.915329808862564","0.954796501968252"
"No","1999","Couple + C. LE and GT 16","Female","545","0.96117874095056","0.945222492863965","0.977134989037155"
"Yes","2000","1-pers.-HH","Male","186","0.146753004455483","0.128223666269236","0.16528234264173"
"Yes","2000","1-pers.-HH","Female","322","0.18344302962217","0.166278147640922","0.200607911603419"
"Yes","2000","(Married) couple without C. ","Male","842","0.240686771013218","0.227042308945982","0.254331233080455"
"Yes","2000","(Married) couple without C. ","Female","514","0.142251617045334","0.131138119424436","0.153365114666231"
"Yes","2000","Single parent ","Male","40","0.1028237481017","0.0721643929741424","0.133483103229258"
"Yes","2000","Single parent ","Female","55","0.0648949642545366","0.0480955645218153","0.0816943639872579"
"Yes","2000","Couple + C. LE 16 ","Male","102","0.0405909852961283","0.033002672723173","0.0481792978690836"
"Yes","2000","Couple + C. LE 16 ","Female","66","0.0245189294214087","0.0186251289698307","0.0304127298729868"
"Yes","2000","Couple + C. GT 16 ","Male","209","0.0996758071238798","0.0868755243461699","0.11247608990159"
"Yes","2000","Couple + C. GT 16 ","Female","137","0.0690504358558774","0.0575064265028064","0.0805944452089485"
"Yes","2000","Couple + C. LE and GT 16","Male","45","0.0528947953668145","0.0388957658453081","0.066893824888321"
"Yes","2000","Couple + C. LE and GT 16","Female","27","","",""
"No","2000","1-pers.-HH","Male","1215","0.853246995544517","0.83471765735827","0.871776333730764"
"No","2000","1-pers.-HH","Female","1631","0.81655697037783","0.799392088396581","0.833721852359078"
"No","2000","(Married) couple without C. ","Male","2929","0.759313228986782","0.745668766919545","0.772957691054018"
"No","2000","(Married) couple without C. ","Female","3281","0.857748382954666","0.846634885333769","0.868861880575564"
"No","2000","Single parent ","Male","337","0.8971762518983","0.866516896770743","0.927835607025858"
"No","2000","Single parent ","Female","771","0.935105035745463","0.918305636012742","0.951904435478185"
"No","2000","Couple + C. LE 16 ","Male","2496","0.959409014703872","0.951820702130916","0.966997327276827"
"No","2000","Couple + C. LE 16 ","Female","2579","0.975481070578591","0.969587270127013","0.981374871030169"
"No","2000","Couple + C. GT 16 ","Male","1895","0.90032419287612","0.88752391009841","0.91312447565383"
"No","2000","Couple + C. GT 16 ","Female","1716","0.930949564144123","0.919405554791052","0.942493573497194"
"No","2000","Couple + C. LE and GT 16","Male","937","0.947105204633185","0.933106175111679","0.961104234154692"
"No","2000","Couple + C. LE and GT 16","Female","928","0.971567548523119","0.961026348391634","0.982108748654604"
"Yes","2001","1-pers.-HH","Male","179","0.154025814301498","0.133998804488423","0.174052824114574"
"Yes","2001","1-pers.-HH","Female","297","0.184914111827514","0.166755922071636","0.203072301583391"
"Yes","2001","(Married) couple without C. ","Male","739","0.233624137890265","0.219475935031151","0.247772340749379"
"Yes","2001","(Married) couple without C. ","Female","475","0.148052313491013","0.136209957063757","0.159894669918269"
"Yes","2001","Single parent ","Male","31","0.0830513175177084","0.054344853994136","0.111757781041281"
"Yes","2001","Single parent ","Female","48","0.0640762139223511","0.0467904106627812","0.0813620171819209"
"Yes","2001","Couple + C. LE 16 ","Male","94","0.0439682769364792","0.0356947631397276","0.0522417907332307"
"Yes","2001","Couple + C. LE 16 ","Female","62","0.0278587604575713","0.021280267147965","0.0344372537671775"
"Yes","2001","Couple + C. GT 16 ","Male","189","0.104836638915823","0.0910837372911455","0.1185895405405"
"Yes","2001","Couple + C. GT 16 ","Female","132","0.0713140246309732","0.0591484656235859","0.0834795836383604"
"Yes","2001","Couple + C. LE and GT 16","Male","41","0.0410151763220098","0.0280725330604137","0.0539578195836059"
"Yes","2001","Couple + C. LE and GT 16","Female","27","","",""
"No","2001","1-pers.-HH","Male","1069","0.845974185698502","0.825947175885426","0.866001195511577"
"No","2001","1-pers.-HH","Female","1459","0.815085888172486","0.796927698416609","0.833244077928364"
"No","2001","(Married) couple without C. ","Male","2697","0.766375862109735","0.752227659250621","0.780524064968849"
"No","2001","(Married) couple without C. ","Female","2980","0.851947686508987","0.840105330081731","0.863790042936243"
"No","2001","Single parent ","Male","324","0.916948682482292","0.888242218958719","0.945655146005864"
"No","2001","Single parent ","Female","723","0.935923786077649","0.918637982818079","0.953209589337219"
"No","2001","Couple + C. LE 16 ","Male","2265","0.956031723063521","0.947758209266769","0.964305236860272"
"No","2001","Couple + C. LE 16 ","Female","2342","0.972141239542429","0.965562746232822","0.978719732852035"
"No","2001","Couple + C. GT 16 ","Male","1717","0.895163361084177","0.8814104594595","0.908916262708854"
"No","2001","Couple + C. GT 16 ","Female","1587","0.928685975369027","0.91652041636164","0.940851534376414"
"No","2001","Couple + C. LE and GT 16","Male","861","0.95898482367799","0.946042180416394","0.971927466939586"
"No","2001","Couple + C. LE and GT 16","Female","817","0.973546779079097","0.962720117561612","0.984373440596581"
"Yes","2002","1-pers.-HH","Male","187","0.156871642062523","0.136940513595875","0.176802770529171"
"Yes","2002","1-pers.-HH","Female","295","0.193533472566457","0.174884681720191","0.212182263412723"
"Yes","2002","(Married) couple without C. ","Male","797","0.244162807533304","0.230343127386771","0.257982487679836"
"Yes","2002","(Married) couple without C. ","Female","540","0.165000341288509","0.153085295670614","0.176915386906405"
"Yes","2002","Single parent ","Male","34","0.0988428850246283","0.0679271524288424","0.129758617620414"
"Yes","2002","Single parent ","Female","62","0.0758465690631887","0.0571949034491416","0.0944982346772359"
"Yes","2002","Couple + C. LE 16 ","Male","95","0.0473022858712554","0.0387102655939769","0.0558943061485338"
"Yes","2002","Couple + C. LE 16 ","Female","55","0.0247495817775544","0.0185339614969537","0.0309652020581552"
"Yes","2002","Couple + C. GT 16 ","Male","205","0.111534993792938","0.0981223004121673","0.124947687173708"
"Yes","2002","Couple + C. GT 16 ","Female","148","0.0903746775939224","0.0773725535056406","0.103376801682204"
"Yes","2002","Couple + C. LE and GT 16","Male","43","0.0489691659127244","0.0355736586512195","0.0623646731742293"
"Yes","2002","Couple + C. LE and GT 16","Female","18","","",""
"No","2002","1-pers.-HH","Male","1092","0.843128357937477","0.823197229470829","0.863059486404125"
"No","2002","1-pers.-HH","Female","1429","0.806466527433543","0.787817736587277","0.825115318279809"
"No","2002","(Married) couple without C. ","Male","2915","0.755837192466696","0.742017512320164","0.769656872613229"
"No","2002","(Married) couple without C. ","Female","3188","0.834999658711491","0.823084613093595","0.846914704329386"
"No","2002","Single parent ","Male","324","0.901157114975372","0.870241382379586","0.932072847571157"
"No","2002","Single parent ","Female","712","0.924153430936811","0.905501765322764","0.942805096550858"
"No","2002","Couple + C. LE 16 ","Male","2250","0.952697714128745","0.944105693851466","0.961289734406023"
"No","2002","Couple + C. LE 16 ","Female","2345","0.975250418222446","0.969034797941845","0.981466038503046"
"No","2002","Couple + C. GT 16 ","Male","1911","0.888465006207062","0.875052312826292","0.901877699587833"
"No","2002","Couple + C. GT 16 ","Female","1720","0.909625322406078","0.896623198317796","0.922627446494359"
"No","2002","Couple + C. LE and GT 16","Male","954","0.951030834087276","0.937635326825771","0.964426341348781"
"No","2002","Couple + C. LE and GT 16","Female","934","0.975458802856264","0.965630422503473","0.985287183209056"
"Yes","2003","1-pers.-HH","Male","191","0.162944451703269","0.142624895970774","0.183264007435764"
"Yes","2003","1-pers.-HH","Female","290","0.194426168383181","0.175624415214188","0.213227921552173"
"Yes","2003","(Married) couple without C. ","Male","765","0.231749744457388","0.218021481300129","0.245478007614646"
"Yes","2003","(Married) couple without C. ","Female","541","0.164118650125736","0.15211762977801","0.176119670473463"
"Yes","2003","Single parent ","Male","33","0.0785010249580989","0.0502833991908381","0.10671865072536"
"Yes","2003","Single parent ","Female","60","0.0717831938062878","0.0535391534829702","0.0900272341296054"
"Yes","2003","Couple + C. LE 16 ","Male","90","0.0520830865812967","0.0427149287140879","0.0614512444485055"
"Yes","2003","Couple + C. LE 16 ","Female","45","0.0213874695445613","0.0153694070687485","0.027405532020374"
"Yes","2003","Couple + C. GT 16 ","Male","195","0.106962555855378","0.0936644507627108","0.120260660948045"
"Yes","2003","Couple + C. GT 16 ","Female","146","0.0861727520892064","0.0734506032073304","0.0988949009710824"
"Yes","2003","Couple + C. LE and GT 16","Male","50","0.0488371702714331","0.0350223586665171","0.0626519818763491"
"Yes","2003","Couple + C. LE and GT 16","Female","22","","",""
"No","2003","1-pers.-HH","Male","1078","0.837055548296731","0.816735992564236","0.857375104029226"
"No","2003","1-pers.-HH","Female","1412","0.805573831616819","0.786772078447827","0.824375584785812"
"No","2003","(Married) couple without C. ","Male","2864","0.768250255542613","0.754521992385354","0.781978518699871"
"No","2003","(Married) couple without C. ","Female","3118","0.835881349874264","0.823880329526537","0.84788237022199"
"No","2003","Single parent ","Male","316","0.921498975041901","0.89328134927464","0.949716600809162"
"No","2003","Single parent ","Female","709","0.928216806193712","0.909972765870395","0.94646084651703"
"No","2003","Couple + C. LE 16 ","Male","2071","0.947916913418703","0.938548755551494","0.957285071285912"
"No","2003","Couple + C. LE 16 ","Female","2175","0.978612530455439","0.972594467979626","0.984630592931252"
"No","2003","Couple + C. GT 16 ","Male","1880","0.893037444144622","0.879739339051955","0.906335549237289"
"No","2003","Couple + C. GT 16 ","Female","1723","0.913827247910794","0.901105099028917","0.92654939679267"
"No","2003","Couple + C. LE and GT 16","Male","885","0.951162829728567","0.937348018123651","0.964977641333483"
"No","2003","Couple + C. LE and GT 16","Female","883","0.972189877791557","0.961477132045715","0.982902623537398"
"Yes","2004","1-pers.-HH","Male","199","0.177348297890808","0.156002271209036","0.198694324572579"
"Yes","2004","1-pers.-HH","Female","302","0.201497320790033","0.182339333789898","0.220655307790168"
"Yes","2004","(Married) couple without C. ","Male","763","0.23322710383543","0.219416930709445","0.247037276961415"
"Yes","2004","(Married) couple without C. ","Female","537","0.164608272521176","0.152594526066259","0.176622018976092"
"Yes","2004","Single parent ","Male","30","0.0729177121475335","0.0456788019619299","0.100156622333137"
"Yes","2004","Single parent ","Female","62","0.0927480770369328","0.0719042227264953","0.11359193134737"
"Yes","2004","Couple + C. LE 16 ","Male","94","0.0584276844781948","0.0481559497651125","0.0686994191912771"
"Yes","2004","Couple + C. LE 16 ","Female","52","0.0240254080828174","0.0174112501610908","0.0306395660045441"
"Yes","2004","Couple + C. GT 16 ","Male","196","0.110574824945073","0.096992755268606","0.12415689462154"
"Yes","2004","Couple + C. GT 16 ","Female","153","0.0836159836195524","0.071053020720109","0.0961789465189958"
"Yes","2004","Couple + C. LE and GT 16","Male","46","0.0543728862158671","0.0396078286796822","0.069137943752052"
"Yes","2004","Couple + C. LE and GT 16","Female","20","","",""
"No","2004","1-pers.-HH","Male","1031","0.822651702109192","0.801305675427421","0.843997728790964"
"No","2004","1-pers.-HH","Female","1382","0.798502679209967","0.779344692209832","0.817660666210102"
"No","2004","(Married) couple without C. ","Male","2839","0.76677289616457","0.752962723038584","0.780583069290555"
"No","2004","(Married) couple without C. ","Female","3123","0.835391727478824","0.823377981023908","0.847405473933741"
"No","2004","Single parent ","Male","320","0.927082287852466","0.899843377666863","0.95432119803807"
"No","2004","Single parent ","Female","682","0.907251922963067","0.88640806865263","0.928095777273505"
"No","2004","Couple + C. LE 16 ","Male","1909","0.941572315521805","0.931300580808723","0.951844050234887"
"No","2004","Couple + C. LE 16 ","Female","2007","0.975974591917182","0.969360433995456","0.982588749838909"
"No","2004","Couple + C. GT 16 ","Male","1852","0.889425175054927","0.87584310537846","0.903007244731394"
"No","2004","Couple + C. GT 16 ","Female","1712","0.916384016380448","0.903821053481004","0.928946979279891"
"No","2004","Couple + C. LE and GT 16","Male","860","0.945627113784133","0.930862056247948","0.960392171320318"
"No","2004","Couple + C. LE and GT 16","Female","864","0.96878820284723","0.957325269498186","0.980251136196273"
"Yes","2005","1-pers.-HH","Male","202","0.171085263914706","0.150208926057325","0.191961601772086"
"Yes","2005","1-pers.-HH","Female","310","0.203266083716137","0.184124919000513","0.222407248431761"
"Yes","2005","(Married) couple without C. ","Male","768","0.23740635948887","0.223273616165577","0.251539102812163"
"Yes","2005","(Married) couple without C. ","Female","532","0.162840169211348","0.150680863551746","0.174999474870949"
"Yes","2005","Single parent ","Male","33","0.0675445159884609","0.0408686987556158","0.0942203332213059"
"Yes","2005","Single parent ","Female","42","0.0488865639736038","0.033606390361629","0.0641667375855785"
"Yes","2005","Couple + C. LE 16 ","Male","88","0.0551295025703677","0.0446266412522198","0.0656323638885156"
"Yes","2005","Couple + C. LE 16 ","Female","52","0.0265771281294997","0.0193257260431154","0.033828530215884"
"Yes","2005","Couple + C. GT 16 ","Male","184","0.0971910770298408","0.0839101354507993","0.110472018608882"
"Yes","2005","Couple + C. GT 16 ","Female","138","0.0791886965022792","0.0664678364393419","0.0919095565652166"
"Yes","2005","Couple + C. LE and GT 16","Male","45","0.0649362716785211","0.0484482432544107","0.0814243001026315"
"Yes","2005","Couple + C. LE and GT 16","Female","18","","",""
"No","2005","1-pers.-HH","Male","1048","0.828914736085294","0.808038398227914","0.849791073942675"
"No","2005","1-pers.-HH","Female","1388","0.796733916283863","0.777592751568239","0.815875080999487"
"No","2005","(Married) couple without C. ","Male","2714","0.76259364051113","0.748460897187837","0.776726383834423"
"No","2005","(Married) couple without C. ","Female","3010","0.837159830788652","0.825000525129051","0.849319136448254"
"No","2005","Single parent ","Male","307","0.932455484011539","0.905779666778694","0.959131301244384"
"No","2005","Single parent ","Female","723","0.951113436026396","0.935833262414421","0.966393609638371"
"No","2005","Couple + C. LE 16 ","Male","1726","0.944870497429632","0.934367636111484","0.95537335874778"
"No","2005","Couple + C. LE 16 ","Female","1838","0.9734228718705","0.966171469784116","0.980674273956885"
"No","2005","Couple + C. GT 16 ","Male","1727","0.902808922970159","0.889527981391118","0.916089864549201"
"No","2005","Couple + C. GT 16 ","Female","1593","0.920811303497721","0.908090443434784","0.933532163560658"
"No","2005","Couple + C. LE and GT 16","Male","813","0.935063728321479","0.918575699897368","0.951551756745589"
"No","2005","Couple + C. LE and GT 16","Female","824","0.973060385907678","0.962124407940456","0.9839963638749"
"Yes","2006","1-pers.-HH","Male","236","0.176257793972948","0.156473958886037","0.196041629059859"
"Yes","2006","1-pers.-HH","Female","374","0.213929103852236","0.195586403512616","0.232271804191855"
"Yes","2006","(Married) couple without C. ","Male","864","0.239016847664352","0.225626721587088","0.252406973741616"
"Yes","2006","(Married) couple without C. ","Female","601","0.162811456270904","0.151311148609662","0.174311763932147"
"Yes","2006","Single parent ","Male","36","0.0884564343198958","0.0580490462400146","0.118863822399777"
"Yes","2006","Single parent ","Female","61","0.0692668975895054","0.0520347060195737","0.0864990891594371"
"Yes","2006","Couple + C. LE 16 ","Male","83","0.0494047461630842","0.0397112680598225","0.0590982242663459"
"Yes","2006","Couple + C. LE 16 ","Female","51","0.0226115871204731","0.0161060712135614","0.0291171030273848"
"Yes","2006","Couple + C. GT 16 ","Male","179","0.0973716468951579","0.0841108928479699","0.110632400942346"
"Yes","2006","Couple + C. GT 16 ","Female","125","0.0760580353060165","0.0636273080879945","0.0884887625240385"
"Yes","2006","Couple + C. LE and GT 16","Male","37","0.0538652500896485","0.037825906169609","0.069904594009688"
"Yes","2006","Couple + C. LE and GT 16","Female","17","","",""
"No","2006","1-pers.-HH","Male","1189","0.823742206027052","0.803958370940141","0.843526041113963"
"No","2006","1-pers.-HH","Female","1546","0.786070896147764","0.767728195808145","0.804413596487384"
"No","2006","(Married) couple without C. ","Male","3033","0.760983152335648","0.747593026258384","0.774373278412912"
"No","2006","(Married) couple without C. ","Female","3358","0.837188543729096","0.825688236067853","0.848688851390338"
"No","2006","Single parent ","Male","299","0.911543565680104","0.881136177600223","0.941950953759985"
"No","2006","Single parent ","Female","773","0.930733102410494","0.913500910840563","0.947965293980426"
"No","2006","Couple + C. LE 16 ","Male","1837","0.950595253836916","0.940901775733654","0.960288731940177"
"No","2006","Couple + C. LE 16 ","Female","1955","0.977388412879527","0.970882896972615","0.983893928786439"
"No","2006","Couple + C. GT 16 ","Male","1741","0.902628353104842","0.889367599057654","0.91588910715203"
"No","2006","Couple + C. GT 16 ","Female","1622","0.923941964693983","0.911511237475962","0.936372691912005"
"No","2006","Couple + C. LE and GT 16","Male","724","0.946134749910351","0.930095405990312","0.962174093830391"
"No","2006","Couple + C. LE and GT 16","Female","717","0.969114951051665","0.956599057669722","0.981630844433608"
"Yes","2007","1-pers.-HH","Male","228","0.185925377032032","0.164985324213803","0.206865429850262"
"Yes","2007","1-pers.-HH","Female","355","0.209650868842594","0.19101098594058","0.228290751744608"
"Yes","2007","(Married) couple without C. ","Male","791","0.224781377141862","0.211251997820175","0.238310756463549"
"Yes","2007","(Married) couple without C. ","Female","570","0.163465077042111","0.151543419572765","0.175386734511458"
"Yes","2007","Single parent ","Male","30","0.0782349102765132","0.0485323634402358","0.10793745711279"
"Yes","2007","Single parent ","Female","52","0.0603784100251584","0.0436307201074961","0.0771260999428206"
"Yes","2007","Couple + C. LE 16 ","Male","84","0.063100285446219","0.0516856613831836","0.0745149095092545"
"Yes","2007","Couple + C. LE 16 ","Female","45","0.0190660228338666","0.0128139319757861","0.0253181136919471"
"Yes","2007","Couple + C. GT 16 ","Male","178","0.0938183334395037","0.0805675025432068","0.107069164335801"
"Yes","2007","Couple + C. GT 16 ","Female","126","0.0767880818407316","0.0640143576873557","0.0895618059941074"
"Yes","2007","Couple + C. LE and GT 16","Male","36","0.055373363262591","0.0380942638217536","0.0726524627034285"
"Yes","2007","Couple + C. LE and GT 16","Female","19","","",""
"No","2007","1-pers.-HH","Male","1098","0.814074622967968","0.793134570149738","0.835014675786197"
"No","2007","1-pers.-HH","Female","1477","0.790349131157406","0.771709248255392","0.80898901405942"
"No","2007","(Married) couple without C. ","Male","2866","0.775218622858138","0.761689243536451","0.788748002179825"
"No","2007","(Married) couple without C. ","Female","3126","0.836534922957888","0.824613265488542","0.848456580427235"
"No","2007","Single parent ","Male","284","0.921765089723487","0.89206254288721","0.951467636559764"
"No","2007","Single parent ","Female","725","0.939621589974842","0.92287390005718","0.956369279892504"
"No","2007","Couple + C. LE 16 ","Male","1659","0.936899714553781","0.925485090490746","0.948314338616816"
"No","2007","Couple + C. LE 16 ","Female","1793","0.980933977166133","0.974681886308053","0.987186068024214"
"No","2007","Couple + C. GT 16 ","Male","1682","0.906181666560496","0.892930835664199","0.919432497456793"
"No","2007","Couple + C. GT 16 ","Female","1543","0.923211918159269","0.910438194005893","0.935985642312644"
"No","2007","Couple + C. LE and GT 16","Male","637","0.944626636737409","0.927347537296572","0.961905736178246"
"No","2007","Couple + C. LE and GT 16","Female","646","0.955486784453062","0.939812270071094","0.971161298835029"
"Yes","2008","1-pers.-HH","Male","226","0.178670095397384","0.157765681847928","0.19957450894684"
"Yes","2008","1-pers.-HH","Female","325","0.211594255426409","0.192414156530972","0.230774354321846"
"Yes","2008","(Married) couple without C. ","Male","734","0.214070504989589","0.200489364153155","0.227651645826024"
"Yes","2008","(Married) couple without C. ","Female","559","0.165293138324687","0.153069178853686","0.177517097795688"
"Yes","2008","Single parent ","Male","29","","",""
"Yes","2008","Single parent ","Female","49","0.0649613120712559","0.0475534710127918","0.0823691531297201"
"Yes","2008","Couple + C. LE 16 ","Male","76","0.0609059388351408","0.0490457407018393","0.0727661369684422"
"Yes","2008","Couple + C. LE 16 ","Female","44","0.0240003305309416","0.0166155164572511","0.0313851446046321"
"Yes","2008","Couple + C. GT 16 ","Male","183","0.0979602153170597","0.0841352413517378","0.111785189282382"
"Yes","2008","Couple + C. GT 16 ","Female","117","0.0809996544646527","0.0675594135320273","0.0944398953972781"
"Yes","2008","Couple + C. LE and GT 16","Male","38","0.0573214153890556","0.0389346989358319","0.0757081318422792"
"Yes","2008","Couple + C. LE and GT 16","Female","12","","",""
"No","2008","1-pers.-HH","Male","1064","0.821329904602616","0.80042549105316","0.842234318152072"
"No","2008","1-pers.-HH","Female","1417","0.788405744573591","0.769225645678154","0.807585843469028"
"No","2008","(Married) couple without C. ","Male","2770","0.785929495010411","0.772348354173976","0.799510635846846"
"No","2008","(Married) couple without C. ","Female","2988","0.834706861675313","0.822482902204312","0.846930821146314"
"No","2008","Single parent ","Male","284","0.913838301019916","0.882752094533207","0.944924507506624"
"No","2008","Single parent ","Female","721","0.935038687928744","0.91763084687028","0.952446528987208"
"No","2008","Couple + C. LE 16 ","Male","1486","0.939094061164859","0.927233863031558","0.950954259298161"
"No","2008","Couple + C. LE 16 ","Female","1606","0.975999669469058","0.968614855395368","0.983384483542749"
"No","2008","Couple + C. GT 16 ","Male","1593","0.90203978468294","0.888214810717619","0.915864758648262"
"No","2008","Couple + C. GT 16 ","Female","1466","0.919000345535347","0.905560104602722","0.932440586467973"
"No","2008","Couple + C. LE and GT 16","Male","576","0.942678584610944","0.924291868157721","0.961065301064168"
"No","2008","Couple + C. LE and GT 16","Female","586","0.980032014471533","0.968819971408784","0.991244057534283"
"Yes","2009","1-pers.-HH","Male","217","0.176458840134745","0.155050213317368","0.197867466952121"
"Yes","2009","1-pers.-HH","Female","315","0.203873167735828","0.184591138993634","0.223155196478023"
"Yes","2009","(Married) couple without C. ","Male","701","0.210360878608065","0.19643210208172","0.22428965513441"
"Yes","2009","(Married) couple without C. ","Female","531","0.162779089423114","0.150289261478876","0.175268917367352"
"Yes","2009","Single parent ","Male","28","","",""
"Yes","2009","Single parent ","Female","46","0.0585425508842","0.0411635321604655","0.0759215696079345"
"Yes","2009","Couple + C. LE 16 ","Male","72","0.0705960416697154","0.0570864044765069","0.0841056788629238"
"Yes","2009","Couple + C. LE 16 ","Female","46","0.0307577218901605","0.0219253301902741","0.0395901135900468"
"Yes","2009","Couple + C. GT 16 ","Male","181","0.104524969973093","0.0899474153472052","0.119102524598981"
"Yes","2009","Couple + C. GT 16 ","Female","109","0.0865700009800625","0.0721457586607503","0.100994243299375"
"Yes","2009","Couple + C. LE and GT 16","Male","37","0.0623109252273241","0.0428886038461244","0.0817332466085238"
"Yes","2009","Couple + C. LE and GT 16","Female","13","","",""
"No","2009","1-pers.-HH","Male","1001","0.823541159865255","0.802132533047879","0.844949786682632"
"No","2009","1-pers.-HH","Female","1362","0.796126832264172","0.776844803521977","0.815408861006367"
"No","2009","(Married) couple without C. ","Male","2588","0.789639121391935","0.77571034486559","0.80356789791828"
"No","2009","(Married) couple without C. ","Female","2825","0.837220910576886","0.824731082632648","0.849710738521124"
"No","2009","Single parent ","Male","260","0.915300505785157","0.883143610843227","0.947457400727087"
"No","2009","Single parent ","Female","655","0.9414574491158","0.924078430392065","0.958836467839534"
"No","2009","Couple + C. LE 16 ","Male","1309","0.929403958330285","0.915894321137076","0.942913595523493"
"No","2009","Couple + C. LE 16 ","Female","1422","0.969242278109839","0.960409886409953","0.978074669809726"
"No","2009","Couple + C. GT 16 ","Male","1511","0.895475030026907","0.880897475401019","0.910052584652795"
"No","2009","Couple + C. GT 16 ","Female","1351","0.913429999019937","0.899005756700625","0.92785424133925"
"No","2009","Couple + C. LE and GT 16","Male","558","0.937689074772676","0.918266753391476","0.957111396153876"
"No","2009","Couple + C. LE and GT 16","Female","572","0.978384266599405","0.966599801467869","0.990168731730942"
