"ple0040","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","1984","Full Time","(Married) couple without C. ","1046","0.881238265679842","0.862597388257364","0.89987914310232","2"
"No","1984","Full Time","Single parent ","239","0.969789666390042","0.948400341649528","0.991178991130557","2"
"No","1984","Part Time","1-pers.-HH","123","0.890640820244798","0.838189363199848","0.943092277289747","2"
"No","1984","Full Time","1-pers.-HH","504","0.909680996115723","0.885549592790674","0.933812399440772","2"
"No","1984","Full Time","Couple + C. GT 16 ","890","0.92539162419989","0.908717981964003","0.942065266435777","2"
"No","1984","Full Time","Couple + C. LE and GT 16","754","0.938488288359755","0.921797190946276","0.955179385773234","2"
"No","1984","Full Time","Couple + C. LE 16 ","1586","0.943171361639568","0.932020797179644","0.954321926099493","2"
"No","1984","Part Time","(Married) couple without C. ","288","0.850808693865083","0.81231072121676","0.889306666513407","2"
"No","1984","Part Time","Single parent ","95","0.903758961221277","0.846803425927148","0.960714496515407","2"
"No","1984","Part Time","Couple + C. LE 16 ","511","0.966974240200169","0.951760218983101","0.982188261417238","2"
"No","1984","Not Working","1-pers.-HH","511","0.78979482111522","0.758495390049703","0.821094252180737","2"
"No","1984","Not Working","(Married) couple without C. ","891","0.730090756556538","0.704995412101064","0.755186101012011","2"
"No","1984","Part Time","Couple + C. GT 16 ","316","0.926853034183581","0.899094704030376","0.954611364336786","2"
"No","1984","Part Time","Couple + C. LE and GT 16","286","0.946225721708663","0.920868832728922","0.971582610688405","2"
"No","1984","Not Working","Single parent ","197","0.839823571992311","0.792216222854554","0.887430921130067","2"
"No","1984","Not Working","Couple + C. LE 16 ","852","0.95094701781577","0.936733644948471","0.965160390683069","2"
"No","1984","Not Working","Couple + C. GT 16 ","597","0.852534461790139","0.826039999264778","0.879028924315501","2"
"No","1984","Not Working","Couple + C. LE and GT 16","577","0.961256658142317","0.945815115480959","0.976698200803676","2"
"Yes","1984","Full Time","1-pers.-HH","38","0.090319003884277","0.066187600559228","0.114450407209326","1"
"Yes","1984","Full Time","(Married) couple without C. ","111","0.118761734320158","0.10012085689768","0.137402611742636","1"
"Yes","1984","Full Time","Single parent ","7","","","","1"
"Yes","1984","Full Time","Couple + C. LE 16 ","70","0.0568286383604314","0.0456780739005066","0.0679792028203562","1"
"Yes","1984","Full Time","Couple + C. GT 16 ","64","0.07460837580011","0.0579347335642231","0.091282018035997","1"
"Yes","1984","Full Time","Couple + C. LE and GT 16","42","0.0615117116402448","0.0448206142267655","0.0782028090537241","1"
"Yes","1984","Part Time","1-pers.-HH","13","","","","1"
"Yes","1984","Part Time","(Married) couple without C. ","41","0.149191306134917","0.110693333486593","0.18768927878324","1"
"Yes","1984","Part Time","Single parent ","8","","","","1"
"Yes","1984","Part Time","Couple + C. LE 16 ","19","","","","1"
"Yes","1984","Part Time","Couple + C. GT 16 ","22","","","","1"
"Yes","1984","Part Time","Couple + C. LE and GT 16","18","","","","1"
"Yes","1984","Not Working","1-pers.-HH","140","0.21020517888478","0.178905747819263","0.241504609950297","1"
"Yes","1984","Not Working","(Married) couple without C. ","311","0.269909243443462","0.244813898987989","0.295004587898936","1"
"Yes","1984","Not Working","Single parent ","31","0.160176428007689","0.112569078869933","0.207783777145446","1"
"Yes","1984","Not Working","Couple + C. LE 16 ","35","0.0490529821842298","0.0348396093169311","0.0632663550515285","1"
"Yes","1984","Not Working","Couple + C. GT 16 ","91","0.147465538209861","0.1209710756845","0.173960000735222","1"
"Yes","1984","Not Working","Couple + C. LE and GT 16","23","","","","1"
"No","1985","Full Time","(Married) couple without C. ","933","0.881390252186853","0.861692247841298","0.901088256532408","2"
"No","1985","Full Time","Single parent ","228","0.965732466407647","0.942424198467298","0.989040734347996","2"
"No","1985","Full Time","Couple + C. LE and GT 16","655","0.93800396907347","0.920010793124041","0.955997145022898","2"
"No","1985","Part Time","1-pers.-HH","131","0.894064526758616","0.843623350001814","0.944505703515417","2"
"No","1985","Full Time","Couple + C. GT 16 ","874","0.921670498937152","0.904475696301613","0.938865301572691","2"
"No","1985","Full Time","1-pers.-HH","432","0.921105022903388","0.896550197636987","0.945659848169788","2"
"No","1985","Full Time","Couple + C. LE 16 ","1319","0.954559982080963","0.943511499785701","0.965608464376225","2"
"No","1985","Part Time","(Married) couple without C. ","272","0.873296301176015","0.83608675610663","0.910505846245401","2"
"No","1985","Part Time","Single parent ","92","0.945330706160486","0.900090368428982","0.990571043891989","2"
"No","1985","Part Time","Couple + C. LE 16 ","516","0.957190919397063","0.940085875679024","0.974295963115101","2"
"No","1985","Not Working","1-pers.-HH","459","0.821068750181689","0.789435676104122","0.852701824259256","2"
"No","1985","Not Working","(Married) couple without C. ","778","0.713307773212703","0.686287583579339","0.740327962846067","2"
"No","1985","Part Time","Couple + C. GT 16 ","368","0.934158971786456","0.909732586962677","0.958585356610236","2"
"No","1985","Part Time","Couple + C. LE and GT 16","259","0.964523227833292","0.94229342208998","0.986753033576603","2"
"No","1985","Not Working","Single parent ","185","0.863983454337054","0.817618799925955","0.910348108748153","2"
"No","1985","Not Working","Couple + C. LE 16 ","723","0.938102382099239","0.920981826676996","0.955222937521483","2"
"No","1985","Not Working","Couple + C. GT 16 ","592","0.848621837347714","0.821722311793307","0.87552136290212","2"
"No","1985","Not Working","Couple + C. LE and GT 16","501","0.952402130144257","0.934154722079959","0.970649538208555","2"
"Yes","1985","Full Time","1-pers.-HH","31","0.0788949770966123","0.0543401518302116","0.103449802363013","1"
"Yes","1985","Full Time","(Married) couple without C. ","102","0.118609747813147","0.0989117434675924","0.138307752158702","1"
"Yes","1985","Full Time","Single parent ","6","","","","1"
"Yes","1985","Full Time","Couple + C. LE 16 ","46","0.0454400179190365","0.0343915356237745","0.0564885002142986","1"
"Yes","1985","Full Time","Couple + C. GT 16 ","64","0.0783295010628484","0.0611346984273095","0.0955243036983874","1"
"Yes","1985","Full Time","Couple + C. LE and GT 16","35","0.0619960309265304","0.0440028549771023","0.0799892068759586","1"
"Yes","1985","Part Time","1-pers.-HH","12","","","","1"
"Yes","1985","Part Time","(Married) couple without C. ","35","0.126703698823985","0.0894941537545995","0.16391324389337","1"
"Yes","1985","Part Time","Single parent ","5","","","","1"
"Yes","1985","Part Time","Couple + C. LE 16 ","22","","","","1"
"Yes","1985","Part Time","Couple + C. GT 16 ","28","","","","1"
"Yes","1985","Part Time","Couple + C. LE and GT 16","7","","","","1"
"Yes","1985","Not Working","1-pers.-HH","105","0.178931249818311","0.147298175740744","0.210564323895878","1"
"Yes","1985","Not Working","(Married) couple without C. ","298","0.286692226787297","0.259672037153933","0.313712416420661","1"
"Yes","1985","Not Working","Single parent ","25","","","","1"
"Yes","1985","Not Working","Couple + C. LE 16 ","38","0.0618976179007608","0.0447770624785174","0.0790181733230042","1"
"Yes","1985","Not Working","Couple + C. GT 16 ","90","0.151378162652286","0.12447863709788","0.178277688206693","1"
"Yes","1985","Not Working","Couple + C. LE and GT 16","22","","","","1"
"No","1986","Full Time","1-pers.-HH","","","","","2"
"No","1986","Full Time","(Married) couple without C. ","75","0.976833349279144","0.94323293802855","1.01043376052974","2"
"No","1986","Full Time","Couple + C. LE and GT 16","6","","","","2"
"No","1986","Full Time","Couple + C. GT 16 ","15","","","","2"
"No","1986","Full Time","Single parent ","4","","","","2"
"No","1986","Part Time","1-pers.-HH","","","","","2"
"No","1986","Part Time","(Married) couple without C. ","24","","","","2"
"No","1986","Part Time","Single parent ","4","","","","2"
"No","1986","Part Time","Couple + C. LE 16 ","10","","","","2"
"No","1986","Full Time","Couple + C. LE 16 ","27","","","","2"
"No","1986","Part Time","Couple + C. GT 16 ","21","","","","2"
"No","1986","Part Time","Couple + C. LE and GT 16","15","","","","2"
"No","1986","Not Working","1-pers.-HH","1","","","","2"
"No","1986","Not Working","(Married) couple without C. ","11","","","","2"
"No","1986","Not Working","Single parent ","23","","","","2"
"No","1986","Not Working","Couple + C. LE 16 ","8","","","","2"
"No","1986","Not Working","Couple + C. GT 16 ","78","0.978777822006693","0.947195785300496","1.01035985871289","2"
"No","1986","Not Working","Couple + C. LE and GT 16","98","0.984493434467726","0.960154883670193","1.00883198526526","2"
"Yes","1986","Full Time","1-pers.-HH","","","","","1"
"Yes","1986","Full Time","(Married) couple without C. ","2","","","","1"
"Yes","1986","Full Time","Single parent ","","","","","1"
"Yes","1986","Full Time","Couple + C. LE 16 ","1","","","","1"
"Yes","1986","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","1986","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","1986","Part Time","1-pers.-HH","","","","","1"
"Yes","1986","Part Time","(Married) couple without C. ","","","","","1"
"Yes","1986","Part Time","Single parent ","","","","","1"
"Yes","1986","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","1986","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","1986","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","1986","Not Working","1-pers.-HH","","","","","1"
"Yes","1986","Not Working","(Married) couple without C. ","","","","","1"
"Yes","1986","Not Working","Single parent ","","","","","1"
"Yes","1986","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","1986","Not Working","Couple + C. GT 16 ","2","","","","1"
"Yes","1986","Not Working","Couple + C. LE and GT 16","1","","","","1"
"No","1987","Full Time","(Married) couple without C. ","972","0.905277259614385","0.887640530542656","0.922913988686113","2"
"No","1987","Full Time","1-pers.-HH","437","0.93680355645565","0.914592551296377","0.959014561614922","2"
"No","1987","Full Time","Couple + C. GT 16 ","973","0.925444620193297","0.90950343350535","0.941385806881244","2"
"No","1987","Full Time","Couple + C. LE and GT 16","547","0.926416863420084","0.90522319244828","0.947610534391887","2"
"No","1987","Full Time","Single parent ","207","0.979166030734692","0.95984845504883","0.998483606420554","2"
"No","1987","Full Time","Couple + C. LE 16 ","1179","0.953112791422151","0.941289231802889","0.964936351041412","2"
"No","1987","Part Time","1-pers.-HH","117","0.963735773595548","0.930697774716412","0.996773772474683","2"
"No","1987","Part Time","(Married) couple without C. ","275","0.882720855572945","0.846729268996933","0.918712442148957","2"
"No","1987","Part Time","Single parent ","117","0.942181967671847","0.901101413241777","0.983262522101918","2"
"No","1987","Part Time","Couple + C. LE 16 ","481","0.968839856890288","0.953502506068554","0.984177207712021","2"
"No","1987","Part Time","Couple + C. GT 16 ","370","0.926027161249757","0.900281690164401","0.951772632335113","2"
"No","1987","Part Time","Couple + C. LE and GT 16","238","0.939314716694629","0.909659870718733","0.968969562670524","2"
"No","1987","Not Working","1-pers.-HH","417","0.792485817123951","0.757862998155264","0.827108636092637","2"
"No","1987","Not Working","(Married) couple without C. ","703","0.708195589768611","0.679719570393536","0.736671609143686","2"
"No","1987","Not Working","Single parent ","164","0.862313014282201","0.812926746802755","0.911699281761646","2"
"No","1987","Not Working","Couple + C. LE 16 ","606","0.949653305971697","0.932605928672305","0.966700683271089","2"
"No","1987","Not Working","Couple + C. GT 16 ","602","0.836690687840972","0.809307310340704","0.86407406534124","2"
"No","1987","Not Working","Couple + C. LE and GT 16","393","0.910575859187725","0.883350267951602","0.937801450423848","2"
"Yes","1987","Full Time","1-pers.-HH","24","","","","1"
"Yes","1987","Full Time","(Married) couple without C. ","87","0.0947227403856152","0.077086011313887","0.112359469457343","1"
"Yes","1987","Full Time","Single parent ","3","","","","1"
"Yes","1987","Full Time","Couple + C. LE 16 ","49","0.0468872085778494","0.0350636489585878","0.0587107681971111","1"
"Yes","1987","Full Time","Couple + C. GT 16 ","70","0.0745553798067029","0.0586141931187555","0.0904965664946502","1"
"Yes","1987","Full Time","Couple + C. LE and GT 16","36","0.0735831365799162","0.0523894656081129","0.0947768075517195","1"
"Yes","1987","Part Time","1-pers.-HH","6","","","","1"
"Yes","1987","Part Time","(Married) couple without C. ","32","0.117279144427055","0.0812875578510426","0.153270731003067","1"
"Yes","1987","Part Time","Single parent ","7","","","","1"
"Yes","1987","Part Time","Couple + C. LE 16 ","12","","","","1"
"Yes","1987","Part Time","Couple + C. GT 16 ","27","","","","1"
"Yes","1987","Part Time","Couple + C. LE and GT 16","11","","","","1"
"Yes","1987","Not Working","1-pers.-HH","110","0.207514182876049","0.172891363907363","0.242137001844736","1"
"Yes","1987","Not Working","(Married) couple without C. ","276","0.291804410231389","0.263328390856314","0.320280429606464","1"
"Yes","1987","Not Working","Single parent ","23","","","","1"
"Yes","1987","Not Working","Couple + C. LE 16 ","26","","","","1"
"Yes","1987","Not Working","Couple + C. GT 16 ","98","0.163309312159028","0.13592593465876","0.190692689659296","1"
"Yes","1987","Not Working","Couple + C. LE and GT 16","29","","","","1"
"No","1988","Full Time","(Married) couple without C. ","911","0.900459603455629","0.881931565791788","0.918987641119469","2"
"No","1988","Full Time","Couple + C. LE and GT 16","458","0.947634744934513","0.927706476165328","0.967563013703698","2"
"No","1988","Full Time","Couple + C. GT 16 ","974","0.914474387031537","0.897646706058868","0.931302068004206","2"
"No","1988","Full Time","1-pers.-HH","404","0.953317657494604","0.933214093984517","0.97342122100469","2"
"No","1988","Full Time","Single parent ","199","0.964554687707974","0.939243414473874","0.989865960942073","2"
"No","1988","Full Time","Couple + C. LE 16 ","1112","0.955965979107987","0.944138707658301","0.967793250557673","2"
"No","1988","Part Time","1-pers.-HH","111","0.93064082989796","0.884993265966601","0.976288393829319","2"
"No","1988","Part Time","(Married) couple without C. ","295","0.85957511260905","0.82248167363394","0.89666855158416","2"
"No","1988","Part Time","Single parent ","128","0.977000292630672","0.951428002238245","1.0025725830231","2"
"No","1988","Part Time","Couple + C. LE 16 ","485","0.970611463004473","0.955762997031113","0.985459928977833","2"
"No","1988","Part Time","Couple + C. GT 16 ","394","0.925793609580966","0.90078614811024","0.950801071051691","2"
"No","1988","Part Time","Couple + C. LE and GT 16","230","0.954178397036639","0.927613414098091","0.980743379975188","2"
"No","1988","Not Working","1-pers.-HH","389","0.753568490445179","0.716494110519735","0.790642870370624","2"
"No","1988","Not Working","(Married) couple without C. ","644","0.668429040525991","0.638349639954573","0.698508441097408","2"
"No","1988","Not Working","Single parent ","148","0.832303114160031","0.776632207010117","0.887974021309946","2"
"No","1988","Not Working","Couple + C. LE 16 ","547","0.958833664250831","0.942509359249463","0.975157969252199","2"
"No","1988","Not Working","Couple + C. GT 16 ","605","0.818664778269272","0.790521416093892","0.846808140444653","2"
"No","1988","Not Working","Couple + C. LE and GT 16","333","0.899773912524786","0.868838857488971","0.9307089675606","2"
"Yes","1988","Full Time","1-pers.-HH","19","","","","1"
"Yes","1988","Full Time","(Married) couple without C. ","92","0.0995403965443714","0.081012358880531","0.118068434208212","1"
"Yes","1988","Full Time","Single parent ","6","","","","1"
"Yes","1988","Full Time","Couple + C. LE 16 ","44","0.0440340208920129","0.0322067494423272","0.0558612923416986","1"
"Yes","1988","Full Time","Couple + C. GT 16 ","87","0.085525612968463","0.0686979319957939","0.102353293941132","1"
"Yes","1988","Full Time","Couple + C. LE and GT 16","22","","","","1"
"Yes","1988","Part Time","1-pers.-HH","8","","","","1"
"Yes","1988","Part Time","(Married) couple without C. ","42","0.14042488739095","0.10333144841584","0.17751832636606","1"
"Yes","1988","Part Time","Single parent ","4","","","","1"
"Yes","1988","Part Time","Couple + C. LE 16 ","12","","","","1"
"Yes","1988","Part Time","Couple + C. GT 16 ","28","","","","1"
"Yes","1988","Part Time","Couple + C. LE and GT 16","8","","","","1"
"Yes","1988","Not Working","1-pers.-HH","130","0.246431509554821","0.209357129629376","0.283505889480265","1"
"Yes","1988","Not Working","(Married) couple without C. ","297","0.331570959474009","0.301491558902592","0.361650360045427","1"
"Yes","1988","Not Working","Single parent ","25","","","","1"
"Yes","1988","Not Working","Couple + C. LE 16 ","22","","","","1"
"Yes","1988","Not Working","Couple + C. GT 16 ","115","0.181335221730728","0.153191859555347","0.209478583906108","1"
"Yes","1988","Not Working","Couple + C. LE and GT 16","29","","","","1"
"No","1989","Full Time","1-pers.-HH","417","0.950780210094983","0.930521071274131","0.971039348915835","2"
"No","1989","Full Time","(Married) couple without C. ","963","0.90586415078124","0.88822640964447","0.923501891918011","2"
"No","1989","Full Time","Couple + C. GT 16 ","968","0.92797657555365","0.912218861628032","0.943734289479267","2"
"No","1989","Full Time","Couple + C. LE and GT 16","440","0.937099595159607","0.915103542033432","0.959095648285781","2"
"No","1989","Part Time","1-pers.-HH","100","0.885989709657989","0.826864462888164","0.945114956427813","2"
"No","1989","Part Time","(Married) couple without C. ","265","0.860745511311901","0.821698607344334","0.899792415279469","2"
"No","1989","Part Time","Single parent ","96","0.947254697682948","0.904087410610421","0.990421984755475","2"
"No","1989","Part Time","Couple + C. LE 16 ","472","0.956480090352378","0.938396876380487","0.97456330432427","2"
"No","1989","Full Time","Single parent ","194","0.964780831608666","0.939234004148989","0.990327659068343","2"
"No","1989","Full Time","Couple + C. LE 16 ","1071","0.967837963105228","0.957397545346235","0.978278380864222","2"
"No","1989","Part Time","Couple + C. GT 16 ","381","0.926476925174135","0.901183038327576","0.951770812020694","2"
"No","1989","Part Time","Couple + C. LE and GT 16","183","0.966724427096684","0.941154393074946","0.992294461118422","2"
"No","1989","Not Working","1-pers.-HH","372","0.726932258939573","0.688302694556684","0.765561823322463","2"
"No","1989","Not Working","(Married) couple without C. ","580","0.63496220547069","0.603473647204108","0.666450763737271","2"
"No","1989","Not Working","Couple + C. LE 16 ","526","0.94156616717616","0.921963085222587","0.961169249129732","2"
"No","1989","Not Working","Couple + C. GT 16 ","579","0.823659940226692","0.79530571272415","0.852014167729235","2"
"No","1989","Not Working","Couple + C. LE and GT 16","309","0.936798797155363","0.910585603963738","0.963011990346987","2"
"No","1989","Not Working","Single parent ","147","0.840793735157852","0.785633063082941","0.895954407232764","2"
"Yes","1989","Full Time","1-pers.-HH","21","","","","1"
"Yes","1989","Full Time","(Married) couple without C. ","90","0.0941358492187597","0.0764981080819891","0.11177359035553","1"
"Yes","1989","Full Time","Single parent ","6","","","","1"
"Yes","1989","Full Time","Couple + C. LE 16 ","26","","","","1"
"Yes","1989","Full Time","Couple + C. GT 16 ","66","0.0720234244463504","0.0562657105207329","0.0877811383719678","1"
"Yes","1989","Full Time","Couple + C. LE and GT 16","28","","","","1"
"Yes","1989","Part Time","1-pers.-HH","11","","","","1"
"Yes","1989","Part Time","(Married) couple without C. ","37","0.139254488688099","0.100207584720531","0.178301392655666","1"
"Yes","1989","Part Time","Single parent ","7","","","","1"
"Yes","1989","Part Time","Couple + C. LE 16 ","17","","","","1"
"Yes","1989","Part Time","Couple + C. GT 16 ","28","","","","1"
"Yes","1989","Part Time","Couple + C. LE and GT 16","6","","","","1"
"Yes","1989","Not Working","1-pers.-HH","139","0.273067741060427","0.234438176677537","0.311697305443316","1"
"Yes","1989","Not Working","(Married) couple without C. ","318","0.36503779452931","0.333549236262729","0.396526352795892","1"
"Yes","1989","Not Working","Single parent ","22","","","","1"
"Yes","1989","Not Working","Couple + C. LE 16 ","24","","","","1"
"Yes","1989","Not Working","Couple + C. GT 16 ","115","0.176340059773308","0.147985832270765","0.20469428727585","1"
"Yes","1989","Not Working","Couple + C. LE and GT 16","22","","","","1"
"No","1990","Full Time","1-pers.-HH","","","","","2"
"No","1990","Full Time","(Married) couple without C. ","","","","","2"
"No","1990","Full Time","Couple + C. GT 16 ","","","","","2"
"No","1990","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","1990","Part Time","1-pers.-HH","","","","","2"
"No","1990","Part Time","(Married) couple without C. ","","","","","2"
"No","1990","Part Time","Single parent ","","","","","2"
"No","1990","Part Time","Couple + C. LE 16 ","","","","","2"
"No","1990","Full Time","Single parent ","","","","","2"
"No","1990","Full Time","Couple + C. LE 16 ","","","","","2"
"No","1990","Part Time","Couple + C. GT 16 ","","","","","2"
"No","1990","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","1990","Not Working","1-pers.-HH","","","","","2"
"No","1990","Not Working","(Married) couple without C. ","","","","","2"
"No","1990","Not Working","Couple + C. LE 16 ","","","","","2"
"No","1990","Not Working","Couple + C. GT 16 ","","","","","2"
"No","1990","Not Working","Couple + C. LE and GT 16","","","","","2"
"No","1990","Not Working","Single parent ","","","","","2"
"Yes","1990","Full Time","1-pers.-HH","","","","","1"
"Yes","1990","Full Time","(Married) couple without C. ","","","","","1"
"Yes","1990","Full Time","Single parent ","","","","","1"
"Yes","1990","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","1990","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","1990","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","1990","Part Time","1-pers.-HH","","","","","1"
"Yes","1990","Part Time","(Married) couple without C. ","","","","","1"
"Yes","1990","Part Time","Single parent ","","","","","1"
"Yes","1990","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","1990","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","1990","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","1990","Not Working","1-pers.-HH","","","","","1"
"Yes","1990","Not Working","(Married) couple without C. ","","","","","1"
"Yes","1990","Not Working","Single parent ","","","","","1"
"Yes","1990","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","1990","Not Working","Couple + C. GT 16 ","","","","","1"
"Yes","1990","Not Working","Couple + C. LE and GT 16","","","","","1"
"No","1991","Full Time","Couple + C. LE and GT 16","401","0.928188753879235","0.903643472869152","0.952734034889319","2"
"No","1991","Part Time","Couple + C. LE 16 ","495","0.96467897109368","0.948689975259807","0.980667966927552","2"
"No","1991","Full Time","1-pers.-HH","427","0.936932129987016","0.914547127956426","0.959317132017605","2"
"No","1991","Full Time","Couple + C. GT 16 ","862","0.923750584505326","0.906666022612013","0.940835146398639","2"
"No","1991","Part Time","(Married) couple without C. ","254","0.828110782628542","0.785202769658798","0.871018795598286","2"
"No","1991","Part Time","Single parent ","106","0.970523733966068","0.93877150950239","1.00227595842975","2"
"No","1991","Full Time","(Married) couple without C. ","969","0.91157449137797","0.894434419029404","0.928714563726537","2"
"No","1991","Full Time","Single parent ","201","0.959866415867469","0.93332049379937","0.986412337935568","2"
"No","1991","Full Time","Couple + C. LE 16 ","1054","0.968950318771067","0.958629538077385","0.979271099464748","2"
"No","1991","Part Time","1-pers.-HH","97","0.870912360267226","0.807381350315122","0.93444337021933","2"
"No","1991","Part Time","Couple + C. GT 16 ","395","0.961405687476704","0.942783007582731","0.980028367370677","2"
"No","1991","Part Time","Couple + C. LE and GT 16","190","0.958026547096294","0.930235224609819","0.985817869582769","2"
"No","1991","Not Working","1-pers.-HH","337","0.716804436906306","0.676286730697642","0.75732214311497","2"
"No","1991","Not Working","(Married) couple without C. ","612","0.619573673041232","0.588750070180301","0.650397275902162","2"
"No","1991","Not Working","Couple + C. LE 16 ","470","0.95751604896877","0.939639686903542","0.975392411033998","2"
"No","1991","Not Working","Couple + C. GT 16 ","520","0.79503852219054","0.763739709007229","0.826337335373852","2"
"No","1991","Not Working","Couple + C. LE and GT 16","248","0.926558634080886","0.895151234452063","0.957966033709708","2"
"No","1991","Not Working","Single parent ","133","0.81855836743663","0.759029386010302","0.878087348862957","2"
"Yes","1991","Full Time","1-pers.-HH","26","","","","1"
"Yes","1991","Part Time","Single parent ","3","","","","1"
"Yes","1991","Part Time","Couple + C. LE 16 ","17","","","","1"
"Yes","1991","Part Time","Couple + C. GT 16 ","16","","","","1"
"Yes","1991","Part Time","Couple + C. LE and GT 16","10","","","","1"
"Yes","1991","Not Working","1-pers.-HH","138","0.283195563093694","0.24267785688503","0.323713269302358","1"
"Yes","1991","Not Working","(Married) couple without C. ","341","0.380426326958768","0.349602724097838","0.411249929819699","1"
"Yes","1991","Full Time","(Married) couple without C. ","85","0.0884255086220296","0.0712854362734633","0.105565580970596","1"
"Yes","1991","Full Time","Single parent ","9","","","","1"
"Yes","1991","Full Time","Couple + C. LE 16 ","31","0.0310496812289336","0.0207289005352524","0.0413704619226147","1"
"Yes","1991","Full Time","Couple + C. GT 16 ","65","0.0762494154946741","0.059164853601361","0.0933339773879872","1"
"Yes","1991","Full Time","Couple + C. LE and GT 16","24","","","","1"
"Yes","1991","Part Time","1-pers.-HH","10","","","","1"
"Yes","1991","Part Time","(Married) couple without C. ","43","0.171889217371458","0.128981204401714","0.214797230341202","1"
"Yes","1991","Not Working","Single parent ","28","","","","1"
"Yes","1991","Not Working","Couple + C. LE 16 ","19","","","","1"
"Yes","1991","Not Working","Couple + C. GT 16 ","119","0.20496147780946","0.173662664626149","0.236260290992771","1"
"Yes","1991","Not Working","Couple + C. LE and GT 16","17","","","","1"
"No","1992","Full Time","1-pers.-HH","507","0.933747122802505","0.91265139697445","0.954842848630559","2"
"No","1992","Full Time","Couple + C. GT 16 ","1266","0.921329358163475","0.907010380624936","0.935648335702014","2"
"No","1992","Full Time","Couple + C. LE and GT 16","565","0.940931383369939","0.922004359138952","0.959858407600926","2"
"No","1992","Part Time","Couple + C. LE 16 ","761","0.967749411668539","0.955367292105079","0.980131531231999","2"
"No","1992","Part Time","(Married) couple without C. ","393","0.850496178783387","0.81747660873929","0.883515748827485","2"
"No","1992","Part Time","Single parent ","157","0.962083992593838","0.932763444597935","0.99140454058974","2"
"No","1992","Full Time","(Married) couple without C. ","1336","0.924026714500478","0.910341879588128","0.937711549412829","2"
"No","1992","Full Time","Single parent ","270","0.944043449903272","0.917499025997278","0.970587873809265","2"
"No","1992","Full Time","Couple + C. LE 16 ","1850","0.966759539363105","0.958724335555226","0.974794743170984","2"
"No","1992","Part Time","1-pers.-HH","120","0.915822722670856","0.868094027727078","0.963551417614634","2"
"No","1992","Part Time","Couple + C. GT 16 ","519","0.933980156841351","0.913283910062873","0.95467640361983","2"
"No","1992","Part Time","Couple + C. LE and GT 16","242","0.949553344798969","0.922530958840035","0.976575730757903","2"
"No","1992","Not Working","1-pers.-HH","492","0.730697105238008","0.697057641487943","0.764336568988073","2"
"No","1992","Not Working","(Married) couple without C. ","884","0.627582953361795","0.601678741732874","0.653487164990715","2"
"No","1992","Not Working","Couple + C. LE 16 ","557","0.953427671541919","0.936248903173628","0.97060643991021","2"
"No","1992","Not Working","Couple + C. GT 16 ","652","0.821867253061953","0.795135130375004","0.848599375748902","2"
"No","1992","Not Working","Couple + C. LE and GT 16","289","0.945164378056862","0.919445625346026","0.970883130767699","2"
"No","1992","Not Working","Single parent ","154","0.854678037018319","0.803476936388418","0.90587913764822","2"
"Yes","1992","Full Time","1-pers.-HH","27","","","","1"
"Yes","1992","Part Time","Single parent ","6","","","","1"
"Yes","1992","Part Time","Couple + C. LE 16 ","21","","","","1"
"Yes","1992","Part Time","Couple + C. GT 16 ","34","0.0660198431586487","0.0453235963801702","0.0867160899371272","1"
"Yes","1992","Part Time","Couple + C. LE and GT 16","10","","","","1"
"Yes","1992","Not Working","1-pers.-HH","176","0.269302894761992","0.235663431011927","0.302942358512057","1"
"Yes","1992","Not Working","(Married) couple without C. ","454","0.372417046638205","0.346512835009285","0.398321258267126","1"
"Yes","1992","Full Time","(Married) couple without C. ","104","0.0759732854995218","0.0622884505871711","0.0896581204118724","1"
"Yes","1992","Full Time","Single parent ","18","","","","1"
"Yes","1992","Full Time","Couple + C. LE 16 ","62","0.0332404606368952","0.0252052568290161","0.0412756644447743","1"
"Yes","1992","Full Time","Couple + C. GT 16 ","92","0.0786706418365253","0.0643516642979863","0.0929896193750643","1"
"Yes","1992","Full Time","Couple + C. LE and GT 16","31","0.0590686166300613","0.0401415923990744","0.0779956408610482","1"
"Yes","1992","Part Time","1-pers.-HH","10","","","","1"
"Yes","1992","Part Time","(Married) couple without C. ","55","0.149503821216613","0.116484251172515","0.18252339126071","1"
"Yes","1992","Not Working","Single parent ","28","","","","1"
"Yes","1992","Not Working","Couple + C. LE 16 ","21","","","","1"
