"ple0040","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","1998","West Germany","9117","0.852453858022874","0.845621395070727","0.85928632097502","2"
"No","1998","East Germany","3521","0.901521259741425","0.892114252800638","0.910928266682212","2"
"Yes","1998","West Germany","1233","0.147546141977126","0.14071367902498","0.154378604929273","1"
"Yes","1998","East Germany","333","0.0984787402585747","0.0890717333177876","0.107885747199362","1"
"No","1999","West Germany","8742","0.848716683697905","0.841669645535431","0.85576372186038","2"
"No","1999","East Germany","3465","0.90132327036698","0.891839934982592","0.910806605751368","2"
"Yes","1999","West Germany","1190","0.151283316302095","0.14423627813962","0.158330354464569","1"
"Yes","1999","East Germany","334","0.0986767296330198","0.0891933942486322","0.108160065017408","1"
"No","2000","West Germany","16214","0.869770088036306","0.864896432650629","0.874643743421983","2"
"No","2000","East Germany","5319","0.897581247227779","0.889817650493737","0.905344843961821","2"
"Yes","2000","West Germany","2105","0.130229911963694","0.125356256578017","0.135103567349371","1"
"Yes","2000","East Germany","540","0.102418752772221","0.0946551560381786","0.110182349506263","1"
"No","2001","West Germany","14616","0.867616174605454","0.862449090866148","0.87278325834476","2"
"No","2001","East Germany","4943","0.897135952784345","0.889065649453467","0.905206256115223","2"
"Yes","2001","West Germany","1910","0.132383825394546","0.12721674165524","0.137550909133852","1"
"Yes","2001","East Germany","500","0.102864047215655","0.0947937438847773","0.110934350546533","1"
"No","2002","West Germany","15571","0.860522101134846","0.855402931631882","0.865641270637809","2"
"No","2002","East Germany","4876","0.881386013978711","0.872785207066647","0.889986820890775","2"
"Yes","2002","West Germany","2023","0.139477898865154","0.134358729362191","0.144597068368118","1"
"Yes","2002","East Germany","553","0.118613986021289","0.110013179109226","0.127214792933353","1"
"No","2003","West Germany","14858","0.861948477203998","0.856737696637316","0.867159257770681","2"
"No","2003","East Germany","4805","0.883640708633381","0.875044387566442","0.892237029700321","2"
"Yes","2003","West Germany","1977","0.138051522796002","0.132840742229319","0.143262303362684","1"
"Yes","2003","East Germany","540","0.116359291366619","0.107762970299679","0.124955612433558","1"
"No","2004","West Germany","14422","0.856470645029177","0.851106417680066","0.861834872378287","2"
"No","2004","East Germany","4681","0.878183940552997","0.86932053237797","0.887047348728023","2"
"Yes","2004","West Germany","1989","0.143529354970823","0.138165127621713","0.148893582319934","1"
"Yes","2004","East Germany","550","0.121816059447003","0.112952651271977","0.13067946762203","1"
"No","2005","West Germany","13724","0.861781725351461","0.856375908589622","0.8671875421133","2"
"No","2005","East Germany","4478","0.875325419306683","0.866191571174384","0.884459267438982","2"
"Yes","2005","West Germany","1934","0.138218274648539","0.1328124578867","0.143624091410378","1"
"Yes","2005","East Germany","547","0.124674580693317","0.115540732561018","0.133808428825616","1"
"No","2006","West Germany","14588","0.858056884149556","0.852768277237295","0.863345491061817","2"
"No","2006","East Germany","4679","0.866616114731405","0.857448151819777","0.875784077643033","2"
"Yes","2006","West Germany","2140","0.141943115850444","0.136654508938183","0.147231722762705","1"
"Yes","2006","East Germany","604","0.133383885268595","0.124215922356967","0.142551848180223","1"
"No","2007","West Germany","13499","0.857238149093696","0.851733862468326","0.862742435719066","2"
"No","2007","East Germany","4441","0.873677170493154","0.86447622734694","0.882878113639368","2"
"Yes","2007","West Germany","2018","0.142761850906304","0.137257564280934","0.148266137531674","1"
"Yes","2007","East Germany","567","0.126322829506846","0.117121886360632","0.13552377265306","1"
"No","2008","West Germany","12666","0.85793656458197","0.852268401283596","0.863604727880344","2"
"No","2008","East Germany","4233","0.874278031879188","0.864868569757609","0.883687494000766","2"
"Yes","2008","West Germany","1907","0.14206343541803","0.136395272119656","0.147731598716404","1"
"Yes","2008","East Germany","536","0.125721968120812","0.116312505999234","0.135131430242391","1"
"No","2009","West Germany","11681","0.856661487458503","0.850749306549287","0.862573668367719","2"
"No","2009","East Germany","4013","0.877452896283146","0.867920615926433","0.886985176639858","2"
"Yes","2009","West Germany","1814","0.143338512541497","0.137426331632281","0.149250693450713","1"
"Yes","2009","East Germany","533","0.122547103716854","0.113014823360142","0.132079384073567","1"
"No","2010","West Germany","16624","0.859667279516233","0.854666570135206","0.86466798889726","2"
"No","2010","East Germany","4901","0.866078124176095","0.857053709771136","0.875102538581055","2"
"Yes","2010","West Germany","1908","0.140332720483767","0.13533201110274","0.145333429864794","1"
"Yes","2010","East Germany","570","0.133921875823905","0.124897461418945","0.142946290228864","1"
"No","2011","West Germany","19622","0.860753121708789","0.856183131952832","0.865323111464746","2"
"No","2011","East Germany","5604","0.871200949557339","0.862931902004152","0.879469997110525","2"
"Yes","2011","West Germany","2424","0.139246878291211","0.134676888535254","0.143816868047168","1"
"Yes","2011","East Germany","700","0.128799050442661","0.120530002889475","0.137068097995847","1"
"No","2012","West Germany","18937","0.857804049669247","0.853131208588713","0.86247689074978","2"
"No","2012","East Germany","5418","0.85365766583547","0.844846252371324","0.862469079299616","2"
"Yes","2012","West Germany","2522","0.142195950330753","0.13752310925022","0.146868791411287","1"
"Yes","2012","East Germany","763","0.14634233416453","0.137530920700384","0.155153747628676","1"
"No","2013","West Germany","21950","0.859153034310315","0.854800812960386","0.863505255660243","2"
"No","2013","East Germany","5408","0.859648488010144","0.85094390742191","0.868353068598379","2"
"Yes","2013","West Germany","2591","0.140846965689685","0.136494744339757","0.145199187039613","1"
"Yes","2013","East Germany","709","0.140351511989856","0.131646931401621","0.14905609257809","1"
"No","2014","West Germany","19054","0.852739634624913","0.848008716980296","0.857470552269531","2"
"No","2014","East Germany","4884","0.851280718912909","0.841962447803066","0.860598990022753","2"
"Yes","2014","West Germany","2499","0.147260365375087","0.142529447730469","0.151991283019704","1"
"Yes","2014","East Germany","717","0.148719281087091","0.139401009977247","0.158037552196934","1"
"No","2015","West Germany","19086","0.85563277855279","0.850924761266313","0.860340795839268","2"
"No","2015","East Germany","4761","0.857165048910387","0.847846286578288","0.866483811242486","2"
"Yes","2015","West Germany","2322","0.14436722144721","0.139659204160732","0.149075238733687","1"
"Yes","2015","East Germany","655","0.142834951089613","0.133516188757514","0.152153713421712","1"
"No","2016","West Germany","17113","0.857118985801312","0.852181185529282","0.862056786073341","2"
"No","2016","East Germany","4434","0.861882235309996","0.85236724956517","0.871397221054822","2"
"Yes","2016","West Germany","2182","0.142881014198688","0.137943213926658","0.147818814470718","1"
"Yes","2016","East Germany","617","0.138117764690004","0.128602778945178","0.14763275043483","1"
"No","2017","West Germany","18619","0.858566193942765","0.853856395878187","0.863275992007344","2"
"No","2017","East Germany","4949","0.865524953322094","0.856613376771274","0.874436529872914","2"
"Yes","2017","West Germany","2410","0.141433806057235","0.136724007992656","0.146143604121813","1"
"Yes","2017","East Germany","681","0.134475046677906","0.125563470127086","0.143386623228726","1"
"No","2018","West Germany","17784","0.859747882418762","0.854962079241464","0.864533685596061","2"
"No","2018","East Germany","4802","0.858617652917842","0.849416364895519","0.867818940940165","2"
"Yes","2018","West Germany","2440","0.140252117581238","0.135466314403939","0.145037920758536","1"
"Yes","2018","East Germany","706","0.141382347082158","0.132181059059835","0.150583635104481","1"
"No","2019","West Germany","17821","0.861865100077437","0.857101224940247","0.866628975214627","2"
"No","2019","East Germany","4860","0.855365823208504","0.846127143976691","0.864604502440318","2"
"Yes","2019","West Germany","2331","0.138134899922563","0.133371024785373","0.142898775059753","1"
"Yes","2019","East Germany","708","0.144634176791496","0.135395497559682","0.15387285602331","1"
