"ple0040","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Employed","no migration background","14418","0.918800286188633","0.914488291433977","0.923112280943289","2"
"No","2011","Employed","indirect migration background","877","0.9581748417705","0.945168098354539","0.971181585186461","2"
"Yes","2011","Not Employed","no migration background","1816","0.257632755608299","0.248275442314365","0.266990068902233","1"
"Yes","2011","Not Employed","direct migration background","188","0.177714959509058","0.156942753029966","0.19848716598815","1"
"Yes","2011","Not Employed","indirect migration background","26","","","","1"
"Yes","2011","Employed","no migration background","996","0.0811997138113671","0.0768877190567111","0.0855117085660232","1"
"Yes","2011","Employed","direct migration background","65","0.04014743805836","0.0314121263141632","0.0488827498025567","1"
"Yes","2011","Employed","indirect migration background","33","0.0418251582294998","0.0288184148135386","0.054831901645461","1"
"No","2012","Not Employed","no migration background","6351","0.733665516253468","0.72414537852031","0.743185653986626","2"
"No","2012","Employed","direct migration background","1811","0.947314290093293","0.937239741997953","0.957388838188633","2"
"No","2012","Not Employed","direct migration background","980","0.824325607267085","0.802388831295654","0.846262383238516","2"
"No","2012","Not Employed","indirect migration background","316","0.874216952134005","0.838917423124629","0.909516481143381","2"
"No","2012","Employed","no migration background","14001","0.915504703300535","0.9110592705094","0.91995013609167","2"
"No","2012","Employed","indirect migration background","896","0.949287272336518","0.935238589440658","0.963335955232379","2"
"Yes","2012","Not Employed","no migration background","1931","0.266334483746532","0.256814346013374","0.27585462147969","1"
"Yes","2012","Not Employed","direct migration background","176","0.175674392732915","0.153737616761484","0.197611168704346","1"
"Yes","2012","Not Employed","indirect migration background","23","","","","1"
"Yes","2012","Employed","no migration background","1036","0.0844952966994649","0.0800498639083302","0.0889407294905996","1"
"Yes","2012","Employed","direct migration background","78","0.052685709906707","0.0426111618113674","0.0627602580020466","1"
"Yes","2012","Employed","indirect migration background","41","0.0507127276634816","0.036664044767621","0.0647614105593423","1"
"No","2013","Not Employed","no migration background","6104","0.741073340297265","0.731396086875934","0.750750593718596","2"
"No","2013","Not Employed","direct migration background","4310","0.873150565918398","0.863600395885596","0.8827007359512","2"
"No","2013","Not Employed","indirect migration background","1194","0.932066554091097","0.918089079877369","0.946044028304825","2"
"No","2013","Employed","no migration background","13238","0.917282431807379","0.912760594869675","0.921804268745084","2"
"No","2013","Employed","direct migration background","1658","0.928221127488971","0.916078930584167","0.940363324393775","2"
"No","2013","Employed","indirect migration background","854","0.954137780300036","0.940363646047252","0.967911914552821","2"
"Yes","2013","Not Employed","no migration background","1767","0.258926659702735","0.249249406281404","0.268603913124066","1"
"Yes","2013","Not Employed","direct migration background","355","0.126849434081602","0.1172992640488","0.136399604114403","1"
"Yes","2013","Not Employed","indirect migration background","51","0.0679334459089031","0.053955971695175","0.0819109201226312","1"
"Yes","2013","Employed","no migration background","1017","0.0827175681926208","0.0781957312549163","0.0872394051303253","1"
"Yes","2013","Employed","direct migration background","78","0.0717788725110291","0.0596366756062248","0.0839210694158334","1"
"Yes","2013","Employed","indirect migration background","32","0.0458622196999634","0.0320880854471794","0.0596363539527474","1"
"No","2014","Not Employed","no migration background","5378","0.723737546656787","0.713366560404823","0.734108532908751","2"
"No","2014","Not Employed","direct migration background","1449","0.799681321587078","0.780716782788418","0.818645860385738","2"
"No","2014","Not Employed","indirect migration background","484","0.882956445236718","0.855218988845128","0.910693901628308","2"
"No","2014","Employed","no migration background","12112","0.914305516414202","0.909511302117647","0.919099730710757","2"
"No","2014","Employed","direct migration background","3285","0.942562739982115","0.934758965183413","0.950366514780818","2"
"No","2014","Employed","indirect migration background","1230","0.948543028094287","0.936421053072303","0.960665003116271","2"
"Yes","2014","Not Employed","no migration background","1763","0.276262453343213","0.265891467091249","0.286633439595177","1"
"Yes","2014","Not Employed","direct migration background","262","0.200318678412922","0.181354139614262","0.219283217211582","1"
"Yes","2014","Not Employed","indirect migration background","32","0.117043554763282","0.0893060983716923","0.144781011154872","1"
"Yes","2014","Employed","no migration background","983","0.0856944835857981","0.0809002692892428","0.0904886978823534","1"
"Yes","2014","Employed","direct migration background","130","0.0574372600178846","0.0496334852191822","0.065241034816587","1"
"Yes","2014","Employed","indirect migration background","46","0.0514569719057127","0.0393349968837289","0.0635789469276965","1"
"No","2015","Not Employed","no migration background","5128","0.727551826995939","0.716951108298577","0.738152545693302","2"
"No","2015","Not Employed","direct migration background","2688","0.843211191775559","0.83005458947846","0.856367794072659","2"
"No","2015","Not Employed","indirect migration background","466","0.905351016497627","0.879666920052071","0.931035112943183","2"
"No","2015","Employed","no migration background","11522","0.910345797854476","0.905325131798559","0.915366463910393","2"
"No","2015","Employed","direct migration background","2893","0.956840291439006","0.949553828278689","0.964126754599324","2"
"No","2015","Employed","indirect migration background","1150","0.956945638514973","0.945408200685024","0.968483076344922","2"
"Yes","2015","Not Employed","no migration background","1648","0.272448173004061","0.261847454306698","0.283048891701423","1"
"Yes","2015","Not Employed","direct migration background","246","0.156788808224441","0.143632205927341","0.16994541052154","1"
"Yes","2015","Not Employed","indirect migration background","33","0.0946489835023729","0.0689648870568166","0.120333079947929","1"
"Yes","2015","Employed","no migration background","916","0.089654202145524","0.0846335360896068","0.0946748682014412","1"
"Yes","2015","Employed","direct migration background","95","0.0431597085609936","0.0358732454006762","0.0504461717213109","1"
"Yes","2015","Employed","indirect migration background","39","0.0430543614850269","0.0315169236550779","0.054591799314976","1"
"No","2016","Not Employed","no migration background","4726","0.72654868848366","0.715522018073514","0.737575358893806","2"
"No","2016","Not Employed","direct migration background","1314","0.805824128398194","0.78596439689411","0.825683859902278","2"
"No","2016","Not Employed","indirect migration background","384","0.880458858247925","0.849395077452392","0.911522639043459","2"
"No","2016","Employed","no migration background","10750","0.912422731905447","0.907280142581101","0.917565321229793","2"
"No","2016","Employed","direct migration background","3254","0.954003404704976","0.946928837851529","0.961077971558423","2"
"No","2016","Employed","indirect migration background","1119","0.974395978499316","0.9652709913344","0.983520965664231","2"
"Yes","2016","Not Employed","no migration background","1551","0.27345131151634","0.262424641106194","0.284477981926486","1"
"Yes","2016","Not Employed","direct migration background","210","0.194175871601806","0.174316140097722","0.214035603105889","1"
"Yes","2016","Employed","no migration background","857","0.0875772680945533","0.0824346787702072","0.0927198574188993","1"
"Yes","2016","Not Employed","indirect migration background","35","0.119541141752075","0.0884773609565412","0.150604922547608","1"
"Yes","2016","Employed","direct migration background","114","0.0459965952950241","0.0389220284415773","0.0530711621484709","1"
"Yes","2016","Employed","indirect migration background","32","0.0256040215006843","0.0164790343357689","0.0347290086655997","1"
"No","2017","Not Employed","no migration background","5076","0.732955387571466","0.722376042759602","0.743534732383331","2"
"No","2017","Not Employed","direct migration background","1199","0.772130978481387","0.750375325667418","0.793886631295356","2"
"No","2017","Not Employed","indirect migration background","413","0.922359141802329","0.897578972119531","0.947139311485126","2"
"No","2017","Employed","no migration background","12547","0.912316460221252","0.907557040816885","0.917075879625618","2"
"No","2017","Employed","direct migration background","3122","0.960791362765991","0.954102019195097","0.967480706336885","2"
"No","2017","Employed","indirect migration background","1211","0.955896443424778","0.94458169094948","0.967211195900076","2"
"Yes","2017","Not Employed","no migration background","1642","0.267044612428534","0.256465267616669","0.277623957240399","1"
"Yes","2017","Not Employed","direct migration background","229","0.227869021518613","0.206113368704644","0.249624674332582","1"
"Yes","2017","Employed","no migration background","1019","0.0876835397787482","0.0829241203743817","0.0924429591831147","1"
"Yes","2017","Not Employed","indirect migration background","35","0.0776408581976713","0.0528606885148738","0.102421027880469","1"
"Yes","2017","Employed","indirect migration background","54","0.0441035565752221","0.0327888040999241","0.0554183090505201","1"
"Yes","2017","Employed","direct migration background","112","0.0392086372340095","0.0325192936631156","0.0458979808049035","1"
"No","2018","Not Employed","no migration background","4851","0.728684284371381","0.717887409759029","0.739481158983733","2"
"No","2018","Not Employed","direct migration background","1123","0.781960893472443","0.759967184563109","0.803954602381776","2"
"No","2018","Not Employed","indirect migration background","360","0.863495833652335","0.830017758095253","0.896973909209417","2"
"No","2018","Employed","no migration background","12046","0.912829277486443","0.90799341673382","0.917665138239065","2"
"No","2018","Employed","direct migration background","2961","0.956824350855509","0.94964860049495","0.964000101216067","2"
"No","2018","Employed","indirect migration background","1245","0.94844306595503","0.936450125511886","0.960436006398174","2"
"Yes","2018","Not Employed","no migration background","1664","0.271315715628619","0.260518841016267","0.282112590240971","1"
"Yes","2018","Not Employed","direct migration background","231","0.218039106527557","0.196045397618224","0.240032815436891","1"
"Yes","2018","Not Employed","indirect migration background","44","0.136504166347665","0.103026090790583","0.169982241904747","1"
"Yes","2018","Employed","no migration background","1025","0.0871707225135571","0.0823348617609346","0.0920065832661796","1"
"Yes","2018","Employed","direct migration background","121","0.0431756491444915","0.0359998987839333","0.0503513995050497","1"
"Yes","2018","Employed","indirect migration background","61","0.05155693404497","0.0395639936018257","0.0635498744881142","1"
"No","2019","Not Employed","no migration background","4912","0.73232925940341","0.721612853805153","0.743045665001667","2"
"No","2019","Not Employed","direct migration background","931","0.780272538324711","0.756076895755801","0.80446818089362","2"
"No","2019","Not Employed","indirect migration background","346","0.831275781540619","0.794107107865349","0.868444455215889","2"
"No","2019","Employed","no migration background","12676","0.914933056843717","0.910260804502204","0.919605309185231","2"
"No","2019","Employed","direct migration background","2626","0.953509280290335","0.945596862042464","0.961421698538207","2"
"No","2019","Employed","indirect migration background","1256","0.956804066936894","0.945799329598533","0.967808804275255","2"
"Yes","2019","Not Employed","no migration background","1645","0.26767074059659","0.256954334998333","0.278387146194847","1"
"Yes","2019","Not Employed","direct migration background","194","0.219727461675289","0.19553181910638","0.243923104244199","1"
"Yes","2019","Not Employed","indirect migration background","44","0.168724218459381","0.131555544784111","0.205892892134651","1"
"Yes","2019","Employed","direct migration background","94","0.0464907197096647","0.0385783014617931","0.0544031379575364","1"
"Yes","2019","Employed","no migration background","1020","0.0850669431562827","0.080394690814769","0.0897391954977964","1"
"Yes","2019","Employed","indirect migration background","55","0.0431959330631061","0.0321911957247447","0.0542006704014674","1"
