"ple0040","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1986","Not Working","Male","121","0.989899844646298","0.972156812856736","1.00764287643586","2"
"No","1986","Not Working","Female","126","0.977133334237984","0.951437971593069","1.0028286968829","2"
"Yes","1986","Full Time","Male","3","","","","1"
"Yes","1986","Full Time","Female","","","","","1"
"Yes","1986","Part Time","Male","","","","","1"
"Yes","1986","Part Time","Female","","","","","1"
"Yes","1986","Not Working","Male","1","","","","1"
"Yes","1986","Not Working","Female","4","","","","1"
"No","1987","Full Time","Male","3234","0.924834569423782","0.916041752583113","0.93362738626445","2"
"No","1987","Full Time","Female","1358","0.944971355902294","0.933131555337588","0.956811156467","2"
"No","1987","Part Time","Female","1156","0.947338144846167","0.934747860747845","0.959928428944489","2"
"No","1987","Part Time","Male","551","0.91273307128044","0.890075064609531","0.93539107795135","2"
"No","1987","Not Working","Male","802","0.671363259426615","0.643927578818371","0.698798940034858","2"
"No","1987","Not Working","Female","2356","0.863938787301945","0.850850463131459","0.87702711147243","2"
"Yes","1987","Full Time","Male","220","0.0751654305762185","0.0663726137355502","0.0839582474168868","1"
"Yes","1987","Full Time","Female","67","0.0550286440977058","0.0431888435329999","0.0668684446624118","1"
"Yes","1987","Part Time","Male","45","0.0872669287195597","0.0646089220486504","0.109924935390469","1"
"Yes","1987","Part Time","Female","53","0.0526618551538332","0.040071571055511","0.0652521392521554","1"
"Yes","1987","Not Working","Male","324","0.328636740573385","0.301201059965142","0.356072421181629","1"
"Yes","1987","Not Working","Female","280","0.136061212698055","0.12297288852757","0.149149536868541","1"
"No","1988","Full Time","Male","3036","0.923994986273064","0.914898048599334","0.933091923946795","2"
"No","1988","Full Time","Female","1262","0.945378375181334","0.933156602750657","0.957600147612011","2"
"No","1988","Part Time","Male","546","0.893332996298057","0.868612543834261","0.918053448761854","2"
"No","1988","Part Time","Female","1189","0.94826467122564","0.935946515642117","0.960582826809164","2"
"No","1988","Not Working","Male","733","0.640257155482881","0.611647768868642","0.66886654209712","2"
"No","1988","Not Working","Female","2156","0.835749917855986","0.821114840047788","0.850384995664184","2"
"Yes","1988","Full Time","Male","224","0.0760050137269358","0.0669080760532054","0.0851019514006661","1"
"Yes","1988","Full Time","Female","66","0.0546216248186662","0.0423998523879893","0.0668433972493431","1"
"Yes","1988","Part Time","Male","53","0.106667003701943","0.0819465512381463","0.131387456165739","1"
"Yes","1988","Part Time","Female","53","0.0517353287743596","0.0394171731908362","0.064053484357883","1"
"Yes","1988","Not Working","Male","348","0.359742844517119","0.33113345790288","0.388352231131358","1"
"Yes","1988","Not Working","Female","306","0.164250082144014","0.149615004335816","0.178885159952212","1"
"No","1989","Full Time","Male","3002","0.933345372678138","0.924680421634513","0.942010323721763","2"
"No","1989","Full Time","Female","1294","0.944385374558251","0.932223233376931","0.95654751573957","2"
"No","1989","Part Time","Male","459","0.865825266915562","0.836669871419642","0.894980662411481","2"
"No","1989","Part Time","Female","1142","0.948664769843958","0.936094737855139","0.961234801832776","2"
"No","1989","Not Working","Male","702","0.610850411483852","0.581499548060016","0.640201274907689","2"
"No","1989","Not Working","Female","2029","0.827600321792612","0.812308901044959","0.842891742540265","2"
"Yes","1989","Full Time","Male","181","0.0666546273218621","0.0579896762782368","0.0753195783654875","1"
"Yes","1989","Full Time","Female","70","0.0556146254417495","0.0434524842604296","0.0677767666230694","1"
"Yes","1989","Part Time","Male","66","0.134174733084438","0.105019337588519","0.163330128580358","1"
"Yes","1989","Part Time","Female","42","0.0513352301560424","0.0387651981672238","0.0639052621448609","1"
"Yes","1989","Not Working","Male","358","0.389149588516148","0.359798725092311","0.418500451939984","1"
"Yes","1989","Not Working","Female","315","0.172399678207388","0.157108257459735","0.18769109895504","1"
"No","1990","Full Time","Male","","","","","2"
"No","1990","Full Time","Female","","","","","2"
"No","1990","Part Time","Male","","","","","2"
"No","1990","Part Time","Female","","","","","2"
"No","1990","Not Working","Male","","","","","2"
"No","1990","Not Working","Female","","","","","2"
"Yes","1990","Full Time","Male","","","","","1"
"Yes","1990","Full Time","Female","","","","","1"
"Yes","1990","Part Time","Male","","","","","1"
"Yes","1990","Part Time","Female","","","","","1"
"Yes","1990","Not Working","Male","","","","","1"
"Yes","1990","Not Working","Female","","","","","1"
"No","1991","Full Time","Male","2878","0.930457642650724","0.921459519946721","0.939455765354728","2"
"No","1991","Full Time","Female","1285","0.946286611025099","0.934242404718863","0.958330817331335","2"
"No","1991","Part Time","Male","479","0.882670342410754","0.855298501988049","0.910042182833459","2"
"No","1991","Part Time","Female","1174","0.948680242015134","0.936324117550535","0.961036366479733","2"
"No","1991","Not Working","Male","650","0.578971538758265","0.548863513948999","0.60907956356753","2"
"No","1991","Not Working","Female","1897","0.818779804899689","0.802709142331765","0.834850467467613","2"
"Yes","1991","Full Time","Male","192","0.0695423573492757","0.0605442346452725","0.078540480053279","1"
"Yes","1991","Part Time","Male","52","0.117329657589246","0.0899578171665407","0.144701498011951","1"
"Yes","1991","Part Time","Female","51","0.051319757984866","0.0389636335202669","0.063675882449465","1"
"Yes","1991","Not Working","Male","383","0.421028461241735","0.39092043643247","0.451136486051001","1"
"Yes","1991","Full Time","Female","61","0.0537133889749007","0.0416691826686647","0.0657575952811368","1"
"Yes","1991","Not Working","Female","310","0.181220195100311","0.165149532532387","0.197290857668236","1"
"No","1992","Full Time","Male","4034","0.935256358653899","0.927892874772278","0.942619842535519","2"
"No","1992","Full Time","Female","2140","0.942790323626077","0.933170583320508","0.952410063931647","2"
"No","1992","Part Time","Male","694","0.881522145808393","0.858680882268774","0.904363409348012","2"
"No","1992","Part Time","Female","1648","0.94964050829469","0.939305658894371","0.959975357695008","2"
"No","1992","Not Working","Male","887","0.603492489401795","0.57745615204744","0.62952882675615","2"
"No","1992","Not Working","Female","2428","0.820260354863108","0.806126215793136","0.834394493933081","2"
"Yes","1992","Full Time","Male","256","0.0647436413461011","0.0573801574644807","0.0721071252277215","1"
"Yes","1992","Part Time","Male","75","0.118477854191607","0.0956365906519879","0.141319117731226","1"
"Yes","1992","Part Time","Female","72","0.0503594917053104","0.0400246423049923","0.0606943411056285","1"
"Yes","1992","Not Working","Male","469","0.396507510598205","0.37047117324385","0.42254384795256","1"
"Yes","1992","Full Time","Female","99","0.0572096763739227","0.0475899360683531","0.0668294166794923","1"
"Yes","1992","Not Working","Female","407","0.179739645136892","0.165605506066919","0.193873784206864","1"
"No","1993","Full Time","Male","","","","","2"
"No","1993","Full Time","Female","","","","","2"
"No","1993","Part Time","Male","","","","","2"
"No","1993","Part Time","Female","","","","","2"
"No","1993","Not Working","Male","","","","","2"
"No","1993","Not Working","Female","","","","","2"
"Yes","1993","Full Time","Male","","","","","1"
"Yes","1993","Full Time","Female","","","","","1"
"Yes","1993","Part Time","Male","","","","","1"
"Yes","1993","Part Time","Female","","","","","1"
"Yes","1993","Not Working","Male","","","","","1"
"Yes","1993","Not Working","Female","","","","","1"
"No","1994","Full Time","Male","3731","0.936704036919484","0.929104820028664","0.944303253810304","2"
"No","1994","Full Time","Female","1921","0.950877824952985","0.941401247793852","0.960354402112118","2"
"No","1994","Part Time","Male","648","0.889010111700625","0.866081618437543","0.911938604963706","2"
"No","1994","Part Time","Female","1558","0.946948972899868","0.936064742265846","0.95783320353389","2"
"No","1994","Not Working","Male","1076","0.670447895186615","0.646786352787056","0.694109437586174","2"
"No","1994","Not Working","Female","2569","0.817957910218516","0.804126582187139","0.831789238249894","2"
"Yes","1994","Full Time","Male","213","0.0632959630805159","0.0556967461896961","0.0708951799713357","1"
"Yes","1994","Full Time","Female","77","0.0491221750470149","0.0396455978878816","0.0585987522061481","1"
"Yes","1994","Part Time","Male","73","0.110989888299375","0.0880613950362936","0.133918381562457","1"
"Yes","1994","Part Time","Female","71","0.0530510271001318","0.0421667964661095","0.0639352577341541","1"
"Yes","1994","Not Working","Male","440","0.329552104813385","0.305890562413826","0.353213647212944","1"
"Yes","1994","Not Working","Female","421","0.182042089781484","0.168210761750106","0.195873417812861","1"
"No","1995","Full Time","Male","3688","0.938248456135508","0.930704710741774","0.945792201529243","2"
"No","1995","Full Time","Female","1875","0.950255269605188","0.940615214968116","0.959895324242259","2"
"No","1995","Part Time","Male","777","0.890658187396574","0.869666714492189","0.911649660300958","2"
"No","1995","Part Time","Female","1660","0.935119782987518","0.923559602357748","0.946679963617288","2"
"No","1995","Not Working","Male","1157","0.666236911717076","0.643217242956573","0.689256580477579","2"
"No","1995","Not Working","Female","2690","0.81053036363224","0.796830054844723","0.824230672419757","2"
"Yes","1995","Full Time","Male","223","0.0617515438644916","0.0542077984707568","0.0692952892582263","1"
"Yes","1995","Full Time","Female","79","0.0497447303948123","0.0401046757577408","0.0593847850318838","1"
"Yes","1995","Part Time","Male","72","0.109341812603426","0.0883503396990415","0.130333285507811","1"
"Yes","1995","Part Time","Female","84","0.0648802170124819","0.0533200363827123","0.0764403976422514","1"
"Yes","1995","Not Working","Male","455","0.333763088282924","0.310743419522421","0.356782757043427","1"
"Yes","1995","Not Working","Female","453","0.18946963636776","0.175769327580243","0.203169945155277","1"
"No","1996","Full Time","Male","3614","0.935749975201848","0.927987589054374","0.943512361349321","2"
"No","1996","Full Time","Female","1843","0.95755911732154","0.948523056431668","0.966595178211412","2"
"No","1996","Part Time","Male","814","0.90518583255394","0.885917368369342","0.924454296738537","2"
"No","1996","Part Time","Female","1714","0.941123813418689","0.930267498425247","0.951980128412132","2"
"No","1996","Not Working","Male","1110","0.633176560567266","0.609382917713974","0.656970203420559","2"
"No","1996","Not Working","Female","2608","0.814389351272546","0.800634144149697","0.828144558395394","2"
"Yes","1996","Full Time","Male","219","0.0642500247981524","0.0564876386506792","0.0720124109456257","1"
"Yes","1996","Full Time","Female","69","0.0424408826784599","0.0334048217885879","0.0514769435683319","1"
"Yes","1996","Part Time","Male","74","0.0948141674460606","0.0755457032614631","0.114082631630658","1"
"Yes","1996","Part Time","Female","92","0.0588761865813105","0.0480198715878679","0.069732501574753","1"
"Yes","1996","Not Working","Male","466","0.366823439432734","0.343029796579441","0.390617082286026","1"
"Yes","1996","Not Working","Female","461","0.185610648727454","0.171855441604606","0.199365855850303","1"
"No","1997","Full Time","Male","3485","0.933617368195197","0.925588207839422","0.941646528550971","2"
"No","1997","Full Time","Female","1822","0.945704834056543","0.935499752247687","0.955909915865399","2"
"No","1997","Part Time","Male","796","0.881768610096701","0.860362582082758","0.903174638110645","2"
"No","1997","Part Time","Female","1581","0.944731776784508","0.933779057230102","0.955684496338913","2"
"No","1997","Not Working","Male","1172","0.648995776572099","0.625860946235817","0.672130606908382","2"
"No","1997","Not Working","Female","2613","0.822369785537288","0.808836735006012","0.835902836068564","2"
"Yes","1997","Full Time","Male","208","0.0663826318048034","0.0583534714490288","0.0744117921605779","1"
"Yes","1997","Full Time","Female","72","0.0542951659434568","0.0440900841346007","0.0645002477523128","1"
"Yes","1997","Part Time","Male","78","0.118231389903298","0.0968253618893549","0.139637417917242","1"
"Yes","1997","Part Time","Female","91","0.0552682232154924","0.0443155036610868","0.0662209427698981","1"
"Yes","1997","Not Working","Male","463","0.351004223427901","0.327869393091618","0.374139053764184","1"
"Yes","1997","Not Working","Female","451","0.177630214462712","0.164097163931436","0.191163264993988","1"
"No","1998","Full Time","Male","3742","0.939629166871593","0.932200748534932","0.947057585208253","2"
"No","1998","Full Time","Female","1926","0.939042259227609","0.928621662790288","0.949462855664929","2"
"No","1998","Part Time","Male","902","0.879081805109032","0.858904735244159","0.899258874973905","2"
"No","1998","Part Time","Female","1775","0.946744684618364","0.936542978169365","0.956946391067363","2"
"No","1998","Not Working","Male","1363","0.675466343859882","0.654469059204897","0.696463628514866","2"
"No","1998","Not Working","Female","2930","0.816060081946792","0.803143122807651","0.828977041085934","2"
"Yes","1998","Full Time","Male","207","0.0603708331284073","0.0529424147917469","0.0677992514650676","1"
"Yes","1998","Part Time","Male","101","0.120918194890969","0.100741125026096","0.141095264755841","1"
"Yes","1998","Full Time","Female","99","0.0609577407723912","0.0505371443350708","0.0713783372097117","1"
"Yes","1998","Part Time","Female","86","0.0532553153816362","0.0430536089326372","0.0634570218306353","1"
"Yes","1998","Not Working","Male","547","0.324533656140119","0.303536371485134","0.345530940795103","1"
"Yes","1998","Not Working","Female","526","0.183939918053208","0.171022958914066","0.196856877192349","1"
"No","1999","Full Time","Male","3674","0.935618148718447","0.927900524498299","0.943335772938595","2"
"No","1999","Full Time","Female","1847","0.926127262629903","0.914538685685189","0.937715839574617","2"
"No","1999","Not Working","Male","1232","0.660772056289655","0.638551931433486","0.682992181145824","2"
"No","1999","Part Time","Male","907","0.892651456539539","0.873455737532435","0.911847175546644","2"
"No","1999","Part Time","Female","1854","0.94560005151018","0.935520498435137","0.955679604585223","2"
"No","1999","Not Working","Female","2693","0.805791435635233","0.792087327828214","0.819495543442252","2"
"Yes","1999","Full Time","Male","211","0.0643818512815532","0.0566642270614048","0.0720994755017016","1"
"Yes","1999","Part Time","Male","92","0.107348543460461","0.0881528244533562","0.126544262467565","1"
"Yes","1999","Full Time","Female","110","0.0738727373700969","0.0622841604253827","0.0854613143148111","1"
"Yes","1999","Part Time","Female","91","0.0543999484898195","0.0443203954147766","0.0644795015648624","1"
"Yes","1999","Not Working","Male","512","0.339227943710345","0.317007818854176","0.361448068566514","1"
"Yes","1999","Not Working","Female","508","0.194208564364767","0.180504456557748","0.207912672171786","1"
"No","2000","Full Time","Male","6406","0.939562426203443","0.933885225509115","0.945239626897772","2"
"No","2000","Full Time","Female","3145","0.941757313894405","0.933778757978744","0.949735869810067","2"
"No","2000","Not Working","Male","2360","0.703855455924683","0.688221468685083","0.719489443164283","2"
"No","2000","Part Time","Male","1385","0.858538273276787","0.841316294985457","0.875760251568117","2"
"No","2000","Part Time","Female","3356","0.955330974315904","0.948500869290596","0.962161079341213","2"
"No","2000","Not Working","Female","4879","0.831255750624694","0.821562639268542","0.840948861980846","2"
"Yes","2000","Full Time","Male","362","0.0604375737965565","0.0547603731022282","0.0661147744908848","1"
"Yes","2000","Part Time","Male","188","0.141461726723213","0.124239748431883","0.158683705014543","1"
"Yes","2000","Full Time","Female","165","0.0582426861055948","0.0502641301899336","0.066221242021256","1"
"Yes","2000","Part Time","Female","158","0.0446690256840956","0.0378389206587872","0.0514991307094039","1"
"Yes","2000","Not Working","Male","916","0.296144544075317","0.280510556835717","0.311778531314917","1"
"Yes","2000","Not Working","Female","856","0.168744249375306","0.159051138019154","0.178437360731457","1"
"No","2001","Full Time","Male","5765","0.94225050805796","0.936384640893419","0.9481163752225","2"
"No","2001","Not Working","Male","2174","0.692401502484523","0.675958363226435","0.708844641742612","2"
"No","2001","Full Time","Female","2847","0.947138250648325","0.939113936304501","0.955162564992149","2"
"No","2001","Part Time","Male","1285","0.879408100970553","0.862564879112415","0.89625132282869","2"
"No","2001","Part Time","Female","3221","0.944033977859391","0.936294130015476","0.951773825703306","2"
"No","2001","Not Working","Female","4267","0.823392431517132","0.812882262376967","0.833902600657298","2"
"Yes","2001","Full Time","Male","310","0.0577494919420406","0.0518836247774996","0.0636153591065816","1"
"Yes","2001","Part Time","Male","151","0.120591899029447","0.10374867717131","0.137435120887585","1"
"Yes","2001","Part Time","Female","167","0.055966022140609","0.0482261742966937","0.0637058699845243","1"
"Yes","2001","Not Working","Male","852","0.307598497515477","0.291155358257388","0.324041636773565","1"
"Yes","2001","Full Time","Female","140","0.0528617493516752","0.0448374350078515","0.060886063695499","1"
"Yes","2001","Not Working","Female","790","0.176607568482868","0.166097399342702","0.187117737623033","1"
"No","2002","Full Time","Male","6064","0.936839119791998","0.930889306307916","0.942788933276079","2"
"No","2002","Not Working","Male","2267","0.689527632444229","0.673400599525461","0.705654665362998","2"
"No","2002","Full Time","Female","2977","0.944235454101936","0.93619529679109","0.952275611412783","2"
"No","2002","Part Time","Male","1386","0.878354692598022","0.862002479272718","0.894706905923326","2"
"No","2002","Part Time","Female","3500","0.934246658966716","0.926251871296555","0.942241446636877","2"
"No","2002","Not Working","Female","4253","0.810143090925783","0.799362578873161","0.820923602978406","2"
"Yes","2002","Full Time","Male","357","0.0631608802080024","0.0572110667239207","0.0691106936920841","1"
"Yes","2002","Part Time","Male","149","0.121645307401978","0.105293094076674","0.137997520727282","1"
"Yes","2002","Part Time","Female","192","0.0657533410332839","0.0577585533631231","0.0737481287034446","1"
"Yes","2002","Not Working","Male","895","0.310472367555771","0.294345334637003","0.326599400474539","1"
"Yes","2002","Full Time","Female","152","0.0557645458980638","0.0477243885872172","0.0638047032089104","1"
"Yes","2002","Not Working","Female","831","0.189856909074217","0.179076397021594","0.200637421126839","1"
"No","2003","Full Time","Male","5639","0.936849257244442","0.930678225596905","0.943020288891979","2"
"No","2003","Full Time","Female","2787","0.939812774850266","0.931218690944373","0.948406858756159","2"
"No","2003","Part Time","Male","1377","0.881107086862804","0.864941924837616","0.897272248887992","2"
"No","2003","Not Working","Male","2306","0.70606510536971","0.69021894036664","0.72191127037278","2"
"No","2003","Part Time","Female","3403","0.940113775716448","0.932349954100366","0.947877597332531","2"
"No","2003","Not Working","Female","4151","0.812419412510893","0.801563030844118","0.823275794177668","2"
"Yes","2003","Full Time","Male","329","0.0631507427555584","0.0569797111080215","0.0693217744030954","1"
"Yes","2003","Part Time","Male","163","0.118892913137196","0.102727751112008","0.135058075162384","1"
"Yes","2003","Part Time","Female","185","0.0598862242835516","0.0521224026674694","0.0676500458996339","1"
"Yes","2003","Full Time","Female","155","0.0601872251497343","0.0515931412438413","0.0687813090556274","1"
"Yes","2003","Not Working","Male","869","0.29393489463029","0.27808872962722","0.30978105963336","1"
"Yes","2003","Not Working","Female","816","0.187580587489107","0.176724205822332","0.198436969155882","1"
"No","2004","Full Time","Male","5309","0.929739816476435","0.92307367460609","0.93640595834678","2"
"No","2004","Full Time","Female","2651","0.939660555639706","0.930859665809061","0.94846144547035","2"
"No","2004","Part Time","Male","1342","0.889909199825815","0.874079907950449","0.90573849170118","2"
"No","2004","Not Working","Male","2385","0.708621932345158","0.693004539064229","0.724239325626087","2"
"No","2004","Part Time","Female","3344","0.934700344157586","0.926540032868776","0.942860655446396","2"
"No","2004","Not Working","Female","4072","0.802752982970216","0.791620501009618","0.813885464930815","2"
"Yes","2004","Full Time","Male","338","0.070260183523565","0.0635940416532204","0.0769263253939096","1"
"Yes","2004","Part Time","Male","160","0.110090800174185","0.0942615082988196","0.125920092049551","1"
"Yes","2004","Part Time","Female","177","0.0652996558424136","0.0571393445536036","0.0734599671312236","1"
"Yes","2004","Full Time","Female","161","0.0603394443602945","0.0515385545296504","0.0691403341909386","1"
"Yes","2004","Not Working","Male","867","0.291378067654842","0.275760674373913","0.306995460935771","1"
"Yes","2004","Not Working","Female","836","0.197247017029784","0.186114535069185","0.208379498990382","1"
"No","2005","Full Time","Male","4992","0.927670980671115","0.920723445780116","0.934618515562114","2"
"No","2005","Full Time","Female","2529","0.941398753832286","0.93249301203812","0.950304495626451","2"
"No","2005","Part Time","Male","1257","0.897266344410903","0.88127664629626","0.913256042525546","2"
"No","2005","Not Working","Male","2296","0.706371230978423","0.690514897348066","0.72222756460878","2"
"No","2005","Part Time","Female","3247","0.94261506893223","0.934826029107217","0.950404108757242","2"
"No","2005","Not Working","Female","3881","0.805487322362719","0.794161430776025","0.816813213949414","2"
"Yes","2005","Full Time","Male","348","0.0723290193288851","0.0653814844378865","0.0792765542198836","1"
"Yes","2005","Full Time","Female","143","0.0586012461677141","0.0496955043735488","0.0675069879618795","1"
"Yes","2005","Part Time","Male","128","0.102733655589097","0.0867439574744543","0.11872335370374","1"
"Yes","2005","Part Time","Female","178","0.0573849310677705","0.0495958912427584","0.0651739708927827","1"
"Yes","2005","Not Working","Male","873","0.293628769021577","0.27777243539122","0.309485102651934","1"
"Yes","2005","Not Working","Female","811","0.194512677637281","0.183186786050587","0.205838569223975","1"
"No","2006","Full Time","Male","5260","0.931024723842715","0.924391130030513","0.937658317654917","2"
"No","2006","Full Time","Female","2673","0.936995104895518","0.928035380054857","0.945954829736179","2"
"No","2006","Part Time","Male","1275","0.891848546699289","0.875677992653769","0.908019100744809","2"
"No","2006","Part Time","Female","3403","0.943103270708211","0.93553948465024","0.950667056766182","2"
"No","2006","Not Working","Male","2483","0.697039355843424","0.681745031208573","0.712333680478275","2"
"No","2006","Not Working","Female","4173","0.796209159221981","0.78514521930478","0.807273099139183","2"
"Yes","2006","Full Time","Male","346","0.0689752761572846","0.0623416823450825","0.0756088699694868","1"
"Yes","2006","Full Time","Female","152","0.063004895104482","0.0540451702638211","0.0719646199451429","1"
"Yes","2006","Part Time","Male","142","0.108151453300711","0.0919808992551911","0.124322007346231","1"
"Yes","2006","Part Time","Female","200","0.056896729291789","0.0493329432338177","0.0644605153497603","1"
"Yes","2006","Not Working","Male","985","0.302960644156576","0.287666319521725","0.318254968791427","1"
"Yes","2006","Not Working","Female","919","0.203790840778019","0.192726900860817","0.21485478069522","1"
"No","2007","Full Time","Male","4894","0.927061845953832","0.920011748406716","0.934111943500948","2"
"No","2007","Full Time","Female","2482","0.934477030789741","0.92502187329649","0.943932188282992","2"
"No","2007","Part Time","Male","1159","0.901898584507594","0.885666670792349","0.91813049822284","2"
"No","2007","Part Time","Female","3224","0.938110606045189","0.930030365346249","0.946190846744128","2"
"No","2007","Not Working","Male","2337","0.695594076453881","0.679783642007245","0.711404510900516","2"
"No","2007","Not Working","Female","3844","0.801843440778509","0.79045723887195","0.813229642685067","2"
"Yes","2007","Full Time","Male","332","0.0729381540461681","0.0658880564990523","0.0799882515932839","1"
"Yes","2007","Full Time","Female","149","0.0655229692102589","0.0560678117170076","0.0749781267035101","1"
"Yes","2007","Part Time","Male","131","0.0981014154924056","0.0818695017771605","0.114333329207651","1"
"Yes","2007","Part Time","Female","192","0.0618893939548113","0.0538091532558719","0.0699696346537506","1"
"Yes","2007","Not Working","Male","917","0.304405923546119","0.288595489099484","0.320216357992755","1"
"Yes","2007","Not Working","Female","864","0.198156559221491","0.186770357314933","0.20954276112805","1"
"No","2008","Full Time","Male","4637","0.925854855848718","0.918559624433835","0.933150087263601","2"
"No","2008","Full Time","Female","2375","0.93545291787502","0.925866580922976","0.945039254827064","2"
"No","2008","Part Time","Male","1081","0.892441552261697","0.874970189614538","0.909912914908855","2"
"No","2008","Part Time","Female","3024","0.935842099488349","0.927362852764977","0.944321346211722","2"
"No","2008","Not Working","Male","2195","0.707979062152932","0.691860823776733","0.72409730052913","2"
"No","2008","Not Working","Female","3587","0.793705405792312","0.781735536063491","0.805675275521133","2"
"Yes","2008","Full Time","Male","318","0.0741451441512821","0.0668499127363989","0.0814403755661654","1"
"Yes","2008","Full Time","Female","149","0.0645470821249798","0.0549607451729359","0.0741334190770237","1"
"Yes","2008","Part Time","Male","127","0.107558447738303","0.0900870850911452","0.125029810385461","1"
"Yes","2008","Part Time","Female","184","0.0641579005116508","0.0556786537882785","0.072637147235023","1"
"Yes","2008","Not Working","Male","862","0.292020937847068","0.27590269947087","0.308139176223267","1"
"Yes","2008","Not Working","Female","803","0.206294594207688","0.194324724478867","0.218264463936509","1"
"No","2009","Full Time","Male","4260","0.927677209140332","0.920174833570432","0.935179584710231","2"
"No","2009","Full Time","Female","2283","0.939867458736792","0.930391830175141","0.949343087298444","2"
"No","2009","Part Time","Male","1035","0.874730911129102","0.85574699240463","0.893714829853574","2"
"No","2009","Part Time","Female","2857","0.936161973733261","0.927477550296221","0.944846397170301","2"
"No","2009","Not Working","Male","2048","0.708241596884054","0.691573140895055","0.724910052873054","2"
"No","2009","Not Working","Female","3211","0.785252992166828","0.772487196604332","0.798018787729324","2"
"Yes","2009","Full Time","Male","319","0.0723227908596684","0.0648204152897686","0.0798251664295682","1"
"Yes","2009","Full Time","Female","135","0.0601325412632075","0.0506569127015559","0.0696081698248591","1"
"Yes","2009","Part Time","Male","133","0.125269088870898","0.106285170146427","0.14425300759537","1"
"Yes","2009","Part Time","Female","187","0.0638380262667389","0.0551536028296988","0.072522449703779","1"
"Yes","2009","Not Working","Male","809","0.291758403115946","0.275089947126946","0.308426859104945","1"
"Yes","2009","Not Working","Female","764","0.214747007833172","0.201981212270676","0.227512803395668","1"
"No","2010","Full Time","Male","5974","0.929234569063297","0.922910946951538","0.935558191175056","2"
"No","2010","Full Time","Female","2790","0.948130581650888","0.940092559970149","0.956168603331626","2"
"No","2010","Part Time","Male","1395","0.880038411664282","0.863956155339351","0.896120667989212","2"
"No","2010","Part Time","Female","4550","0.922173129770042","0.914575345699896","0.929770913840188","2"
"No","2010","Not Working","Male","2233","0.708309473308333","0.69213297288828","0.724485973728386","2"
"No","2010","Not Working","Female","4583","0.788004868118915","0.777088387915515","0.798921348322314","2"
"Yes","2010","Full Time","Male","343","0.0707654309367029","0.0644418088249438","0.0770890530484621","1"
"Yes","2010","Full Time","Female","134","0.0518694183491122","0.0438313966683738","0.0599074400298506","1"
"Yes","2010","Part Time","Male","173","0.119961588335718","0.103879332010788","0.136043844660649","1"
"Yes","2010","Part Time","Female","226","0.0778268702299579","0.0702290861598122","0.0854246543001036","1"
"Yes","2010","Not Working","Male","800","0.291690526691667","0.275514026271614","0.30786702711172","1"
"Yes","2010","Not Working","Female","802","0.211995131881085","0.201078651677686","0.222911612084485","1"
