"ple0040","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2001","lower secondary degree","Male","788","0.205068127842447","0.192915248082874","0.217221007602019"
"Yes","2001","lower secondary degree","Female","644","0.154154253354445","0.143607459475303","0.164701047233587"
"Yes","2001","secondary school degree","Male","220","0.0947850883466169","0.0838886586916938","0.10568151800154"
"Yes","2001","secondary school degree","Female","246","0.084924786836494","0.0758847774069862","0.0939647962660017"
"Yes","2001","college entrance qualification","Male","182","0.0864017004100624","0.075147236727232","0.0976561640928927"
"Yes","2001","college entrance qualification","Female","110","0.0720681029633103","0.0608873313879935","0.083248874538627"
"Yes","2001","Other degree","Male","88","0.133813546806572","0.10805374213367","0.159573351479475"
"Yes","2001","Other degree","Female","66","0.0968905528438887","0.0748826193276479","0.118898486360129"
"Yes","2001","no degree/no degree yet","Male","32","0.0942520217499057","0.0657963001343151","0.122707743365496"
"Yes","2001","no degree/no degree yet","Female","22","","",""
"No","2001","lower secondary degree","Male","3452","0.794931872157553","0.782778992397981","0.807084751917126"
"No","2001","lower secondary degree","Female","3859","0.845845746645555","0.835298952766413","0.856392540524696"
"No","2001","secondary school degree","Male","2556","0.905214911653383","0.89431848199846","0.916111341308306"
"No","2001","secondary school degree","Female","3407","0.915075213163506","0.906035203733998","0.924115222593014"
"No","2001","college entrance qualification","Male","2212","0.913598299589938","0.902343835907107","0.924852763272768"
"No","2001","college entrance qualification","Female","1945","0.92793189703669","0.916751125461373","0.939112668612006"
"No","2001","Other degree","Male","583","0.866186453193428","0.840426648520525","0.89194625786633"
"No","2001","Other degree","Female","628","0.903109447156111","0.881101513639871","0.925117380672352"
"No","2001","no degree/no degree yet","Male","373","0.905747978250094","0.877292256634504","0.934203699865685"
"No","2001","no degree/no degree yet","Female","444","0.937992634545032","0.916096044544947","0.959889224545118"
"Yes","2002","lower secondary degree","Male","826","0.224399120376841","0.211539565327348","0.237258675426334"
"Yes","2002","lower secondary degree","Female","672","0.168247547747502","0.157049488376712","0.179445607118291"
"Yes","2002","secondary school degree","Male","234","0.0947978872956629","0.084082605334612","0.105513169256714"
"Yes","2002","secondary school degree","Female","267","0.0906029253738436","0.0814788277931654","0.0997270229545217"
"Yes","2002","college entrance qualification","Male","209","0.078282814605112","0.0687278459673491","0.0878377832428748"
"Yes","2002","college entrance qualification","Female","137","0.0792437723096963","0.0687678432757756","0.089719701343617"
"Yes","2002","Other degree","Male","94","0.139518347377761","0.112611374322518","0.166425320433004"
"Yes","2002","Other degree","Female","72","0.117630330307503","0.0934865659297383","0.141774094685267"
"Yes","2002","no degree/no degree yet","Male","32","0.111431191663311","0.0815854020684229","0.1412769812582"
"Yes","2002","no degree/no degree yet","Female","18","","",""
"No","2002","lower secondary degree","Male","3217","0.775600879623159","0.762741324573666","0.788460434672652"
"No","2002","lower secondary degree","Female","3615","0.831752452252498","0.820554392881709","0.842950511623288"
"No","2002","secondary school degree","Male","2637","0.905202112704337","0.894486830743286","0.915917394665388"
"No","2002","secondary school degree","Female","3535","0.909397074626156","0.900272977045478","0.918521172206835"
"No","2002","college entrance qualification","Male","2827","0.921717185394888","0.912162216757125","0.931272154032651"
"No","2002","college entrance qualification","Female","2417","0.920756227690304","0.910280298656383","0.931232156724224"
"No","2002","Other degree","Male","543","0.860481652622239","0.833574679566995","0.887388625677482"
"No","2002","Other degree","Female","612","0.882369669692497","0.858225905314733","0.906513434070262"
"No","2002","no degree/no degree yet","Male","395","0.888568808336689","0.8587230187418","0.918414597931577"
"No","2002","no degree/no degree yet","Female","463","0.941690990127528","0.920749981589149","0.962631998665906"
"Yes","2003","lower secondary degree","Male","796","0.219355166364064","0.206285574959048","0.23242475776908"
"Yes","2003","lower secondary degree","Female","641","0.170077346571441","0.158502279019105","0.181652414123777"
"Yes","2003","secondary school degree","Male","228","0.0968210218641195","0.0858166158910434","0.107825427837196"
"Yes","2003","secondary school degree","Female","279","0.0953956533284917","0.0858928984426126","0.104898408214371"
"Yes","2003","college entrance qualification","Male","214","0.0882438917419033","0.0779291896320766","0.0985585938517299"
"Yes","2003","college entrance qualification","Female","142","0.0779588559552186","0.0674910491249865","0.0884266627854506"
"Yes","2003","Other degree","Male","92","0.129020356533586","0.102152648499238","0.155888064567935"
"Yes","2003","Other degree","Female","63","0.0937190678783359","0.0712278156868781","0.116210320069794"
"Yes","2003","no degree/no degree yet","Male","25","","",""
"Yes","2003","no degree/no degree yet","Female","21","","",""
"No","2003","lower secondary degree","Male","3055","0.780644833635936","0.76757524223092","0.793714425040952"
"No","2003","lower secondary degree","Female","3406","0.829922653428559","0.818347585876223","0.841497720980894"
"No","2003","secondary school degree","Male","2546","0.903178978135881","0.892174572162804","0.914183384108957"
"No","2003","secondary school degree","Female","3392","0.904604346671508","0.895101591785629","0.914107101557388"
"No","2003","college entrance qualification","Male","2691","0.911756108258097","0.90144140614827","0.922070810367923"
"No","2003","college entrance qualification","Female","2378","0.922041144044781","0.911573337214549","0.932508950875014"
"No","2003","Other degree","Male","506","0.870979643466414","0.844111935432065","0.897847351500762"
"No","2003","Other degree","Female","582","0.906280932121664","0.883789679930206","0.928772184313122"
"No","2003","no degree/no degree yet","Male","394","0.920484464367123","0.89457995891861","0.946388969815637"
"No","2003","no degree/no degree yet","Female","455","0.931283432968573","0.908557784705023","0.954009081232122"
"Yes","2004","lower secondary degree","Male","775","0.224009540303144","0.210538980941968","0.237480099664321"
"Yes","2004","lower secondary degree","Female","637","0.175415228554467","0.163434373690766","0.187396083418168"
"Yes","2004","secondary school degree","Male","250","0.103695869792912","0.0921622597529431","0.115229479832881"
"Yes","2004","secondary school degree","Female","292","0.102080010344847","0.0921819926166959","0.111978028072999"
"Yes","2004","college entrance qualification","Male","214","0.0909371860689286","0.0804145095532763","0.101459862584581"
"Yes","2004","college entrance qualification","Female","147","0.0805537130723186","0.0699154330458628","0.0911919930987745"
"Yes","2004","Other degree","Male","92","0.146614954770267","0.117803150318669","0.175426759221865"
"Yes","2004","Other degree","Female","69","0.121187663894229","0.0954789680819158","0.146896359706542"
"Yes","2004","no degree/no degree yet","Male","24","","",""
"Yes","2004","no degree/no degree yet","Female","20","","",""
"No","2004","lower secondary degree","Male","2905","0.775990459696856","0.762519900335679","0.789461019058032"
"No","2004","lower secondary degree","Female","3234","0.824584771445533","0.812603916581832","0.836565626309234"
"No","2004","secondary school degree","Male","2434","0.896304130207088","0.884770520167119","0.907837740247057"
"No","2004","secondary school degree","Female","3302","0.897919989655153","0.888021971927001","0.907818007383304"
"No","2004","college entrance qualification","Male","2654","0.909062813931071","0.898540137415419","0.919585490446724"
"No","2004","college entrance qualification","Female","2367","0.919446286927681","0.908808006901226","0.930084566954137"
"No","2004","Other degree","Male","487","0.853385045229733","0.824573240778135","0.882196849681331"
"No","2004","Other degree","Female","550","0.878812336105771","0.853103640293458","0.904521031918084"
"No","2004","no degree/no degree yet","Male","399","0.904145853650406","0.876091348880938","0.932200358419874"
"No","2004","no degree/no degree yet","Female","464","0.924727761368378","0.901223328629723","0.948232194107034"
"Yes","2005","lower secondary degree","Male","779","0.229022534241961","0.215017133277474","0.243027935206448"
"Yes","2005","lower secondary degree","Female","607","0.17237714640745","0.16006964510156","0.184684647713341"
"Yes","2005","secondary school degree","Male","252","0.106017200731599","0.0941101739841202","0.117924227479078"
"Yes","2005","secondary school degree","Female","275","0.0956997413621281","0.0858591114554625","0.105540371268794"
"Yes","2005","college entrance qualification","Male","199","0.0849044663108114","0.0744138323353916","0.0953951002862312"
"Yes","2005","college entrance qualification","Female","157","0.0839572050755852","0.0730227137052738","0.0948916964458967"
"Yes","2005","Other degree","Male","85","0.13824038422145","0.109020652019185","0.167460116423714"
"Yes","2005","Other degree","Female","67","0.115657569258151","0.0899170083606232","0.141398130155678"
"Yes","2005","no degree/no degree yet","Male","28","","",""
"Yes","2005","no degree/no degree yet","Female","17","","",""
"No","2005","lower secondary degree","Male","2679","0.770977465758039","0.756972064793552","0.784982866722525"
"No","2005","lower secondary degree","Female","3011","0.82762285359255","0.815315352286659","0.83993035489844"
"No","2005","secondary school degree","Male","2316","0.893982799268401","0.882075772520922","0.90588982601588"
"No","2005","secondary school degree","Female","3158","0.904300258637872","0.894459628731206","0.914140888544537"
"No","2005","college entrance qualification","Male","2513","0.915095533689189","0.904604899713769","0.925586167664609"
"No","2005","college entrance qualification","Female","2314","0.916042794924415","0.905108303554103","0.926977286294726"
"No","2005","Other degree","Male","451","0.86175961577855","0.832539883576286","0.890979347980815"
"No","2005","Other degree","Female","526","0.884342430741849","0.858601869844322","0.910082991639377"
"No","2005","no degree/no degree yet","Male","393","0.898415306869344","0.869557737325362","0.927272876413325"
"No","2005","no degree/no degree yet","Female","467","0.940992921777567","0.920000108452435","0.961985735102699"
"Yes","2006","lower secondary degree","Male","810","0.22035509469232","0.207024880985817","0.233685308398822"
"Yes","2006","lower secondary degree","Female","670","0.1797453255304","0.167689802762418","0.191800848298383"
"Yes","2006","secondary school degree","Male","297","0.120377466077319","0.108206680912897","0.132548251241742"
"Yes","2006","secondary school degree","Female","318","0.103158121137891","0.0933890582230165","0.112927184052766"
"Yes","2006","college entrance qualification","Male","229","0.08626411699621","0.0761000946185374","0.0964281393738826"
"Yes","2006","college entrance qualification","Female","171","0.0806410110483494","0.0703572859248629","0.0909247361718358"
"Yes","2006","Other degree","Male","97","0.159683072358805","0.129343806081867","0.190022338635743"
"Yes","2006","Other degree","Female","76","0.121602672256934","0.0962423473064374","0.14696299720743"
"Yes","2006","no degree/no degree yet","Male","26","","",""
"Yes","2006","no degree/no degree yet","Female","24","","",""
"No","2006","lower secondary degree","Male","2904","0.77964490530768","0.766314691601178","0.792975119014183"
"No","2006","lower secondary degree","Female","3227","0.8202546744696","0.808199151701617","0.832310197237582"
"No","2006","secondary school degree","Male","2449","0.879622533922681","0.867451748758258","0.891793319087103"
"No","2006","secondary school degree","Female","3406","0.896841878862109","0.887072815947234","0.906610941776984"
"No","2006","college entrance qualification","Male","2702","0.91373588300379","0.903571860626117","0.923899905381463"
"No","2006","college entrance qualification","Female","2522","0.919358988951651","0.909075263828164","0.929642714075137"
"No","2006","Other degree","Male","463","0.840316927641195","0.809977661364257","0.870656193918133"
"No","2006","Other degree","Female","562","0.878397327743066","0.85303700279257","0.903757652693563"
"No","2006","no degree/no degree yet","Male","283","0.86593828269089","0.827948683594303","0.903927881787477"
"No","2006","no degree/no degree yet","Female","324","0.898677817234077","0.866973912924453","0.930381721543701"
"Yes","2007","lower secondary degree","Male","760","0.228890501416503","0.214756534067554","0.243024468765452"
"Yes","2007","lower secondary degree","Female","602","0.176643324864266","0.164059101347174","0.189227548381357"
"Yes","2007","secondary school degree","Male","276","0.117427549665352","0.104971510999443","0.129883588331262"
"Yes","2007","secondary school degree","Female","312","0.10063616246828","0.0906492982794355","0.110623026657124"
"Yes","2007","college entrance qualification","Male","230","0.0878284175510799","0.0773780059801078","0.0982788291220519"
"Yes","2007","college entrance qualification","Female","187","0.0849887670320889","0.0743025694841053","0.0956749645800724"
"Yes","2007","Other degree","Male","85","0.148650560224025","0.117499959192479","0.179801161255572"
"Yes","2007","Other degree","Female","68","0.128383109557717","0.100969461012165","0.155796758103269"
"Yes","2007","no degree/no degree yet","Male","20","","",""
"Yes","2007","no degree/no degree yet","Female","25","","",""
"No","2007","lower secondary degree","Male","2634","0.771109498583497","0.756975531234548","0.785243465932446"
"No","2007","lower secondary degree","Female","2926","0.823356675135734","0.810772451618643","0.835940898652826"
"No","2007","secondary school degree","Male","2290","0.882572450334647","0.870116411668738","0.895028489000557"
"No","2007","secondary school degree","Female","3174","0.89936383753172","0.889376973342876","0.909350701720565"
"No","2007","college entrance qualification","Male","2588","0.91217158244892","0.901721170877948","0.922621994019892"
"No","2007","college entrance qualification","Female","2429","0.915011232967911","0.904325035419928","0.925697430515895"
"No","2007","Other degree","Male","416","0.851349439775975","0.820198838744428","0.882500040807521"
"No","2007","Other degree","Female","504","0.871616890442283","0.844203241896731","0.899030538987835"
"No","2007","no degree/no degree yet","Male","226","0.852527529219572","0.808218705415512","0.896836353023632"
"No","2007","no degree/no degree yet","Female","286","0.895642371393011","0.861664410436797","0.929620332349225"
"Yes","2008","lower secondary degree","Male","703","0.217289022735515","0.202926072193175","0.231651973277856"
"Yes","2008","lower secondary degree","Female","578","0.187456813762259","0.174126939048446","0.200786688476072"
"Yes","2008","secondary school degree","Male","274","0.121262805389732","0.10833169870944","0.134193912070025"
"Yes","2008","secondary school degree","Female","298","0.106524875476196","0.0959942208875674","0.117055530064824"
"Yes","2008","college entrance qualification","Male","222","0.0888629467924489","0.0780516481681095","0.0996742454167883"
"Yes","2008","college entrance qualification","Female","169","0.0795141254360993","0.0688535916513285","0.0901746592208701"
"Yes","2008","Other degree","Male","80","0.151378022158906","0.117926387336405","0.184829656981408"
"Yes","2008","Other degree","Female","67","0.131468356353194","0.102112642922593","0.160824069783795"
"Yes","2008","no degree/no degree yet","Male","20","","",""
"Yes","2008","no degree/no degree yet","Female","18","","",""
"No","2008","lower secondary degree","Male","2464","0.782710977264485","0.768348026722144","0.797073927806825"
"No","2008","lower secondary degree","Female","2715","0.812543186237741","0.799213311523928","0.825873060951554"
"No","2008","secondary school degree","Male","2174","0.878737194610268","0.865806087929975","0.89166830129056"
"No","2008","secondary school degree","Female","2999","0.893475124523804","0.882944469935176","0.904005779112433"
"No","2008","college entrance qualification","Male","2439","0.911137053207551","0.900325754583212","0.921948351831891"
"No","2008","college entrance qualification","Female","2305","0.920485874563901","0.90982534077913","0.931146408348672"
"No","2008","Other degree","Male","361","0.848621977841094","0.815170343018592","0.882073612663595"
"No","2008","Other degree","Female","442","0.868531643646806","0.839175930216205","0.897887357077407"
"No","2008","no degree/no degree yet","Male","233","0.861609950517176","0.819060337393462","0.90415956364089"
"No","2008","no degree/no degree yet","Female","278","0.926111480178534","0.896311062392978","0.95591189796409"
"Yes","2009","lower secondary degree","Male","670","0.221644845586404","0.206540818924383","0.236748872248424"
"Yes","2009","lower secondary degree","Female","536","0.186682993263299","0.172806467094026","0.200559519432571"
"Yes","2009","secondary school degree","Male","274","0.128581044647963","0.114886149160032","0.142275940135894"
"Yes","2009","secondary school degree","Female","301","0.107100536016939","0.0962408775046752","0.117960194529204"
"Yes","2009","college entrance qualification","Male","220","0.0867202439190047","0.0757368208911935","0.0977036669468158"
"Yes","2009","college entrance qualification","Female","169","0.0807483957405131","0.0697865579425362","0.0917102335384899"
"Yes","2009","Other degree","Male","65","0.14502843330981","0.109245244932124","0.180811621687496"
"Yes","2009","Other degree","Female","60","0.144627345660229","0.111688079108816","0.177566612211642"
"Yes","2009","no degree/no degree yet","Male","19","","",""
"Yes","2009","no degree/no degree yet","Female","14","","",""
"No","2009","lower secondary degree","Male","2235","0.778355154413596","0.763251127751576","0.793459181075617"
"No","2009","lower secondary degree","Female","2493","0.813317006736701","0.799440480567429","0.827193532905974"
"No","2009","secondary school degree","Male","2021","0.871418955352037","0.857724059864106","0.885113850839968"
"No","2009","secondary school degree","Female","2814","0.892899463983061","0.882039805470796","0.903759122495325"
"No","2009","college entrance qualification","Male","2302","0.913279756080995","0.902296333053184","0.924263179108806"
"No","2009","college entrance qualification","Female","2204","0.919251604259487","0.90828976646151","0.930213442057464"
"No","2009","Other degree","Male","307","0.85497156669019","0.819188378312504","0.890754755067876"
"No","2009","Other degree","Female","378","0.855372654339771","0.822433387788358","0.888311920891184"
"No","2009","no degree/no degree yet","Male","229","0.867320120096925","0.825100482985686","0.909539757208164"
"No","2009","no degree/no degree yet","Female","225","0.917190062533028","0.882250292741501","0.952129832324556"
"Yes","2010","lower secondary degree","Male","653","0.227763491328286","0.213551096938968","0.241975885717605"
"Yes","2010","lower secondary degree","Female","537","0.191260032946523","0.178239743286903","0.204280322606142"
"Yes","2010","secondary school degree","Male","327","0.130283426572733","0.118140499865352","0.142426353280115"
"Yes","2010","secondary school degree","Female","365","0.117652960594469","0.108248603317902","0.127057317871035"
"Yes","2010","college entrance qualification","Male","234","0.0824278536427595","0.0729974424353596","0.0918582648501593"
"Yes","2010","college entrance qualification","Female","168","0.0753442714681195","0.0666494311357881","0.0840391118004508"
"Yes","2010","Other degree","Male","71","0.144931703769218","0.119253680199378","0.170609727339059"
"Yes","2010","Other degree","Female","56","0.0997460142673702","0.0797994158527485","0.119692612681992"
"Yes","2010","no degree/no degree yet","Male","19","","",""
"Yes","2010","no degree/no degree yet","Female","24","","",""
"No","2010","lower secondary degree","Male","2692","0.772236508671714","0.758024114282395","0.786448903061032"
"No","2010","lower secondary degree","Female","2968","0.808739967053477","0.795719677393858","0.821760256713097"
"No","2010","secondary school degree","Male","2625","0.869716573427266","0.857573646719885","0.881859500134648"
"No","2010","secondary school degree","Female","4144","0.882347039405531","0.872942682128965","0.891751396682098"
"No","2010","college entrance qualification","Male","3033","0.917572146357241","0.908141735149841","0.92700255756464"
"No","2010","college entrance qualification","Female","3372","0.92465572853188","0.915960888199549","0.933350568864212"
"No","2010","Other degree","Male","651","0.855068296230782","0.829390272660942","0.880746319800622"
"No","2010","Other degree","Female","811","0.90025398573263","0.880307387318008","0.920200584147252"
"No","2010","no degree/no degree yet","Male","358","0.908619326331803","0.879532550851777","0.937706101811829"
"No","2010","no degree/no degree yet","Female","374","0.924761469191024","0.898847044526957","0.950675893855091"
"Yes","2011","lower secondary degree","Male","811","0.223774714466446","0.210744510481691","0.2368049184512"
"Yes","2011","lower secondary degree","Female","696","0.204010214044662","0.191809957477433","0.216210470611891"
"Yes","2011","secondary school degree","Male","396","0.134380325544486","0.122924643880442","0.14583600720853"
"Yes","2011","secondary school degree","Female","465","0.115670740846443","0.107030837054247","0.12431064463864"
"Yes","2011","college entrance qualification","Male","270","0.07685460208657","0.0683599696379224","0.0853492345352176"
"Yes","2011","college entrance qualification","Female","221","0.0754136260733157","0.0673836638730613","0.0834435882735702"
"Yes","2011","Other degree","Male","85","0.116902266549748","0.0949906752791793","0.138813857820316"
"Yes","2011","Other degree","Female","72","0.0840043107468732","0.0672657018316646","0.100742919662082"
"Yes","2011","no degree/no degree yet","Male","24","","",""
"Yes","2011","no degree/no degree yet","Female","44","0.134812204942942","0.104323121418829","0.165301288467056"
"No","2011","lower secondary degree","Male","3119","0.776225285533554","0.7631950815488","0.789255489518309"
"No","2011","lower secondary degree","Female","3495","0.795989785955338","0.783789529388109","0.808190042522567"
"No","2011","secondary school degree","Male","3009","0.865619674455514","0.854163992791471","0.877075356119558"
"No","2011","secondary school degree","Female","4799","0.884329259153557","0.87568935536136","0.892969162945753"
"No","2011","college entrance qualification","Male","3507","0.92314539791343","0.914650765464782","0.931640030362078"
"No","2011","college entrance qualification","Female","3933","0.924586373926684","0.91655641172643","0.932616336126939"
"No","2011","Other degree","Male","741","0.883097733450253","0.861186142179684","0.905009324720821"
"No","2011","Other degree","Female","983","0.915995689253127","0.899257080337918","0.932734298168335"
"No","2011","no degree/no degree yet","Male","399","0.91136062761966","0.884275157706474","0.938446097532845"
"No","2011","no degree/no degree yet","Female","438","0.865187795057058","0.834698711532945","0.895676878581171"
"Yes","2012","lower secondary degree","Male","832","0.236025359267314","0.222651918833583","0.249398799701045"
"Yes","2012","lower secondary degree","Female","691","0.196918890603063","0.184645702925884","0.209192078280242"
"Yes","2012","secondary school degree","Male","427","0.141773757641434","0.130007301179365","0.153540214103504"
"Yes","2012","secondary school degree","Female","500","0.123697380489172","0.114636596540353","0.132758164437991"
"Yes","2012","college entrance qualification","Male","302","0.0871675940692461","0.0780944319563401","0.0962407561821521"
"Yes","2012","college entrance qualification","Female","245","0.0774673277453765","0.069302348494238","0.0856323069965151"
"Yes","2012","Other degree","Male","93","0.12610714392969","0.103399323461847","0.148814964397532"
"Yes","2012","Other degree","Female","84","0.0998690200848389","0.081620528917265","0.118117511252413"
"Yes","2012","no degree/no degree yet","Male","32","0.118335798934967","0.0872965572244661","0.149375040645469"
"Yes","2012","no degree/no degree yet","Female","38","0.125857783901981","0.0963383306568821","0.155377237147079"
"No","2012","lower secondary degree","Male","3041","0.763974640732686","0.750601200298955","0.777348081166417"
"No","2012","lower secondary degree","Female","3342","0.803081109396937","0.790807921719758","0.815354297074116"
"No","2012","secondary school degree","Male","2949","0.858226242358566","0.846459785896496","0.869992698820635"
"No","2012","secondary school degree","Female","4572","0.876302619510828","0.867241835562009","0.885363403459647"
"No","2012","college entrance qualification","Male","3411","0.912832405930754","0.903759243817848","0.92190556804366"
"No","2012","college entrance qualification","Female","3873","0.922532672254623","0.914367693003485","0.930697651505762"
"No","2012","Other degree","Male","728","0.87389285607031","0.851185035602468","0.896600676538153"
"No","2012","Other degree","Female","953","0.900130979915161","0.881882488747587","0.918379471082735"
"No","2012","no degree/no degree yet","Male","384","0.881664201065033","0.850624959354532","0.912703442775534"
"No","2012","no degree/no degree yet","Female","447","0.874142216098019","0.844622762852921","0.903661669343118"
"Yes","2013","lower secondary degree","Male","775","0.229988264243295","0.216643284481436","0.243333244005155"
"Yes","2013","lower secondary degree","Female","641","0.203869640419876","0.191280407043152","0.216458873796601"
"Yes","2013","secondary school degree","Male","402","0.136291176393422","0.124758604231973","0.147823748554871"
"Yes","2013","secondary school degree","Female","493","0.123478922986448","0.114433037371204","0.132524808601692"
"Yes","2013","college entrance qualification","Male","298","0.0836334935942434","0.0749058286586024","0.0923611585298845"
"Yes","2013","college entrance qualification","Female","238","0.0763924721344671","0.068382054661637","0.0844028896072971"
"Yes","2013","Other degree","Male","161","0.124731205498243","0.109747544541435","0.13971486645505"
"Yes","2013","Other degree","Female","147","0.101112043219902","0.0887291878667503","0.113494898573053"
"Yes","2013","no degree/no degree yet","Male","51","0.0932811846280263","0.07055345215754","0.116008917098513"
"Yes","2013","no degree/no degree yet","Female","48","0.146283434141984","0.120048128387707","0.17251873989626"
"No","2013","lower secondary degree","Male","3045","0.770011735756705","0.756666755994845","0.783356715518564"
"No","2013","lower secondary degree","Female","3293","0.796130359580124","0.783541126203399","0.808719592956848"
"No","2013","secondary school degree","Male","2998","0.863708823606578","0.852176251445129","0.875241395768027"
"No","2013","secondary school degree","Female","4588","0.876521077013552","0.867475191398308","0.885566962628796"
"No","2013","college entrance qualification","Male","3567","0.916366506405757","0.907638841470116","0.925094171341398"
"No","2013","college entrance qualification","Female","3986","0.923607527865533","0.915597110392703","0.931617945338363"
"No","2013","Other degree","Male","1707","0.875268794501758","0.86028513354495","0.890252455458565"
"No","2013","Other degree","Female","2130","0.898887956780098","0.886505101426947","0.91127081213325"
"No","2013","no degree/no degree yet","Male","578","0.906718815371974","0.883991082901487","0.92944654784246"
"No","2013","no degree/no degree yet","Female","649","0.853716565858016","0.82748126010374","0.879951871612293"
"Yes","2014","lower secondary degree","Male","754","0.239424021020784","0.225065446585699","0.253782595455868"
"Yes","2014","lower secondary degree","Female","637","0.213878894125375","0.200342679757332","0.227415108493417"
"Yes","2014","secondary school degree","Male","383","0.147762221165594","0.135209409882924","0.160315032448265"
"Yes","2014","secondary school degree","Female","487","0.135896275516369","0.125859533480711","0.145933017552027"
"Yes","2014","college entrance qualification","Male","289","0.0842676852811251","0.0751719148789038","0.0933634556833463"
"Yes","2014","college entrance qualification","Female","247","0.0838119303688067","0.0750724181447781","0.0925514425928353"
"Yes","2014","Other degree","Male","142","0.129587462415995","0.112585802042877","0.146589122789114"
"Yes","2014","Other degree","Female","133","0.112056367723223","0.0975124977317442","0.126600237714702"
"Yes","2014","no degree/no degree yet","Male","45","0.127113510508135","0.0966071713542235","0.157619849662046"
"Yes","2014","no degree/no degree yet","Female","43","0.144378854017167","0.114897710872562","0.173859997161771"
"No","2014","lower secondary degree","Male","2639","0.760575978979216","0.746217404544132","0.774934553414301"
"No","2014","lower secondary degree","Female","2888","0.786121105874626","0.772584891506583","0.799657320242668"
"No","2014","secondary school degree","Male","2687","0.852237778834406","0.839684967551735","0.864790590117076"
"No","2014","secondary school degree","Female","3991","0.864103724483631","0.854066982447973","0.874140466519289"
"No","2014","college entrance qualification","Male","3294","0.915732314718875","0.906636544316654","0.924828085121096"
"No","2014","college entrance qualification","Female","3615","0.916188069631193","0.907448557407165","0.924927581855222"
"No","2014","Other degree","Male","1357","0.870412537584005","0.853410877210886","0.887414197957123"
"No","2014","Other degree","Female","1674","0.887943632276777","0.873399762285298","0.902487502268256"
"No","2014","no degree/no degree yet","Male","413","0.872886489491865","0.842380150337954","0.903392828645777"
"No","2014","no degree/no degree yet","Female","503","0.855621145982833","0.826140002838229","0.885102289127438"
"Yes","2015","lower secondary degree","Male","666","0.248107755678999","0.233010264135193","0.263205247222805"
"Yes","2015","lower secondary degree","Female","583","0.211107421095315","0.197007530051461","0.225207312139168"
"Yes","2015","secondary school degree","Male","360","0.145301208982796","0.132538890919441","0.15806352704615"
"Yes","2015","secondary school degree","Female","492","0.139967638933293","0.129539118942844","0.150396158923742"
"Yes","2015","college entrance qualification","Male","261","0.0791105170839094","0.070119570295032","0.0881014638727868"
"Yes","2015","college entrance qualification","Female","234","0.0805365645189593","0.0718281650939689","0.0892449639439498"
"Yes","2015","Other degree","Male","131","0.125920474086752","0.110999084916196","0.140841863257308"
"Yes","2015","Other degree","Female","114","0.0833277280704833","0.0718284319490457","0.0948270241919209"
"Yes","2015","no degree/no degree yet","Male","37","0.122545695657358","0.0914795415955896","0.153611849719126"
"Yes","2015","no degree/no degree yet","Female","40","0.133771278186489","0.10521842594562","0.162324130427357"
"No","2015","lower secondary degree","Male","2478","0.751892244321001","0.736794752777195","0.766989735864807"
"No","2015","lower secondary degree","Female","2635","0.788892578904685","0.774792687860832","0.802992469948539"
"No","2015","secondary school degree","Male","2569","0.854698791017204","0.84193647295385","0.867461109080559"
"No","2015","secondary school degree","Female","3760","0.860032361066707","0.849603841076258","0.870460881057156"
"No","2015","college entrance qualification","Male","3201","0.920889482916091","0.911898536127213","0.929880429704968"
"No","2015","college entrance qualification","Female","3517","0.919463435481041","0.91075503605605","0.928171834906031"
"No","2015","Other degree","Male","1768","0.874079525913248","0.859158136742692","0.889000915083804"
"No","2015","Other degree","Female","2105","0.916672271929517","0.905172975808079","0.928171568050954"
"No","2015","no degree/no degree yet","Male","391","0.877454304342642","0.846388150280874","0.90852045840441"
"No","2015","no degree/no degree yet","Female","506","0.866228721813511","0.837675869572643","0.89478157405438"
"Yes","2016","lower secondary degree","Male","613","0.2509159454873","0.235117902870067","0.266713988104534"
"Yes","2016","lower secondary degree","Female","546","0.210550252555805","0.195825582574818","0.225274922536791"
"Yes","2016","secondary school degree","Male","351","0.149595622628566","0.136117042731322","0.163074202525811"
"Yes","2016","secondary school degree","Female","438","0.127459605549711","0.117038591792626","0.137880619306795"
"Yes","2016","college entrance qualification","Male","250","0.0766301617215199","0.067482127218633","0.0857781962244068"
"Yes","2016","college entrance qualification","Female","244","0.0843429984528717","0.0752129091487235","0.0934730877570198"
"Yes","2016","Other degree","Male","131","0.140282042335325","0.122789046504991","0.157775038165659"
"Yes","2016","Other degree","Female","104","0.0905350210477439","0.0772973744866132","0.103772667608875"
"Yes","2016","no degree/no degree yet","Male","33","0.0964126850732734","0.066049527722041","0.126775842424506"
"Yes","2016","no degree/no degree yet","Female","33","0.125079169879728","0.0952669446283265","0.15489139513113"
"No","2016","lower secondary degree","Male","2280","0.7490840545127","0.733286011895466","0.764882097129933"
"No","2016","lower secondary degree","Female","2399","0.789449747444195","0.774725077463209","0.804174417425182"
"No","2016","secondary school degree","Male","2339","0.850404377371433","0.836925797474189","0.863882957268678"
"No","2016","secondary school degree","Female","3496","0.87254039445029","0.862119380693205","0.882961408207374"
"No","2016","college entrance qualification","Male","2998","0.92336983827848","0.914221803775593","0.932517872781367"
"No","2016","college entrance qualification","Female","3315","0.915657001547128","0.90652691224298","0.924787090851276"
