"ple0040","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Couple + C. LE and GT 16","Rural Area","26","","",""
"No","2009","1-pers.-HH","Urban Area","1631","0.806396594501313","0.789066940282486","0.82372624872014"
"No","2009","1-pers.-HH","Rural Area","732","0.813845870025086","0.788388276814759","0.839303463235413"
"No","2009","(Married) couple without C. ","Urban Area","3530","0.803131138441663","0.791343157231594","0.814919119651733"
"No","2009","(Married) couple without C. ","Rural Area","1883","0.833559800441936","0.818250675912216","0.848868924971657"
"No","2009","Single parent ","Urban Area","573","0.925804297080126","0.905223933608308","0.946384660551943"
"No","2009","Single parent ","Rural Area","342","0.94871649245283","0.92611877188221","0.97131421302345"
"No","2009","Couple + C. LE 16 ","Urban Area","1813","0.94959169314559","0.939707122946721","0.959476263344459"
"No","2009","Couple + C. LE 16 ","Rural Area","918","0.94794101401317","0.933939552747072","0.961942475279267"
"No","2009","Couple + C. GT 16 ","Urban Area","1778","0.903822506261421","0.890773194774919","0.916871817747924"
"No","2009","Couple + C. GT 16 ","Rural Area","1084","0.902715211615189","0.885884981269545","0.919545441960832"
"No","2009","Couple + C. LE and GT 16","Urban Area","757","0.964088774732454","0.951039204808936","0.977138344655973"
"No","2009","Couple + C. LE and GT 16","Rural Area","373","0.936292170221256","0.91232792558022","0.960256414862293"
"Yes","2010","1-pers.-HH","Urban Area","356","0.191035316490498","0.173354300337792","0.208716332643205"
"Yes","2010","1-pers.-HH","Rural Area","162","0.174484699454513","0.148940552541338","0.200028846367688"
"Yes","2010","(Married) couple without C. ","Urban Area","801","0.191326228065273","0.179416138890969","0.203236317239578"
"Yes","2010","(Married) couple without C. ","Rural Area","382","0.184405530631122","0.167862004510291","0.200949056751952"
"Yes","2010","Single parent ","Urban Area","94","0.0807688210257006","0.0669750974142529","0.0945625446371482"
"Yes","2010","Single parent ","Rural Area","36","0.0520340601334933","0.0364177722819282","0.0676503479850585"
"Yes","2010","Couple + C. LE 16 ","Urban Area","154","0.0413511609065661","0.0359044278947999","0.0467978939183323"
"Yes","2010","Couple + C. LE 16 ","Rural Area","88","0.0468508570030539","0.0387960235292516","0.0549056904768562"
"Yes","2010","Couple + C. GT 16 ","Urban Area","166","0.0923228459422102","0.0789497446988688","0.105695947185552"
"Yes","2010","Couple + C. GT 16 ","Rural Area","97","0.0926810786745541","0.0754183687189694","0.109943788630139"
"Yes","2010","Couple + C. LE and GT 16","Urban Area","53","0.0508378046289743","0.0374616332847812","0.0642139759731673"
"Yes","2010","Couple + C. LE and GT 16","Rural Area","34","0.0778971063054813","0.0561790720945074","0.0996151405164551"
"No","2010","1-pers.-HH","Urban Area","1543","0.808964683509501","0.791283667356795","0.826645699662208"
"No","2010","1-pers.-HH","Rural Area","686","0.825515300545487","0.799971153632312","0.851059447458662"
"No","2010","(Married) couple without C. ","Urban Area","3389","0.808673771934727","0.796763682760422","0.820583861109031"
"No","2010","(Married) couple without C. ","Rural Area","1729","0.815594469368878","0.799050943248048","0.832137995489709"
"No","2010","Single parent ","Urban Area","1405","0.9192311789743","0.905437455362852","0.933024902585747"
"No","2010","Single parent ","Rural Area","741","0.947965939866507","0.932349652014941","0.963582227718072"
"No","2010","Couple + C. LE 16 ","Urban Area","4979","0.958648839093434","0.953202106081668","0.9640955721052"
"No","2010","Couple + C. LE 16 ","Rural Area","2556","0.953149142996946","0.945094309523144","0.961203976470749"
"No","2010","Couple + C. GT 16 ","Urban Area","1634","0.90767715405779","0.894304052814448","0.921050255301131"
"No","2010","Couple + C. GT 16 ","Rural Area","987","0.907318921325446","0.890056211369861","0.924581631281031"
"No","2010","Couple + C. LE and GT 16","Urban Area","983","0.949162195371026","0.935786024026833","0.962538366715219"
"No","2010","Couple + C. LE and GT 16","Rural Area","551","0.922102893694519","0.900384859483545","0.943820927905493"
"Yes","2011","1-pers.-HH","Urban Area","453","0.185920630984233","0.170509321178196","0.201331940790269"
"Yes","2011","1-pers.-HH","Rural Area","218","0.179434989765444","0.157032504660221","0.201837474870668"
"Yes","2011","(Married) couple without C. ","Urban Area","977","0.185751831565433","0.175159001248943","0.196344661881923"
"Yes","2011","(Married) couple without C. ","Rural Area","527","0.169899012071103","0.156237918524836","0.18356010561737"
"Yes","2011","Single parent ","Urban Area","134","0.0966565897215159","0.0833137024689048","0.109999476974127"
"Yes","2011","Single parent ","Rural Area","57","0.0507121390903626","0.0368974494950137","0.0645268286857115"
"Yes","2011","Couple + C. LE 16 ","Urban Area","166","0.0378205600486239","0.0326361818193128","0.0430049382779351"
"Yes","2011","Couple + C. LE 16 ","Rural Area","102","0.0542767905485741","0.045889423568046","0.0626641575291021"
"Yes","2011","Couple + C. GT 16 ","Urban Area","190","0.0986901043559417","0.0858420669591644","0.111538141752719"
"Yes","2011","Couple + C. GT 16 ","Rural Area","116","0.0911450243565811","0.0748674246382225","0.10742262407494"
"Yes","2011","Couple + C. LE and GT 16","Urban Area","69","0.0516536291964658","0.0394329109320841","0.0638743474608475"
"Yes","2011","Couple + C. LE and GT 16","Rural Area","44","0.0679702211509491","0.0506689881891169","0.0852714541127813"
"No","2011","1-pers.-HH","Urban Area","1995","0.814079369015767","0.79866805920973","0.829490678821804"
"No","2011","1-pers.-HH","Rural Area","909","0.820565010234556","0.798162525129332","0.842967495339779"
"No","2011","(Married) couple without C. ","Urban Area","4201","0.814248168434567","0.803655338118077","0.824840998751057"
"No","2011","(Married) couple without C. ","Rural Area","2376","0.830100987928897","0.81643989438263","0.843762081475164"
"No","2011","Single parent ","Urban Area","1750","0.903343410278484","0.890000523025873","0.916686297531095"
"No","2011","Single parent ","Rural Area","912","0.949287860909637","0.935473171314289","0.963102550504986"
"No","2011","Couple + C. LE 16 ","Urban Area","5035","0.962179439951376","0.956995061722065","0.967363818180687"
"No","2011","Couple + C. LE 16 ","Rural Area","2701","0.945723209451426","0.937335842470898","0.954110576431954"
"No","2011","Couple + C. GT 16 ","Urban Area","1880","0.901309895644058","0.888461858247281","0.914157933040836"
"No","2011","Couple + C. GT 16 ","Rural Area","1085","0.908854975643419","0.89257737592506","0.925132575361778"
"No","2011","Couple + C. LE and GT 16","Urban Area","1191","0.948346370803534","0.936125652539152","0.960567089067916"
"No","2011","Couple + C. LE and GT 16","Rural Area","769","0.932029778849051","0.914728545887219","0.949331011810883"
"Yes","2012","1-pers.-HH","Urban Area","483","0.190725057911685","0.175428394514629","0.20602172130874"
"Yes","2012","1-pers.-HH","Rural Area","240","0.184097286106123","0.162260018919135","0.205934553293111"
"Yes","2012","(Married) couple without C. ","Urban Area","1005","0.185581366961462","0.174965604329267","0.196197129593656"
"Yes","2012","(Married) couple without C. ","Rural Area","569","0.182363916089779","0.168580593762815","0.196147238416742"
"Yes","2012","Single parent ","Urban Area","158","0.107303235442362","0.0930212622563184","0.121585208628405"
"Yes","2012","Single parent ","Rural Area","64","0.0634464348876535","0.0481455796694892","0.0787472901058177"
"Yes","2012","Couple + C. LE 16 ","Urban Area","155","0.0408426836373633","0.0351865912894862","0.0464987759852404"
"Yes","2012","Couple + C. LE 16 ","Rural Area","108","0.0575938152895119","0.0486542162562359","0.0665334143227878"
"Yes","2012","Couple + C. GT 16 ","Urban Area","186","0.090439306147577","0.0777870210369007","0.103091591258253"
"Yes","2012","Couple + C. GT 16 ","Rural Area","113","0.106524369987598","0.0884726950082936","0.124576044966903"
"Yes","2012","Couple + C. LE and GT 16","Urban Area","82","0.0772801200706531","0.0625355656979959","0.0920246744433102"
"Yes","2012","Couple + C. LE and GT 16","Rural Area","44","0.0660957348367703","0.0486600629857489","0.0835314066877917"
"No","2012","1-pers.-HH","Urban Area","2051","0.809274942088315","0.79397827869126","0.824571605485371"
"No","2012","1-pers.-HH","Rural Area","970","0.815902713893877","0.794065446706889","0.837739981080865"
"No","2012","(Married) couple without C. ","Urban Area","4147","0.814418633038538","0.803802870406344","0.825034395670733"
"No","2012","(Married) couple without C. ","Rural Area","2446","0.817636083910221","0.803852761583258","0.831419406237185"
"No","2012","Single parent ","Urban Area","1646","0.892696764557639","0.878414791371596","0.906978737743682"
"No","2012","Single parent ","Rural Area","911","0.936553565112347","0.921252709894182","0.951854420330511"
"No","2012","Couple + C. LE 16 ","Urban Area","4549","0.959157316362637","0.95350122401476","0.964813408710514"
"No","2012","Couple + C. LE 16 ","Rural Area","2501","0.942406184710488","0.933466585677212","0.951345783743764"
"No","2012","Couple + C. GT 16 ","Urban Area","1788","0.909560693852423","0.896908408741747","0.922212978963099"
"No","2012","Couple + C. GT 16 ","Rural Area","1009","0.893475630012402","0.875423955033097","0.911527304991706"
"No","2012","Couple + C. LE and GT 16","Urban Area","1178","0.922719879929347","0.90797532555669","0.937464434302004"
"No","2012","Couple + C. LE and GT 16","Rural Area","736","0.93390426516323","0.916468593312208","0.951339937014251"
"Yes","2013","1-pers.-HH","Urban Area","485","0.191219162431234","0.176429292981446","0.206009031881021"
"Yes","2013","1-pers.-HH","Rural Area","211","0.175388740680201","0.153969626569752","0.196807854790651"
"Yes","2013","(Married) couple without C. ","Urban Area","970","0.182965745180218","0.172724304444874","0.193207185915562"
"Yes","2013","(Married) couple without C. ","Rural Area","534","0.183419043785896","0.169616267287213","0.197221820284579"
"Yes","2013","Single parent ","Urban Area","157","0.0984704903748254","0.085343407781812","0.111597572967839"
"Yes","2013","Single parent ","Rural Area","71","0.0936709595413056","0.0754006358552787","0.111941283227333"
"Yes","2013","Couple + C. LE 16 ","Urban Area","195","0.0390415470390368","0.0339424712550938","0.0441406228229797"
"Yes","2013","Couple + C. LE 16 ","Rural Area","108","0.0450708004034353","0.0371809770892769","0.0529606237175937"
"Yes","2013","Couple + C. GT 16 ","Urban Area","200","0.0944693979738742","0.0824613319216776","0.106477464026071"
"Yes","2013","Couple + C. GT 16 ","Rural Area","114","0.0959638559244631","0.0788584662926226","0.113069245556303"
"Yes","2013","Couple + C. LE and GT 16","Urban Area","88","0.0604365313500896","0.0488682960015025","0.0720047666986768"
"Yes","2013","Couple + C. LE and GT 16","Rural Area","47","0.0666963162104589","0.0506785279431573","0.0827141044777605"
"No","2013","1-pers.-HH","Urban Area","2231","0.808780837568767","0.793990968118979","0.823570707018554"
"No","2013","1-pers.-HH","Rural Area","1000","0.824611259319799","0.80319214520935","0.846030373430248"
"No","2013","(Married) couple without C. ","Urban Area","4505","0.817034254819782","0.806792814084438","0.827275695555126"
"No","2013","(Married) couple without C. ","Rural Area","2486","0.816580956214104","0.802778179715421","0.830383732712787"
"No","2013","Single parent ","Urban Area","1822","0.901529509625175","0.888402427032161","0.914656592218188"
"No","2013","Single parent ","Rural Area","906","0.906329040458694","0.888058716772668","0.924599364144721"
"No","2013","Couple + C. LE 16 ","Urban Area","5348","0.960958452960963","0.95585937717702","0.966057528744906"
"No","2013","Couple + C. LE 16 ","Rural Area","2548","0.954929199596565","0.947039376282406","0.962819022910723"
"No","2013","Couple + C. GT 16 ","Urban Area","2079","0.905530602026126","0.893522535973929","0.917538668078323"
"No","2013","Couple + C. GT 16 ","Rural Area","1025","0.904036144075537","0.886930754443697","0.921141533707377"
"No","2013","Couple + C. LE and GT 16","Urban Area","1542","0.93956346864991","0.927995233301323","0.951131703998498"
"No","2013","Couple + C. LE and GT 16","Rural Area","885","0.933303683789541","0.917285895522239","0.949321472056843"
"Yes","2014","1-pers.-HH","Urban Area","489","0.202032965365939","0.186328312944207","0.217737617787672"
"Yes","2014","1-pers.-HH","Rural Area","221","0.195021505327906","0.172061685799457","0.217981324856355"
"Yes","2014","(Married) couple without C. ","Urban Area","942","0.183849675856187","0.17319553937841","0.194503812333964"
"Yes","2014","(Married) couple without C. ","Rural Area","562","0.190006622031338","0.17577981584026","0.204233428222416"
"Yes","2014","Single parent ","Urban Area","152","0.121691377485798","0.105687146657282","0.137695608314314"
"Yes","2014","Single parent ","Rural Area","71","0.104507329767536","0.0839052635245872","0.125109396010485"
"Yes","2014","Couple + C. LE 16 ","Urban Area","165","0.0389081450679062","0.0333162977187282","0.0444999924170841"
"Yes","2014","Couple + C. LE 16 ","Rural Area","100","0.0543251273307443","0.0449969269388718","0.0636533277226169"
"Yes","2014","Couple + C. GT 16 ","Urban Area","187","0.103895823460126","0.0907195446370213","0.117072102283231"
"Yes","2014","Couple + C. GT 16 ","Rural Area","106","0.100540588227392","0.0820403821525733","0.11904079430221"
"Yes","2014","Couple + C. LE and GT 16","Urban Area","65","0.0519035878063516","0.0403858921106817","0.0634212835020216"
"Yes","2014","Couple + C. LE and GT 16","Rural Area","49","0.0710522469977277","0.0534464377593222","0.0886580562361332"
"No","2014","1-pers.-HH","Urban Area","2022","0.797967034634061","0.782262382212328","0.813671687055793"
"No","2014","1-pers.-HH","Rural Area","923","0.804978494672094","0.782018675143645","0.827938314200543"
"No","2014","(Married) couple without C. ","Urban Area","4136","0.816150324143813","0.805496187666036","0.82680446062159"
"No","2014","(Married) couple without C. ","Rural Area","2359","0.809993377968662","0.795766571777584","0.82422018415974"
"No","2014","Single parent ","Urban Area","1451","0.878308622514202","0.862304391685686","0.894312853342718"
"No","2014","Single parent ","Rural Area","776","0.895492670232464","0.874890603989515","0.916094736475413"
"No","2014","Couple + C. LE 16 ","Urban Area","4429","0.961091854932094","0.955500007582916","0.966683702281272"
"No","2014","Couple + C. LE 16 ","Rural Area","2168","0.945674872669256","0.936346672277383","0.955003073061128"
"No","2014","Couple + C. GT 16 ","Urban Area","1873","0.896104176539874","0.882927897716769","0.909280455362979"
"No","2014","Couple + C. GT 16 ","Rural Area","909","0.899459411772608","0.88095920569779","0.917959617847427"
"No","2014","Couple + C. LE and GT 16","Urban Area","1360","0.948096412193648","0.936578716497978","0.959614107889318"
"No","2014","Couple + C. LE and GT 16","Rural Area","769","0.928947753002272","0.911341943763867","0.946553562240678"
"Yes","2015","1-pers.-HH","Urban Area","458","0.204624848074078","0.188969668402375","0.22028002774578"
"Yes","2015","1-pers.-HH","Rural Area","206","0.191901627280928","0.169259539392495","0.214543715169362"
"Yes","2015","(Married) couple without C. ","Urban Area","884","0.180352863633272","0.169757065817906","0.190948661448637"
"Yes","2015","(Married) couple without C. ","Rural Area","519","0.186650901818281","0.172346187065704","0.200955616570859"
"Yes","2015","Single parent ","Urban Area","148","0.104599710036591","0.0895286306304307","0.119670789442751"
"Yes","2015","Single parent ","Rural Area","72","0.0896858387279813","0.0700086447015746","0.109363032754388"
"Yes","2015","Couple + C. LE 16 ","Urban Area","153","0.0413933538649569","0.0355616200749397","0.0472250876549741"
"Yes","2015","Couple + C. LE 16 ","Rural Area","87","0.0466909530319529","0.0380687667886821","0.0553131392752236"
"Yes","2015","Couple + C. GT 16 ","Urban Area","171","0.0965027315344574","0.0834768314683507","0.109528631600564"
"Yes","2015","Couple + C. GT 16 ","Rural Area","96","0.092533583441141","0.0743724213359406","0.110694745546341"
"Yes","2015","Couple + C. LE and GT 16","Urban Area","53","0.0518250307522447","0.040442670092094","0.0632073914123955"
"Yes","2015","Couple + C. LE and GT 16","Rural Area","43","0.059251921417869","0.0426619292266369","0.0758419136091011"
"No","2015","1-pers.-HH","Urban Area","2093","0.795375151925922","0.77971997225422","0.811030331597625"
"No","2015","1-pers.-HH","Rural Area","956","0.808098372719072","0.785456284830638","0.830740460607505"
"No","2015","(Married) couple without C. ","Urban Area","4174","0.819647136366728","0.809051338551363","0.830242934182094"
"No","2015","(Married) couple without C. ","Rural Area","2331","0.813349098181719","0.799044383429141","0.827653812934296"
"No","2015","Single parent ","Urban Area","1436","0.895400289963409","0.880329210557249","0.910471369369569"
"No","2015","Single parent ","Rural Area","738","0.910314161272019","0.890636967245612","0.929991355298425"
"No","2015","Couple + C. LE 16 ","Urban Area","4329","0.958606646135043","0.952774912345026","0.96443837992506"
"No","2015","Couple + C. LE 16 ","Rural Area","2213","0.953309046968047","0.944686860724776","0.961931233211318"
"No","2015","Couple + C. GT 16 ","Urban Area","1803","0.903497268465542","0.890471368399436","0.916523168531649"
"No","2015","Couple + C. GT 16 ","Rural Area","882","0.907466416558859","0.889305254453659","0.925627578664059"
"No","2015","Couple + C. LE and GT 16","Urban Area","1404","0.948174969247755","0.936792608587604","0.959557329907906"
"No","2015","Couple + C. LE and GT 16","Rural Area","735","0.940748078582131","0.924158086390899","0.957338070773363"
"Yes","2016","1-pers.-HH","Urban Area","455","0.204259817386743","0.188167203173486","0.2203524316"
"Yes","2016","1-pers.-HH","Rural Area","204","0.202510517169292","0.178453766232572","0.226567268106012"
"Yes","2016","(Married) couple without C. ","Urban Area","813","0.172348490963009","0.161487167940726","0.183209813985292"
"Yes","2016","(Married) couple without C. ","Rural Area","493","0.182534703494565","0.168001861422458","0.197067545566673"
"Yes","2016","Single parent ","Urban Area","142","0.107031747368379","0.0910806986042253","0.122982796132533"
"Yes","2016","Single parent ","Rural Area","65","0.0909179790379452","0.0697562380466263","0.112079720029264"
"Yes","2016","Couple + C. LE 16 ","Urban Area","127","0.0357718115827732","0.0298969259840902","0.0416466971814562"
"Yes","2016","Couple + C. LE 16 ","Rural Area","72","0.0408609855384149","0.0321652232704836","0.0495567478063463"
"Yes","2016","Couple + C. GT 16 ","Urban Area","161","0.101310718474996","0.0874213766076982","0.115200060342294"
"Yes","2016","Couple + C. GT 16 ","Rural Area","91","0.0912205174552746","0.0728438072327379","0.109597227677811"
"Yes","2016","Couple + C. LE and GT 16","Urban Area","50","0.0479277741292071","0.0365832021453517","0.0592723461130625"
"Yes","2016","Couple + C. LE and GT 16","Rural Area","43","0.0590380429785778","0.0419869559852158","0.0760891299719398"
"No","2016","1-pers.-HH","Urban Area","1956","0.795740182613257","0.779647568399999","0.811832796826514"
"No","2016","1-pers.-HH","Rural Area","868","0.797489482830708","0.773432731893988","0.821546233767428"
"No","2016","(Married) couple without C. ","Urban Area","3832","0.827651509036991","0.816790186014708","0.838512832059275"
"No","2016","(Married) couple without C. ","Rural Area","2221","0.817465296505435","0.802932454433327","0.831998138577542"
"No","2016","Single parent ","Urban Area","1301","0.892968252631621","0.877017203867467","0.908919301395775"
"No","2016","Single parent ","Rural Area","644","0.909082020962055","0.887920279970736","0.930243761953374"
"No","2016","Couple + C. LE 16 ","Urban Area","3712","0.964228188417227","0.958353302818544","0.97010307401591"
"No","2016","Couple + C. LE 16 ","Rural Area","1919","0.959139014461585","0.950443252193654","0.967834776729516"
"No","2016","Couple + C. GT 16 ","Urban Area","1652","0.898689281525004","0.884799939657706","0.912578623392302"
"No","2016","Couple + C. GT 16 ","Rural Area","852","0.908779482544725","0.890402772322189","0.927156192767262"
"No","2016","Couple + C. LE and GT 16","Urban Area","1312","0.952072225870793","0.940727653886937","0.963416797854648"
"No","2016","Couple + C. LE and GT 16","Rural Area","691","0.940961957021422","0.92391087002806","0.958013044014784"
"Yes","2017","1-pers.-HH","Urban Area","471","0.198759489184484","0.183611206393163","0.213907771975805"
"Yes","2017","1-pers.-HH","Rural Area","232","0.193834051970467","0.172110451966602","0.215557651974331"
"Yes","2017","(Married) couple without C. ","Urban Area","879","0.167740685018147","0.157507301712034","0.177974068324261"
"Yes","2017","(Married) couple without C. ","Rural Area","576","0.188688396315929","0.174955046706611","0.202421745925247"
"Yes","2017","Single parent ","Urban Area","148","0.108267903778779","0.0921970875662652","0.124338719991293"
"Yes","2017","Single parent ","Rural Area","64","0.0757990721413051","0.0574697257866682","0.0941284184959421"
"Yes","2017","Couple + C. LE 16 ","Urban Area","128","0.0365719284758044","0.0306572341478499","0.0424866228037588"
"Yes","2017","Couple + C. LE 16 ","Rural Area","81","0.0445461305722843","0.0356865469691462","0.0534057141754223"
"Yes","2017","Couple + C. GT 16 ","Urban Area","195","0.103729945087321","0.0907841751905197","0.116675714984122"
"Yes","2017","Couple + C. GT 16 ","Rural Area","101","0.0794066384278201","0.0636284962136509","0.0951847806419894"
"Yes","2017","Couple + C. LE and GT 16","Urban Area","72","0.0405485198628378","0.0304380016414203","0.0506590380842553"
"Yes","2017","Couple + C. LE and GT 16","Rural Area","47","0.0703476258985376","0.0524008762855109","0.0882943755115643"
"No","2017","1-pers.-HH","Urban Area","2195","0.801240510815516","0.786092228024195","0.816388793606837"
"No","2017","1-pers.-HH","Rural Area","1040","0.806165948029533","0.784442348025669","0.827889548033398"
"No","2017","(Married) couple without C. ","Urban Area","4242","0.832259314981853","0.822025931675739","0.842492698287966"
"No","2017","(Married) couple without C. ","Rural Area","2542","0.811311603684071","0.797578254074753","0.825044953293389"
"No","2017","Single parent ","Urban Area","1288","0.891732096221221","0.875661280008707","0.907802912433735"
"No","2017","Single parent ","Rural Area","737","0.924200927858695","0.905871581504058","0.942530274213332"
"No","2017","Couple + C. LE 16 ","Urban Area","3741","0.963428071524196","0.957513377196241","0.96934276585215"
"No","2017","Couple + C. LE 16 ","Rural Area","2002","0.955453869427716","0.946594285824578","0.964313453030854"
"No","2017","Couple + C. GT 16 ","Urban Area","1936","0.896270054912679","0.883324285015878","0.90921582480948"
"No","2017","Couple + C. GT 16 ","Rural Area","1027","0.92059336157218","0.904815219358011","0.936371503786349"
"No","2017","Couple + C. LE and GT 16","Urban Area","1390","0.959451480137162","0.949340961915745","0.96956199835858"
"No","2017","Couple + C. LE and GT 16","Rural Area","733","0.929652374101462","0.911705624488436","0.947599123714489"
"Yes","2018","1-pers.-HH","Urban Area","526","0.197641328469905","0.182946324577152","0.212336332362657"
"Yes","2018","1-pers.-HH","Rural Area","245","0.190872876734256","0.169534745956993","0.21221100751152"
"Yes","2018","(Married) couple without C. ","Urban Area","862","0.165794603178558","0.155474999196361","0.176114207160755"
"Yes","2018","(Married) couple without C. ","Rural Area","583","0.202298440143709","0.187947467687203","0.216649412600215"
"Yes","2018","Single parent ","Urban Area","156","0.101003214172138","0.0856822762469997","0.116324152097276"
"Yes","2018","Single parent ","Rural Area","68","0.0834887375298325","0.0634223354114338","0.103555139648231"
"Yes","2018","Couple + C. LE 16 ","Urban Area","123","0.0314116567336506","0.0256321448606336","0.0371911686066677"
"Yes","2018","Couple + C. LE 16 ","Rural Area","82","0.0418458005823342","0.032992393006269","0.0506992081583994"
"Yes","2018","Couple + C. GT 16 ","Urban Area","178","0.100987029503358","0.0875478507096014","0.114426208297114"
"Yes","2018","Couple + C. GT 16 ","Rural Area","106","0.082678532543125","0.0662691734460668","0.0990878916401832"
"Yes","2018","Couple + C. LE and GT 16","Urban Area","85","0.0575768212996296","0.0456850603301831","0.0694685822690762"
"Yes","2018","Couple + C. LE and GT 16","Rural Area","34","0.0474893842349159","0.0319434499577346","0.0630353185120973"
"No","2018","1-pers.-HH","Urban Area","2295","0.802358671530095","0.787663667637343","0.817053675422847"
"No","2018","1-pers.-HH","Rural Area","1058","0.809127123265744","0.78778899248848","0.830465254043007"
"No","2018","(Married) couple without C. ","Urban Area","4127","0.834205396821442","0.823885792839245","0.844525000803639"
"No","2018","(Married) couple without C. ","Rural Area","2427","0.797701559856291","0.783350587399785","0.812052532312797"
"No","2018","Single parent ","Urban Area","1330","0.898996785827862","0.883675847902724","0.914317723753"
"No","2018","Single parent ","Rural Area","662","0.916511262470168","0.896444860351769","0.936577664588566"
"No","2018","Couple + C. LE 16 ","Urban Area","3376","0.968588343266349","0.962808831393332","0.974367855139366"
"No","2018","Couple + C. LE 16 ","Rural Area","1883","0.958154199417666","0.949300791841601","0.967007606993731"
"No","2018","Couple + C. GT 16 ","Urban Area","1753","0.899012970496642","0.885573791702886","0.912452149290399"
"No","2018","Couple + C. GT 16 ","Rural Area","976","0.917321467456875","0.900912108359817","0.933730826553933"
"No","2018","Couple + C. LE and GT 16","Urban Area","1389","0.94242317870037","0.930531417730924","0.954314939669817"
"No","2018","Couple + C. LE and GT 16","Rural Area","685","0.952510615765084","0.936964681487903","0.968056550042265"
"Yes","2019","1-pers.-HH","Urban Area","437","0.185657137965787","0.170269966635107","0.201044309296467"
"Yes","2019","1-pers.-HH","Rural Area","228","0.190496307599285","0.168924497558128","0.212068117640442"
"Yes","2019","(Married) couple without C. ","Urban Area","780","0.160910704334256","0.150635954248648","0.171185454419865"
"Yes","2019","(Married) couple without C. ","Rural Area","568","0.204501380309878","0.190335074134038","0.218667686485718"
"Yes","2019","Single parent ","Urban Area","132","0.13426936754532","0.115613535348917","0.152925199741722"
"Yes","2019","Single parent ","Rural Area","58","0.108805544620113","0.0853141956704692","0.132296893569756"
"Yes","2019","Couple + C. LE 16 ","Urban Area","92","0.024504187165907","0.0190964431888997","0.0299119311429144"
"Yes","2019","Couple + C. LE 16 ","Rural Area","79","0.0411004019206923","0.0320565283104713","0.0501442755309133"
"Yes","2019","Couple + C. GT 16 ","Urban Area","180","0.109719258083352","0.0955195366327904","0.123918979533913"
"Yes","2019","Couple + C. GT 16 ","Rural Area","106","0.0963203449885185","0.0783637089531132","0.114276981023924"
"Yes","2019","Couple + C. LE and GT 16","Urban Area","65","0.0495189876029719","0.0382071122382424","0.0608308629677015"
"Yes","2019","Couple + C. LE and GT 16","Rural Area","31","0.0593642415043136","0.0419825466834293","0.0767459363251979"
"No","2019","1-pers.-HH","Urban Area","2016","0.814342862034213","0.798955690703533","0.829730033364893"
"No","2019","1-pers.-HH","Rural Area","1045","0.809503692400715","0.787931882359558","0.831075502441872"
"No","2019","(Married) couple without C. ","Urban Area","4133","0.839089295665744","0.828814545580135","0.849364045751352"
"No","2019","(Married) couple without C. ","Rural Area","2546","0.795498619690122","0.781332313514282","0.809664925865962"
"No","2019","Single parent ","Urban Area","1151","0.86573063245468","0.847074800258277","0.884386464651083"
"No","2019","Single parent ","Rural Area","617","0.891194455379887","0.867703106430244","0.914685804329531"
"No","2019","Couple + C. LE 16 ","Urban Area","3048","0.975495812834093","0.970088068857086","0.9809035568111"
"No","2019","Couple + C. LE 16 ","Rural Area","1772","0.958899598079308","0.949855724469087","0.967943471689529"
"No","2019","Couple + C. GT 16 ","Urban Area","1681","0.890280741916648","0.876081020466087","0.90448046336721"
"No","2019","Couple + C. GT 16 ","Rural Area","931","0.903679655011482","0.885723018976076","0.921636291046887"
"No","2019","Couple + C. LE and GT 16","Urban Area","1348","0.950481012397028","0.939169137032298","0.961792887761758"
"No","2019","Couple + C. LE and GT 16","Rural Area","679","0.940635758495686","0.923254063674802","0.958017453316571"
