"ple0040","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2010","vocational + Abi","1621","0.905485589578747","0.89164017976201","0.919330999395484","2"
"Yes","2010","general elemantary","304","0.166405771608191","0.151693978497758","0.181117564718625","1"
"Yes","2010","middle vocational","1407","0.155155643715953","0.148613992926026","0.16169729450588","1"
"Yes","2010","higher education","386","0.0999801981155474","0.0919593055445294","0.108001090686565","1"
"Yes","2010","in school","9","","","","1"
"Yes","2010","inadequately","36","0.141639276719142","0.104739154917289","0.178539398520995","1"
"Yes","2010","vocational + Abi","94","0.0945144104212532","0.0806690006045162","0.10835982023799","1"
"Yes","2010","higher vocational","221","0.151647648186349","0.134132803335682","0.169162493037017","1"
"No","2011","in school","469","0.995032750356908","0.988690348246752","1.00137515246707","2"
"No","2011","inadequately","345","0.789094466967087","0.749606511478568","0.828582422455607","2"
"No","2011","general elemantary","2585","0.84064979555347","0.827466840976641","0.853832750130299","2"
"No","2011","middle vocational","12072","0.843494995557196","0.837452042187892","0.8495379489265","2"
"No","2011","vocational + Abi","1882","0.912001845175993","0.89958624453707","0.924417445814916","2"
"No","2011","higher vocational","1616","0.853438238121737","0.837326541748684","0.86954993449479","2"
"No","2011","higher education","5708","0.904484441461704","0.897163444487631","0.911805438435778","2"
"Yes","2011","general elemantary","376","0.15935020444653","0.146167249869701","0.172533159023359","1"
"Yes","2011","middle vocational","1815","0.156505004442804","0.1504620510735","0.162547957812108","1"
"Yes","2011","higher education","484","0.0955155585382954","0.0881945615642223","0.102836555512369","1"
"Yes","2011","inadequately","65","0.210905533032913","0.171417577544394","0.250393488521432","1"
"Yes","2011","in school","3","","","","1"
"Yes","2011","higher vocational","235","0.146561761878263","0.13045006550521","0.162673458251316","1"
"Yes","2011","vocational + Abi","118","0.0879981548240066","0.0755825541850836","0.10041375546293","1"
"No","2012","in school","468","0.9842859841367","0.973066281781013","0.995505686492387","2"
"No","2012","inadequately","328","0.805011810760138","0.765487917487857","0.844535704032419","2"
"No","2012","general elemantary","2488","0.839822898056715","0.826457929359426","0.853187866754004","2"
"No","2012","middle vocational","11660","0.835512351075811","0.829269231257008","0.841755470894615","2"
"No","2012","vocational + Abi","1826","0.899245523891748","0.885946895182152","0.912544152601344","2"
"No","2012","higher vocational","1547","0.848455868655388","0.831913653002421","0.864998084308355","2"
"No","2012","higher education","5640","0.902259135221037","0.894837249453804","0.909681020988271","2"
"Yes","2012","general elemantary","405","0.160177101943285","0.146812133245996","0.173542070640574","1"
"Yes","2012","middle vocational","1885","0.164487648924189","0.158244529105385","0.170730768742992","1"
"Yes","2012","higher education","510","0.0977408647789626","0.0903189790117294","0.105162750546196","1"
"Yes","2012","in school","4","","","","1"
"Yes","2012","inadequately","58","0.194988189239862","0.155464295967581","0.234512082512143","1"
"Yes","2012","higher vocational","258","0.151544131344612","0.135001915691645","0.168086346997579","1"
"Yes","2012","vocational + Abi","142","0.100754476108252","0.0874558473986564","0.114053104817848","1"
"No","2013","in school","620","0.982972825112651","0.972838309907519","0.993107340317782","2"
"No","2013","inadequately","546","0.794150040525735","0.762677620676944","0.825622460374527","2"
"No","2013","general elemantary","3294","0.84846682769471","0.836927222097489","0.860006433291932","2"
"No","2013","middle vocational","12352","0.837923268692851","0.831856189587105","0.843990347798597","2"
"No","2013","vocational + Abi","2220","0.911331060940676","0.899886536252272","0.92277558562908","2"
"No","2013","higher vocational","1473","0.824375387849289","0.806409004997159","0.842341770701419","2"
"No","2013","higher education","6326","0.904430469860863","0.897476834945759","0.911384104775968","2"
"Yes","2013","general elemantary","415","0.15153317230529","0.139993566708068","0.163072777902511","1"
"Yes","2013","middle vocational","1821","0.162076731307149","0.156009652201403","0.168143810412895","1"
"Yes","2013","higher education","541","0.0955695301391365","0.0886158952240322","0.102523165054241","1"
"Yes","2013","inadequately","88","0.205849959474265","0.174377539625473","0.237322379323056","1"
"Yes","2013","in school","6","","","","1"
"Yes","2013","higher vocational","250","0.175624612150711","0.157658229298581","0.193590995002841","1"
"Yes","2013","vocational + Abi","150","0.0886689390593239","0.0772244143709204","0.100113463747728","1"
"No","2014","in school","440","0.986846774539893","0.976249416655678","0.997444132424108","2"
"No","2014","inadequately","432","0.781973931241996","0.745961474337017","0.817986388146974","2"
"No","2014","general elemantary","2724","0.83693129182537","0.823962189757392","0.849900393893349","2"
"No","2014","middle vocational","10782","0.827962252233602","0.82136736076749","0.834557143699714","2"
"No","2014","vocational + Abi","1910","0.909363946468674","0.89693625336551","0.921791639571838","2"
"No","2014","higher vocational","1355","0.821940366735161","0.803177528895059","0.840703204575262","2"
"No","2014","higher education","5707","0.901224403046918","0.893818616932783","0.908630189161054","2"
"Yes","2014","higher education","528","0.0987755969530817","0.0913698108389462","0.106181383067217","1"
"Yes","2014","general elemantary","393","0.16306870817463","0.150099606106651","0.176037810242608","1"
"Yes","2014","middle vocational","1799","0.172037747766398","0.165442856300286","0.17863263923251","1"
"Yes","2014","vocational + Abi","140","0.0906360535313263","0.0782083604281623","0.10306374663449","1"
"Yes","2014","higher vocational","242","0.178059633264839","0.159296795424738","0.196822471104941","1"
"Yes","2014","inadequately","73","0.218026068758004","0.182013611853026","0.254038525662983","1"
"Yes","2014","in school","4","","","","1"
"No","2015","in school","373","0.985094227804871","0.97284608347053","0.997342372139211","2"
"No","2015","inadequately","468","0.783942310794696","0.749068603680259","0.818816017909134","2"
"No","2015","general elemantary","2626","0.84499463981113","0.831972281129128","0.858016998493132","2"
"No","2015","middle vocational","10495","0.827979388312323","0.82127239699257","0.834686379632077","2"
"No","2015","vocational + Abi","2039","0.917792843508776","0.906227839649109","0.929357847368444","2"
"No","2015","higher vocational","1304","0.827674122031156","0.808750367153611","0.846597876908702","2"
"No","2015","higher education","5932","0.905534309181956","0.898389414299555","0.912679204064356","2"
"Yes","2015","higher education","505","0.0944656908180442","0.0873207959356439","0.101610585700445","1"
"Yes","2015","general elemantary","341","0.15500536018887","0.141983001506868","0.168027718870872","1"
"Yes","2015","middle vocational","1668","0.172020611687677","0.165313620367923","0.17872760300743","1"
"Yes","2015","higher vocational","226","0.172325877968843","0.153402123091298","0.191249632846389","1"
"Yes","2015","vocational + Abi","128","0.0822071564912235","0.0706421526315564","0.0937721603508906","1"
"Yes","2015","inadequately","67","0.216057689205303","0.181183982090866","0.250931396319741","1"
"Yes","2015","in school","3","","","","1"
"No","2016","in school","338","0.983750232132364","0.970310994379289","0.997189469885438","2"
"No","2016","inadequately","364","0.811172983585686","0.773654199555599","0.848691767615773","2"
"No","2016","general elemantary","2261","0.840786164204123","0.82670093970601","0.854871388702236","2"
"No","2016","middle vocational","9510","0.830532730002317","0.823533603187758","0.837531856816876","2"
"No","2016","vocational + Abi","1899","0.915743371138518","0.90366295039096","0.927823791886076","2"
"No","2016","higher vocational","1192","0.833512365770894","0.814047650422584","0.852977081119205","2"
"No","2016","higher education","5420","0.905361287339298","0.897904828756256","0.912817745922341","2"
"Yes","2016","higher education","500","0.0946387126607018","0.0871822540776593","0.102095171243744","1"
"Yes","2016","middle vocational","1527","0.169467269997683","0.162468143183124","0.176466396812242","1"
"Yes","2016","general elemantary","331","0.159213835795877","0.145128611297764","0.17329906029399","1"
"Yes","2016","vocational + Abi","132","0.0842566288614824","0.0721762081139243","0.0963370496090406","1"
"Yes","2016","higher vocational","215","0.166487634229106","0.147022918880795","0.185952349577416","1"
"Yes","2016","inadequately","54","0.188827016414314","0.151308232384227","0.226345800444401","1"
"Yes","2016","in school","2","","","","1"
"No","2017","in school","405","0.963937215409426","0.945890001523257","0.981984429295594","2"
"No","2017","inadequately","385","0.792446793805369","0.755182562041494","0.829711025569244","2"
"No","2017","general elemantary","2397","0.838982690464888","0.825253094135196","0.85271228679458","2"
"No","2017","middle vocational","10412","0.831842152462223","0.825179812528768","0.838504492395678","2"
"No","2017","vocational + Abi","2050","0.901660169952305","0.889287334055907","0.914033005848704","2"
"No","2017","higher vocational","1304","0.837932574356435","0.81954529257038","0.85631985614249","2"
"No","2017","higher education","6025","0.913065088804807","0.906238439278308","0.919891738331306","2"
"Yes","2017","middle vocational","1694","0.168157847537777","0.161495507604322","0.174820187471232","1"
"Yes","2017","higher education","518","0.0869349111951928","0.080108261668694","0.0937615607216917","1"
"Yes","2017","higher vocational","239","0.162067425643565","0.14368014385751","0.18045470742962","1"
"Yes","2017","general elemantary","356","0.161017309535112","0.14728771320542","0.174746905864804","1"
"Yes","2017","vocational + Abi","175","0.0983398300476946","0.0859669941512965","0.110712665944093","1"
"Yes","2017","inadequately","70","0.207553206194631","0.170288974430756","0.244817437958505","1"
"Yes","2017","in school","5","","","","1"
"No","2018","in school","345","0.99161484791966","0.982006758770874","1.00122293706845","2"
"No","2018","inadequately","403","0.799436746662083","0.763873504521244","0.834999988802921","2"
"No","2018","general elemantary","2311","0.837370418197312","0.823380757171996","0.851360079222628","2"
"No","2018","middle vocational","9799","0.832697237576281","0.825871949358266","0.839522525794297","2"
"No","2018","vocational + Abi","1938","0.901167975968811","0.888458231092372","0.91387772084525","2"
"No","2018","higher vocational","1221","0.836789733887926","0.817774735498303","0.855804732277549","2"
"No","2018","higher education","5792","0.907439452199898","0.900298820355863","0.914580084043932","2"
"Yes","2018","higher education","536","0.0925605478001023","0.0854199159560678","0.0997011796441368","1"
"Yes","2018","higher vocational","230","0.163210266112074","0.144195267722451","0.182225264501697","1"
"Yes","2018","middle vocational","1689","0.167302762423719","0.160477474205703","0.174128050641734","1"
"Yes","2018","vocational + Abi","180","0.0988320240311891","0.0861222791547499","0.111541768907628","1"
"Yes","2018","general elemantary","362","0.162629581802688","0.148639920777372","0.176619242828004","1"
"Yes","2018","inadequately","84","0.200563253337917","0.165000011197079","0.236126495478756","1"
"Yes","2018","in school","1","","","","1"
"No","2019","in school","326","0.994103158405681","0.985854951403795","1.00235136540757","2"
"No","2019","inadequately","310","0.773087150157517","0.731412112521964","0.81476218779307","2"
"No","2019","general elemantary","2077","0.822480603230688","0.807228307234632","0.837732899226745","2"
"No","2019","middle vocational","9503","0.836302601517929","0.829419110057319","0.84318609297854","2"
"No","2019","vocational + Abi","1993","0.890932377211181","0.877816766469879","0.904047987952482","2"
"No","2019","higher vocational","1424","0.850586308963594","0.833472972764085","0.867699645163102","2"
"No","2019","higher education","6449","0.913651730885648","0.907076103131013","0.920227358640283","2"
"Yes","2019","general elemantary","334","0.177519396769312","0.162267100773255","0.192771692765368","1"
"Yes","2019","middle vocational","1596","0.163697398482071","0.156813907021461","0.170580889942681","1"
"Yes","2019","higher education","560","0.0863482691143522","0.0797726413597173","0.092923896868987","1"
"Yes","2019","higher vocational","243","0.149413691036406","0.132300354836898","0.166527027235915","1"
"Yes","2019","vocational + Abi","177","0.109067622788819","0.095952012047518","0.122183233530121","1"
"Yes","2019","inadequately","78","0.226912849842483","0.18523781220693","0.268587887478036","1"
"Yes","2019","in school","5","","","","1"
