"ple0040","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"No","2011","35-65 y.","Male","6575","0.858438542936161","0.850531188340499","0.866345897531824"
"No","2011","35-65 y.","Female","8051","0.870442107369959","0.863479006347555","0.877405208392362"
"No","2011","66 and older","Male","1821","0.724890490704395","0.707261451984408","0.742519529424382"
"No","2011","66 and older","Female","2110","0.769296564689816","0.753337852857623","0.785255276522009"
"Yes","2012","16-34 y.","Male","74","0.0391843969285505","0.0319573109692812","0.0464114828878199"
"Yes","2012","16-34 y.","Female","58","0.0176050716680533","0.0132929248661388","0.0219172184699679"
"Yes","2012","35-65 y.","Male","958","0.156447242034432","0.14808679821455","0.164807685854314"
"Yes","2012","35-65 y.","Female","942","0.136393333439915","0.129231177956513","0.143555488923317"
"Yes","2012","66 and older","Male","673","0.277628230029557","0.260195263187022","0.295061196872091"
"Yes","2012","66 and older","Female","580","0.222943942099547","0.207212204162874","0.23867568003622"
"No","2012","16-34 y.","Male","2695","0.960815603071449","0.95358851711218","0.968042689030719"
"No","2012","16-34 y.","Female","3515","0.982394928331947","0.978082781530032","0.986707075133861"
"No","2012","35-65 y.","Male","6295","0.843552757965568","0.835192314145686","0.85191320178545"
"No","2012","35-65 y.","Female","7879","0.863606666560085","0.856444511076683","0.870768822043487"
"No","2012","66 and older","Male","1862","0.722371769970443","0.704938803127909","0.739804736812978"
"No","2012","66 and older","Female","2109","0.777056057900453","0.76132431996378","0.792787795837126"
"Yes","2013","16-34 y.","Male","84","0.0361538568059454","0.0299535257093562","0.0423541879025346"
"Yes","2013","16-34 y.","Female","75","0.0182247606962453","0.014267430807029","0.0221820905854615"
"Yes","2013","35-65 y.","Male","1004","0.153538436230547","0.145667133109879","0.161409739351215"
"Yes","2013","35-65 y.","Female","972","0.139218908347395","0.132316707820743","0.146121108874047"
"Yes","2013","66 and older","Male","625","0.25977506822323","0.242428924882584","0.277121211563875"
"Yes","2013","66 and older","Female","540","0.222395609152149","0.206444638665017","0.238346579639281"
"No","2013","16-34 y.","Male","3398","0.963846143194054","0.957645812097465","0.970046474290644"
"No","2013","16-34 y.","Female","4314","0.981775239303755","0.977817909414538","0.985732569192971"
"No","2013","35-65 y.","Male","7054","0.846461563769453","0.838590260648785","0.854332866890121"
"No","2013","35-65 y.","Female","8691","0.860781091652605","0.853878891125953","0.867683292179257"
"No","2013","66 and older","Male","1830","0.74022493177677","0.722878788436125","0.757571075117416"
"No","2013","66 and older","Female","2071","0.777604390847851","0.761653420360719","0.793555361334983"
"Yes","2014","16-34 y.","Male","84","0.037156602125886","0.0303701231805353","0.0439430810712367"
"Yes","2014","16-34 y.","Female","74","0.0258476493632346","0.0206569624424609","0.0310383362840082"
"Yes","2014","35-65 y.","Male","905","0.156463896700839","0.14798056397451","0.164947229427169"
"Yes","2014","35-65 y.","Female","927","0.146147603075241","0.138655892698849","0.153639313451633"
"Yes","2014","66 and older","Male","659","0.276738415737584","0.258979613754064","0.294497217721104"
"Yes","2014","66 and older","Female","567","0.230269266938911","0.213947954860545","0.246590579017277"
"No","2014","16-34 y.","Male","2900","0.962843397874114","0.956056918928763","0.969629876819465"
"No","2014","16-34 y.","Female","3516","0.974152350636765","0.968961663715992","0.979343037557539"
"No","2014","35-65 y.","Male","6140","0.843536103299161","0.835052770572831","0.85201943602549"
"No","2014","35-65 y.","Female","7614","0.853852396924759","0.846360686548367","0.861344107301151"
"No","2014","66 and older","Male","1779","0.723261584262416","0.705502782278896","0.741020386245936"
"No","2014","66 and older","Female","1989","0.769730733061089","0.753409420982723","0.786052045139455"
"Yes","2015","16-34 y.","Male","66","0.0326505924672687","0.0263588625765756","0.0389423223579617"
"Yes","2015","16-34 y.","Female","75","0.0250845844719468","0.0200078289585605","0.0301613399853332"
"Yes","2015","35-65 y.","Male","809","0.157844058913903","0.149229507039243","0.166458610788564"
"Yes","2015","35-65 y.","Female","858","0.137350333674137","0.129958406507988","0.144742260840285"
"Yes","2015","66 and older","Male","617","0.269927369569592","0.252141166897279","0.287713572241905"
"Yes","2015","66 and older","Female","552","0.227639284264375","0.211235466943821","0.244043101584929"
"No","2015","16-34 y.","Male","2999","0.967349407532731","0.961057677642038","0.973641137423424"
"No","2015","16-34 y.","Female","3570","0.974915415528053","0.969838660014667","0.97999217104144"
"No","2015","35-65 y.","Male","6072","0.842155941086097","0.833541389211436","0.850770492960757"
"No","2015","35-65 y.","Female","7472","0.862649666325863","0.855257739159715","0.870041593492012"
"No","2015","66 and older","Male","1776","0.730072630430408","0.712286427758095","0.747858833102722"
"No","2015","66 and older","Female","1958","0.772360715735625","0.755956898415071","0.788764533056179"
"Yes","2016","16-34 y.","Male","62","0.036933265476671","0.0296811357771216","0.0441853951762203"
"Yes","2016","16-34 y.","Female","61","0.0215929354606699","0.0164530538167691","0.0267328171045707"
"Yes","2016","35-65 y.","Male","748","0.155077996218103","0.14609381634642","0.164062176089786"
"Yes","2016","35-65 y.","Female","778","0.128421028362889","0.120944501523528","0.13589755520225"
"Yes","2016","66 and older","Male","601","0.275855970436873","0.257669108507926","0.29404283236582"
"Yes","2016","66 and older","Female","549","0.233969852051227","0.217130451358133","0.25080925274432"
"No","2016","16-34 y.","Male","2536","0.963066734523329","0.95581460482378","0.970318864222878"
"No","2016","16-34 y.","Female","3011","0.97840706453933","0.973267182895429","0.983546946183231"
"No","2016","35-65 y.","Male","5488","0.844922003781897","0.835937823910214","0.85390618365358"
"No","2016","35-65 y.","Female","6914","0.871578971637111","0.86410244479775","0.879055498476472"
"No","2016","66 and older","Male","1719","0.724144029563127","0.70595716763418","0.742330891492074"
"No","2016","66 and older","Female","1879","0.766030147948773","0.749190747255679","0.782869548641867"
"Yes","2017","16-34 y.","Male","79","0.036840877043687","0.0300190232592206","0.0436627308281533"
"Yes","2017","16-34 y.","Female","65","0.0239039220552044","0.0186923111165197","0.0291155329938892"
"Yes","2017","35-65 y.","Male","845","0.153356754856645","0.144865128388769","0.161848381324521"
"Yes","2017","35-65 y.","Female","945","0.137417516171923","0.130102678791189","0.144732353552657"
"Yes","2017","66 and older","Male","621","0.255466117316592","0.238263424548634","0.27266881008455"
"Yes","2017","66 and older","Female","536","0.217812644011146","0.201741687536975","0.233883600485316"
"No","2017","16-34 y.","Male","2850","0.963159122956313","0.956337269171847","0.969980976740779"
"No","2017","16-34 y.","Female","3235","0.976096077944796","0.970884467006111","0.98130768888348"
"No","2017","35-65 y.","Male","6072","0.846643245143355","0.838151618675479","0.855134871611231"
"No","2017","35-65 y.","Female","7565","0.862582483828077","0.855267646447343","0.869897321208811"
"No","2017","66 and older","Male","1848","0.744533882683408","0.72733118991545","0.761736575451366"
"No","2017","66 and older","Female","1998","0.782187355988854","0.766116399514684","0.798258312463025"
"Yes","2018","16-34 y.","Male","76","0.0332888860955494","0.0267005448445821","0.0398772273465168"
"Yes","2018","16-34 y.","Female","71","0.0250272332747502","0.01960483269445","0.0304496338550503"
"Yes","2018","35-65 y.","Male","851","0.15155942994898","0.14286926116532","0.16024959873264"
"Yes","2018","35-65 y.","Female","913","0.126931277612316","0.119688825829859","0.134173729394773"
"Yes","2018","66 and older","Male","640","0.27163566618412","0.254047796265167","0.289223536103073"
"Yes","2018","66 and older","Female","595","0.223764540297932","0.207689119728243","0.23983996086762"
"No","2018","16-34 y.","Male","2772","0.966711113904451","0.960122772653483","0.973299455155418"
"No","2018","16-34 y.","Female","3117","0.97497276672525","0.96955036614495","0.98039516730555"
"No","2018","35-65 y.","Male","5690","0.84844057005102","0.83975040126736","0.85713073883468"
"No","2018","35-65 y.","Female","7203","0.873068722387684","0.865826270605227","0.880311174170141"
"No","2018","66 and older","Male","1817","0.72836433381588","0.710776463896927","0.745952203734833"
"No","2018","66 and older","Female","1987","0.776235459702069","0.76016003913238","0.792310880271757"
"Yes","2019","16-34 y.","Male","85","0.0406019002731599","0.0329876579206872","0.0482161426256326"
"Yes","2019","16-34 y.","Female","61","0.0266371471203274","0.0207244844124769","0.0325498098281778"
"Yes","2019","35-65 y.","Male","818","0.145136622530334","0.136939338687809","0.153333906372859"
"Yes","2019","35-65 y.","Female","887","0.130128364797103","0.122777394610645","0.13747933498356"
"Yes","2019","66 and older","Male","651","0.267050369869274","0.250157966699149","0.283942773039398"
"Yes","2019","66 and older","Female","548","0.220069058959515","0.20409830624075","0.23603981167828"
"No","2019","16-34 y.","Male","2496","0.95939809972684","0.951783857374367","0.967012342079313"
"No","2019","16-34 y.","Female","2788","0.973362852879673","0.967450190171822","0.979275515587523"
"No","2019","35-65 y.","Male","6275","0.854863377469666","0.846666093627141","0.863060661312191"
"No","2019","35-65 y.","Female","7160","0.869871635202897","0.86252066501644","0.877222605389355"
"No","2019","66 and older","Male","1984","0.732949630130726","0.716057226960602","0.749842033300851"
"No","2019","66 and older","Female","2037","0.779930941040485","0.76396018832172","0.79590169375925"
