"ple0040","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1989","(2c_voc) vocational maturity certificate","42","0.124324982021338","0.0921507572878452","0.15649920675483"
"Yes","1989","(3a) lower tertiary education","30","0.141907700465561","0.0970048323197219","0.1868105686114"
"Yes","1989","(3b) higher tertiary education","31","0.0817927807105667","0.0568573462889839","0.106728215132149"
"No","1989","(0) in school","173","0.977184315601941","0.955124760398193","0.999243870805689"
"No","1989","(1a) inadequately completed","643","0.844033088067384","0.817475753424627","0.870590422710141"
"No","1989","(1b) general elementary school","1970","0.843882163718032","0.828742517660198","0.859021809775867"
"No","1989","(1c) basic vocational qualification","2810","0.826448308536417","0.813495355534802","0.839401261538032"
"No","1989","(2b) intermediate general qualification","371","0.930924956154265","0.90582210918131","0.956027803127221"
"No","1989","(2a) intermediate vocational","1157","0.896936947149427","0.880115680840782","0.913758213458071"
"No","1989","(2c_gen) general maturity certificate","343","0.968654675100728","0.950425567431013","0.986883782770442"
"No","1989","(2c_voc) vocational maturity certificate","362","0.875675017978663","0.84350079324517","0.907849242712155"
"No","1989","(3a) lower tertiary education","202","0.858092299534439","0.8131894313886","0.902995167680278"
"No","1989","(3b) higher tertiary education","433","0.918207219289433","0.893271784867851","0.943142653711016"
"Yes","1990","(0) in school","","","",""
"Yes","1990","(1a) inadequately completed","","","",""
"Yes","1990","(1b) general elementary school","","","",""
"Yes","1990","(1c) basic vocational qualification","","","",""
"Yes","1990","(2b) intermediate general qualification","","","",""
"Yes","1990","(2a) intermediate vocational","","","",""
"Yes","1990","(2c_gen) general maturity certificate","","","",""
"Yes","1990","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","(3a) lower tertiary education","","","",""
"Yes","1990","(3b) higher tertiary education","","","",""
"No","1990","(0) in school","","","",""
"No","1990","(1a) inadequately completed","","","",""
"No","1990","(1b) general elementary school","","","",""
"No","1990","(1c) basic vocational qualification","","","",""
"No","1990","(2b) intermediate general qualification","","","",""
"No","1990","(2a) intermediate vocational","","","",""
"No","1990","(2c_gen) general maturity certificate","","","",""
"No","1990","(2c_voc) vocational maturity certificate","","","",""
"No","1990","(3a) lower tertiary education","","","",""
"No","1990","(3b) higher tertiary education","","","",""
"Yes","1991","(0) in school","4","","",""
"Yes","1991","(1a) inadequately completed","79","0.155847292091576","0.12846446512789","0.183230119055262"
"Yes","1991","(1b) general elementary school","233","0.157301734258494","0.141575573054548","0.17302789546244"
"Yes","1991","(1c) basic vocational qualification","479","0.183968869144141","0.170533852999378","0.197403885288904"
"Yes","1991","(2b) intermediate general qualification","25","","",""
"Yes","1991","(2a) intermediate vocational","98","0.0994893721391064","0.0830339858352716","0.115944758442941"
"Yes","1991","(2c_gen) general maturity certificate","10","","",""
"Yes","1991","(2c_voc) vocational maturity certificate","51","0.141294765796635","0.108256347646059","0.174333183947211"
"Yes","1991","(3a) lower tertiary education","29","","",""
"Yes","1991","(3b) higher tertiary education","31","0.0796719993742059","0.0550864844664431","0.104257514281969"
"No","1991","(0) in school","149","0.965712043507225","0.936878567567228","0.994545519447222"
"No","1991","(1a) inadequately completed","595","0.844152707908424","0.816769880944738","0.87153553487211"
"No","1991","(1b) general elementary school","1826","0.842698265741506","0.82697210453756","0.858424426945452"
"No","1991","(1c) basic vocational qualification","2716","0.816031130855859","0.802596114711096","0.829466147000622"
"No","1991","(2b) intermediate general qualification","340","0.901941413234004","0.871432015271058","0.932450811196951"
"No","1991","(2a) intermediate vocational","1173","0.900510627860894","0.884055241557059","0.916966014164728"
"No","1991","(2c_gen) general maturity certificate","333","0.975322705842752","0.958904565359815","0.991740846325688"
"No","1991","(2c_voc) vocational maturity certificate","376","0.858705234203365","0.825666816052789","0.891743652353941"
"No","1991","(3a) lower tertiary education","223","0.875586331471079","0.834835980331878","0.91633668261028"
"No","1991","(3b) higher tertiary education","435","0.920328000625794","0.895742485718031","0.944913515533557"
"Yes","1992","(0) in school","1","","",""
"Yes","1992","(1a) inadequately completed","87","0.166455814560476","0.13928558607604","0.193626043044912"
"Yes","1992","(1b) general elementary school","283","0.166953337583336","0.151550663886714","0.182356011279957"
"Yes","1992","(1c) basic vocational qualification","620","0.178281251603459","0.166725045986481","0.189837457220436"
"Yes","1992","(2b) intermediate general qualification","26","","",""
"Yes","1992","(2a) intermediate vocational","165","0.0911990849208602","0.0800229202662348","0.102375249575486"
"Yes","1992","(2c_gen) general maturity certificate","10","","",""
"Yes","1992","(2c_voc) vocational maturity certificate","47","0.124596115761473","0.0961554539890999","0.153036777533846"
"Yes","1992","(3a) lower tertiary education","73","0.100879755201617","0.0807979792305609","0.120961531172672"
"Yes","1992","(3b) higher tertiary education","55","0.0873128494728134","0.0675274527210787","0.107098246224548"
"No","1992","(0) in school","146","0.996594565901144","0.987177081246704","1.00601205055558"
"No","1992","(1a) inadequately completed","635","0.833544185439524","0.806373956955088","0.86071441392396"
"No","1992","(1b) general elementary school","1969","0.833046662416664","0.817643988720043","0.848449336113286"
"No","1992","(1c) basic vocational qualification","3594","0.821718748396541","0.810162542779564","0.833274954013519"
"No","1992","(2b) intermediate general qualification","515","0.929196956552297","0.907583247010693","0.950810666093901"
"No","1992","(2a) intermediate vocational","2384","0.90880091507914","0.897624750424514","0.919977079733765"
"No","1992","(2c_gen) general maturity certificate","365","0.961130917069265","0.941568348461653","0.980693485676878"
"No","1992","(2c_voc) vocational maturity certificate","471","0.875403884238527","0.846963222466154","0.9038445460109"
"No","1992","(3a) lower tertiary education","791","0.899120244798383","0.879038468827328","0.919202020769439"
"No","1992","(3b) higher tertiary education","727","0.912687150527187","0.892901753775452","0.932472547278921"
"Yes","1993","(0) in school","","","",""
"Yes","1993","(1a) inadequately completed","","","",""
"Yes","1993","(1b) general elementary school","","","",""
"Yes","1993","(1c) basic vocational qualification","","","",""
"Yes","1993","(2b) intermediate general qualification","","","",""
"Yes","1993","(2a) intermediate vocational","","","",""
"Yes","1993","(2c_gen) general maturity certificate","","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","","","",""
"Yes","1993","(3a) lower tertiary education","","","",""
"Yes","1993","(3b) higher tertiary education","","","",""
"No","1993","(0) in school","","","",""
"No","1993","(1a) inadequately completed","","","",""
"No","1993","(1b) general elementary school","","","",""
"No","1993","(1c) basic vocational qualification","","","",""
"No","1993","(2b) intermediate general qualification","","","",""
"No","1993","(2a) intermediate vocational","","","",""
"No","1993","(2c_gen) general maturity certificate","","","",""
"No","1993","(2c_voc) vocational maturity certificate","","","",""
"No","1993","(3a) lower tertiary education","","","",""
"No","1993","(3b) higher tertiary education","","","",""
"Yes","1994","(0) in school","","","",""
"Yes","1994","(1a) inadequately completed","70","0.139235730839371","0.112393715095907","0.166077746582835"
"Yes","1994","(1b) general elementary school","262","0.163930765927914","0.147869567637971","0.179991964217856"
"Yes","1994","(1c) basic vocational qualification","589","0.175988976982601","0.164203938523982","0.18777401544122"
"Yes","1994","(2b) intermediate general qualification","32","0.107677070117789","0.0796237471777123","0.135730393057867"
"Yes","1994","(2a) intermediate vocational","147","0.084131884927633","0.0734041165440302","0.0948596533112358"
"Yes","1994","(2c_gen) general maturity certificate","12","","",""
"Yes","1994","(2c_voc) vocational maturity certificate","44","0.125145340818332","0.0967875402572239","0.153503141379441"
"Yes","1994","(3a) lower tertiary education","70","0.0969408186817453","0.0770149238585497","0.116866713504941"
"Yes","1994","(3b) higher tertiary education","52","0.0879029365245772","0.068257175093574","0.10754869795558"
"No","1994","(0) in school","200","1","1","1"
"No","1994","(1a) inadequately completed","569","0.860764269160629","0.833922253417165","0.887606284904093"
"No","1994","(1b) general elementary school","1779","0.836069234072086","0.820008035782144","0.852130432362029"
"No","1994","(1c) basic vocational qualification","3422","0.824011023017399","0.812225984558781","0.835796061476018"
"No","1994","(2b) intermediate general qualification","437","0.892322929882211","0.864269606942134","0.920376252822288"
"No","1994","(2a) intermediate vocational","2425","0.915868115072367","0.905140346688764","0.92659588345597"
"No","1994","(2c_gen) general maturity certificate","392","0.970503472461164","0.954005088702297","0.987001856220031"
"No","1994","(2c_voc) vocational maturity certificate","479","0.874854659181668","0.846496858620559","0.903212459742776"
"No","1994","(3a) lower tertiary education","777","0.903059181318255","0.883133286495059","0.92298507614145"
"No","1994","(3b) higher tertiary education","746","0.912097063475423","0.89245130204442","0.931742824906426"
"Yes","1995","(0) in school","3","","",""
"Yes","1995","(1a) inadequately completed","74","0.141157252064463","0.11357175563147","0.168742748497456"
"Yes","1995","(1b) general elementary school","257","0.168540174932833","0.152251737556366","0.1848286123093"
"Yes","1995","(1c) basic vocational qualification","619","0.188331862407045","0.176295065339823","0.200368659474268"
"Yes","1995","(2b) intermediate general qualification","27","","",""
"Yes","1995","(2a) intermediate vocational","169","0.0940747575491069","0.0828984764887297","0.105251038609484"
"Yes","1995","(2c_gen) general maturity certificate","16","","",""
"Yes","1995","(2c_voc) vocational maturity certificate","45","0.102011650607892","0.077854279368924","0.126169021846859"
"Yes","1995","(3a) lower tertiary education","72","0.0958846098578502","0.0762064153436525","0.115562804372048"
"Yes","1995","(3b) higher tertiary education","60","0.101035705119718","0.0812135775020905","0.120857832737345"
"No","1995","(0) in school","259","0.978729895177597","0.961259059158924","0.996200731196271"
"No","1995","(1a) inadequately completed","538","0.858842747935537","0.831257251502544","0.88642824436853"
"No","1995","(1b) general elementary school","1772","0.831459825067167","0.8151713876907","0.847748262443634"
"No","1995","(1c) basic vocational qualification","3434","0.811668137592955","0.799631340525732","0.823704934660177"
"No","1995","(2b) intermediate general qualification","447","0.901326984968165","0.87447976591541","0.92817420402092"
"No","1995","(2a) intermediate vocational","2452","0.905925242450893","0.894748961390516","0.91710152351127"
"No","1995","(2c_gen) general maturity certificate","453","0.97336788412197","0.958796426018092","0.987939342225847"
"No","1995","(2c_voc) vocational maturity certificate","558","0.897988349392108","0.873830978153141","0.922145720631076"
"No","1995","(3a) lower tertiary education","788","0.90411539014215","0.884437195627952","0.923793584656348"
"No","1995","(3b) higher tertiary education","828","0.898964294880282","0.879142167262655","0.91878642249791"
"Yes","1996","(0) in school","","","",""
"Yes","1996","(1a) inadequately completed","72","0.180471084552684","0.148590363019595","0.212351806085772"
"Yes","1996","(1b) general elementary school","276","0.180157451066456","0.163130220396583","0.197184681736328"
"Yes","1996","(1c) basic vocational qualification","635","0.195385053492495","0.183102320447899","0.207667786537092"
"Yes","1996","(2b) intermediate general qualification","26","","",""
"Yes","1996","(2a) intermediate vocational","167","0.0907086084082087","0.0797678629942239","0.101649353822194"
"Yes","1996","(2c_gen) general maturity certificate","11","","",""
"Yes","1996","(2c_voc) vocational maturity certificate","44","0.0950848941883285","0.0716528850442542","0.118516903332403"
"Yes","1996","(3a) lower tertiary education","71","0.0938025166801093","0.0744734428107799","0.113131590549439"
"Yes","1996","(3b) higher tertiary education","58","0.094111793639379","0.0749719379161331","0.113251649362625"
"No","1996","(0) in school","287","1","1","1"
"No","1996","(1a) inadequately completed","487","0.819528915447316","0.787648193914228","0.851409636980405"
"No","1996","(1b) general elementary school","1681","0.819842548933544","0.802815318263672","0.836869779603417"
"No","1996","(1c) basic vocational qualification","3368","0.804614946507505","0.792332213462908","0.816897679552101"
"No","1996","(2b) intermediate general qualification","445","0.909126192735214","0.883168320859406","0.935084064611021"
"No","1996","(2a) intermediate vocational","2480","0.909291391591791","0.898350646177807","0.920232137005776"
"No","1996","(2c_gen) general maturity certificate","428","0.985772922584106","0.974694903203392","0.996850941964821"
"No","1996","(2c_voc) vocational maturity certificate","558","0.904915105811671","0.881483096667597","0.928347114955746"
"No","1996","(3a) lower tertiary education","803","0.906197483319891","0.886868409450561","0.92552655718922"
"No","1996","(3b) higher tertiary education","836","0.905888206360621","0.886748350637375","0.925028062083867"
"Yes","1997","(0) in school","3","","",""
"Yes","1997","(1a) inadequately completed","71","0.165968176900652","0.134051581210267","0.197884772591036"
"Yes","1997","(1b) general elementary school","270","0.183218379531486","0.165741021678839","0.200695737384132"
"Yes","1997","(1c) basic vocational qualification","628","0.201735354552607","0.189111709316295","0.21435899978892"
"Yes","1997","(2b) intermediate general qualification","24","","",""
"Yes","1997","(2a) intermediate vocational","171","0.0925327823318773","0.0814007543327416","0.103664810331013"
"Yes","1997","(2c_gen) general maturity certificate","9","","",""
"Yes","1997","(2c_voc) vocational maturity certificate","46","0.0949690704210709","0.0714322515374275","0.118505889304714"
"Yes","1997","(3a) lower tertiary education","74","0.0942061025343421","0.074872957548338","0.113539247520346"
"Yes","1997","(3b) higher tertiary education","50","0.0808944625969649","0.063000449442889","0.0987884757510408"
"No","1997","(0) in school","310","0.985846130700957","0.972759794281638","0.998932467120276"
"No","1997","(1a) inadequately completed","451","0.834031823099348","0.802115227408964","0.865948418789733"
"No","1997","(1b) general elementary school","1612","0.816781620468514","0.799304262615868","0.834258978321161"
"No","1997","(1c) basic vocational qualification","3254","0.798264645447393","0.78564100021108","0.810888290683705"
"No","1997","(2b) intermediate general qualification","449","0.928699136537991","0.905509046429677","0.951889226646305"
"No","1997","(2a) intermediate vocational","2432","0.907467217668123","0.896335189668987","0.918599245667258"
"No","1997","(2c_gen) general maturity certificate","424","0.98647398541673","0.975593910471406","0.997354060362054"
"No","1997","(2c_voc) vocational maturity certificate","550","0.905030929578929","0.881494110695286","0.928567748462573"
"No","1997","(3a) lower tertiary education","803","0.905793897465658","0.886460752479654","0.925127042451662"
"No","1997","(3b) higher tertiary education","842","0.919105537403035","0.901211524248959","0.936999550557111"
"Yes","1998","(0) in school","6","","",""
"Yes","1998","(1a) inadequately completed","74","0.194956463226145","0.160021272454053","0.229891653998238"
"Yes","1998","(1b) general elementary school","305","0.186090628774202","0.169177541385789","0.203003716162614"
"Yes","1998","(1c) basic vocational qualification","687","0.199039861780514","0.186869995222909","0.211209728338119"
"Yes","1998","(2b) intermediate general qualification","24","","",""
"Yes","1998","(2a) intermediate vocational","185","0.0865961331326445","0.0762525837160753","0.0969396825492136"
"Yes","1998","(2c_gen) general maturity certificate","8","","",""
"Yes","1998","(2c_voc) vocational maturity certificate","57","0.100240118397449","0.0775337566550091","0.12294648013989"
"Yes","1998","(3a) lower tertiary education","85","0.104290987305165","0.0850072460380915","0.123574728572238"
"Yes","1998","(3b) higher tertiary education","66","0.0848833358235598","0.0676863648151003","0.102080306832019"
"No","1998","(0) in school","325","0.979609374046735","0.964383724149567","0.994835023943902"
"No","1998","(1a) inadequately completed","420","0.805043536773855","0.770108346001762","0.839978727545947"
"No","1998","(1b) general elementary school","1729","0.813909371225798","0.796996283837386","0.830822458614211"
"No","1998","(1c) basic vocational qualification","3448","0.800960138219486","0.788790271661881","0.813130004777091"
"No","1998","(2b) intermediate general qualification","512","0.943493859548518","0.923946727018486","0.963040992078549"
"No","1998","(2a) intermediate vocational","2655","0.913403866867356","0.903060317450786","0.923747416283925"
"No","1998","(2c_gen) general maturity certificate","475","0.989658191812732","0.98063593101179","0.998680452613675"
"No","1998","(2c_voc) vocational maturity certificate","615","0.899759881602551","0.87705351986011","0.922466243344991"
"No","1998","(3a) lower tertiary education","880","0.895709012694835","0.876425271427762","0.914992753961908"
"No","1998","(3b) higher tertiary education","943","0.91511666417644","0.897919693167981","0.9323136351849"
"Yes","1999","(0) in school","6","","",""
"Yes","1999","(1a) inadequately completed","77","0.201870203256284","0.165696714766869","0.238043691745698"
"Yes","1999","(1b) general elementary school","296","0.196871477467336","0.179231740311567","0.214511214623106"
"Yes","1999","(1c) basic vocational qualification","690","0.200179670505089","0.187930255849383","0.212429085160794"
"Yes","1999","(2b) intermediate general qualification","23","","",""
"Yes","1999","(2a) intermediate vocational","199","0.0986042873148729","0.0876608154512294","0.109547759178516"
"Yes","1999","(2c_gen) general maturity certificate","10","","",""
"Yes","1999","(2c_voc) vocational maturity certificate","53","0.0996982534548271","0.0770296558961239","0.12236685101353"
"Yes","1999","(3a) lower tertiary education","84","0.0995979504329527","0.0805851942514376","0.118610706614468"
"Yes","1999","(3b) higher tertiary education","63","0.0785722299939572","0.0620190949568345","0.0951253650310799"
"No","1999","(0) in school","314","0.981506999463272","0.966745737298311","0.996268261628234"
"No","1999","(1a) inadequately completed","396","0.798129796743716","0.761956308254302","0.83430328523313"
"No","1999","(1b) general elementary school","1656","0.803128522532664","0.785488785376894","0.820768259688433"
"No","1999","(1c) basic vocational qualification","3409","0.799820329494911","0.787570914839206","0.812069744150617"
"No","1999","(2b) intermediate general qualification","513","0.950084205362771","0.931648246094755","0.968520164630788"
"No","1999","(2a) intermediate vocational","2652","0.901395712685127","0.890452240821484","0.91233918454877"
"No","1999","(2c_gen) general maturity certificate","468","0.983298222498522","0.971809860370134","0.99478658462691"
"No","1999","(2c_voc) vocational maturity certificate","618","0.900301746545173","0.87763314898647","0.922970344103876"
"No","1999","(3a) lower tertiary education","869","0.900402049567047","0.881389293385532","0.919414805748562"
"No","1999","(3b) higher tertiary education","952","0.921427770006043","0.90487463496892","0.937980905043166"
"Yes","2000","(0) in school","9","","",""
"Yes","2000","(1a) inadequately completed","61","0.165153135935789","0.129809438145886","0.200496833725692"
"Yes","2000","(1b) general elementary school","436","0.1634116427158","0.149896315257347","0.176926970174254"
"Yes","2000","(1c) basic vocational qualification","1312","0.182461444994002","0.173901782820951","0.191021107167053"
"Yes","2000","(2b) intermediate general qualification","21","","",""
"Yes","2000","(2a) intermediate vocational","389","0.0848909377806991","0.0775627770494856","0.0922190985119126"
"Yes","2000","(2c_gen) general maturity certificate","18","","",""
"Yes","2000","(2c_voc) vocational maturity certificate","110","0.0875133720706055","0.0735039872296489","0.101522756911562"
"Yes","2000","(3a) lower tertiary education","141","0.0921396068769168","0.0783951163418781","0.105884097411955"
"Yes","2000","(3b) higher tertiary education","140","0.0762344206351458","0.064967303583053","0.0875015376872387"
"No","2000","(0) in school","488","0.980939565045518","0.968918099226413","0.992961030864622"
"No","2000","(1a) inadequately completed","363","0.834846864064211","0.799503166274308","0.870190561854114"
"No","2000","(1b) general elementary school","2439","0.8365883572842","0.823073029825746","0.850103684742653"
"No","2000","(1c) basic vocational qualification","6509","0.817538555005998","0.808978892832947","0.826098217179049"
"No","2000","(2b) intermediate general qualification","712","0.961442364184181","0.947503963994924","0.975380764373439"
"No","2000","(2a) intermediate vocational","5168","0.915109062219301","0.907780901488087","0.922437222950514"
"No","2000","(2c_gen) general maturity certificate","814","0.972687389811152","0.9616121108511","0.983762668771203"
"No","2000","(2c_voc) vocational maturity certificate","1453","0.912486627929394","0.898477243088438","0.926496012770351"
"No","2000","(3a) lower tertiary education","1560","0.907860393123083","0.894115902588045","0.921604883658122"
"No","2000","(3b) higher tertiary education","1991","0.923765579364854","0.912498462312761","0.935032696416947"
"Yes","2001","(0) in school","6","","",""
"Yes","2001","(1a) inadequately completed","48","0.171067078280282","0.129936665475996","0.212197491084568"
"Yes","2001","(1b) general elementary school","386","0.170668140223534","0.155852327131901","0.185483953315167"
"Yes","2001","(1c) basic vocational qualification","1126","0.176485713318732","0.167504107052095","0.185467319585368"
"Yes","2001","(2b) intermediate general qualification","25","","",""
"Yes","2001","(2a) intermediate vocational","384","0.0937647729392043","0.0857809476211722","0.101748598257236"
"Yes","2001","(2c_gen) general maturity certificate","16","","",""
