"ple0040","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","2006","66 and older","secondary school degree","161","0.282324816939234","0.248138724044078","0.31651090983439"
"Yes","2006","66 and older","college entrance qualification","136","0.262003841387526","0.228782172994782","0.29522550978027"
"Yes","2006","66 and older","Other degree","63","0.271555984088944","0.212379929977469","0.330732038200419"
"Yes","2006","66 and older","no degree/no degree yet","17","","",""
"No","2006","16-34 y.","lower secondary degree","884","0.957155614936093","0.944027171849666","0.97028405802252"
"No","2006","16-34 y.","secondary school degree","1571","0.977816328173696","0.970604220637629","0.985028435709763"
"No","2006","16-34 y.","college entrance qualification","1612","0.986296179507599","0.98065055415294","0.991941804862258"
"No","2006","16-34 y.","Other degree","175","0.975158749151339","0.952421588545676","0.997895909757001"
"No","2006","16-34 y.","no degree/no degree yet","426","0.989038089664812","0.979207963601944","0.99886821572768"
"No","2006","35-65 y.","lower secondary degree","3220","0.825039362387297","0.81310461035605","0.836974114418544"
"No","2006","35-65 y.","secondary school degree","3779","0.887217654693663","0.877653299079213","0.896782010308113"
"No","2006","35-65 y.","college entrance qualification","3075","0.920650868577198","0.911459782166389","0.929841954988007"
"No","2006","35-65 y.","Other degree","696","0.862560821379256","0.838716664392258","0.886404978366255"
"No","2006","35-65 y.","no degree/no degree yet","115","0.769843688128996","0.700852631917447","0.838834744340545"
"No","2006","66 and older","lower secondary degree","2027","0.714871370531596","0.698160716344169","0.731582024719024"
"No","2006","66 and older","secondary school degree","505","0.717675183060766","0.68348909016561","0.751861275955922"
"No","2006","66 and older","college entrance qualification","537","0.737996158612474","0.70477449021973","0.771217827005218"
"No","2006","66 and older","Other degree","154","0.728444015911056","0.669267961799581","0.787620070022531"
"No","2006","66 and older","no degree/no degree yet","66","0.713888969368482","0.616660895676331","0.811117043060634"
"Yes","2007","16-34 y.","lower secondary degree","24","","",""
"Yes","2007","16-34 y.","secondary school degree","28","","",""
"Yes","2007","16-34 y.","college entrance qualification","19","","",""
"Yes","2007","16-34 y.","Other degree","6","","",""
"Yes","2007","16-34 y.","no degree/no degree yet","4","","",""
"Yes","2007","35-65 y.","lower secondary degree","599","0.179564423921686","0.166749298976735","0.192379548866636"
"Yes","2007","35-65 y.","secondary school degree","405","0.11228720130417","0.102451358811461","0.122123043796879"
"Yes","2007","35-65 y.","college entrance qualification","249","0.0791377725237634","0.0697150729141215","0.0885604721334053"
"Yes","2007","35-65 y.","Other degree","95","0.142511781012508","0.117013027132949","0.168010534892066"
"Yes","2007","35-65 y.","no degree/no degree yet","27","","",""
"Yes","2007","66 and older","lower secondary degree","739","0.282489315944318","0.2654981642418","0.299480467646835"
"Yes","2007","66 and older","secondary school degree","155","0.258468517005343","0.225563489556959","0.291373544453726"
"Yes","2007","66 and older","college entrance qualification","149","0.263569669374312","0.231002202660888","0.296137136087735"
"Yes","2007","66 and older","Other degree","52","0.234407879515544","0.176417494642789","0.292398264388299"
"Yes","2007","66 and older","no degree/no degree yet","14","","",""
"No","2007","16-34 y.","lower secondary degree","755","0.970802622019224","0.958979919595409","0.98262532444304"
"No","2007","16-34 y.","secondary school degree","1386","0.978424802030835","0.970851862177716","0.985997741883953"
"No","2007","16-34 y.","college entrance qualification","1559","0.980746145841721","0.97396611396768","0.987526177715763"
"No","2007","16-34 y.","Other degree","140","0.977672051152001","0.953706209943898","1.0016378923601"
"No","2007","16-34 y.","no degree/no degree yet","370","0.986256114318848","0.974456660324644","0.998055568313051"
"No","2007","35-65 y.","lower secondary degree","2847","0.820435576078314","0.807620451133364","0.833250701023265"
"No","2007","35-65 y.","secondary school degree","3553","0.88771279869583","0.877876956203121","0.897548641188538"
"No","2007","35-65 y.","college entrance qualification","2904","0.920862227476237","0.911439527866595","0.930284927085879"
"No","2007","35-65 y.","Other degree","627","0.857488218987492","0.831989465107934","0.882986972867051"
"No","2007","35-65 y.","no degree/no degree yet","88","0.708730401686833","0.625690413139718","0.791770390233948"
"No","2007","66 and older","lower secondary degree","1958","0.717510684055682","0.700519532353165","0.7345018357582"
"No","2007","66 and older","secondary school degree","525","0.741531482994657","0.708626455546274","0.774436510443041"
"No","2007","66 and older","college entrance qualification","554","0.736430330625688","0.703862863912265","0.768997797339112"
"No","2007","66 and older","Other degree","153","0.765592120484456","0.7076017356117","0.823582505357211"
"No","2007","66 and older","no degree/no degree yet","54","0.775545704640577","0.676380047645867","0.874711361635287"
"Yes","2008","16-34 y.","lower secondary degree","20","","",""
"Yes","2008","16-34 y.","secondary school degree","24","","",""
"Yes","2008","16-34 y.","college entrance qualification","13","","",""
"Yes","2008","16-34 y.","Other degree","4","","",""
"Yes","2008","16-34 y.","no degree/no degree yet","6","","",""
"Yes","2008","35-65 y.","lower secondary degree","559","0.183537897628909","0.170070753079983","0.197005042177835"
"Yes","2008","35-65 y.","secondary school degree","399","0.119387532814554","0.1090235646064","0.129751501022707"
"Yes","2008","35-65 y.","college entrance qualification","237","0.080326197372645","0.070552873813545","0.0900995209317449"
"Yes","2008","35-65 y.","Other degree","80","0.128261281657687","0.102067278237167","0.154455285078206"
"Yes","2008","35-65 y.","no degree/no degree yet","21","","",""
"Yes","2008","66 and older","lower secondary degree","702","0.276794846277349","0.259656337711029","0.293933354843669"
"Yes","2008","66 and older","secondary school degree","149","0.245210129492451","0.21315649512116","0.277263763863742"
"Yes","2008","66 and older","college entrance qualification","141","0.258883108221781","0.227042885373593","0.290723331069969"
"Yes","2008","66 and older","Other degree","63","0.283334573155974","0.221799532273399","0.344869614038549"
"Yes","2008","66 and older","no degree/no degree yet","11","","",""
"No","2008","16-34 y.","lower secondary degree","648","0.975181859778451","0.963384433184101","0.9869792863728"
"No","2008","16-34 y.","secondary school degree","1269","0.975236696309777","0.966766214039669","0.983707178579886"
"No","2008","16-34 y.","college entrance qualification","1424","0.988689000797231","0.983221359133962","0.9941566424605"
"No","2008","16-34 y.","Other degree","114","0.985648811822015","0.964189681449657","1.00710794219437"
"No","2008","16-34 y.","no degree/no degree yet","385","0.983627409205535","0.971048768068054","0.996206050343015"
"No","2008","35-65 y.","lower secondary degree","2615","0.816462102371091","0.802994957822165","0.829929246920017"
"No","2008","35-65 y.","secondary school degree","3361","0.880612467185446","0.870248498977293","0.8909764353936"
"No","2008","35-65 y.","college entrance qualification","2734","0.919673802627355","0.909900479068255","0.929447126186455"
"No","2008","35-65 y.","Other degree","546","0.871738718342313","0.845544714921794","0.897932721762833"
"No","2008","35-65 y.","no degree/no degree yet","79","0.75906463816886","0.675246551334748","0.842882725002971"
"No","2008","66 and older","lower secondary degree","1916","0.723205153722651","0.706066645156331","0.740343662288971"
"No","2008","66 and older","secondary school degree","543","0.754789870507549","0.722736236136258","0.78684350487884"
"No","2008","66 and older","college entrance qualification","586","0.741116891778219","0.709276668930031","0.772957114626407"
"No","2008","66 and older","Other degree","143","0.716665426844026","0.655130385961451","0.778200467726601"
"No","2008","66 and older","no degree/no degree yet","47","0.752286936381337","0.641190453633108","0.863383419129567"
"Yes","2009","16-34 y.","lower secondary degree","20","","",""
"Yes","2009","16-34 y.","secondary school degree","24","","",""
"Yes","2009","16-34 y.","college entrance qualification","10","","",""
"Yes","2009","16-34 y.","Other degree","4","","",""
"Yes","2009","16-34 y.","no degree/no degree yet","3","","",""
"Yes","2009","35-65 y.","lower secondary degree","538","0.193695848422434","0.179212309905636","0.208179386939231"
"Yes","2009","35-65 y.","secondary school degree","393","0.121933718185162","0.111173101252387","0.132694335117938"
"Yes","2009","35-65 y.","college entrance qualification","226","0.0807475602108467","0.070634471743034","0.0908606486786593"
"Yes","2009","35-65 y.","Other degree","70","0.136089279196922","0.107034499377356","0.165144059016487"
"Yes","2009","35-65 y.","no degree/no degree yet","21","","",""
"Yes","2009","66 and older","lower secondary degree","648","0.26445025664614","0.247154885162891","0.281745628129388"
"Yes","2009","66 and older","secondary school degree","158","0.250738558871463","0.218834037939574","0.282643079803351"
"Yes","2009","66 and older","college entrance qualification","153","0.268385894833278","0.236130677949784","0.300641111716772"
"Yes","2009","66 and older","Other degree","51","0.229138409471546","0.167569887775168","0.290706931167925"
"Yes","2009","66 and older","no degree/no degree yet","9","","",""
"No","2009","16-34 y.","lower secondary degree","556","0.968738137037877","0.954526389777904","0.98294988429785"
"No","2009","16-34 y.","secondary school degree","1125","0.979443331367901","0.971238793929176","0.987647868806627"
"No","2009","16-34 y.","college entrance qualification","1372","0.993242930847382","0.988923753938371","0.997562107756393"
"No","2009","16-34 y.","Other degree","92","0.925108611288202","0.872455410367797","0.977761812208607"
"No","2009","16-34 y.","no degree/no degree yet","334","0.992080526820533","0.982616962258318","1.00154409138275"
"No","2009","35-65 y.","lower secondary degree","2322","0.806304151577567","0.791820613060769","0.820787690094364"
"No","2009","35-65 y.","secondary school degree","3159","0.878066281814838","0.867305664882062","0.888826898747613"
"No","2009","35-65 y.","college entrance qualification","2562","0.919252439789153","0.909139351321341","0.929365528256966"
"No","2009","35-65 y.","Other degree","465","0.863910720803078","0.834855940983513","0.892965500622644"
"No","2009","35-65 y.","no degree/no degree yet","71","0.724131289079911","0.632801163083392","0.815461415076431"
"No","2009","66 and older","lower secondary degree","1850","0.73554974335386","0.718254371870612","0.752845114837109"
"No","2009","66 and older","secondary school degree","551","0.749261441128538","0.717356920196649","0.781165962060426"
"No","2009","66 and older","college entrance qualification","572","0.731614105166722","0.699358888283228","0.763869322050216"
"No","2009","66 and older","Other degree","128","0.770861590528453","0.709293068832075","0.832430112224832"
"No","2009","66 and older","no degree/no degree yet","49","0.768690171935348","0.660170917497525","0.877209426373171"
"Yes","2010","16-34 y.","lower secondary degree","28","","",""
"Yes","2010","16-34 y.","secondary school degree","51","0.0259139549248775","0.019000859084366","0.032827050765389"
"Yes","2010","16-34 y.","college entrance qualification","16","","",""
"Yes","2010","16-34 y.","Other degree","5","","",""
"Yes","2010","16-34 y.","no degree/no degree yet","11","","",""
"Yes","2010","35-65 y.","lower secondary degree","559","0.199255395237361","0.185811155396984","0.212699635077738"
"Yes","2010","35-65 y.","secondary school degree","459","0.123980638839492","0.114547814174932","0.133413463504052"
"Yes","2010","35-65 y.","college entrance qualification","232","0.0738268014699","0.0658061151433322","0.0818474877964678"
"Yes","2010","35-65 y.","Other degree","89","0.135332165793191","0.113991169888333","0.156673161698049"
"Yes","2010","35-65 y.","no degree/no degree yet","22","","",""
"Yes","2010","66 and older","lower secondary degree","603","0.266763149581935","0.248766603683309","0.284759695480562"
"Yes","2010","66 and older","secondary school degree","182","0.270790044770436","0.238838171449421","0.302741918091452"
"Yes","2010","66 and older","college entrance qualification","154","0.248379658551662","0.217290897579221","0.279468419524103"
"Yes","2010","66 and older","Other degree","33","0.167997588265852","0.112125142357857","0.223870034173846"
"Yes","2010","66 and older","no degree/no degree yet","10","","",""
"No","2010","16-34 y.","lower secondary degree","1111","0.968570502279435","0.958437909979489","0.978703094579381"
"No","2010","16-34 y.","secondary school degree","1978","0.974086045075122","0.967172949234611","0.980999140915634"
"No","2010","16-34 y.","college entrance qualification","1966","0.98902824588916","0.98444219735664","0.993614294421679"
"No","2010","16-34 y.","Other degree","425","0.985412136545389","0.974079820932115","0.996744452158662"
"No","2010","16-34 y.","no degree/no degree yet","540","0.972170395470332","0.958436396675995","0.985904394264668"
"No","2010","35-65 y.","lower secondary degree","2832","0.800744604762639","0.787300364922262","0.814188844603016"
"No","2010","35-65 y.","secondary school degree","4230","0.876019361160508","0.866586536495948","0.885452185825068"
"No","2010","35-65 y.","college entrance qualification","3851","0.9261731985301","0.918152512203532","0.934193884856668"
"No","2010","35-65 y.","Other degree","898","0.864667834206809","0.843326838301952","0.886008830111667"
"No","2010","35-65 y.","no degree/no degree yet","150","0.835532491872672","0.780133023724361","0.890931960020983"
"No","2010","66 and older","lower secondary degree","1717","0.733236850418064","0.715240304519438","0.751233396316691"
"No","2010","66 and older","secondary school degree","561","0.729209955229564","0.697258081908548","0.761161828550579"
"No","2010","66 and older","college entrance qualification","588","0.751620341448339","0.720531580475898","0.78270910242078"
"No","2010","66 and older","Other degree","139","0.832002411734148","0.776129965826154","0.887874857642143"
"No","2010","66 and older","no degree/no degree yet","42","0.790521443433833","0.679916883276892","0.901126003590773"
"Yes","2011","16-34 y.","lower secondary degree","39","0.0503742967489155","0.0375879739573804","0.0631606195404507"
"Yes","2011","16-34 y.","secondary school degree","53","0.0377127920080936","0.0293408271108498","0.0460847569053374"
"Yes","2011","16-34 y.","college entrance qualification","15","","",""
"Yes","2011","16-34 y.","Other degree","9","","",""
"Yes","2011","16-34 y.","no degree/no degree yet","8","","",""
"Yes","2011","35-65 y.","lower secondary degree","734","0.210447817637578","0.197973612108103","0.222922023167052"
"Yes","2011","35-65 y.","secondary school degree","590","0.12369031863497","0.115165847607193","0.132214789662746"
"Yes","2011","35-65 y.","college entrance qualification","290","0.0763776607837714","0.0689341186606417","0.0838212029069012"
"Yes","2011","35-65 y.","Other degree","98","0.0912697546369006","0.0753045673534943","0.107234941920307"
"Yes","2011","35-65 y.","no degree/no degree yet","46","0.248878396668647","0.192509102328232","0.305247691009061"
"Yes","2011","66 and older","lower secondary degree","734","0.258706007256797","0.242753744149963","0.274658270363631"
"Yes","2011","66 and older","secondary school degree","218","0.251376424813774","0.223790959711116","0.278961889916432"
"Yes","2011","66 and older","college entrance qualification","186","0.239499757329616","0.211922161989657","0.267077352669575"
"Yes","2011","66 and older","Other degree","50","0.177449796479539","0.131276681258494","0.223622911700584"
"Yes","2011","66 and older","no degree/no degree yet","14","","",""
"No","2011","16-34 y.","lower secondary degree","1085","0.949625703251084","0.936839380459549","0.96241202604262"
"No","2011","16-34 y.","secondary school degree","1936","0.962287207991906","0.953915243094663","0.97065917288915"
"No","2011","16-34 y.","college entrance qualification","2105","0.994274855757298","0.991063217627368","0.997486493887229"
"No","2011","16-34 y.","Other degree","359","0.965089028846662","0.946335248023642","0.983842809669682"
"No","2011","16-34 y.","no degree/no degree yet","592","0.990049901829224","0.982108179634249","0.997991624024199"
"No","2011","35-65 y.","lower secondary degree","3368","0.789552182362422","0.777077976832948","0.802026387891897"
"No","2011","35-65 y.","secondary school degree","5140","0.87630968136503","0.867785210337254","0.884834152392807"
"No","2011","35-65 y.","college entrance qualification","4601","0.923622339216229","0.916178797093099","0.931065881339358"
"No","2011","35-65 y.","Other degree","1152","0.908730245363099","0.892765058079693","0.924695432646506"
"No","2011","35-65 y.","no degree/no degree yet","180","0.751121603331353","0.694752308990939","0.807490897671768"
"No","2011","66 and older","lower secondary degree","2161","0.741293992743203","0.725341729636369","0.757246255850037"
"No","2011","66 and older","secondary school degree","732","0.748623575186226","0.721038110083568","0.776209040288884"
"No","2011","66 and older","college entrance qualification","734","0.760500242670384","0.732922647330425","0.788077838010343"
"No","2011","66 and older","Other degree","213","0.822550203520461","0.776377088299416","0.868723318741506"
"No","2011","66 and older","no degree/no degree yet","65","0.752493026604798","0.657327532911905","0.847658520297691"
"Yes","2012","16-34 y.","lower secondary degree","37","0.0637539352159399","0.0490184434882758","0.078489426943604"
"Yes","2012","16-34 y.","secondary school degree","45","0.0294552818502097","0.0216422089606404","0.0372683547397789"
"Yes","2012","16-34 y.","college entrance qualification","16","","",""
"Yes","2012","16-34 y.","Other degree","5","","",""
"Yes","2012","16-34 y.","no degree/no degree yet","11","","",""
"Yes","2012","35-65 y.","lower secondary degree","754","0.219557729940651","0.206708718054798","0.232406741826504"
"Yes","2012","35-65 y.","secondary school degree","644","0.137718897319044","0.128733338949002","0.146704455689086"
"Yes","2012","35-65 y.","college entrance qualification","339","0.0861586544872763","0.0782867730766028","0.0940305358979499"
"Yes","2012","35-65 y.","Other degree","110","0.104690250154119","0.0877182565176192","0.121662243790619"
"Yes","2012","35-65 y.","no degree/no degree yet","39","0.230288783389202","0.173880679083487","0.286696887694917"
"Yes","2012","66 and older","lower secondary degree","732","0.252161523301218","0.236254799883185","0.268068246719252"
"Yes","2012","66 and older","secondary school degree","238","0.255579788042618","0.228531631089513","0.282627944995724"
"Yes","2012","66 and older","college entrance qualification","192","0.234230957609021","0.207356175412596","0.261105739805446"
"Yes","2012","66 and older","Other degree","62","0.204295480596997","0.157154325142495","0.2514366360515"
"Yes","2012","66 and older","no degree/no degree yet","20","","",""
"No","2012","16-34 y.","lower secondary degree","1019","0.93624606478406","0.921510573056396","0.950981556511724"
"No","2012","16-34 y.","secondary school degree","1754","0.97054471814979","0.962731645260221","0.97835779103936"
"No","2012","16-34 y.","college entrance qualification","1980","0.991892619028166","0.987958563890407","0.995826674165925"
"No","2012","16-34 y.","Other degree","322","0.978175890259101","0.962339690905201","0.994012089613002"
"No","2012","16-34 y.","no degree/no degree yet","594","0.976074158569423","0.963897015144844","0.988251301994002"
"No","2012","35-65 y.","lower secondary degree","3233","0.780442270059349","0.767593258173496","0.793291281945202"
"No","2012","35-65 y.","secondary school degree","5006","0.862281102680956","0.853295544310914","0.871266661050998"
"No","2012","35-65 y.","college entrance qualification","4542","0.913841345512724","0.90596946410205","0.921713226923397"
"No","2012","35-65 y.","Other degree","1140","0.895309749845881","0.878337756209381","0.912281743482381"
"No","2012","35-65 y.","no degree/no degree yet","175","0.769711216610798","0.713303112305083","0.826119320916513"
"No","2012","66 and older","lower secondary degree","2131","0.747838476698782","0.731931753280748","0.763745200116815"
"No","2012","66 and older","secondary school degree","761","0.744420211957382","0.717372055004277","0.771468368910488"
"No","2012","66 and older","college entrance qualification","762","0.765769042390979","0.738894260194553","0.792643824587404"
"No","2012","66 and older","Other degree","219","0.795704519403003","0.7485633639485","0.842845674857505"
"No","2012","66 and older","no degree/no degree yet","62","0.727921592742449","0.631598480971286","0.824244704513612"
"Yes","2013","16-34 y.","lower secondary degree","39","0.0584534148023193","0.045783285309569","0.0711235442950696"
"Yes","2013","16-34 y.","secondary school degree","49","0.0285038944533077","0.0212632086893415","0.0357445802172739"
"Yes","2013","16-34 y.","college entrance qualification","22","","",""
"Yes","2013","16-34 y.","Other degree","14","","",""
"Yes","2013","16-34 y.","no degree/no degree yet","19","","",""
"Yes","2013","35-65 y.","lower secondary degree","723","0.228261786083442","0.214867676204022","0.241655895962861"
"Yes","2013","35-65 y.","secondary school degree","619","0.137221677265036","0.128086629677919","0.146356724852152"
"Yes","2013","35-65 y.","college entrance qualification","323","0.0815380509778148","0.0738600364870286","0.089216065468601"
"Yes","2013","35-65 y.","Other degree","229","0.107906539875264","0.096826287092792","0.118986792657736"
"Yes","2013","35-65 y.","no degree/no degree yet","62","0.23429940089197","0.193597329828567","0.275001471955372"
"Yes","2013","66 and older","lower secondary degree","654","0.245362814587688","0.229025790191528","0.261699838983848"
"Yes","2013","66 and older","secondary school degree","227","0.232645126707218","0.206483825692933","0.258806427721504"
"Yes","2013","66 and older","college entrance qualification","191","0.229650461079574","0.203071492158166","0.256229430000981"
"Yes","2013","66 and older","Other degree","65","0.214904261407543","0.169543886244211","0.260264636570874"
"Yes","2013","66 and older","no degree/no degree yet","18","","",""
"No","2013","16-34 y.","lower secondary degree","1278","0.941546585197681","0.92887645570493","0.954216714690431"
"No","2013","16-34 y.","secondary school degree","1980","0.971496105546692","0.964255419782726","0.978736791310658"
"No","2013","16-34 y.","college entrance qualification","2225","0.992095741762152","0.98843428501765","0.995757198506654"
"No","2013","16-34 y.","Other degree","804","0.968693172486928","0.956759225925288","0.980627119048568"
"No","2013","16-34 y.","no degree/no degree yet","803","0.974578187993171","0.963817902920482","0.98533847306586"
"No","2013","35-65 y.","lower secondary degree","3049","0.771738213916559","0.758344104037139","0.785132323795978"
"No","2013","35-65 y.","secondary school degree","4831","0.862778322734965","0.853643275147848","0.871913370322081"
"No","2013","35-65 y.","college entrance qualification","4557","0.918461949022185","0.910783934531399","0.926139963512971"
"No","2013","35-65 y.","Other degree","2783","0.892093460124736","0.881013207342264","0.903173712907208"
"No","2013","35-65 y.","no degree/no degree yet","354","0.76570059910803","0.724998528044628","0.806402670171433"
"No","2013","66 and older","lower secondary degree","2011","0.754637185412312","0.738300161016152","0.770974209808472"
"No","2013","66 and older","secondary school degree","775","0.767354873292782","0.741193572278496","0.793516174307067"
"No","2013","66 and older","college entrance qualification","771","0.770349538920426","0.743770569999019","0.796928507841834"
"No","2013","66 and older","Other degree","250","0.785095738592457","0.739735363429126","0.830456113755789"
"No","2013","66 and older","no degree/no degree yet","70","0.762619925008296","0.673723773427493","0.8515160765891"
"Yes","2014","16-34 y.","lower secondary degree","39","0.0579703864405645","0.0438624608293369","0.0720783120517922"
"Yes","2014","16-34 y.","secondary school degree","52","0.0421352496920794","0.0324270204798873","0.0518434789042714"
"Yes","2014","16-34 y.","college entrance qualification","19","","",""
"Yes","2014","16-34 y.","Other degree","12","","",""
"Yes","2014","16-34 y.","no degree/no degree yet","13","","",""
"Yes","2014","35-65 y.","lower secondary degree","660","0.234026218734563","0.219516899742933","0.248535537726193"
"Yes","2014","35-65 y.","secondary school degree","587","0.146715171154312","0.136797205574941","0.156633136733682"
"Yes","2014","35-65 y.","college entrance qualification","315","0.0849356560366421","0.0767647910770774","0.0931065209962067"
"Yes","2014","35-65 y.","Other degree","192","0.117003901908877","0.104155165368614","0.129852638449139"
"Yes","2014","35-65 y.","no degree/no degree yet","56","0.234897583643805","0.190228288146342","0.279566879141267"
"Yes","2014","66 and older","lower secondary degree","692","0.260424854599696","0.243532927378441","0.277316781820951"
"Yes","2014","66 and older","secondary school degree","231","0.239702911406853","0.213427021610565","0.265978801203142"
"Yes","2014","66 and older","college entrance qualification","202","0.240119635279386","0.213056471181569","0.267182799377202"
"Yes","2014","66 and older","Other degree","71","0.223485441777248","0.177408601780145","0.269562281774351"
"Yes","2014","66 and older","no degree/no degree yet","19","","",""
"No","2014","16-34 y.","lower secondary degree","1015","0.942029613559435","0.927921687948208","0.956137539170663"
"No","2014","16-34 y.","secondary school degree","1593","0.957864750307921","0.948156521095729","0.967572979520113"
"No","2014","16-34 y.","college entrance qualification","1997","0.991114016959388","0.987017475294923","0.995210558623854"
"No","2014","16-34 y.","Other degree","576","0.969264284674668","0.955313385640706","0.983215183708629"
"No","2014","16-34 y.","no degree/no degree yet","571","0.969848088328444","0.955978903028455","0.983717273628432"
"No","2014","35-65 y.","lower secondary degree","2611","0.765973781265437","0.751464462273807","0.780483100257067"
"No","2014","35-65 y.","secondary school degree","4302","0.853284828845688","0.843366863266317","0.863202794425059"
"No","2014","35-65 y.","college entrance qualification","4157","0.915064343963358","0.906893479003793","0.923235208922923"
"No","2014","35-65 y.","Other degree","2212","0.882996098091123","0.870147361550861","0.895844834631386"
"No","2014","35-65 y.","no degree/no degree yet","290","0.765102416356195","0.720433120858733","0.809771711853658"
"No","2014","66 and older","lower secondary degree","1901","0.739575145400304","0.722683218179049","0.756467072621559"
"No","2014","66 and older","secondary school degree","783","0.760297088593147","0.734021198796858","0.786572978389435"
"No","2014","66 and older","college entrance qualification","755","0.759880364720614","0.732817200622798","0.786943528818431"
"No","2014","66 and older","Other degree","243","0.776514558222752","0.730437718225649","0.822591398219855"
"No","2014","66 and older","no degree/no degree yet","55","0.725568622855268","0.623899667700184","0.827237578010351"
"Yes","2015","16-34 y.","lower secondary degree","32","0.0615871540442296","0.0459417606588452","0.0772325474296141"
"Yes","2015","16-34 y.","secondary school degree","41","0.0333697178696601","0.024141389065598","0.0425980466737222"
"Yes","2015","16-34 y.","college entrance qualification","18","","",""
"Yes","2015","16-34 y.","Other degree","11","","",""
"Yes","2015","16-34 y.","no degree/no degree yet","9","","",""
"Yes","2015","35-65 y.","lower secondary degree","576","0.238777489829726","0.223465266783321","0.254089712876131"
"Yes","2015","35-65 y.","secondary school degree","559","0.143427441085202","0.133401422705431","0.153453459464973"
"Yes","2015","35-65 y.","college entrance qualification","280","0.0788452215774049","0.0708079159595092","0.0868825271953007"
"Yes","2015","35-65 y.","Other degree","179","0.114168114016497","0.102076051559851","0.126260176473143"
"Yes","2015","35-65 y.","no degree/no degree yet","51","0.212474098775794","0.17129148498136","0.253656712570229"
"Yes","2015","66 and older","lower secondary degree","641","0.260663837428277","0.243375769730762","0.277951905125792"
"Yes","2015","66 and older","secondary school degree","252","0.257243118303505","0.230561388417958","0.283924848189052"
"Yes","2015","66 and older","college entrance qualification","197","0.227664531750409","0.201235239582901","0.254093823917917"
"Yes","2015","66 and older","Other degree","55","0.163514822130972","0.123182380132124","0.20384726412982"
"Yes","2015","66 and older","no degree/no degree yet","17","","",""
"No","2015","16-34 y.","lower secondary degree","875","0.93841284595577","0.922767452570386","0.954058239341155"
"No","2015","16-34 y.","secondary school degree","1414","0.96663028213034","0.957401953326278","0.975858610934402"
"No","2015","16-34 y.","college entrance qualification","1909","0.991358530650461","0.987225996942698","0.995491064358223"
"No","2015","16-34 y.","Other degree","1127","0.978128992745561","0.969631135751084","0.986626849740037"
"No","2015","16-34 y.","no degree/no degree yet","525","0.976393872473034","0.963517238237058","0.989270506709011"
"No","2015","35-65 y.","lower secondary degree","2402","0.761222510170274","0.745910287123869","0.776534733216679"
"No","2015","35-65 y.","secondary school degree","4136","0.856572558914798","0.846546540535027","0.866598577294569"
"No","2015","35-65 y.","college entrance qualification","4039","0.921154778422595","0.913117472804699","0.929192084040491"
"No","2015","35-65 y.","Other degree","2478","0.885831885983503","0.873739823526857","0.897923948440149"
"No","2015","35-65 y.","no degree/no degree yet","328","0.787525901224206","0.746343287429771","0.82870851501864"
"No","2015","66 and older","lower secondary degree","1836","0.739336162571723","0.722048094874208","0.756624230269238"
"No","2015","66 and older","secondary school degree","779","0.742756881696495","0.716075151810948","0.769438611582042"
"No","2015","66 and older","college entrance qualification","770","0.772335468249591","0.745906176082083","0.798764760417099"
"No","2015","66 and older","Other degree","268","0.836485177869028","0.79615273587018","0.876817619867876"
"No","2015","66 and older","no degree/no degree yet","44","0.745120075303049","0.635758660302054","0.854481490304044"
"Yes","2016","16-34 y.","lower secondary degree","29","","",""
"Yes","2016","16-34 y.","secondary school degree","32","0.0252576599044414","0.0165558750207555","0.0339594447881273"
"Yes","2016","16-34 y.","college entrance qualification","19","","",""
"Yes","2016","16-34 y.","Other degree","7","","",""
"Yes","2016","16-34 y.","no degree/no degree yet","7","","",""
"Yes","2016","35-65 y.","lower secondary degree","508","0.224157126180326","0.20847639048876","0.239837861871892"
"Yes","2016","35-65 y.","secondary school degree","502","0.139789735261087","0.129458686378236","0.150120784143938"
"Yes","2016","35-65 y.","college entrance qualification","284","0.0837901102785469","0.0753038762048706","0.0922763443522231"
"Yes","2016","35-65 y.","Other degree","171","0.119663039654685","0.106387058345581","0.132939020963789"
"Yes","2016","35-65 y.","no degree/no degree yet","42","0.163662951121765","0.123685417330302","0.203640484913229"
"Yes","2016","66 and older","lower secondary degree","622","0.277678214379172","0.259481785675871","0.295874643082473"
"Yes","2016","66 and older","secondary school degree","255","0.250979853254318","0.224717059062723","0.277242647445912"
"Yes","2016","66 and older","college entrance qualification","191","0.210188534035504","0.184626853082781","0.235750214988227"
"Yes","2016","66 and older","Other degree","57","0.198276634285836","0.153084740972025","0.243468527599647"
"Yes","2016","66 and older","no degree/no degree yet","17","","",""
"No","2016","16-34 y.","lower secondary degree","765","0.925478238101701","0.907211436894347","0.943745039309056"
"No","2016","16-34 y.","secondary school degree","1217","0.974742340095559","0.966040555211873","0.983444124979244"
"No","2016","16-34 y.","college entrance qualification","1717","0.989506815019194","0.984713496491113","0.994300133547276"
"No","2016","16-34 y.","Other degree","717","0.979582548737246","0.969281057641122","0.989884039833369"
"No","2016","16-34 y.","no degree/no degree yet","441","0.973724049745615","0.958912304020958","0.988535795470272"
"No","2016","35-65 y.","lower secondary degree","2209","0.775842873819674","0.760162138128108","0.79152360951124"
"No","2016","35-65 y.","secondary school degree","3826","0.860210264738913","0.849879215856062","0.870541313621764"
