"ple0040","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"No","1993","Couple + C. GT 16 ","indirect migration background","","","",""
"No","1993","Couple + C. LE and GT 16","no migration background","","","",""
"No","1993","Couple + C. LE and GT 16","direct migration background","","","",""
"No","1993","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","1994","1-pers.-HH","no migration background","199","0.192100929599644","0.169774165247719","0.21442769395157"
"Yes","1994","1-pers.-HH","direct migration background","25","","",""
"Yes","1994","1-pers.-HH","indirect migration background","4","","",""
"Yes","1994","(Married) couple without C. ","no migration background","473","0.197222400593938","0.182428606805711","0.212016194382165"
"Yes","1994","(Married) couple without C. ","direct migration background","102","0.222924370817058","0.187219845906425","0.258628895727692"
"Yes","1994","(Married) couple without C. ","indirect migration background","1","","",""
"Yes","1994","Single parent ","no migration background","34","0.0762387549612167","0.0520660438259408","0.100411466096493"
"Yes","1994","Single parent ","direct migration background","5","","",""
"Yes","1994","Single parent ","indirect migration background","","","",""
"Yes","1994","Couple + C. LE 16 ","no migration background","87","0.0401824905707943","0.0323353209650754","0.0480296601765131"
"Yes","1994","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1994","Couple + C. GT 16 ","no migration background","158","0.105113273086439","0.090869372155291","0.119357174017586"
"Yes","1994","Couple + C. GT 16 ","direct migration background","63","0.136609803090201","0.105724933241668","0.167494672938734"
"Yes","1994","Couple + C. GT 16 ","indirect migration background","5","","",""
"Yes","1994","Couple + C. LE and GT 16","no migration background","26","","",""
"Yes","1994","Couple + C. LE and GT 16","direct migration background","17","","",""
"Yes","1994","Couple + C. LE and GT 16","indirect migration background","1","","",""
"No","1994","1-pers.-HH","no migration background","997","0.807899070400356","0.78557230604843","0.830225834752281"
"No","1994","1-pers.-HH","direct migration background","139","0.800458965263459","0.739292721164554","0.861625209362363"
"No","1994","1-pers.-HH","indirect migration background","29","","",""
"No","1994","(Married) couple without C. ","no migration background","2306","0.802777599406062","0.787983805617835","0.817571393194289"
"No","1994","(Married) couple without C. ","direct migration background","420","0.777075629182942","0.741371104272308","0.812780154093575"
"No","1994","(Married) couple without C. ","indirect migration background","57","0.930410430500925","0.864925185846165","0.995895675155685"
"No","1994","Single parent ","no migration background","429","0.923761245038783","0.899588533903508","0.947933956174059"
"No","1994","Single parent ","direct migration background","79","0.969778803036143","0.933168727722883","1.0063888783494"
"No","1994","Single parent ","indirect migration background","25","","",""
"No","1994","Couple + C. LE 16 ","no migration background","2319","0.959817509429206","0.951970339823487","0.967664679034924"
"No","1994","Couple + C. LE 16 ","direct migration background","544","0.94772233055568","0.929368676853367","0.966075984257993"
"No","1994","Couple + C. LE 16 ","indirect migration background","47","1","1","1"
"No","1994","Couple + C. GT 16 ","no migration background","1623","0.894886726913561","0.880642825982414","0.909130627844709"
"No","1994","Couple + C. GT 16 ","direct migration background","412","0.863390196909799","0.832505327061266","0.894275066758332"
"No","1994","Couple + C. GT 16 ","indirect migration background","170","0.985997621474597","0.968588858704033","1.00340638424516"
"No","1994","Couple + C. LE and GT 16","no migration background","717","0.96171917795719","0.947922693054568","0.975515662859811"
"No","1994","Couple + C. LE and GT 16","direct migration background","281","0.949565457874461","0.92471888729524","0.974412028453683"
"No","1994","Couple + C. LE and GT 16","indirect migration background","129","0.985397786145552","0.964777648583075","1.00601792370803"
"Yes","1995","1-pers.-HH","no migration background","201","0.188760165085787","0.166665655016943","0.21085467515463"
"Yes","1995","1-pers.-HH","direct migration background","23","","",""
"Yes","1995","1-pers.-HH","indirect migration background","5","","",""
"Yes","1995","(Married) couple without C. ","no migration background","514","0.222098582684451","0.206743786137188","0.237453379231714"
"Yes","1995","(Married) couple without C. ","direct migration background","109","0.20068981686226","0.168588870179407","0.232790763545114"
"Yes","1995","(Married) couple without C. ","indirect migration background","2","","",""
"Yes","1995","Single parent ","no migration background","34","0.0804806801682141","0.0560423874184318","0.104918972917996"
"Yes","1995","Single parent ","direct migration background","5","","",""
"Yes","1995","Single parent ","indirect migration background","","","",""
"Yes","1995","Couple + C. LE 16 ","no migration background","85","0.0388804271579474","0.0310580579251515","0.0467027963907434"
"Yes","1995","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","1995","Couple + C. LE 16 ","indirect migration background","2","","",""
"Yes","1995","Couple + C. GT 16 ","no migration background","163","0.114107365861911","0.0991940795181683","0.129020652205654"
"Yes","1995","Couple + C. GT 16 ","direct migration background","64","0.121287769307596","0.0942972168981329","0.148278321717058"
"Yes","1995","Couple + C. GT 16 ","indirect migration background","3","","",""
"Yes","1995","Couple + C. LE and GT 16","no migration background","29","","",""
"Yes","1995","Couple + C. LE and GT 16","direct migration background","27","","",""
"Yes","1995","Couple + C. LE and GT 16","indirect migration background","1","","",""
"No","1995","1-pers.-HH","no migration background","1004","0.811239834914213","0.78914532484537","0.833334344983057"
"No","1995","1-pers.-HH","direct migration background","170","0.844125459984336","0.792950144501993","0.895300775466679"
"No","1995","1-pers.-HH","indirect migration background","30","0.806538695554091","0.675673629422082","0.9374037616861"
"No","1995","(Married) couple without C. ","no migration background","2301","0.777901417315549","0.762546620768286","0.793256213862812"
"No","1995","(Married) couple without C. ","direct migration background","489","0.799310183137739","0.767209236454886","0.831411129820593"
"No","1995","(Married) couple without C. ","indirect migration background","62","0.925074913188885","0.86057484359266","0.989574982785111"
"No","1995","Single parent ","no migration background","442","0.919519319831786","0.895081027082004","0.943957612581568"
"No","1995","Single parent ","direct migration background","98","0.974560185929929","0.944151981407698","1.00496839045216"
"No","1995","Single parent ","indirect migration background","32","1","1","1"
"No","1995","Couple + C. LE 16 ","no migration background","2261","0.961119572842053","0.953297203609257","0.968941942074848"
"No","1995","Couple + C. LE 16 ","direct migration background","713","0.970788847158513","0.958606336535025","0.982971357782001"
"No","1995","Couple + C. LE 16 ","indirect migration background","53","0.914232360202631","0.840228091633306","0.988236628771956"
"No","1995","Couple + C. GT 16 ","no migration background","1583","0.885892634138089","0.870979347794346","0.900805920481832"
"No","1995","Couple + C. GT 16 ","direct migration background","498","0.878712230692404","0.851721678282942","0.905702783101867"
"No","1995","Couple + C. GT 16 ","indirect migration background","168","0.992481564687293","0.979534390413142","1.00542873896144"
"No","1995","Couple + C. LE and GT 16","no migration background","726","0.960127732891686","0.94617129499596","0.974084170787411"
"No","1995","Couple + C. LE and GT 16","direct migration background","324","0.917717592229461","0.888969928434734","0.946465256024188"
"No","1995","Couple + C. LE and GT 16","indirect migration background","129","0.995672953221083","0.984389797940705","1.00695610850146"
"Yes","1996","1-pers.-HH","no migration background","213","0.189816752508789","0.168163570951782","0.211469934065796"
"Yes","1996","1-pers.-HH","direct migration background","21","","",""
"Yes","1996","1-pers.-HH","indirect migration background","6","","",""
"Yes","1996","(Married) couple without C. ","no migration background","508","0.213454812814275","0.19849275679093","0.228416868837621"
"Yes","1996","(Married) couple without C. ","direct migration background","120","0.242021775036367","0.207693412767372","0.276350137305361"
"Yes","1996","(Married) couple without C. ","indirect migration background","3","","",""
"Yes","1996","Single parent ","no migration background","41","0.0884371005924652","0.0633229835794464","0.113551217605484"
"Yes","1996","Single parent ","direct migration background","6","","",""
"Yes","1996","Single parent ","indirect migration background","","","",""
"Yes","1996","Couple + C. LE 16 ","no migration background","94","0.0427800720838321","0.0344389508869356","0.0511211932807285"
"Yes","1996","Couple + C. LE 16 ","direct migration background","20","","",""
"Yes","1996","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1996","Couple + C. GT 16 ","no migration background","162","0.117562902477301","0.102156552063967","0.132969252890635"
"Yes","1996","Couple + C. GT 16 ","direct migration background","53","0.107924108532797","0.0809949279094929","0.134853289156102"
"Yes","1996","Couple + C. GT 16 ","indirect migration background","3","","",""
"Yes","1996","Couple + C. LE and GT 16","no migration background","37","0.0472137992857437","0.03252575284571","0.0619018457257774"
"Yes","1996","Couple + C. LE and GT 16","direct migration background","24","","",""
"Yes","1996","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","1996","1-pers.-HH","no migration background","1047","0.810183247491211","0.788530065934204","0.831836429048218"
"No","1996","1-pers.-HH","direct migration background","163","0.862722472435589","0.812997510507497","0.912447434363682"
"No","1996","1-pers.-HH","indirect migration background","37","0.832584376092197","0.720994194454001","0.944174557730393"
"No","1996","(Married) couple without C. ","no migration background","2373","0.786545187185725","0.771583131162379","0.80150724320907"
"No","1996","(Married) couple without C. ","direct migration background","478","0.757978224963633","0.723649862694639","0.792306587232628"
"No","1996","(Married) couple without C. ","indirect migration background","69","0.958468713305629","0.912383828475026","1.00455359813623"
"No","1996","Single parent ","no migration background","450","0.911562899407535","0.886448782394516","0.936677016420554"
"No","1996","Single parent ","direct migration background","119","0.973895975787279","0.945944605604009","1.00184734597055"
"No","1996","Single parent ","indirect migration background","36","1","1","1"
"No","1996","Couple + C. LE 16 ","no migration background","2167","0.957219927916168","0.948878806719271","0.965561049113064"
"No","1996","Couple + C. LE 16 ","direct migration background","655","0.953863066856421","0.938037343034902","0.969688790677941"
"No","1996","Couple + C. LE 16 ","indirect migration background","69","1","1","1"
"No","1996","Couple + C. GT 16 ","no migration background","1517","0.882437097522698","0.867030747109364","0.897843447936033"
"No","1996","Couple + C. GT 16 ","direct migration background","457","0.892075891467203","0.865146710843898","0.919005072090507"
"No","1996","Couple + C. GT 16 ","indirect migration background","176","0.995023520411524","0.984714928143969","1.00533211267908"
"No","1996","Couple + C. LE and GT 16","no migration background","764","0.952786200714256","0.938098154274223","0.96747424715429"
"No","1996","Couple + C. LE and GT 16","direct migration background","296","0.911114664039884","0.87993476682188","0.942294561257888"
"No","1996","Couple + C. LE and GT 16","indirect migration background","132","1","1","1"
"Yes","1997","1-pers.-HH","no migration background","205","0.188115150718793","0.166248366688732","0.209981934748854"
"Yes","1997","1-pers.-HH","direct migration background","21","","",""
"Yes","1997","1-pers.-HH","indirect migration background","6","","",""
"Yes","1997","(Married) couple without C. ","no migration background","528","0.223968473516881","0.208789862621775","0.239147084411987"
"Yes","1997","(Married) couple without C. ","direct migration background","114","0.196667770621033","0.165279171908751","0.228056369333315"
"Yes","1997","(Married) couple without C. ","indirect migration background","5","","",""
"Yes","1997","Single parent ","no migration background","40","0.0840480918416952","0.0594309036970354","0.108665279986355"
"Yes","1997","Single parent ","direct migration background","5","","",""
"Yes","1997","Single parent ","indirect migration background","","","",""
"Yes","1997","Couple + C. LE 16 ","no migration background","91","0.0457149186684179","0.0368656119664718","0.054564225370364"
"Yes","1997","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","1997","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1997","Couple + C. GT 16 ","no migration background","152","0.112104159844482","0.0971419399677115","0.127066379721252"
"Yes","1997","Couple + C. GT 16 ","direct migration background","55","0.0942982653251798","0.0678776082827604","0.120718922367599"
"Yes","1997","Couple + C. GT 16 ","indirect migration background","4","","",""
"Yes","1997","Couple + C. LE and GT 16","no migration background","36","0.0485140715539228","0.0335604445192441","0.0634676985886016"
"Yes","1997","Couple + C. LE and GT 16","direct migration background","16","","",""
"Yes","1997","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","1997","1-pers.-HH","no migration background","1022","0.811884849281207","0.790018065251146","0.833751633311268"
"No","1997","1-pers.-HH","direct migration background","151","0.840718222803294","0.786030209786525","0.895406235820063"
"No","1997","1-pers.-HH","indirect migration background","44","0.861009416669101","0.765122417298364","0.956896416039838"
"No","1997","(Married) couple without C. ","no migration background","2370","0.776031526483119","0.760852915588013","0.791210137378225"
"No","1997","(Married) couple without C. ","direct migration background","502","0.803332229378967","0.771943630666685","0.834720828091248"
"No","1997","(Married) couple without C. ","indirect migration background","65","0.885992476874312","0.811539709763092","0.960445243985532"
"No","1997","Single parent ","no migration background","448","0.915951908158305","0.891334720013645","0.940569096302965"
"No","1997","Single parent ","direct migration background","109","0.970178082876112","0.938954037134381","1.00140212861784"
"No","1997","Single parent ","indirect migration background","35","1","1","1"
"No","1997","Couple + C. LE 16 ","no migration background","2049","0.954285081331582","0.945435774629636","0.963134388033528"
"No","1997","Couple + C. LE 16 ","direct migration background","604","0.943064915049136","0.924898515454151","0.96123131464412"
"No","1997","Couple + C. LE 16 ","indirect migration background","75","1","1","1"
"No","1997","Couple + C. GT 16 ","no migration background","1556","0.887895840155518","0.872933620278748","0.902858060032288"
"No","1997","Couple + C. GT 16 ","direct migration background","415","0.90570173467482","0.879281077632401","0.93212239171724"
"No","1997","Couple + C. GT 16 ","indirect migration background","184","0.990780563603316","0.977118695385395","1.00444243182124"
"No","1997","Couple + C. LE and GT 16","no migration background","757","0.951485928446077","0.936532301411398","0.966439555480756"
"No","1997","Couple + C. LE and GT 16","direct migration background","270","0.935937336743619","0.907558737468814","0.964315936018425"
"No","1997","Couple + C. LE and GT 16","indirect migration background","127","1","1","1"
"Yes","1998","1-pers.-HH","no migration background","257","0.197166579743296","0.177045906995187","0.217287252491404"
"Yes","1998","1-pers.-HH","direct migration background","31","0.222336396120985","0.163055009060502","0.281617783181468"
"Yes","1998","1-pers.-HH","indirect migration background","7","","",""
"Yes","1998","(Married) couple without C. ","no migration background","626","0.211243641529151","0.197640598576062","0.224846684482241"
"Yes","1998","(Married) couple without C. ","direct migration background","115","0.195485121895709","0.163726724808438","0.22724351898298"
"Yes","1998","(Married) couple without C. ","indirect migration background","5","","",""
"Yes","1998","Single parent ","no migration background","56","0.0982513844352298","0.0736205717304582","0.122882197140001"
"Yes","1998","Single parent ","direct migration background","5","","",""
"Yes","1998","Single parent ","indirect migration background","","","",""
"Yes","1998","Couple + C. LE 16 ","no migration background","79","0.0340095930757047","0.0267322442174331","0.0412869419339763"
"Yes","1998","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","1998","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","1998","Couple + C. GT 16 ","no migration background","181","0.112326966427147","0.098109833881481","0.126544098972814"
"Yes","1998","Couple + C. GT 16 ","direct migration background","49","0.0937399750772651","0.0671623646083219","0.120317585546208"
"Yes","1998","Couple + C. GT 16 ","indirect migration background","4","","",""
"Yes","1998","Couple + C. LE and GT 16","no migration background","38","0.0469073904805747","0.0328492981807197","0.0609654827804297"
"Yes","1998","Couple + C. LE and GT 16","direct migration background","20","","",""
"Yes","1998","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","1998","1-pers.-HH","no migration background","1245","0.802833420256704","0.782712747508596","0.822954093004813"
"No","1998","1-pers.-HH","direct migration background","158","0.777663603879015","0.718382216818533","0.836944990939498"
"No","1998","1-pers.-HH","indirect migration background","45","0.880490574088836","0.792322804418826","0.968658343758845"
"No","1998","(Married) couple without C. ","no migration background","2833","0.788756358470849","0.775153315517759","0.802359401423938"
"No","1998","(Married) couple without C. ","direct migration background","484","0.804514878104291","0.77275648101702","0.836273275191562"
"No","1998","(Married) couple without C. ","indirect migration background","78","0.928046162999013","0.872453073033707","0.983639252964319"
"No","1998","Single parent ","no migration background","505","0.90174861556477","0.877117802859999","0.926379428269542"
"No","1998","Single parent ","direct migration background","96","0.973237059539321","0.941762211859772","1.00471190721887"
"No","1998","Single parent ","indirect migration background","45","1","1","1"
"No","1998","Couple + C. LE 16 ","no migration background","2304","0.965990406924295","0.958713058066024","0.973267755782567"
"No","1998","Couple + C. LE 16 ","direct migration background","603","0.965743382145135","0.951472234210304","0.980014530079966"
"No","1998","Couple + C. LE 16 ","indirect migration background","87","1","1","1"
"No","1998","Couple + C. GT 16 ","no migration background","1714","0.887673033572853","0.873455901027186","0.901890166118519"
"No","1998","Couple + C. GT 16 ","direct migration background","413","0.906260024922735","0.879682414453792","0.932837635391678"
"No","1998","Couple + C. GT 16 ","indirect migration background","193","0.99168000100693","0.978995821127443","1.00436418088642"
"No","1998","Couple + C. LE and GT 16","no migration background","831","0.953092609519425","0.93903451721957","0.96715070181928"
"No","1998","Couple + C. LE and GT 16","direct migration background","247","0.909082509560662","0.874598494094887","0.943566525026437"
"No","1998","Couple + C. LE and GT 16","indirect migration background","115","1","1","1"
"Yes","1999","1-pers.-HH","no migration background","245","0.196598129173986","0.176219306383922","0.21697695196405"
"Yes","1999","1-pers.-HH","direct migration background","30","0.233810684650885","0.169617329103197","0.298004040198573"
"Yes","1999","1-pers.-HH","indirect migration background","6","","",""
"Yes","1999","(Married) couple without C. ","no migration background","641","0.22559069739514","0.211685836188465","0.239495558601815"
"Yes","1999","(Married) couple without C. ","direct migration background","112","0.210260689441917","0.177040271496097","0.243481107387736"
"Yes","1999","(Married) couple without C. ","indirect migration background","5","","",""
"Yes","1999","Single parent ","no migration background","51","0.0979978057236857","0.0734608594606177","0.122534751986754"
"Yes","1999","Single parent ","direct migration background","7","","",""
"Yes","1999","Single parent ","indirect migration background","","","",""
"Yes","1999","Couple + C. LE 16 ","no migration background","74","0.0310696445374732","0.0240546298733329","0.0380846592016135"
"Yes","1999","Couple + C. LE 16 ","direct migration background","15","","",""
"Yes","1999","Couple + C. LE 16 ","indirect migration background","1","","",""
"Yes","1999","Couple + C. GT 16 ","no migration background","175","0.0989573378656462","0.0854378582099779","0.112476817521314"
"Yes","1999","Couple + C. GT 16 ","direct migration background","52","0.089745509913622","0.062947956069839","0.116543063757405"
"Yes","1999","Couple + C. GT 16 ","indirect migration background","6","","",""
"Yes","1999","Couple + C. LE and GT 16","no migration background","33","0.0459107630194717","0.0318076604934125","0.0600138655455309"
"Yes","1999","Couple + C. LE and GT 16","direct migration background","15","","",""
"Yes","1999","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","1999","1-pers.-HH","no migration background","1216","0.803401870826014","0.78302304803595","0.823780693616078"
"No","1999","1-pers.-HH","direct migration background","137","0.766189315349115","0.701995959801427","0.830382670896803"
"No","1999","1-pers.-HH","indirect migration background","55","0.907442917124212","0.834715584359126","0.980170249889298"
"No","1999","(Married) couple without C. ","no migration background","2830","0.77440930260486","0.760504441398185","0.788314163811535"
"No","1999","(Married) couple without C. ","direct migration background","466","0.789739310558083","0.756518892612264","0.822959728503903"
"No","1999","(Married) couple without C. ","indirect migration background","79","0.936176928137865","0.883904067617822","0.988449788657907"
"No","1999","Single parent ","no migration background","513","0.902002194276314","0.877465248013246","0.926539140539382"
"No","1999","Single parent ","direct migration background","95","0.936871136708875","0.889675492387257","0.984066781030493"
"No","1999","Single parent ","indirect migration background","52","1","1","1"
"No","1999","Couple + C. LE 16 ","no migration background","2276","0.968930355462527","0.961915340798386","0.975945370126667"
"No","1999","Couple + C. LE 16 ","direct migration background","566","0.975280309910378","0.962654877425965","0.987905742394791"
"No","1999","Couple + C. LE 16 ","indirect migration background","98","0.970963857160149","0.937888732638006","1.00403898168229"
"No","1999","Couple + C. GT 16 ","no migration background","1699","0.901042662134354","0.887523182478685","0.914562141790022"
"No","1999","Couple + C. GT 16 ","direct migration background","385","0.910254490086378","0.883456936242595","0.937052043930161"
"No","1999","Couple + C. GT 16 ","indirect migration background","188","0.970232152015087","0.94631779123588","0.994146512794293"
"No","1999","Couple + C. LE and GT 16","no migration background","813","0.954089236980528","0.939986134454469","0.968192339506588"
"No","1999","Couple + C. LE and GT 16","direct migration background","202","0.903566393980755","0.864291731400175","0.942841056561335"
"No","1999","Couple + C. LE and GT 16","indirect migration background","97","0.979579506319003","0.951719355846296","1.00743965679171"
"Yes","2000","1-pers.-HH","no migration background","458","0.168453067300751","0.154999623123904","0.181906511477599"
"Yes","2000","1-pers.-HH","direct migration background","41","0.178014607451106","0.134139667441987","0.221889547460225"
"Yes","2000","1-pers.-HH","indirect migration background","9","","",""
"Yes","2000","(Married) couple without C. ","no migration background","1220","0.198863453903217","0.189254970542014","0.208471937264421"
"Yes","2000","(Married) couple without C. ","direct migration background","131","0.158606777171431","0.133587974878412","0.183625579464449"
"Yes","2000","(Married) couple without C. ","indirect migration background","5","","",""
"Yes","2000","Single parent ","no migration background","81","0.0828395472645011","0.0655732877759502","0.100105806753052"
"Yes","2000","Single parent ","direct migration background","13","","",""
"Yes","2000","Single parent ","indirect migration background","1","","",""
"Yes","2000","Couple + C. LE 16 ","no migration background","146","0.0361408268704821","0.030467158942463","0.0418144947985013"
"Yes","2000","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","2000","Couple + C. LE 16 ","indirect migration background","1","","",""
"Yes","2000","Couple + C. GT 16 ","no migration background","281","0.0901391747441063","0.0801478318036509","0.100130517684562"
"Yes","2000","Couple + C. GT 16 ","direct migration background","54","0.0739573346869336","0.0522629013409481","0.0956517680329191"
"Yes","2000","Couple + C. GT 16 ","indirect migration background","11","","",""
"Yes","2000","Couple + C. LE and GT 16","no migration background","51","0.0397294754524766","0.0296200440403055","0.0498389068646477"
"Yes","2000","Couple + C. LE and GT 16","direct migration background","20","","",""
"Yes","2000","Couple + C. LE and GT 16","indirect migration background","1","","",""
"No","2000","1-pers.-HH","no migration background","2515","0.831546932699249","0.818093488522401","0.845000376876096"
"No","2000","1-pers.-HH","direct migration background","251","0.821985392548894","0.778110452539775","0.865860332558013"
"No","2000","1-pers.-HH","indirect migration background","80","0.887865641670633","0.822312114562845","0.953419168778421"
"No","2000","(Married) couple without C. ","no migration background","5409","0.801136546096783","0.791528062735579","0.810745029457986"
"No","2000","(Married) couple without C. ","direct migration background","688","0.841393222828569","0.816374420535551","0.866412025121588"
"No","2000","(Married) couple without C. ","indirect migration background","113","0.966065537787544","0.933396911877623","0.998734163697466"
"No","2000","Single parent ","no migration background","898","0.917160452735499","0.899894193246948","0.93442671222405"
"No","2000","Single parent ","direct migration background","142","0.933394703669189","0.894142025777252","0.972647381561125"
"No","2000","Single parent ","indirect migration background","68","0.985628650510545","0.957546589361482","1.01371071165961"
"No","2000","Couple + C. LE 16 ","no migration background","4011","0.963859173129518","0.958185505201499","0.969532841057537"
"No","2000","Couple + C. LE 16 ","direct migration background","918","0.978595061395201","0.969337986062039","0.987852136728362"
"No","2000","Couple + C. LE 16 ","indirect migration background","146","0.993652511446401","0.980814207478186","1.00649081541462"
"No","2000","Couple + C. GT 16 ","no migration background","2875","0.909860825255894","0.899869482315438","0.919852168196349"
"No","2000","Couple + C. GT 16 ","direct migration background","505","0.926042665313066","0.904348231967081","0.947737098659052"
"No","2000","Couple + C. GT 16 ","indirect migration background","231","0.954563248417728","0.928324301545111","0.980802195290344"
"No","2000","Couple + C. LE and GT 16","no migration background","1383","0.960270524547523","0.950161093135352","0.970379955959695"
"No","2000","Couple + C. LE and GT 16","direct migration background","355","0.942930375992696","0.919451636559053","0.966409115426339"
"No","2000","Couple + C. LE and GT 16","indirect migration background","127","0.994226361236218","0.981101021688998","1.00735170078344"
"Yes","2001","1-pers.-HH","no migration background","427","0.174088813180262","0.159695190124905","0.188482436235619"
"Yes","2001","1-pers.-HH","direct migration background","41","0.171398023710377","0.123719987671675","0.21907605974908"
"Yes","2001","1-pers.-HH","indirect migration background","8","","",""
"Yes","2001","(Married) couple without C. ","no migration background","1094","0.198348327317287","0.188278715423423","0.20841793921115"
"Yes","2001","(Married) couple without C. ","direct migration background","114","0.15205336355238","0.126491308556358","0.177615418548403"
"Yes","2001","(Married) couple without C. ","indirect migration background","6","","",""
"Yes","2001","Single parent ","no migration background","63","0.0696904849508099","0.0532281736432829","0.0861527962583369"
"Yes","2001","Single parent ","direct migration background","14","","",""
"Yes","2001","Single parent ","indirect migration background","2","","",""
"Yes","2001","Couple + C. LE 16 ","no migration background","132","0.0387366314796745","0.0325761147027486","0.0448971482566005"
"Yes","2001","Couple + C. LE 16 ","direct migration background","21","","",""
"Yes","2001","Couple + C. LE 16 ","indirect migration background","3","","",""
"Yes","2001","Couple + C. GT 16 ","no migration background","260","0.0880383631477528","0.0777995169056184","0.0982772093898873"
"Yes","2001","Couple + C. GT 16 ","direct migration background","49","0.110009815450404","0.0817515198387762","0.138268111062031"
"Yes","2001","Couple + C. GT 16 ","indirect migration background","12","","",""
"Yes","2001","Couple + C. LE and GT 16","no migration background","53","0.0392954910604107","0.0288651312334195","0.0497258508874018"
"Yes","2001","Couple + C. LE and GT 16","direct migration background","13","","",""
"Yes","2001","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","2001","1-pers.-HH","no migration background","2239","0.825911186819738","0.811517563764381","0.840304809875095"
"No","2001","1-pers.-HH","direct migration background","199","0.828601976289623","0.78092394025092","0.876280012328325"
"No","2001","1-pers.-HH","indirect migration background","90","0.910647883961972","0.854172041834838","0.967123726089106"
"No","2001","(Married) couple without C. ","no migration background","4930","0.801651672682713","0.79158206078885","0.811721284576577"
"No","2001","(Married) couple without C. ","direct migration background","644","0.84794663644762","0.822384581451597","0.873508691443643"
"No","2001","(Married) couple without C. ","indirect migration background","103","0.924143693668672","0.874438652245046","0.973848735092298"
"No","2001","Single parent ","no migration background","856","0.93030951504919","0.913847203741663","0.946771826356717"
"No","2001","Single parent ","direct migration background","135","0.924357653120998","0.881899854303405","0.966815451938591"
"No","2001","Single parent ","indirect migration background","56","0.942974122085746","0.883295337254062","1.00265290691743"
"No","2001","Couple + C. LE 16 ","no migration background","3637","0.961263368520326","0.9551028517434","0.967423885297252"
"No","2001","Couple + C. LE 16 ","direct migration background","811","0.973997263538223","0.963183550926836","0.984810976149609"
"No","2001","Couple + C. LE 16 ","indirect migration background","159","0.969744624948115","0.943367919791495","0.996121330104736"
"No","2001","Couple + C. GT 16 ","no migration background","2682","0.911961636852247","0.901722790610113","0.922200483094382"
"No","2001","Couple + C. GT 16 ","direct migration background","422","0.889990184549596","0.861731888937969","0.918248480161224"
"No","2001","Couple + C. GT 16 ","indirect migration background","200","0.937517268120485","0.904937363900641","0.970097172340329"
"No","2001","Couple + C. LE and GT 16","no migration background","1280","0.960704508939589","0.950274149112598","0.97113486876658"
"No","2001","Couple + C. LE and GT 16","direct migration background","293","0.977348985665309","0.960678201126045","0.994019770204573"
"No","2001","Couple + C. LE and GT 16","indirect migration background","105","0.985937391756035","0.963626660232691","1.00824812327938"
"Yes","2002","1-pers.-HH","no migration background","432","0.179613227630871","0.165058357075448","0.194168098186294"
"Yes","2002","1-pers.-HH","direct migration background","40","0.177288197109559","0.128767907076628","0.225808487142489"
"Yes","2002","1-pers.-HH","indirect migration background","10","","",""
"Yes","2002","(Married) couple without C. ","no migration background","1205","0.211996002449149","0.202106873858766","0.221885131039532"
"Yes","2002","(Married) couple without C. ","direct migration background","126","0.164977741578563","0.138880218831003","0.191075264326123"
"Yes","2002","(Married) couple without C. ","indirect migration background","6","","",""
"Yes","2002","Single parent ","no migration background","80","0.0848005309987178","0.0669534443474512","0.102647617649984"
"Yes","2002","Single parent ","direct migration background","14","","",""
"Yes","2002","Single parent ","indirect migration background","2","","",""
"Yes","2002","Couple + C. LE 16 ","no migration background","130","0.0409838914802688","0.0347043930627863","0.0472633898977514"
"Yes","2002","Couple + C. LE 16 ","direct migration background","18","","",""
"Yes","2002","Couple + C. LE 16 ","indirect migration background","2","","",""
"Yes","2002","Couple + C. GT 16 ","no migration background","300","0.105247526770459","0.094835689039539","0.115659364501378"
"Yes","2002","Couple + C. GT 16 ","direct migration background","43","0.0991033303556346","0.0713725381240589","0.12683412258721"
"Yes","2002","Couple + C. GT 16 ","indirect migration background","10","","",""
"Yes","2002","Couple + C. LE and GT 16","no migration background","51","0.0455831854553837","0.0350974795280224","0.0560688913827451"
"Yes","2002","Couple + C. LE and GT 16","direct migration background","8","","",""
"Yes","2002","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","2002","1-pers.-HH","no migration background","2240","0.820386772369129","0.805831901813706","0.834941642924552"
"No","2002","1-pers.-HH","direct migration background","198","0.822711802890441","0.774191512857511","0.871232092923372"
"No","2002","1-pers.-HH","indirect migration background","83","0.889624686295357","0.825938388237707","0.953310984353008"
