"ple0040","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2012","Part Time","West Germany","5646","0.914232022595323","0.90718935404997","0.921274691140676"
"No","2012","Part Time","East Germany","1271","0.891428748033621","0.875014942315693","0.907842553751548"
"No","2012","Not Working","West Germany","5789","0.748905738589911","0.739013535056026","0.758797942123797"
"No","2012","Not Working","East Germany","1858","0.753118833540087","0.735849679371683","0.770387987708492"
"Yes","2013","Full Time","West Germany","481","0.0715813978327508","0.0657439742143872","0.0774188214511143"
"Yes","2013","Full Time","East Germany","104","0.0604067455056674","0.0504875630877302","0.0703259279236047"
"Yes","2013","Part Time","West Germany","430","0.0985364848039344","0.0908669456659873","0.106206023941881"
"Yes","2013","Part Time","East Germany","112","0.0993145714571906","0.0834657089737841","0.115163433940597"
"Yes","2013","Not Working","West Germany","1680","0.217082804874719","0.209464101500499","0.224701508248939"
"Yes","2013","Not Working","East Germany","493","0.233472310368249","0.216997815383074","0.249946805353425"
"No","2013","Full Time","West Germany","7011","0.928418602167249","0.922581178548886","0.934256025785613"
"No","2013","Full Time","East Germany","2112","0.939593254494333","0.929674072076395","0.94951243691227"
"No","2013","Part Time","West Germany","5371","0.901463515196066","0.893793976058119","0.909133054334013"
"No","2013","Part Time","East Germany","1256","0.900685428542809","0.884836566059403","0.916534291026216"
"No","2013","Not Working","West Germany","9568","0.782917195125281","0.775298491751061","0.790535898499501"
"No","2013","Not Working","East Germany","2040","0.766527689631751","0.750053194646575","0.783002184616926"
"Yes","2014","Full Time","West Germany","482","0.0705484826466951","0.064965416841588","0.0761315484518022"
"Yes","2014","Full Time","East Germany","117","0.0650657474464017","0.0546281344572223","0.0755033604355812"
"Yes","2014","Part Time","West Germany","458","0.0950771957293983","0.0878069711767535","0.102347420282043"
"Yes","2014","Part Time","East Germany","102","0.0967563911659697","0.0807293786282","0.112783403703739"
"Yes","2014","Not Working","West Germany","1559","0.260592403069945","0.250466531851986","0.270718274287904"
"Yes","2014","Not Working","East Germany","498","0.258590760395087","0.240078247165769","0.277103273624406"
"No","2014","Full Time","West Germany","7599","0.929451517353305","0.923868451548198","0.935034583158412"
"No","2014","Full Time","East Germany","2028","0.934934252553598","0.924496639564419","0.945371865542778"
"No","2014","Part Time","West Germany","5795","0.904922804270602","0.897652579717957","0.912193028823247"
"No","2014","Part Time","East Germany","1205","0.90324360883403","0.88721659629626","0.9192706213718"
"No","2014","Not Working","West Germany","5660","0.739407596930055","0.729281725712096","0.749533468148014"
"No","2014","Not Working","East Germany","1651","0.741409239604913","0.722896726375594","0.759921752834231"
"Yes","2015","Full Time","West Germany","432","0.0728881231465602","0.0670080813237931","0.0787681649693274"
"Yes","2015","Full Time","East Germany","95","0.058741233932511","0.0484049138273051","0.0690775540377169"
"Yes","2015","Part Time","West Germany","421","0.0946145359470444","0.0871272446307909","0.102101827263298"
"Yes","2015","Part Time","East Germany","102","0.106741916092681","0.0896172210358282","0.123866611149534"
"Yes","2015","Not Working","West Germany","1469","0.247628781189285","0.238188021015286","0.257069541363283"
"Yes","2015","Not Working","East Germany","458","0.243724441811864","0.225698039868455","0.261750843755274"
"No","2015","Full Time","West Germany","7076","0.92711187685344","0.921231835030673","0.932991918676207"
"No","2015","Full Time","East Germany","1893","0.941258766067489","0.930922445962283","0.951595086172695"
"No","2015","Part Time","West Germany","5449","0.905385464052956","0.897898172736702","0.912872755369209"
"No","2015","Part Time","East Germany","1147","0.893258083907319","0.876133388850466","0.910382778964172"
"No","2015","Not Working","West Germany","6561","0.752371218810716","0.742930458636717","0.761811978984714"
"No","2015","Not Working","East Germany","1721","0.756275558188136","0.738249156244726","0.774301960131545"
"Yes","2016","Full Time","West Germany","404","0.0696892070017224","0.0638176130636624","0.0755608009397825"
"Yes","2016","Full Time","East Germany","92","0.054186035695911","0.0441251818866553","0.0642468895051667"
"Yes","2016","Part Time","West Germany","404","0.0899539141938656","0.0825592555085808","0.0973485728791503"
"Yes","2016","Part Time","East Germany","103","0.110448487026584","0.0927579965533579","0.128138977499811"
"Yes","2016","Not Working","West Germany","1374","0.258011248032115","0.247224077797215","0.268798418267016"
"Yes","2016","Not Working","East Germany","422","0.248316415291428","0.22889005054544","0.267742780037416"
"No","2016","Full Time","West Germany","6820","0.930310792998278","0.924439199060218","0.936182386936338"
"No","2016","Full Time","East Germany","1853","0.945813964304089","0.935753110494833","0.955874818113345"
"No","2016","Part Time","West Germany","5347","0.910046085806134","0.90265142712085","0.917440744491419"
"No","2016","Part Time","East Germany","1103","0.889551512973416","0.871861022500189","0.907242003446642"
"No","2016","Not Working","West Germany","4946","0.741988751967885","0.731201581732985","0.752775922202785"
"No","2016","Not Working","East Germany","1478","0.751683584708572","0.732257219962584","0.771109949454561"
"Yes","2017","Full Time","West Germany","453","0.0599185626974355","0.0547586020041709","0.0650785233907002"
"Yes","2017","Full Time","East Germany","102","0.0563676277391238","0.0468843117431121","0.0658509437351354"
"Yes","2017","Part Time","West Germany","505","0.104986955735265","0.0974414940881626","0.112532417382368"
"Yes","2017","Part Time","East Germany","125","0.107101134757961","0.0904564911465443","0.123745778369377"
"Yes","2017","Not Working","West Germany","1452","0.257797321588329","0.247213794222941","0.268380848953717"
"Yes","2017","Not Working","East Germany","454","0.235470627145182","0.21702252489006","0.253918729400303"
"No","2017","Full Time","West Germany","7674","0.940081437302565","0.9349214766093","0.945241397995829"
"No","2017","Full Time","East Germany","2170","0.943632372260876","0.934149056264865","0.953115688256888"
"No","2017","Part Time","West Germany","5835","0.895013044264734","0.887467582617632","0.902558505911837"
"No","2017","Part Time","East Germany","1201","0.892898865242039","0.876254221630623","0.909543508853456"
"No","2017","Not Working","West Germany","5110","0.742202678411671","0.731619151046283","0.752786205777059"
"No","2017","Not Working","East Germany","1578","0.764529372854818","0.746081270599697","0.78297747510994"
"Yes","2018","Full Time","West Germany","469","0.0642333694405011","0.058777131264056","0.0696896076169462"
"Yes","2018","Full Time","East Germany","96","0.0476889079074541","0.0387080475995729","0.0566697682153353"
"Yes","2018","Part Time","West Germany","504","0.097636942897558","0.0902419869785788","0.105031898816537"
"Yes","2018","Part Time","East Germany","138","0.127747721415565","0.109947801264949","0.145547641566182"
"Yes","2018","Not Working","West Germany","1467","0.259131408901087","0.248293800128468","0.269969017673706"
"Yes","2018","Not Working","East Germany","472","0.255674062722173","0.236526635530571","0.274821489913774"
"No","2018","Full Time","West Germany","7287","0.935766630559499","0.930310392383054","0.941222868735944"
"No","2018","Full Time","East Germany","2067","0.952311092092546","0.943330231784665","0.961291952400427"
"No","2018","Part Time","West Germany","5685","0.902363057102442","0.894968101183463","0.909758013021421"
"No","2018","Part Time","East Germany","1213","0.872252278584435","0.854452358433818","0.890052198735051"
"No","2018","Not Working","West Germany","4812","0.740868591098913","0.730030982326294","0.751706199871533"
"No","2018","Not Working","East Germany","1522","0.744325937277827","0.725178510086226","0.763473364469429"
"Yes","2019","Full Time","West Germany","448","0.064856387304151","0.0595014802284902","0.0702112943798117"
"Yes","2019","Full Time","East Germany","119","0.0593595358647564","0.0497915830795104","0.0689274886500024"
"Yes","2019","Part Time","West Germany","480","0.0926112118778702","0.0852367619202505","0.09998566183549"
"Yes","2019","Part Time","East Germany","116","0.100627861727815","0.0840564283550926","0.117199295100537"
"Yes","2019","Not Working","West Germany","1403","0.25704323292511","0.246068634190053","0.268017831660167"
"Yes","2019","Not Working","East Germany","473","0.258339079707797","0.238955739206605","0.27772242020899"
"No","2019","Full Time","West Germany","7677","0.935143612695849","0.929788705620188","0.94049851977151"
"No","2019","Full Time","East Germany","2224","0.940640464135244","0.931072511349998","0.95020841692049"
"No","2019","Part Time","West Germany","5456","0.90738878812213","0.90001433816451","0.914763238079749"
"No","2019","Part Time","East Germany","1150","0.899372138272185","0.882800704899463","0.915943571644907"
"No","2019","Not Working","West Germany","4688","0.74295676707489","0.731982168339833","0.753931365809947"
"No","2019","Not Working","East Germany","1486","0.741660920292203","0.72227757979101","0.761044260793395"
