"ple0040","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2002","secondary school degree","West Germany","328","0.100114948499598","0.0910846233842599","0.109145273614935"
"Yes","2002","secondary school degree","East Germany","173","0.0749515397616393","0.0644800889866915","0.0854229905365871"
"Yes","2002","college entrance qualification","West Germany","279","0.0798667786922753","0.0719224522494557","0.0878111051350949"
"Yes","2002","college entrance qualification","East Germany","67","0.0725811944775242","0.0573662101612412","0.0877961787938073"
"Yes","2002","Other degree","West Germany","152","0.119873703725936","0.102037688375553","0.137709719076319"
"Yes","2002","Other degree","East Germany","14","","",""
"Yes","2002","no degree/no degree yet","West Germany","47","0.092434122674235","0.0714806841470833","0.113387561201387"
"Yes","2002","no degree/no degree yet","East Germany","3","","",""
"No","2002","lower secondary degree","West Germany","5511","0.804648867044604","0.795167486318421","0.814130247770787"
"No","2002","lower secondary degree","East Germany","1321","0.806322614182435","0.787037385870822","0.825607842494048"
"No","2002","secondary school degree","West Germany","3916","0.899885051500402","0.890854726385065","0.90891537661574"
"No","2002","secondary school degree","East Germany","2256","0.925048460238361","0.914577009463413","0.935519911013309"
"No","2002","college entrance qualification","West Germany","4194","0.920133221307725","0.912188894864905","0.928077547750544"
"No","2002","college entrance qualification","East Germany","1050","0.927418805522476","0.912203821206193","0.942633789838759"
"No","2002","Other degree","West Germany","1122","0.880126296274064","0.862290280923681","0.897962311624447"
"No","2002","Other degree","East Germany","33","0.636689304763451","0.499189516056748","0.774189093470155"
"No","2002","no degree/no degree yet","West Germany","687","0.907565877325765","0.886612438798613","0.928519315852917"
"No","2002","no degree/no degree yet","East Germany","171","0.959096999608799","0.929667538056368","0.98852646116123"
"Yes","2003","lower secondary degree","West Germany","1159","0.194400425782114","0.184668448953756","0.204132402610473"
"Yes","2003","lower secondary degree","East Germany","278","0.190271598351759","0.170705689962014","0.209837506741504"
"Yes","2003","secondary school degree","West Germany","327","0.102517842204721","0.0931805949593062","0.111855089450136"
"Yes","2003","secondary school degree","East Germany","180","0.0814952992190679","0.070528869140144","0.0924617292979918"
"Yes","2003","college entrance qualification","West Germany","289","0.0860166730396031","0.0776409565157271","0.094392389563479"
"Yes","2003","college entrance qualification","East Germany","67","0.0701159311645916","0.0551617775931937","0.0850700847359895"
"Yes","2003","Other degree","West Germany","145","0.105427450339175","0.0880299981601416","0.122824902518208"
"Yes","2003","Other degree","East Germany","10","","",""
"Yes","2003","no degree/no degree yet","West Germany","44","0.0833045202779222","0.0630206812707604","0.103588359285084"
"Yes","2003","no degree/no degree yet","East Germany","2","","",""
"No","2003","lower secondary degree","West Germany","5193","0.805599574217886","0.795867597389527","0.815331551046244"
"No","2003","lower secondary degree","East Germany","1268","0.809728401648241","0.790162493258496","0.829294310037986"
"No","2003","secondary school degree","West Germany","3727","0.897482157795279","0.888144910549864","0.906819405040694"
"No","2003","secondary school degree","East Germany","2211","0.918504700780932","0.907538270702008","0.929471130859856"
"No","2003","college entrance qualification","West Germany","4016","0.913983326960397","0.905607610436521","0.922359043484273"
"No","2003","college entrance qualification","East Germany","1053","0.929884068835408","0.914929915264011","0.944838222406806"
"No","2003","Other degree","West Germany","1052","0.894572549660825","0.877175097481792","0.911970001839858"
"No","2003","Other degree","East Germany","36","0.701615157354611","0.56939214853522","0.833838166174002"
"No","2003","no degree/no degree yet","West Germany","669","0.916695479722078","0.896411640714916","0.93697931872924"
"No","2003","no degree/no degree yet","East Germany","180","0.979695344280373","0.959204694329353","1.00018599423139"
"Yes","2004","lower secondary degree","West Germany","1144","0.199629399201724","0.189578682721881","0.209680115681568"
"Yes","2004","lower secondary degree","East Germany","268","0.19415340021576","0.173967376919249","0.214339423512271"
"Yes","2004","secondary school degree","West Germany","349","0.107199100403631","0.0975660521568623","0.116832148650399"
"Yes","2004","secondary school degree","East Germany","193","0.0927426112749108","0.080928971331351","0.104556251218471"
"Yes","2004","college entrance qualification","West Germany","292","0.090076630126102","0.081469426037246","0.0986838342149579"
"Yes","2004","college entrance qualification","East Germany","69","0.0658358378812762","0.0513891708825215","0.080282504880031"
"Yes","2004","Other degree","West Germany","148","0.127144467585167","0.10785697818268","0.146431956987655"
"Yes","2004","Other degree","East Germany","13","","",""
"Yes","2004","no degree/no degree yet","West Germany","41","0.0954794483920869","0.0740285923271757","0.116930304456998"
"Yes","2004","no degree/no degree yet","East Germany","3","","",""
"No","2004","lower secondary degree","West Germany","4932","0.800370600798276","0.790319884318432","0.810421317278119"
"No","2004","lower secondary degree","East Germany","1207","0.80584659978424","0.785660576487729","0.826032623080751"
"No","2004","secondary school degree","West Germany","3613","0.892800899596369","0.883167851349601","0.902433947843138"
"No","2004","secondary school degree","East Germany","2123","0.907257388725089","0.895443748781529","0.919071028668649"
"No","2004","college entrance qualification","West Germany","3958","0.909923369873898","0.901316165785042","0.918530573962754"
"No","2004","college entrance qualification","East Germany","1063","0.934164162118724","0.919717495119969","0.948610829117479"
"No","2004","Other degree","West Germany","998","0.872855532414833","0.853568043012345","0.892143021817321"
"No","2004","Other degree","East Germany","39","0.678770258625183","0.55185445746383","0.805686059786537"
"No","2004","no degree/no degree yet","West Germany","680","0.904520551607913","0.883069695543002","0.925971407672824"
"No","2004","no degree/no degree yet","East Germany","183","0.975727170810586","0.953610690239588","0.997843651381584"
"Yes","2005","lower secondary degree","West Germany","1113","0.198075343820469","0.187722504071462","0.208428183569477"
"Yes","2005","lower secondary degree","East Germany","273","0.20905548195071","0.187624563125831","0.230486400775589"
"Yes","2005","secondary school degree","West Germany","342","0.103469506254108","0.0937691170475149","0.113169895460701"
"Yes","2005","secondary school degree","East Germany","185","0.0931295262865006","0.0810242247828348","0.105234827790166"
"Yes","2005","college entrance qualification","West Germany","284","0.0871522617407117","0.0784761811535573","0.095828342327866"
"Yes","2005","college entrance qualification","East Germany","72","0.070811849252507","0.0558093707742549","0.0858143277307591"
"Yes","2005","Other degree","West Germany","142","0.12273521512359","0.103165425567568","0.142305004679612"
"Yes","2005","Other degree","East Germany","10","","",""
"Yes","2005","no degree/no degree yet","West Germany","41","0.085307550495671","0.0651676576835761","0.105447443307766"
"Yes","2005","no degree/no degree yet","East Germany","4","","",""
"No","2005","lower secondary degree","West Germany","4580","0.80192465617953","0.791571816430523","0.812277495928538"
"No","2005","lower secondary degree","East Germany","1110","0.79094451804929","0.769513599224411","0.812375436874169"
"No","2005","secondary school degree","West Germany","3445","0.896530493745892","0.886830104539299","0.906230882952485"
"No","2005","secondary school degree","East Germany","2029","0.906870473713499","0.894765172209834","0.918975775217165"
"No","2005","college entrance qualification","West Germany","3776","0.912847738259288","0.904171657672134","0.921523818846443"
"No","2005","college entrance qualification","East Germany","1051","0.929188150747493","0.914185672269241","0.944190629225745"
"No","2005","Other degree","West Germany","938","0.87726478487641","0.857694995320388","0.896834574432432"
"No","2005","Other degree","East Germany","39","0.790290010956364","0.67630365861565","0.904276363297078"
"No","2005","no degree/no degree yet","West Germany","698","0.914692449504329","0.894552556692234","0.934832342316424"
"No","2005","no degree/no degree yet","East Germany","162","0.955536055870504","0.924179989251722","0.986892122489286"
"Yes","2006","lower secondary degree","West Germany","1192","0.197289762805552","0.187333377261805","0.207246148349299"
"Yes","2006","lower secondary degree","East Germany","288","0.211209889639794","0.190372793163549","0.232046986116038"
"Yes","2006","secondary school degree","West Germany","402","0.114767362121892","0.105031025824662","0.124503698419122"
"Yes","2006","secondary school degree","East Germany","213","0.101822565691684","0.0896034376612665","0.114041693722101"
"Yes","2006","college entrance qualification","West Germany","320","0.0855787586266527","0.0773429857870268","0.0938145314662787"
"Yes","2006","college entrance qualification","East Germany","80","0.0735707896764412","0.0587500870939382","0.0883914922589443"
"Yes","2006","Other degree","West Germany","162","0.138017515052481","0.117889086807332","0.15814594329763"
"Yes","2006","Other degree","East Germany","11","","",""
"Yes","2006","no degree/no degree yet","West Germany","45","0.115971958397766","0.0894050812375548","0.142538835557977"
"Yes","2006","no degree/no degree yet","East Germany","5","","",""
"No","2006","lower secondary degree","West Germany","4945","0.802710237194448","0.792753851650701","0.812666622738195"
"No","2006","lower secondary degree","East Germany","1186","0.788790110360206","0.767953013883962","0.809627206836451"
"No","2006","secondary school degree","West Germany","3715","0.885232637878108","0.875496301580878","0.894968974175337"
"No","2006","secondary school degree","East Germany","2140","0.898177434308316","0.885958306277899","0.910396562338733"
"No","2006","college entrance qualification","West Germany","4112","0.914421241373347","0.906185468533721","0.922657014212973"
"No","2006","college entrance qualification","East Germany","1112","0.926429210323559","0.911608507741056","0.941249912906062"
"No","2006","Other degree","West Germany","966","0.861982484947519","0.84185405670237","0.882110913192668"
"No","2006","Other degree","East Germany","59","0.831642462108081","0.743986051764572","0.91929887245159"
"No","2006","no degree/no degree yet","West Germany","513","0.884028041602234","0.857461164442023","0.910594918762445"
"No","2006","no degree/no degree yet","East Germany","94","0.869173881839658","0.802748959527231","0.935598804152085"
"Yes","2007","lower secondary degree","West Germany","1101","0.200583634604657","0.190064700221365","0.211102568987949"
"Yes","2007","lower secondary degree","East Germany","261","0.209429151137034","0.187763716408959","0.23109458586511"
"Yes","2007","secondary school degree","West Germany","378","0.110660766726931","0.100748770623249","0.120572762830614"
"Yes","2007","secondary school degree","East Germany","210","0.102164193828731","0.089520030044689","0.114808357612773"
"Yes","2007","college entrance qualification","West Germany","336","0.0890904660204861","0.0805339197809788","0.0976470122599933"
"Yes","2007","college entrance qualification","East Germany","81","0.0733108752737307","0.0584139833959328","0.0882077671515286"
"Yes","2007","Other degree","West Germany","143","0.138953179144591","0.117684091316759","0.160222266972423"
"Yes","2007","Other degree","East Germany","10","","",""
"Yes","2007","no degree/no degree yet","West Germany","43","0.137885912592242","0.106205946179186","0.169565879005297"
"Yes","2007","no degree/no degree yet","East Germany","2","","",""
"No","2007","lower secondary degree","West Germany","4466","0.799416365395343","0.788897431012051","0.809935299778635"
"No","2007","lower secondary degree","East Germany","1094","0.790570848862966","0.76890541413489","0.812236283591041"
"No","2007","secondary school degree","West Germany","3470","0.889339233273069","0.879427237169386","0.899251229376751"
"No","2007","secondary school degree","East Germany","1994","0.897835806171269","0.885191642387227","0.910479969955311"
"No","2007","college entrance qualification","West Germany","3922","0.910909533979514","0.902352987740007","0.919466080219021"
"No","2007","college entrance qualification","East Germany","1095","0.926689124726269","0.911792232848471","0.941586016604067"
"No","2007","Other degree","West Germany","873","0.861046820855409","0.839777733027577","0.882315908683242"
"No","2007","Other degree","East Germany","47","0.873668634111825","0.787422501239582","0.959914766984067"
"No","2007","no degree/no degree yet","West Germany","412","0.862114087407758","0.830434120994703","0.893794053820814"
"No","2007","no degree/no degree yet","East Germany","100","0.970976012255839","0.938397533844217","1.00355449066746"
"Yes","2008","lower secondary degree","West Germany","1048","0.202844008883035","0.191897683731657","0.213790334034412"
"Yes","2008","lower secondary degree","East Germany","233","0.196097810079023","0.174312651201996","0.21788296895605"
"Yes","2008","secondary school degree","West Germany","370","0.114592520566987","0.104249003516538","0.124936037617436"
"Yes","2008","secondary school degree","East Germany","202","0.109589498160414","0.0962354991085557","0.122943497212273"
"Yes","2008","college entrance qualification","West Germany","304","0.0840497102440912","0.0754726368381661","0.0926267836500163"
"Yes","2008","college entrance qualification","East Germany","87","0.0871348145296486","0.070580552121182","0.103689076938115"
"Yes","2008","Other degree","West Germany","137","0.141715187736962","0.118879294800817","0.164551080673107"
"Yes","2008","Other degree","East Germany","10","","",""
"Yes","2008","no degree/no degree yet","West Germany","36","0.118130732566521","0.0882430228429533","0.148018442290089"
"Yes","2008","no degree/no degree yet","East Germany","2","","",""
"No","2008","lower secondary degree","West Germany","4136","0.797155991116965","0.786209665965588","0.808102316268343"
"No","2008","lower secondary degree","East Germany","1043","0.803902189920977","0.78211703104395","0.825687348798004"
"No","2008","secondary school degree","West Germany","3273","0.885407479433013","0.875063962382564","0.895750996483462"
"No","2008","secondary school degree","East Germany","1900","0.890410501839586","0.877056502787727","0.903764500891444"
"No","2008","college entrance qualification","West Germany","3716","0.915950289755909","0.907373216349984","0.924527363161834"
"No","2008","college entrance qualification","East Germany","1028","0.912865185470351","0.896310923061885","0.929419447878818"
"No","2008","Other degree","West Germany","759","0.858284812263038","0.835448919326893","0.881120705199183"
"No","2008","Other degree","East Germany","44","0.875623028754524","0.787603348409334","0.963642709099715"
"No","2008","no degree/no degree yet","West Germany","412","0.881869267433479","0.851981557709911","0.911756977157047"
"No","2008","no degree/no degree yet","East Germany","99","0.975069333324406","0.944662436596133","1.00547623005268"
"Yes","2009","lower secondary degree","West Germany","977","0.204160144006544","0.192676541194273","0.215643746818816"
"Yes","2009","lower secondary degree","East Germany","229","0.201131012710493","0.17846088908741","0.223801136333576"
"Yes","2009","secondary school degree","West Germany","369","0.119088291335626","0.108202863617281","0.129973719053971"
"Yes","2009","secondary school degree","East Germany","206","0.110661524107254","0.0969435497337864","0.124379498480722"
"Yes","2009","college entrance qualification","West Germany","308","0.0871836939232989","0.0782248507882225","0.0961425370583754"
"Yes","2009","college entrance qualification","East Germany","81","0.0676861152181547","0.0527456524736104","0.0826265779626989"
"Yes","2009","Other degree","West Germany","115","0.144708326359801","0.119762074992251","0.169654577727352"
"Yes","2009","Other degree","East Germany","10","","",""
"Yes","2009","no degree/no degree yet","West Germany","30","0.118827105474604","0.0875815818703302","0.150072629078878"
"Yes","2009","no degree/no degree yet","East Germany","3","","",""
"No","2009","lower secondary degree","West Germany","3756","0.795839855993456","0.784356253181184","0.807323458805727"
"No","2009","lower secondary degree","East Germany","972","0.798868987289507","0.776198863666424","0.82153911091259"
"No","2009","secondary school degree","West Germany","3032","0.880911708664374","0.870026280946029","0.891797136382719"
"No","2009","secondary school degree","East Germany","1803","0.889338475892746","0.875620501519278","0.903056450266214"
"No","2009","college entrance qualification","West Germany","3501","0.912816306076701","0.903857462941625","0.921775149211777"
"No","2009","college entrance qualification","East Germany","1005","0.932313884781845","0.917373422037301","0.94725434752639"
"No","2009","Other degree","West Germany","649","0.855291673640199","0.830345422272649","0.880237925007749"
"No","2009","Other degree","East Germany","36","0.852463367466937","0.749979154292572","0.954947580641302"
"No","2009","no degree/no degree yet","West Germany","382","0.881172894525396","0.849927370921122","0.91241841812967"
"No","2009","no degree/no degree yet","East Germany","72","0.964273654165242","0.92226759798607","1.00627971034441"
"Yes","2010","lower secondary degree","West Germany","966","0.208393736440343","0.197786220095029","0.219001252785656"
"Yes","2010","lower secondary degree","East Germany","224","0.21228164119848","0.189316657109135","0.235246625287826"
"Yes","2010","secondary school degree","West Germany","450","0.125914114331531","0.11661952149122","0.135208707171842"
"Yes","2010","secondary school degree","East Germany","242","0.117282988380444","0.104836024866207","0.129729951894681"
"Yes","2010","college entrance qualification","West Germany","315","0.0780428277390161","0.0709029593491912","0.0851826961288411"
"Yes","2010","college entrance qualification","East Germany","87","0.0847386333647101","0.0700717952780749","0.0994054714513453"
"Yes","2010","Other degree","West Germany","118","0.12110093564579","0.104524548708619","0.137677322582962"
"Yes","2010","Other degree","East Germany","9","","",""
"Yes","2010","no degree/no degree yet","West Germany","42","0.0897497602870741","0.0684077399358867","0.111091780638261"
"Yes","2010","no degree/no degree yet","East Germany","1","","",""
"No","2010","lower secondary degree","West Germany","4666","0.791606263559657","0.780998747214344","0.802213779904971"
"No","2010","lower secondary degree","East Germany","994","0.78771835880152","0.764753374712174","0.810683342890865"
"No","2010","secondary school degree","West Germany","4444","0.874085885668469","0.864791292828158","0.88338047850878"
"No","2010","secondary school degree","East Germany","2325","0.882717011619556","0.870270048105319","0.895163975133793"
"No","2010","college entrance qualification","West Germany","5107","0.921957172260984","0.914817303871159","0.929097040650809"
"No","2010","college entrance qualification","East Germany","1298","0.91526136663529","0.900594528548655","0.929928204721925"
"No","2010","Other degree","West Germany","1370","0.87889906435421","0.862322677417038","0.895475451291381"
"No","2010","Other degree","East Germany","92","0.898287712835021","0.839337979634042","0.957237446035999"
"No","2010","no degree/no degree yet","West Germany","647","0.910250239712926","0.888908219361739","0.931592260064113"
"No","2010","no degree/no degree yet","East Germany","85","0.991416864967386","0.971920664170585","1.01091306576419"
"Yes","2011","lower secondary degree","West Germany","1232","0.214424885206332","0.20459887227895","0.224250898133713"
"Yes","2011","lower secondary degree","East Germany","275","0.20845869040585","0.187323620512012","0.229593760299688"
"Yes","2011","secondary school degree","West Germany","561","0.126528679460764","0.117919427878494","0.135137931043034"
"Yes","2011","secondary school degree","East Germany","300","0.11830359812053","0.106631226935576","0.129975969305484"
"Yes","2011","college entrance qualification","West Germany","391","0.0762552044234013","0.0697432033146363","0.0827672055321663"
"Yes","2011","college entrance qualification","East Germany","100","0.0757209512389061","0.0625507677138531","0.0888911347639591"
"Yes","2011","Other degree","West Germany","144","0.0985740006675888","0.0845999083393402","0.112548092995837"
"Yes","2011","Other degree","East Germany","13","","",""
"Yes","2011","no degree/no degree yet","West Germany","64","0.119556073590983","0.0970878619666139","0.142024285215352"
"Yes","2011","no degree/no degree yet","East Germany","4","","",""
"No","2011","lower secondary degree","West Germany","5470","0.785575114793668","0.775749101866287","0.79540112772105"
"No","2011","lower secondary degree","East Germany","1144","0.79154130959415","0.770406239700312","0.812676379487988"
"No","2011","secondary school degree","West Germany","5167","0.873471320539236","0.864862068956966","0.882080572121506"
"No","2011","secondary school degree","East Germany","2641","0.88169640187947","0.870024030694516","0.893368773064424"
"No","2011","college entrance qualification","West Germany","5990","0.923744795576599","0.917232794467834","0.930256796685364"
"No","2011","college entrance qualification","East Germany","1450","0.924279048761094","0.911108865236041","0.937449232286147"
"No","2011","Other degree","West Germany","1604","0.901425999332411","0.887451907004162","0.91540009166066"
"No","2011","Other degree","East Germany","120","0.898535368977651","0.84722003034624","0.949850707609062"
"No","2011","no degree/no degree yet","West Germany","737","0.880443926409017","0.857975714784648","0.902912138033386"
"No","2011","no degree/no degree yet","East Germany","100","0.957580235528216","0.918845273495499","0.996315197560933"
"Yes","2012","lower secondary degree","West Germany","1230","0.214573970780088","0.204587007561574","0.224560933998602"
"Yes","2012","lower secondary degree","East Germany","293","0.225503293325968","0.203728396635459","0.247278190016478"
"Yes","2012","secondary school degree","West Germany","604","0.129944768038398","0.121142910098206","0.13874662597859"
"Yes","2012","secondary school degree","East Germany","323","0.136747656221707","0.124115866628321","0.149379445815092"
"Yes","2012","college entrance qualification","West Germany","432","0.0818781656695739","0.0751002663601674","0.0886560649789804"
"Yes","2012","college entrance qualification","East Germany","115","0.0856485454464883","0.071694490617379","0.0996026002755976"
"Yes","2012","Other degree","West Germany","161","0.11142383221032","0.0965448615523515","0.126302802868288"
"Yes","2012","Other degree","East Germany","16","","",""
"Yes","2012","no degree/no degree yet","West Germany","64","0.127388679902853","0.104168726700505","0.150608633105201"
"Yes","2012","no degree/no degree yet","East Germany","6","","",""
"No","2012","lower secondary degree","West Germany","5261","0.785426029219912","0.775439066001398","0.795412992438426"
"No","2012","lower secondary degree","East Germany","1122","0.774496706674032","0.752721809983522","0.796271603364541"
"No","2012","secondary school degree","West Germany","5002","0.870055231961602","0.861253374021411","0.878857089901794"
"No","2012","secondary school degree","East Germany","2519","0.863252343778293","0.850620554184908","0.875884133371679"
"No","2012","college entrance qualification","West Germany","5854","0.918121834330426","0.91134393502102","0.924899733639833"
"No","2012","college entrance qualification","East Germany","1430","0.914351454553512","0.900397399724402","0.928305509382621"
"No","2012","Other degree","West Germany","1557","0.88857616778968","0.873697197131712","0.903455138447648"
"No","2012","Other degree","East Germany","124","0.878295560074403","0.824138182343145","0.93245293780566"
"No","2012","no degree/no degree yet","West Germany","728","0.872611320097147","0.849391366894799","0.895831273299495"
"No","2012","no degree/no degree yet","East Germany","103","0.927154757891638","0.878366922119183","0.975942593664093"
"Yes","2013","lower secondary degree","West Germany","1160","0.217287019217419","0.207224993621236","0.227349044813602"
"Yes","2013","lower secondary degree","East Germany","256","0.213297514686412","0.191038414643968","0.235556614728856"
"Yes","2013","secondary school degree","West Germany","589","0.12825186803124","0.11961157908159","0.13689215698089"
"Yes","2013","secondary school degree","East Germany","306","0.131476910957109","0.118796266142957","0.144157555771261"
"Yes","2013","college entrance qualification","West Germany","427","0.0791659205629637","0.0726673415734427","0.0856644995524846"
"Yes","2013","college entrance qualification","East Germany","109","0.0858786704469045","0.0714968485421096","0.100260492351699"
"Yes","2013","Other degree","West Germany","282","0.111260416516797","0.101245253078418","0.121275579955176"
"Yes","2013","Other degree","East Germany","26","","",""
"Yes","2013","no degree/no degree yet","West Germany","92","0.1271370726739","0.108154072721026","0.146120072626773"
"Yes","2013","no degree/no degree yet","East Germany","7","","",""
"No","2013","lower secondary degree","West Germany","5293","0.782712980782581","0.772650955186397","0.792775006378764"
"No","2013","lower secondary degree","East Germany","1045","0.786702485313588","0.764443385271144","0.808961585356032"
"No","2013","secondary school degree","West Germany","5164","0.87174813196876","0.86310784301911","0.88038842091841"
"No","2013","secondary school degree","East Germany","2422","0.868523089042891","0.855842444228739","0.881203733857043"
"No","2013","college entrance qualification","West Germany","6204","0.920834079437036","0.914335500447515","0.927332658426557"
"No","2013","college entrance qualification","East Germany","1349","0.914121329553095","0.8997395076483","0.92850315145789"
"No","2013","Other degree","West Germany","3505","0.888739583483203","0.878724420044824","0.898754746921582"
"No","2013","Other degree","East Germany","332","0.869262298325865","0.834341639990478","0.904182956661251"
"No","2013","no degree/no degree yet","West Germany","1091","0.8728629273261","0.853879927373227","0.891845927278974"
"No","2013","no degree/no degree yet","East Germany","136","0.936273456581691","0.896238292826289","0.976308620337094"
"Yes","2014","lower secondary degree","West Germany","1128","0.226147372317664","0.215295792397371","0.236998952237956"
"Yes","2014","lower secondary degree","East Germany","263","0.228180618880348","0.204525117499282","0.251836120261414"
"Yes","2014","secondary school degree","West Germany","565","0.137577530288377","0.128106280737907","0.147048779838848"
"Yes","2014","secondary school degree","East Germany","305","0.150125355590687","0.136030261573288","0.164220449608085"
"Yes","2014","college entrance qualification","West Germany","430","0.0850648143035659","0.0780535711803402","0.0920760574267916"
"Yes","2014","college entrance qualification","East Germany","106","0.078108109830505","0.0638622645107185","0.0923539551502914"
"Yes","2014","Other degree","West Germany","251","0.120732788100728","0.109100918596522","0.132364657604935"
"Yes","2014","Other degree","East Germany","24","","",""
"Yes","2014","no degree/no degree yet","West Germany","81","0.142594658678585","0.11962271149837","0.165566605858799"
"Yes","2014","no degree/no degree yet","East Germany","7","","",""
"No","2014","lower secondary degree","West Germany","4581","0.773852627682336","0.763001047762044","0.784704207602629"
"No","2014","lower secondary degree","East Germany","946","0.771819381119652","0.748163879738586","0.795474882500718"
"No","2014","secondary school degree","West Germany","4516","0.862422469711623","0.852951220161152","0.871893719262093"
"No","2014","secondary school degree","East Germany","2162","0.849874644409313","0.835779550391915","0.863969738426712"
"No","2014","college entrance qualification","West Germany","5652","0.914935185696434","0.907923942573209","0.92194642881966"
"No","2014","college entrance qualification","East Germany","1257","0.921891890169495","0.907646044849709","0.936137735489281"
"No","2014","Other degree","West Germany","2763","0.879267211899272","0.867635342395065","0.890899081403478"
"No","2014","Other degree","East Germany","268","0.880251369578065","0.843012602168699","0.917490136987431"
"No","2014","no degree/no degree yet","West Germany","809","0.857405341321415","0.834433394141201","0.88037728850163"
"No","2014","no degree/no degree yet","East Germany","107","0.916983614867307","0.866336074134839","0.967631155599775"
"Yes","2015","lower secondary degree","West Germany","1022","0.231659298434768","0.220242726007441","0.243075870862095"
"Yes","2015","lower secondary degree","East Germany","227","0.216510972278221","0.192346773019547","0.240675171536894"
"Yes","2015","secondary school degree","West Germany","552","0.139661543687945","0.129893935146813","0.149429152229078"
"Yes","2015","secondary school degree","East Germany","300","0.149028791279729","0.134609149565336","0.163448432994122"
"Yes","2015","college entrance qualification","West Germany","404","0.0809003963028933","0.0739430776070966","0.0878577149986901"
"Yes","2015","college entrance qualification","East Germany","91","0.0732664094605422","0.0591666702406717","0.0873661486804126"
"Yes","2015","Other degree","West Germany","224","0.103391813586002","0.0936365136661618","0.113147113505841"
"Yes","2015","Other degree","East Germany","21","","",""
"Yes","2015","no degree/no degree yet","West Germany","70","0.138264352054188","0.115140863792472","0.161387840315904"
"Yes","2015","no degree/no degree yet","East Germany","7","","",""
"No","2015","lower secondary degree","West Germany","4224","0.768340701565232","0.756924129137905","0.779757273992559"
"No","2015","lower secondary degree","East Germany","889","0.783489027721779","0.759324828463106","0.807653226980453"
"No","2015","secondary school degree","West Germany","4286","0.860338456312055","0.850570847770922","0.870106064853187"
"No","2015","secondary school degree","East Germany","2043","0.850971208720271","0.836551567005878","0.865390850434664"
"No","2015","college entrance qualification","West Germany","5497","0.919099603697107","0.91214228500131","0.926056922392903"
"No","2015","college entrance qualification","East Germany","1221","0.926733590539458","0.912633851319588","0.940833329759328"
"No","2015","Other degree","West Germany","3518","0.896608186413998","0.886852886494159","0.906363486333838"
"No","2015","Other degree","East Germany","355","0.886492237437406","0.85442921797756","0.918555256897252"
"No","2015","no degree/no degree yet","West Germany","786","0.861735647945812","0.838612159684096","0.884859136207528"
"No","2015","no degree/no degree yet","East Germany","111","0.944247571820404","0.902849327892944","0.985645815747864"
"Yes","2016","lower secondary degree","West Germany","958","0.232595695587254","0.220688269427158","0.244503121747351"
"Yes","2016","lower secondary degree","East Germany","201","0.218838066914536","0.193237699347907","0.244438434481166"
"Yes","2016","secondary school degree","West Germany","500","0.134102273505335","0.124050698745804","0.144153848264867"
"Yes","2016","secondary school degree","East Germany","289","0.14613594452529","0.131405253361543","0.160866635689037"
"Yes","2016","college entrance qualification","West Germany","406","0.0823767579587122","0.0751284287668558","0.0896250871505686"
"Yes","2016","college entrance qualification","East Germany","88","0.06910274746394","0.0552082885819213","0.0829972063459587"
"Yes","2016","Other degree","West Germany","216","0.114920362725111","0.103530715417527","0.126310010032695"
"Yes","2016","Other degree","East Germany","19","","",""
"Yes","2016","no degree/no degree yet","West Germany","57","0.114172131009402","0.0912433696009643","0.13710089241784"
"Yes","2016","no degree/no degree yet","East Germany","9","","",""
"No","2016","lower secondary degree","West Germany","3878","0.767404304412746","0.755496878252649","0.779311730572843"
"No","2016","lower secondary degree","East Germany","801","0.781161933085464","0.755561565518834","0.806762300652093"
"No","2016","secondary school degree","West Germany","3915","0.865897726494665","0.855846151735133","0.875949301254196"
"No","2016","secondary school degree","East Germany","1920","0.85386405547471","0.839133364310963","0.868594746638457"
"No","2016","college entrance qualification","West Germany","5121","0.917623242041288","0.910374912849431","0.924871571233144"
"No","2016","college entrance qualification","East Germany","1192","0.93089725253606","0.917002793654041","0.944791711418079"
"No","2016","Other degree","West Germany","2796","0.885079637274889","0.873689989967306","0.896469284582473"
"No","2016","Other degree","East Germany","288","0.88876073134822","0.853588461655471","0.92393300104097"
"No","2016","no degree/no degree yet","West Germany","682","0.885827868990598","0.86289910758216","0.908756630399036"
"No","2016","no degree/no degree yet","East Germany","88","0.902671414991","0.843685642208031","0.96165718777397"
"Yes","2017","lower secondary degree","West Germany","1028","0.22610313200226","0.21457058307243","0.237635680932089"
"Yes","2017","lower secondary degree","East Germany","206","0.205111195148707","0.180416097825912","0.229806292471503"
"Yes","2017","secondary school degree","West Germany","577","0.1385164198908","0.129002152040644","0.148030687740955"
"Yes","2017","secondary school degree","East Germany","340","0.151414749884667","0.137458246769687","0.165371252999648"
"Yes","2017","college entrance qualification","West Germany","456","0.0824052678732449","0.0757033422454399","0.0891071935010499"
"Yes","2017","college entrance qualification","East Germany","99","0.0656934130117663","0.0529854108132062","0.0784014152103264"
"Yes","2017","Other degree","West Germany","229","0.116309917557615","0.104470971767248","0.128148863347982"
"Yes","2017","Other degree","East Germany","17","","",""
"Yes","2017","no degree/no degree yet","West Germany","74","0.131053227078568","0.107856684137445","0.154249770019692"
"Yes","2017","no degree/no degree yet","East Germany","10","","",""
"No","2017","lower secondary degree","West Germany","4026","0.77389686799774","0.762364319067911","0.78542941692757"
