"ple0040","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2010","16-34 y.","Urban Area","4251","0.980346318558302","0.976212363827511","0.984480273289093","2"
"No","2010","16-34 y.","Rural Area","2202","0.960140321416879","0.952055180127477","0.968225462706281","2"
"No","2010","35-65 y.","Urban Area","7913","0.867943494916085","0.860864796599205","0.875022193232965","2"
"No","2010","35-65 y.","Rural Area","4103","0.852893538428766","0.842651919326116","0.863135157531416","2"
"No","2010","66 and older","Urban Area","1974","0.717234479119672","0.700152575542885","0.734316382696458","2"
"No","2010","66 and older","Rural Area","1082","0.797493359139694","0.776221152841332","0.818765565438057","2"
"Yes","2010","16-34 y.","Urban Area","80","0.019653681441698","0.0155197267109074","0.0237876361724885","1"
"Yes","2010","16-34 y.","Rural Area","47","0.0398596785831214","0.0317745372937194","0.0479448198725233","1"
"Yes","2010","35-65 y.","Urban Area","874","0.132056505083915","0.124977806767035","0.139135203400795","1"
"Yes","2010","35-65 y.","Rural Area","492","0.147106461571234","0.136864842468584","0.157348080673884","1"
"Yes","2010","66 and older","Urban Area","696","0.282765520880328","0.265683617303542","0.299847424457114","1"
"Yes","2010","66 and older","Rural Area","289","0.202506640860306","0.181234434561943","0.223778847158668","1"
"No","2011","16-34 y.","Urban Area","4347","0.977131830482163","0.972733916569791","0.981529744394535","2"
"No","2011","16-34 y.","Rural Area","2322","0.964106760432788","0.956615852600462","0.971597668265114","2"
"No","2011","35-65 y.","Urban Area","9421","0.864238660559527","0.85769561333325","0.870781707785804","2"
"No","2011","35-65 y.","Rural Area","5205","0.86492483835766","0.856183155971598","0.873666520743722","2"
"No","2011","66 and older","Urban Area","2532","0.734932330004761","0.720015150564045","0.749849509445476","2"
"No","2011","66 and older","Rural Area","1399","0.784211468399913","0.765095738235424","0.803327198564401","2"
"Yes","2011","16-34 y.","Urban Area","91","0.0228681695178373","0.0184702556054653","0.0272660834302092","1"
"Yes","2011","16-34 y.","Rural Area","47","0.035893239567212","0.028402331734886","0.043384147399538","1"
"Yes","2011","35-65 y.","Urban Area","1107","0.135761339440473","0.129218292214196","0.14230438666675","1"
"Yes","2011","35-65 y.","Rural Area","668","0.13507516164234","0.126333479256278","0.143816844028402","1"
"Yes","2011","66 and older","Urban Area","831","0.265067669995239","0.250150490554524","0.279984849435955","1"
"Yes","2011","66 and older","Rural Area","380","0.215788531600087","0.196672801435599","0.234904261764576","1"
"No","2012","16-34 y.","Urban Area","4060","0.975643850714524","0.970952707553722","0.980334993875326","2"
"No","2012","66 and older","Urban Area","2549","0.742727321149462","0.72799494416064","0.757459698138283","2"
"No","2012","16-34 y.","Rural Area","2150","0.961667398926359","0.953633499865797","0.96970129798692","2"
"No","2012","35-65 y.","Urban Area","8982","0.855067848173065","0.848225040437053","0.861910655909078","2"
"No","2012","35-65 y.","Rural Area","5192","0.850578041951139","0.84148668100131","0.859669402900969","2"
"No","2012","66 and older","Rural Area","1422","0.776611742791608","0.757590651736371","0.795632833846846","2"
"Yes","2012","16-34 y.","Urban Area","88","0.024356149285476","0.0196650061246742","0.0290472924462778","1"
"Yes","2012","16-34 y.","Rural Area","44","0.0383326010736413","0.0302987020130798","0.0463665001342028","1"
"Yes","2012","35-65 y.","Urban Area","1185","0.144932151826935","0.138089344090922","0.151774959562947","1"
"Yes","2012","35-65 y.","Rural Area","715","0.149421958048861","0.140330597099031","0.15851331899869","1"
"Yes","2012","66 and older","Urban Area","833","0.257272678850538","0.242540301861717","0.272005055839359","1"
"Yes","2012","66 and older","Rural Area","420","0.223388257208392","0.204367166153154","0.242409348263629","1"
"No","2013","16-34 y.","Urban Area","5382","0.978051285784642","0.974173845383566","0.981928726185717","2"
"No","2013","16-34 y.","Rural Area","2330","0.959186512101411","0.951247503757262","0.967125520445561","2"
"No","2013","35-65 y.","Urban Area","10294","0.855154241612061","0.848739092926322","0.861569390297801","2"
"No","2013","35-65 y.","Rural Area","5451","0.85065696303832","0.841755473024907","0.859558453051733","2"
"No","2013","66 and older","Urban Area","2513","0.746897850786366","0.732085887889452","0.76170981368328","2"
"No","2013","66 and older","Rural Area","1388","0.793670772866966","0.774743571407921","0.812597974326012","2"
"Yes","2013","16-34 y.","Urban Area","103","0.0219487142153582","0.0180712738142827","0.0258261546164337","1"
"Yes","2013","16-34 y.","Rural Area","56","0.040813487898589","0.0328744795544394","0.0487524962427385","1"
"Yes","2013","35-65 y.","Urban Area","1268","0.144845758387939","0.138430609702199","0.151260907073678","1"
"Yes","2013","35-65 y.","Rural Area","708","0.14934303696168","0.140441546948267","0.158244526975093","1"
"Yes","2013","66 and older","Urban Area","797","0.253102149213634","0.23829018631672","0.267914112110548","1"
"Yes","2013","66 and older","Rural Area","368","0.206329227133034","0.187402025673988","0.225256428592079","1"
"No","2014","16-34 y.","Urban Area","4417","0.975485349264048","0.970971164111696","0.9799995344164","2"
"No","2014","16-34 y.","Rural Area","1999","0.950369573956067","0.941004672839022","0.959734475073112","2"
"No","2014","35-65 y.","Urban Area","8971","0.851507310224975","0.844578336037916","0.858436284412033","2"
"No","2014","35-65 y.","Rural Area","4783","0.843149617581522","0.833511566050847","0.852787669112197","2"
"No","2014","66 and older","Urban Area","2408","0.737066418799507","0.721886971706862","0.752245865892152","2"
"No","2014","66 and older","Rural Area","1360","0.776115757358096","0.756657813344069","0.795573701372123","2"
"Yes","2014","16-34 y.","Urban Area","91","0.0245146507359521","0.0200004655835998","0.0290288358883043","1"
"Yes","2014","16-34 y.","Rural Area","67","0.0496304260439333","0.0402655249268882","0.0589953271609784","1"
"Yes","2014","35-65 y.","Urban Area","1146","0.148492689775025","0.141563715587967","0.155421663962084","1"
"Yes","2014","35-65 y.","Rural Area","686","0.156850382418478","0.147212330887803","0.166488433949153","1"
"Yes","2014","66 and older","Urban Area","823","0.262933581200493","0.247754134107848","0.278113028293138","1"
"Yes","2014","66 and older","Rural Area","403","0.223884242641904","0.204426298627877","0.243342186655931","1"
"No","2015","16-34 y.","Urban Area","4561","0.975653244901611","0.971222909477891","0.98008358032533","2"
"No","2015","16-34 y.","Rural Area","2008","0.958937116275074","0.950370114002792","0.967504118547355","2"
"No","2015","35-65 y.","Urban Area","8833","0.852943123855939","0.845958930014124","0.859927317697754","2"
"No","2015","35-65 y.","Rural Area","4711","0.851441977440036","0.841896714790682","0.860987240089391","2"
"No","2015","66 and older","Urban Area","2369","0.74238203959588","0.727117352628596","0.757646726563163","2"
"No","2015","66 and older","Rural Area","1365","0.778631051047069","0.759179542977254","0.798082559116885","2"
"Yes","2015","16-34 y.","Urban Area","88","0.0243467550983893","0.0199164196746699","0.0287770905221088","1"
"Yes","2015","16-34 y.","Rural Area","53","0.0410628837249264","0.0324958814526449","0.0496298859972079","1"
"Yes","2015","35-65 y.","Urban Area","1045","0.147056876144061","0.140072682302246","0.154041069985876","1"
"Yes","2015","35-65 y.","Rural Area","622","0.148558022559964","0.139012759910609","0.158103285209318","1"
"Yes","2015","66 and older","Urban Area","784","0.25761796040412","0.242353273436837","0.272882647371404","1"
"Yes","2015","66 and older","Rural Area","385","0.221368948952931","0.201917440883115","0.240820457022746","1"
"No","2016","16-34 y.","Urban Area","3834","0.974713835262666","0.969794876136203","0.97963279438913","2"
"No","2016","16-34 y.","Rural Area","1713","0.959264953649675","0.950021897172738","0.968508010126613","2"
"No","2016","35-65 y.","Urban Area","8071","0.859366222010091","0.852193922000212","0.866538522019969","2"
"No","2016","35-65 y.","Rural Area","4331","0.855945020328709","0.846116136161174","0.865773904496245","2"
"No","2016","66 and older","Urban Area","2264","0.736743614699048","0.721057412719754","0.752429816678343","2"
"No","2016","66 and older","Rural Area","1334","0.771328696338221","0.751481030201067","0.791176362475374","2"
"Yes","2016","16-34 y.","Urban Area","79","0.0252861647373335","0.0203672056108695","0.0302051238637974","1"
"Yes","2016","16-34 y.","Rural Area","44","0.0407350463503246","0.031491989873387","0.0499781028272623","1"
"Yes","2016","35-65 y.","Urban Area","954","0.140633777989909","0.133461477980031","0.147806077999788","1"
"Yes","2016","35-65 y.","Rural Area","572","0.14405497967129","0.134226095503755","0.153883863838826","1"
"Yes","2016","66 and older","Urban Area","764","0.263256385300952","0.247570183321657","0.278942587280246","1"
"Yes","2016","66 and older","Rural Area","386","0.228671303661779","0.208823637524626","0.248518969798933","1"
"No","2017","16-34 y.","Urban Area","4140","0.974689248698669","0.969955394752097","0.979423102645241","2"
"No","2017","16-34 y.","Rural Area","1945","0.955496490466838","0.946459064104834","0.964533916828842","2"
"No","2017","35-65 y.","Urban Area","8746","0.853835360632532","0.846865922893574","0.86080479837149","2"
"No","2017","35-65 y.","Rural Area","4891","0.856155529154585","0.846928735421432","0.865382322887739","2"
"No","2017","66 and older","Urban Area","2395","0.759793757284628","0.744844113753886","0.77474340081537","2"
"No","2017","66 and older","Rural Area","1451","0.777404933962309","0.758530510937769","0.79627935698685","2"
"Yes","2017","16-34 y.","Urban Area","89","0.0253107513013308","0.0205768973547585","0.030044605247903","1"
"Yes","2017","16-34 y.","Rural Area","55","0.0445035095331619","0.0354660831711575","0.0535409358951662","1"
"Yes","2017","35-65 y.","Rural Area","666","0.143844470845415","0.134617677112261","0.153071264578568","1"
"Yes","2017","35-65 y.","Urban Area","1124","0.146164639367468","0.13919520162851","0.153134077106426","1"
"Yes","2017","66 and older","Urban Area","742","0.240206242715372","0.22525659918463","0.255155886246114","1"
"Yes","2017","66 and older","Rural Area","415","0.22259506603769","0.20372064301315","0.241469489062231","1"
"No","2018","16-34 y.","Urban Area","4058","0.97275017298245","0.967798526185899","0.977701819779001","2"
"No","2018","16-34 y.","Rural Area","1831","0.965319015122613","0.957054753206585","0.973583277038641","2"
"No","2018","35-65 y.","Urban Area","8256","0.86180389890534","0.854818496744117","0.868789301066563","2"
"No","2018","35-65 y.","Rural Area","4637","0.858493563137056","0.849093156798363","0.86789396947575","2"
"No","2018","66 and older","Urban Area","2397","0.755210296283653","0.740259304317536","0.77016128824977","2"
"No","2018","66 and older","Rural Area","1407","0.754370664883137","0.734818683957448","0.773922645808827","2"
"Yes","2018","16-34 y.","Urban Area","95","0.0272498270175501","0.0222981802209995","0.0322014738141006","1"
"Yes","2018","16-34 y.","Rural Area","52","0.0346809848773871","0.0264167229613593","0.042945246793415","1"
"Yes","2018","35-65 y.","Rural Area","644","0.141506436862944","0.13210603052425","0.150906843201637","1"
"Yes","2018","35-65 y.","Urban Area","1120","0.13819610109466","0.131210698933437","0.145181503255883","1"
"Yes","2018","66 and older","Rural Area","455","0.245629335116862","0.226077354191173","0.265181316042552","1"
"Yes","2018","66 and older","Urban Area","780","0.244789703716347","0.229838711750229","0.259740695682464","1"
"No","2019","16-34 y.","Urban Area","3333","0.971737192131089","0.966178984032319","0.97729540022986","2"
"No","2019","16-34 y.","Rural Area","1581","0.947874987249208","0.937094122011399","0.958655852487017","2"
"No","2019","35-65 y.","Urban Area","8012","0.867087103949737","0.860060205977706","0.874114001921768","2"
"No","2019","35-65 y.","Rural Area","4709","0.860324606302437","0.851013968993655","0.869635243611218","2"
"No","2019","66 and older","Urban Area","2347","0.768756663410056","0.753773705954963","0.78373962086515","2"
"No","2019","66 and older","Rural Area","1465","0.750327612055807","0.730855605420752","0.769799618690862","2"
"Yes","2019","16-34 y.","Urban Area","82","0.0282628078689107","0.02270459977014","0.0338210159676813","1"
"Yes","2019","16-34 y.","Rural Area","52","0.052125012750792","0.0413441475129834","0.0629058779886007","1"
"Yes","2019","35-65 y.","Urban Area","954","0.132912896050263","0.125885998078232","0.139939794022294","1"
"Yes","2019","35-65 y.","Rural Area","616","0.139675393697564","0.130364756388782","0.148986031006345","1"
"Yes","2019","66 and older","Urban Area","695","0.231243336589944","0.21626037913485","0.246226294045037","1"
"Yes","2019","66 and older","Rural Area","433","0.249672387944193","0.230200381309138","0.269144394579248","1"
