"plh0206i06","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2012","(Married) couple without C. ","West Germany","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","East Germany","","","","","6"
"6 on scale 1-7","2012","Single parent ","East Germany","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","West Germany","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","East Germany","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","West Germany","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","East Germany","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","West Germany","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","East Germany","","","","","6"
"7 Strongly agree","2012","1-pers.-HH","West Germany","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","East Germany","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","West Germany","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","East Germany","","","","","7"
"7 Strongly agree","2012","Single parent ","West Germany","","","","","7"
"7 Strongly agree","2012","Single parent ","East Germany","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","West Germany","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","East Germany","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","West Germany","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","East Germany","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","West Germany","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","East Germany","","","","","7"
"1 Strongly disagree","2013","(Married) couple without C. ","West Germany","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","East Germany","","","","","1"
"1 Strongly disagree","2013","Single parent ","West Germany","","","","","1"
"1 Strongly disagree","2013","Single parent ","East Germany","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","West Germany","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","East Germany","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","West Germany","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","East Germany","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","West Germany","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","East Germany","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","West Germany","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","East Germany","","","","","1"
"2 on scale 1-7 ","2013","(Married) couple without C. ","West Germany","","","","","2"
"2 on scale 1-7 ","2013","(Married) couple without C. ","East Germany","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","West Germany","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","East Germany","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","West Germany","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","East Germany","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","West Germany","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","East Germany","","","","","2"
"3 on scale 1-7 ","2013","1-pers.-HH","West Germany","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","East Germany","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","West Germany","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","East Germany","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","West Germany","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","East Germany","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","East Germany","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","West Germany","","","","","3"
"4 on scale 1-7","2013","1-pers.-HH","West Germany","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","East Germany","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","West Germany","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","East Germany","","","","","4"
"4 on scale 1-7","2013","Single parent ","East Germany","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","West Germany","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","East Germany","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","West Germany","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","West Germany","","","","","4"
"4 on scale 1-7","2013","Single parent ","West Germany","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","East Germany","","","","","4"
"5 on scale 1-7","2013","1-pers.-HH","West Germany","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","East Germany","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","West Germany","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","East Germany","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","West Germany","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","East Germany","","","","","5"
"5 on scale 1-7","2013","Single parent ","West Germany","","","","","5"
"5 on scale 1-7","2013","Single parent ","East Germany","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","West Germany","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","East Germany","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","West Germany","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","East Germany","","","","","5"
"6 on scale 1-7","2013","1-pers.-HH","West Germany","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","East Germany","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","West Germany","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","East Germany","","","","","6"
"6 on scale 1-7","2013","Single parent ","West Germany","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","East Germany","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","West Germany","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","West Germany","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","East Germany","","","","","6"
"6 on scale 1-7","2013","Single parent ","East Germany","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","West Germany","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","East Germany","","","","","6"
"7 Strongly agree","2013","1-pers.-HH","West Germany","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","East Germany","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","West Germany","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","East Germany","","","","","7"
"7 Strongly agree","2013","Single parent ","West Germany","","","","","7"
"7 Strongly agree","2013","Single parent ","East Germany","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","West Germany","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","East Germany","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","West Germany","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","East Germany","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","West Germany","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","East Germany","","","","","7"
"1 Strongly disagree","2014","1-pers.-HH","West Germany","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","East Germany","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","West Germany","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","East Germany","","","","","1"
"1 Strongly disagree","2014","Single parent ","West Germany","","","","","1"
"1 Strongly disagree","2014","Single parent ","East Germany","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","West Germany","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","East Germany","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","West Germany","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","East Germany","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","West Germany","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","East Germany","","","","","1"
"2 on scale 1-7 ","2014","1-pers.-HH","East Germany","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","West Germany","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","West Germany","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","East Germany","","","","","2"
"3 on scale 1-7 ","2014","1-pers.-HH","West Germany","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","East Germany","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","West Germany","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","East Germany","","","","","3"
"4 on scale 1-7","2014","1-pers.-HH","West Germany","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","East Germany","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","East Germany","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","West Germany","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","West Germany","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","West Germany","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","East Germany","","","","","4"
"4 on scale 1-7","2014","Single parent ","West Germany","","","","","4"
"4 on scale 1-7","2014","Single parent ","East Germany","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","West Germany","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","East Germany","","","","","4"
"5 on scale 1-7","2014","1-pers.-HH","East Germany","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","West Germany","","","","","5"
"5 on scale 1-7","2014","Single parent ","East Germany","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","West Germany","","","","","5"
"5 on scale 1-7","2014","Single parent ","West Germany","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","West Germany","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","East Germany","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","East Germany","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","East Germany","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","West Germany","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","West Germany","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","East Germany","","","","","5"
"6 on scale 1-7","2014","(Married) couple without C. ","West Germany","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","East Germany","","","","","6"
"6 on scale 1-7","2014","Single parent ","West Germany","","","","","6"
"6 on scale 1-7","2014","Single parent ","East Germany","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","West Germany","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","East Germany","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","West Germany","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","East Germany","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","East Germany","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","West Germany","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","West Germany","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","East Germany","","","","","6"
"7 Strongly agree","2014","1-pers.-HH","West Germany","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","East Germany","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","West Germany","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","East Germany","","","","","7"
"7 Strongly agree","2014","Single parent ","West Germany","","","","","7"
"7 Strongly agree","2014","Single parent ","East Germany","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","West Germany","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","East Germany","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","West Germany","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","East Germany","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","West Germany","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","East Germany","","","","","7"
"1 Strongly disagree","2015","1-pers.-HH","West Germany","96","0.0341388431513418","0.0274273031435411","0.0408503831591425","1"
"1 Strongly disagree","2015","1-pers.-HH","East Germany","32","0.0385144901313901","0.0259072500980335","0.0511217301647468","1"
"1 Strongly disagree","2015","(Married) couple without C. ","West Germany","99","0.0190739295477492","0.0155803910010508","0.0225674680944476","1"
"1 Strongly disagree","2015","(Married) couple without C. ","East Germany","42","0.0293916854679379","0.0219967654385149","0.0367866054973609","1"
"1 Strongly disagree","2015","Single parent ","West Germany","80","0.0435922146334589","0.0344566241882598","0.0527278050786581","1"
"1 Strongly disagree","2015","Single parent ","East Germany","24","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","West Germany","131","0.022096868212706","0.0182302023558556","0.0259635340695565","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","East Germany","35","0.0207971702512554","0.0125169150474859","0.0290774254550249","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","West Germany","45","0.0237960855098826","0.0177781050660776","0.0298140659536876","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","East Germany","14","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","West Germany","53","0.0299108657953345","0.0222495048966135","0.0375722266940554","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","East Germany","9","","","","1"
"2 on scale 1-7 ","2015","1-pers.-HH","West Germany","92","0.0374737389215122","0.0304541732743382","0.0444933045686863","2"
"2 on scale 1-7 ","2015","1-pers.-HH","East Germany","30","0.0451206743064383","0.0315219362211412","0.0587194123917354","2"
"2 on scale 1-7 ","2015","Single parent ","West Germany","79","0.0324433306251273","0.0245162819435216","0.0403703793067331","2"
"2 on scale 1-7 ","2015","Single parent ","East Germany","28","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","West Germany","171","0.0267973029603002","0.0225494394156115","0.031045166504989","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","West Germany","64","0.0400526143163178","0.0312335043465364","0.0488717242860992","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","West Germany","154","0.0282641317583566","0.0240314145377686","0.0324968489789446","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","East Germany","48","0.0273534191230963","0.0202120320239626","0.03449480622223","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","East Germany","14","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","East Germany","15","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","West Germany","80","0.0353172309498034","0.0280291477371324","0.0426053141624743","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","East Germany","40","0.0273424972773854","0.0178800313619701","0.0368049631928008","2"
"3 on scale 1-7 ","2015","1-pers.-HH","West Germany","150","0.0575959468671844","0.0489849195556038","0.066206974178765","3"
"3 on scale 1-7 ","2015","1-pers.-HH","East Germany","39","0.0430902915511398","0.02978691848878","0.0563936646134996","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","West Germany","298","0.0539730026772965","0.0482017861469207","0.0597442192076723","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","East Germany","105","0.0443208041562463","0.0353100920481605","0.0533315162643321","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","West Germany","134","0.0600374198247555","0.0506576100365345","0.0694172296129765","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","East Germany","34","0.0757423462798305","0.0521706240285638","0.0993140685310973","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","East Germany","13","","","","3"
"3 on scale 1-7 ","2015","Single parent ","West Germany","129","0.0516895215767725","0.0417837767896892","0.0615952663638559","3"
"3 on scale 1-7 ","2015","Single parent ","East Germany","28","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","West Germany","303","0.0509469937104666","0.0451629991215586","0.0567309882993747","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","East Germany","57","0.0466397567536813","0.0344045327252158","0.0588749807821468","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","West Germany","105","0.0521544780870781","0.0421544736700514","0.0621544825041049","3"
"4 on scale 1-7","2015","1-pers.-HH","West Germany","369","0.129785616374512","0.117364322308513","0.142206910440512","4"
"4 on scale 1-7","2015","1-pers.-HH","East Germany","135","0.167369735946304","0.142912851307414","0.191826620585194","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","West Germany","298","0.150009262496371","0.133949033138947","0.166069491853795","4"
"4 on scale 1-7","2015","(Married) couple without C. ","West Germany","852","0.144363777503","0.135387401966489","0.153340153039511","4"
"4 on scale 1-7","2015","(Married) couple without C. ","East Germany","309","0.168111943001487","0.151738841243417","0.184485044759557","4"
"4 on scale 1-7","2015","Single parent ","West Germany","316","0.148872136863527","0.132945843221881","0.164798430505173","4"
"4 on scale 1-7","2015","Single parent ","East Germany","73","0.15646579401107","0.123409805106991","0.189521782915149","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","West Germany","808","0.147264389955208","0.137943026689485","0.15658575322093","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","East Germany","183","0.193984423399052","0.171040884004507","0.216927962793597","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","West Germany","367","0.152391384693649","0.138200625578231","0.166582143809068","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","East Germany","85","0.162757619588376","0.129870815071586","0.195644424105166","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","East Germany","40","0.123032366677511","0.0867007487332788","0.159363984621742","4"
"5 on scale 1-7","2015","1-pers.-HH","West Germany","588","0.218058255844488","0.202796169747089","0.233320341941887","5"
"5 on scale 1-7","2015","1-pers.-HH","East Germany","197","0.210856912962952","0.184132487728721","0.237581338197182","5"
"5 on scale 1-7","2015","(Married) couple without C. ","West Germany","1244","0.222611723335976","0.211986934111749","0.233236512560202","5"
"5 on scale 1-7","2015","Single parent ","West Germany","386","0.210271471941695","0.192039245989106","0.228503697894283","5"
"5 on scale 1-7","2015","Single parent ","East Germany","86","0.191771771013099","0.155949884990794","0.227593657035404","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","East Germany","261","0.220345041121133","0.196295425910925","0.244394656331342","5"
"5 on scale 1-7","2015","(Married) couple without C. ","East Germany","480","0.225457649060489","0.207161726888707","0.243753571232272","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","West Germany","1283","0.248125114604653","0.236763723404926","0.259486505804381","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","East Germany","87","0.249676271290238","0.20180265413137","0.297549888449106","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","East Germany","104","0.181731116328681","0.147376264826284","0.216085967831078","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","West Germany","410","0.243698041482018","0.224389065575649","0.263007017388386","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","West Germany","540","0.230723439299708","0.214088744095575","0.247358134503841","5"
"6 on scale 1-7","2015","1-pers.-HH","West Germany","751","0.269417756601862","0.253019861763574","0.28581565144015","6"
"6 on scale 1-7","2015","1-pers.-HH","East Germany","241","0.262593904376686","0.233764726664871","0.291423082088502","6"
"6 on scale 1-7","2015","(Married) couple without C. ","West Germany","1741","0.283211436121061","0.271704008795147","0.294718863446974","6"
"6 on scale 1-7","2015","Single parent ","West Germany","464","0.251632991332063","0.232217351339076","0.27104863132505","6"
"6 on scale 1-7","2015","Single parent ","East Germany","130","0.286778967823071","0.24562849589739","0.327929439748752","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","West Germany","510","0.258147672462566","0.238465254620636","0.277830090304496","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","East Germany","92","0.265715238226582","0.216858580315178","0.314571896137987","6"
"6 on scale 1-7","2015","(Married) couple without C. ","East Germany","604","0.300491185427893","0.280418212603356","0.320564158252429","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","West Germany","1525","0.291326734455808","0.27937484528199","0.303278623629625","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","East Germany","343","0.314045624977469","0.287114824783743","0.340976425171196","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","West Germany","754","0.307287439936732","0.289070447626005","0.32550443224746","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","East Germany","139","0.30365606577349","0.262689619749654","0.344622511797327","6"
"7 Strongly agree","2015","1-pers.-HH","West Germany","766","0.2535298422391","0.237450762051623","0.269608922426576","7"
"7 Strongly agree","2015","1-pers.-HH","East Germany","221","0.23245399072509","0.204780924297246","0.260127057152933","7"
"7 Strongly agree","2015","(Married) couple without C. ","West Germany","1501","0.248501999056562","0.237464868696404","0.25953912941672","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","West Germany","459","0.226027065360315","0.207215336139745","0.244838794580886","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","East Germany","59","0.238611564898149","0.191466943822649","0.28575618597365","7"
"7 Strongly agree","2015","(Married) couple without C. ","East Germany","416","0.20487331376285","0.187202355819763","0.222544271705938","7"
"7 Strongly agree","2015","Single parent ","West Germany","465","0.261498333027356","0.241836644767674","0.281160021287039","7"
"7 Strongly agree","2015","Single parent ","East Germany","95","0.2245605439574","0.186591490195179","0.262529597719622","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","West Germany","1331","0.213442596100859","0.202664820891922","0.224220371309795","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","East Germany","222","0.176845486220023","0.154707253906762","0.198983718533285","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","West Germany","544","0.190446999785468","0.174943225026028","0.205950774544908","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","East Germany","93","0.23255009735184","0.194913644044601","0.270186550659078","7"
"1 Strongly disagree","2016","1-pers.-HH","West Germany","11","","","","1"
"1 Strongly disagree","2016","1-pers.-HH","East Germany","4","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","West Germany","3","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","East Germany","","","","","1"
"1 Strongly disagree","2016","Single parent ","West Germany","5","","","","1"
"1 Strongly disagree","2016","Single parent ","East Germany","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","West Germany","13","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","East Germany","4","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","West Germany","2","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","East Germany","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","West Germany","2","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Single parent ","East Germany","1","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","West Germany","6","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","West Germany","11","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","West Germany","4","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","East Germany","1","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","West Germany","3","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","West Germany","2","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","East Germany","3","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","East Germany","","","","","2"
"3 on scale 1-7 ","2016","1-pers.-HH","West Germany","13","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","East Germany","1","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","West Germany","1","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","West Germany","4","","","","3"
"3 on scale 1-7 ","2016","Single parent ","East Germany","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","West Germany","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","East Germany","3","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","West Germany","11","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","West Germany","1","","","","3"
"4 on scale 1-7","2016","1-pers.-HH","West Germany","48","0.0741893250114624","0.0554078760665227","0.0929707739564021","4"
"4 on scale 1-7","2016","1-pers.-HH","East Germany","7","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","West Germany","6","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","West Germany","14","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","East Germany","1","","","","4"
"4 on scale 1-7","2016","Single parent ","East Germany","5","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","West Germany","52","0.0724162865493089","0.0595220119358496","0.0853105611627681","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","East Germany","9","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","West Germany","4","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","East Germany","2","","","","4"
"4 on scale 1-7","2016","Single parent ","West Germany","12","","","","4"
"5 on scale 1-7","2016","1-pers.-HH","West Germany","66","0.103314343948568","0.0815022321757878","0.125126455721349","5"
