"plh0184","year","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2017","secondary school degree","2032","0.271315503510274","0.261302512121339","0.281328494899209"
"Sometimes","2017","college entrance qualification","3315","0.416225185517002","0.405367065852963","0.42708330518104"
"Sometimes","2017","lower secondary degree","2311","0.371415237336732","0.359266944396563","0.3835635302769"
"Sometimes","2017","no degree/no degree yet","335","0.380182651597882","0.348814986758801","0.411550316436962"
"Sometimes","2017","Other degree","1174","0.375425833215641","0.358360600450774","0.392491065980508"
"Sometimes","2017","secondary school degree","3163","0.40967867505128","0.398604211767735","0.420753138334825"
"Very often","2017","college entrance qualification","244","0.0292969567986582","0.0255822698540143","0.0330116437433022"
"Very often","2017","lower secondary degree","303","0.0433420583993812","0.0382224519217849","0.0484616648769775"
"Very often","2017","no degree/no degree yet","60","0.0565583781540073","0.0416318031675676","0.071484953140447"
"Very often","2017","Other degree","147","0.0540586729187242","0.0460893225482756","0.0620280232891728"
"Very often","2017","secondary school degree","335","0.0492009919340425","0.0443303291601342","0.0540716547079507"
"Very rare","2017","college entrance qualification","784","0.0988660135978035","0.0922911618461355","0.105440865349471"
"Very rare","2017","lower secondary degree","773","0.139093927826853","0.130393603468152","0.147794252185553"
"Very rare","2017","no degree/no degree yet","128","0.150937174407829","0.127804694242111","0.174069654573546"
"Very rare","2017","Other degree","519","0.170123535560153","0.156881734621747","0.183365336498559"
"Very rare","2017","secondary school degree","686","0.0921000951432011","0.0855882240151033","0.0986119662712988"
"Often","2018","college entrance qualification","1200","0.162424311670181","0.154167711912224","0.170680911428138"
"Often","2018","lower secondary degree","970","0.154467715353121","0.145098872812952","0.16383655789329"
"Often","2018","no degree/no degree yet","172","0.193187379964063","0.167088049212619","0.219286710715506"
"Often","2018","Other degree","453","0.139843232413314","0.127278701994743","0.152407762831885"
"Often","2018","secondary school degree","1316","0.173340075515194","0.164621174443266","0.182058976587122"
"Rarely","2018","college entrance qualification","2208","0.281283986817127","0.271218962033165","0.291349011601089"
"Rarely","2018","lower secondary degree","1612","0.295870240543913","0.284037673516855","0.307702807570971"
"Rarely","2018","no degree/no degree yet","221","0.255722961467857","0.226882259507665","0.284563663428049"
"Rarely","2018","Other degree","775","0.29344834035097","0.276952497179727","0.309944183522213"
"Rarely","2018","secondary school degree","1957","0.268958838090057","0.258745619131485","0.279172057048628"
"Sometimes","2018","college entrance qualification","3156","0.410734710433652","0.399721858089208","0.421747562778097"
"Sometimes","2018","lower secondary degree","2104","0.371491397643442","0.358964833261571","0.384017962025313"
"Sometimes","2018","no degree/no degree yet","326","0.373911655326343","0.34192594760538","0.405897363047305"
"Sometimes","2018","Other degree","1081","0.368411276087407","0.350936147873359","0.385886404301456"
"Sometimes","2018","secondary school degree","2938","0.406353106298441","0.395040446964407","0.417665765632476"
"Very often","2018","college entrance qualification","254","0.0296132628735336","0.0258185472048172","0.03340797854225"
"Very often","2018","lower secondary degree","308","0.0450483817965538","0.0396714780390262","0.0504252855540815"
"Very often","2018","no degree/no degree yet","70","0.0708530065959516","0.0538910866794407","0.0878149265124625"
"Very often","2018","Other degree","135","0.0453346514941328","0.0377980170612662","0.0528712859269994"
"Very often","2018","secondary school degree","324","0.0455957350754095","0.0407909151730116","0.0504005549778075"
"Very rare","2018","college entrance qualification","848","0.115943728205506","0.108776895467246","0.123110560943766"
"Very rare","2018","lower secondary degree","722","0.13312226466297","0.124315705563093","0.141928823762848"
"Very rare","2018","no degree/no degree yet","90","0.106324996645786","0.085947015896488","0.126702977395084"
"Very rare","2018","Other degree","483","0.152962499654176","0.139922411275093","0.166002588033259"
"Very rare","2018","secondary school degree","706","0.105752245020899","0.0986691585383996","0.112835331503398"
"Often","2019","college entrance qualification","1345","0.154609226504547","0.146950480544741","0.162267972464353"
"Often","2019","lower secondary degree","863","0.156618664771624","0.146846024014623","0.166391305528625"
"Often","2019","no degree/no degree yet","121","0.170560970742874","0.144215905818791","0.196906035666957"
"Often","2019","Other degree","337","0.118680065881447","0.106161782846168","0.131198348916727"
"Often","2019","secondary school degree","1341","0.182211862891381","0.173439844390243","0.19098388139252"
"Rarely","2019","college entrance qualification","2550","0.301524925305337","0.291803089668661","0.311246760942012"
"Rarely","2019","lower secondary degree","1508","0.285852810158423","0.273703733234601","0.298001887082245"
"Rarely","2019","no degree/no degree yet","221","0.265135391577493","0.23421786607728","0.296052917077706"
"Rarely","2019","Other degree","709","0.29444594814769","0.276803574452413","0.312088321842967"
"Rarely","2019","secondary school degree","2055","0.285940026202581","0.275671795142085","0.296208257263077"
"Sometimes","2019","college entrance qualification","3411","0.397330865341965","0.386964492252797","0.407697238431133"
"Sometimes","2019","lower secondary degree","1955","0.370581829701997","0.357595396626297","0.383568262777697"
"Sometimes","2019","no degree/no degree yet","288","0.368157582991885","0.334375340584673","0.401939825399097"
"Sometimes","2019","Other degree","940","0.376860872584313","0.35810349519981","0.395618249968815"
"Sometimes","2019","secondary school degree","2929","0.383784007974187","0.372733029546509","0.394834986401864"
"Very often","2019","college entrance qualification","292","0.0288633537525556","0.0253166511295678","0.0324100563755435"
"Very often","2019","lower secondary degree","258","0.0438097391692951","0.0383062809372671","0.0493131974013231"
