"plh0184","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Often","2012","higher vocational","Female","99","0.189544214403501","0.156608387543267","0.222480041263734"
"Often","2012","higher vocational","Male","165","0.187034768166844","0.161587452254851","0.212482084078836"
"Often","2012","in school","Female","34","0.232568498082959","0.164734063076042","0.300402933089875"
"Often","2012","in school","Male","24","","",""
"Often","2012","inadequately","Female","30","0.23075482344294","0.160205055072036","0.301304591813844"
"Often","2012","inadequately","Male","14","","",""
"Often","2012","middle vocational","Female","893","0.158025284859016","0.148410543371628","0.167640026346403"
"Often","2012","middle vocational","Male","765","0.158526300933272","0.148169123736779","0.168883478129765"
"Often","2012","vocational + Abi","Female","142","0.166080247903332","0.139552015364963","0.192608480441701"
"Often","2012","vocational + Abi","Male","79","0.151859895434213","0.118811198692127","0.184908592176299"
"Rarely","2012","general elemantary","Female","404","0.287460860603497","0.264011986371157","0.310909734835836"
"Rarely","2012","general elemantary","Male","200","0.271902742412884","0.238607090334193","0.305198394491574"
"Rarely","2012","higher education","Female","575","0.267844271685553","0.24928475710636","0.286403786264745"
"Rarely","2012","higher education","Male","806","0.314913209167331","0.29659193043772","0.333234487896942"
"Rarely","2012","higher vocational","Female","127","0.219997555173749","0.185187432769554","0.254807677577944"
"Rarely","2012","higher vocational","Male","228","0.262727746669046","0.234005941115533","0.29144955222256"
"Rarely","2012","in school","Female","35","0.251090935389961","0.181462759504444","0.320719111275479"
"Rarely","2012","in school","Male","36","0.295262708091737","0.218027802892932","0.372497613290543"
"Rarely","2012","inadequately","Female","30","0.206069641236319","0.138338870215838","0.273800412256799"
"Rarely","2012","inadequately","Male","18","","",""
"Rarely","2012","middle vocational","Female","1461","0.268095082053178","0.256419015752366","0.27977114835399"
"Rarely","2012","middle vocational","Male","1326","0.284423846468235","0.271630581268433","0.297217111668036"
"Rarely","2012","vocational + Abi","Female","178","0.282192277730059","0.250110101590929","0.314274453869189"
"Rarely","2012","vocational + Abi","Male","136","0.319885346113606","0.276932966528687","0.362837725698524"
"Sometimes","2012","general elemantary","Female","513","0.385150999377382","0.359937796148748","0.410364202606015"
"Sometimes","2012","general elemantary","Male","267","0.400323320278801","0.363658457973765","0.436988182583837"
"Sometimes","2012","higher education","Female","963","0.440445157380166","0.419639044588392","0.461251270171941"
"Sometimes","2012","higher education","Male","991","0.40817641069967","0.388789543605157","0.427563277794183"
"Sometimes","2012","higher vocational","Female","249","0.435014465156434","0.39335447578604","0.476674454526828"
"Sometimes","2012","higher vocational","Male","389","0.432906549224445","0.400571820914828","0.465241277534062"
"Sometimes","2012","in school","Female","65","0.451012220990847","0.371115225107693","0.530909216874001"
"Sometimes","2012","in school","Male","56","0.387257365991857","0.304780037564782","0.469734694418932"
"Sometimes","2012","inadequately","Female","43","0.293011070430633","0.216796829481709","0.369225311379557"
"Sometimes","2012","inadequately","Male","35","0.394524606079137","0.29572175864126","0.493327453517013"
"Sometimes","2012","middle vocational","Female","2294","0.410638790116769","0.397671609618974","0.423605970614564"
"Sometimes","2012","middle vocational","Male","1883","0.397180599111436","0.383304797108232","0.41105640111464"
"Sometimes","2012","vocational + Abi","Female","341","0.429707937670673","0.394420303309915","0.464995572031431"
"Sometimes","2012","vocational + Abi","Male","177","0.372873698036994","0.328343218411728","0.41740417766226"
"Very often","2012","general elemantary","Female","80","0.0395216962071827","0.0294270793138692","0.0496163131004962"
"Very often","2012","general elemantary","Male","22","","",""
"Very often","2012","higher education","Female","57","0.0252116728948458","0.0186414562310271","0.0317818895586644"
"Very often","2012","higher education","Male","37","0.0153786122439466","0.0105248248205013","0.0202323996673918"
"Very often","2012","higher vocational","Female","22","","",""
"Very often","2012","higher vocational","Male","26","","",""
"Very often","2012","in school","Female","4","","",""
"Very often","2012","in school","Male","4","","",""
"Very often","2012","inadequately","Female","16","","",""
"Very often","2012","inadequately","Male","5","","",""
"Very often","2012","middle vocational","Female","226","0.0410245534320971","0.0357963741586446","0.0462527327055495"
"Very often","2012","middle vocational","Male","176","0.0414694545584522","0.0358156914131799","0.0471232177037245"
"Very often","2012","vocational + Abi","Female","34","0.0437431176744426","0.0291640636030064","0.0583221717458788"
"Very often","2012","vocational + Abi","Male","19","","",""
"Very rare","2012","general elemantary","Female","201","0.143707147873934","0.125531972144691","0.161882323603177"
"Very rare","2012","general elemantary","Male","85","0.116380617406224","0.0923835054068309","0.140377729405616"
"Very rare","2012","higher education","Female","232","0.10625572536289","0.0933403656621267","0.119171085063654"
"Very rare","2012","higher education","Male","302","0.119503284012098","0.106708253191513","0.132298314832683"
"Very rare","2012","higher vocational","Female","47","0.096926374348497","0.0720646524329479","0.121788096264046"
"Very rare","2012","higher vocational","Male","94","0.0910423996377875","0.0722691920274864","0.109815607248089"
"Very rare","2012","in school","Female","11","","",""
"Very rare","2012","in school","Male","14","","",""
"Very rare","2012","inadequately","Female","18","","",""
"Very rare","2012","inadequately","Male","22","","",""
"Very rare","2012","middle vocational","Female","655","0.12221628953894","0.113582864910859","0.130849714167021"
"Very rare","2012","middle vocational","Male","627","0.118399798928604","0.109237978126212","0.127561619730997"
"Very rare","2012","vocational + Abi","Female","61","0.0782764190214934","0.0591293185059134","0.0974235195370733"
"Very rare","2012","vocational + Abi","Male","42","0.10515047360409","0.0769029999106974","0.133397947297482"
"Often","2013","general elemantary","Female","359","0.168830221077322","0.151259242958159","0.186401199196485"
"Often","2013","general elemantary","Male","169","0.202315534083651","0.175651857629549","0.228979210537754"
"Often","2013","higher education","Female","502","0.162960339037141","0.149452998434988","0.176467679639294"
"Often","2013","higher education","Male","420","0.141451826145845","0.12895031429298","0.15395333799871"
"Often","2013","higher vocational","Female","139","0.194204201630708","0.163651686528135","0.22475671673328"
"Often","2013","higher vocational","Male","185","0.174550278766238","0.151458626960715","0.197641930571761"
"Often","2013","in school","Female","63","0.279929511914992","0.222770361189918","0.337088662640066"
"Often","2013","in school","Male","40","0.210181556144687","0.156464414986017","0.263898697303357"
"Often","2013","inadequately","Female","44","0.274137394525522","0.210875417596961","0.337399371454083"
"Often","2013","inadequately","Male","31","0.261074880437281","0.188577670361694","0.333572090512869"
"Often","2013","middle vocational","Female","1340","0.165464707062324","0.156772009370551","0.174157404754097"
"Often","2013","middle vocational","Male","948","0.164412729230539","0.154614471709535","0.174210986751544"
"Often","2013","vocational + Abi","Female","263","0.185597605862462","0.163348898147551","0.207846313577373"
"Often","2013","vocational + Abi","Male","125","0.206936833984521","0.174945634432286","0.238928033536756"
"Rarely","2013","general elemantary","Female","446","0.280777116836814","0.259698671553938","0.30185556211969"
"Rarely","2013","general elemantary","Male","242","0.271589403159789","0.242068177364564","0.301110628955013"
"Rarely","2013","higher education","Female","772","0.28719355884706","0.270646186911611","0.303740930782509"
"Rarely","2013","higher education","Male","918","0.309489227928878","0.292905432910244","0.326073022947512"
"Rarely","2013","higher vocational","Female","165","0.266927313409657","0.232762804354665","0.301091822464649"
"Rarely","2013","higher vocational","Male","258","0.247399454509659","0.221149349353164","0.273649559666153"
"Rarely","2013","in school","Female","54","0.190098566735252","0.140143513856789","0.240053619613715"
"Rarely","2013","in school","Male","68","0.348426549256724","0.28560780305057","0.411245295462879"
"Rarely","2013","inadequately","Female","47","0.287138051179803","0.222975813987875","0.35130028837173"
"Rarely","2013","inadequately","Male","34","0.227744906555146","0.158523047005809","0.296966766104483"
"Rarely","2013","middle vocational","Female","1746","0.280228394111696","0.269722501455331","0.290734286768061"
"Rarely","2013","middle vocational","Male","1524","0.276433556821843","0.264610771271747","0.288256342371939"
"Rarely","2013","vocational + Abi","Female","247","0.252000381649595","0.227154731116291","0.276846032182898"
"Rarely","2013","vocational + Abi","Male","165","0.27596308817875","0.24066399190329","0.31126218445421"
"Sometimes","2013","general elemantary","Female","644","0.373321618946964","0.350633948873032","0.396009289020897"
"Sometimes","2013","general elemantary","Male","335","0.396307546740223","0.363842659916692","0.428772433563755"
"Sometimes","2013","higher education","Female","1248","0.433192682472173","0.415070347510421","0.451315017433925"
"Sometimes","2013","higher education","Male","1195","0.394762427916334","0.377227387582332","0.412297468250336"
"Sometimes","2013","higher vocational","Female","263","0.426159006609496","0.38796574233972","0.464352270879272"
"Sometimes","2013","higher vocational","Male","438","0.424206129913771","0.394140424163644","0.454271835663898"
"Sometimes","2013","in school","Female","93","0.40347392602072","0.34101473271368","0.46593311932776"
"Sometimes","2013","in school","Male","90","0.369380141650211","0.305748585069156","0.433011698231266"
"Sometimes","2013","inadequately","Female","56","0.203697179934301","0.146580488479822","0.26081387138878"
"Sometimes","2013","inadequately","Male","44","0.301444997561461","0.225701931930205","0.377188063192717"
"Sometimes","2013","middle vocational","Female","2868","0.403821693698111","0.392343793547325","0.415299593848896"
"Sometimes","2013","middle vocational","Male","2195","0.410178445863381","0.39717579325313","0.423181098473632"
"Sometimes","2013","vocational + Abi","Female","523","0.430290604022388","0.401956681146838","0.458624526897938"
"Sometimes","2013","vocational + Abi","Male","251","0.39651092456974","0.357881341571681","0.435140507567799"
"Very often","2013","general elemantary","Female","113","0.0428155835820376","0.0333199332236122","0.0523112339404629"
"Very often","2013","general elemantary","Male","46","0.036885754885218","0.0243757324159372","0.0493957773544989"
"Very often","2013","higher education","Female","98","0.0249805215429032","0.019272793528668","0.0306882495571385"
"Very often","2013","higher education","Male","66","0.0228264467217827","0.0174687153905343","0.028184178053031"
"Very often","2013","higher vocational","Female","27","","",""
"Very often","2013","higher vocational","Male","33","0.0216907214447617","0.0128288693144268","0.0305525735750966"
"Very often","2013","in school","Female","13","","",""
"Very often","2013","in school","Male","7","","",""
"Very often","2013","inadequately","Female","30","0.0924580301807561","0.0513774011570904","0.133538659204422"
"Very often","2013","inadequately","Male","10","","",""
"Very often","2013","middle vocational","Female","403","0.0447465404673893","0.0399101809583274","0.0495828999764511"
"Very often","2013","middle vocational","Male","222","0.0393565784254609","0.0342164378501788","0.0444967190007429"
"Very often","2013","vocational + Abi","Female","61","0.0452561462091144","0.0333606844550398","0.0571516079631889"
"Very often","2013","vocational + Abi","Male","25","","",""
"Very rare","2013","general elemantary","Female","184","0.134255459556862","0.118264046919134","0.150246872194589"
"Very rare","2013","general elemantary","Male","80","0.0929017611311185","0.073634100695086","0.112169421567151"
"Very rare","2013","higher education","Female","252","0.0916728981007232","0.0811193743939864","0.10222642180746"
"Very rare","2013","higher education","Male","386","0.13147007128716","0.119347862307814","0.143592280266506"
"Very rare","2013","higher vocational","Female","50","0.0727701144351179","0.0527080603565945","0.0928321685136412"
"Very rare","2013","higher vocational","Male","124","0.13215341536557","0.111551381850373","0.152755448880768"
"Very rare","2013","in school","Female","14","","",""
"Very rare","2013","in school","Male","16","","",""
"Very rare","2013","inadequately","Female","14","","",""
"Very rare","2013","inadequately","Male","22","","",""
"Very rare","2013","middle vocational","Female","663","0.10573866466048","0.0985453563872078","0.112931972933753"
"Very rare","2013","middle vocational","Male","608","0.109618689658775","0.101359916390907","0.117877462926644"
"Very rare","2013","vocational + Abi","Female","79","0.0868552622564407","0.0707389021302451","0.102971622382636"
"Very rare","2013","vocational + Abi","Male","50","0.0791794026801444","0.0578562528708229","0.100502552489466"
"Often","2014","general elemantary","Female","376","0.176721079973021","0.159664102150272","0.19377805779577"
"Often","2014","general elemantary","Male","206","0.198811429932878","0.176145149523532","0.221477710342223"
"Often","2014","higher education","Female","602","0.166196352145244","0.153155121938245","0.179237582352243"
"Often","2014","higher education","Male","426","0.14800417709437","0.135507834781458","0.160500519407282"
"Often","2014","higher vocational","Female","134","0.245671112360432","0.211537291738818","0.279804932982047"
"Often","2014","higher vocational","Male","172","0.161952516116149","0.138968936064629","0.184936096167669"
"Often","2014","in school","Female","67","0.252196881296194","0.196673276830898","0.307720485761489"
"Often","2014","in school","Male","38","0.20731174412528","0.152998671950187","0.261624816300373"
"Often","2014","inadequately","Female","73","0.241836861290055","0.192723546491484","0.290950176088625"
"Often","2014","inadequately","Male","40","0.185094049156816","0.132937570534384","0.237250527779247"
"Often","2014","middle vocational","Female","1369","0.174088991007633","0.165147206318331","0.183030775696934"
"Often","2014","middle vocational","Male","1019","0.178715101918553","0.16874305974249","0.188687144094615"
"Often","2014","vocational + Abi","Female","267","0.173125837262151","0.15255063232087","0.193701042203432"
"Often","2014","vocational + Abi","Male","136","0.191211030800678","0.163122780665999","0.219299280935356"
"Rarely","2014","general elemantary","Female","476","0.276302504627358","0.256305941696235","0.29629906755848"
"Rarely","2014","general elemantary","Male","308","0.251407511159426","0.226769589654874","0.276045432663977"
"Rarely","2014","higher education","Female","788","0.278455589440428","0.26275248838347","0.294158690497385"
"Rarely","2014","higher education","Male","941","0.318671565951443","0.302274086005096","0.335069045897789"
"Rarely","2014","higher vocational","Female","138","0.241302116194434","0.207375348304198","0.27522888408467"
"Rarely","2014","higher vocational","Male","245","0.240739331807955","0.21406715315313","0.267411510462781"
"Rarely","2014","in school","Female","47","0.178697672633952","0.129716956022058","0.227678389245845"
"Rarely","2014","in school","Male","58","0.241077462075671","0.183769068484178","0.298385855667163"
"Rarely","2014","inadequately","Female","52","0.171858904341756","0.128588111481888","0.215129697201623"
"Rarely","2014","inadequately","Male","43","0.195187285267816","0.141960349408402","0.248414221127229"
"Rarely","2014","middle vocational","Female","1664","0.267808185447414","0.25736588259306","0.278250488301767"
"Rarely","2014","middle vocational","Male","1593","0.285288585853064","0.273535169559193","0.297042002146935"
"Rarely","2014","vocational + Abi","Female","273","0.214000889831592","0.191697938727435","0.236303840935749"
"Rarely","2014","vocational + Abi","Male","184","0.246153874525042","0.215386155953555","0.276921593096529"
"Sometimes","2014","general elemantary","Female","675","0.34756708704409","0.326272380409543","0.368861793678638"
"Sometimes","2014","general elemantary","Male","451","0.391147774950591","0.363432538309616","0.418863011591566"
"Sometimes","2014","higher education","Female","1298","0.415078851322333","0.397816900005598","0.432340802639067"
"Sometimes","2014","higher education","Male","1281","0.391772721582789","0.374594538066482","0.408950905099096"
"Sometimes","2014","higher vocational","Female","261","0.373021237673264","0.334675183598258","0.41136729174827"
"Sometimes","2014","higher vocational","Male","441","0.461597433274916","0.430496403564933","0.492698462984899"
"Sometimes","2014","in school","Female","99","0.499373927130932","0.435447000781054","0.563300853480809"
"Sometimes","2014","in school","Male","85","0.400433392099204","0.334784852991572","0.466081931206836"
"Sometimes","2014","inadequately","Female","96","0.310173376608461","0.25711806127906","0.363228691937863"
"Sometimes","2014","inadequately","Male","77","0.398858960778188","0.33309981623251","0.464618105323867"
"Sometimes","2014","middle vocational","Female","2762","0.39722787833166","0.38568887321726","0.40876688344606"
"Sometimes","2014","middle vocational","Male","2123","0.363755361470616","0.351233372093767","0.376277350847465"
"Sometimes","2014","vocational + Abi","Female","564","0.461746144909901","0.434635569891925","0.488856719927877"
"Sometimes","2014","vocational + Abi","Male","312","0.412503942468245","0.377342463592014","0.447665421344476"
"Very often","2014","general elemantary","Female","132","0.0475291541718101","0.0380145593847246","0.0570437489588957"
"Very often","2014","general elemantary","Male","59","0.0407132608352281","0.0294896041304442","0.051936917540012"
"Very often","2014","higher education","Female","149","0.041208605950097","0.0342450359222922","0.0481721759779018"
"Very often","2014","higher education","Male","81","0.0219647675352159","0.0168069289126428","0.0271226061577891"
"Very often","2014","higher vocational","Female","23","","",""
"Very often","2014","higher vocational","Male","28","","",""
"Very often","2014","in school","Female","13","","",""
"Very often","2014","in school","Male","8","","",""
"Very often","2014","inadequately","Female","40","0.139784406583881","0.100011284406768","0.179557528760994"
"Very often","2014","inadequately","Male","17","","",""
"Very often","2014","middle vocational","Female","386","0.0470990846137508","0.0421033192584908","0.0520948499690107"
"Very often","2014","middle vocational","Male","238","0.0409974071671578","0.0358362789558337","0.0461585353784818"
"Very often","2014","vocational + Abi","Female","78","0.0519199065157066","0.0398547494393238","0.0639850635920894"
"Very often","2014","vocational + Abi","Male","27","","",""
"Very rare","2014","general elemantary","Female","262","0.151880174183721","0.135830598332998","0.167929750034445"
"Very rare","2014","general elemantary","Male","167","0.117920023121878","0.0996036294162948","0.136236416827462"
"Very rare","2014","higher education","Female","293","0.0990606011418993","0.0885947587203401","0.109526443563458"
"Very rare","2014","higher education","Male","373","0.119586767836182","0.10816818941597","0.131005346256394"
"Very rare","2014","higher vocational","Female","55","0.117112415666842","0.091615851499292","0.142608979834392"
"Very rare","2014","higher vocational","Male","101","0.111471783596348","0.0918378371666568","0.13110573002604"
"Very rare","2014","in school","Female","9","","",""
"Very rare","2014","in school","Male","25","","",""
"Very rare","2014","inadequately","Female","31","0.136346451175848","0.0969870605837427","0.175705841767953"
"Very rare","2014","inadequately","Male","36","0.13193954300741","0.0864909164397831","0.177388169575037"
"Very rare","2014","middle vocational","Female","727","0.113775860599543","0.106287809854688","0.121263911344398"
"Very rare","2014","middle vocational","Male","697","0.13124354359061","0.122454440507991","0.140032646673228"
"Very rare","2014","vocational + Abi","Female","117","0.0992072214806491","0.0829507005841224","0.115463742377176"
"Very rare","2014","vocational + Abi","Male","94","0.110368473520498","0.0879875396838691","0.132749407357128"
"Often","2015","general elemantary","Female","325","0.165758032697786","0.147853205024406","0.183662860371166"
"Often","2015","general elemantary","Male","182","0.173410134816841","0.150187178996905","0.196633090636776"
"Often","2015","higher education","Female","488","0.153424194974386","0.140374687106398","0.166473702842374"
"Often","2015","higher education","Male","423","0.139299995207025","0.126817617220202","0.151782373193848"
"Often","2015","higher vocational","Female","128","0.218037529040014","0.184577313136074","0.251497744943954"
"Often","2015","higher vocational","Male","168","0.182083893963695","0.157465923845557","0.206701864081834"
"Often","2015","in school","Female","50","0.21356459751766","0.156336259117247","0.270792935918073"
"Often","2015","in school","Male","24","","",""
"Often","2015","inadequately","Female","62","0.277682614990293","0.222055466690269","0.333309763290317"
"Often","2015","inadequately","Male","28","","",""
"Often","2015","middle vocational","Female","1217","0.161757596927444","0.15277468536582","0.170740508489068"
"Often","2015","middle vocational","Male","861","0.170088789000891","0.15990344969764","0.180274128304142"
"Often","2015","vocational + Abi","Female","272","0.181092643208793","0.159675818441501","0.202509467976085"
"Often","2015","vocational + Abi","Male","134","0.234695252404828","0.203630748235246","0.265759756574409"
"Rarely","2015","general elemantary","Female","409","0.281523491611358","0.259868877779392","0.303178105443323"
"Rarely","2015","general elemantary","Male","268","0.23347907213727","0.207530037386043","0.259428106888497"
"Rarely","2015","higher education","Female","785","0.280945242187031","0.264670800301937","0.297219684072125"
"Rarely","2015","higher education","Male","947","0.300956701432163","0.284421864218565","0.31749153864576"
"Rarely","2015","higher vocational","Female","141","0.245340636497755","0.210472367780055","0.280208905215456"
"Rarely","2015","higher vocational","Male","251","0.295302922085465","0.266202639829408","0.324403204341522"
"Rarely","2015","in school","Female","35","0.219536148752475","0.161733945219686","0.277338352285265"
"Rarely","2015","in school","Male","49","0.326081153289441","0.252282422616656","0.399879883962226"
"Rarely","2015","inadequately","Female","48","0.223653208524793","0.171896831821134","0.275409585228452"
"Rarely","2015","inadequately","Male","28","","",""
"Rarely","2015","middle vocational","Female","1686","0.275200953751829","0.264305790509893","0.286096116993764"
"Rarely","2015","middle vocational","Male","1473","0.278202821373529","0.266054669966205","0.290350972780852"
"Rarely","2015","vocational + Abi","Female","301","0.277242766621758","0.252347680757091","0.302137852486424"
"Rarely","2015","vocational + Abi","Male","187","0.231534365124785","0.200616106515601","0.262452623733969"
"Sometimes","2015","general elemantary","Female","608","0.36938300307352","0.34614450120272","0.392621504944319"
"Sometimes","2015","general elemantary","Male","385","0.374863147632348","0.345169801243694","0.404556494021001"
"Sometimes","2015","higher education","Female","1296","0.432575949544748","0.41463690387492","0.450514995214577"
"Sometimes","2015","higher education","Male","1192","0.424161403617247","0.406345336698272","0.441977470536223"
"Sometimes","2015","higher vocational","Female","250","0.390012562521532","0.350487742456487","0.429537382586577"
"Sometimes","2015","higher vocational","Male","399","0.411387783008235","0.379996980040755","0.442778585975715"
"Sometimes","2015","in school","Female","93","0.486777943562744","0.416981534382896","0.556574352742592"
"Sometimes","2015","in school","Male","64","0.405053959638298","0.32777211634063","0.482335802935967"
"Sometimes","2015","inadequately","Female","81","0.267752228742636","0.212754596331056","0.322749861154216"
"Sometimes","2015","inadequately","Male","72","0.437937571410488","0.361538344424982","0.514336798395995"
"Sometimes","2015","middle vocational","Female","2559","0.39635233285708","0.384419805454637","0.408284860259522"
"Sometimes","2015","middle vocational","Male","2030","0.3769000028406","0.36376247086809","0.39003753481311"
"Sometimes","2015","vocational + Abi","Female","501","0.42286497914346","0.395390664546342","0.450339293740579"
"Sometimes","2015","vocational + Abi","Male","284","0.384625296828674","0.34896509375839","0.420285499898959"
"Very often","2015","general elemantary","Female","118","0.0464485034470164","0.0363153463489121","0.0565816605451208"
"Very often","2015","general elemantary","Male","66","0.0734911576351112","0.0574853516439601","0.0894969636262622"
"Very often","2015","higher education","Female","105","0.0294701131074318","0.0233464732787918","0.0355937529360717"
"Very often","2015","higher education","Male","55","0.0201065728052102","0.015046528449444","0.0251666171609764"
"Very often","2015","higher vocational","Female","19","","",""
"Very often","2015","higher vocational","Male","32","0.0271669719547177","0.0167964201713961","0.0375375237380393"
"Very often","2015","in school","Female","12","","",""
"Very often","2015","in school","Male","2","","",""
"Very often","2015","inadequately","Female","29","","",""
"Very often","2015","inadequately","Male","14","","",""
"Very often","2015","middle vocational","Female","328","0.0453509144327716","0.0402749932212348","0.0504268356443085"
"Very often","2015","middle vocational","Male","220","0.0457431325079853","0.0400792082242177","0.0514070567917529"
"Very often","2015","vocational + Abi","Female","61","0.0360125513118694","0.0256504000455817","0.0463747025781571"
"Very often","2015","vocational + Abi","Male","23","","",""
"Very rare","2015","general elemantary","Female","197","0.13688696917032","0.120336827053509","0.15343711128713"
"Very rare","2015","general elemantary","Male","120","0.14475648777843","0.123174117820314","0.166338857736547"
"Very rare","2015","higher education","Female","256","0.103584500186403","0.0925509227614477","0.114618077611359"
"Very rare","2015","higher education","Male","339","0.115475326938355","0.103954186985035","0.126996466891675"
"Very rare","2015","higher vocational","Female","47","0.103096281732517","0.0784549275348526","0.127737635930181"
"Very rare","2015","higher vocational","Male","94","0.0840584289878867","0.0663578850042387","0.101758972971535"
"Very rare","2015","in school","Female","7","","",""
"Very rare","2015","in school","Male","16","","",""
"Very rare","2015","inadequately","Female","29","","",""
"Very rare","2015","inadequately","Male","20","","",""
"Very rare","2015","middle vocational","Female","665","0.121338202030876","0.113372764834375","0.129303639227377"
"Very rare","2015","middle vocational","Male","643","0.129065254276995","0.11997618695676","0.13815432159723"
"Very rare","2015","vocational + Abi","Female","107","0.0827870597141197","0.0674619494164579","0.0981121700117814"
"Very rare","2015","vocational + Abi","Male","87","0.126666522385194","0.102287513373535","0.151045531396854"
"Often","2016","general elemantary","Female","300","0.169651253241935","0.151150434024546","0.188152072459324"
"Often","2016","general elemantary","Male","159","0.158210442425762","0.135500732107638","0.180920152743886"
"Often","2016","higher education","Female","524","0.168915705986591","0.155438478902374","0.182392933070808"
"Often","2016","higher education","Male","386","0.138348834765865","0.125840767086875","0.150856902444855"
"Often","2016","higher vocational","Female","106","0.209923103566616","0.175887649676227","0.243958557457005"
"Often","2016","higher vocational","Male","140","0.176473410051763","0.151009507284665","0.20193731281886"
"Often","2016","in school","Female","51","0.219874355789784","0.160984450255247","0.278764261324321"
"Often","2016","in school","Male","25","","",""
"Often","2016","inadequately","Female","45","0.168351333270049","0.12009877665516","0.216603889884937"
"Often","2016","inadequately","Male","31","0.194332254029582","0.134851829016488","0.253812679042676"
"Often","2016","middle vocational","Female","1096","0.170804403234271","0.161339319175859","0.180269487292683"
"Often","2016","middle vocational","Male","841","0.182524708731127","0.171759581069868","0.193289836392386"
"Often","2016","vocational + Abi","Female","269","0.213851665961421","0.191292354093553","0.236410977829289"
"Often","2016","vocational + Abi","Male","127","0.175294458979351","0.148119260723401","0.202469657235301"
"Rarely","2016","general elemantary","Female","399","0.284477735309717","0.26223860123651","0.306716869382925"
"Rarely","2016","general elemantary","Male","279","0.28345558914127","0.255410532354125","0.311500645928415"
"Rarely","2016","higher education","Female","779","0.266145737618774","0.250249012655361","0.282042462582187"
"Rarely","2016","higher education","Male","949","0.306385461524331","0.289684945121551","0.323085977927112"
"Rarely","2016","higher vocational","Female","126","0.254952968330459","0.218528885324457","0.291377051336461"
"Rarely","2016","higher vocational","Male","221","0.267896630748827","0.238315392867276","0.297477868630379"
"Rarely","2016","in school","Female","45","0.330037144945017","0.263175345025163","0.396898944864872"
"Rarely","2016","in school","Male","38","0.236520368470824","0.167113916175958","0.305926820765689"
"Rarely","2016","inadequately","Female","49","0.19403952109362","0.143042586542888","0.245036455644351"
"Rarely","2016","inadequately","Male","39","0.219618056055589","0.157386414351984","0.281849697759193"
"Rarely","2016","middle vocational","Female","1498","0.25957358403936","0.248547592635654","0.270599575443066"
"Rarely","2016","middle vocational","Male","1346","0.26102983846324","0.248789890720875","0.273269786205605"
"Rarely","2016","vocational + Abi","Female","317","0.268222351945796","0.243846807030643","0.29259789686095"
"Rarely","2016","vocational + Abi","Male","180","0.243316339579733","0.212648584519668","0.273984094639797"
"Sometimes","2016","general elemantary","Female","581","0.352058399883591","0.328515636191106","0.375601163576076"
"Sometimes","2016","general elemantary","Male","378","0.38934207212432","0.358999183516247","0.419684960732392"
"Sometimes","2016","higher education","Female","1285","0.437471085694366","0.419627172807475","0.455314998581257"
"Sometimes","2016","higher education","Male","1135","0.398295239535184","0.380560246943272","0.416030232127096"
"Sometimes","2016","higher vocational","Female","245","0.423860376472879","0.382561139462175","0.465159613483583"
"Sometimes","2016","higher vocational","Male","380","0.435345929472741","0.402228624229563","0.46846323471592"
"Sometimes","2016","in school","Female","66","0.345861560087691","0.278228774659725","0.413494345515656"
"Sometimes","2016","in school","Male","57","0.455914371815566","0.374567264620292","0.537261479010839"
"Sometimes","2016","inadequately","Female","78","0.36247431314147","0.300483181734754","0.424465444548186"
"Sometimes","2016","inadequately","Male","54","0.314995070740132","0.245168235733858","0.384821905746406"
"Sometimes","2016","middle vocational","Female","2455","0.387263866813822","0.375012439577658","0.399515294049986"
"Sometimes","2016","middle vocational","Male","1936","0.390645659569784","0.377048522014128","0.40424279712544"
"Sometimes","2016","vocational + Abi","Female","496","0.386966651663215","0.360169039341107","0.413764263985322"
"Sometimes","2016","vocational + Abi","Male","319","0.445819210530756","0.410293375606328","0.481345045455183"
"Very often","2016","general elemantary","Female","112","0.0507389606059873","0.0399209907369694","0.0615569304750051"
"Very often","2016","general elemantary","Male","51","0.0475945320354707","0.0343455739691536","0.0608434901017878"
"Very often","2016","higher education","Female","97","0.0326672939704407","0.0262730749436665","0.0390615129972148"
"Very often","2016","higher education","Male","67","0.0299960908273203","0.0238165557465992","0.0361756259080414"
"Very often","2016","higher vocational","Female","28","","",""
"Very often","2016","higher vocational","Male","30","0.027149522841438","0.016294002036947","0.038005043645929"
"Very often","2016","in school","Female","19","","",""
"Very often","2016","in school","Male","5","","",""
"Very often","2016","inadequately","Female","29","","",""
"Very often","2016","inadequately","Male","12","","",""
"Very often","2016","middle vocational","Female","340","0.0507620393332007","0.0452412200677939","0.0562828585986074"
"Very often","2016","middle vocational","Male","206","0.0423601710009964","0.0367470941608778","0.0479732478411149"
"Very often","2016","vocational + Abi","Female","65","0.0426170639523726","0.0315035375811726","0.0537305903235725"
"Very often","2016","vocational + Abi","Male","26","","",""
"Very rare","2016","general elemantary","Female","189","0.14307365095877","0.125813931423191","0.160333370494348"
"Very rare","2016","general elemantary","Male","125","0.121397364273178","0.101074115437593","0.141720613108763"
"Very rare","2016","higher education","Female","284","0.0948001767298282","0.0842631084092888","0.105337245050368"
"Very rare","2016","higher education","Male","390","0.1269743733473","0.114912680499402","0.139036066195198"
"Very rare","2016","higher vocational","Female","45","0.0707181009887416","0.0492938434570911","0.0921423585203921"
