"plh0184","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Often","2009","Schleswig-Holstein","1-pers.-HH","17","","",""
"Often","2009","Schleswig-Holstein","(Married) couple without C. ","27","","",""
"Often","2009","Schleswig-Holstein","Single parent ","4","","",""
"Often","2009","Schleswig-Holstein","Couple + C. LE 16 ","12","","",""
"Often","2009","Schleswig-Holstein","Couple + C. GT 16 ","6","","",""
"Often","2009","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"Often","2009","Hamburg","1-pers.-HH","13","","",""
"Often","2009","Hamburg","(Married) couple without C. ","15","","",""
"Often","2009","Hamburg","Single parent ","1","","",""
"Often","2009","Hamburg","Couple + C. LE 16 ","7","","",""
"Often","2009","Hamburg","Couple + C. GT 16 ","2","","",""
"Often","2009","Hamburg","Couple + C. LE and GT 16","3","","",""
"Often","2009","Lower Saxony","1-pers.-HH","36","0.138068836573934","0.0948722755493706","0.181265397598498"
"Often","2009","Lower Saxony","(Married) couple without C. ","71","0.107428422263522","0.0830540538135094","0.131802790713535"
"Often","2009","Lower Saxony","Single parent ","18","","",""
"Often","2009","Lower Saxony","Couple + C. LE 16 ","75","0.280706168752999","0.229255215315644","0.332157122190353"
"Often","2009","Lower Saxony","Couple + C. GT 16 ","57","0.19530780998846","0.147486570791379","0.24312904918554"
"Often","2009","Lower Saxony","Couple + C. LE and GT 16","27","","",""
"Often","2009","Bremen","1-pers.-HH","2","","",""
"Often","2009","Bremen","(Married) couple without C. ","5","","",""
"Often","2009","Bremen","Single parent ","6","","",""
"Often","2009","Bremen","Couple + C. LE 16 ","2","","",""
"Often","2009","Bremen","Couple + C. GT 16 ","1","","",""
"Often","2009","Bremen","Couple + C. LE and GT 16","1","","",""
"Often","2009","North Rhine-Westphalia","1-pers.-HH","82","0.161861035654421","0.130852759672142","0.1928693116367"
"Often","2009","North Rhine-Westphalia","(Married) couple without C. ","215","0.183484420096994","0.162682467359692","0.204286372834295"
"Often","2009","North Rhine-Westphalia","Single parent ","45","0.315808171299682","0.244881963209195","0.386734379390169"
"Often","2009","North Rhine-Westphalia","Couple + C. LE 16 ","156","0.276089600564653","0.240258105367358","0.311921095761948"
"Often","2009","North Rhine-Westphalia","Couple + C. GT 16 ","132","0.210720772143048","0.179678011379242","0.241763532906854"
"Often","2009","North Rhine-Westphalia","Couple + C. LE and GT 16","46","0.213826836600707","0.164555143548057","0.263098529653357"
"Often","2009","Hesse","1-pers.-HH","35","0.174368936204172","0.119395850202152","0.229342022206192"
"Often","2009","Hesse","(Married) couple without C. ","80","0.148863130105244","0.116886117371814","0.180840142838673"
"Often","2009","Hesse","Single parent ","20","","",""
"Often","2009","Hesse","Couple + C. LE 16 ","48","0.202044932632993","0.149107222203762","0.254982643062224"
"Often","2009","Hesse","Couple + C. GT 16 ","45","0.293059007443634","0.226192720187977","0.35992529469929"
"Often","2009","Hesse","Couple + C. LE and GT 16","8","","",""
"Often","2009","Rhineland-Palatinate,Saarland","1-pers.-HH","25","","",""
"Often","2009","Rhineland-Palatinate,Saarland","(Married) couple without C. ","40","0.147238392771892","0.108535403554724","0.18594138198906"
"Often","2009","Rhineland-Palatinate,Saarland","Single parent ","12","","",""
"Often","2009","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","30","0.146848174130954","0.0916573365095188","0.202039011752389"
"Often","2009","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","44","0.262909163152359","0.199814786318401","0.326003539986317"
"Often","2009","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","24","","",""
"Often","2009","Baden-Württemberg","1-pers.-HH","40","0.12655836195912","0.0900732975080457","0.163043426410194"
"Often","2009","Baden-Württemberg","(Married) couple without C. ","130","0.206293504439466","0.17610119807389","0.236485810805042"
"Often","2009","Baden-Württemberg","Single parent ","33","0.25051796489713","0.172665088745983","0.328370841048277"
"Often","2009","Baden-Württemberg","Couple + C. LE 16 ","81","0.264642179748438","0.219323600163705","0.30996075933317"
"Often","2009","Baden-Württemberg","Couple + C. GT 16 ","76","0.171906986560632","0.135161254547217","0.208652718574047"
"Often","2009","Baden-Württemberg","Couple + C. LE and GT 16","31","0.192837248028356","0.134216752457935","0.251457743598778"
"Often","2009","Bavaria","1-pers.-HH","60","0.184036725896012","0.14547825673139","0.222595195060635"
"Often","2009","Bavaria","(Married) couple without C. ","140","0.171781494941577","0.147097666269875","0.196465323613279"
"Often","2009","Bavaria","Single parent ","29","","",""
"Often","2009","Bavaria","Couple + C. LE 16 ","118","0.26834429597966","0.228027253503718","0.308661338455603"
"Often","2009","Bavaria","Couple + C. GT 16 ","92","0.175031129689653","0.141107602598131","0.208954656781176"
"Often","2009","Bavaria","Couple + C. LE and GT 16","43","0.226179908696608","0.167004060771599","0.285355756621616"
"Often","2009","Berlin","1-pers.-HH","32","0.197515623610068","0.137491785959509","0.257539461260626"
"Often","2009","Berlin","(Married) couple without C. ","54","0.179422687514945","0.13398970569117","0.22485566933872"
"Often","2009","Berlin","Single parent ","14","","",""
"Often","2009","Berlin","Couple + C. LE 16 ","17","","",""
"Often","2009","Berlin","Couple + C. GT 16 ","20","","",""
"Often","2009","Berlin","Couple + C. LE and GT 16","1","","",""
"Often","2009","Brandenburg","1-pers.-HH","27","","",""
"Often","2009","Brandenburg","(Married) couple without C. ","62","0.198859388596863","0.154920822129614","0.242797955064112"
"Often","2009","Brandenburg","Single parent ","9","","",""
"Often","2009","Brandenburg","Couple + C. LE 16 ","21","","",""
"Often","2009","Brandenburg","Couple + C. GT 16 ","28","","",""
"Often","2009","Brandenburg","Couple + C. LE and GT 16","4","","",""
"Often","2009","Mecklenburg-Western Pomerania","1-pers.-HH","18","","",""
"Often","2009","Mecklenburg-Western Pomerania","(Married) couple without C. ","32","0.159989817592614","0.111436995220752","0.208542639964476"
"Often","2009","Mecklenburg-Western Pomerania","Single parent ","7","","",""
"Often","2009","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","10","","",""
"Often","2009","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","10","","",""
"Often","2009","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","13","","",""
"Often","2009","Saxony","1-pers.-HH","38","0.177092234953622","0.126300439659049","0.227884030248196"
"Often","2009","Saxony","(Married) couple without C. ","97","0.18108545354202","0.148515133686889","0.213655773397151"
"Often","2009","Saxony","Single parent ","16","","",""
"Often","2009","Saxony","Couple + C. LE 16 ","43","0.218794333728179","0.16135329557935","0.276235371877009"
"Often","2009","Saxony","Couple + C. GT 16 ","48","0.198874486426461","0.148688233468113","0.249060739384809"
"Often","2009","Saxony","Couple + C. LE and GT 16","19","","",""
"Often","2009","Saxony-Anhalt","1-pers.-HH","22","","",""
"Often","2009","Saxony-Anhalt","(Married) couple without C. ","36","0.114044817775052","0.077772046510771","0.150317589039333"
"Often","2009","Saxony-Anhalt","Single parent ","8","","",""
"Often","2009","Saxony-Anhalt","Couple + C. LE 16 ","25","","",""
"Often","2009","Saxony-Anhalt","Couple + C. GT 16 ","41","0.225058434559915","0.163184007374476","0.286932861745354"
"Often","2009","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"Often","2009","Thuringia","1-pers.-HH","20","","",""
"Often","2009","Thuringia","(Married) couple without C. ","39","0.13808835440068","0.0992432155483066","0.176933493253054"
"Often","2009","Thuringia","Single parent ","15","","",""
"Often","2009","Thuringia","Couple + C. LE 16 ","21","","",""
"Often","2009","Thuringia","Couple + C. GT 16 ","37","0.241459393427227","0.175759334546696","0.307159452307758"
"Often","2009","Thuringia","Couple + C. LE and GT 16","16","","",""
"Very often","2009","Schleswig-Holstein","1-pers.-HH","3","","",""
"Very often","2009","Schleswig-Holstein","(Married) couple without C. ","3","","",""
"Very often","2009","Schleswig-Holstein","Single parent ","2","","",""
"Very often","2009","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"Very often","2009","Schleswig-Holstein","Couple + C. GT 16 ","1","","",""
"Very often","2009","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"Very often","2009","Hamburg","1-pers.-HH","","","",""
"Very often","2009","Hamburg","(Married) couple without C. ","3","","",""
"Very often","2009","Hamburg","Single parent ","","","",""
"Very often","2009","Hamburg","Couple + C. LE 16 ","","","",""
"Very often","2009","Hamburg","Couple + C. GT 16 ","2","","",""
"Very often","2009","Hamburg","Couple + C. LE and GT 16","1","","",""
"Very often","2009","Lower Saxony","1-pers.-HH","8","","",""
"Very often","2009","Lower Saxony","(Married) couple without C. ","19","","",""
"Very often","2009","Lower Saxony","Single parent ","6","","",""
"Very often","2009","Lower Saxony","Couple + C. LE 16 ","22","","",""
"Very often","2009","Lower Saxony","Couple + C. GT 16 ","10","","",""
"Very often","2009","Lower Saxony","Couple + C. LE and GT 16","5","","",""
"Very often","2009","Bremen","1-pers.-HH","","","",""
"Very often","2009","Bremen","(Married) couple without C. ","1","","",""
"Very often","2009","Bremen","Single parent ","","","",""
"Very often","2009","Bremen","Couple + C. LE 16 ","","","",""
"Very often","2009","Bremen","Couple + C. GT 16 ","1","","",""
"Very often","2009","Bremen","Couple + C. LE and GT 16","","","",""
"Very often","2009","North Rhine-Westphalia","1-pers.-HH","23","","",""
"Very often","2009","North Rhine-Westphalia","(Married) couple without C. ","48","0.0300321340243564","0.0208595005377881","0.0392047675109247"
"Very often","2009","North Rhine-Westphalia","Single parent ","8","","",""
"Very often","2009","North Rhine-Westphalia","Couple + C. LE 16 ","26","","",""
"Very often","2009","North Rhine-Westphalia","Couple + C. GT 16 ","29","","",""
"Very often","2009","North Rhine-Westphalia","Couple + C. LE and GT 16","6","","",""
"Very often","2009","Hesse","1-pers.-HH","11","","",""
"Very often","2009","Hesse","(Married) couple without C. ","18","","",""
"Very often","2009","Hesse","Single parent ","4","","",""
"Very often","2009","Hesse","Couple + C. LE 16 ","22","","",""
"Very often","2009","Hesse","Couple + C. GT 16 ","5","","",""
"Very often","2009","Hesse","Couple + C. LE and GT 16","3","","",""
"Very often","2009","Rhineland-Palatinate,Saarland","1-pers.-HH","16","","",""
"Very often","2009","Rhineland-Palatinate,Saarland","(Married) couple without C. ","19","","",""
"Very often","2009","Rhineland-Palatinate,Saarland","Single parent ","4","","",""
"Very often","2009","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","4","","",""
"Very often","2009","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","11","","",""
"Very often","2009","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","6","","",""
"Very often","2009","Baden-Württemberg","1-pers.-HH","13","","",""
"Very often","2009","Baden-Württemberg","(Married) couple without C. ","22","","",""
"Very often","2009","Baden-Württemberg","Single parent ","9","","",""
"Very often","2009","Baden-Württemberg","Couple + C. LE 16 ","27","","",""
"Very often","2009","Baden-Württemberg","Couple + C. GT 16 ","17","","",""
"Very often","2009","Baden-Württemberg","Couple + C. LE and GT 16","4","","",""
"Very often","2009","Bavaria","1-pers.-HH","16","","",""
"Very often","2009","Bavaria","(Married) couple without C. ","23","","",""
"Very often","2009","Bavaria","Single parent ","7","","",""
"Very often","2009","Bavaria","Couple + C. LE 16 ","30","0.0650387899733087","0.0426014109840258","0.0874761689625917"
"Very often","2009","Bavaria","Couple + C. GT 16 ","20","","",""
"Very often","2009","Bavaria","Couple + C. LE and GT 16","7","","",""
"Very often","2009","Berlin","1-pers.-HH","6","","",""
"Very often","2009","Berlin","(Married) couple without C. ","9","","",""
"Very often","2009","Berlin","Single parent ","5","","",""
"Very often","2009","Berlin","Couple + C. LE 16 ","7","","",""
"Very often","2009","Berlin","Couple + C. GT 16 ","7","","",""
"Very often","2009","Berlin","Couple + C. LE and GT 16","1","","",""
"Very often","2009","Brandenburg","1-pers.-HH","2","","",""
"Very often","2009","Brandenburg","(Married) couple without C. ","14","","",""
"Very often","2009","Brandenburg","Single parent ","","","",""
"Very often","2009","Brandenburg","Couple + C. LE 16 ","5","","",""
"Very often","2009","Brandenburg","Couple + C. GT 16 ","9","","",""
"Very often","2009","Brandenburg","Couple + C. LE and GT 16","","","",""
"Very often","2009","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"Very often","2009","Mecklenburg-Western Pomerania","(Married) couple without C. ","3","","",""
"Very often","2009","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Very often","2009","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Very often","2009","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","1","","",""
"Very often","2009","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Very often","2009","Saxony","1-pers.-HH","7","","",""
"Very often","2009","Saxony","(Married) couple without C. ","22","","",""
"Very often","2009","Saxony","Single parent ","3","","",""
"Very often","2009","Saxony","Couple + C. LE 16 ","8","","",""
"Very often","2009","Saxony","Couple + C. GT 16 ","9","","",""
"Very often","2009","Saxony","Couple + C. LE and GT 16","1","","",""
"Very often","2009","Saxony-Anhalt","1-pers.-HH","3","","",""
"Very often","2009","Saxony-Anhalt","(Married) couple without C. ","9","","",""
"Very often","2009","Saxony-Anhalt","Single parent ","3","","",""
"Very often","2009","Saxony-Anhalt","Couple + C. LE 16 ","3","","",""
"Very often","2009","Saxony-Anhalt","Couple + C. GT 16 ","6","","",""
"Very often","2009","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Very often","2009","Thuringia","1-pers.-HH","6","","",""
"Very often","2009","Thuringia","(Married) couple without C. ","6","","",""
"Very often","2009","Thuringia","Single parent ","1","","",""
"Very often","2009","Thuringia","Couple + C. LE 16 ","9","","",""
"Very often","2009","Thuringia","Couple + C. GT 16 ","4","","",""
"Very often","2009","Thuringia","Couple + C. LE and GT 16","","","",""
"Very rare","2010","Schleswig-Holstein","1-pers.-HH","13","","",""
"Very rare","2010","Schleswig-Holstein","(Married) couple without C. ","25","","",""
"Very rare","2010","Schleswig-Holstein","Single parent ","","","",""
"Very rare","2010","Schleswig-Holstein","Couple + C. LE 16 ","1","","",""
"Very rare","2010","Schleswig-Holstein","Couple + C. GT 16 ","3","","",""
"Very rare","2010","Schleswig-Holstein","Couple + C. LE and GT 16","2","","",""
"Very rare","2010","Hamburg","1-pers.-HH","16","","",""
"Very rare","2010","Hamburg","(Married) couple without C. ","13","","",""
"Very rare","2010","Hamburg","Single parent ","","","",""
"Very rare","2010","Hamburg","Couple + C. LE 16 ","2","","",""
"Very rare","2010","Hamburg","Couple + C. GT 16 ","","","",""
"Very rare","2010","Hamburg","Couple + C. LE and GT 16","3","","",""
"Very rare","2010","Lower Saxony","1-pers.-HH","41","0.155905866942689","0.109818034572102","0.201993699313277"
"Very rare","2010","Lower Saxony","(Married) couple without C. ","89","0.151518592648425","0.122438499290545","0.180598686006306"
"Very rare","2010","Lower Saxony","Single parent ","3","","",""
"Very rare","2010","Lower Saxony","Couple + C. LE 16 ","9","","",""
"Very rare","2010","Lower Saxony","Couple + C. GT 16 ","23","","",""
"Very rare","2010","Lower Saxony","Couple + C. LE and GT 16","5","","",""
"Very rare","2010","Bremen","1-pers.-HH","5","","",""
"Very rare","2010","Bremen","(Married) couple without C. ","9","","",""
"Very rare","2010","Bremen","Single parent ","4","","",""
"Very rare","2010","Bremen","Couple + C. LE 16 ","2","","",""
"Very rare","2010","Bremen","Couple + C. GT 16 ","1","","",""
"Very rare","2010","Bremen","Couple + C. LE and GT 16","","","",""
"Very rare","2010","North Rhine-Westphalia","1-pers.-HH","99","0.182574799242219","0.148369414620167","0.216780183864271"
"Very rare","2010","North Rhine-Westphalia","(Married) couple without C. ","181","0.139434803252979","0.120292893970594","0.158576712535364"
"Very rare","2010","North Rhine-Westphalia","Single parent ","9","","",""
"Very rare","2010","North Rhine-Westphalia","Couple + C. LE 16 ","59","0.0907069326474422","0.0667489231546945","0.11466494214019"
"Very rare","2010","North Rhine-Westphalia","Couple + C. GT 16 ","96","0.122990794438636","0.0971181305947085","0.148863458282563"
"Very rare","2010","North Rhine-Westphalia","Couple + C. LE and GT 16","36","0.14542181061388","0.100350017521107","0.190493603706654"
"Very rare","2010","Hesse","1-pers.-HH","36","0.186115804292741","0.128286708573689","0.243944900011792"
"Very rare","2010","Hesse","(Married) couple without C. ","41","0.0982503045281267","0.0705950257786819","0.125905583277571"
"Very rare","2010","Hesse","Single parent ","4","","",""
"Very rare","2010","Hesse","Couple + C. LE 16 ","9","","",""
"Very rare","2010","Hesse","Couple + C. GT 16 ","13","","",""
"Very rare","2010","Hesse","Couple + C. LE and GT 16","6","","",""
"Very rare","2010","Rhineland-Palatinate,Saarland","1-pers.-HH","43","0.206743438629685","0.148229156183639","0.26525772107573"
"Very rare","2010","Rhineland-Palatinate,Saarland","(Married) couple without C. ","53","0.151815687335639","0.111675227225778","0.1919561474455"
"Very rare","2010","Rhineland-Palatinate,Saarland","Single parent ","13","","",""
"Very rare","2010","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","12","","",""
"Very rare","2010","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","18","","",""
"Very rare","2010","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","8","","",""
"Very rare","2010","Baden-Württemberg","1-pers.-HH","27","","",""
"Very rare","2010","Baden-Württemberg","(Married) couple without C. ","50","0.0776671741666853","0.0570756578942525","0.098258690439118"
"Very rare","2010","Baden-Württemberg","Single parent ","4","","",""
"Very rare","2010","Baden-Württemberg","Couple + C. LE 16 ","23","","",""
"Very rare","2010","Baden-Württemberg","Couple + C. GT 16 ","13","","",""
"Very rare","2010","Baden-Württemberg","Couple + C. LE and GT 16","8","","",""
"Very rare","2010","Bavaria","1-pers.-HH","50","0.135888687498039","0.100686155936054","0.171091219060023"
"Very rare","2010","Bavaria","(Married) couple without C. ","80","0.074189734005058","0.056824646840173","0.0915548211699431"
"Very rare","2010","Bavaria","Single parent ","10","","",""
"Very rare","2010","Bavaria","Couple + C. LE 16 ","13","","",""
"Very rare","2010","Bavaria","Couple + C. GT 16 ","39","0.0813855371953241","0.0554208229064898","0.107350251484158"
"Very rare","2010","Bavaria","Couple + C. LE and GT 16","12","","",""
"Very rare","2010","Berlin","1-pers.-HH","20","","",""
"Very rare","2010","Berlin","(Married) couple without C. ","29","","",""
"Very rare","2010","Berlin","Single parent ","","","",""
"Very rare","2010","Berlin","Couple + C. LE 16 ","9","","",""
"Very rare","2010","Berlin","Couple + C. GT 16 ","5","","",""
"Very rare","2010","Berlin","Couple + C. LE and GT 16","1","","",""
"Very rare","2010","Brandenburg","1-pers.-HH","12","","",""
"Very rare","2010","Brandenburg","(Married) couple without C. ","46","0.113481250186485","0.0786201933012538","0.148342307071715"
"Very rare","2010","Brandenburg","Single parent ","2","","",""
"Very rare","2010","Brandenburg","Couple + C. LE 16 ","3","","",""
"Very rare","2010","Brandenburg","Couple + C. GT 16 ","9","","",""
"Very rare","2010","Brandenburg","Couple + C. LE and GT 16","1","","",""
"Very rare","2010","Mecklenburg-Western Pomerania","1-pers.-HH","15","","",""
"Very rare","2010","Mecklenburg-Western Pomerania","(Married) couple without C. ","26","","",""
"Very rare","2010","Mecklenburg-Western Pomerania","Single parent ","2","","",""
"Very rare","2010","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","1","","",""
"Very rare","2010","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","4","","",""
"Very rare","2010","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","",""
"Very rare","2010","Saxony","1-pers.-HH","19","","",""
"Very rare","2010","Saxony","(Married) couple without C. ","38","0.0980696604344663","0.0719225482327072","0.124216772636225"
"Very rare","2010","Saxony","Single parent ","3","","",""
"Very rare","2010","Saxony","Couple + C. LE 16 ","11","","",""
"Very rare","2010","Saxony","Couple + C. GT 16 ","14","","",""
"Very rare","2010","Saxony","Couple + C. LE and GT 16","1","","",""
"Very rare","2010","Saxony-Anhalt","1-pers.-HH","18","","",""
"Very rare","2010","Saxony-Anhalt","(Married) couple without C. ","40","0.124745878781282","0.0863834719593717","0.163108285603192"
"Very rare","2010","Saxony-Anhalt","Single parent ","6","","",""
"Very rare","2010","Saxony-Anhalt","Couple + C. LE 16 ","4","","",""
"Very rare","2010","Saxony-Anhalt","Couple + C. GT 16 ","14","","",""
"Very rare","2010","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"Very rare","2010","Thuringia","1-pers.-HH","25","","",""
"Very rare","2010","Thuringia","(Married) couple without C. ","48","0.197202388362847","0.150927216313395","0.243477560412299"
"Very rare","2010","Thuringia","Single parent ","9","","",""
"Very rare","2010","Thuringia","Couple + C. LE 16 ","3","","",""
"Very rare","2010","Thuringia","Couple + C. GT 16 ","7","","",""
"Very rare","2010","Thuringia","Couple + C. LE and GT 16","2","","",""
"Rarely","2010","Schleswig-Holstein","1-pers.-HH","25","","",""
"Rarely","2010","Schleswig-Holstein","(Married) couple without C. ","58","0.338912969572673","0.27160837640332","0.406217562742026"
"Rarely","2010","Schleswig-Holstein","Single parent ","1","","",""
"Rarely","2010","Schleswig-Holstein","Couple + C. LE 16 ","5","","",""
"Rarely","2010","Schleswig-Holstein","Couple + C. GT 16 ","20","","",""
"Rarely","2010","Schleswig-Holstein","Couple + C. LE and GT 16","8","","",""
"Rarely","2010","Hamburg","1-pers.-HH","17","","",""
"Rarely","2010","Hamburg","(Married) couple without C. ","33","0.248423069991888","0.168753668994432","0.328092470989344"
"Rarely","2010","Hamburg","Single parent ","1","","",""
"Rarely","2010","Hamburg","Couple + C. LE 16 ","5","","",""
"Rarely","2010","Hamburg","Couple + C. GT 16 ","13","","",""
"Rarely","2010","Hamburg","Couple + C. LE and GT 16","2","","",""
"Rarely","2010","Lower Saxony","1-pers.-HH","63","0.221530620408123","0.168771534591542","0.274289706224703"
"Rarely","2010","Lower Saxony","(Married) couple without C. ","173","0.284270342589168","0.24768712075443","0.320853564423906"
"Rarely","2010","Lower Saxony","Single parent ","14","","",""
"Rarely","2010","Lower Saxony","Couple + C. LE 16 ","75","0.30313672210335","0.245934181849475","0.360339262357225"
"Rarely","2010","Lower Saxony","Couple + C. GT 16 ","65","0.273532666477339","0.21771422662065","0.329351106334027"
"Rarely","2010","Lower Saxony","Couple + C. LE and GT 16","22","","",""
"Rarely","2010","Bremen","1-pers.-HH","7","","",""
"Rarely","2010","Bremen","(Married) couple without C. ","10","","",""
"Rarely","2010","Bremen","Single parent ","1","","",""
"Rarely","2010","Bremen","Couple + C. LE 16 ","2","","",""
"Rarely","2010","Bremen","Couple + C. GT 16 ","","","",""
"Rarely","2010","Bremen","Couple + C. LE and GT 16","2","","",""
"Rarely","2010","North Rhine-Westphalia","1-pers.-HH","158","0.319886887221546","0.278587953012723","0.361185821430369"
"Rarely","2010","North Rhine-Westphalia","(Married) couple without C. ","378","0.311108065061652","0.285525802290429","0.336690327832874"
"Rarely","2010","North Rhine-Westphalia","Single parent ","36","0.211947245058056","0.147814869726755","0.276079620389356"
"Rarely","2010","North Rhine-Westphalia","Couple + C. LE 16 ","103","0.212812127539355","0.178668006583634","0.246956248495077"
"Rarely","2010","North Rhine-Westphalia","Couple + C. GT 16 ","153","0.243504543116919","0.209693430458254","0.277315655775583"
"Rarely","2010","North Rhine-Westphalia","Couple + C. LE and GT 16","58","0.293254215447522","0.23504819532336","0.351460235571683"
"Rarely","2010","Hesse","1-pers.-HH","50","0.288108127513204","0.220816932772464","0.355399322253944"
"Rarely","2010","Hesse","(Married) couple without C. ","130","0.254958283350535","0.214464072114672","0.295452494586398"
"Rarely","2010","Hesse","Single parent ","12","","",""
"Rarely","2010","Hesse","Couple + C. LE 16 ","32","0.235150558278705","0.17284897638139","0.29745214017602"
"Rarely","2010","Hesse","Couple + C. GT 16 ","34","0.187827459169459","0.129960220430664","0.245694697908253"
"Rarely","2010","Hesse","Couple + C. LE and GT 16","12","","",""
"Rarely","2010","Rhineland-Palatinate,Saarland","1-pers.-HH","52","0.252997644085903","0.19018336152682","0.315811926644986"
"Rarely","2010","Rhineland-Palatinate,Saarland","(Married) couple without C. ","97","0.299493917870126","0.248257487839848","0.350730347900403"
"Rarely","2010","Rhineland-Palatinate,Saarland","Single parent ","12","","",""
"Rarely","2010","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","25","","",""
"Rarely","2010","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","39","0.243623983543841","0.179471605102008","0.307776361985674"
"Rarely","2010","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","10","","",""
"Rarely","2010","Baden-Württemberg","1-pers.-HH","100","0.328021457466443","0.276092201912287","0.379950713020599"
"Rarely","2010","Baden-Württemberg","(Married) couple without C. ","193","0.261531173433263","0.227720520534578","0.295341826331948"
"Rarely","2010","Baden-Württemberg","Single parent ","31","0.310588788766698","0.226381214931317","0.394796362602078"
"Rarely","2010","Baden-Württemberg","Couple + C. LE 16 ","65","0.211659653007005","0.167653843836438","0.255665462177572"
"Rarely","2010","Baden-Württemberg","Couple + C. GT 16 ","94","0.19197725813621","0.151064404098924","0.232890112173496"
"Rarely","2010","Baden-Württemberg","Couple + C. LE and GT 16","31","0.234000774086783","0.165792031145296","0.30220951702827"
"Rarely","2010","Bavaria","1-pers.-HH","110","0.275975667987369","0.230054875264564","0.321896460710174"
"Rarely","2010","Bavaria","(Married) couple without C. ","251","0.281198926914111","0.251409973008866","0.310987880819357"
"Rarely","2010","Bavaria","Single parent ","24","","",""
"Rarely","2010","Bavaria","Couple + C. LE 16 ","81","0.178533277662162","0.141373544563852","0.215693010760472"
"Rarely","2010","Bavaria","Couple + C. GT 16 ","120","0.247991071208133","0.20698267240828","0.288999470007986"
"Rarely","2010","Bavaria","Couple + C. LE and GT 16","43","0.216372794675635","0.156050527578463","0.276695061772807"
"Rarely","2010","Berlin","1-pers.-HH","53","0.274072599861871","0.207218285344473","0.340926914379268"
"Rarely","2010","Berlin","(Married) couple without C. ","72","0.232410209759575","0.181557119416722","0.283263300102427"
"Rarely","2010","Berlin","Single parent ","6","","",""
"Rarely","2010","Berlin","Couple + C. LE 16 ","8","","",""
"Rarely","2010","Berlin","Couple + C. GT 16 ","22","","",""
"Rarely","2010","Berlin","Couple + C. LE and GT 16","5","","",""
"Rarely","2010","Brandenburg","1-pers.-HH","36","0.23601072326505","0.159395232694193","0.312626213835907"
"Rarely","2010","Brandenburg","(Married) couple without C. ","78","0.228287018961278","0.182154938340919","0.274419099581636"
"Rarely","2010","Brandenburg","Single parent ","11","","",""
"Rarely","2010","Brandenburg","Couple + C. LE 16 ","18","","",""
"Rarely","2010","Brandenburg","Couple + C. GT 16 ","23","","",""
"Rarely","2010","Brandenburg","Couple + C. LE and GT 16","5","","",""
"Rarely","2010","Mecklenburg-Western Pomerania","1-pers.-HH","18","","",""
"Rarely","2010","Mecklenburg-Western Pomerania","(Married) couple without C. ","52","0.218664894493168","0.16194424324901","0.275385545737327"
"Rarely","2010","Mecklenburg-Western Pomerania","Single parent ","4","","",""
"Rarely","2010","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","10","","",""
"Rarely","2010","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","17","","",""
"Rarely","2010","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","",""
"Rarely","2010","Saxony","1-pers.-HH","70","0.344230386488907","0.277373296027547","0.411087476950267"
"Rarely","2010","Saxony","(Married) couple without C. ","145","0.257834397498477","0.219376039702269","0.296292755294685"
"Rarely","2010","Saxony","Single parent ","22","","",""
"Rarely","2010","Saxony","Couple + C. LE 16 ","40","0.176578042262582","0.123195454095287","0.229960630429877"
"Rarely","2010","Saxony","Couple + C. GT 16 ","49","0.190368344668434","0.137768760458116","0.242967928878752"
"Rarely","2010","Saxony","Couple + C. LE and GT 16","11","","",""
"Rarely","2010","Saxony-Anhalt","1-pers.-HH","35","0.384191560048584","0.295676773821889","0.472706346275278"
