"plh0184","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Sometimes","2016","16-34 y.","Rural Area","698","0.432312567073246","0.409042251344876","0.455582882801616"
"Sometimes","2016","16-34 y.","Urban Area","1470","0.391988717872782","0.376581796212293","0.407395639533271"
"Sometimes","2016","35-65 y.","Rural Area","2138","0.42942372844026","0.415571218906627","0.443276237973894"
"Sometimes","2016","35-65 y.","Urban Area","3695","0.413364901400112","0.403186706503325","0.423543096296899"
"Sometimes","2016","66 and older","Rural Area","614","0.365764074491269","0.343008720371352","0.388519428611186"
"Sometimes","2016","66 and older","Urban Area","1079","0.335127667369971","0.31834515355654","0.351910181183402"
"Very often","2016","16-34 y.","Rural Area","108","0.0566106867130685","0.0457553476478528","0.0674660257782842"
"Very often","2016","16-34 y.","Urban Area","209","0.0513278084497785","0.0443638252057875","0.0582917916937695"
"Very often","2016","35-65 y.","Rural Area","233","0.0472754794871672","0.0413362483400201","0.0532147106343144"
"Very often","2016","35-65 y.","Urban Area","485","0.0485452385186537","0.0441031487228397","0.0529873283144676"
"Very often","2016","66 and older","Rural Area","28","","",""
"Very often","2016","66 and older","Urban Area","66","0.0244590345336086","0.018967102527706","0.0299509665395111"
"Very rare","2016","16-34 y.","Rural Area","161","0.0918679857968365","0.078300315050988","0.105435656542685"
"Very rare","2016","16-34 y.","Urban Area","391","0.0888796696949892","0.0798989248792676","0.0978604145107107"
"Very rare","2016","35-65 y.","Rural Area","460","0.0939792161335793","0.0858131371811486","0.10214529508601"
"Very rare","2016","35-65 y.","Urban Area","937","0.107288036197504","0.100891405654153","0.113684666740855"
"Very rare","2016","66 and older","Rural Area","293","0.168808459361803","0.151111228501674","0.186505690221932"
"Very rare","2016","66 and older","Urban Area","572","0.192746736771547","0.178722437762616","0.206771035780477"
"Often","2017","16-34 y.","Rural Area","436","0.211515416680623","0.193554599773322","0.229476233587925"
"Often","2017","16-34 y.","Urban Area","859","0.216237474109661","0.203746922279466","0.228728025939856"
"Often","2017","35-65 y.","Rural Area","960","0.178496664104029","0.168418582372406","0.188574745835652"
"Often","2017","35-65 y.","Urban Area","1764","0.182636995870517","0.17500066293602","0.190273328805014"
"Often","2017","66 and older","Rural Area","153","0.0820529156840778","0.0696305792423189","0.0944752521258367"
"Often","2017","66 and older","Urban Area","267","0.0857112223221342","0.07592296135824","0.0954994832860283"
"Rarely","2017","16-34 y.","Rural Area","478","0.258776504583438","0.239514766252372","0.278038242914503"
"Rarely","2017","16-34 y.","Urban Area","1002","0.242070267298848","0.229074285463051","0.255066249134646"
"Rarely","2017","35-65 y.","Rural Area","1501","0.258078056118311","0.246561760458663","0.26959435177796"
"Rarely","2017","35-65 y.","Urban Area","2550","0.259802458879731","0.251135266495602","0.268469651263861"
"Rarely","2017","66 and older","Rural Area","690","0.357687586032223","0.335991941996724","0.379383230067721"
"Rarely","2017","66 and older","Urban Area","1065","0.343259673006125","0.326657947256017","0.359861398756233"
"Sometimes","2017","16-34 y.","Rural Area","789","0.389260005873336","0.367815969181328","0.410704042565345"
"Sometimes","2017","16-34 y.","Urban Area","1714","0.41362604072822","0.398683819135751","0.428568262320688"
"Sometimes","2017","35-65 y.","Rural Area","2357","0.430968244103787","0.417935104553492","0.444001383654082"
"Sometimes","2017","35-65 y.","Urban Area","4056","0.407236416988027","0.397525794960323","0.41694703901573"
"Sometimes","2017","66 and older","Rural Area","646","0.358939026234222","0.337226644565725","0.38065140790272"
"Sometimes","2017","66 and older","Urban Area","1119","0.336656556964745","0.320132839527827","0.353180274401662"
"Very often","2017","16-34 y.","Rural Area","111","0.0550982136673713","0.0450631400369671","0.0651332872977755"
"Very often","2017","16-34 y.","Urban Area","223","0.0501502023962292","0.0435282247409324","0.0567721800515261"
"Very often","2017","35-65 y.","Rural Area","233","0.0457203633065902","0.0402230457750354","0.0512176808381449"
"Very often","2017","35-65 y.","Urban Area","476","0.0483747464917157","0.0441341659194506","0.0526153270639809"
"Very often","2017","66 and older","Rural Area","37","0.018198844122727","0.0121484853639065","0.0242492028815476"
"Very often","2017","66 and older","Urban Area","60","0.0268297624773312","0.0211797705951536","0.0324797543595087"
"Very rare","2017","16-34 y.","Rural Area","172","0.0853498591952309","0.0730616845191557","0.097638033871306"
"Very rare","2017","16-34 y.","Urban Area","375","0.0779160154670415","0.0697835447964334","0.0860484861376497"
"Very rare","2017","35-65 y.","Rural Area","495","0.0867366723672824","0.0793294130991928","0.094143931635372"
"Very rare","2017","35-65 y.","Urban Area","988","0.101949381770009","0.095969044251721","0.107929719288297"
"Very rare","2017","66 and older","Rural Area","349","0.18312162792675","0.165615263127766","0.200627992725734"
"Very rare","2017","66 and older","Urban Area","631","0.207542785229665","0.193362442327804","0.221723128131526"
"Often","2018","16-34 y.","Rural Area","383","0.18862452422352","0.170945279387035","0.206303769060006"
"Often","2018","16-34 y.","Urban Area","878","0.21607833713861","0.203488113115887","0.228668561161334"
"Often","2018","35-65 y.","Rural Area","901","0.176611881658888","0.166326929782471","0.186896833535305"
"Often","2018","35-65 y.","Urban Area","1758","0.185971534419723","0.178093437330706","0.19384963150874"
"Often","2018","66 and older","Rural Area","162","0.08611471968441","0.0733862319441514","0.0988432074246686"
"Often","2018","66 and older","Urban Area","273","0.0796021209440192","0.0701973520569155","0.0890068898311229"
"Rarely","2018","16-34 y.","Rural Area","477","0.273178051758659","0.253041244570038","0.293314858947279"
"Rarely","2018","16-34 y.","Urban Area","1016","0.251308693577693","0.238039434865104","0.264577952290282"
"Rarely","2018","35-65 y.","Rural Area","1465","0.289168295587053","0.276940483955891","0.301396107218215"
"Rarely","2018","35-65 y.","Urban Area","2400","0.253229011307945","0.244424023800908","0.262033998814982"
"Rarely","2018","66 and older","Rural Area","692","0.363169284370168","0.341349079317319","0.384989489423016"
"Rarely","2018","66 and older","Urban Area","1048","0.329454284860469","0.313123397649832","0.345785172071107"
"Sometimes","2018","16-34 y.","Rural Area","751","0.393373433189997","0.371297609376096","0.415449257003898"
"Sometimes","2018","16-34 y.","Urban Area","1625","0.405447716460045","0.390428268674876","0.420467164245214"
"Sometimes","2018","35-65 y.","Rural Area","2159","0.392941145600256","0.379768616709558","0.406113674490954"
"Sometimes","2018","35-65 y.","Urban Area","3739","0.402899714166896","0.392968544198284","0.412830884135507"
"Sometimes","2018","66 and older","Rural Area","662","0.364889916029978","0.343047649301011","0.386732182758946"
"Sometimes","2018","66 and older","Urban Area","1165","0.371681508250209","0.354890630429948","0.388472386070469"
"Very often","2018","16-34 y.","Rural Area","111","0.0697284152418259","0.0582187294320077","0.0812381010516441"
"Very often","2018","16-34 y.","Urban Area","222","0.0513042363048407","0.0445553578833096","0.0580531147263718"
"Very often","2018","35-65 y.","Rural Area","226","0.039981147730856","0.0346972121213257","0.0452650833403863"
"Very often","2018","35-65 y.","Urban Area","498","0.0487756106143876","0.044414258593659","0.0531369626351162"
"Very often","2018","66 and older","Rural Area","29","","",""
"Very often","2018","66 and older","Urban Area","62","0.0221164551731814","0.017006708939931","0.0272262014064318"
"Very rare","2018","16-34 y.","Rural Area","159","0.0750955755859984","0.0631856431735199","0.0870055079984769"
"Very rare","2018","16-34 y.","Urban Area","364","0.0758610165188106","0.0677613062429723","0.0839607267946488"
"Very rare","2018","35-65 y.","Rural Area","530","0.101297529422947","0.0931599095003013","0.109435149345593"
"Very rare","2018","35-65 y.","Urban Area","975","0.109124129491049","0.102810962315574","0.115437296666523"
"Very rare","2018","66 and older","Rural Area","321","0.1714372331234","0.15433678259312","0.188537683653679"
"Very rare","2018","66 and older","Urban Area","634","0.197145630772121","0.183322386924823","0.21096887461942"
"Often","2019","16-34 y.","Rural Area","340","0.233096995481247","0.212627969761934","0.25356602120056"
"Often","2019","16-34 y.","Urban Area","677","0.195713854417426","0.182426641875893","0.209001066958959"
"Often","2019","35-65 y.","Rural Area","926","0.18308407834101","0.172706528008116","0.193461628673904"
"Often","2019","35-65 y.","Urban Area","1617","0.176876290202562","0.168984468062896","0.184768112342228"
"Often","2019","66 and older","Rural Area","142","0.0641302546786159","0.0530942476044801","0.0751662617527517"
"Often","2019","66 and older","Urban Area","239","0.0799186773350904","0.0702998541822344","0.0895375004879463"
"Rarely","2019","16-34 y.","Rural Area","459","0.251193232050176","0.230196705196956","0.272189758903395"
"Rarely","2019","16-34 y.","Urban Area","893","0.271890039857017","0.256989124824771","0.286790954889263"
"Rarely","2019","35-65 y.","Rural Area","1422","0.261325555946872","0.249535975299268","0.273115136594475"
"Rarely","2019","35-65 y.","Urban Area","2395","0.270989602733509","0.261796690835395","0.280182514631622"
"Rarely","2019","66 and older","Rural Area","689","0.359609408683849","0.33799164433856","0.381227173029138"
"Rarely","2019","66 and older","Urban Area","1059","0.354605689600222","0.337636148233352","0.371575230967091"
"Sometimes","2019","16-34 y.","Rural Area","599","0.37469159987882","0.351257799606403","0.398125400151237"
"Sometimes","2019","16-34 y.","Urban Area","1308","0.390574642069234","0.374235468533795","0.406913815604673"
"Sometimes","2019","35-65 y.","Rural Area","2224","0.415769686713793","0.402544575472277","0.428994797955309"
"Sometimes","2019","35-65 y.","Urban Area","3578","0.399347342956254","0.389217632692639","0.409477053219869"
"Sometimes","2019","66 and older","Rural Area","658","0.360453809903077","0.338824953753204","0.38208266605295"
"Sometimes","2019","66 and older","Urban Area","1079","0.338205624054845","0.321423897606919","0.354987350502771"
"Very often","2019","16-34 y.","Rural Area","93","0.0494027518551333","0.0389113756360833","0.0598941280741834"
"Very often","2019","16-34 y.","Urban Area","194","0.0489874052671817","0.0417588225391026","0.0562159879952607"
"Very often","2019","35-65 y.","Rural Area","217","0.0380022595941571","0.0328716069233998","0.0431329122649143"
"Very often","2019","35-65 y.","Urban Area","423","0.0438458520717109","0.0396110010530066","0.0480807030904151"
"Very often","2019","66 and older","Rural Area","39","0.0187575395021129","0.0126460244559824","0.0248690545482433"
"Very often","2019","66 and older","Urban Area","50","0.0176908407414783","0.01301474901132","0.0223669324716366"
"Very rare","2019","16-34 y.","Rural Area","148","0.0916154207346247","0.0776492360427853","0.105581605426464"
"Very rare","2019","16-34 y.","Urban Area","353","0.0928340583891418","0.0831152092712846","0.102552907506999"
"Very rare","2019","35-65 y.","Rural Area","546","0.101818419404168","0.0937036510502092","0.109933187758126"
"Very rare","2019","35-65 y.","Urban Area","967","0.108940912035964","0.102496865351228","0.115384958720701"
"Very rare","2019","66 and older","Rural Area","365","0.197048987232345","0.179130373289216","0.214967601175474"
"Very rare","2019","66 and older","Urban Area","626","0.209579168268364","0.195141803345877","0.224016533190852"
