"plh0184","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Often","2017","66 and older","Female","241","0.0892804743790658","0.0782043082792152","0.100356640478916"
"Often","2017","66 and older","Male","179","0.0785517173419545","0.06794392418085","0.089159510503059"
"Rarely","2017","16-34 y.","Female","701","0.221317854130697","0.207058684787262","0.235577023474133"
"Rarely","2017","16-34 y.","Male","779","0.270454696431594","0.254296310758096","0.286613082105092"
"Rarely","2017","35-65 y.","Female","2058","0.240277970566902","0.23118761408194","0.249368327051863"
"Rarely","2017","35-65 y.","Male","1993","0.278135214053113","0.267558071235608","0.288712356870618"
"Rarely","2017","66 and older","Female","859","0.334058934913485","0.315737970311878","0.352379899515091"
"Rarely","2017","66 and older","Male","896","0.365359968847217","0.34637386157163","0.384346076122805"
"Sometimes","2017","16-34 y.","Female","1356","0.423901027568274","0.406926930638211","0.440875124498337"
"Sometimes","2017","16-34 y.","Male","1147","0.391000483659232","0.373249529834703","0.40875143748376"
"Sometimes","2017","35-65 y.","Female","3649","0.429157258045409","0.418626417181645","0.439688098909174"
"Sometimes","2017","35-65 y.","Male","2764","0.400926449200567","0.389357740698497","0.412495157702636"
"Sometimes","2017","66 and older","Female","905","0.342787212901448","0.324350469972269","0.361223955830626"
"Sometimes","2017","66 and older","Male","860","0.345191996359752","0.326446408402451","0.363937584317053"
"Very often","2017","16-34 y.","Female","194","0.0569835922842832","0.0490212575822275","0.0649459269863389"
"Very often","2017","16-34 y.","Male","140","0.0463688449702706","0.0387194351762819","0.0540182547642593"
"Very often","2017","35-65 y.","Female","461","0.0544743875928153","0.049645696708001","0.0593030784776296"
"Very often","2017","35-65 y.","Male","248","0.0405564243928253","0.0359000059513495","0.0452128428343011"
"Very often","2017","66 and older","Female","59","0.0285395382162618","0.0220717628631526","0.035007313569371"
"Very often","2017","66 and older","Male","38","0.0183837757546087","0.0130871420576526","0.0236804094515648"
"Very rare","2017","16-34 y.","Female","252","0.0681813572660161","0.059523619813565","0.0768390947184671"
"Very rare","2017","16-34 y.","Male","295","0.0910162072552188","0.0805530678898796","0.101479346620558"
"Very rare","2017","35-65 y.","Female","777","0.0949050338624165","0.0886692898800447","0.101140777844788"
"Very rare","2017","35-65 y.","Male","706","0.0990091970289096","0.0919588515350838","0.106059542522735"
"Very rare","2017","66 and older","Female","482","0.20533383958974","0.189643168624577","0.221024510554903"
"Very rare","2017","66 and older","Male","498","0.192512541696468","0.176966883123203","0.208058200269733"
"Often","2018","16-34 y.","Female","744","0.233484043661432","0.218745640343742","0.248222446979122"
"Often","2018","16-34 y.","Male","517","0.184793220647246","0.170470568098507","0.199115873195985"
"Often","2018","35-65 y.","Female","1537","0.183960646821506","0.175532315822605","0.192388977820407"
"Often","2018","35-65 y.","Male","1122","0.181866100817102","0.172512478416978","0.191219723217225"
"Often","2018","66 and older","Female","246","0.087346198000535","0.0764557684830277","0.0982366275180423"
"Often","2018","66 and older","Male","189","0.0747099428802721","0.0643327544023307","0.0850871313582134"
"Rarely","2018","16-34 y.","Female","710","0.228568455915323","0.213939340113471","0.243197571717175"
"Rarely","2018","16-34 y.","Male","783","0.284728115919845","0.268074931091294","0.301381300748397"
"Rarely","2018","35-65 y.","Female","1982","0.250940237390769","0.241509037403858","0.26037143737768"
"Rarely","2018","35-65 y.","Male","1883","0.279000069087046","0.268124261165267","0.289875877008824"
"Rarely","2018","66 and older","Female","818","0.317850889939546","0.299890269032103","0.335811510846989"
"Rarely","2018","66 and older","Male","922","0.368494222436081","0.349454721498062","0.3875337233741"
"Sometimes","2018","16-34 y.","Female","1248","0.400522624969058","0.383451538614786","0.41759371132333"
"Sometimes","2018","16-34 y.","Male","1128","0.403734240107542","0.385628583682889","0.421839896532194"
"Sometimes","2018","35-65 y.","Female","3364","0.412155860978589","0.401448427035677","0.422863294921501"
"Sometimes","2018","35-65 y.","Male","2534","0.387139539424868","0.37532800478203","0.398951074067707"
"Sometimes","2018","66 and older","Female","985","0.392327956807338","0.373494535205552","0.411161378409124"
"Sometimes","2018","66 and older","Male","842","0.341019784978036","0.322309623708659","0.359729946247414"
"Very often","2018","16-34 y.","Female","234","0.073789889610994","0.0646820699487329","0.0828977092732551"
"Very often","2018","16-34 y.","Male","99","0.0395842733724077","0.03238916204471","0.0467793847001054"
"Very often","2018","35-65 y.","Female","446","0.0501865146678784","0.0454371419713708","0.0549358873643859"
"Very often","2018","35-65 y.","Male","278","0.0416187873807808","0.0367758860719978","0.0464616886895639"
"Very often","2018","66 and older","Female","57","0.0206991423443569","0.015207475089768","0.0261908095989458"
"Very often","2018","66 and older","Male","34","0.0182446385782266","0.0129623657583486","0.0235269113981045"
"Very rare","2018","16-34 y.","Female","229","0.0636349858431931","0.0551308184707365","0.0721391532156498"
"Very rare","2018","16-34 y.","Male","294","0.0871601499529595","0.0767512980894429","0.0975690018164761"
"Very rare","2018","35-65 y.","Female","789","0.102756740141258","0.0961515727385905","0.109361907543926"
"Very rare","2018","35-65 y.","Male","716","0.110375503290203","0.102776940143843","0.117974066436564"
"Very rare","2018","66 and older","Female","476","0.181775812908224","0.166900223709751","0.196651402106697"
"Very rare","2018","66 and older","Male","479","0.197531411127384","0.181817522928398","0.21324529932637"
"Often","2019","16-34 y.","Female","633","0.214093543951764","0.199044520448974","0.229142567454553"
"Often","2019","16-34 y.","Male","465","0.195996111212493","0.180711049853192","0.211281172571795"
"Often","2019","35-65 y.","Female","1496","0.189224737585791","0.180671027643232","0.19777844752835"
"Often","2019","35-65 y.","Male","1220","0.172624934400696","0.163839832336349","0.181410036465042"
"Often","2019","66 and older","Female","225","0.0808659123087968","0.070358252290274","0.0913735723273196"
"Often","2019","66 and older","Male","185","0.0698700980385402","0.0601475215176602","0.0795926745594202"
"Rarely","2019","16-34 y.","Female","684","0.247275318038679","0.23144718945837","0.263103446618988"
"Rarely","2019","16-34 y.","Male","768","0.288189034217222","0.270749477270877","0.305628591163567"
"Rarely","2019","35-65 y.","Female","2026","0.257304026826005","0.247757527532492","0.266850526119518"
"Rarely","2019","35-65 y.","Male","2010","0.278080554358327","0.267665212858139","0.288495895858514"
"Rarely","2019","66 and older","Female","874","0.347350038828766","0.328999126310028","0.365700951347504"
"Rarely","2019","66 and older","Male","967","0.368230955869272","0.3498358111377","0.386626100600843"
"Sometimes","2019","16-34 y.","Female","1115","0.396690566360978","0.378742523371694","0.414638609350262"
"Sometimes","2019","16-34 y.","Male","938","0.376506629352194","0.357850711603633","0.395162547100756"
"Sometimes","2019","35-65 y.","Female","3360","0.412568301980229","0.401817473423681","0.423319130536778"
"Sometimes","2019","35-65 y.","Male","2752","0.391126638591124","0.379782643795042","0.402470633387206"
"Sometimes","2019","66 and older","Female","941","0.359730087760151","0.341232982862036","0.378227192658266"
"Sometimes","2019","66 and older","Male","889","0.327814471836432","0.309911607093571","0.345717336579292"
"Very often","2019","16-34 y.","Female","202","0.0669669216224682","0.0577962784644671","0.0761375647804693"
"Very often","2019","16-34 y.","Male","108","0.0332861891481301","0.0263790948616612","0.0401932834345991"
"Very often","2019","35-65 y.","Female","412","0.047504532173167","0.0428592264640482","0.0521498378822858"
"Very often","2019","35-65 y.","Male","285","0.0371928692041297","0.0327939769518042","0.0415917614564552"
"Very often","2019","66 and older","Female","58","0.0217003306347859","0.0160846427817829","0.0273160184877889"
"Very often","2019","66 and older","Male","31","0.0115943823981249","0.00751160875107559","0.0156771560451743"
"Very rare","2019","16-34 y.","Female","220","0.0749736500261114","0.0653119736601985","0.0846353263920243"
"Very rare","2019","16-34 y.","Male","312","0.10602203606996","0.0941677374973369","0.117876334642583"
"Very rare","2019","35-65 y.","Female","761","0.0933984014348071","0.0870437273668633","0.0997530755027509"
"Very rare","2019","35-65 y.","Male","842","0.120975003445724","0.11339460091288","0.128555405978568"
"Very rare","2019","66 and older","Female","488","0.190353630467501","0.175222823203763","0.205484437731238"
"Very rare","2019","66 and older","Male","569","0.222490091857632","0.206627571438606","0.238352612276657"
