"m11124","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Disabled","1988","Couple + C. LE and GT 16","Urban Area","35","0.0524330861116018","0.0374396249143226","0.0674265473088809"
"Disabled","1988","Couple + C. LE and GT 16","Rural Area","15","","",""
"Not disabled","1989","1-pers.-HH","Urban Area","763","0.828251127816517","0.803582903577877","0.852919352055157"
"Not disabled","1989","1-pers.-HH","Rural Area","140","0.857159694510562","0.803442843604848","0.910876545416276"
"Not disabled","1989","(Married) couple without C. ","Urban Area","1494","0.786914210942646","0.768147758784703","0.80568066310059"
"Not disabled","1989","(Married) couple without C. ","Rural Area","345","0.782874542077789","0.743769242926357","0.82197984122922"
"Not disabled","1989","Single parent ","Urban Area","342","0.9086580933544","0.879263314725499","0.938052871983301"
"Not disabled","1989","Single parent ","Rural Area","98","0.955761658162615","0.916051309447232","0.995472006877998"
"Not disabled","1989","Couple + C. LE 16 ","Urban Area","1656","0.963918058351969","0.955060668194858","0.97277544850908"
"Not disabled","1989","Couple + C. LE 16 ","Rural Area","426","0.963108331680058","0.94545556612553","0.980761097234586"
"Not disabled","1989","Couple + C. GT 16 ","Urban Area","1552","0.901547402581","0.887414244946745","0.915680560215255"
"Not disabled","1989","Couple + C. GT 16 ","Rural Area","396","0.899669802466544","0.871272880458078","0.92806672447501"
"Not disabled","1989","Couple + C. LE and GT 16","Urban Area","751","0.950301596621997","0.935137674782668","0.965465518461327"
"Not disabled","1989","Couple + C. LE and GT 16","Rural Area","184","0.948609971531574","0.917620508061209","0.979599435001938"
"Disabled","1989","1-pers.-HH","Urban Area","135","0.171748872183483","0.147080647944843","0.196417096422123"
"Disabled","1989","1-pers.-HH","Rural Area","23","","",""
"Disabled","1989","(Married) couple without C. ","Urban Area","335","0.213085789057354","0.19431933689941","0.231852241215297"
"Disabled","1989","(Married) couple without C. ","Rural Area","82","0.217125457922211","0.17802015877078","0.256230757073643"
"Disabled","1989","Single parent ","Urban Area","27","","",""
"Disabled","1989","Single parent ","Rural Area","5","","",""
"Disabled","1989","Couple + C. LE 16 ","Urban Area","47","0.036081941648031","0.0272245514909203","0.0449393318051416"
"Disabled","1989","Couple + C. LE 16 ","Rural Area","12","","",""
"Disabled","1989","Couple + C. GT 16 ","Urban Area","155","0.0984525974189999","0.0843194397847447","0.112585755053255"
"Disabled","1989","Couple + C. GT 16 ","Rural Area","34","0.100330197533456","0.07193327552499","0.128727119541922"
"Disabled","1989","Couple + C. LE and GT 16","Urban Area","38","0.0496984033780028","0.0345344815386733","0.0648623252173324"
"Disabled","1989","Couple + C. LE and GT 16","Rural Area","11","","",""
"Not disabled","1990","1-pers.-HH","Urban Area","","","",""
"Not disabled","1990","1-pers.-HH","Rural Area","","","",""
"Not disabled","1990","(Married) couple without C. ","Urban Area","","","",""
"Not disabled","1990","(Married) couple without C. ","Rural Area","","","",""
"Not disabled","1990","Single parent ","Urban Area","","","",""
"Not disabled","1990","Single parent ","Rural Area","","","",""
"Not disabled","1990","Couple + C. LE 16 ","Urban Area","","","",""
"Not disabled","1990","Couple + C. LE 16 ","Rural Area","","","",""
"Not disabled","1990","Couple + C. GT 16 ","Urban Area","","","",""
"Not disabled","1990","Couple + C. GT 16 ","Rural Area","","","",""
"Not disabled","1990","Couple + C. LE and GT 16","Urban Area","","","",""
"Not disabled","1990","Couple + C. LE and GT 16","Rural Area","","","",""
"Disabled","1990","1-pers.-HH","Urban Area","","","",""
"Disabled","1990","1-pers.-HH","Rural Area","","","",""
"Disabled","1990","(Married) couple without C. ","Urban Area","","","",""
"Disabled","1990","(Married) couple without C. ","Rural Area","","","",""
"Disabled","1990","Single parent ","Urban Area","","","",""
"Disabled","1990","Single parent ","Rural Area","","","",""
"Disabled","1990","Couple + C. LE 16 ","Urban Area","","","",""
"Disabled","1990","Couple + C. LE 16 ","Rural Area","","","",""
"Disabled","1990","Couple + C. GT 16 ","Urban Area","","","",""
"Disabled","1990","Couple + C. GT 16 ","Rural Area","","","",""
"Disabled","1990","Couple + C. LE and GT 16","Urban Area","","","",""
"Disabled","1990","Couple + C. LE and GT 16","Rural Area","","","",""
"Not disabled","1991","1-pers.-HH","Urban Area","853","0.833975864059543","0.81079696260663","0.857154765512457"
"Not disabled","1991","1-pers.-HH","Rural Area","316","0.917261982599736","0.887936342942319","0.946587622257153"
"Not disabled","1991","(Married) couple without C. ","Urban Area","1821","0.806056907552349","0.789425148317611","0.822688666787086"
"Not disabled","1991","(Married) couple without C. ","Rural Area","946","0.869686135320188","0.849146873642947","0.890225396997429"
"Not disabled","1991","Single parent ","Urban Area","421","0.914231304082173","0.888501597119749","0.939961011044597"
"Not disabled","1991","Single parent ","Rural Area","194","0.975864369251026","0.954487723856308","0.997241014645744"
"Not disabled","1991","Couple + C. LE 16 ","Urban Area","2108","0.971998431538098","0.965034609341528","0.978962253734667"
"Not disabled","1991","Couple + C. LE 16 ","Rural Area","1249","0.990753595127732","0.985464552687238","0.996042637568227"
"Not disabled","1991","Couple + C. GT 16 ","Urban Area","1613","0.90423427474257","0.890501941495541","0.917966607989598"
"Not disabled","1991","Couple + C. GT 16 ","Rural Area","997","0.940806091786282","0.926408269452342","0.955203914120222"
"Not disabled","1991","Couple + C. LE and GT 16","Urban Area","772","0.950773416578002","0.935819380325945","0.965727452830059"
"Not disabled","1991","Couple + C. LE and GT 16","Rural Area","392","0.961807825354795","0.943048930393282","0.980566720316309"
"Disabled","1991","1-pers.-HH","Urban Area","137","0.166024135940457","0.142845234487543","0.18920303739337"
"Disabled","1991","1-pers.-HH","Rural Area","23","","",""
"Disabled","1991","(Married) couple without C. ","Urban Area","350","0.193943092447651","0.177311333212914","0.210574851682389"
"Disabled","1991","(Married) couple without C. ","Rural Area","86","0.130313864679812","0.109774603002571","0.150853126357053"
"Disabled","1991","Single parent ","Urban Area","34","0.0857686959178269","0.0600389889554027","0.111498402880251"
"Disabled","1991","Single parent ","Rural Area","4","","",""
"Disabled","1991","Couple + C. LE 16 ","Urban Area","48","0.0280015684619025","0.0210377462653332","0.0349653906584718"
"Disabled","1991","Couple + C. LE 16 ","Rural Area","9","","",""
"Disabled","1991","Couple + C. GT 16 ","Urban Area","151","0.0957657252574305","0.0820333920104023","0.109498058504459"
"Disabled","1991","Couple + C. GT 16 ","Rural Area","35","0.0591939082137183","0.0447960858797781","0.0735917305476584"
"Disabled","1991","Couple + C. LE and GT 16","Urban Area","32","0.0492265834219979","0.0342725471699412","0.0641806196740544"
"Disabled","1991","Couple + C. LE and GT 16","Rural Area","9","","",""
"Not disabled","1992","1-pers.-HH","Urban Area","833","0.821487924007511","0.797561106679982","0.84541474133504"
"Not disabled","1992","1-pers.-HH","Rural Area","302","0.87916056062819","0.844565877976876","0.913755243279505"
"Not disabled","1992","(Married) couple without C. ","Urban Area","1877","0.792294603823608","0.775599320069761","0.808989887577454"
"Not disabled","1992","(Married) couple without C. ","Rural Area","811","0.819472508709102","0.795065600294676","0.843879417123528"
"Not disabled","1992","Single parent ","Urban Area","402","0.910576719543862","0.883913946068551","0.937239493019174"
"Not disabled","1992","Single parent ","Rural Area","187","0.970580577872336","0.946740794558644","0.994420361186029"
"Not disabled","1992","Couple + C. LE 16 ","Urban Area","2024","0.965893613107743","0.958099154405586","0.973688071809899"
"Not disabled","1992","Couple + C. LE 16 ","Rural Area","1135","0.979629766000381","0.971504062403123","0.987755469597638"
"Not disabled","1992","Couple + C. GT 16 ","Urban Area","1553","0.897006265548854","0.882646055352292","0.911366475745415"
"Not disabled","1992","Couple + C. GT 16 ","Rural Area","925","0.914695884972542","0.897304482032904","0.932087287912179"
"Not disabled","1992","Couple + C. LE and GT 16","Urban Area","733","0.948027810297194","0.93229836455441","0.963757256039979"
"Not disabled","1992","Couple + C. LE and GT 16","Rural Area","373","0.977618553632528","0.962726407883486","0.99251069938157"
"Disabled","1992","1-pers.-HH","Urban Area","151","0.178512075992489","0.15458525866496","0.202438893320018"
"Disabled","1992","1-pers.-HH","Rural Area","39","0.12083943937181","0.0862447567204954","0.155434122023124"
"Disabled","1992","(Married) couple without C. ","Urban Area","391","0.207705396176392","0.191010112422546","0.224400679930239"
"Disabled","1992","(Married) couple without C. ","Rural Area","143","0.180527491290898","0.156120582876472","0.204934399705324"
"Disabled","1992","Single parent ","Urban Area","38","0.0894232804561375","0.0627605069808264","0.116086053931449"
"Disabled","1992","Single parent ","Rural Area","6","","",""
"Disabled","1992","Couple + C. LE 16 ","Urban Area","59","0.0341063868922573","0.0263119281901008","0.0419008455944137"
"Disabled","1992","Couple + C. LE 16 ","Rural Area","26","","",""
"Disabled","1992","Couple + C. GT 16 ","Urban Area","168","0.102993734451146","0.0886335242545848","0.117353944647708"
"Disabled","1992","Couple + C. GT 16 ","Rural Area","66","0.0853041150274582","0.0679127120878208","0.102695517967096"
"Disabled","1992","Couple + C. LE and GT 16","Urban Area","32","0.0519721897028057","0.036242743960021","0.0677016354455904"
"Disabled","1992","Couple + C. LE and GT 16","Rural Area","6","","",""
"Not disabled","1993","1-pers.-HH","Urban Area","","","",""
"Not disabled","1993","1-pers.-HH","Rural Area","","","",""
"Not disabled","1993","(Married) couple without C. ","Urban Area","","","",""
"Not disabled","1993","(Married) couple without C. ","Rural Area","","","",""
"Not disabled","1993","Single parent ","Urban Area","","","",""
"Not disabled","1993","Single parent ","Rural Area","","","",""
"Not disabled","1993","Couple + C. LE 16 ","Urban Area","","","",""
"Not disabled","1993","Couple + C. LE 16 ","Rural Area","","","",""
"Not disabled","1993","Couple + C. GT 16 ","Urban Area","","","",""
"Not disabled","1993","Couple + C. GT 16 ","Rural Area","","","",""
"Not disabled","1993","Couple + C. LE and GT 16","Urban Area","","","",""
"Not disabled","1993","Couple + C. LE and GT 16","Rural Area","","","",""
"Disabled","1993","1-pers.-HH","Urban Area","","","",""
"Disabled","1993","1-pers.-HH","Rural Area","","","",""
"Disabled","1993","(Married) couple without C. ","Urban Area","","","",""
"Disabled","1993","(Married) couple without C. ","Rural Area","","","",""
"Disabled","1993","Single parent ","Urban Area","","","",""
"Disabled","1993","Single parent ","Rural Area","","","",""
"Disabled","1993","Couple + C. LE 16 ","Urban Area","","","",""
"Disabled","1993","Couple + C. LE 16 ","Rural Area","","","",""
"Disabled","1993","Couple + C. GT 16 ","Urban Area","","","",""
"Disabled","1993","Couple + C. GT 16 ","Rural Area","","","",""
"Disabled","1993","Couple + C. LE and GT 16","Urban Area","","","",""
"Disabled","1993","Couple + C. LE and GT 16","Rural Area","","","",""
"Not disabled","1994","1-pers.-HH","Urban Area","855","0.817226821379692","0.793462316234716","0.840991326524668"
"Not disabled","1994","1-pers.-HH","Rural Area","338","0.856595116266185","0.82163086709526","0.891559365437111"
"Not disabled","1994","(Married) couple without C. ","Urban Area","1947","0.80211286780317","0.785977414724807","0.818248320881533"
"Not disabled","1994","(Married) couple without C. ","Rural Area","912","0.852879531413136","0.831371798873655","0.874387263952617"
"Not disabled","1994","Single parent ","Urban Area","369","0.922758940379352","0.896530359261275","0.94898752149743"
"Not disabled","1994","Single parent ","Rural Area","172","0.963638049761143","0.936215860139774","0.991060239382511"
"Not disabled","1994","Couple + C. LE 16 ","Urban Area","1904","0.96353577759769","0.95524807392084","0.97182348127454"
"Not disabled","1994","Couple + C. LE 16 ","Rural Area","1028","0.968310227601432","0.957744900399249","0.978875554803616"
"Not disabled","1994","Couple + C. GT 16 ","Urban Area","1449","0.90503432181638","0.890592449689446","0.919476193943314"
"Not disabled","1994","Couple + C. GT 16 ","Rural Area","806","0.912336528199918","0.893576744178687","0.931096312221148"
"Not disabled","1994","Couple + C. LE and GT 16","Urban Area","743","0.964790721229931","0.951772613776006","0.977808828683857"
"Not disabled","1994","Couple + C. LE and GT 16","Rural Area","402","0.97818323152802","0.964060051395967","0.992306411660073"
"Disabled","1994","1-pers.-HH","Urban Area","161","0.182773178620308","0.159008673475332","0.206537683765285"
"Disabled","1994","1-pers.-HH","Rural Area","48","0.143404883733814","0.108440634562889","0.17836913290474"
"Disabled","1994","(Married) couple without C. ","Urban Area","395","0.19788713219683","0.181751679118467","0.214022585275193"
"Disabled","1994","(Married) couple without C. ","Rural Area","130","0.147120468586864","0.125612736047383","0.168628201126345"
"Disabled","1994","Single parent ","Urban Area","29","","",""
"Disabled","1994","Single parent ","Rural Area","7","","",""
"Disabled","1994","Couple + C. LE 16 ","Urban Area","61","0.0364642224023102","0.0281765187254602","0.0447519260791601"
"Disabled","1994","Couple + C. LE 16 ","Rural Area","28","","",""
"Disabled","1994","Couple + C. GT 16 ","Urban Area","134","0.0949656781836201","0.0805238060566859","0.109407550310554"
"Disabled","1994","Couple + C. GT 16 ","Rural Area","67","0.0876634718000824","0.0689036877788516","0.106423255821313"
"Disabled","1994","Couple + C. LE and GT 16","Urban Area","27","","",""
"Disabled","1994","Couple + C. LE and GT 16","Rural Area","9","","",""
"Not disabled","1995","1-pers.-HH","Urban Area","879","0.819760609514819","0.796466257887542","0.843054961142096"
"Not disabled","1995","1-pers.-HH","Rural Area","352","0.859892241234006","0.825748905716431","0.89403557675158"
"Not disabled","1995","(Married) couple without C. ","Urban Area","1983","0.795786824380591","0.779631794895869","0.811941853865313"
"Not disabled","1995","(Married) couple without C. ","Rural Area","926","0.812165456762539","0.78888211930781","0.835448794217267"
"Not disabled","1995","Single parent ","Urban Area","391","0.930510830713509","0.906133888583698","0.954887772843321"
"Not disabled","1995","Single parent ","Rural Area","186","0.963291779062615","0.936762219990477","0.989821338134753"
"Not disabled","1995","Couple + C. LE 16 ","Urban Area","1979","0.967137282698124","0.959404852285296","0.974869713110952"
"Not disabled","1995","Couple + C. LE 16 ","Rural Area","1073","0.964585006889429","0.953682474420581","0.975487539358276"
"Not disabled","1995","Couple + C. GT 16 ","Urban Area","1436","0.887938251815501","0.872399085570881","0.903477418060122"
"Not disabled","1995","Couple + C. GT 16 ","Rural Area","841","0.909482668602654","0.890830504231677","0.928134832973631"
"Not disabled","1995","Couple + C. LE and GT 16","Urban Area","756","0.954397608760675","0.939859151346707","0.968936066174642"
"Not disabled","1995","Couple + C. LE and GT 16","Rural Area","437","0.976711314190735","0.962776620251653","0.990646008129818"
"Disabled","1995","1-pers.-HH","Urban Area","167","0.180239390485181","0.156945038857904","0.203533742112458"
"Disabled","1995","1-pers.-HH","Rural Area","45","0.140107758765994","0.10596442324842","0.174251094283569"
"Disabled","1995","(Married) couple without C. ","Urban Area","409","0.204213175619409","0.188058146134687","0.220368205104131"
"Disabled","1995","(Married) couple without C. ","Rural Area","155","0.187834543237461","0.164551205782733","0.21111788069219"
"Disabled","1995","Single parent ","Urban Area","27","","",""
"Disabled","1995","Single parent ","Rural Area","7","","",""
"Disabled","1995","Couple + C. LE 16 ","Urban Area","63","0.0328627173018759","0.0251302868890474","0.0405951477147043"
"Disabled","1995","Couple + C. LE 16 ","Rural Area","31","0.0354149931105714","0.0245124606417239","0.0463175255794188"
"Disabled","1995","Couple + C. GT 16 ","Urban Area","147","0.112061748184499","0.0965225819398781","0.127600914429119"
"Disabled","1995","Couple + C. GT 16 ","Rural Area","68","0.0905173313973462","0.0718651670263693","0.109169495768323"
"Disabled","1995","Couple + C. LE and GT 16","Urban Area","35","0.0456023912393254","0.0310639338253576","0.0601408486532931"
"Disabled","1995","Couple + C. LE and GT 16","Rural Area","13","","",""
"Not disabled","1996","1-pers.-HH","Urban Area","893","0.818121739383481","0.79490001206741","0.841343466699552"
"Not disabled","1996","1-pers.-HH","Rural Area","363","0.849336127815865","0.815002126065709","0.883670129566021"
"Not disabled","1996","(Married) couple without C. ","Urban Area","2012","0.800904130132563","0.78499443710627","0.816813823158856"
"Not disabled","1996","(Married) couple without C. ","Rural Area","968","0.807390077717847","0.784448082113451","0.830332073322244"
"Not disabled","1996","Single parent ","Urban Area","415","0.928150239195119","0.904183857845889","0.952116620544348"
"Not disabled","1996","Single parent ","Rural Area","194","0.931412258593215","0.896980663384873","0.965843853801557"
"Not disabled","1996","Couple + C. LE 16 ","Urban Area","1926","0.965683213520649","0.957676964088905","0.973689462952393"
"Not disabled","1996","Couple + C. LE 16 ","Rural Area","985","0.961770192287099","0.94997373001038","0.973566654563819"
"Not disabled","1996","Couple + C. GT 16 ","Urban Area","1372","0.892758061213483","0.877161767187686","0.908354355239281"
"Not disabled","1996","Couple + C. GT 16 ","Rural Area","794","0.905291552816441","0.885676033939303","0.924907071693578"
"Not disabled","1996","Couple + C. LE and GT 16","Urban Area","732","0.946579713573542","0.93068632053","0.962473106617084"
"Not disabled","1996","Couple + C. LE and GT 16","Rural Area","470","0.976604015996726","0.963137497839317","0.990070534154135"
"Disabled","1996","1-pers.-HH","Urban Area","167","0.181878260616519","0.158656533300448","0.20509998793259"
"Disabled","1996","1-pers.-HH","Rural Area","54","0.150663872184135","0.116329870433979","0.184997873934291"
"Disabled","1996","(Married) couple without C. ","Urban Area","408","0.199095869867437","0.183186176841144","0.21500556289373"
"Disabled","1996","(Married) couple without C. ","Rural Area","167","0.192609922282152","0.169667926677756","0.215551917886549"
"Disabled","1996","Single parent ","Urban Area","31","0.0718497608048813","0.047883379455652","0.0958161421541106"
"Disabled","1996","Single parent ","Rural Area","13","","",""
"Disabled","1996","Couple + C. LE 16 ","Urban Area","60","0.034316786479351","0.0263105370476073","0.0423230359110948"
"Disabled","1996","Couple + C. LE 16 ","Rural Area","30","0.0382298077129006","0.0264333454361813","0.0500262699896198"
"Disabled","1996","Couple + C. GT 16 ","Urban Area","140","0.107241938786516","0.0916456447607186","0.122838232812314"
"Disabled","1996","Couple + C. GT 16 ","Rural Area","62","0.0947084471835593","0.0750929283064214","0.114323966060697"
"Disabled","1996","Couple + C. LE and GT 16","Urban Area","37","0.0534202864264583","0.0375268933829161","0.0693136794700005"
"Disabled","1996","Couple + C. LE and GT 16","Rural Area","14","","",""
"Not disabled","1997","1-pers.-HH","Urban Area","882","0.828081833421579","0.805161536452142","0.851002130391017"
"Not disabled","1997","1-pers.-HH","Rural Area","355","0.853963966870551","0.819697620842088","0.888230312899013"
"Not disabled","1997","(Married) couple without C. ","Urban Area","2033","0.801538477753632","0.785696880967777","0.817380074539488"
"Not disabled","1997","(Married) couple without C. ","Rural Area","974","0.799067665310981","0.775949046704463","0.822186283917498"
"Not disabled","1997","Single parent ","Urban Area","396","0.935251007332382","0.91180016170604","0.958701852958724"
"Not disabled","1997","Single parent ","Rural Area","197","0.921154225348088","0.884791012348205","0.957517438347971"
"Not disabled","1997","Couple + C. LE 16 ","Urban Area","1820","0.961353795405655","0.952652428920189","0.970055161891121"
"Not disabled","1997","Couple + C. LE 16 ","Rural Area","927","0.957006476250393","0.944161766485467","0.96985118601532"
"Not disabled","1997","Couple + C. GT 16 ","Urban Area","1368","0.895484703784564","0.880013213872166","0.910956193696963"
"Not disabled","1997","Couple + C. GT 16 ","Rural Area","813","0.922547382358004","0.904795214163463","0.940299550552545"
"Not disabled","1997","Couple + C. LE and GT 16","Urban Area","717","0.949303610949119","0.93359281232281","0.965014409575427"
