"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1993","Berlin","East Germany","","","","","0"
"Not disabled","1993","Brandenburg","West Germany","","","","","0"
"Not disabled","1993","Brandenburg","East Germany","","","","","0"
"Not disabled","1993","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1993","Mecklenburg-Western Pomerania","East Germany","","","","","0"
"Not disabled","1993","Saxony","West Germany","","","","","0"
"Not disabled","1993","Saxony","East Germany","","","","","0"
"Not disabled","1993","Lower Saxony","West Germany","","","","","0"
"Not disabled","1993","Lower Saxony","East Germany","","","","","0"
"Not disabled","1993","Bremen","West Germany","","","","","0"
"Not disabled","1993","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1993","Saxony-Anhalt","East Germany","","","","","0"
"Not disabled","1993","Bremen","East Germany","","","","","0"
"Not disabled","1993","North Rhine-Westphalia","West Germany","","","","","0"
"Not disabled","1993","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1993","Thuringia","West Germany","","","","","0"
"Not disabled","1993","Thuringia","East Germany","","","","","0"
"Disabled","1994","Schleswig-Holstein","West Germany","27","","","","1"
"Disabled","1994","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1994","Hamburg","West Germany","13","","","","1"
"Disabled","1994","Hamburg","East Germany","","","","","1"
"Disabled","1994","Lower Saxony","West Germany","104","0.123522292223889","0.1028051755901","0.144239408857678","1"
"Disabled","1994","Lower Saxony","East Germany","","","","","1"
"Disabled","1994","Bremen","West Germany","13","","","","1"
"Disabled","1994","Bremen","East Germany","","","","","1"
"Disabled","1994","Bavaria","West Germany","125","0.104734247971865","0.0896593700930569","0.119809125850673","1"
"Disabled","1994","North Rhine-Westphalia","West Germany","296","0.15951116589338","0.14504792613778","0.17397440564898","1"
"Disabled","1994","Bavaria","East Germany","","","","","1"
"Disabled","1994","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1994","Hesse","West Germany","96","0.122844931195133","0.101690856474462","0.143999005915805","1"
"Disabled","1994","Hesse","East Germany","","","","","1"
"Disabled","1994","Rhineland-Palatinate,Saarland","West Germany","72","0.140450754513664","0.113426193476193","0.167475315551135","1"
"Disabled","1994","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1994","Berlin","West Germany","42","0.17048111003723","0.12734828162603","0.213613938448431","1"
"Disabled","1994","Berlin","East Germany","20","","","","1"
"Disabled","1994","Brandenburg","West Germany","","","","","1"
"Disabled","1994","Baden-Württemberg","West Germany","155","0.105592322868922","0.0911484974312909","0.120036148306553","1"
"Disabled","1994","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1994","Brandenburg","East Germany","46","0.0799960798093509","0.0583788721176635","0.101613287501038","1"
"Disabled","1994","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1994","Mecklenburg-Western Pomerania","East Germany","25","","","","1"
"Disabled","1994","Saxony","West Germany","","","","","1"
"Disabled","1994","Saxony","East Germany","58","0.0675178432413182","0.0528815647085081","0.0821541217741283","1"
"Disabled","1994","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1994","Saxony-Anhalt","East Germany","35","0.0543882172823031","0.0375762571045707","0.0712001774600355","1"
"Disabled","1994","Thuringia","West Germany","","","","","1"
"Disabled","1994","Thuringia","East Germany","34","0.0676448951872215","0.0484853888953713","0.0868044014790717","1"
"Not disabled","1994","Schleswig-Holstein","West Germany","260","0.897738224461879","0.862684137012689","0.932792311911069","0"
"Not disabled","1994","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1994","Hamburg","West Germany","129","0.858773708772478","0.801493965082219","0.916053452462737","0"
"Not disabled","1994","Hamburg","East Germany","","","","","0"
"Not disabled","1994","Hesse","West Germany","829","0.877155068804867","0.856000994084195","0.898309143525538","0"
"Not disabled","1994","Hesse","East Germany","","","","","0"
"Not disabled","1994","Rhineland-Palatinate,Saarland","West Germany","563","0.859549245486336","0.832524684448865","0.886573806523807","0"
"Not disabled","1994","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1994","Baden-Württemberg","West Germany","1584","0.894407677131078","0.879963851693447","0.908851502568709","0"
"Not disabled","1994","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1994","Bavaria","West Germany","1460","0.895265752028135","0.880190874149327","0.910340629906943","0"
"Not disabled","1994","Bavaria","East Germany","","","","","0"
"Not disabled","1994","Berlin","West Germany","250","0.82951888996277","0.786386061551569","0.87265171837397","0"
"Not disabled","1994","Berlin","East Germany","240","0.927686456012404","0.8962037649146","0.959169147110207","0"
"Not disabled","1994","Brandenburg","West Germany","","","","","0"
"Not disabled","1994","Brandenburg","East Germany","559","0.920003920190649","0.898386712498962","0.941621127882337","0"
"Not disabled","1994","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1994","Mecklenburg-Western Pomerania","East Germany","380","0.911369876941198","0.883690354650327","0.93904939923207","0"
"Not disabled","1994","Lower Saxony","West Germany","865","0.876477707776111","0.855760591142323","0.8971948244099","0"
"Not disabled","1994","Lower Saxony","East Germany","","","","","0"
"Not disabled","1994","Saxony","West Germany","","","","","0"
"Not disabled","1994","Saxony","East Germany","1071","0.932482156758682","0.917845878225872","0.947118435291492","0"
"Not disabled","1994","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1994","Bremen","West Germany","76","0.804352189460712","0.721935776635904","0.886768602285519","0"
"Not disabled","1994","Bremen","East Germany","","","","","0"
"Not disabled","1994","Saxony-Anhalt","East Germany","664","0.945611782717697","0.928799822539964","0.962423742895429","0"
"Not disabled","1994","Thuringia","West Germany","","","","","0"
"Not disabled","1994","North Rhine-Westphalia","West Germany","2166","0.84048883410662","0.826025594351019","0.85495207386222","0"
"Not disabled","1994","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1994","Thuringia","East Germany","626","0.932355104812779","0.913195598520928","0.951514611104629","0"
"Disabled","1995","Schleswig-Holstein","West Germany","31","0.132719964463036","0.0930517425566913","0.17238818636938","1"
"Disabled","1995","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1995","Hamburg","West Germany","12","","","","1"
"Disabled","1995","Hamburg","East Germany","","","","","1"
"Disabled","1995","Lower Saxony","West Germany","108","0.132016756085372","0.111423756370537","0.152609755800207","1"
"Disabled","1995","Lower Saxony","East Germany","","","","","1"
"Disabled","1995","Bremen","East Germany","","","","","1"
"Disabled","1995","Bremen","West Germany","13","","","","1"
"Disabled","1995","North Rhine-Westphalia","West Germany","301","0.157260463199697","0.143191274040572","0.171329652358822","1"
"Disabled","1995","Hesse","West Germany","103","0.11861063162638","0.0980067884364927","0.139214474816267","1"
"Disabled","1995","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1995","Berlin","East Germany","17","","","","1"
"Disabled","1995","Berlin","West Germany","55","0.191995763513956","0.148975526669054","0.235016000358858","1"
"Disabled","1995","Hesse","East Germany","","","","","1"
"Disabled","1995","Brandenburg","West Germany","","","","","1"
"Disabled","1995","Brandenburg","East Germany","47","0.0918372714476809","0.0684547895838167","0.115219753311545","1"
"Disabled","1995","Rhineland-Palatinate,Saarland","West Germany","67","0.126415393433224","0.101902295111643","0.150928491754806","1"
"Disabled","1995","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1995","Baden-Württemberg","West Germany","162","0.112875734644296","0.098257182449175","0.127494286839417","1"
"Disabled","1995","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1995","Bavaria","West Germany","141","0.124239711403147","0.108471331477731","0.140008091328563","1"
"Disabled","1995","Bavaria","East Germany","","","","","1"
"Disabled","1995","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1995","Mecklenburg-Western Pomerania","East Germany","33","0.0961013114920683","0.0676764995176491","0.124526123466487","1"
"Disabled","1995","Saxony","West Germany","","","","","1"
"Disabled","1995","Saxony","East Germany","69","0.0779879966570887","0.0621125854358423","0.093863407878335","1"
"Disabled","1995","Thuringia","West Germany","","","","","1"
"Disabled","1995","Thuringia","East Germany","37","0.0793380018051676","0.0585450340357658","0.100130969574569","1"
"Disabled","1995","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1995","Saxony-Anhalt","East Germany","41","0.0749955916967887","0.0553290385865439","0.0946621448070335","1"
"Not disabled","1995","Schleswig-Holstein","West Germany","250","0.867280035536964","0.82761181363062","0.906948257443309","0"
"Not disabled","1995","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1995","Hamburg","West Germany","120","0.838221437897132","0.775400995149055","0.901041880645209","0"
"Not disabled","1995","Hamburg","East Germany","","","","","0"
"Not disabled","1995","Hesse","West Germany","843","0.88138936837362","0.860785525183733","0.901993211563507","0"
"Not disabled","1995","Hesse","East Germany","","","","","0"
"Not disabled","1995","Rhineland-Palatinate,Saarland","West Germany","639","0.873584606566776","0.849071508245194","0.898097704888357","0"
"Not disabled","1995","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1995","Baden-Württemberg","West Germany","1638","0.887124265355704","0.872505713160583","0.901742817550825","0"
"Not disabled","1995","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1995","Bavaria","West Germany","1540","0.875760288596853","0.859991908671436","0.891528668522269","0"
"Not disabled","1995","Bavaria","East Germany","","","","","0"
"Not disabled","1995","Berlin","West Germany","267","0.808004236486044","0.764983999641142","0.851024473330946","0"
"Not disabled","1995","Berlin","East Germany","229","0.928778817699937","0.896639157714541","0.960918477685334","0"
"Not disabled","1995","Brandenburg","West Germany","","","","","0"
"Not disabled","1995","Brandenburg","East Germany","539","0.908162728552319","0.884780246688455","0.931545210416183","0"
"Not disabled","1995","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1995","Mecklenburg-Western Pomerania","East Germany","380","0.903898688507932","0.875473876533513","0.932323500482351","0"
"Not disabled","1995","Saxony","West Germany","","","","","0"
"Not disabled","1995","Saxony","East Germany","1027","0.922012003342911","0.906136592121665","0.937887414564158","0"
"Not disabled","1995","Lower Saxony","West Germany","930","0.867983243914628","0.847390244199793","0.888576243629464","0"
"Not disabled","1995","Lower Saxony","East Germany","","","","","0"
"Not disabled","1995","Bremen","West Germany","81","0.821101021815522","0.74362159654716","0.898580447083885","0"
"Not disabled","1995","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1995","Saxony-Anhalt","East Germany","648","0.925004408303211","0.905337855192967","0.944670961413456","0"
"Not disabled","1995","Bremen","East Germany","","","","","0"
"Not disabled","1995","North Rhine-Westphalia","West Germany","2271","0.842739536800303","0.828670347641178","0.856808725959428","0"
"Not disabled","1995","Thuringia","West Germany","","","","","0"
"Not disabled","1995","Thuringia","East Germany","612","0.920661998194832","0.899869030425431","0.941454965964234","0"
"Not disabled","1995","North Rhine-Westphalia","East Germany","","","","","0"
"Disabled","1996","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1996","Hamburg","East Germany","","","","","1"
"Disabled","1996","Schleswig-Holstein","West Germany","32","0.144709336812241","0.103793252662236","0.185625420962247","1"
"Disabled","1996","Hamburg","West Germany","14","","","","1"
"Disabled","1996","Lower Saxony","West Germany","105","0.128755052926277","0.108467623259281","0.149042482593273","1"
"Disabled","1996","Lower Saxony","East Germany","","","","","1"
"Disabled","1996","Bremen","West Germany","15","","","","1"
"Disabled","1996","Bremen","East Germany","","","","","1"
"Disabled","1996","North Rhine-Westphalia","West Germany","292","0.149207578967084","0.13541117900037","0.163003978933798","1"
"Disabled","1996","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1996","Berlin","West Germany","52","0.199640265720549","0.15448259541039","0.244797936030707","1"
"Disabled","1996","Hesse","West Germany","103","0.124783472967775","0.103370654590066","0.146196291345484","1"
"Disabled","1996","Berlin","East Germany","18","","","","1"
"Disabled","1996","Hesse","East Germany","","","","","1"
"Disabled","1996","Brandenburg","West Germany","","","","","1"
"Disabled","1996","Brandenburg","East Germany","48","0.0915491227469815","0.0684351116791411","0.114663133814822","1"
"Disabled","1996","Rhineland-Palatinate,Saarland","West Germany","68","0.137681709616257","0.112083157890042","0.163280261342471","1"
"Disabled","1996","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1996","Baden-Württemberg","West Germany","169","0.117114273473721","0.101886844878421","0.13234170206902","1"
"Disabled","1996","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1996","Bavaria","West Germany","142","0.123243618298508","0.107440082328391","0.139047154268625","1"
"Disabled","1996","Bavaria","East Germany","","","","","1"
"Disabled","1996","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1996","Mecklenburg-Western Pomerania","East Germany","32","0.0908931973895918","0.0626522215504787","0.119134173228705","1"
"Disabled","1996","Saxony","West Germany","","","","","1"
"Disabled","1996","Saxony","East Germany","66","0.0759765308884538","0.0603470416742765","0.091606020102631","1"
"Disabled","1996","Thuringia","West Germany","","","","","1"
"Disabled","1996","Thuringia","East Germany","44","0.0921553303998761","0.0699873963317979","0.114323264467954","1"
"Disabled","1996","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1996","Saxony-Anhalt","East Germany","48","0.0941157162765475","0.0721045942476569","0.116126838305438","1"
"Not disabled","1996","Schleswig-Holstein","West Germany","252","0.855290663187759","0.814374579037753","0.896206747337764","0"
"Not disabled","1996","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1996","Hamburg","West Germany","114","0.821562235729365","0.755232735231695","0.887891736227035","0"
"Not disabled","1996","Hamburg","East Germany","","","","","0"
"Not disabled","1996","Hesse","West Germany","812","0.875216527032225","0.853803708654516","0.896629345409934","0"
"Not disabled","1996","Hesse","East Germany","","","","","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","West Germany","628","0.862318290383743","0.836719738657529","0.887916842109958","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1996","Baden-Württemberg","West Germany","1544","0.882885726526279","0.86765829793098","0.898113155121579","0"
"Not disabled","1996","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1996","Bavaria","West Germany","1520","0.876756381701492","0.860952845731375","0.892559917671609","0"
"Not disabled","1996","Bavaria","East Germany","","","","","0"
"Not disabled","1996","Berlin","West Germany","249","0.800359734279451","0.755202063969293","0.84551740458961","0"
"Not disabled","1996","Berlin","East Germany","225","0.910101383831712","0.874137519981279","0.946065247682144","0"
"Not disabled","1996","Brandenburg","West Germany","","","","","0"
"Not disabled","1996","Brandenburg","East Germany","550","0.908450877253019","0.885336866185178","0.931564888320859","0"
"Not disabled","1996","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1996","Mecklenburg-Western Pomerania","East Germany","366","0.909106802610408","0.880865826771295","0.937347778449521","0"
"Not disabled","1996","Lower Saxony","West Germany","942","0.871244947073723","0.850957517406727","0.891532376740719","0"
"Not disabled","1996","Lower Saxony","East Germany","","","","","0"
"Not disabled","1996","Saxony","West Germany","","","","","0"
"Not disabled","1996","Saxony","East Germany","1038","0.924023469111546","0.908393979897369","0.939652958325723","0"
"Not disabled","1996","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1996","Bremen","West Germany","79","0.788654766910774","0.706122483864835","0.871187049956712","0"
"Not disabled","1996","Bremen","East Germany","","","","","0"
"Not disabled","1996","Saxony-Anhalt","East Germany","628","0.905884283723452","0.883873161694562","0.927895405752343","0"
"Not disabled","1996","Thuringia","West Germany","","","","","0"
"Not disabled","1996","North Rhine-Westphalia","West Germany","2270","0.850792421032916","0.836996021066202","0.86458882099963","0"
"Not disabled","1996","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1996","Thuringia","East Germany","610","0.907844669600124","0.885676735532046","0.930012603668202","0"
"Disabled","1997","Schleswig-Holstein","West Germany","31","0.146821126913063","0.104760284962697","0.18888196886343","1"
"Disabled","1997","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1997","Hamburg","West Germany","12","","","","1"
"Disabled","1997","Hamburg","East Germany","","","","","1"
"Disabled","1997","Lower Saxony","West Germany","113","0.137843509484961","0.116912005080639","0.158775013889282","1"
"Disabled","1997","Lower Saxony","East Germany","","","","","1"
"Disabled","1997","Bremen","West Germany","11","","","","1"
"Disabled","1997","Bremen","East Germany","","","","","1"
"Disabled","1997","North Rhine-Westphalia","West Germany","278","0.145979494811673","0.132174637437439","0.159784352185907","1"
"Disabled","1997","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1997","Hesse","West Germany","92","0.110921417189301","0.089859546851438","0.131983287527163","1"
"Disabled","1997","Hesse","East Germany","","","","","1"
"Disabled","1997","Berlin","West Germany","47","0.197891325105206","0.150803164170366","0.244979486040045","1"
"Disabled","1997","Berlin","East Germany","17","","","","1"
"Disabled","1997","Brandenburg","West Germany","","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","West Germany","72","0.13864799220669","0.113264274938253","0.164031709475127","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1997","Brandenburg","East Germany","55","0.100271518820902","0.0761777102041201","0.124365327437683","1"
"Disabled","1997","Baden-Württemberg","West Germany","179","0.129433160838726","0.113555490444267","0.145310831233185","1"
"Disabled","1997","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1997","Bavaria","West Germany","136","0.119068433970257","0.103331369592147","0.134805498348367","1"
"Disabled","1997","Bavaria","East Germany","","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","East Germany","32","0.098849941733367","0.0690370232469808","0.128662860219753","1"
"Disabled","1997","Saxony","West Germany","","","","","1"
"Disabled","1997","Saxony","East Germany","67","0.0733259453290259","0.0578083012265358","0.0888435894315159","1"
"Disabled","1997","Thuringia","West Germany","","","","","1"
"Disabled","1997","Thuringia","East Germany","43","0.0900808684778031","0.0681723075434253","0.111989429412181","1"
"Disabled","1997","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1997","Saxony-Anhalt","East Germany","42","0.070274238097166","0.0508469234656475","0.0897015527286844","1"
"Not disabled","1997","Schleswig-Holstein","West Germany","241","0.853178873086937","0.81111803113657","0.895239715037303","0"
"Not disabled","1997","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1997","Hamburg","West Germany","112","0.836231146097485","0.77109589782152","0.90136639437345","0"
"Not disabled","1997","Hamburg","East Germany","","","","","0"
"Not disabled","1997","Lower Saxony","West Germany","929","0.862156490515039","0.841224986110718","0.883087994919361","0"
"Not disabled","1997","Lower Saxony","East Germany","","","","","0"
"Not disabled","1997","Bremen","West Germany","83","0.880596829633538","0.815045628774132","0.946148030492944","0"
"Not disabled","1997","Bremen","East Germany","","","","","0"
"Not disabled","1997","Hesse","West Germany","762","0.889078582810699","0.868016712472837","0.910140453148562","0"
"Not disabled","1997","Hesse","East Germany","","","","","0"
"Not disabled","1997","Rhineland-Palatinate,Saarland","West Germany","640","0.86135200779331","0.835968290524873","0.886735725061747","0"
"Not disabled","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1997","Baden-Württemberg","West Germany","1538","0.870566839161274","0.854689168766815","0.886444509555733","0"
"Not disabled","1997","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1997","Bavaria","West Germany","1491","0.880931566029743","0.865194501651633","0.896668630407853","0"
"Not disabled","1997","Bavaria","East Germany","","","","","0"
"Not disabled","1997","Berlin","West Germany","228","0.802108674894794","0.755020513959955","0.849196835829634","0"
"Not disabled","1997","Berlin","East Germany","217","0.903403174660592","0.865553478697259","0.941252870623926","0"
"Not disabled","1997","Brandenburg","West Germany","","","","","0"
"Not disabled","1997","Brandenburg","East Germany","542","0.899728481179099","0.875634672562317","0.92382228979588","0"
"Not disabled","1997","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1997","Mecklenburg-Western Pomerania","East Germany","353","0.901150058266633","0.871337139780247","0.930962976753019","0"
"Not disabled","1997","Saxony","West Germany","","","","","0"
"Not disabled","1997","Saxony","East Germany","1017","0.926674054670974","0.911156410568484","0.942191698773464","0"
"Not disabled","1997","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1997","Saxony-Anhalt","East Germany","623","0.929725761902834","0.910298447271316","0.949153076534353","0"
"Not disabled","1997","North Rhine-Westphalia","West Germany","2235","0.854020505188327","0.840215647814093","0.867825362562561","0"
"Not disabled","1997","Thuringia","West Germany","","","","","0"
"Not disabled","1997","Thuringia","East Germany","613","0.909919131522197","0.888010570587819","0.931827692456575","0"
"Not disabled","1997","North Rhine-Westphalia","East Germany","","","","","0"
"Disabled","1998","Schleswig-Holstein","West Germany","33","0.112710324508461","0.0798139165653562","0.145606732451566","1"
"Disabled","1998","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1998","Hamburg","East Germany","","","","","1"
"Disabled","1998","Hamburg","West Germany","18","","","","1"
"Disabled","1998","Lower Saxony","East Germany","","","","","1"
"Disabled","1998","Lower Saxony","West Germany","133","0.136823269647005","0.117411519542253","0.156235019751758","1"
"Disabled","1998","Bremen","West Germany","14","","","","1"
"Disabled","1998","Bremen","East Germany","","","","","1"
"Disabled","1998","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1998","North Rhine-Westphalia","West Germany","350","0.152690698944335","0.139487573159244","0.165893824729427","1"
"Disabled","1998","Hesse","West Germany","105","0.114585052801635","0.094351738582968","0.134818367020301","1"
"Disabled","1998","Hesse","East Germany","","","","","1"
"Disabled","1998","Berlin","West Germany","39","0.141380434862824","0.101822372958027","0.180938496767622","1"
"Disabled","1998","Rhineland-Palatinate,Saarland","West Germany","94","0.139327829632607","0.115436014819824","0.16321964444539","1"
"Disabled","1998","Berlin","East Germany","18","","","","1"
"Disabled","1998","Brandenburg","West Germany","","","","","1"
"Disabled","1998","Brandenburg","East Germany","60","0.0948425248590467","0.0718351169484976","0.117849932769596","1"
"Disabled","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1998","Baden-Württemberg","West Germany","188","0.125698519883069","0.110509902746121","0.140887137020017","1"
"Disabled","1998","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1998","Bavaria","West Germany","175","0.132073624092277","0.11674874891634","0.147398499268214","1"
"Disabled","1998","Bavaria","East Germany","","","","","1"
"Disabled","1998","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1998","Mecklenburg-Western Pomerania","East Germany","31","0.0847406066065132","0.0576842840336702","0.111796929179356","1"
"Disabled","1998","Saxony","West Germany","","","","","1"
"Disabled","1998","Saxony","East Germany","71","0.0691659807606117","0.05467017860644","0.0836617829147833","1"
"Disabled","1998","Thuringia","West Germany","","","","","1"
"Disabled","1998","Thuringia","East Germany","51","0.0916013922384609","0.0706183213474278","0.112584463129494","1"
"Disabled","1998","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1998","Saxony-Anhalt","East Germany","52","0.0818947144019201","0.0613904637274097","0.10239896507643","1"
"Not disabled","1998","Schleswig-Holstein","West Germany","322","0.887289675491539","0.854393267548434","0.920186083434644","0"
"Not disabled","1998","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1998","Hamburg","West Germany","135","0.834820474273071","0.775979882904219","0.893661065641924","0"
"Not disabled","1998","Hamburg","East Germany","","","","","0"
"Not disabled","1998","Lower Saxony","West Germany","1071","0.863176730352995","0.843764980248242","0.882588480457747","0"
"Not disabled","1998","Lower Saxony","East Germany","","","","","0"
"Not disabled","1998","Bremen","West Germany","87","0.80957794305681","0.733004995689155","0.886150890424465","0"
"Not disabled","1998","Bremen","East Germany","","","","","0"
"Not disabled","1998","Hesse","West Germany","847","0.885414947198366","0.865181632979699","0.905648261417032","0"
"Not disabled","1998","Hesse","East Germany","","","","","0"
"Not disabled","1998","Rhineland-Palatinate,Saarland","West Germany","713","0.860672170367393","0.83678035555461","0.884563985180176","0"
"Not disabled","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1998","Baden-Württemberg","West Germany","1642","0.874301480116931","0.859112862979983","0.889490097253879","0"
"Not disabled","1998","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1998","Bavaria","West Germany","1700","0.867926375907723","0.852601500731786","0.88325125108366","0"
"Not disabled","1998","Bavaria","East Germany","","","","","0"
"Not disabled","1998","Berlin","West Germany","259","0.858619565137176","0.819061503232378","0.898177627041973","0"
"Not disabled","1998","Berlin","East Germany","214","0.924504174958321","0.890508786766418","0.958499563150225","0"
"Not disabled","1998","Brandenburg","West Germany","","","","","0"
"Not disabled","1998","Brandenburg","East Germany","563","0.905157475140953","0.882150067230404","0.928164883051502","0"
"Not disabled","1998","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1998","Mecklenburg-Western Pomerania","East Germany","376","0.915259393393487","0.888203070820644","0.94231571596633","0"
"Not disabled","1998","Saxony","West Germany","","","","","0"
"Not disabled","1998","Saxony","East Germany","1106","0.930834019239388","0.916338217085217","0.94532982139356","0"
"Not disabled","1998","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1998","Saxony-Anhalt","East Germany","635","0.91810528559808","0.897601034923569","0.93860953627259","0"
"Not disabled","1998","Thuringia","West Germany","","","","","0"
"Not disabled","1998","North Rhine-Westphalia","West Germany","2501","0.847309301055665","0.834106175270573","0.860512426840756","0"
"Not disabled","1998","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1998","Thuringia","East Germany","675","0.908398607761539","0.887415536870506","0.929381678652572","0"
"Disabled","1999","Schleswig-Holstein","West Germany","30","0.117625754455659","0.0828666367736946","0.152384872137624","1"
"Disabled","1999","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1999","Hamburg","West Germany","15","","","","1"
"Disabled","1999","Lower Saxony","West Germany","128","0.142300768557147","0.122316641793269","0.162284895321025","1"
"Disabled","1999","Lower Saxony","East Germany","","","","","1"
"Disabled","1999","Hamburg","East Germany","","","","","1"
"Disabled","1999","Bremen","East Germany","","","","","1"
"Disabled","1999","Bremen","West Germany","14","","","","1"
"Disabled","1999","North Rhine-Westphalia","West Germany","338","0.16354059916277","0.149623189222705","0.177458009102834","1"
"Disabled","1999","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1999","Hesse","West Germany","99","0.121670113044948","0.100312750376375","0.143027475713521","1"
"Disabled","1999","Hesse","East Germany","","","","","1"
"Disabled","1999","Rhineland-Palatinate,Saarland","West Germany","97","0.151221296559613","0.12594909034519","0.176493502774035","1"
"Disabled","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1999","Berlin","West Germany","42","0.177094722771028","0.133233641862878","0.220955803679178","1"
"Disabled","1999","Berlin","East Germany","16","","","","1"
"Disabled","1999","Baden-Württemberg","West Germany","183","0.129741365065482","0.113957545501231","0.145525184629733","1"
"Disabled","1999","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1999","Brandenburg","West Germany","","","","","1"
"Disabled","1999","Brandenburg","East Germany","63","0.108356341322091","0.0834644722079622","0.13324821043622","1"
"Disabled","1999","Bavaria","West Germany","165","0.120230550118084","0.105222589548339","0.135238510687828","1"
"Disabled","1999","Bavaria","East Germany","","","","","1"
"Disabled","1999","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1999","Mecklenburg-Western Pomerania","East Germany","31","0.0900421842738439","0.0619909654552871","0.118093403092401","1"
"Disabled","1999","Saxony","West Germany","","","","","1"
"Disabled","1999","Saxony","East Germany","76","0.0760758335948214","0.0607927602522902","0.0913589069373526","1"
"Disabled","1999","Thuringia","West Germany","","","","","1"
"Disabled","1999","Thuringia","East Germany","55","0.0989093624697531","0.0771331456419873","0.120685579297519","1"
"Disabled","1999","Saxony-Anhalt","West Germany","","","","","1"
