"m11124","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2009","Full Time","Female","2298","0.943176355117977","0.933952735079213","0.952399975156742","0"
"Not disabled","2009","Part Time","Male","1057","0.90025036012314","0.883079483004525","0.917421237241754","0"
"Not disabled","2009","Part Time","Female","2885","0.944337319288399","0.936207364709657","0.952467273867141","0"
"Not disabled","2009","Not Working","Male","2095","0.7231878386484","0.706813014006343","0.739562663290457","0"
"Not disabled","2009","Not Working","Female","3261","0.795498079022828","0.782979968553923","0.808016189491732","0"
"Disabled","2010","Full Time","Male","278","0.0592799610478119","0.0534611624399072","0.0650987596557165","1"
"Disabled","2010","Full Time","Female","125","0.0485740057548685","0.0407820070224002","0.0563660044873368","1"
"Disabled","2010","Part Time","Male","154","0.107131849641638","0.0918186282969362","0.122445070986339","1"
"Disabled","2010","Part Time","Female","205","0.0705442107806042","0.0632859297889655","0.0778024917722429","1"
"Disabled","2010","Not Working","Male","751","0.275355561369278","0.259453093353006","0.291258029385551","1"
"Disabled","2010","Not Working","Female","746","0.197350257067315","0.186706317538913","0.207994196595717","1"
"Not disabled","2010","Full Time","Male","6049","0.940720038952188","0.934901240344283","0.946538837560093","0"
"Not disabled","2010","Full Time","Female","2799","0.951425994245131","0.943633995512663","0.9592179929776","0"
"Not disabled","2010","Part Time","Male","1413","0.892868150358362","0.877554929013661","0.908181371703064","0"
"Not disabled","2010","Part Time","Female","4576","0.929455789219396","0.922197508227757","0.936714070211035","0"
"Not disabled","2010","Not Working","Male","2280","0.724644438630722","0.708741970614449","0.740546906646994","0"
"Not disabled","2010","Not Working","Female","4625","0.802649742932685","0.792005803404283","0.813293682461087","0"
"Disabled","2011","Full Time","Male","353","0.0543119204552349","0.0490912011965779","0.0595326397138918","1"
"Disabled","2011","Not Working","Male","949","0.268504415398542","0.254340673807296","0.282668156989788","1"
"Disabled","2011","Full Time","Female","162","0.0527979537354842","0.0452832684731716","0.0603126389977968","1"
"Disabled","2011","Part Time","Male","186","0.110928956348484","0.0967745055529717","0.125083407143997","1"
"Disabled","2011","Part Time","Female","270","0.0664706596222531","0.0600487653362248","0.0728925539082814","1"
"Disabled","2011","Not Working","Female","990","0.204425118332162","0.194531769342696","0.214318467321628","1"
"Not disabled","2011","Full Time","Male","6886","0.945688079544765","0.940467360286108","0.950908798803422","0"
"Not disabled","2011","Full Time","Female","3240","0.947202046264516","0.939687361002203","0.954716731526828","0"
"Not disabled","2011","Part Time","Male","1705","0.889071043651516","0.874916592856003","0.903225494447028","0"
"Not disabled","2011","Part Time","Female","5510","0.933529340377747","0.927107446091719","0.939951234663775","0"
"Not disabled","2011","Not Working","Male","2812","0.731495584601458","0.717331843010212","0.745659326192704","0"
"Not disabled","2011","Not Working","Female","5393","0.795574881667838","0.785681532678372","0.805468230657304","0"
"Disabled","2012","Full Time","Male","355","0.0598526482839165","0.0542873154673721","0.065417981100461","1"
"Disabled","2012","Not Working","Male","999","0.277278425875841","0.263106716716443","0.291450135035238","1"
"Disabled","2012","Full Time","Female","172","0.0590379621265968","0.0511878912917815","0.0668880329614122","1"
"Disabled","2012","Part Time","Male","194","0.121335068519235","0.106119471723292","0.136550665315178","1"
"Disabled","2012","Part Time","Female","289","0.0606069764783077","0.0544093651860787","0.0668045877705368","1"
"Disabled","2012","Not Working","Female","1023","0.209196662626273","0.19886969011607","0.219523635136477","1"
"Not disabled","2012","Full Time","Male","6624","0.940147351716083","0.934582018899539","0.945712684532628","0"
"Not disabled","2012","Full Time","Female","3291","0.940962037873403","0.933111967038588","0.948812108708219","0"
"Not disabled","2012","Part Time","Male","1575","0.878664931480765","0.863449334684822","0.893880528276708","0"
"Not disabled","2012","Part Time","Female","5405","0.939393023521692","0.933195412229463","0.945590634813921","0"
"Not disabled","2012","Not Working","Male","2834","0.72272157412416","0.708549864964762","0.736893283283557","0"
"Not disabled","2012","Not Working","Female","4936","0.790803337373727","0.780476364863523","0.80113030988393","0"
"Disabled","2013","Full Time","Male","353","0.0636610249125907","0.0576837074962042","0.0696383423289773","1"
"Disabled","2013","Full Time","Female","155","0.0561893565615349","0.0483571683005896","0.0640215448224802","1"
"Disabled","2013","Part Time","Male","210","0.145564653560323","0.128897883794346","0.1622314233263","1"
"Disabled","2013","Part Time","Female","284","0.0654112008671431","0.0588493422123962","0.0719730595218899","1"
"Disabled","2013","Not Working","Male","1031","0.226344133738106","0.21566364662891","0.237024620847303","1"
"Disabled","2013","Not Working","Female","1043","0.196996039158341","0.188232791226993","0.20575928708969","1"
"Not disabled","2013","Full Time","Male","6056","0.936338975087409","0.930361657671023","0.942316292503796","0"
"Not disabled","2013","Full Time","Female","3166","0.943810643438465","0.93597845517752","0.95164283169941","0"
"Not disabled","2013","Part Time","Male","1510","0.854435346439677","0.8377685766737","0.871102116205654","0"
"Not disabled","2013","Part Time","Female","5170","0.934588799132857","0.92802694047811","0.941150657787604","0"
"Not disabled","2013","Not Working","Male","4866","0.773655866261894","0.762975379152697","0.78433635337109","0"
"Not disabled","2013","Not Working","Female","6870","0.803003960841659","0.79424071291031","0.811767208773007","0"
"Disabled","2014","Full Time","Male","341","0.0601921154897983","0.0545072056112666","0.06587702536833","1"
"Disabled","2014","Full Time","Female","180","0.0639572379829738","0.0558696996396572","0.0720447763262904","1"
"Disabled","2014","Part Time","Male","213","0.126596327523701","0.111814844082256","0.141377810965146","1"
"Disabled","2014","Part Time","Female","296","0.0671218272596553","0.0605796202132007","0.0736640343061098","1"
"Disabled","2014","Not Working","Male","965","0.281250899976945","0.266957525450879","0.295544274503011","1"
"Disabled","2014","Not Working","Female","996","0.22517426953075","0.214194046731244","0.236154492330257","1"
"Not disabled","2014","Full Time","Male","6383","0.939807884510202","0.93412297463167","0.945492794388733","0"
"Not disabled","2014","Full Time","Female","3336","0.936042762017026","0.92795522367371","0.944130300360343","0"
"Not disabled","2014","Part Time","Male","1731","0.873403672476299","0.858622189034854","0.888185155917743","0"
"Not disabled","2014","Part Time","Female","5324","0.932878172740345","0.92633596569389","0.939420379786799","0"
"Not disabled","2014","Not Working","Male","2836","0.718749100023055","0.704455725496989","0.733042474549121","0"
"Not disabled","2014","Not Working","Female","4563","0.77482573046925","0.763845507669743","0.785805953268756","0"
"Disabled","2015","Full Time","Male","296","0.0605676573699259","0.0546591282362093","0.0664761865036424","1"
"Disabled","2015","Full Time","Female","162","0.0601685700451947","0.0519993156203108","0.0683378244700786","1"
"Disabled","2015","Part Time","Male","199","0.134851566668069","0.119098593653982","0.150604539682155","1"
"Disabled","2015","Part Time","Female","275","0.064353991739774","0.0577626686921895","0.0709453147873586","1"
"Disabled","2015","Not Working","Male","881","0.258719865811459","0.245636543843794","0.271803187779123","1"
"Disabled","2015","Not Working","Female","958","0.215509298013378","0.205063454002675","0.225955142024081","1"
"Not disabled","2015","Full Time","Male","5965","0.939432342630074","0.933523813496357","0.945340871763791","0"
"Not disabled","2015","Full Time","Female","3093","0.939831429954805","0.931662175529921","0.948000684379689","0"
"Not disabled","2015","Part Time","Male","1607","0.865148433331931","0.849395460317845","0.880901406346018","0"
"Not disabled","2015","Part Time","Female","5049","0.935646008260226","0.929054685212641","0.942237331307811","0"
"Not disabled","2015","Not Working","Male","3423","0.741280134188541","0.728196812220877","0.754363456156206","0"
"Not disabled","2015","Not Working","Female","4994","0.784490701986622","0.774044857975919","0.794936545997325","0"
"Disabled","2016","Full Time","Male","270","0.0577628709441478","0.0518355614022266","0.063690180486069","1"
"Disabled","2016","Full Time","Female","162","0.0652923456840422","0.0567780815601054","0.0738066098079791","1"
"Disabled","2016","Part Time","Male","210","0.14381141353358","0.127734453182029","0.15988837388513","1"
"Disabled","2016","Part Time","Female","258","0.0586941069445706","0.0522657760783205","0.0651224378108207","1"
"Disabled","2016","Not Working","Male","830","0.279462660666889","0.264345894508131","0.294579426825647","1"
"Disabled","2016","Not Working","Female","882","0.217347678012043","0.205723375959825","0.228971980064262","1"
"Not disabled","2016","Full Time","Male","5681","0.942237129055852","0.936309819513931","0.948164438597773","0"
"Not disabled","2016","Full Time","Female","3072","0.934707654315958","0.926193390192021","0.943221918439895","0"
"Not disabled","2016","Part Time","Female","4878","0.941305893055429","0.934877562189179","0.94773422392168","0"
"Not disabled","2016","Part Time","Male","1620","0.85618858646642","0.84011162611487","0.872265546817971","0"
"Not disabled","2016","Not Working","Male","2555","0.720537339333111","0.705420573174353","0.735654105491869","0"
"Not disabled","2016","Not Working","Female","3954","0.782652321987957","0.771028019935738","0.794276624040175","0"
"Disabled","2017","Full Time","Male","317","0.0528125882303197","0.0474475031713731","0.0581776732892663","1"
"Disabled","2017","Full Time","Female","169","0.0510237818414258","0.0439611610871625","0.0580864025956891","1"
"Disabled","2017","Part Time","Male","233","0.143327206922614","0.128213887230467","0.158440526614762","1"
"Disabled","2017","Part Time","Female","334","0.0740821787184439","0.0672232166778383","0.0809411407590495","1"
"Disabled","2017","Not Working","Male","886","0.274051905652863","0.259428786630556","0.288675024675171","1"
"Disabled","2017","Not Working","Female","932","0.217042186647155","0.205638704374909","0.228445668919401","1"
"Not disabled","2017","Full Time","Male","6359","0.94718741176968","0.941822326710734","0.952552496828627","0"
"Not disabled","2017","Full Time","Female","3560","0.948976218158574","0.941913597404311","0.956038838912837","0"
"Not disabled","2017","Part Time","Female","5267","0.925917821281556","0.91905885924095","0.932776783322162","0"
"Not disabled","2017","Part Time","Male","1832","0.856672793077386","0.841559473385238","0.871786112769534","0"
"Not disabled","2017","Not Working","Female","4088","0.782957813352845","0.771554331080599","0.794361295625092","0"
"Not disabled","2017","Not Working","Male","2688","0.725948094347137","0.711324975324829","0.740571213369444","0"
"Disabled","2018","Full Time","Male","319","0.0525227239477083","0.0470224802068153","0.0580229676886013","1"
"Disabled","2018","Full Time","Female","185","0.0560361001621826","0.0485367133522782","0.063535486972087","1"
"Disabled","2018","Part Time","Male","257","0.143317954616646","0.12820869910435","0.158427210128943","1"
"Disabled","2018","Part Time","Female","335","0.0689991280957624","0.0622855680970888","0.0757126880944359","1"
"Disabled","2018","Not Working","Male","883","0.288271790518173","0.273200809731175","0.303342771305171","1"
"Disabled","2018","Not Working","Female","962","0.218005390992571","0.206312663439613","0.229698118545528","1"
"Not disabled","2018","Full Time","Male","6000","0.947477276052292","0.941977032311399","0.952977519793185","0"
"Not disabled","2018","Full Time","Female","3428","0.943963899837817","0.936464513027913","0.951463286647722","0"
"Not disabled","2018","Part Time","Male","1809","0.856682045383354","0.841572789871057","0.87179130089565","0"
"Not disabled","2018","Part Time","Female","5140","0.931000871904238","0.924287311905564","0.937714431902911","0"
"Not disabled","2018","Not Working","Male","2587","0.711728209481827","0.696657228694829","0.726799190268825","0"
"Not disabled","2018","Not Working","Female","3828","0.781994609007429","0.770301881454472","0.793687336560387","0"
"Disabled","2019","Full Time","Male","325","0.0546929100473019","0.0492932956740551","0.0600925244205487","1"
"Disabled","2019","Full Time","Female","178","0.0601417415604542","0.0524862485231252","0.0677972345977831","1"
"Disabled","2019","Part Time","Male","225","0.122257166845321","0.107961120360773","0.13655321332987","1"
"Disabled","2019","Part Time","Female","322","0.0619190128338514","0.0553722261863168","0.068465799481386","1"
"Disabled","2019","Not Working","Male","898","0.278777214365547","0.263934767881725","0.293619660849369","1"
"Disabled","2019","Not Working","Female","894","0.220486481636863","0.208465489273756","0.23250747399997","1"
"Not disabled","2019","Full Time","Male","6487","0.945307089952698","0.939907475579451","0.950706704325945","0"
"Not disabled","2019","Full Time","Female","3527","0.939858258439546","0.932202765402217","0.947513751476875","0"
"Not disabled","2019","Part Time","Male","1792","0.877742833154679","0.86344678667013","0.892038879639227","0"
"Not disabled","2019","Not Working","Male","2608","0.721222785634453","0.706380339150631","0.736065232118275","0"
"Not disabled","2019","Part Time","Female","4884","0.938080987166149","0.931534200518614","0.944627773813683","0"
"Not disabled","2019","Not Working","Female","3675","0.779513518363137","0.76749252600003","0.791534510726245","0"
