"m11124","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1994","North Rhine-Westphalia","Female","1144","0.848848116111222","0.829194406696847","0.868501825525597","0"
"Not disabled","1994","Thuringia","Female","331","0.942597788929407","0.918088113472874","0.96710746438594","0"
"Disabled","1995","Schleswig-Holstein","Male","16","","","","1"
"Disabled","1995","Schleswig-Holstein","Female","15","","","","1"
"Disabled","1995","Hamburg","Male","2","","","","1"
"Disabled","1995","Hamburg","Female","10","","","","1"
"Disabled","1995","Lower Saxony","Male","59","0.137703834709954","0.107971810017714","0.167435859402193","1"
"Disabled","1995","Lower Saxony","Female","49","0.126671531176803","0.0981389436351347","0.155204118718471","1"
"Disabled","1995","Bremen","Female","8","","","","1"
"Disabled","1995","Bremen","Male","5","","","","1"
"Disabled","1995","North Rhine-Westphalia","Male","164","0.160336600848617","0.139872929150758","0.180800272546475","1"
"Disabled","1995","Hesse","Male","52","0.132124972804673","0.101044564101017","0.163205381508329","1"
"Disabled","1995","North Rhine-Westphalia","Female","137","0.15453723500427","0.135162034791714","0.173912435216827","1"
"Disabled","1995","Berlin","Female","38","0.153038710498153","0.112366547186776","0.193710873809531","1"
"Disabled","1995","Berlin","Male","34","0.146576530840482","0.104152984443344","0.189000077237621","1"
"Disabled","1995","Hesse","Female","51","0.105963283764519","0.0787108412262727","0.133215726302766","1"
"Disabled","1995","Brandenburg","Male","22","","","","1"
"Disabled","1995","Brandenburg","Female","25","","","","1"
"Disabled","1995","Rhineland-Palatinate,Saarland","Male","41","0.154007681780945","0.115526877330637","0.192488486231254","1"
"Disabled","1995","Rhineland-Palatinate,Saarland","Female","26","","","","1"
"Disabled","1995","Baden-Württemberg","Male","102","0.149673149204778","0.126089090442739","0.173257207966818","1"
"Disabled","1995","Baden-Württemberg","Female","60","0.0800357864634422","0.0625112777700857","0.0975602951567987","1"
"Disabled","1995","Bavaria","Male","85","0.141549299733969","0.117661124214398","0.16543747525354","1"
"Disabled","1995","Bavaria","Female","56","0.107835116173867","0.087141072514668","0.128529159833067","1"
"Disabled","1995","Mecklenburg-Western Pomerania","Male","17","","","","1"
"Disabled","1995","Mecklenburg-Western Pomerania","Female","16","","","","1"
"Disabled","1995","Saxony","Male","37","0.0832865631577657","0.0594222606459775","0.107150865669554","1"
"Disabled","1995","Saxony","Female","32","0.0732780965428143","0.0520885419153163","0.0944676511703123","1"
"Disabled","1995","Thuringia","Male","20","","","","1"
"Disabled","1995","Thuringia","Female","17","","","","1"
"Disabled","1995","Saxony-Anhalt","Male","19","","","","1"
"Disabled","1995","Saxony-Anhalt","Female","22","","","","1"
"Not disabled","1995","Schleswig-Holstein","Male","116","0.853858089131824","0.793596391114625","0.914119787149023","0"
"Not disabled","1995","Schleswig-Holstein","Female","134","0.879512004527217","0.827242578371145","0.931781430683289","0"
"Not disabled","1995","Hamburg","Male","60","0.915461130381667","0.846214217113081","0.984708043650253","0"
"Not disabled","1995","Hamburg","Female","60","0.77184708513862","0.673541607864937","0.870152562412303","0"
"Not disabled","1995","Hesse","Male","404","0.867875027195327","0.836794618491671","0.898955435898983","0"
"Not disabled","1995","Hesse","Female","439","0.89403671623548","0.866784273697234","0.921289158773727","0"
"Not disabled","1995","Rhineland-Palatinate,Saarland","Male","297","0.845992318219055","0.807511513768746","0.884473122669363","0"
"Not disabled","1995","Rhineland-Palatinate,Saarland","Female","342","0.900773096469715","0.870227641064118","0.931318551875312","0"
"Not disabled","1995","Baden-Württemberg","Male","777","0.850326850795222","0.826742792033182","0.873910909557261","0"
"Not disabled","1995","Baden-Württemberg","Female","861","0.919964213536558","0.902439704843201","0.937488722229914","0"
"Not disabled","1995","Bavaria","Male","733","0.858450700266031","0.83456252474646","0.882338875785602","0"
"Not disabled","1995","Bavaria","Female","807","0.892164883826133","0.871470840166933","0.912858927485332","0"
"Not disabled","1995","Berlin","Male","233","0.853423469159518","0.810999922762379","0.895847015556656","0"
"Not disabled","1995","Berlin","Female","263","0.846961289501847","0.806289126190469","0.887633452813224","0"
"Not disabled","1995","Brandenburg","Male","256","0.910506949143178","0.876951582983293","0.944062315303064","0"
"Not disabled","1995","Brandenburg","Female","283","0.905916693137201","0.873312522994656","0.938520863279745","0"
"Not disabled","1995","Mecklenburg-Western Pomerania","Male","185","0.901428497594377","0.860321691334841","0.942535303853914","0"
"Not disabled","1995","Mecklenburg-Western Pomerania","Female","195","0.906303081768476","0.866983739428342","0.945622424108611","0"
"Not disabled","1995","Saxony","Male","478","0.916713436842234","0.892849134330446","0.940577739354022","0"
"Not disabled","1995","Saxony","Female","549","0.926721903457186","0.905532348829688","0.947911458084684","0"
"Not disabled","1995","Lower Saxony","Male","457","0.862296165290046","0.832564140597807","0.892028189982286","0"
"Not disabled","1995","Lower Saxony","Female","473","0.873328468823197","0.844795881281529","0.901861056364865","0"
"Not disabled","1995","Bremen","Male","39","0.803479550252368","0.686067400082871","0.920891700421865","0"
"Not disabled","1995","Saxony-Anhalt","Male","298","0.927855801300637","0.899374527379177","0.956337075222097","0"
"Not disabled","1995","Saxony-Anhalt","Female","350","0.922575281325467","0.895416057999212","0.949734504651721","0"
"Not disabled","1995","Bremen","Female","42","0.836042345786777","0.733419731388636","0.938664960184918","0"
"Not disabled","1995","North Rhine-Westphalia","Male","1071","0.839663399151383","0.819199727453525","0.860127070849242","0"
"Not disabled","1995","Thuringia","Male","293","0.906487414819291","0.874232801230236","0.938742028408345","0"
"Not disabled","1995","Thuringia","Female","319","0.933860671877754","0.907287133597211","0.960434210158298","0"
"Not disabled","1995","North Rhine-Westphalia","Female","1200","0.84546276499573","0.826087564783173","0.864837965208286","0"
"Disabled","1996","Schleswig-Holstein","Female","13","","","","1"
"Disabled","1996","Hamburg","Female","10","","","","1"
"Disabled","1996","Schleswig-Holstein","Male","19","","","","1"
"Disabled","1996","Hamburg","Male","4","","","","1"
"Disabled","1996","Lower Saxony","Male","56","0.138437529957537","0.108405371816192","0.168469688098883","1"
"Disabled","1996","Lower Saxony","Female","49","0.119954959926677","0.0925256259009416","0.147384293952412","1"
"Disabled","1996","Bremen","Male","6","","","","1"
"Disabled","1996","Bremen","Female","9","","","","1"
"Disabled","1996","North Rhine-Westphalia","Male","158","0.158168559673425","0.137684365266001","0.178652754080848","1"
"Disabled","1996","North Rhine-Westphalia","Female","134","0.141371256926998","0.122737803352769","0.160004710501226","1"
"Disabled","1996","Berlin","Male","33","0.163394018093571","0.118103564781777","0.208684471405366","1"
"Disabled","1996","Hesse","Male","54","0.143623352991626","0.110965234042673","0.176281471940579","1"
"Disabled","1996","Berlin","Female","37","0.158115987608939","0.115978768471939","0.200253206745939","1"
"Disabled","1996","Hesse","Female","49","0.106424180736174","0.0786038074139554","0.134244554058392","1"
"Disabled","1996","Brandenburg","Male","22","","","","1"
"Disabled","1996","Brandenburg","Female","26","","","","1"
"Disabled","1996","Rhineland-Palatinate,Saarland","Male","42","0.167184008488089","0.127345319756775","0.207022697219404","1"
"Disabled","1996","Rhineland-Palatinate,Saarland","Female","26","","","","1"
"Disabled","1996","Baden-Württemberg","Male","104","0.157056016119351","0.13239155685953","0.181720475379172","1"
"Disabled","1996","Baden-Württemberg","Female","65","0.0820882257164839","0.063920975444399","0.100255475988569","1"
"Disabled","1996","Bavaria","Male","83","0.143011833266141","0.119050302213979","0.166973364318303","1"
"Disabled","1996","Bavaria","Female","59","0.103921730297781","0.0833098219513909","0.124533638644171","1"
"Disabled","1996","Mecklenburg-Western Pomerania","Male","17","","","","1"
"Disabled","1996","Mecklenburg-Western Pomerania","Female","15","","","","1"
"Disabled","1996","Saxony","Male","34","0.0826267343572208","0.0590085681993473","0.106244900515094","1"
"Disabled","1996","Saxony","Female","32","0.069957606666493","0.0492344723011133","0.0906807410318728","1"
"Disabled","1996","Thuringia","Male","21","","","","1"
"Disabled","1996","Thuringia","Female","23","","","","1"
"Disabled","1996","Saxony-Anhalt","Male","25","","","","1"
"Disabled","1996","Saxony-Anhalt","Female","23","","","","1"
"Not disabled","1996","Schleswig-Holstein","Male","116","0.820385569132235","0.755632430145524","0.885138708118946","0"
"Not disabled","1996","Schleswig-Holstein","Female","136","0.887918493703365","0.837265107076235","0.938571880330495","0"
"Not disabled","1996","Hamburg","Male","56","0.874750218272505","0.790996714514298","0.958503722030711","0"
"Not disabled","1996","Hamburg","Female","58","0.779200208118345","0.680613697719339","0.877786718517351","0"
"Not disabled","1996","Hesse","Male","389","0.856376647008374","0.823718528059421","0.889034765957327","0"
"Not disabled","1996","Hesse","Female","423","0.893575819263826","0.865755445941608","0.921396192586044","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","Male","295","0.832815991511911","0.792977302780596","0.872654680243225","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","Female","333","0.892303244344427","0.860236238349361","0.924370250339494","0"
"Not disabled","1996","Baden-Württemberg","Male","732","0.842943983880649","0.818279524620828","0.86760844314047","0"
"Not disabled","1996","Baden-Württemberg","Female","812","0.917911774283516","0.899744524011431","0.936079024555601","0"
"Not disabled","1996","Bavaria","Male","737","0.856988166733859","0.833026635681697","0.880949697786021","0"
"Not disabled","1996","Bavaria","Female","783","0.896078269702219","0.875466361355829","0.916690178048609","0"
"Not disabled","1996","Berlin","Male","223","0.836605981906429","0.791315528594634","0.881896435218223","0"
"Not disabled","1996","Berlin","Female","251","0.841884012391061","0.799746793254061","0.884021231528061","0"
"Not disabled","1996","Brandenburg","Male","264","0.910124489266177","0.876978105039841","0.943270873492512","0"
"Not disabled","1996","Brandenburg","Female","286","0.906783266484731","0.87452288618066","0.939043646788801","0"
"Not disabled","1996","Mecklenburg-Western Pomerania","Male","181","0.895402069913206","0.852774940445256","0.938029199381156","0"
"Not disabled","1996","Mecklenburg-Western Pomerania","Female","185","0.923186202378005","0.886280169513456","0.960092235242555","0"
"Not disabled","1996","Lower Saxony","Male","452","0.861562470042463","0.831530311901117","0.891594628183808","0"
"Not disabled","1996","Lower Saxony","Female","490","0.880045040073323","0.852615706047588","0.907474374099058","0"
"Not disabled","1996","Saxony","Male","488","0.917373265642779","0.893755099484906","0.940991431800653","0"
"Not disabled","1996","Saxony","Female","550","0.930042393333507","0.909319258968127","0.950765527698887","0"
"Not disabled","1996","Saxony-Anhalt","Male","289","0.884587603907603","0.849246515509169","0.919928692306037","0"
"Not disabled","1996","Bremen","Male","40","0.788036317734822","0.669930029923395","0.906142605546249","0"
"Not disabled","1996","Bremen","Female","39","0.789241212878502","0.673862631379212","0.904619794377791","0"
"Not disabled","1996","Saxony-Anhalt","Female","339","0.923679500191247","0.896328383573277","0.951030616809216","0"
"Not disabled","1996","Thuringia","Male","295","0.902922473151757","0.870279543221139","0.935565403082375","0"
"Not disabled","1996","North Rhine-Westphalia","Male","1061","0.841831440326575","0.821347245919152","0.862315634733999","0"
"Not disabled","1996","North Rhine-Westphalia","Female","1209","0.858628743073002","0.839995289498774","0.877262196647231","0"
"Not disabled","1996","Thuringia","Female","315","0.91232124570096","0.882169613927711","0.942472877474209","0"
"Disabled","1997","Schleswig-Holstein","Male","14","","","","1"
"Disabled","1997","Schleswig-Holstein","Female","17","","","","1"
"Disabled","1997","Hamburg","Male","3","","","","1"
"Disabled","1997","Hamburg","Female","9","","","","1"
"Disabled","1997","Lower Saxony","Male","64","0.148468582891796","0.117548983780636","0.179388182002956","1"
"Disabled","1997","Lower Saxony","Female","49","0.128340703944703","0.099972420725877","0.156708987163528","1"
"Disabled","1997","Bremen","Male","3","","","","1"
"Disabled","1997","Bremen","Female","8","","","","1"
"Disabled","1997","North Rhine-Westphalia","Male","151","0.155072454362792","0.134617790732121","0.175527117993462","1"
"Disabled","1997","North Rhine-Westphalia","Female","127","0.138010118038851","0.119332607466735","0.156687628610966","1"
"Disabled","1997","Hesse","Male","47","0.122990345911007","0.0914680557728173","0.154512636049196","1"
"Disabled","1997","Hesse","Female","45","0.0990829877263899","0.0710706526032301","0.12709532284955","1"
"Disabled","1997","Berlin","Male","34","0.173502592431364","0.126085078461186","0.220920106401542","1"
"Disabled","1997","Berlin","Female","30","0.14733846153124","0.104582908362624","0.190094014699857","1"
"Disabled","1997","Brandenburg","Male","23","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","Male","43","0.165323243771624","0.125838006576615","0.204808480966634","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","Female","29","","","","1"
"Disabled","1997","Brandenburg","Female","32","0.123219305545601","0.0861487164722416","0.16028989461896","1"
"Disabled","1997","Baden-Württemberg","Male","106","0.173041054436709","0.147520305279229","0.198561803594189","1"
"Disabled","1997","Baden-Württemberg","Female","73","0.0905111264334074","0.0714788538426559","0.109543399024159","1"
"Disabled","1997","Bavaria","Male","82","0.155735820119649","0.130530166396025","0.180941473843273","1"
"Disabled","1997","Bavaria","Female","54","0.0845909283288064","0.0656824783325813","0.103499378325032","1"
"Disabled","1997","Mecklenburg-Western Pomerania","Male","16","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","Female","16","","","","1"
"Disabled","1997","Saxony","Male","34","0.080756859986252","0.0571795464236183","0.104334173548886","1"
"Disabled","1997","Saxony","Female","33","0.0664637125753681","0.0460327919154972","0.0868946332352389","1"
"Disabled","1997","Thuringia","Male","20","","","","1"
"Disabled","1997","Thuringia","Female","23","","","","1"
"Disabled","1997","Saxony-Anhalt","Male","21","","","","1"
"Disabled","1997","Saxony-Anhalt","Female","21","","","","1"
"Not disabled","1997","Schleswig-Holstein","Male","115","0.86705776938394","0.808469761184245","0.925645777583636","0"
"Not disabled","1997","Schleswig-Holstein","Female","126","0.839937388408144","0.779840985438096","0.900033791378192","0"
"Not disabled","1997","Hamburg","Male","56","0.882533095477731","0.800375948809536","0.964690242145926","0"
"Not disabled","1997","Hamburg","Female","56","0.796381555975882","0.698486543390419","0.894276568561346","0"
"Not disabled","1997","Lower Saxony","Male","444","0.851531417108204","0.820611817997044","0.882451016219364","0"
"Not disabled","1997","Lower Saxony","Female","485","0.871659296055297","0.843291012836472","0.900027579274123","0"
"Not disabled","1997","Bremen","Male","43","0.930489613143256","0.856995967212241","1.00398325907427","0"
"Not disabled","1997","Bremen","Female","40","0.83188432033572","0.72608982967985","0.937678810991589","0"
"Not disabled","1997","Hesse","Male","370","0.877009654088993","0.845487363950804","0.908531944227183","0"
"Not disabled","1997","Hesse","Female","392","0.90091701227361","0.87290467715045","0.92892934739677","0"
"Not disabled","1997","Rhineland-Palatinate,Saarland","Male","297","0.834676756228376","0.795191519033366","0.874161993423385","0"
"Not disabled","1997","Rhineland-Palatinate,Saarland","Female","343","0.887189530612785","0.855041118397841","0.919337942827729","0"
"Not disabled","1997","Baden-Württemberg","Male","738","0.826958945563291","0.801438196405811","0.852479694720771","0"
"Not disabled","1997","Baden-Württemberg","Female","800","0.909488873566593","0.890456600975841","0.928521146157344","0"
"Not disabled","1997","Bavaria","Male","713","0.844264179880351","0.819058526156726","0.869469833603975","0"
"Not disabled","1997","Bavaria","Female","778","0.915409071671194","0.896500621674968","0.934317521667419","0"
"Not disabled","1997","Berlin","Male","211","0.826497407568636","0.779079893598458","0.873914921538814","0"
"Not disabled","1997","Berlin","Female","234","0.85266153846876","0.809905985300143","0.895417091637376","0"
"Not disabled","1997","Brandenburg","Male","272","0.921644869375296","0.890979188813437","0.952310549937155","0"
"Not disabled","1997","Brandenburg","Female","270","0.876780694454399","0.839710105381039","0.913851283527758","0"
"Not disabled","1997","Mecklenburg-Western Pomerania","Male","175","0.888955351391506","0.844397914689905","0.933512788093106","0"
"Not disabled","1997","Mecklenburg-Western Pomerania","Female","178","0.913965869933913","0.87450673126702","0.953425008600807","0"
"Not disabled","1997","Saxony","Male","479","0.919243140013748","0.895665826451114","0.942820453576382","0"
"Not disabled","1997","Saxony","Female","538","0.933536287424632","0.913105366764761","0.953967208084503","0"
"Not disabled","1997","Saxony-Anhalt","Male","286","0.932741713691636","0.90472401233058","0.960759415052691","0"
"Not disabled","1997","Saxony-Anhalt","Female","337","0.927317970878055","0.900425268998684","0.954210672757425","0"
"Not disabled","1997","North Rhine-Westphalia","Male","1052","0.844927545637209","0.824472882006538","0.865382209267879","0"
"Not disabled","1997","Thuringia","Male","296","0.904669532021482","0.872290385706519","0.937048678336446","0"
"Not disabled","1997","Thuringia","Female","317","0.914548522015812","0.884833791362277","0.944263252669348","0"
"Not disabled","1997","North Rhine-Westphalia","Female","1183","0.861989881961149","0.843312371389034","0.880667392533265","0"
"Disabled","1998","Schleswig-Holstein","Male","15","","","","1"
"Disabled","1998","Schleswig-Holstein","Female","18","","","","1"
"Disabled","1998","Hamburg","Female","14","","","","1"
"Disabled","1998","Hamburg","Male","4","","","","1"
"Disabled","1998","Lower Saxony","Female","48","0.107868707789629","0.083190371957073","0.132547043622185","1"
"Disabled","1998","Lower Saxony","Male","85","0.166947058129107","0.137032223119134","0.196861893139079","1"
"Disabled","1998","Bremen","Male","6","","","","1"
"Disabled","1998","Bremen","Female","8","","","","1"
"Disabled","1998","North Rhine-Westphalia","Female","166","0.149717431547497","0.13152759921602","0.167907263878975","1"
"Disabled","1998","North Rhine-Westphalia","Male","184","0.155889023525886","0.136701436411376","0.175076610640397","1"
"Disabled","1998","Hesse","Male","56","0.129674703732727","0.0991730372375166","0.160176370227937","1"
"Disabled","1998","Hesse","Female","49","0.0995317213540952","0.0729155904975824","0.126147852210608","1"
"Disabled","1998","Berlin","Male","28","","","","1"
"Disabled","1998","Rhineland-Palatinate,Saarland","Male","54","0.176456738012821","0.138476739715715","0.214436736309927","1"
"Disabled","1998","Berlin","Female","29","","","","1"
"Disabled","1998","Brandenburg","Male","26","","","","1"
"Disabled","1998","Brandenburg","Female","34","0.112276046088896","0.0776314682214671","0.146920623956325","1"
"Disabled","1998","Rhineland-Palatinate,Saarland","Female","40","0.105662145434065","0.0762630502127625","0.135061240655368","1"
"Disabled","1998","Baden-Württemberg","Male","107","0.156649915152462","0.132703225591689","0.180596604713236","1"
"Disabled","1998","Baden-Württemberg","Female","81","0.0980488703687026","0.0790885798545349","0.11700916088287","1"
"Disabled","1998","Bavaria","Male","102","0.146594990188474","0.123563547099008","0.169626433277941","1"
"Disabled","1998","Bavaria","Female","73","0.118556182855987","0.098202377157546","0.138909988554428","1"
"Disabled","1998","Mecklenburg-Western Pomerania","Male","18","","","","1"
"Disabled","1998","Mecklenburg-Western Pomerania","Female","13","","","","1"
"Disabled","1998","Saxony","Male","32","0.0624932347839983","0.0425523886133032","0.0824340809546934","1"
"Disabled","1998","Saxony","Female","39","0.0754959083140503","0.0545478578230638","0.0964439588050368","1"
"Disabled","1998","Thuringia","Male","25","","","","1"
"Disabled","1998","Thuringia","Female","26","","","","1"
"Disabled","1998","Saxony-Anhalt","Male","28","","","","1"
"Disabled","1998","Saxony-Anhalt","Female","24","","","","1"
"Not disabled","1998","Schleswig-Holstein","Male","149","0.891535036922261","0.843942362405778","0.939127711438743","0"
"Not disabled","1998","Schleswig-Holstein","Female","173","0.883515195837344","0.838019212512768","0.92901117916192","0"
"Not disabled","1998","Hamburg","Male","63","0.9408737836795","0.884397460149906","0.997350107209095","0"
"Not disabled","1998","Hamburg","Female","72","0.756352069231627","0.665623883019975","0.847080255443279","0"
"Not disabled","1998","Lower Saxony","Male","512","0.833052941870893","0.803138106860921","0.862967776880866","0"
"Not disabled","1998","Lower Saxony","Female","559","0.892131292210371","0.867452956377815","0.916809628042927","0"
"Not disabled","1998","Bremen","Male","42","0.791019910210795","0.675999838102057","0.906039982319534","0"
"Not disabled","1998","Bremen","Female","45","0.827137126522833","0.725336657808947","0.928937595236719","0"
"Not disabled","1998","Hesse","Male","410","0.870325296267273","0.839823629772063","0.900826962762483","0"
"Not disabled","1998","Hesse","Female","437","0.900468278645905","0.873852147789392","0.927084409502418","0"
"Not disabled","1998","Rhineland-Palatinate,Saarland","Male","333","0.823543261987179","0.785563263690073","0.861523260284285","0"
"Not disabled","1998","Rhineland-Palatinate,Saarland","Female","380","0.894337854565935","0.864938759344632","0.923736949787238","0"
"Not disabled","1998","Baden-Württemberg","Male","778","0.843350084847538","0.819403395286764","0.867296774408311","0"
"Not disabled","1998","Baden-Württemberg","Female","864","0.901951129631298","0.88299083911713","0.920911420145465","0"
"Not disabled","1998","Bavaria","Male","804","0.853405009811526","0.830373566722059","0.876436452900992","0"
"Not disabled","1998","Bavaria","Female","896","0.881443817144013","0.861090011445572","0.901797622842454","0"
"Not disabled","1998","Berlin","Male","223","0.883682542580811","0.844019884303603","0.92334520085802","0"
"Not disabled","1998","Berlin","Female","250","0.883290421328395","0.845615617431766","0.920965225225023","0"
"Not disabled","1998","Brandenburg","Male","278","0.922535045736283","0.892484291945174","0.952585799527392","0"
"Not disabled","1998","Brandenburg","Female","285","0.887723953911104","0.853079376043675","0.922368531778533","0"
"Not disabled","1998","Mecklenburg-Western Pomerania","Male","182","0.894948456603104","0.852453897897312","0.937443015308896","0"
"Not disabled","1998","Mecklenburg-Western Pomerania","Female","194","0.935805591570134","0.902416520485595","0.969194662654673","0"
"Not disabled","1998","Saxony","Male","534","0.937506765216002","0.917565919045307","0.957447611386697","0"
"Not disabled","1998","Saxony","Female","572","0.92450409168595","0.903556041194963","0.945452142176936","0"
"Not disabled","1998","Saxony-Anhalt","Male","301","0.907227452801032","0.875878865514259","0.938576040087805","0"
"Not disabled","1998","Saxony-Anhalt","Female","334","0.928011559195801","0.901237473183791","0.954785645207811","0"
"Not disabled","1998","Thuringia","Male","326","0.89435048576819","0.862192994627374","0.926507976909006","0"
"Not disabled","1998","North Rhine-Westphalia","Male","1189","0.844110976474114","0.824923389359603","0.863298563588624","0"
"Not disabled","1998","North Rhine-Westphalia","Female","1312","0.850282568452503","0.832092736121025","0.868472400783981","0"
"Not disabled","1998","Thuringia","Female","349","0.92102052017651","0.893722934054386","0.948318106298634","0"
"Disabled","1999","Schleswig-Holstein","Male","13","","","","1"
"Disabled","1999","Schleswig-Holstein","Female","17","","","","1"
"Disabled","1999","Hamburg","Male","5","","","","1"
"Disabled","1999","Lower Saxony","Male","77","0.157878208711325","0.128330847192765","0.187425570229885","1"
"Disabled","1999","Lower Saxony","Female","51","0.127227261506366","0.100316181990047","0.154138341022685","1"
"Disabled","1999","Hamburg","Female","10","","","","1"
"Disabled","1999","Bremen","Female","8","","","","1"
"Disabled","1999","Bremen","Male","6","","","","1"
"Disabled","1999","North Rhine-Westphalia","Male","177","0.161589737262828","0.141665489876167","0.18151398464949","1"
"Disabled","1999","North Rhine-Westphalia","Female","161","0.165367152162926","0.145920428439497","0.184813875886355","1"
"Disabled","1999","Hesse","Male","49","0.121855832200605","0.0910800360331023","0.152631628368108","1"
"Disabled","1999","Hesse","Female","50","0.121487780931619","0.0918261289135454","0.151149432949693","1"
"Disabled","1999","Rhineland-Palatinate,Saarland","Male","59","0.196195442456735","0.155676826947492","0.236714057965978","1"
"Disabled","1999","Rhineland-Palatinate,Saarland","Female","38","0.109569938109938","0.0790740571968647","0.140065819023012","1"
"Disabled","1999","Berlin","Male","29","","","","1"
"Disabled","1999","Berlin","Female","29","","","","1"
"Disabled","1999","Baden-Württemberg","Male","102","0.157070467371316","0.132623431265229","0.181517503477403","1"
"Disabled","1999","Baden-Württemberg","Female","81","0.104859362909036","0.0847312837479477","0.124987442070124","1"
"Disabled","1999","Brandenburg","Male","23","","","","1"
"Disabled","1999","Brandenburg","Female","40","0.146250578472745","0.10716673417534","0.18533442277015","1"
"Disabled","1999","Bavaria","Male","93","0.143747477965837","0.120514916936369","0.166980038995305","1"
"Disabled","1999","Bavaria","Female","72","0.0979726624824314","0.0788461227027155","0.117099202262147","1"
"Disabled","1999","Mecklenburg-Western Pomerania","Male","15","","","","1"
"Disabled","1999","Mecklenburg-Western Pomerania","Female","16","","","","1"
"Disabled","1999","Saxony","Male","33","0.0722984341973247","0.0506348401215537","0.0939620282730956","1"
"Disabled","1999","Saxony","Female","43","0.0795977872865461","0.0580653559961204","0.101130218576972","1"
"Disabled","1999","Thuringia","Male","26","","","","1"
"Disabled","1999","Thuringia","Female","29","","","","1"
"Disabled","1999","Saxony-Anhalt","Male","30","0.0849166741295736","0.0547031751111323","0.115130173148015","1"
"Disabled","1999","Saxony-Anhalt","Female","26","","","","1"
"Not disabled","1999","Schleswig-Holstein","Male","139","0.905751832310856","0.859303795194437","0.952199869427275","0"
"Not disabled","1999","Schleswig-Holstein","Female","161","0.861481432960878","0.810733886969187","0.912228978952568","0"
"Not disabled","1999","Hamburg","Male","59","0.847603543113748","0.759550996530239","0.935656089697257","0"
"Not disabled","1999","Hamburg","Female","66","0.79658822470952","0.706088703593343","0.887087745825696","0"
"Not disabled","1999","Lower Saxony","Male","508","0.842121791288675","0.812574429770115","0.871669152807235","0"
"Not disabled","1999","Lower Saxony","Female","538","0.872772738493634","0.845861658977315","0.899683818009953","0"
"Not disabled","1999","Bremen","Male","34","0.760849488655145","0.628658110965308","0.893040866344983","0"
"Not disabled","1999","Bremen","Female","40","0.844210620991002","0.741616659124137","0.946804582857867","0"
"Not disabled","1999","Hesse","Male","385","0.878144167799395","0.847368371631892","0.908919963966898","0"
"Not disabled","1999","Hesse","Female","416","0.878512219068381","0.848850567050307","0.908173871086455","0"
"Not disabled","1999","Rhineland-Palatinate,Saarland","Male","310","0.803804557543265","0.763285942034022","0.844323173052508","0"
"Not disabled","1999","Rhineland-Palatinate,Saarland","Female","365","0.890430061890062","0.859934180976988","0.920925942803135","0"
"Not disabled","1999","Baden-Württemberg","Male","749","0.842929532628684","0.818482496522597","0.867376568734771","0"
"Not disabled","1999","Baden-Württemberg","Female","809","0.895140637090964","0.875012557929876","0.915268716252052","0"
"Not disabled","1999","Bavaria","Male","783","0.856252522034163","0.833019961004695","0.879485083063631","0"
"Not disabled","1999","Bavaria","Female","856","0.902027337517569","0.882900797737853","0.921153877297284","0"
"Not disabled","1999","Berlin","Male","217","0.861364449005217","0.818181597634007","0.904547300376427","0"
"Not disabled","1999","Berlin","Female","241","0.862140944071068","0.821019060952384","0.903262827189753","0"
"Not disabled","1999","Brandenburg","Male","262","0.930482380501449","0.900954846113809","0.960009914889089","0"
"Not disabled","1999","Brandenburg","Female","274","0.853749421527255","0.81466557722985","0.89283326582466","0"
"Not disabled","1999","Mecklenburg-Western Pomerania","Male","180","0.890902222561432","0.847144595947642","0.934659849175223","0"
"Not disabled","1999","Mecklenburg-Western Pomerania","Female","189","0.928901833946045","0.89372268977335","0.96408097811874","0"
"Not disabled","1999","Saxony","Male","516","0.927701565802675","0.906037971726904","0.949365159878446","0"
"Not disabled","1999","Saxony","Female","564","0.920402212713454","0.898869781423028","0.94193464400388","0"
"Not disabled","1999","Saxony-Anhalt","Male","297","0.915083325870426","0.884869826851985","0.945296824888868","0"
"Not disabled","1999","Saxony-Anhalt","Female","334","0.92707437994418","0.900215110526007","0.953933649362352","0"
"Not disabled","1999","North Rhine-Westphalia","Male","1134","0.838410262737172","0.81848601535051","0.858334510123833","0"
"Not disabled","1999","Thuringia","Female","343","0.909222586391718","0.880028113976948","0.938417058806488","0"
"Not disabled","1999","North Rhine-Westphalia","Female","1241","0.834632847837074","0.815186124113645","0.854079571560503","0"
"Not disabled","1999","Thuringia","Male","324","0.892514043182319","0.860065331294184","0.924962755070454","0"
"Disabled","2000","Schleswig-Holstein","Male","38","0.117916804159506","0.0834837326110623","0.15234987570795","1"
"Disabled","2000","Schleswig-Holstein","Female","31","0.0950602502848871","0.0654144295717141","0.12470607099806","1"
"Disabled","2000","Hamburg","Male","14","","","","1"
"Disabled","2000","Hamburg","Female","23","","","","1"
"Disabled","2000","Lower Saxony","Male","133","0.147038537038904","0.125110764284039","0.16896630979377","1"
"Disabled","2000","Lower Saxony","Female","81","0.0972799468766522","0.0791912631327898","0.115368630620515","1"
