"m11124","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2009","Employed","indirect migration background","506","0.983472995097143","0.972525682309579","0.994420307884707","0"
"Disabled","2010","Not Employed","no migration background","1341","0.244310939871468","0.234144573444611","0.254477306298324","1"
"Disabled","2010","Not Employed","direct migration background","142","0.169126453220912","0.147890378119119","0.190362528322705","1"
"Disabled","2010","Not Employed","indirect migration background","14","","","","1"
"Disabled","2010","Employed","no migration background","686","0.069973089484508","0.0656034884118985","0.0743426905571174","1"
"Disabled","2010","Employed","direct migration background","52","0.0473942351416398","0.0372996685970317","0.0574888016862478","1"
"Disabled","2010","Employed","indirect migration background","24","","","","1"
"Not disabled","2010","Not Employed","no migration background","5521","0.755689060128532","0.745522693701676","0.765855426555389","0"
"Not disabled","2010","Not Employed","direct migration background","1055","0.830873546779088","0.809637471677295","0.852109621880881","0"
"Not disabled","2010","Not Employed","indirect migration background","329","0.903009289219354","0.871689977383211","0.934328601055497","0"
"Not disabled","2010","Employed","no migration background","12407","0.930026910515492","0.925657309442883","0.934396511588101","0"
"Not disabled","2010","Employed","direct migration background","1650","0.95260576485836","0.942511198313752","0.962700331402968","0"
"Not disabled","2010","Employed","indirect migration background","780","0.9596574890081","0.946056839212937","0.973258138803263","0"
"Disabled","2011","Not Employed","no migration background","1742","0.245160118948282","0.23598306105727","0.254337176839294","1"
"Disabled","2011","Employed","direct migration background","57","0.0334353861317691","0.0254399511587723","0.0414308211047659","1"
"Disabled","2011","Not Employed","direct migration background","174","0.164236215873275","0.144150536015284","0.184321895731267","1"
"Disabled","2011","Not Employed","indirect migration background","23","","","","1"
"Disabled","2011","Employed","no migration background","884","0.0700993241262306","0.066074632691678","0.0741240155607832","1"
"Disabled","2011","Employed","indirect migration background","30","0.0356742129985897","0.02363001203777","0.0477184139594095","1"
"Not disabled","2011","Not Employed","no migration background","6699","0.754839881051718","0.745662823160706","0.76401693894273","0"
"Not disabled","2011","Not Employed","direct migration background","1133","0.835763784126725","0.815678104268733","0.855849463984716","0"
"Not disabled","2011","Not Employed","indirect migration background","373","0.901051683538795","0.871642731169899","0.930460635907692","0"
"Not disabled","2011","Employed","no migration background","14575","0.929900675873769","0.925875984439217","0.933925367308322","0"
"Not disabled","2011","Employed","direct migration background","1885","0.966564613868231","0.958569178895234","0.974560048841228","0"
"Not disabled","2011","Employed","indirect migration background","881","0.96432578700141","0.95228158604059","0.97636998796223","0"
"Disabled","2012","Not Employed","no migration background","1833","0.252339328860446","0.242990935069794","0.261687722651097","1"
"Disabled","2012","Employed","direct migration background","68","0.0451931957762968","0.0358330674243379","0.0545533241282557","1"
"Disabled","2012","Not Employed","direct migration background","168","0.168382300506896","0.146829490890442","0.189935110123351","1"
"Disabled","2012","Not Employed","indirect migration background","21","","","","1"
"Disabled","2012","Employed","no migration background","905","0.0717691042600311","0.0676486507905358","0.0758895577295265","1"
"Disabled","2012","Employed","indirect migration background","37","0.0485803036642296","0.034836708758866","0.0623238985695932","1"
"Not disabled","2012","Not Employed","no migration background","6460","0.747660671139554","0.738312277348903","0.757009064930206","0"
"Not disabled","2012","Not Employed","direct migration background","990","0.831617699493104","0.810064889876649","0.853170509109558","0"
"Not disabled","2012","Not Employed","indirect migration background","320","0.87819374580839","0.843480049046063","0.912907442570717","0"
"Not disabled","2012","Employed","no migration background","14168","0.928230895739969","0.924110442270474","0.932351349209464","0"
"Not disabled","2012","Employed","direct migration background","1824","0.954806804223703","0.945446675871744","0.964166932575662","0"
"Not disabled","2012","Employed","indirect migration background","903","0.951419696335771","0.937676101430407","0.965163291241134","0"
"Disabled","2013","Not Employed","no migration background","1697","0.246838401794498","0.237331696624105","0.25634510696489","1"
"Disabled","2013","Not Employed","direct migration background","330","0.121790080844921","0.112402210459714","0.131177951230128","1"
"Disabled","2013","Not Employed","indirect migration background","47","0.0631194854372694","0.049617025480937","0.0766219453936018","1"
"Disabled","2013","Employed","no migration background","904","0.0735002445622838","0.0692200230956299","0.0777804660289377","1"
"Disabled","2013","Employed","direct migration background","70","0.0669753622982896","0.055222942483213","0.0787277821133663","1"
"Disabled","2013","Employed","indirect migration background","28","","","","1"
"Not disabled","2013","Not Employed","no migration background","6205","0.753161598205502","0.74365489303511","0.762668303375895","0"
"Not disabled","2013","Not Employed","direct migration background","4332","0.878209919155079","0.868822048769872","0.887597789540286","0"
"Not disabled","2013","Not Employed","indirect migration background","1199","0.936880514562731","0.923378054606398","0.950382974519063","0"
"Not disabled","2013","Employed","no migration background","13375","0.926499755437716","0.922219533971062","0.93077997690437","0"
"Not disabled","2013","Employed","direct migration background","1668","0.93302463770171","0.921272217886634","0.944777057516787","0"
"Not disabled","2013","Employed","indirect migration background","859","0.958684661340707","0.945587420037274","0.971781902644141","0"
"Disabled","2014","Not Employed","no migration background","1690","0.264519452471691","0.254287846589135","0.274751058354247","1"
"Disabled","2014","Not Employed","direct migration background","246","0.193397616611625","0.174661195461076","0.212134037762174","1"
"Disabled","2014","Not Employed","indirect migration background","25","","","","1"
"Disabled","2014","Employed","no migration background","875","0.0765198171497852","0.0719689181907626","0.0810707161088078","1"
"Disabled","2014","Employed","direct migration background","111","0.0501108959760891","0.0427945927439785","0.0574271992081997","1"
"Disabled","2014","Employed","indirect migration background","44","0.0489757034012693","0.0371572764989747","0.060794130303564","1"
"Not disabled","2014","Not Employed","no migration background","5449","0.735480547528309","0.725248941645753","0.745712153410865","0"
"Not disabled","2014","Not Employed","direct migration background","1461","0.806602383388375","0.787865962237826","0.825338804538924","0"
"Not disabled","2014","Not Employed","indirect migration background","489","0.901673187777167","0.875932088528888","0.927414287025447","0"
"Not disabled","2014","Employed","no migration background","12232","0.923480182850215","0.918929283891192","0.928031081809237","0"
"Not disabled","2014","Employed","direct migration background","3305","0.949889104023911","0.9425728007918","0.957205407256021","0"
"Not disabled","2014","Employed","indirect migration background","1237","0.951024296598731","0.939205869696436","0.962842723501025","0"
"Disabled","2015","Not Employed","no migration background","1582","0.258189890753819","0.247801041736228","0.268578739771411","1"
"Disabled","2015","Not Employed","direct migration background","230","0.150975083537226","0.138033504084045","0.163916662990407","1"
"Disabled","2015","Not Employed","indirect migration background","27","","","","1"
"Disabled","2015","Employed","no migration background","816","0.0785399386376954","0.0738167232075887","0.0832631540678021","1"
"Disabled","2015","Employed","direct migration background","80","0.0358756931853833","0.0292139350696705","0.042537451301096","1"
"Disabled","2015","Employed","indirect migration background","36","0.0380127533709482","0.027147898450128","0.0488776082917684","1"
"Not disabled","2015","Not Employed","no migration background","5235","0.741810109246181","0.731421260228589","0.752198958263772","0"
"Not disabled","2015","Not Employed","direct migration background","2710","0.849024916462774","0.836083337009593","0.861966495915955","0"
"Not disabled","2015","Not Employed","indirect migration background","472","0.915646430295401","0.891261952776463","0.940030907814339","0"
"Not disabled","2015","Employed","no migration background","11646","0.921460061362305","0.916736845932198","0.926183276792411","0"
"Not disabled","2015","Employed","direct migration background","2914","0.964124306814617","0.957462548698904","0.97078606493033","0"
"Not disabled","2015","Employed","indirect migration background","1154","0.961987246629052","0.951122391708232","0.972852101549872","0"
"Disabled","2016","Not Employed","no migration background","1483","0.259839957821937","0.248994460267171","0.270685455376704","1"
"Disabled","2016","Not Employed","direct migration background","198","0.187308190987915","0.167707016675903","0.206909365299927","1"
"Disabled","2016","Not Employed","indirect migration background","31","0.112594979583658","0.0822923439308451","0.14289761523647","1"
"Disabled","2016","Employed","no migration background","768","0.0794628824477059","0.0745472464559853","0.0843785184394266","1"
"Disabled","2016","Employed","direct migration background","103","0.0427110169983105","0.0358840999280316","0.0495379340685893","1"
"Disabled","2016","Employed","indirect migration background","29","","","","1"
"Not disabled","2016","Not Employed","no migration background","4798","0.740160042178063","0.729314544623296","0.751005539732829","0"
"Not disabled","2016","Not Employed","direct migration background","1324","0.812691809012085","0.793090634700073","0.832292983324097","0"
"Not disabled","2016","Employed","no migration background","10861","0.920537117552294","0.915621481560573","0.925452753544015","0"
"Not disabled","2016","Not Employed","indirect migration background","387","0.887405020416342","0.85710238476353","0.917707656069155","0"
"Not disabled","2016","Employed","direct migration background","3267","0.95728898300169","0.950462065931411","0.964115900071968","0"
"Not disabled","2016","Employed","indirect migration background","1123","0.977060327118866","0.968415105088919","0.985705549148813","0"
"Disabled","2017","Not Employed","no migration background","1574","0.255604443242397","0.245175278203878","0.266033608280915","1"
"Disabled","2017","Not Employed","direct migration background","213","0.207891982060183","0.186822603153158","0.228961360967207","1"
"Disabled","2017","Not Employed","indirect migration background","31","0.0697836506472859","0.0462172233791563","0.0933500779154154","1"
"Disabled","2017","Employed","no migration background","907","0.0790536210589458","0.0745141607657743","0.0835930813521172","1"
"Disabled","2017","Employed","direct migration background","99","0.0355411126201874","0.0291611473017571","0.0419210779386176","1"
"Disabled","2017","Employed","indirect migration background","47","0.0387850247227647","0.0281407308930729","0.0494293185524565","1"
"Not disabled","2017","Not Employed","no migration background","5146","0.744395556757604","0.733966391719085","0.754824721796122","0"
"Not disabled","2017","Not Employed","direct migration background","1212","0.792108017939817","0.771038639032793","0.813177396846842","0"
"Not disabled","2017","Employed","no migration background","12665","0.920946378941054","0.916406918647883","0.925485839234226","0"
"Not disabled","2017","Not Employed","indirect migration background","418","0.930216349352714","0.906649922084585","0.953782776620844","0"
"Not disabled","2017","Employed","indirect migration background","1217","0.961214975277235","0.950570681447544","0.971859269106927","0"
"Not disabled","2017","Employed","direct migration background","3136","0.964458887379813","0.958078922061382","0.970838852698243","0"
"Disabled","2018","Not Employed","no migration background","1584","0.260082200502708","0.249421849770401","0.270742551235014","1"
"Disabled","2018","Not Employed","direct migration background","224","0.212377285255093","0.190608640352993","0.234145930157193","1"
"Disabled","2018","Not Employed","indirect migration background","37","0.120068849179803","0.0881754239322034","0.151962274427402","1"
"Disabled","2018","Employed","no migration background","934","0.0783982612283923","0.0737919585035538","0.0830045639532308","1"
"Disabled","2018","Employed","direct migration background","106","0.0362417718561962","0.029645786742254","0.0428377569701385","1"
"Disabled","2018","Employed","indirect migration background","56","0.0483011299368072","0.0366820258790405","0.0599202339945739","1"
"Not disabled","2018","Not Employed","no migration background","4921","0.739917799497292","0.729257448764986","0.750578150229599","0"
"Not disabled","2018","Not Employed","direct migration background","1132","0.787622714744907","0.765854069842806","0.809391359647007","0"
"Not disabled","2018","Not Employed","indirect migration background","362","0.879931150820197","0.848037725572598","0.911824576067797","0"
"Not disabled","2018","Employed","no migration background","12147","0.921601738771608","0.916995436046769","0.926208041496446","0"
"Not disabled","2018","Employed","direct migration background","2978","0.963758228143804","0.957162243029861","0.970354213257746","0"
"Not disabled","2018","Employed","indirect migration background","1252","0.951698870063193","0.940079766005426","0.96331797412096","0"
"Disabled","2019","Not Employed","no migration background","1568","0.256098755643427","0.245536478759941","0.266661032526914","1"
"Disabled","2019","Not Employed","direct migration background","185","0.206626696641558","0.18297779890058","0.230275594382535","1"
"Disabled","2019","Not Employed","indirect migration background","39","0.157994017639764","0.121933685224767","0.194054350054762","1"
"Disabled","2019","Employed","no migration background","919","0.0754890936449108","0.0710657138036597","0.0799124734861619","1"
"Disabled","2019","Employed","direct migration background","80","0.0339327216155619","0.0271360200887963","0.0407294231423276","1"
"Disabled","2019","Employed","indirect migration background","52","0.0424659050758251","0.0315711502315123","0.053360659920138","1"
"Not disabled","2019","Not Employed","no migration background","4992","0.743901244356573","0.733338967473086","0.754463521240059","0"
"Not disabled","2019","Not Employed","direct migration background","941","0.793373303358442","0.769724405617465","0.81702220109942","0"
"Not disabled","2019","Not Employed","indirect migration background","354","0.842005982360236","0.805945649945238","0.878066314775233","0"
"Not disabled","2019","Employed","direct migration background","2646","0.966067278384438","0.959270576857672","0.972863979911204","0"
"Not disabled","2019","Employed","no migration background","12783","0.924510906355089","0.920087526513838","0.92893428619634","0"
"Not disabled","2019","Employed","indirect migration background","1264","0.957534094924175","0.946639340079862","0.968428849768488","0"
