"m11124","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Not disabled","2003","35-65 y.","no migration background","9770","0.875902855189679","0.869725414255703","0.882080296123654"
"Not disabled","2003","35-65 y.","direct migration background","1447","0.908649417049338","0.894545648655158","0.922753185443517"
"Not disabled","2003","35-65 y.","indirect migration background","124","0.936460662788943","0.895762513785588","0.977158811792297"
"Not disabled","2003","66 and older","no migration background","2498","0.738527990028238","0.723566738598973","0.753489241457503"
"Not disabled","2003","66 and older","direct migration background","283","0.776468766734589","0.733433158707882","0.819504374761296"
"Not disabled","2003","66 and older","indirect migration background","11","","",""
"Disabled","2003","16-34 y.","no migration background","84","0.0205222017361133","0.0164103082179644","0.0246340952542621"
"Disabled","2003","16-34 y.","direct migration background","11","","",""
"Disabled","2003","16-34 y.","indirect migration background","11","","",""
"Disabled","2003","35-65 y.","no migration background","1172","0.124097144810321","0.117919703876346","0.130274585744297"
"Disabled","2003","35-65 y.","direct migration background","156","0.0913505829506625","0.0772468145564827","0.105454351344842"
"Disabled","2003","35-65 y.","indirect migration background","14","","",""
"Disabled","2003","66 and older","no migration background","816","0.261472009971762","0.246510758542497","0.276433261401027"
"Disabled","2003","66 and older","direct migration background","77","0.223531233265411","0.180495625238703","0.266566841292118"
"Disabled","2003","66 and older","indirect migration background","3","","",""
"Not disabled","2004","16-34 y.","no migration background","4279","0.974660893824779","0.969999895880972","0.979321891768586"
"Not disabled","2004","16-34 y.","direct migration background","618","0.989085093628291","0.9809522737044","0.997217913552181"
"Not disabled","2004","16-34 y.","indirect migration background","633","0.974257425493519","0.962054644915738","0.986460206071299"
"Not disabled","2004","35-65 y.","no migration background","9401","0.873429925780411","0.86708416408578","0.879775687475042"
"Not disabled","2004","35-65 y.","direct migration background","1393","0.893060285197254","0.877705165942198","0.90841540445231"
"Not disabled","2004","35-65 y.","indirect migration background","137","0.912667456109546","0.867785618007077","0.957549294212014"
"Not disabled","2004","66 and older","no migration background","2565","0.733691771310069","0.718881698093635","0.748501844526503"
"Not disabled","2004","66 and older","direct migration background","291","0.793137283584962","0.751582889586783","0.834691677583142"
"Not disabled","2004","66 and older","indirect migration background","9","","",""
"Disabled","2004","16-34 y.","no migration background","88","0.025339106175221","0.0206781082314138","0.0300001041190283"
"Disabled","2004","16-34 y.","direct migration background","9","","",""
"Disabled","2004","16-34 y.","indirect migration background","14","","",""
"Disabled","2004","35-65 y.","no migration background","1145","0.126570074219589","0.120224312524958","0.13291583591422"
"Disabled","2004","35-65 y.","direct migration background","163","0.106939714802746","0.0915845955476903","0.122294834057802"
"Disabled","2004","35-65 y.","indirect migration background","15","","",""
"Disabled","2004","66 and older","no migration background","857","0.266308228689931","0.251498155473497","0.281118301906365"
"Disabled","2004","66 and older","direct migration background","74","0.206862716415038","0.165308322416858","0.248417110413217"
"Disabled","2004","66 and older","indirect migration background","3","","",""
"Not disabled","2005","16-34 y.","no migration background","4063","0.976875534986418","0.972297244083715","0.981453825889122"
"Not disabled","2005","16-34 y.","direct migration background","522","0.979368151080219","0.967311698972119","0.991424603188319"
"Not disabled","2005","16-34 y.","indirect migration background","655","0.978844949328496","0.967916086789451","0.989773811867541"
"Not disabled","2005","35-65 y.","no migration background","8878","0.87585715932771","0.86939396389272","0.8823203547627"
"Not disabled","2005","35-65 y.","direct migration background","1326","0.899136911304409","0.883768423888985","0.914505398719832"
"Not disabled","2005","35-65 y.","indirect migration background","145","0.94393019566016","0.907712843018229","0.98014754830209"
"Not disabled","2005","66 and older","no migration background","2563","0.728970700998739","0.714082426389317","0.743858975608161"
"Not disabled","2005","66 and older","direct migration background","291","0.808035946699721","0.767851295374726","0.848220598024716"
"Not disabled","2005","66 and older","indirect migration background","10","","",""
"Disabled","2005","16-34 y.","no migration background","77","0.0231244650135817","0.0185461741108782","0.0277027559162852"
"Disabled","2005","16-34 y.","direct migration background","12","","",""
"Disabled","2005","16-34 y.","indirect migration background","11","","",""
"Disabled","2005","35-65 y.","no migration background","1121","0.12414284067229","0.1176796452373","0.13060603610728"
"Disabled","2005","35-65 y.","direct migration background","149","0.100863088695591","0.0854946012801678","0.116231576111015"
"Disabled","2005","35-65 y.","indirect migration background","10","","",""
"Disabled","2005","66 and older","no migration background","861","0.271029299001261","0.256141024391839","0.285917573610683"
"Disabled","2005","66 and older","direct migration background","78","0.191964053300279","0.151779401975284","0.232148704625274"
"Disabled","2005","66 and older","indirect migration background","2","","",""
"Not disabled","2006","16-34 y.","no migration background","3903","0.974002519964098","0.969057576068231","0.978947463859965"
"Not disabled","2006","16-34 y.","direct migration background","530","0.985360986951099","0.975221702920051","0.995500270982147"
"Not disabled","2006","16-34 y.","indirect migration background","621","0.985601069393834","0.976283900426487","0.99491823836118"
"Not disabled","2006","35-65 y.","no migration background","9597","0.877950259131687","0.871771492196867","0.884129026066507"
"Not disabled","2006","35-65 y.","direct migration background","1295","0.883913586267881","0.867431583345469","0.900395589190293"
"Not disabled","2006","35-65 y.","indirect migration background","168","0.934161409652882","0.898131462910369","0.970191356395395"
"Not disabled","2006","66 and older","no migration background","3040","0.725354108922544","0.711629933182094","0.739078284662993"
"Not disabled","2006","66 and older","direct migration background","306","0.779861745876889","0.739104070553411","0.820619421200367"
"Not disabled","2006","66 and older","indirect migration background","10","","",""
"Disabled","2006","16-34 y.","no migration background","75","0.025997480035902","0.0210525361400353","0.0309424239317686"
"Disabled","2006","16-34 y.","direct migration background","9","","",""
"Disabled","2006","16-34 y.","indirect migration background","7","","",""
"Disabled","2006","35-65 y.","no migration background","1185","0.122049740868313","0.115870973933493","0.128228507803133"
"Disabled","2006","35-65 y.","direct migration background","156","0.116086413732119","0.0996044108097074","0.132568416654531"
"Disabled","2006","35-65 y.","indirect migration background","14","","",""
"Disabled","2006","66 and older","no migration background","1023","0.274645891077456","0.260921715337007","0.288370066817906"
"Disabled","2006","66 and older","direct migration background","91","0.220138254123111","0.179380578799633","0.260895929446589"
"Disabled","2006","66 and older","indirect migration background","3","","",""
"Not disabled","2007","16-34 y.","no migration background","3627","0.976827539034273","0.971975174003532","0.981679904065015"
"Not disabled","2007","16-34 y.","direct migration background","438","0.986899826244728","0.976347317373736","0.997452335115719"
"Not disabled","2007","16-34 y.","indirect migration background","581","0.983768596763204","0.973563551043464","0.993973642482943"
"Not disabled","2007","35-65 y.","no migration background","8859","0.874858770609423","0.868366190924498","0.881351350294348"
"Not disabled","2007","35-65 y.","direct migration background","1161","0.888380067346389","0.871282033829625","0.905478100863153"
"Not disabled","2007","35-65 y.","indirect migration background","172","0.932146596276037","0.896100750866437","0.968192441685636"
"Not disabled","2007","66 and older","no migration background","3011","0.733455913264841","0.71974516262135","0.747166663908332"
"Not disabled","2007","66 and older","direct migration background","304","0.80163195288699","0.761695262368651","0.841568643405329"
"Not disabled","2007","66 and older","indirect migration background","8","","",""
"Disabled","2007","16-34 y.","no migration background","66","0.0231724609657266","0.0183200959349851","0.0280248259964681"
"Disabled","2007","16-34 y.","direct migration background","8","","",""
"Disabled","2007","16-34 y.","indirect migration background","8","","",""
"Disabled","2007","35-65 y.","no migration background","1118","0.125141229390577","0.118648649705652","0.131633809075502"
"Disabled","2007","35-65 y.","direct migration background","142","0.111619932653611","0.0945218991368475","0.128717966170375"
"Disabled","2007","35-65 y.","indirect migration background","15","","",""
"Disabled","2007","66 and older","no migration background","984","0.266544086735159","0.252833336091668","0.28025483737865"
"Disabled","2007","66 and older","direct migration background","79","0.19836804711301","0.158431356594671","0.238304737631349"
"Disabled","2007","66 and older","indirect migration background","3","","",""
"Not disabled","2008","16-34 y.","no migration background","3377","0.978507426566874","0.97365776990702","0.983357083226729"
"Not disabled","2008","16-34 y.","direct migration background","369","0.997587747698106","0.99259605255119","1.00257944284502"
"Not disabled","2008","16-34 y.","indirect migration background","559","0.976967324663579","0.964641835331929","0.989292813995228"
"Not disabled","2008","35-65 y.","no migration background","8263","0.875050665595381","0.868334673433392","0.88176665775737"
"Not disabled","2008","35-65 y.","direct migration background","1044","0.890876617730002","0.872987852995877","0.908765382464126"
"Not disabled","2008","35-65 y.","indirect migration background","178","0.906764249319505","0.865743095956817","0.947785402682192"
"Not disabled","2008","66 and older","no migration background","3024","0.741965968700749","0.728338004473205","0.755593932928294"
"Not disabled","2008","66 and older","direct migration background","293","0.789382397671698","0.748113439214145","0.83065135612925"
"Not disabled","2008","66 and older","indirect migration background","7","","",""
"Disabled","2008","16-34 y.","no migration background","58","0.0214925734331259","0.0166429167732715","0.0263422300929804"
"Disabled","2008","16-34 y.","direct migration background","2","","",""
"Disabled","2008","16-34 y.","indirect migration background","10","","",""
"Disabled","2008","35-65 y.","no migration background","1049","0.124949334404619","0.118233342242631","0.131665326566608"
"Disabled","2008","35-65 y.","direct migration background","123","0.109123382269998","0.0912346175358735","0.127012147004123"
"Disabled","2008","35-65 y.","indirect migration background","15","","",""
"Disabled","2008","66 and older","no migration background","936","0.258034031299251","0.244406067071706","0.271661995526795"
"Disabled","2008","66 and older","direct migration background","82","0.210617602328302","0.16934864387075","0.251886560785855"
"Disabled","2008","66 and older","indirect migration background","4","","",""
"Not disabled","2009","16-34 y.","no migration background","3133","0.982277356921016","0.977697306630375","0.986857407211656"
"Not disabled","2009","16-34 y.","direct migration background","295","0.978832978441003","0.962490266284989","0.995175690597017"
"Not disabled","2009","16-34 y.","indirect migration background","509","0.98102937266075","0.969281342228196","0.992777403093303"
"Not disabled","2009","35-65 y.","no migration background","7663","0.871647448343939","0.864602352492894","0.878692544194985"
"Not disabled","2009","35-65 y.","direct migration background","917","0.8924385074514","0.873471285821664","0.911405729081136"
"Not disabled","2009","35-65 y.","indirect migration background","176","0.919148008197197","0.880487327688382","0.957808688706012"
"Not disabled","2009","66 and older","no migration background","2958","0.746678642179803","0.732963872928272","0.760393411431333"
"Not disabled","2009","66 and older","direct migration background","266","0.795253551391347","0.752298994898115","0.838208107884578"
"Not disabled","2009","66 and older","indirect migration background","4","","",""
"Disabled","2009","16-34 y.","no migration background","55","0.0177226430789843","0.0131425927883438","0.0223026933696247"
"Disabled","2009","16-34 y.","direct migration background","3","","",""
"Disabled","2009","16-34 y.","indirect migration background","9","","",""
"Disabled","2009","35-65 y.","no migration background","996","0.128352551656061","0.121307455805015","0.135397647507106"
"Disabled","2009","35-65 y.","direct migration background","108","0.1075614925486","0.0885942709188639","0.126528714178336"
"Disabled","2009","35-65 y.","indirect migration background","15","","",""
"Disabled","2009","66 and older","no migration background","905","0.253321357820197","0.239606588568667","0.267036127071728"
"Disabled","2009","66 and older","direct migration background","73","0.204746448608653","0.161791892115422","0.247701005101885"
"Disabled","2009","66 and older","indirect migration background","2","","",""
"Not disabled","2010","16-34 y.","no migration background","4805","0.976403376825701","0.972149461661315","0.980657291990087"
"Not disabled","2010","16-34 y.","direct migration background","925","0.997166537869702","0.993748453420092","1.00058462231931"
"Not disabled","2010","16-34 y.","indirect migration background","744","0.966631878333558","0.953855032928693","0.979408723738422"
"Not disabled","2010","35-65 y.","no migration background","10268","0.874743404212899","0.868649747715339","0.880837060710458"
"Not disabled","2010","35-65 y.","direct migration background","1521","0.8885982852809","0.87342632340366","0.90377024715814"
"Not disabled","2010","35-65 y.","indirect migration background","360","0.880627661930796","0.848114109636948","0.913141214224644"
"Not disabled","2010","66 and older","no migration background","2855","0.748000154124978","0.734065285436935","0.761935022813021"
"Not disabled","2010","66 and older","direct migration background","259","0.8304436535677","0.78920099610302","0.87168631103238"
"Not disabled","2010","66 and older","indirect migration background","5","","",""
"Disabled","2010","16-34 y.","no migration background","86","0.0235966231742993","0.0193427080099134","0.0278505383386852"
"Disabled","2010","16-34 y.","direct migration background","4","","",""
"Disabled","2010","16-34 y.","indirect migration background","15","","",""
"Disabled","2010","35-65 y.","no migration background","1067","0.125256595787101","0.119162939289542","0.131350252284661"
"Disabled","2010","35-65 y.","direct migration background","131","0.1114017147191","0.0962297528418601","0.12657367659634"
"Disabled","2010","35-65 y.","indirect migration background","22","","",""
"Disabled","2010","66 and older","no migration background","874","0.251999845875022","0.238064977186979","0.265934714563065"
"Disabled","2010","66 and older","direct migration background","59","0.1695563464323","0.12831368896762","0.21079900389698"
"Disabled","2010","66 and older","indirect migration background","1","","",""
"Not disabled","2011","16-34 y.","no migration background","5048","0.976440580257888","0.972296190360035","0.980584970155742"
"Not disabled","2011","16-34 y.","direct migration background","871","0.997104892826991","0.993546951481007","1.00066283417298"
"Not disabled","2011","16-34 y.","indirect migration background","784","0.976328001934186","0.96578019974875","0.986875804119623"
"Not disabled","2011","35-65 y.","no migration background","12538","0.871359193533879","0.865809526094583","0.876908860973175"
"Not disabled","2011","35-65 y.","direct migration background","1804","0.913976515167715","0.901534363512201","0.926418666823229"
"Not disabled","2011","35-65 y.","indirect migration background","466","0.87535279386061","0.846486107478962","0.904219480242258"
"Not disabled","2011","66 and older","no migration background","3688","0.756494107707878","0.744319235936075","0.76866897947968"
"Not disabled","2011","66 and older","direct migration background","343","0.81712189973229","0.780239757233338","0.854004042231243"
"Not disabled","2011","66 and older","indirect migration background","4","","",""
"Disabled","2011","16-34 y.","no migration background","97","0.023559419742112","0.0194150298442585","0.0277038096399654"
"Disabled","2011","16-34 y.","direct migration background","5","","",""
"Disabled","2011","16-34 y.","indirect migration background","14","","",""
"Disabled","2011","35-65 y.","no migration background","1443","0.128640806466121","0.123091139026825","0.134190473905417"
"Disabled","2011","35-65 y.","direct migration background","147","0.0860234848322849","0.0735813331767711","0.0984656364877988"
"Disabled","2011","35-65 y.","indirect migration background","37","0.12464720613939","0.0957805197577422","0.153513892521039"
"Disabled","2011","66 and older","no migration background","1086","0.243505892292123","0.23133102052032","0.255680764063925"
"Disabled","2011","66 and older","direct migration background","79","0.18287810026771","0.145995957768757","0.219760242766662"
"Disabled","2011","66 and older","indirect migration background","2","","",""
"Not disabled","2012","16-34 y.","no migration background","4758","0.972438859557427","0.967835717411342","0.977042001703512"
"Not disabled","2012","16-34 y.","direct migration background","761","0.994589792339236","0.989398453510302","0.999781131168169"
"Not disabled","2012","16-34 y.","indirect migration background","719","0.955728244560366","0.94084729506056","0.970609194060172"
"Not disabled","2012","35-65 y.","no migration background","12160","0.865179066428439","0.859454430781072","0.870903702075805"
"Not disabled","2012","35-65 y.","direct migration background","1723","0.900780078330347","0.887237417711537","0.914322738949158"
"Not disabled","2012","35-65 y.","indirect migration background","501","0.891923010489134","0.865760479119902","0.918085541858365"
"Not disabled","2012","66 and older","no migration background","3710","0.756267965417666","0.744165079846315","0.768370850989018"
"Not disabled","2012","66 and older","direct migration background","330","0.824392770838595","0.787608219555981","0.86117732212121"
"Not disabled","2012","66 and older","indirect migration background","3","","",""
"Disabled","2012","16-34 y.","no migration background","101","0.0275611404425731","0.0229579982964881","0.0321642825886581"
"Disabled","2012","16-34 y.","direct migration background","6","","",""
"Disabled","2012","16-34 y.","indirect migration background","15","","",""
"Disabled","2012","35-65 y.","no migration background","1513","0.134820933571561","0.129096297924195","0.140545569218928"
"Disabled","2012","35-65 y.","direct migration background","149","0.0992199216696525","0.0856772610508416","0.112762582288463"
"Disabled","2012","35-65 y.","indirect migration background","40","0.108076989510866","0.0819144581416346","0.134239520880098"
"Disabled","2012","66 and older","no migration background","1124","0.243732034582334","0.231629149010982","0.255834920153685"
"Disabled","2012","66 and older","direct migration background","81","0.175607229161405","0.13882267787879","0.212391780444019"
"Disabled","2012","66 and older","indirect migration background","3","","",""
"Not disabled","2013","16-34 y.","no migration background","4460","0.973763612227215","0.96912134251194","0.97840588194249"
"Not disabled","2013","16-34 y.","direct migration background","1906","0.98568582395287","0.980389226560337","0.990982421345402"
"Not disabled","2013","16-34 y.","indirect migration background","1367","0.966092908602443","0.956588452954548","0.975597364250338"
"Not disabled","2013","35-65 y.","no migration background","11512","0.860812561890048","0.854858020276067","0.86676710350403"
"Not disabled","2013","35-65 y.","direct migration background","3735","0.887127995468537","0.87734857049533","0.896907420441744"
"Not disabled","2013","35-65 y.","indirect migration background","688","0.902878904319319","0.881470910974833","0.924286897663806"
"Not disabled","2013","66 and older","no migration background","3608","0.769547858374743","0.757438624156432","0.781657092593054"
"Not disabled","2013","66 and older","direct migration background","359","0.7872710760315","0.749290978005104","0.825251174057896"
"Not disabled","2013","66 and older","indirect migration background","3","","",""
"Disabled","2013","16-34 y.","no migration background","94","0.0262363877727848","0.0215941180575097","0.0308786574880599"
"Disabled","2013","16-34 y.","direct migration background","26","","",""
"Disabled","2013","16-34 y.","indirect migration background","26","","",""
"Disabled","2013","35-65 y.","no migration background","1469","0.139187438109952","0.13323289649597","0.145141979723933"
"Disabled","2013","35-65 y.","direct migration background","287","0.112872004531463","0.103092579558256","0.12265142950467"
"Disabled","2013","35-65 y.","indirect migration background","47","0.0971210956806808","0.0757131023361942","0.118529089025167"
"Disabled","2013","66 and older","no migration background","1038","0.230452141625257","0.218342907406946","0.242561375843568"
"Disabled","2013","66 and older","direct migration background","87","0.2127289239685","0.174748825942104","0.250709021994896"
"Disabled","2013","66 and older","indirect migration background","2","","",""
"Not disabled","2014","16-34 y.","no migration background","3956","0.969210274687485","0.963897229516911","0.974523319858059"
"Not disabled","2014","16-34 y.","direct migration background","1398","0.989378708840118","0.984041267646387","0.994716150033849"
"Not disabled","2014","16-34 y.","indirect migration background","1086","0.958583409384938","0.946856476364292","0.970310342405583"
"Not disabled","2014","35-65 y.","no migration background","10263","0.855850162298679","0.849467407298182","0.862232917299177"
"Not disabled","2014","35-65 y.","direct migration background","3027","0.892744716042047","0.882130706080074","0.903358726004021"
"Not disabled","2014","35-65 y.","indirect migration background","636","0.892148254807876","0.868850898666591","0.91544561094916"
"Not disabled","2014","66 and older","no migration background","3462","0.755134777276514","0.742643042509202","0.767626512043825"
"Not disabled","2014","66 and older","direct migration background","341","0.765500554303849","0.725957295123289","0.805043813484408"
"Not disabled","2014","66 and older","indirect migration background","4","","",""
"Disabled","2014","16-34 y.","no migration background","105","0.0307897253125152","0.0254766801419411","0.0361027704830894"
"Disabled","2014","16-34 y.","direct migration background","19","","",""
"Disabled","2014","16-34 y.","indirect migration background","23","","",""
"Disabled","2014","35-65 y.","no migration background","1370","0.144149837701321","0.137767082700823","0.150532592701818"
"Disabled","2014","35-65 y.","direct migration background","238","0.107255283957953","0.096641273995979","0.117869293919926"
"Disabled","2014","35-65 y.","indirect migration background","45","0.107851745192124","0.08455438905084","0.131149101333409"
"Disabled","2014","66 and older","no migration background","1090","0.244865222723487","0.232373487956175","0.257356957490798"
"Disabled","2014","66 and older","direct migration background","100","0.234499445696151","0.194956186515592","0.274042704876711"
"Disabled","2014","66 and older","indirect migration background","1","","",""
"Not disabled","2015","16-34 y.","no migration background","3674","0.969058690440084","0.963529078341983","0.974588302538186"
"Not disabled","2015","16-34 y.","direct migration background","1936","0.99244289049334","0.988603021288407","0.996282759698272"
"Not disabled","2015","16-34 y.","indirect migration background","985","0.97615467359586","0.966708081019201","0.985601266172518"
"Not disabled","2015","35-65 y.","no migration background","9748","0.857657634975514","0.851129680225932","0.864185589725097"
"Not disabled","2015","35-65 y.","direct migration background","3327","0.901377168725436","0.891559587011893","0.911194750438979"
"Not disabled","2015","35-65 y.","indirect migration background","637","0.897555579965097","0.874797756021478","0.920313403908716"
"Not disabled","2015","66 and older","no migration background","3459","0.761124893399233","0.748676373380584","0.773573413417882"
"Not disabled","2015","66 and older","direct migration background","361","0.823443267965588","0.787694065702369","0.859192470228806"
"Not disabled","2015","66 and older","indirect migration background","4","","",""
"Disabled","2015","16-34 y.","no migration background","93","0.0309413095599158","0.0254116974618143","0.0364709216580172"
"Disabled","2015","16-34 y.","direct migration background","18","","",""
"Disabled","2015","16-34 y.","indirect migration background","17","","",""
"Disabled","2015","35-65 y.","no migration background","1257","0.142342365024486","0.135814410274904","0.148870319774068"
"Disabled","2015","35-65 y.","direct migration background","216","0.0986228312745639","0.0888052495610205","0.108440412988107"
"Disabled","2015","35-65 y.","indirect migration background","45","0.102444420034903","0.0796865960912839","0.125202243978522"
"Disabled","2015","66 and older","no migration background","1048","0.238875106600767","0.226426586582118","0.251323626619416"
"Disabled","2015","66 and older","direct migration background","76","0.176556732034412","0.140807529771194","0.212305934297631"
"Disabled","2015","66 and older","indirect migration background","1","","",""
"Not disabled","2016","16-34 y.","no migration background","3307","0.968536186822053","0.962654572850675","0.97441780079343"
"Not disabled","2016","16-34 y.","direct migration background","1373","0.989350860392731","0.983954845755531","0.994746875029932"
"Not disabled","2016","16-34 y.","indirect migration background","893","0.975148412021062","0.965039571762119","0.985257252280004"
"Not disabled","2016","35-65 y.","no migration background","9028","0.860119587217238","0.853379584123242","0.866859590311233"
"Not disabled","2016","35-65 y.","direct migration background","2891","0.89973119925333","0.889156291115487","0.910306107391174"
"Not disabled","2016","35-65 y.","indirect migration background","613","0.909139478817558","0.887128958386771","0.931149999248345"
"Not disabled","2016","66 and older","no migration background","3324","0.753782917708383","0.740983627580278","0.766582207836488"
"Not disabled","2016","66 and older","direct migration background","327","0.813705587166906","0.775692850941814","0.851718323391999"
"Not disabled","2016","66 and older","indirect migration background","4","","",""
"Disabled","2016","16-34 y.","no migration background","77","0.0314638131779472","0.0255821992065698","0.0373454271493246"
"Disabled","2016","16-34 y.","direct migration background","17","","",""
"Disabled","2016","16-34 y.","indirect migration background","18","","",""
"Disabled","2016","35-65 y.","no migration background","1146","0.139880412782763","0.133140409688767","0.146620415876758"
"Disabled","2016","35-65 y.","direct migration background","208","0.10026880074667","0.089693892608826","0.110843708884513"
"Disabled","2016","35-65 y.","indirect migration background","42","0.090860521182442","0.068850000751655","0.112871041613229"
"Disabled","2016","66 and older","no migration background","1028","0.246217082291617","0.233417792163512","0.259016372419722"
"Disabled","2016","66 and older","direct migration background","76","0.186294412833094","0.148281676608001","0.224307149058187"
"Disabled","2016","66 and older","indirect migration background","","","",""
"Not disabled","2017","16-34 y.","no migration background","4001","0.970030765191013","0.964808586606978","0.975252943775048"
"Not disabled","2017","16-34 y.","direct migration background","1159","0.990599926945733","0.985077705157351","0.996122148734114"
"Not disabled","2017","16-34 y.","indirect migration background","950","0.972659282978602","0.962418010277113","0.982900555680091"
"Not disabled","2017","35-65 y.","no migration background","10280","0.856547597944854","0.850176613145618","0.862918582744091"
"Not disabled","2017","35-65 y.","direct migration background","2830","0.900664059940406","0.890055701286641","0.911272418594172"
"Not disabled","2017","35-65 y.","indirect migration background","671","0.916028852133742","0.895812696899064","0.93624500736842"
"Not disabled","2017","66 and older","no migration background","3530","0.769304388119668","0.757087690767072","0.781521085472264"
"Not disabled","2017","66 and older","direct migration background","359","0.818261124063342","0.781938767224159","0.854583480902526"
"Not disabled","2017","66 and older","indirect migration background","14","","",""
"Disabled","2017","16-34 y.","no migration background","94","0.0299692348089868","0.024747056224952","0.0351914133930217"
"Disabled","2017","16-34 y.","direct migration background","14","","",""
"Disabled","2017","16-34 y.","indirect migration background","24","","",""
"Disabled","2017","35-65 y.","no migration background","1349","0.143452402055146","0.137081417255909","0.149823386854382"
"Disabled","2017","35-65 y.","direct migration background","224","0.0993359400595937","0.0887275814058283","0.109944298713359"
"Disabled","2017","35-65 y.","indirect migration background","52","0.0839711478662582","0.0637549926315805","0.104187303100936"
"Disabled","2017","66 and older","no migration background","1038","0.230695611880332","0.218478914527736","0.242912309232928"
"Disabled","2017","66 and older","direct migration background","74","0.181738875936658","0.145416519097474","0.218061232775841"
"Disabled","2017","66 and older","indirect migration background","2","","",""
"Not disabled","2018","16-34 y.","no migration background","3897","0.972286834762578","0.967196691949463","0.977376977575694"
"Not disabled","2018","16-34 y.","direct migration background","1062","0.991888687165257","0.986521765279583","0.997255609050932"
"Not disabled","2018","16-34 y.","indirect migration background","953","0.962031109441726","0.950065259150815","0.973996959732637"
"Not disabled","2018","35-65 y.","no migration background","9695","0.864163544553432","0.85776586391288","0.870561225193983"
"Not disabled","2018","35-65 y.","direct migration background","2689","0.905105173328652","0.894475315467095","0.91573503119021"
"Not disabled","2018","35-65 y.","indirect migration background","645","0.893706007602219","0.870986962040092","0.916425053164345"
"Not disabled","2018","66 and older","no migration background","3476","0.757639291984872","0.745220985846936","0.770057598122808"
"Not disabled","2018","66 and older","direct migration background","359","0.806875440699463","0.770280897467174","0.843469983931752"
"Not disabled","2018","66 and older","indirect migration background","16","","",""
"Disabled","2018","16-34 y.","no migration background","98","0.0277131652374215","0.022623022424306","0.032803308050537"
"Disabled","2018","16-34 y.","direct migration background","11","","",""
"Disabled","2018","16-34 y.","indirect migration background","27","","",""
"Disabled","2018","35-65 y.","no migration background","1322","0.135836455446568","0.129438774806017","0.14223413608712"
"Disabled","2018","35-65 y.","direct migration background","231","0.0948948266713479","0.0842649688097903","0.105524684532906"
"Disabled","2018","35-65 y.","indirect migration background","62","0.106293992397781","0.083574946835655","0.129013037959908"
"Disabled","2018","66 and older","no migration background","1098","0.242360708015128","0.229942401877192","0.254779014153064"
"Disabled","2018","66 and older","direct migration background","88","0.193124559300537","0.156530016068248","0.229719102532826"
"Disabled","2018","66 and older","indirect migration background","4","","",""
"Not disabled","2019","16-34 y.","no migration background","3658","0.969483436733148","0.963983401120629","0.974983472345667"
"Not disabled","2019","16-34 y.","direct migration background","803","0.987164937346968","0.979427508372688","0.994902366321247"
"Not disabled","2019","16-34 y.","indirect migration background","857","0.957542411463043","0.944243245349887","0.9708415775762"
"Not disabled","2019","35-65 y.","no migration background","10430","0.865235030574163","0.859058933460379","0.871411127687947"
"Not disabled","2019","35-65 y.","direct migration background","2425","0.909435872829015","0.898425754644255","0.920445991013774"
"Not disabled","2019","35-65 y.","indirect migration background","730","0.905132597811678","0.884698797145018","0.925566398478339"
"Not disabled","2019","66 and older","no migration background","3687","0.763879412093242","0.751817039866592","0.775941784319892"
"Not disabled","2019","66 and older","direct migration background","359","0.819051662598967","0.782622231294722","0.855481093903212"
"Not disabled","2019","66 and older","indirect migration background","31","0.763753421026855","0.62499600967624","0.90251083237747"
"Disabled","2019","16-34 y.","no migration background","99","0.0305165632668524","0.0250165276543334","0.0360165988793714"
"Disabled","2019","16-34 y.","direct migration background","10","","",""
"Disabled","2019","16-34 y.","indirect migration background","26","","",""
"Disabled","2019","35-65 y.","no migration background","1313","0.134764969425837","0.128588872312053","0.140941066539621"
"Disabled","2019","35-65 y.","direct migration background","185","0.0905641271709855","0.0795540089862264","0.101574245355745"
"Disabled","2019","35-65 y.","indirect migration background","60","0.0948674021883218","0.0744336015216612","0.115301202854982"
"Disabled","2019","66 and older","no migration background","1075","0.236120587906758","0.224058215680108","0.248182960133408"
"Disabled","2019","66 and older","direct migration background","70","0.180948337401033","0.144518906096788","0.217377768705278"
"Disabled","2019","66 and older","indirect migration background","5","","",""
