"m11124","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Not disabled","1993","Schleswig-Holstein","Employed","","","",""
"Not disabled","1993","Hamburg","Not Employed","","","",""
"Not disabled","1993","Hamburg","Employed","","","",""
"Not disabled","1993","Lower Saxony","Not Employed","","","",""
"Not disabled","1993","Lower Saxony","Employed","","","",""
"Not disabled","1993","Bremen","Not Employed","","","",""
"Not disabled","1993","Bremen","Employed","","","",""
"Not disabled","1993","North Rhine-Westphalia","Not Employed","","","",""
"Not disabled","1993","North Rhine-Westphalia","Employed","","","",""
"Not disabled","1993","Hesse","Not Employed","","","",""
"Not disabled","1993","Hesse","Employed","","","",""
"Not disabled","1993","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Not disabled","1993","Rhineland-Palatinate,Saarland","Employed","","","",""
"Not disabled","1993","Baden-Württemberg","Not Employed","","","",""
"Not disabled","1993","Baden-Württemberg","Employed","","","",""
"Not disabled","1993","Bavaria","Not Employed","","","",""
"Not disabled","1993","Bavaria","Employed","","","",""
"Not disabled","1993","Berlin","Not Employed","","","",""
"Not disabled","1993","Berlin","Employed","","","",""
"Not disabled","1993","Brandenburg","Not Employed","","","",""
"Not disabled","1993","Brandenburg","Employed","","","",""
"Not disabled","1993","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Not disabled","1993","Mecklenburg-Western Pomerania","Employed","","","",""
"Not disabled","1993","Saxony","Not Employed","","","",""
"Not disabled","1993","Saxony","Employed","","","",""
"Not disabled","1993","Saxony-Anhalt","Not Employed","","","",""
"Not disabled","1993","Saxony-Anhalt","Employed","","","",""
"Not disabled","1993","Thuringia","Not Employed","","","",""
"Not disabled","1993","Thuringia","Employed","","","",""
"Disabled","1993","Schleswig-Holstein","Not Employed","","","",""
"Disabled","1993","Schleswig-Holstein","Employed","","","",""
"Disabled","1993","Hamburg","Not Employed","","","",""
"Disabled","1993","Hamburg","Employed","","","",""
"Disabled","1993","Lower Saxony","Not Employed","","","",""
"Disabled","1993","Lower Saxony","Employed","","","",""
"Disabled","1993","Bremen","Not Employed","","","",""
"Disabled","1993","Bremen","Employed","","","",""
"Disabled","1993","North Rhine-Westphalia","Not Employed","","","",""
"Disabled","1993","North Rhine-Westphalia","Employed","","","",""
"Disabled","1993","Hesse","Not Employed","","","",""
"Disabled","1993","Hesse","Employed","","","",""
"Disabled","1993","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Disabled","1993","Rhineland-Palatinate,Saarland","Employed","","","",""
"Disabled","1993","Baden-Württemberg","Not Employed","","","",""
"Disabled","1993","Baden-Württemberg","Employed","","","",""
"Disabled","1993","Bavaria","Not Employed","","","",""
"Disabled","1993","Bavaria","Employed","","","",""
"Disabled","1993","Berlin","Not Employed","","","",""
"Disabled","1993","Berlin","Employed","","","",""
"Disabled","1993","Brandenburg","Not Employed","","","",""
"Disabled","1993","Brandenburg","Employed","","","",""
"Disabled","1993","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Disabled","1993","Mecklenburg-Western Pomerania","Employed","","","",""
"Disabled","1993","Saxony","Not Employed","","","",""
"Disabled","1993","Saxony","Employed","","","",""
"Disabled","1993","Saxony-Anhalt","Not Employed","","","",""
"Disabled","1993","Saxony-Anhalt","Employed","","","",""
"Disabled","1993","Thuringia","Not Employed","","","",""
"Disabled","1993","Thuringia","Employed","","","",""
"Not disabled","1994","Schleswig-Holstein","Not Employed","84","0.827127671122275","0.753382018968952","0.900873323275598"
"Not disabled","1994","Schleswig-Holstein","Employed","176","0.939964017852333","0.905824841165777","0.974103194538889"
"Not disabled","1994","Hamburg","Not Employed","50","0.723002106191288","0.610699150086349","0.835305062296227"
"Not disabled","1994","Hamburg","Employed","79","0.971466902991376","0.935209721323028","1.00772408465972"
"Not disabled","1994","Lower Saxony","Not Employed","292","0.793841117134254","0.752051858989535","0.835630375278973"
"Not disabled","1994","Lower Saxony","Employed","573","0.93563731535977","0.916147385008638","0.955127245710902"
"Not disabled","1994","Bremen","Not Employed","36","0.698980549304257","0.569215631155571","0.828745467452942"
"Not disabled","1994","Bremen","Employed","40","0.972143199942863","0.92177146638155","1.02251493350418"
"Not disabled","1994","North Rhine-Westphalia","Not Employed","704","0.713798669825826","0.684318640788278","0.743278698863375"
"Not disabled","1994","North Rhine-Westphalia","Employed","1462","0.925624344872459","0.91259994204942","0.938648747695499"
"Not disabled","1994","Hesse","Not Employed","260","0.777408075316898","0.732389640112305","0.822426510521491"
"Not disabled","1994","Hesse","Employed","569","0.955369930953082","0.938806111463382","0.971933750442782"
"Not disabled","1994","Rhineland-Palatinate,Saarland","Not Employed","210","0.758377907082203","0.706741349129535","0.81001446503487"
"Not disabled","1994","Rhineland-Palatinate,Saarland","Employed","353","0.941867639707175","0.918057329562091","0.965677949852259"
"Not disabled","1994","Baden-Württemberg","Not Employed","477","0.825960696522035","0.794753128862322","0.857168264181747"
"Not disabled","1994","Baden-Württemberg","Employed","1107","0.936455482421885","0.922489647737735","0.950421317106036"
"Not disabled","1994","Bavaria","Not Employed","420","0.790918699730699","0.755451580087823","0.826385819373574"
"Not disabled","1994","Bavaria","Employed","1040","0.958522126383624","0.946630383063279","0.970413869703969"
"Not disabled","1994","Berlin","Not Employed","133","0.744372304536299","0.679182013027893","0.809562596044706"
"Not disabled","1994","Berlin","Employed","357","0.933821254168394","0.908826582501887","0.958815925834901"
"Not disabled","1994","Brandenburg","Not Employed","177","0.861766395116453","0.814973863532027","0.908558926700878"
"Not disabled","1994","Brandenburg","Employed","382","0.958313835508077","0.938628158909038","0.977999512107116"
"Not disabled","1994","Mecklenburg-Western Pomerania","Not Employed","125","0.861288546174951","0.804033394320012","0.91854369802989"
"Not disabled","1994","Mecklenburg-Western Pomerania","Employed","255","0.946383083613774","0.919261842789801","0.973504324437746"
"Not disabled","1994","Saxony","Not Employed","370","0.872367950177995","0.840341427545831","0.904394472810159"
"Not disabled","1994","Saxony","Employed","701","0.982178661808524","0.972460737827688","0.991896585789359"
"Not disabled","1994","Saxony-Anhalt","Not Employed","211","0.892014803203644","0.852501616105904","0.931527990301384"
"Not disabled","1994","Saxony-Anhalt","Employed","453","0.986212325361667","0.975579276015255","0.996845374708079"
"Not disabled","1994","Thuringia","Not Employed","204","0.864840413878436","0.82094071461569","0.908740113141183"
"Not disabled","1994","Thuringia","Employed","422","0.985818058669515","0.974603030198081","0.997033087140949"
"Disabled","1994","Schleswig-Holstein","Not Employed","17","","",""
"Disabled","1994","Schleswig-Holstein","Employed","10","","",""
"Disabled","1994","Hamburg","Not Employed","11","","",""
"Disabled","1994","Hamburg","Employed","2","","",""
"Disabled","1994","Lower Saxony","Not Employed","68","0.206158882865746","0.164369624721027","0.247948141010465"
"Disabled","1994","Lower Saxony","Employed","36","0.06436268464023","0.0448727542890979","0.0838526149913621"
"Disabled","1994","Bremen","Not Employed","12","","",""
"Disabled","1994","Bremen","Employed","1","","",""
"Disabled","1994","North Rhine-Westphalia","Not Employed","199","0.286201330174174","0.256721301136625","0.315681359211722"
"Disabled","1994","North Rhine-Westphalia","Employed","97","0.0743756551275404","0.0613512523045008","0.0874000579505801"
"Disabled","1994","Hesse","Not Employed","68","0.222591924683102","0.17757348947851","0.267610359887695"
"Disabled","1994","Hesse","Employed","28","","",""
"Disabled","1994","Rhineland-Palatinate,Saarland","Not Employed","54","0.241622092917797","0.18998553496513","0.293258650870465"
"Disabled","1994","Rhineland-Palatinate,Saarland","Employed","18","","",""
"Disabled","1994","Baden-Württemberg","Not Employed","90","0.174039303477965","0.142831735818253","0.205246871137678"
"Disabled","1994","Baden-Württemberg","Employed","65","0.0635445175781146","0.0495786828939642","0.077510352262265"
"Disabled","1994","Bavaria","Not Employed","85","0.209081300269301","0.173614180626426","0.244548419912177"
"Disabled","1994","Bavaria","Employed","40","0.0414778736163759","0.0295861302960307","0.053369616936721"
"Disabled","1994","Berlin","Not Employed","39","0.255627695463701","0.190437403955294","0.320817986972107"
"Disabled","1994","Berlin","Employed","23","","",""
"Disabled","1994","Brandenburg","Not Employed","32","0.138233604883547","0.0914410732991217","0.185026136467973"
"Disabled","1994","Brandenburg","Employed","14","","",""
"Disabled","1994","Mecklenburg-Western Pomerania","Not Employed","15","","",""
"Disabled","1994","Mecklenburg-Western Pomerania","Employed","10","","",""
"Disabled","1994","Saxony","Not Employed","47","0.127632049822005","0.0956055271898413","0.159658572454169"
"Disabled","1994","Saxony","Employed","11","","",""
"Disabled","1994","Saxony-Anhalt","Not Employed","26","","",""
"Disabled","1994","Saxony-Anhalt","Employed","9","","",""
"Disabled","1994","Thuringia","Not Employed","29","","",""
"Disabled","1994","Thuringia","Employed","5","","",""
"Not disabled","1995","Schleswig-Holstein","Not Employed","79","0.766806892764129","0.683509510672922","0.850104274855337"
"Not disabled","1995","Schleswig-Holstein","Employed","171","0.934528022552391","0.898591480085653","0.970464565019128"
"Not disabled","1995","Hamburg","Not Employed","42","0.670323134822727","0.54130542065319","0.799340848992265"
"Not disabled","1995","Hamburg","Employed","78","0.952705985637705","0.906479793729078","0.998932177546332"
"Not disabled","1995","Lower Saxony","Not Employed","323","0.785779931986983","0.745370658622012","0.826189205351953"
"Not disabled","1995","Lower Saxony","Employed","607","0.932544117814321","0.913143070103399","0.951945165525242"
"Not disabled","1995","Bremen","Not Employed","36","0.719933819717613","0.592904464341254","0.846963175093971"
"Not disabled","1995","Bremen","Employed","45","0.97607687776787","0.931917787555396","1.02023596798034"
"Not disabled","1995","North Rhine-Westphalia","Not Employed","754","0.724880788774352","0.696498227352031","0.753263350196673"
"Not disabled","1995","North Rhine-Westphalia","Employed","1517","0.923903286819366","0.91099547013152","0.936811103507213"
"Not disabled","1995","Hesse","Not Employed","274","0.800232597198171","0.758042650736292","0.84242254366005"
"Not disabled","1995","Hesse","Employed","569","0.948360055854791","0.930667508620466","0.966052603089117"
"Not disabled","1995","Rhineland-Palatinate,Saarland","Not Employed","246","0.781363103783618","0.734197515061581","0.828528692505655"
"Not disabled","1995","Rhineland-Palatinate,Saarland","Employed","393","0.949574071355815","0.928418802146475","0.970729340565156"
"Not disabled","1995","Baden-Württemberg","Not Employed","524","0.807013895611231","0.776049734227656","0.837978056994805"
"Not disabled","1995","Baden-Württemberg","Employed","1114","0.938927848255709","0.925241671293389","0.952614025218029"
"Not disabled","1995","Bavaria","Not Employed","456","0.75514423265545","0.719466182193415","0.790822283117484"
"Not disabled","1995","Bavaria","Employed","1084","0.953518234146435","0.94120523006426","0.96583123822861"
"Not disabled","1995","Berlin","Not Employed","150","0.717678032525094","0.655137911791515","0.780218153258674"
"Not disabled","1995","Berlin","Employed","346","0.940134972003541","0.915929329934687","0.964340614072396"
"Not disabled","1995","Brandenburg","Not Employed","181","0.841397299841917","0.792453571434428","0.890341028249405"
"Not disabled","1995","Brandenburg","Employed","358","0.95678416347896","0.936120606969742","0.977447719988179"
"Not disabled","1995","Mecklenburg-Western Pomerania","Not Employed","120","0.845468833778653","0.785807167672184","0.905130499885121"
"Not disabled","1995","Mecklenburg-Western Pomerania","Employed","260","0.944680146304477","0.917512842178023","0.971847450430932"
"Not disabled","1995","Saxony","Not Employed","356","0.85622369303328","0.822261678353356","0.890185707713203"
"Not disabled","1995","Saxony","Employed","671","0.976943825067768","0.965712927698915","0.988174722436621"
"Not disabled","1995","Saxony-Anhalt","Not Employed","205","0.857160613740809","0.8123278766743","0.901993350807318"
"Not disabled","1995","Saxony-Anhalt","Employed","443","0.97950153297271","0.966481693053945","0.992521372891476"
"Not disabled","1995","Thuringia","Not Employed","192","0.847580225096605","0.800299658804479","0.894860791388732"
"Not disabled","1995","Thuringia","Employed","420","0.977694503827141","0.963687614906781","0.9917013927475"
"Disabled","1995","Schleswig-Holstein","Not Employed","20","","",""
"Disabled","1995","Schleswig-Holstein","Employed","11","","",""
"Disabled","1995","Hamburg","Not Employed","9","","",""
"Disabled","1995","Hamburg","Employed","3","","",""
"Disabled","1995","Lower Saxony","Not Employed","73","0.214220068013017","0.173810794648047","0.254629341377988"
"Disabled","1995","Lower Saxony","Employed","35","0.067455882185679","0.0480548344747576","0.0868569298966004"
"Disabled","1995","Bremen","Not Employed","12","","",""
"Disabled","1995","Bremen","Employed","1","","",""
"Disabled","1995","North Rhine-Westphalia","Not Employed","197","0.275119211225648","0.246736649803327","0.303501772647969"
"Disabled","1995","North Rhine-Westphalia","Employed","104","0.0760967131806337","0.0631888964927871","0.0890045298684803"
"Disabled","1995","Hesse","Not Employed","71","0.199767402801829","0.15757745633995","0.241957349263708"
"Disabled","1995","Hesse","Employed","32","0.0516399441452087","0.0339473969108835","0.0693324913795339"
"Disabled","1995","Rhineland-Palatinate,Saarland","Not Employed","49","0.218636896216382","0.171471307494345","0.265802484938419"
"Disabled","1995","Rhineland-Palatinate,Saarland","Employed","18","","",""
"Disabled","1995","Baden-Württemberg","Not Employed","100","0.192986104388769","0.162021943005195","0.223950265772344"
"Disabled","1995","Baden-Württemberg","Employed","62","0.061072151744291","0.0473859747819711","0.0747583287066109"
"Disabled","1995","Bavaria","Not Employed","102","0.24485576734455","0.209177716882516","0.280533817806585"
"Disabled","1995","Bavaria","Employed","39","0.0464817658535647","0.03416876177139","0.0587947699357394"
"Disabled","1995","Berlin","Not Employed","49","0.282321967474906","0.219781846741327","0.344862088208485"
"Disabled","1995","Berlin","Employed","23","","",""
"Disabled","1995","Brandenburg","Not Employed","33","0.158602700158083","0.109658971750595","0.207546428565572"
"Disabled","1995","Brandenburg","Employed","14","","",""
"Disabled","1995","Mecklenburg-Western Pomerania","Not Employed","21","","",""
"Disabled","1995","Mecklenburg-Western Pomerania","Employed","12","","",""
"Disabled","1995","Saxony","Not Employed","54","0.14377630696672","0.109814292286797","0.177738321646644"
"Disabled","1995","Saxony","Employed","15","","",""
"Disabled","1995","Saxony-Anhalt","Not Employed","29","","",""
"Disabled","1995","Saxony-Anhalt","Employed","12","","",""
"Disabled","1995","Thuringia","Not Employed","30","0.152419774903395","0.105139208611268","0.199700341195522"
"Disabled","1995","Thuringia","Employed","7","","",""
"Not disabled","1996","Schleswig-Holstein","Not Employed","79","0.719107177746886","0.632730090681574","0.805484264812199"
"Not disabled","1996","Schleswig-Holstein","Employed","173","0.953144898155774","0.922272544162641","0.984017252148908"
"Not disabled","1996","Hamburg","Not Employed","37","0.641677327509371","0.506026338682494","0.777328316336248"
"Not disabled","1996","Hamburg","Employed","77","0.948438235993691","0.899979564019434","0.996896907967947"
"Not disabled","1996","Lower Saxony","Not Employed","305","0.772781167752138","0.730426176602248","0.815136158902028"
"Not disabled","1996","Lower Saxony","Employed","637","0.941065038735613","0.923246045957234","0.958884031513992"
"Not disabled","1996","Bremen","Not Employed","36","0.674793703058723","0.543629587622904","0.805957818494543"
"Not disabled","1996","Bremen","Employed","43","0.95179514973082","0.889211779513257","1.01437851994838"
"Not disabled","1996","North Rhine-Westphalia","Not Employed","721","0.711862768330325","0.682692499811978","0.741033036848671"
"Not disabled","1996","North Rhine-Westphalia","Employed","1549","0.942755245014968","0.931498216390209","0.954012273639726"
"Not disabled","1996","Hesse","Not Employed","249","0.784308160034652","0.739314036210027","0.829302283859277"
"Not disabled","1996","Hesse","Employed","563","0.945408234310735","0.927138672570332","0.963677796051139"
"Not disabled","1996","Rhineland-Palatinate,Saarland","Not Employed","222","0.752630844386033","0.701447277574875","0.803814411197192"
"Not disabled","1996","Rhineland-Palatinate,Saarland","Employed","406","0.953109873018366","0.932963814277564","0.973255931759168"
"Not disabled","1996","Baden-Württemberg","Not Employed","484","0.804730488480555","0.772771222343991","0.836689754617118"
"Not disabled","1996","Baden-Württemberg","Employed","1060","0.936236419099391","0.921939884575844","0.950532953622939"
"Not disabled","1996","Bavaria","Not Employed","458","0.767836866869715","0.732615219846642","0.803058513892788"
"Not disabled","1996","Bavaria","Employed","1062","0.947828686213072","0.934746889002158","0.960910483423986"
"Not disabled","1996","Berlin","Not Employed","153","0.732262820007563","0.670116041714328","0.794409598300797"
"Not disabled","1996","Berlin","Employed","321","0.913195665116827","0.883657194533367","0.942734135700287"
"Not disabled","1996","Brandenburg","Not Employed","169","0.831870061879732","0.780297028010061","0.883443095749402"
"Not disabled","1996","Brandenburg","Employed","381","0.957731405077389","0.937914708119392","0.977548102035386"
"Not disabled","1996","Mecklenburg-Western Pomerania","Not Employed","113","0.844059439272677","0.782860024658235","0.905258853887118"
"Not disabled","1996","Mecklenburg-Western Pomerania","Employed","253","0.955784708968778","0.930939852057588","0.980629565879969"
"Not disabled","1996","Saxony","Not Employed","336","0.846334441888872","0.810589138405403","0.882079745372341"
"Not disabled","1996","Saxony","Employed","702","0.986334206042293","0.97781237719265","0.994856034891935"
"Not disabled","1996","Saxony-Anhalt","Not Employed","214","0.829109164812019","0.782355715033466","0.875862614590572"
"Not disabled","1996","Saxony-Anhalt","Employed","414","0.970928021695044","0.954992548501075","0.986863494889012"
"Not disabled","1996","Thuringia","Not Employed","192","0.824308149880025","0.774911070431543","0.873705229328506"
"Not disabled","1996","Thuringia","Employed","418","0.971258146526187","0.955392125911283","0.98712416714109"
"Disabled","1996","Schleswig-Holstein","Not Employed","25","","",""
"Disabled","1996","Schleswig-Holstein","Employed","7","","",""
"Disabled","1996","Hamburg","Not Employed","11","","",""
"Disabled","1996","Hamburg","Employed","3","","",""
"Disabled","1996","Lower Saxony","Not Employed","71","0.227218832247862","0.184863841097972","0.269573823397752"
"Disabled","1996","Lower Saxony","Employed","34","0.0589349612643872","0.0411159684860084","0.0767539540427661"
"Disabled","1996","Bremen","Not Employed","13","","",""
"Disabled","1996","Bremen","Employed","2","","",""
"Disabled","1996","North Rhine-Westphalia","Not Employed","205","0.288137231669675","0.258966963151329","0.317307500188022"
"Disabled","1996","North Rhine-Westphalia","Employed","87","0.0572447549850323","0.0459877263602736","0.0685017836097909"
"Disabled","1996","Hesse","Not Employed","72","0.215691839965348","0.170697716140723","0.260685963789973"
"Disabled","1996","Hesse","Employed","31","0.0545917656892648","0.0363222039488613","0.0728613274296683"
"Disabled","1996","Rhineland-Palatinate,Saarland","Not Employed","51","0.247369155613967","0.196185588802808","0.298552722425125"
"Disabled","1996","Rhineland-Palatinate,Saarland","Employed","17","","",""
"Disabled","1996","Baden-Württemberg","Not Employed","107","0.195269511519446","0.163310245382882","0.227228777656009"
"Disabled","1996","Baden-Württemberg","Employed","62","0.0637635809006086","0.0494670463770612","0.078060115424156"
"Disabled","1996","Bavaria","Not Employed","94","0.232163133130285","0.196941486107212","0.267384780153358"
"Disabled","1996","Bavaria","Employed","48","0.0521713137869279","0.0390895165760141","0.0652531109978417"
"Disabled","1996","Berlin","Not Employed","42","0.267737179992437","0.205590401699203","0.329883958285672"
"Disabled","1996","Berlin","Employed","28","","",""
"Disabled","1996","Brandenburg","Not Employed","33","0.168129938120269","0.116556904250598","0.219702971989939"
"Disabled","1996","Brandenburg","Employed","15","","",""
"Disabled","1996","Mecklenburg-Western Pomerania","Not Employed","22","","",""
"Disabled","1996","Mecklenburg-Western Pomerania","Employed","10","","",""
"Disabled","1996","Saxony","Not Employed","55","0.153665558111128","0.117920254627659","0.189410861594597"
"Disabled","1996","Saxony","Employed","11","","",""
"Disabled","1996","Saxony-Anhalt","Not Employed","35","0.170890835187981","0.124137385409428","0.217644284966534"
"Disabled","1996","Saxony-Anhalt","Employed","13","","",""
"Disabled","1996","Thuringia","Not Employed","36","0.175691850119975","0.126294770671494","0.225088929568457"
"Disabled","1996","Thuringia","Employed","8","","",""
"Not disabled","1997","Schleswig-Holstein","Not Employed","79","0.71726461155031","0.629871381272747","0.804657841827872"
"Not disabled","1997","Schleswig-Holstein","Employed","162","0.94651062399345","0.912686999620271","0.980334248366629"
"Not disabled","1997","Hamburg","Not Employed","40","0.684292368462268","0.555459559108704","0.813125177815832"
"Not disabled","1997","Hamburg","Employed","72","0.961613779249429","0.917839374587853","1.00538818391101"
"Not disabled","1997","Lower Saxony","Not Employed","315","0.770902383722312","0.729353267035251","0.812451500409372"
"Not disabled","1997","Lower Saxony","Employed","614","0.933429015822134","0.914250770051497","0.952607261592771"
"Not disabled","1997","Bremen","Not Employed","37","0.807513893477976","0.694800932819827","0.920226854136125"
"Not disabled","1997","Bremen","Employed","46","0.979719630118184","0.939421211612614","1.02001804862375"
"Not disabled","1997","North Rhine-Westphalia","Not Employed","732","0.720202047264306","0.691335843294451","0.749068251234161"
"Not disabled","1997","North Rhine-Westphalia","Employed","1503","0.945063253523266","0.933842231656439","0.956284275390093"
"Not disabled","1997","Hesse","Not Employed","253","0.815471958851905","0.772903448649489","0.858040469054321"
"Not disabled","1997","Hesse","Employed","509","0.95028253543743","0.931864128659336","0.968700942215524"
"Not disabled","1997","Rhineland-Palatinate,Saarland","Not Employed","236","0.756573067808153","0.707434325971221","0.805711809645085"
"Not disabled","1997","Rhineland-Palatinate,Saarland","Employed","404","0.955158537610063","0.93534241438152","0.974974660838607"
"Not disabled","1997","Baden-Württemberg","Not Employed","505","0.793387663345091","0.761543991689926","0.825231335000256"
"Not disabled","1997","Baden-Württemberg","Employed","1033","0.923600225488765","0.907873769369986","0.939326681607543"
"Not disabled","1997","Bavaria","Not Employed","459","0.803770685540353","0.770428208203694","0.837113162877011"
"Not disabled","1997","Bavaria","Employed","1032","0.932288971621438","0.917318363611574","0.947259579631302"
"Not disabled","1997","Berlin","Not Employed","137","0.718448242674308","0.652190242691307","0.78470624265731"
"Not disabled","1997","Berlin","Employed","308","0.918656111943034","0.889251327707928","0.948060896178141"
"Not disabled","1997","Brandenburg","Not Employed","193","0.841011242211144","0.793650940704193","0.888371543718095"
"Not disabled","1997","Brandenburg","Employed","349","0.943899965882305","0.920389094288413","0.967410837476198"
"Not disabled","1997","Mecklenburg-Western Pomerania","Not Employed","120","0.847125855392931","0.787515040088346","0.906736670697515"
"Not disabled","1997","Mecklenburg-Western Pomerania","Employed","233","0.942896186018573","0.913840606208686","0.971951765828459"
"Not disabled","1997","Saxony","Not Employed","341","0.865152366097257","0.831340197742816","0.898964534451698"
"Not disabled","1997","Saxony","Employed","676","0.974834308731943","0.963164469347774","0.986504148116111"
"Not disabled","1997","Saxony-Anhalt","Not Employed","206","0.865698142814381","0.822195429864222","0.90920085576454"
"Not disabled","1997","Saxony-Anhalt","Employed","417","0.981949276640977","0.969350996033","0.994547557248954"
"Not disabled","1997","Thuringia","Not Employed","206","0.838900376691134","0.792097087482936","0.885703665899333"
"Not disabled","1997","Thuringia","Employed","407","0.964447233577271","0.946716895561569","0.982177571592973"
"Disabled","1997","Schleswig-Holstein","Not Employed","23","","",""
"Disabled","1997","Schleswig-Holstein","Employed","8","","",""
"Disabled","1997","Hamburg","Not Employed","10","","",""
"Disabled","1997","Hamburg","Employed","2","","",""
"Disabled","1997","Lower Saxony","Not Employed","78","0.229097616277688","0.187548499590628","0.270646732964749"
"Disabled","1997","Lower Saxony","Employed","35","0.0665709841778663","0.0473927384072294","0.0857492299485033"
"Disabled","1997","Bremen","Not Employed","10","","",""
"Disabled","1997","Bremen","Employed","1","","",""
"Disabled","1997","North Rhine-Westphalia","Not Employed","197","0.279797952735694","0.250931748765839","0.308664156705549"
"Disabled","1997","North Rhine-Westphalia","Employed","81","0.0549367464767339","0.0437157246099071","0.0661577683435607"
"Disabled","1997","Hesse","Not Employed","66","0.184528041148095","0.141959530945679","0.227096551350511"
"Disabled","1997","Hesse","Employed","26","","",""
"Disabled","1997","Rhineland-Palatinate,Saarland","Not Employed","57","0.243426932191847","0.194288190354915","0.292565674028779"
"Disabled","1997","Rhineland-Palatinate,Saarland","Employed","15","","",""
"Disabled","1997","Baden-Württemberg","Not Employed","116","0.206612336654909","0.174768664999744","0.238456008310074"
"Disabled","1997","Baden-Württemberg","Employed","63","0.0763997745112353","0.0606733183924565","0.0921262306300142"
"Disabled","1997","Bavaria","Not Employed","86","0.196229314459648","0.162886837122989","0.229571791796306"
"Disabled","1997","Bavaria","Employed","50","0.0677110283785617","0.0527404203686978","0.0826816363884255"
"Disabled","1997","Berlin","Not Employed","40","0.281551757325692","0.21529375734269","0.347809757308693"
"Disabled","1997","Berlin","Employed","24","","",""
"Disabled","1997","Brandenburg","Not Employed","36","0.158988757788856","0.111628456281905","0.206349059295807"
"Disabled","1997","Brandenburg","Employed","19","","",""
"Disabled","1997","Mecklenburg-Western Pomerania","Not Employed","20","","",""
"Disabled","1997","Mecklenburg-Western Pomerania","Employed","12","","",""
"Disabled","1997","Saxony","Not Employed","51","0.134847633902743","0.101035465548302","0.168659802257184"
"Disabled","1997","Saxony","Employed","16","","",""
"Disabled","1997","Saxony-Anhalt","Not Employed","30","0.134301857185619","0.09079914423546","0.177804570135778"
"Disabled","1997","Saxony-Anhalt","Employed","12","","",""
"Disabled","1997","Thuringia","Not Employed","31","0.161099623308866","0.114296334100667","0.207902912517064"
"Disabled","1997","Thuringia","Employed","12","","",""
"Not disabled","1998","Schleswig-Holstein","Not Employed","115","0.795314436643978","0.728480489260582","0.862148384027373"
"Not disabled","1998","Schleswig-Holstein","Employed","207","0.961739377130859","0.936098458645422","0.987380295616297"
"Not disabled","1998","Hamburg","Not Employed","47","0.731550014412098","0.619418891860863","0.843681136963334"
"Not disabled","1998","Hamburg","Employed","88","0.910890065184107","0.852986852264861","0.968793278103353"
"Not disabled","1998","Lower Saxony","Not Employed","365","0.76511564541081","0.726375632471683","0.803855658349938"
"Not disabled","1998","Lower Saxony","Employed","706","0.93823686682979","0.920939399069912","0.955534334589667"
"Not disabled","1998","Bremen","Not Employed","36","0.695248838383912","0.566366658862321","0.824131017905504"
"Not disabled","1998","Bremen","Employed","51","0.97037447916326","0.924290592552326","1.01645836577419"
"Not disabled","1998","North Rhine-Westphalia","Not Employed","860","0.72817624220325","0.701944392781229","0.75440809162527"
"Not disabled","1998","North Rhine-Westphalia","Employed","1641","0.932613776405739","0.920854991562796","0.944372561248681"
"Not disabled","1998","Hesse","Not Employed","286","0.803398587700507","0.762514564400587","0.844282611000428"
"Not disabled","1998","Hesse","Employed","561","0.948061628943878","0.93014101472337","0.965982243164387"
"Not disabled","1998","Rhineland-Palatinate,Saarland","Not Employed","266","0.768703840808761","0.723684733749162","0.813722947868359"
"Not disabled","1998","Rhineland-Palatinate,Saarland","Employed","447","0.944226923407156","0.923480193510736","0.964973653303576"
"Not disabled","1998","Baden-Württemberg","Not Employed","560","0.808640667583001","0.779074417387877","0.838206917778126"
"Not disabled","1998","Baden-Württemberg","Employed","1082","0.920584939933058","0.904957690716418","0.936212189149699"
"Not disabled","1998","Bavaria","Not Employed","571","0.759781398429326","0.72804255355285","0.791520243305803"
"Not disabled","1998","Bavaria","Employed","1129","0.950472192574277","0.938087493815916","0.962856891332637"
"Not disabled","1998","Berlin","Not Employed","155","0.792635516029501","0.735139816916993","0.850131215142008"
"Not disabled","1998","Berlin","Employed","318","0.945022251908674","0.920758233165396","0.969286270651952"
"Not disabled","1998","Brandenburg","Not Employed","188","0.825470984342393","0.776417608729274","0.874524359955511"
"Not disabled","1998","Brandenburg","Employed","375","0.960338812871889","0.941043718312894","0.979633907430885"
"Not disabled","1998","Mecklenburg-Western Pomerania","Not Employed","118","0.863117688954038","0.805769828349022","0.920465549559054"
"Not disabled","1998","Mecklenburg-Western Pomerania","Employed","258","0.94935438726838","0.923151023452096","0.975557751084663"
"Not disabled","1998","Saxony","Not Employed","364","0.870781449434237","0.838624342706532","0.902938556161942"
"Not disabled","1998","Saxony","Employed","742","0.976683480957231","0.965947642166841","0.987419319747621"
"Not disabled","1998","Saxony-Anhalt","Not Employed","224","0.855355197969975","0.81284482826705","0.897865567672899"
"Not disabled","1998","Saxony-Anhalt","Employed","411","0.974971596896553","0.960102735428102","0.989840458365005"
"Not disabled","1998","Thuringia","Not Employed","233","0.848731526373528","0.805992405120722","0.891470647626335"
