"m11124","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2001","indirect migration background","higher education","1","","","","1"
"Disabled","2001","direct migration background","in school","","","","","1"
"Disabled","2001","direct migration background","inadequately","23","","","","1"
"Disabled","2001","direct migration background","general elemantary","79","0.103789659975831","0.082399964883202","0.125179355068461","1"
"Disabled","2001","direct migration background","middle vocational","88","0.0874146507797233","0.0706703556694756","0.104158945889971","1"
"Disabled","2001","direct migration background","vocational + Abi","21","","","","1"
"Disabled","2001","direct migration background","higher vocational","22","","","","1"
"Disabled","2001","direct migration background","higher education","17","","","","1"
"Not disabled","2001","direct migration background","in school","47","1","1","1","0"
"Not disabled","2001","direct migration background","inadequately","187","0.908596222348531","0.869619440384194","0.947573004312869","0"
"Not disabled","2001","direct migration background","general elemantary","702","0.896210340024169","0.874820644931539","0.917600035116798","0"
"Not disabled","2001","direct migration background","middle vocational","1005","0.912585349220277","0.895841054110029","0.929329644330524","0"
"Not disabled","2001","direct migration background","vocational + Abi","236","0.904145991027127","0.868153993480689","0.940137988573564","0"
"Not disabled","2001","direct migration background","higher vocational","143","0.845614528855107","0.790483569390301","0.900745488319912","0"
"Not disabled","2001","direct migration background","higher education","347","0.946816893983094","0.923764435572695","0.969869352393492","0"
"Not disabled","2001","indirect migration background","in school","65","0.978282580771941","0.943380850535371","1.01318431100851","0"
"Not disabled","2001","indirect migration background","inadequately","9","","","","0"
"Not disabled","2001","indirect migration background","general elemantary","228","0.96980363247784","0.947924332920821","0.991682932034859","0"
"Not disabled","2001","indirect migration background","middle vocational","306","0.967844851324404","0.948394265655395","0.987295436993414","0"
"Not disabled","2001","indirect migration background","vocational + Abi","40","0.945918132629011","0.876685829818596","1.01515043543943","0"
"Not disabled","2001","indirect migration background","higher vocational","34","0.834326277763879","0.716117134777871","0.952535420749886","0"
"Not disabled","2001","indirect migration background","higher education","55","0.99421987968528","0.974365160998256","1.0140745983723","0"
"Not disabled","2001","no migration background","general elemantary","1802","0.845174725073728","0.829688462010266","0.860660988137189","0"
"Not disabled","2001","no migration background","middle vocational","9041","0.869725391958903","0.863195289492011","0.876255494425794","0"
"Not disabled","2001","no migration background","higher education","2897","0.912283226159862","0.902393550005487","0.922172902314238","0"
"Not disabled","2001","no migration background","in school","434","0.988479081391305","0.978473676494004","0.998484486288607","0"
"Not disabled","2001","no migration background","inadequately","63","0.697431609666299","0.600344525887819","0.794518693444779","0"
"Not disabled","2001","no migration background","vocational + Abi","732","0.917617959293046","0.898310435109315","0.936925483476778","0"
"Not disabled","2001","no migration background","higher vocational","1324","0.869935529541537","0.852763476469159","0.887107582613915","0"
"Disabled","2002","indirect migration background","inadequately","4","","","","1"
"Disabled","2002","indirect migration background","general elemantary","7","","","","1"
"Disabled","2002","indirect migration background","higher vocational","5","","","","1"
"Disabled","2002","indirect migration background","higher education","1","","","","1"
"Disabled","2002","indirect migration background","in school","3","","","","1"
"Disabled","2002","indirect migration background","middle vocational","8","","","","1"
"Disabled","2002","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2002","no migration background","in school","4","","","","1"
"Disabled","2002","no migration background","inadequately","25","","","","1"
"Disabled","2002","no migration background","general elemantary","303","0.163821905315594","0.147609351381409","0.180034459249778","1"
"Disabled","2002","no migration background","middle vocational","1265","0.144933256924024","0.138124496587003","0.151742017261046","1"
"Disabled","2002","no migration background","vocational + Abi","57","0.0901081525403406","0.0712963670706574","0.108919938010024","1"
"Disabled","2002","no migration background","higher vocational","158","0.133693624325753","0.116734866520048","0.150652382131457","1"
"Disabled","2002","no migration background","higher education","289","0.0852395022325501","0.0767005019664262","0.0937785024986739","1"
"Disabled","2002","direct migration background","in school","","","","","1"
"Disabled","2002","direct migration background","inadequately","18","","","","1"
"Disabled","2002","direct migration background","general elemantary","83","0.116572319440572","0.0930171329797727","0.140127505901371","1"
"Disabled","2002","direct migration background","middle vocational","88","0.0900873733141089","0.0725684981215971","0.107606248506621","1"
"Disabled","2002","direct migration background","vocational + Abi","16","","","","1"
"Disabled","2002","direct migration background","higher vocational","19","","","","1"
"Disabled","2002","direct migration background","higher education","22","","","","1"
"Not disabled","2002","direct migration background","in school","53","1","1","1","0"
"Not disabled","2002","direct migration background","inadequately","171","0.923723517961857","0.88588069581109","0.961566340112624","0"
"Not disabled","2002","direct migration background","general elemantary","630","0.883427680559428","0.859872494098629","0.906982867020227","0"
"Not disabled","2002","direct migration background","middle vocational","938","0.909912626685891","0.892393751493379","0.927431501878403","0"
"Not disabled","2002","direct migration background","vocational + Abi","233","0.942081261401167","0.913067626103435","0.971094896698898","0"
"Not disabled","2002","direct migration background","higher vocational","140","0.876841818530195","0.825762888695218","0.927920748365172","0"
"Not disabled","2002","direct migration background","higher education","375","0.909455368007683","0.881227707409493","0.937683028605872","0"
"Not disabled","2002","no migration background","in school","480","0.975467537326357","0.961685849952271","0.989249224700444","0"
"Not disabled","2002","no migration background","inadequately","60","0.641833036093005","0.539905289148687","0.743760783037324","0"
"Not disabled","2002","no migration background","general elemantary","1699","0.836178094684406","0.819965540750222","0.852390648618591","0"
"Not disabled","2002","no migration background","middle vocational","9004","0.855066743075976","0.848257982738954","0.861875503412997","0"
"Not disabled","2002","no migration background","vocational + Abi","833","0.909891847459659","0.891080061989976","0.928703632929343","0"
"Not disabled","2002","no migration background","higher vocational","1389","0.866306375674247","0.849347617868543","0.883265133479952","0"
"Not disabled","2002","no migration background","higher education","3819","0.91476049776745","0.906221497501326","0.923299498033574","0"
"Not disabled","2002","indirect migration background","in school","77","0.96498127008826","0.924699111507652","1.00526342866887","0"
"Not disabled","2002","indirect migration background","inadequately","7","","","","0"
"Not disabled","2002","indirect migration background","general elemantary","195","0.95418675383562","0.925354099149765","0.983019408521475","0"
"Not disabled","2002","indirect migration background","middle vocational","317","0.97696354328742","0.9606535632512","0.99327352332364","0"
"Not disabled","2002","indirect migration background","vocational + Abi","38","0.990134819327905","0.959116699039382","1.02115293961643","0"
"Not disabled","2002","indirect migration background","higher vocational","36","0.823398578549074","0.706675074522192","0.940122082575955","0"
"Not disabled","2002","indirect migration background","higher education","65","0.991147350078911","0.968548732106229","1.01374596805159","0"
"Disabled","2003","indirect migration background","in school","","","","","1"
"Disabled","2003","indirect migration background","inadequately","4","","","","1"
"Disabled","2003","indirect migration background","general elemantary","5","","","","1"
"Disabled","2003","indirect migration background","higher vocational","5","","","","1"
"Disabled","2003","indirect migration background","higher education","1","","","","1"
"Disabled","2003","indirect migration background","middle vocational","9","","","","1"
"Disabled","2003","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2003","no migration background","in school","5","","","","1"
"Disabled","2003","no migration background","inadequately","27","","","","1"
"Disabled","2003","no migration background","general elemantary","290","0.159045727140196","0.142618592649244","0.175472861631147","1"
"Disabled","2003","no migration background","middle vocational","1209","0.141928633674485","0.135036228703984","0.148821038644985","1"
"Disabled","2003","no migration background","vocational + Abi","54","0.0789724462814424","0.0612139848230123","0.0967309077398725","1"
"Disabled","2003","no migration background","higher vocational","173","0.148388290723615","0.130434496911088","0.166342084536142","1"
"Disabled","2003","no migration background","higher education","304","0.0959195105038923","0.0867127077008936","0.105126313306891","1"
"Disabled","2003","direct migration background","in school","1","","","","1"
"Disabled","2003","direct migration background","inadequately","18","","","","1"
"Disabled","2003","direct migration background","general elemantary","76","0.119827135530524","0.0951440842893753","0.144510186771672","1"
"Disabled","2003","direct migration background","middle vocational","87","0.0845812592509903","0.0671063235871349","0.102056194914846","1"
"Disabled","2003","direct migration background","vocational + Abi","17","","","","1"
"Disabled","2003","direct migration background","higher vocational","23","","","","1"
"Disabled","2003","direct migration background","higher education","22","","","","1"
"Not disabled","2003","direct migration background","in school","50","0.991728946601814","0.966872450394417","1.01658544280921","0"
"Not disabled","2003","direct migration background","inadequately","151","0.923481890203655","0.883404351062731","0.963559429344578","0"
"Not disabled","2003","direct migration background","general elemantary","589","0.880172864469476","0.855489813228328","0.904855915710625","0"
"Not disabled","2003","direct migration background","middle vocational","887","0.91541874074901","0.897943805085154","0.932893676412865","0"
"Not disabled","2003","direct migration background","vocational + Abi","215","0.944000351608862","0.914414585016782","0.973586118200942","0"
"Not disabled","2003","direct migration background","higher vocational","121","0.85314314432469","0.795330223644253","0.910956065005126","0"
"Not disabled","2003","direct migration background","higher education","350","0.905781572971204","0.876095258312645","0.935467887629762","0"
"Not disabled","2003","no migration background","in school","491","0.989728415498804","0.980855139422467","0.998601691575141","0"
"Not disabled","2003","no migration background","inadequately","62","0.633174537427658","0.53304907254877","0.733300002306546","0"
"Not disabled","2003","no migration background","general elemantary","1614","0.840954272859805","0.824527138368853","0.857381407350756","0"
"Not disabled","2003","no migration background","middle vocational","8639","0.858071366325515","0.851178961355015","0.864963771296016","0"
"Not disabled","2003","no migration background","vocational + Abi","832","0.921027553718558","0.903269092260128","0.938786015176988","0"
"Not disabled","2003","no migration background","higher vocational","1333","0.851611709276385","0.833657915463858","0.869565503088912","0"
"Not disabled","2003","no migration background","higher education","3626","0.904080489496108","0.894873686693109","0.913287292299106","0"
"Not disabled","2003","indirect migration background","in school","71","1","1","1","0"
"Not disabled","2003","indirect migration background","inadequately","8","","","","0"
"Not disabled","2003","indirect migration background","general elemantary","184","0.975402927140048","0.953320290316401","0.997485563963695","0"
"Not disabled","2003","indirect migration background","middle vocational","321","0.979331264889131","0.963981105812429","0.994681423965833","0"
"Not disabled","2003","indirect migration background","vocational + Abi","44","0.991546271550373","0.96479635240186","1.01829619069889","0"
"Not disabled","2003","indirect migration background","higher vocational","36","0.834102765152309","0.720239006242872","0.947966524061746","0"
"Not disabled","2003","indirect migration background","higher education","63","0.990647917760991","0.967066390536188","1.0142294449858","0"
"Disabled","2004","indirect migration background","higher vocational","5","","","","1"
"Disabled","2004","indirect migration background","higher education","1","","","","1"
"Disabled","2004","indirect migration background","in school","","","","","1"
"Disabled","2004","indirect migration background","inadequately","3","","","","1"
"Disabled","2004","indirect migration background","general elemantary","6","","","","1"
"Disabled","2004","indirect migration background","middle vocational","10","","","","1"
"Disabled","2004","indirect migration background","vocational + Abi","2","","","","1"
"Disabled","2004","no migration background","in school","2","","","","1"
"Disabled","2004","no migration background","inadequately","25","","","","1"
"Disabled","2004","no migration background","general elemantary","288","0.171019592063829","0.153557252456386","0.188481931671271","1"
"Disabled","2004","no migration background","middle vocational","1227","0.148260426008023","0.141131466309458","0.155389385706588","1"
"Disabled","2004","no migration background","vocational + Abi","56","0.0766882662286953","0.0592258514006323","0.0941506810567583","1"
"Disabled","2004","no migration background","higher vocational","173","0.149998035102456","0.131694829654596","0.168301240550317","1"
"Disabled","2004","no migration background","higher education","307","0.102056015200226","0.0925393509614421","0.111572679439011","1"
"Disabled","2004","direct migration background","in school","","","","","1"
"Disabled","2004","direct migration background","inadequately","16","","","","1"
"Disabled","2004","direct migration background","general elemantary","76","0.130663023288124","0.104133913693648","0.1571921328826","1"
"Disabled","2004","direct migration background","middle vocational","91","0.0860280530197082","0.068187781295424","0.103868324743992","1"
"Disabled","2004","direct migration background","vocational + Abi","16","","","","1"
"Disabled","2004","direct migration background","higher vocational","20","","","","1"
"Disabled","2004","direct migration background","higher education","26","","","","1"
"Not disabled","2004","direct migration background","in school","62","1","1","1","0"
"Not disabled","2004","direct migration background","inadequately","141","0.920692583218505","0.878424506285374","0.962960660151636","0"
"Not disabled","2004","direct migration background","general elemantary","544","0.869336976711876","0.8428078671174","0.895866086306352","0"
"Not disabled","2004","direct migration background","middle vocational","858","0.913971946980292","0.896131675256008","0.931812218704576","0"
"Not disabled","2004","direct migration background","vocational + Abi","210","0.927336685005402","0.893493580479878","0.961179789530926","0"
"Not disabled","2004","direct migration background","higher vocational","120","0.863006205315241","0.806049943168406","0.919962467462076","0"
"Not disabled","2004","direct migration background","higher education","333","0.891798951051218","0.85966603933383","0.923931862768605","0"
"Not disabled","2004","no migration background","in school","493","0.997739665961826","0.993556159701215","1.00192317222244","0"
"Not disabled","2004","no migration background","inadequately","61","0.637477636849486","0.535876458793568","0.739078814905404","0"
"Not disabled","2004","no migration background","general elemantary","1498","0.828980407936171","0.811518068328729","0.846442747543614","0"
"Not disabled","2004","no migration background","middle vocational","8318","0.851739573991977","0.844610614293412","0.858868533690542","0"
"Not disabled","2004","no migration background","vocational + Abi","836","0.923311733771305","0.905849318943242","0.940774148599368","0"
"Not disabled","2004","no migration background","higher vocational","1289","0.850001964897544","0.831698759449683","0.868305170345405","0"
"Not disabled","2004","no migration background","higher education","3580","0.897943984799774","0.888427320560989","0.907460649038558","0"
"Not disabled","2004","indirect migration background","in school","82","1","1","1","0"
"Not disabled","2004","indirect migration background","inadequately","10","","","","0"
"Not disabled","2004","indirect migration background","general elemantary","185","0.970223917477615","0.94611924830599","0.994328586649239","0"
"Not disabled","2004","indirect migration background","middle vocational","316","0.955654814805767","0.933308132565657","0.978001497045877","0"
"Not disabled","2004","indirect migration background","vocational + Abi","46","0.986100874601636","0.952981518792955","1.01922023041032","0"
"Not disabled","2004","indirect migration background","higher vocational","38","0.833778950435903","0.722507861884767","0.94505003898704","0"
"Not disabled","2004","indirect migration background","higher education","60","0.987030320001982","0.958637204391922","1.01542343561204","0"
"Disabled","2005","indirect migration background","higher vocational","2","","","","1"
"Disabled","2005","indirect migration background","higher education","2","","","","1"
"Disabled","2005","indirect migration background","in school","","","","","1"
"Disabled","2005","indirect migration background","inadequately","3","","","","1"
"Disabled","2005","indirect migration background","general elemantary","8","","","","1"
"Disabled","2005","indirect migration background","middle vocational","5","","","","1"
"Disabled","2005","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2005","no migration background","in school","4","","","","1"
"Disabled","2005","no migration background","inadequately","24","","","","1"
"Disabled","2005","no migration background","general elemantary","268","0.164325331713278","0.146493507440643","0.182157155985914","1"
"Disabled","2005","no migration background","middle vocational","1227","0.150122719608729","0.142772541013884","0.157472898203574","1"
"Disabled","2005","no migration background","vocational + Abi","54","0.0728699987261321","0.0556379436885242","0.0901020537637399","1"
"Disabled","2005","no migration background","higher vocational","174","0.149528508324207","0.130781474130652","0.168275542517762","1"
"Disabled","2005","no migration background","higher education","299","0.0978830528029306","0.0883924651002717","0.107373640505589","1"
"Disabled","2005","direct migration background","in school","","","","","1"
"Disabled","2005","direct migration background","inadequately","13","","","","1"
"Disabled","2005","direct migration background","general elemantary","68","0.116430885307631","0.0901000263745716","0.14276174424069","1"
"Disabled","2005","direct migration background","middle vocational","92","0.0908311533868724","0.0718121401038005","0.109850166669944","1"
"Disabled","2005","direct migration background","vocational + Abi","15","","","","1"
"Disabled","2005","direct migration background","higher vocational","23","","","","1"
"Disabled","2005","direct migration background","higher education","27","","","","1"
"Not disabled","2005","direct migration background","in school","55","1","1","1","0"
"Not disabled","2005","direct migration background","inadequately","134","0.922200467173348","0.878900198894205","0.965500735452491","0"
"Not disabled","2005","direct migration background","general elemantary","502","0.883569114692369","0.85723825575931","0.909899973625429","0"
"Not disabled","2005","direct migration background","middle vocational","785","0.909168846613128","0.890149833330056","0.9281878598962","0"
"Not disabled","2005","direct migration background","vocational + Abi","201","0.939086009063182","0.9071902877714","0.970981730354965","0"
"Not disabled","2005","direct migration background","higher vocational","111","0.843894074044588","0.78244018735987","0.905347960729307","0"
"Not disabled","2005","direct migration background","higher education","313","0.895100773460837","0.862529799773745","0.927671747147929","0"
"Not disabled","2005","no migration background","general elemantary","1391","0.835674668286722","0.817842844014086","0.853506492559357","0"
"Not disabled","2005","no migration background","middle vocational","7845","0.849877280391271","0.842527101796426","0.857227458986116","0"
"Not disabled","2005","no migration background","vocational + Abi","820","0.927130001273868","0.90989794623626","0.944362056311476","0"
"Not disabled","2005","no migration background","higher vocational","1216","0.850471491675793","0.831724457482238","0.869218525869348","0"
"Not disabled","2005","no migration background","higher education","3467","0.902116947197069","0.892626359494411","0.911607534899728","0"
"Not disabled","2005","no migration background","in school","502","0.994343240875456","0.987808553151386","1.00087792859953","0"
"Not disabled","2005","no migration background","inadequately","62","0.685989234330516","0.587898093764213","0.784080374896819","0"
"Not disabled","2005","indirect migration background","in school","90","1","1","1","0"
"Not disabled","2005","indirect migration background","inadequately","8","","","","0"
"Not disabled","2005","indirect migration background","general elemantary","173","0.940455732595761","0.905981233812852","0.974930231378671","0"
"Not disabled","2005","indirect migration background","middle vocational","334","0.987176276583135","0.975199149209029","0.999153403957242","0"
"Not disabled","2005","indirect migration background","vocational + Abi","45","0.976350235912866","0.932438015326494","1.02026245649924","0"
"Not disabled","2005","indirect migration background","higher vocational","39","0.953011940790836","0.888238183830881","1.01778569775079","0"
"Not disabled","2005","indirect migration background","higher education","67","0.971507416188452","0.932250830635354","1.01076400174155","0"
"Disabled","2006","indirect migration background","higher vocational","2","","","","1"
"Disabled","2006","indirect migration background","higher education","1","","","","1"
"Disabled","2006","indirect migration background","in school","1","","","","1"
"Disabled","2006","indirect migration background","inadequately","1","","","","1"
"Disabled","2006","indirect migration background","general elemantary","8","","","","1"
"Disabled","2006","indirect migration background","middle vocational","8","","","","1"
"Disabled","2006","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2006","no migration background","in school","3","","","","1"
"Disabled","2006","no migration background","inadequately","27","","","","1"
"Disabled","2006","no migration background","general elemantary","279","0.169975865316776","0.15249219075963","0.187459539873922","1"
"Disabled","2006","no migration background","middle vocational","1351","0.152005118869143","0.144920356824235","0.159089880914052","1"
"Disabled","2006","no migration background","vocational + Abi","53","0.0710772895754491","0.0547031781166567","0.0874514010342414","1"
"Disabled","2006","no migration background","higher vocational","195","0.149558858489339","0.131327558999398","0.167790157979279","1"
"Disabled","2006","no migration background","higher education","361","0.10374685068359","0.0944616042862561","0.113032097080925","1"
"Disabled","2006","direct migration background","in school","","","","","1"
"Disabled","2006","direct migration background","inadequately","16","","","","1"
"Disabled","2006","direct migration background","general elemantary","86","0.161575044571483","0.130674290310644","0.192475798832323","1"
"Disabled","2006","direct migration background","middle vocational","93","0.0919896551160989","0.0730869127051807","0.110892397527017","1"
"Disabled","2006","direct migration background","vocational + Abi","17","","","","1"
"Disabled","2006","direct migration background","higher vocational","18","","","","1"
"Disabled","2006","direct migration background","higher education","24","","","","1"
"Not disabled","2006","direct migration background","in school","34","1","1","1","0"
"Not disabled","2006","direct migration background","inadequately","117","0.868299226077093","0.810827910191134","0.925770541963052","0"
"Not disabled","2006","direct migration background","general elemantary","459","0.838424955428517","0.807524201167677","0.869325709689356","0"
"Not disabled","2006","direct migration background","middle vocational","805","0.908010344883901","0.889107602472983","0.926913087294819","0"
"Not disabled","2006","direct migration background","vocational + Abi","204","0.919412631835789","0.883525341051013","0.955299922620565","0"
"Not disabled","2006","direct migration background","higher vocational","126","0.865129702140982","0.809338513445209","0.920920890836755","0"
"Not disabled","2006","direct migration background","higher education","343","0.916175352460149","0.887822926247321","0.944527778672978","0"
"Not disabled","2006","no migration background","general elemantary","1494","0.830024134683224","0.812540460126078","0.84750780924037","0"
"Not disabled","2006","no migration background","middle vocational","8514","0.847994881130857","0.840910119085948","0.855079643175765","0"
"Not disabled","2006","no migration background","vocational + Abi","893","0.928922710424551","0.912548598965758","0.945296821883343","0"
"Not disabled","2006","no migration background","higher vocational","1275","0.850441141510661","0.832209842020721","0.868672441000601","0"
"Not disabled","2006","no migration background","higher education","3782","0.89625314931641","0.886967902919075","0.905538395713744","0"
"Not disabled","2006","no migration background","inadequately","71","0.707300921265048","0.6172168837441","0.797384958785996","0"
"Not disabled","2006","no migration background","in school","302","0.990945019129716","0.98031420023908","1.00157583802035","0"
"Not disabled","2006","indirect migration background","in school","57","0.995983162804053","0.979705119197364","1.01226120641074","0"
"Not disabled","2006","indirect migration background","inadequately","10","","","","0"
"Not disabled","2006","indirect migration background","middle vocational","343","0.978439352326326","0.963244643229892","0.99363406142276","0"
"Not disabled","2006","indirect migration background","vocational + Abi","49","0.990700640847052","0.964095790439968","1.01730549125414","0"
"Not disabled","2006","indirect migration background","higher vocational","40","0.958281099207134","0.89781160505877","1.0187505933555","0"
"Not disabled","2006","indirect migration background","general elemantary","167","0.950117814527438","0.91786329821267","0.982372330842207","0"
"Not disabled","2006","indirect migration background","higher education","76","0.988244293974669","0.964169684845491","1.01231890310385","0"
"Disabled","2007","indirect migration background","in school","1","","","","1"
"Disabled","2007","indirect migration background","inadequately","","","","","1"
"Disabled","2007","indirect migration background","general elemantary","5","","","","1"
"Disabled","2007","indirect migration background","middle vocational","12","","","","1"
"Disabled","2007","indirect migration background","vocational + Abi","3","","","","1"
"Disabled","2007","indirect migration background","higher vocational","1","","","","1"
"Disabled","2007","indirect migration background","higher education","1","","","","1"
"Disabled","2007","no migration background","in school","1","","","","1"
"Disabled","2007","no migration background","inadequately","25","","","","1"
"Disabled","2007","no migration background","general elemantary","261","0.163336630931844","0.145160421563365","0.181512840300324","1"
"Disabled","2007","no migration background","middle vocational","1262","0.151511240846197","0.144195019437322","0.158827462255072","1"
"Disabled","2007","no migration background","vocational + Abi","66","0.0901344917306097","0.0715688869482252","0.108700096512994","1"
"Disabled","2007","no migration background","higher vocational","180","0.155728127511736","0.136534632914335","0.174921622109137","1"
"Disabled","2007","no migration background","higher education","363","0.10490559092488","0.0953663238612925","0.114444857988467","1"
"Disabled","2007","direct migration background","in school","","","","","1"
"Disabled","2007","direct migration background","inadequately","18","","","","1"
"Disabled","2007","direct migration background","general elemantary","66","0.143781566207009","0.112161599195298","0.17540153321872","1"
"Disabled","2007","direct migration background","middle vocational","82","0.0868338708510018","0.0673695370216097","0.106298204680394","1"
"Disabled","2007","direct migration background","vocational + Abi","16","","","","1"
"Disabled","2007","direct migration background","higher vocational","19","","","","1"
"Disabled","2007","direct migration background","higher education","26","","","","1"
"Not disabled","2007","direct migration background","in school","19","","","","0"
"Not disabled","2007","direct migration background","inadequately","99","0.865818987195581","0.804057997648668","0.927579976742493","0"
"Not disabled","2007","direct migration background","general elemantary","407","0.856218433792991","0.82459846678128","0.887838400804702","0"
"Not disabled","2007","direct migration background","middle vocational","722","0.913166129148998","0.893701795319606","0.93263046297839","0"
"Not disabled","2007","direct migration background","vocational + Abi","192","0.927303083287692","0.892018477376279","0.962587689199105","0"
"Not disabled","2007","direct migration background","higher vocational","107","0.84093871954875","0.7770789671683","0.9047984719292","0"
"Not disabled","2007","direct migration background","higher education","321","0.904735818221111","0.873846447098382","0.935625189343839","0"
"Not disabled","2007","no migration background","general elemantary","1328","0.836663369068156","0.818487159699676","0.854839578436635","0"
"Not disabled","2007","no migration background","middle vocational","7964","0.848488759153803","0.841172537744928","0.855804980562678","0"
"Not disabled","2007","no migration background","vocational + Abi","848","0.90986550826939","0.891299903487006","0.928431113051775","0"
"Not disabled","2007","no migration background","higher vocational","1191","0.844271872488264","0.825078377890863","0.863465367085665","0"
"Not disabled","2007","no migration background","higher education","3601","0.895094409075121","0.885555142011534","0.904633676138707","0"
"Not disabled","2007","no migration background","in school","275","0.993675744849009","0.984323398408866","1.00302809128915","0"
"Not disabled","2007","no migration background","inadequately","68","0.729231279031743","0.638920724742402","0.819541833321084","0"
"Not disabled","2007","indirect migration background","in school","46","0.983727064060019","0.947555321658849","1.01989880646119","0"
"Not disabled","2007","indirect migration background","inadequately","9","","","","0"
"Not disabled","2007","indirect migration background","general elemantary","156","0.986282689586821","0.968315905793263","1.00424947338038","0"
"Not disabled","2007","indirect migration background","middle vocational","318","0.956445953558619","0.934425026768461","0.978466880348776","0"
"Not disabled","2007","indirect migration background","vocational + Abi","48","0.972489296555015","0.927598608120879","1.01737998498915","0"
"Not disabled","2007","indirect migration background","higher vocational","37","0.976059103031713","0.92745593707896","1.02466226898447","0"
"Not disabled","2007","indirect migration background","higher education","85","0.989396416339136","0.967748785883632","1.01104404679464","0"
"Disabled","2008","indirect migration background","in school","2","","","","1"
"Disabled","2008","indirect migration background","inadequately","","","","","1"
"Disabled","2008","indirect migration background","general elemantary","9","","","","1"
"Disabled","2008","indirect migration background","middle vocational","8","","","","1"
"Disabled","2008","indirect migration background","vocational + Abi","3","","","","1"
"Disabled","2008","indirect migration background","higher vocational","2","","","","1"
"Disabled","2008","indirect migration background","higher education","2","","","","1"
"Disabled","2008","no migration background","in school","3","","","","1"
"Disabled","2008","no migration background","inadequately","21","","","","1"
"Disabled","2008","no migration background","general elemantary","234","0.168917673129424","0.149579073175264","0.188256273083584","1"
"Disabled","2008","no migration background","middle vocational","1200","0.149099877721273","0.14162476086017","0.156574994582377","1"
"Disabled","2008","no migration background","vocational + Abi","56","0.0902844012081984","0.0711859029639173","0.10938289945248","1"
"Disabled","2008","no migration background","higher vocational","170","0.147196033794372","0.12771020464664","0.166681862942104","1"
"Disabled","2008","no migration background","higher education","350","0.105002542106481","0.0952633146972298","0.114741769515733","1"
"Disabled","2008","direct migration background","in school","","","","","1"
"Disabled","2008","direct migration background","inadequately","14","","","","1"
"Disabled","2008","direct migration background","general elemantary","63","0.1454201799435","0.112022610467112","0.178817749419889","1"
"Disabled","2008","direct migration background","middle vocational","77","0.0899266711143206","0.0689576806545403","0.110895661574101","1"
"Disabled","2008","direct migration background","vocational + Abi","15","","","","1"
"Disabled","2008","direct migration background","higher vocational","17","","","","1"
"Disabled","2008","direct migration background","higher education","20","","","","1"
"Not disabled","2008","direct migration background","in school","10","","","","0"
"Not disabled","2008","direct migration background","inadequately","87","0.886146824738334","0.824200888588181","0.948092760888487","0"
"Not disabled","2008","direct migration background","general elemantary","365","0.854579820056499","0.821182250580111","0.887977389532888","0"
"Not disabled","2008","direct migration background","middle vocational","638","0.910073328885679","0.889104338425899","0.93104231934546","0"
"Not disabled","2008","direct migration background","vocational + Abi","179","0.920031502168522","0.881862742786697","0.958200261550346","0"
"Not disabled","2008","direct migration background","higher vocational","97","0.833451001042991","0.765058778855363","0.90184322323062","0"
"Not disabled","2008","direct migration background","higher education","294","0.917962986713874","0.887610046080674","0.948315927347075","0"
"Not disabled","2008","no migration background","general elemantary","1208","0.831082326870576","0.811743726916416","0.850420926824736","0"
"Not disabled","2008","no migration background","middle vocational","7522","0.850900122278727","0.843425005417623","0.85837523913983","0"
"Not disabled","2008","no migration background","in school","289","0.986867290714322","0.973809695302139","0.999924886126505","0"
"Not disabled","2008","no migration background","inadequately","55","0.730769631238975","0.631047038047746","0.830492224430204","0"
"Not disabled","2008","no migration background","vocational + Abi","809","0.909715598791802","0.89061710054752","0.928814097036083","0"
"Not disabled","2008","no migration background","higher vocational","1100","0.852803966205628","0.833318137057896","0.87228979535336","0"
"Not disabled","2008","no migration background","higher education","3456","0.894997457893519","0.885258230484267","0.90473668530277","0"
"Not disabled","2008","indirect migration background","in school","51","0.97905336394712","0.940499271744052","1.01760745615019","0"
"Not disabled","2008","indirect migration background","inadequately","9","","","","0"
"Not disabled","2008","indirect migration background","general elemantary","152","0.950561311348497","0.917075664598095","0.9840469580989","0"
"Not disabled","2008","indirect migration background","middle vocational","313","0.957540491762704","0.935482720498476","0.979598263026932","0"
"Not disabled","2008","indirect migration background","vocational + Abi","38","0.963308026374002","0.905760814333949","1.02085523841406","0"
"Not disabled","2008","indirect migration background","higher vocational","34","0.932346613743471","0.850305733924921","1.01438749356202","0"
"Not disabled","2008","indirect migration background","higher education","84","0.981296229564537","0.952663449839894","1.00992900928918","0"
"Disabled","2009","indirect migration background","in school","1","","","","1"
"Disabled","2009","indirect migration background","inadequately","","","","","1"
"Disabled","2009","indirect migration background","general elemantary","4","","","","1"
"Disabled","2009","indirect migration background","middle vocational","11","","","","1"
"Disabled","2009","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2009","indirect migration background","higher vocational","2","","","","1"
"Disabled","2009","indirect migration background","higher education","2","","","","1"
"Disabled","2009","no migration background","in school","1","","","","1"
"Disabled","2009","no migration background","inadequately","18","","","","1"
