"m11124","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Not disabled","2009","middle vocational","Female","4244","0.864653678032554","0.854983034932694","0.874324321132414"
"Not disabled","2009","vocational + Abi","Male","361","0.90624058180366","0.877347829308896","0.935133334298424"
"Not disabled","2009","vocational + Abi","Female","563","0.897685204623919","0.873595717428419","0.921774691819419"
"Not disabled","2009","higher vocational","Male","656","0.821954048734469","0.795193002809603","0.848715094659334"
"Not disabled","2009","higher vocational","Female","496","0.912147975206569","0.888511602550687","0.935784347862451"
"Not disabled","2009","higher education","Male","1980","0.895389934822982","0.882571975943918","0.908207893702047"
"Not disabled","2009","higher education","Female","1705","0.914657607245373","0.901936583470899","0.927378631019847"
"Disabled","2009","in school","Male","2","","",""
"Disabled","2009","in school","Female","","","",""
"Disabled","2009","inadequately","Male","16","","",""
"Disabled","2009","inadequately","Female","15","","",""
"Disabled","2009","general elemantary","Male","81","0.139753277821166","0.111035780306895","0.168470775335438"
"Disabled","2009","general elemantary","Female","188","0.149734006723523","0.129930026128998","0.169537987318049"
"Disabled","2009","middle vocational","Male","670","0.149044274262928","0.138379921790959","0.159708626734897"
"Disabled","2009","middle vocational","Female","563","0.135346321967446","0.125675678867586","0.145016965067306"
"Disabled","2009","vocational + Abi","Male","30","0.0937594181963398","0.0648666657015759","0.122652170691104"
"Disabled","2009","vocational + Abi","Female","45","0.102314795376081","0.0782253081805807","0.126404282571581"
"Disabled","2009","higher vocational","Male","129","0.178045951265531","0.151284905340666","0.204806997190396"
"Disabled","2009","higher vocational","Female","55","0.0878520247934309","0.0642156521375485","0.111488397449313"
"Disabled","2009","higher education","Male","210","0.104610065177018","0.0917921062979535","0.117428024056082"
"Disabled","2009","higher education","Female","148","0.0853423927546267","0.0726213689801528","0.0980634165291005"
"Not disabled","2010","in school","Male","223","0.990792004917131","0.978366645830025","1.00321736400424"
"Not disabled","2010","in school","Female","184","0.949741150548019","0.918593443034473","0.980888858061566"
"Not disabled","2010","inadequately","Male","117","0.801845838418042","0.734355325229626","0.869336351606458"
"Not disabled","2010","inadequately","Female","193","0.91312290663671","0.875028983282405","0.951216829991015"
"Not disabled","2010","general elemantary","Male","716","0.850565827559359","0.825891812042468","0.875239843076249"
"Not disabled","2010","general elemantary","Female","1462","0.846337239170788","0.828973515014651","0.863700963326925"
"Not disabled","2010","middle vocational","Male","4587","0.847383208109651","0.837673077341886","0.857093338877415"
"Not disabled","2010","middle vocational","Female","5900","0.868925521245037","0.860711734046768","0.877139308443307"
"Not disabled","2010","vocational + Abi","Male","562","0.90621880921898","0.882853479901385","0.929584138536575"
"Not disabled","2010","vocational + Abi","Female","1061","0.90775738780094","0.890772552108313","0.924742223493566"
"Not disabled","2010","higher vocational","Male","821","0.829963428698356","0.806236823978608","0.853690033418105"
"Not disabled","2010","higher vocational","Female","594","0.907176356971599","0.884919354889448","0.92943335905375"
"Not disabled","2010","higher education","Male","2566","0.901712948686277","0.890632548079425","0.912793349293129"
"Not disabled","2010","higher education","Female","2456","0.912187152240836","0.901322931483794","0.923051372997877"
"Disabled","2010","in school","Male","4","","",""
"Disabled","2010","in school","Female","5","","",""
"Disabled","2010","inadequately","Male","17","","",""
"Disabled","2010","inadequately","Female","17","","",""
"Disabled","2010","general elemantary","Male","86","0.149434172440641","0.124760156923751","0.174108187957532"
"Disabled","2010","general elemantary","Female","195","0.153662760829212","0.136299036673074","0.171026484985349"
"Disabled","2010","middle vocational","Male","682","0.152616791890349","0.142906661122585","0.162326922658114"
"Disabled","2010","middle vocational","Female","585","0.131074478754963","0.122860691556693","0.139288265953232"
"Disabled","2010","vocational + Abi","Male","36","0.0937811907810198","0.0704158614634249","0.117146520098615"
"Disabled","2010","vocational + Abi","Female","54","0.0922426121990605","0.075257776506434","0.109227447891687"
"Disabled","2010","higher vocational","Male","142","0.170036571301643","0.146309966581895","0.193763176021392"
"Disabled","2010","higher vocational","Female","59","0.092823643028401","0.0705666409462498","0.115080645110552"
"Disabled","2010","higher education","Male","207","0.0982870513137232","0.0872066507068713","0.109367451920575"
"Disabled","2010","higher education","Female","151","0.0878128477591642","0.0769486270021227","0.0986770685162058"
"Not disabled","2011","in school","Male","233","0.998387180740098","0.993245767508858","1.00352859397134"
"Not disabled","2011","in school","Female","237","0.991736611102376","0.980259663213965","1.00321355899079"
"Not disabled","2011","inadequately","Male","140","0.843700569351922","0.787952843210804","0.899448295493041"
"Not disabled","2011","inadequately","Female","207","0.76957774911462","0.716955549700948","0.822199948528292"
"Not disabled","2011","general elemantary","Male","837","0.862297850398809","0.840292836293262","0.884302864504357"
"Not disabled","2011","general elemantary","Female","1775","0.844158828139207","0.828361313619692","0.859956342658722"
"Not disabled","2011","middle vocational","Male","5294","0.846710855102576","0.837730950306371","0.855690759898781"
"Not disabled","2011","middle vocational","Female","6965","0.864935494154113","0.857329365411994","0.872541622896233"
"Not disabled","2011","vocational + Abi","Male","627","0.920824689208718","0.900394603109726","0.94125477530771"
"Not disabled","2011","vocational + Abi","Female","1270","0.915708674264075","0.900822258625058","0.930595089903092"
"Not disabled","2011","higher vocational","Male","1001","0.865012002588642","0.845245228853462","0.884778776323821"
"Not disabled","2011","higher vocational","Female","644","0.894787325041836","0.872234173731993","0.91734047635168"
"Not disabled","2011","higher education","Male","2951","0.904585174093118","0.89442993234743","0.914740415838807"
"Not disabled","2011","higher education","Female","2814","0.917019594247208","0.907161652219466","0.926877536274951"
"Disabled","2011","in school","Male","1","","",""
"Disabled","2011","in school","Female","2","","",""
"Disabled","2011","inadequately","Male","23","","",""
"Disabled","2011","inadequately","Female","39","0.23042225088538","0.177800051471708","0.283044450299052"
"Disabled","2011","general elemantary","Male","105","0.137702149601191","0.115697135495643","0.159707163706738"
"Disabled","2011","general elemantary","Female","250","0.155841171860793","0.140043657341278","0.171638686380308"
"Disabled","2011","middle vocational","Male","889","0.153289144897424","0.14430924010122","0.162269049693629"
"Disabled","2011","middle vocational","Female","792","0.135064505845887","0.127458377103767","0.142670634588006"
"Disabled","2011","vocational + Abi","Male","44","0.0791753107912821","0.0587452246922905","0.0996053968902737"
"Disabled","2011","vocational + Abi","Female","68","0.0842913257359249","0.0694049100969078","0.0991777413749421"
"Disabled","2011","higher vocational","Male","147","0.134987997411358","0.115221223676179","0.154754771146537"
"Disabled","2011","higher vocational","Female","67","0.105212674958164","0.0826595236483202","0.127765826268007"
"Disabled","2011","higher education","Male","264","0.0954148259068817","0.0852595841611929","0.105570067652571"
"Disabled","2011","higher education","Female","194","0.0829804057527916","0.0731224637250491","0.0928383477805341"
"Not disabled","2012","in school","Male","224","0.990744496509873","0.97823218089348","1.00325681212627"
"Not disabled","2012","in school","Female","245","0.977529349528693","0.959083656554275","0.995975042503111"
"Not disabled","2012","inadequately","Male","137","0.859980687451559","0.80604355562271","0.913917819280407"
"Not disabled","2012","inadequately","Female","193","0.765370871065527","0.710485414811738","0.820256327319315"
"Not disabled","2012","general elemantary","Male","859","0.852919675903942","0.83077839775352","0.875060954054364"
"Not disabled","2012","general elemantary","Female","1661","0.848628682073676","0.832605378955947","0.864651985191405"
"Not disabled","2012","middle vocational","Male","5136","0.837476673541117","0.828175664335472","0.846777682746762"
"Not disabled","2012","middle vocational","Female","6708","0.863639127510556","0.855886513286725","0.871391741734386"
"Not disabled","2012","vocational + Abi","Male","619","0.907957129150253","0.886083815504237","0.929830442796269"
"Not disabled","2012","vocational + Abi","Female","1220","0.904963561695096","0.889021773411822","0.920905349978371"
"Not disabled","2012","higher vocational","Male","961","0.852826331787606","0.832114891874054","0.873537771701157"
"Not disabled","2012","higher vocational","Female","621","0.899869261810822","0.877455647333657","0.922282876287987"
"Not disabled","2012","higher education","Male","2888","0.900686214829441","0.890250073917653","0.911122355741228"
"Not disabled","2012","higher education","Female","2793","0.91459219478388","0.904589376383295","0.924595013184466"
"Disabled","2012","in school","Male","1","","",""
"Disabled","2012","in school","Female","3","","",""
"Disabled","2012","inadequately","Male","22","","",""
"Disabled","2012","inadequately","Female","36","0.234629128934473","0.179743672680685","0.289514585188262"
"Disabled","2012","general elemantary","Male","124","0.147080324096058","0.124939045945636","0.16922160224648"
"Disabled","2012","general elemantary","Female","261","0.151371317926324","0.135348014808595","0.167394621044053"
"Disabled","2012","middle vocational","Male","908","0.162523326458883","0.153222317253238","0.171824335664528"
"Disabled","2012","middle vocational","Female","819","0.136360872489444","0.128608258265614","0.144113486713275"
"Disabled","2012","vocational + Abi","Male","52","0.0920428708497472","0.0701695572037311","0.113916184495763"
"Disabled","2012","vocational + Abi","Female","80","0.0950364383049036","0.0790946500216288","0.110978226588178"
"Disabled","2012","higher vocational","Male","163","0.147173668212394","0.126462228298843","0.167885108125946"
"Disabled","2012","higher vocational","Female","68","0.100130738189178","0.0777171237120125","0.122544352666343"
"Disabled","2012","higher education","Male","267","0.0993137851705593","0.0888776442587715","0.109749926082347"
"Disabled","2012","higher education","Female","206","0.0854078052161197","0.0754049868155342","0.0954106236167053"
"Not disabled","2013","in school","Male","309","0.989344935046932","0.97793403727481","1.00075583281905"
"Not disabled","2013","in school","Female","311","0.976277312927816","0.959471429269614","0.993083196586018"
"Not disabled","2013","inadequately","Male","231","0.840105694245799","0.796549783214681","0.883661605276917"
"Not disabled","2013","inadequately","Female","321","0.777547671039136","0.734466393980424","0.820628948097847"
"Not disabled","2013","general elemantary","Male","1283","0.871662312936096","0.854210689924729","0.889113935947462"
"Not disabled","2013","general elemantary","Female","2041","0.845485385467524","0.830730003375381","0.860240767559668"
"Not disabled","2013","middle vocational","Male","5464","0.833484155351616","0.824336987175708","0.842631323527525"
"Not disabled","2013","middle vocational","Female","7037","0.861716287579292","0.854072229583031","0.869360345575553"
"Not disabled","2013","vocational + Abi","Male","800","0.932724614613075","0.915924046341022","0.949525182885129"
"Not disabled","2013","vocational + Abi","Female","1433","0.905922573304153","0.891236676887053","0.920608469721253"
"Not disabled","2013","higher vocational","Male","922","0.83973954444491","0.817830384371966","0.861648704517854"
"Not disabled","2013","higher vocational","Female","589","0.868166276899718","0.842277538568702","0.894055015230735"
"Not disabled","2013","higher education","Male","3156","0.900887116448351","0.890910329495042","0.910863903401659"
"Not disabled","2013","higher education","Female","3209","0.918182841548029","0.909004986503874","0.927360696592184"
"Disabled","2013","in school","Male","2","","",""
"Disabled","2013","in school","Female","4","","",""
"Disabled","2013","inadequately","Male","41","0.159894305754201","0.116338394723083","0.203450216785319"
"Disabled","2013","inadequately","Female","37","0.222452328960864","0.179371051902153","0.265533606019576"
"Disabled","2013","general elemantary","Male","128","0.128337687063904","0.110886064052538","0.145789310075271"
"Disabled","2013","general elemantary","Female","264","0.154514614532476","0.139759232440332","0.169269996624619"
"Disabled","2013","middle vocational","Male","908","0.166515844648384","0.157368676472475","0.175663012824292"
"Disabled","2013","middle vocational","Female","797","0.138283712420708","0.130639654424447","0.145927770416969"
"Disabled","2013","vocational + Abi","Male","54","0.0672753853869246","0.0504748171148714","0.0840759536589778"
"Disabled","2013","vocational + Abi","Female","85","0.0940774266958472","0.0793915302787475","0.108763323112947"
"Disabled","2013","higher vocational","Male","155","0.16026045555509","0.138351295482146","0.182169615628034"
"Disabled","2013","higher vocational","Female","67","0.131833723100282","0.105944984769265","0.157722461431298"
"Disabled","2013","higher education","Male","290","0.0991128835516495","0.0891360965983411","0.109089670504958"
"Disabled","2013","higher education","Female","217","0.0818171584519712","0.0726393034078161","0.0909950134961263"
"Not disabled","2014","in school","Male","212","0.984292176948182","0.967632705397025","1.00095164849934"
"Not disabled","2014","in school","Female","234","0.989758784041745","0.976913830611394","1.0026037374721"
"Not disabled","2014","inadequately","Male","180","0.824022562839736","0.772762609495985","0.875282516183487"
"Not disabled","2014","inadequately","Female","256","0.767936216253006","0.719516423680005","0.816356008826008"
"Not disabled","2014","general elemantary","Male","1064","0.856477683929145","0.836565909984246","0.876389457874044"
"Not disabled","2014","general elemantary","Female","1681","0.846903706698178","0.830788972578895","0.863018440817461"
"Not disabled","2014","middle vocational","Male","4811","0.829453015061606","0.819666651552089","0.839239378571122"
"Not disabled","2014","middle vocational","Female","6100","0.848705433463427","0.840257774296946","0.857153092629908"
"Not disabled","2014","vocational + Abi","Male","709","0.940483690343511","0.923607739689836","0.957359640997187"
"Not disabled","2014","vocational + Abi","Female","1219","0.895491849901487","0.878862230342942","0.912121469460032"
"Not disabled","2014","higher vocational","Male","840","0.826037431096955","0.802376196398484","0.849698665795427"
"Not disabled","2014","higher vocational","Female","537","0.852307648576366","0.824198378042247","0.880416919110486"
"Not disabled","2014","higher education","Male","2824","0.895665632396082","0.884909804304774","0.906421460487389"
"Not disabled","2014","higher education","Female","2917","0.916681950591787","0.90700481601559","0.926359085167984"
"Disabled","2014","in school","Male","2","","",""
"Disabled","2014","in school","Female","2","","",""
"Disabled","2014","inadequately","Male","32","0.175977437160264","0.124717483816513","0.227237390504015"
"Disabled","2014","inadequately","Female","36","0.232063783746994","0.183643991173992","0.280483576319995"
"Disabled","2014","general elemantary","Male","127","0.143522316070855","0.123610542125956","0.163434090015754"
"Disabled","2014","general elemantary","Female","237","0.153096293301822","0.136981559182539","0.169211027421105"
"Disabled","2014","middle vocational","Male","863","0.170546984938394","0.160760621428878","0.180333348447911"
"Disabled","2014","middle vocational","Female","812","0.151294566536573","0.142846907370092","0.159742225703053"
"Disabled","2014","vocational + Abi","Male","46","0.0595163096564887","0.0426403590028133","0.0763922603101641"
"Disabled","2014","vocational + Abi","Female","81","0.104508150098513","0.0878785305399677","0.121137769657058"
"Disabled","2014","higher vocational","Male","146","0.173962568903045","0.150301334204573","0.197623803601516"
"Disabled","2014","higher vocational","Female","75","0.147692351423634","0.119583080889514","0.175801621957753"
"Disabled","2014","higher education","Male","279","0.104334367603918","0.0935785395126108","0.115090195695226"
"Disabled","2014","higher education","Female","216","0.0833180494082129","0.0736409148320155","0.0929951839844102"
"Not disabled","2015","in school","Male","168","0.974151013144308","0.950226690822535","0.998075335466081"
"Not disabled","2015","in school","Female","207","0.995886456937005","0.987209091547833","1.00456382232618"
"Not disabled","2015","inadequately","Male","189","0.786592580820529","0.73245280783586","0.840732353805199"
"Not disabled","2015","inadequately","Female","284","0.793801288559649","0.74919424677539","0.838408330343908"
"Not disabled","2015","general elemantary","Male","1075","0.872635127833279","0.853613474383073","0.891656781283485"
"Not disabled","2015","general elemantary","Female","1582","0.847796870140518","0.831179068884147","0.864414671396889"
"Not disabled","2015","middle vocational","Male","4698","0.823771223900326","0.813692544286285","0.833849903514368"
"Not disabled","2015","middle vocational","Female","5949","0.857697745467854","0.849339261837552","0.866056229098155"
"Not disabled","2015","vocational + Abi","Male","777","0.937289005270696","0.920664617175774","0.953913393365619"
"Not disabled","2015","vocational + Abi","Female","1273","0.910526988676548","0.895307051660387","0.925746925692708"
"Not disabled","2015","higher vocational","Male","819","0.847172112693874","0.824315243276529","0.870028982111219"
"Not disabled","2015","higher vocational","Female","513","0.839355935467137","0.809701076120501","0.869010794813773"
"Not disabled","2015","higher education","Male","2961","0.907763145234366","0.897756261851746","0.917770028616986"
"Not disabled","2015","higher education","Female","3018","0.915147516547927","0.905547884809623","0.924747148286231"
"Disabled","2015","in school","Male","1","","",""
"Disabled","2015","in school","Female","2","","",""
"Disabled","2015","inadequately","Male","31","0.213407419179471","0.159267646194802","0.26754719216414"
"Disabled","2015","inadequately","Female","32","0.206198711440351","0.161591669656092","0.25080575322461"
"Disabled","2015","general elemantary","Male","105","0.127364872166721","0.108343218716515","0.146386525616927"
"Disabled","2015","general elemantary","Female","213","0.152203129859482","0.135585328603111","0.168820931115853"
"Disabled","2015","middle vocational","Male","792","0.176228776099674","0.166150096485632","0.186307455713715"
"Disabled","2015","middle vocational","Female","762","0.142302254532146","0.133943770901845","0.150660738162448"
"Disabled","2015","vocational + Abi","Male","40","0.0627109947293038","0.0460866066343811","0.0793353828242264"
"Disabled","2015","vocational + Abi","Female","78","0.0894730113234524","0.0742530743072918","0.104692948339613"
"Disabled","2015","higher vocational","Male","133","0.152827887306126","0.129971017888781","0.175684756723471"
"Disabled","2015","higher vocational","Female","76","0.160644064532863","0.130989205186227","0.190298923879499"
"Disabled","2015","higher education","Male","251","0.0922368547656339","0.0822299713830135","0.102243738148254"
"Disabled","2015","higher education","Female","219","0.0848524834520732","0.0752528517137692","0.0944521151903772"
"Not disabled","2016","in school","Male","144","0.963398264379825","0.932833724692404","0.993962804067246"
"Not disabled","2016","in school","Female","194","1","1","1"
"Not disabled","2016","inadequately","Male","153","0.84036098917117","0.78655377024714","0.8941682080952"
"Not disabled","2016","inadequately","Female","212","0.796625441349583","0.745595562375683","0.847655320323482"
"Not disabled","2016","general elemantary","Male","901","0.843700563409793","0.821338275008725","0.866062851810861"
"Not disabled","2016","general elemantary","Female","1393","0.855423361698729","0.838137575249575","0.872709148147882"
"Not disabled","2016","middle vocational","Male","4231","0.823494442931305","0.81288761602969","0.83410126983292"
"Not disabled","2016","middle vocational","Female","5387","0.85934458225809","0.850604934616572","0.868084229899608"
"Not disabled","2016","vocational + Abi","Male","714","0.935494052463051","0.918017828649794","0.952970276276307"
"Not disabled","2016","vocational + Abi","Female","1196","0.907656740416844","0.891740564356669","0.923572916477019"
"Not disabled","2016","higher vocational","Male","736","0.846501543606645","0.822437957919288","0.870565129294002"
"Not disabled","2016","higher vocational","Female","475","0.846458086149596","0.816329208751778","0.876586963547414"
"Not disabled","2016","higher education","Male","2693","0.905874100672964","0.895318986952362","0.916429214393567"
"Not disabled","2016","higher education","Female","2763","0.914554470652797","0.904527894649922","0.924581046655672"
"Disabled","2016","in school","Male","1","","",""
"Disabled","2016","in school","Female","","","",""
"Disabled","2016","inadequately","Male","25","","",""
"Disabled","2016","inadequately","Female","27","","",""
"Disabled","2016","general elemantary","Male","112","0.156299436590207","0.133937148189139","0.178661724991275"
"Disabled","2016","general elemantary","Female","197","0.144576638301271","0.127290851852118","0.161862424750425"
"Disabled","2016","middle vocational","Male","732","0.176505557068695","0.16589873016708","0.18711238397031"
"Disabled","2016","middle vocational","Female","692","0.14065541774191","0.131915770100392","0.149395065383428"
"Disabled","2016","vocational + Abi","Male","45","0.0645059475369491","0.0470297237236927","0.0819821713502054"
"Disabled","2016","vocational + Abi","Female","75","0.0923432595831562","0.0764270835229814","0.108259435643331"
"Disabled","2016","higher vocational","Male","126","0.153498456393356","0.129434870705998","0.177562042080713"
"Disabled","2016","higher vocational","Female","75","0.153541913850404","0.123413036452586","0.183670791248222"
"Disabled","2016","higher education","Male","247","0.0941258993270356","0.083570785606433","0.104681013047638"
"Disabled","2016","higher education","Female","223","0.0854455293472031","0.075418953344328","0.0954721053500783"
"Not disabled","2017","in school","Male","191","0.933392991701361","0.898215759290938","0.968570224111784"
"Not disabled","2017","in school","Female","216","0.992114420925202","0.980399922175789","1.00382891967461"
"Not disabled","2017","inadequately","Male","157","0.796652682673633","0.73957252783654","0.853732837510726"
"Not disabled","2017","inadequately","Female","233","0.811319027989996","0.764033297775573","0.858604758204419"
"Not disabled","2017","general elemantary","Male","935","0.847460579652656","0.825816159427892","0.869104999877419"
"Not disabled","2017","general elemantary","Female","1489","0.850060994843622","0.833070050236092","0.867051939451152"
"Not disabled","2017","middle vocational","Male","4697","0.830254284484031","0.820324785344778","0.840183783623284"
"Not disabled","2017","middle vocational","Female","5835","0.855459323263004","0.846983607337105","0.863935039188903"
"Not disabled","2017","vocational + Abi","Male","768","0.927408463322513","0.909703312153601","0.945113614491425"
"Not disabled","2017","vocational + Abi","Female","1291","0.891989302003028","0.875712724250714","0.908265879755341"
"Not disabled","2017","higher vocational","Male","807","0.858621121995673","0.83644237679083","0.880799867200516"
"Not disabled","2017","higher vocational","Female","517","0.850258916760291","0.821612451318238","0.878905382202344"
"Not disabled","2017","higher education","Male","3015","0.91020982738759","0.900420309420488","0.919999345354692"
"Not disabled","2017","higher education","Female","3051","0.926232310764757","0.917277258156726","0.935187363372788"
"Disabled","2017","in school","Male","2","","",""
"Disabled","2017","in school","Female","3","","",""
"Disabled","2017","inadequately","Male","34","0.203347317326367","0.146267162489274","0.26042747216346"
"Disabled","2017","inadequately","Female","30","0.188680972010004","0.141395241795581","0.235966702224427"
"Disabled","2017","general elemantary","Male","125","0.152539420347344","0.130895000122581","0.174183840572108"
"Disabled","2017","general elemantary","Female","207","0.149939005156378","0.132948060548848","0.166929949763908"
"Disabled","2017","middle vocational","Male","794","0.169745715515969","0.159816216376716","0.179675214655222"
"Disabled","2017","middle vocational","Female","777","0.144540676736996","0.136064960811097","0.153016392662895"
"Disabled","2017","vocational + Abi","Male","57","0.0725915366774867","0.0548863855085748","0.0902966878463987"
"Disabled","2017","vocational + Abi","Female","106","0.108010697996972","0.0917341202446586","0.124287275749286"
"Disabled","2017","higher vocational","Male","141","0.141378878004327","0.119200132799484","0.16355762320917"
"Disabled","2017","higher vocational","Female","79","0.149741083239709","0.121094617797655","0.178387548681762"
"Disabled","2017","higher education","Male","261","0.0897901726124103","0.0800006546453084","0.0995796905795121"
"Disabled","2017","higher education","Female","222","0.0737676892352429","0.064812636627212","0.0827227418432739"
"Not disabled","2018","in school","Male","160","0.982555827489107","0.962333135958704","1.00277851901951"
"Not disabled","2018","in school","Female","187","1","1","1"
"Not disabled","2018","inadequately","Male","166","0.799875059618139","0.745106307473896","0.854643811762381"
"Not disabled","2018","inadequately","Female","239","0.819660243748618","0.774383948731047","0.864936538766188"
"Not disabled","2018","general elemantary","Male","923","0.826036385192044","0.803248172766234","0.848824597617855"
"Not disabled","2018","general elemantary","Female","1410","0.855961516237075","0.838815362593849","0.873107669880301"
"Not disabled","2018","middle vocational","Male","4387","0.828337789150027","0.818056965099391","0.838618613200664"
"Not disabled","2018","middle vocational","Female","5522","0.858647119332557","0.850059346739685","0.867234891925428"
"Not disabled","2018","vocational + Abi","Male","727","0.896319834361898","0.87511586419966","0.917523804524136"
"Not disabled","2018","vocational + Abi","Female","1221","0.909705065310867","0.894261407528499","0.925148723093235"
"Not disabled","2018","higher vocational","Male","749","0.862822416032659","0.840066039158422","0.885578792906897"
"Not disabled","2018","higher vocational","Female","487","0.840377283725367","0.810362544305181","0.870392023145553"
"Not disabled","2018","higher education","Male","2881","0.910871313937159","0.90090849436436","0.920834133509957"
"Not disabled","2018","higher education","Female","2949","0.916105760458595","0.906474821072282","0.925736699844908"
"Disabled","2018","in school","Male","1","","",""
"Disabled","2018","in school","Female","","","",""
"Disabled","2018","inadequately","Male","39","0.200124940381861","0.145356188237619","0.254893692526104"
"Disabled","2018","inadequately","Female","38","0.180339756251382","0.135063461233812","0.225616051268953"
"Disabled","2018","general elemantary","Male","140","0.173963614807955","0.151175402382145","0.196751827233766"
"Disabled","2018","general elemantary","Female","201","0.144038483762925","0.126892330119699","0.161184637406151"
"Disabled","2018","middle vocational","Male","781","0.171662210849973","0.161381386799336","0.181943034900609"
"Disabled","2018","middle vocational","Female","800","0.141352880667443","0.132765108074572","0.149940653260315"
"Disabled","2018","vocational + Abi","Male","67","0.103680165638102","0.0824761954758644","0.12488413580034"
"Disabled","2018","vocational + Abi","Female","102","0.0902949346891328","0.0748512769067647","0.105738592471501"
"Disabled","2018","higher vocational","Male","129","0.137177583967341","0.114421207093104","0.159933960841578"
"Disabled","2018","higher vocational","Female","85","0.159622716274633","0.129607976854447","0.189637455694819"
"Disabled","2018","higher education","Male","261","0.0891286860628413","0.0791658664900427","0.0990915056356398"
"Disabled","2018","higher education","Female","234","0.0838942395414049","0.0742633001550922","0.0935251789277176"
"Not disabled","2019","in school","Male","165","0.997276541229432","0.989395898223911","1.00515718423495"
"Not disabled","2019","in school","Female","161","0.990946185501225","0.976405157190432","1.00548721381202"
"Not disabled","2019","inadequately","Male","130","0.750716886574605","0.68606690727977","0.815366865869439"
"Not disabled","2019","inadequately","Female","186","0.82505009105564","0.774383902606409","0.875716279504871"
"Not disabled","2019","general elemantary","Male","857","0.822018847165014","0.798216479994589","0.845821214335439"
"Not disabled","2019","general elemantary","Female","1243","0.842746038159426","0.823818235048184","0.861673841270667"
"Not disabled","2019","middle vocational","Male","4316","0.837265338178666","0.827094788590544","0.847435887766789"
"Not disabled","2019","middle vocational","Female","5307","0.860577186829686","0.85184378125285","0.869310592406522"
"Not disabled","2019","vocational + Abi","Male","772","0.894570886668432","0.873690658684843","0.915451114652022"
"Not disabled","2019","vocational + Abi","Female","1232","0.902507467003485","0.886619479796006","0.918395454210964"
"Not disabled","2019","higher vocational","Male","941","0.869727798895917","0.849671443716413","0.889784154075421"
"Not disabled","2019","higher vocational","Female","499","0.845286832569775","0.816057081374779","0.874516583764771"
"Not disabled","2019","higher education","Male","3381","0.917611487509347","0.9087097690722","0.926513205946495"
"Not disabled","2019","higher education","Female","3109","0.919494670841727","0.910275920665084","0.92871342101837"
"Disabled","2019","in school","Male","3","","",""
"Disabled","2019","in school","Female","2","","",""
"Disabled","2019","inadequately","Male","42","0.249283113425395","0.184633134130561","0.31393309272023"
"Disabled","2019","inadequately","Female","30","0.17494990894436","0.124283720495129","0.225616097393591"
"Disabled","2019","general elemantary","Male","135","0.177981152834986","0.154178785664561","0.201783520005411"
"Disabled","2019","general elemantary","Female","178","0.157253961840574","0.138326158729333","0.176181764951816"
"Disabled","2019","middle vocational","Male","744","0.162734661821334","0.152564112233211","0.172905211409456"
"Disabled","2019","middle vocational","Female","736","0.139422813170314","0.130689407593478","0.14815621874715"
"Disabled","2019","vocational + Abi","Male","59","0.105429113331568","0.0845488853479779","0.126309341315158"
"Disabled","2019","vocational + Abi","Female","107","0.0974925329965149","0.0816045457890359","0.113380520203994"
"Disabled","2019","higher vocational","Male","141","0.130272201104083","0.110215845924579","0.150328556283587"
"Disabled","2019","higher vocational","Female","89","0.154713167430225","0.125483416235229","0.183942918625221"
"Disabled","2019","higher education","Male","284","0.0823885124906528","0.0734867940535053","0.0912902309278002"
"Disabled","2019","higher education","Female","237","0.0805053291582735","0.0712865789816305","0.0897240793349165"
