"m11124","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2007","Employed","inadequately","14","","","","1"
"Disabled","2007","Employed","general elemantary","66","0.0785431472619404","0.0609769665009499","0.0961093280229308","1"
"Not disabled","2007","Not Employed","vocational + Abi","236","0.777886444770869","0.730372612585015","0.825400276956723","0"
"Not disabled","2007","Not Employed","higher vocational","358","0.70184696832988","0.661426032081631","0.74226790457813","0"
"Not disabled","2007","Not Employed","higher education","941","0.796824551093822","0.773609900364698","0.820039201822945","0"
"Not disabled","2007","Employed","in school","51","1","1","1","0"
"Not disabled","2007","Not Employed","middle vocational","3148","0.745070820553509","0.731793546194528","0.758348094912491","0"
"Not disabled","2007","Employed","inadequately","67","0.865451464093047","0.791138184461801","0.939764743724292","0"
"Not disabled","2007","Employed","higher education","3066","0.938333082166792","0.930054056060321","0.946612108273263","0"
"Not disabled","2007","Employed","general elemantary","835","0.92145685273806","0.903890671977069","0.93902303349905","0"
"Not disabled","2007","Employed","middle vocational","5856","0.935160447173544","0.929041438612144","0.941279455734945","0"
"Not disabled","2007","Not Employed","in school","289","0.991095913045319","0.980302615854384","1.00188921023625","0"
"Not disabled","2007","Not Employed","inadequately","109","0.787316632357769","0.719043469121243","0.855589795594295","0"
"Not disabled","2007","Not Employed","general elemantary","1056","0.804911586646763","0.783550556580396","0.82627261671313","0"
"Not disabled","2007","Employed","vocational + Abi","852","0.965019630619142","0.952873612545321","0.977165648692963","0"
"Not disabled","2007","Employed","higher vocational","977","0.924858124989252","0.908859431840246","0.940856818138258","0"
"Disabled","2008","Not Employed","in school","4","","","","1"
"Disabled","2008","Not Employed","inadequately","23","","","","1"
"Disabled","2008","Not Employed","general elemantary","253","0.208292271941024","0.185306583270561","0.231277960611487","1"
"Disabled","2008","Not Employed","middle vocational","925","0.252536108561692","0.238815865583895","0.266256351539489","1"
"Disabled","2008","Not Employed","vocational + Abi","45","0.220566435267399","0.169874275678787","0.271258594856011","1"
"Disabled","2008","Employed","middle vocational","360","0.0662164768320049","0.059874750339717","0.0725582033242929","1"
"Disabled","2008","Employed","vocational + Abi","29","","","","1"
"Disabled","2008","Employed","higher vocational","63","0.0746202971156252","0.0580149091539913","0.091225685077259","1"
"Disabled","2008","Employed","higher education","157","0.0584789942889115","0.0501460573363959","0.0668119312414271","1"
"Disabled","2008","Not Employed","higher vocational","126","0.287484477261125","0.246034937078942","0.328934017443309","1"
"Disabled","2008","Not Employed","higher education","215","0.206578242452568","0.183280521546786","0.22987596335835","1"
"Disabled","2008","Employed","in school","1","","","","1"
"Disabled","2008","Employed","inadequately","12","","","","1"
"Disabled","2008","Employed","general elemantary","53","0.0759970015130089","0.0579908314818352","0.0940031715441825","1"
"Not disabled","2008","Not Employed","vocational + Abi","212","0.779433564732601","0.728741405143989","0.830125724321213","0"
"Not disabled","2008","Not Employed","higher vocational","332","0.712515522738875","0.671065982556691","0.753965062921058","0"
"Not disabled","2008","Not Employed","higher education","945","0.793421757547432","0.77012403664165","0.816719478453214","0"
"Not disabled","2008","Employed","in school","64","0.968862496227903","0.926638009233412","1.01108698322239","0"
"Not disabled","2008","Not Employed","middle vocational","2927","0.747463891438308","0.733743648460511","0.761184134416105","0"
"Not disabled","2008","Employed","inadequately","57","0.890713676743163","0.817097117750277","0.964330235736048","0"
"Not disabled","2008","Employed","higher education","2889","0.941521005711088","0.933188068758573","0.949853942663604","0"
"Not disabled","2008","Not Employed","in school","286","0.99012456639247","0.978743784590345","1.0015053481946","0"
"Not disabled","2008","Employed","general elemantary","779","0.924002998486991","0.905996828455817","0.942009168518165","0"
"Not disabled","2008","Employed","middle vocational","5546","0.933783523167995","0.927441796675707","0.940125249660283","0"
"Not disabled","2008","Not Employed","general elemantary","946","0.791707728058976","0.768722039388513","0.814693416729439","0"
"Not disabled","2008","Not Employed","inadequately","94","0.786437187373939","0.712178033452318","0.86069634129556","0"
"Not disabled","2008","Employed","vocational + Abi","814","0.957305007915301","0.943657670227285","0.970952345603316","0"
"Not disabled","2008","Employed","higher vocational","899","0.925379702884375","0.908774314922741","0.941985090846009","0"
"Disabled","2009","Not Employed","in school","2","","","","1"
"Disabled","2009","Not Employed","inadequately","21","","","","1"
"Disabled","2009","Not Employed","general elemantary","227","0.206780091366056","0.182318479564039","0.231241703168073","1"
"Disabled","2009","Not Employed","middle vocational","868","0.260896743244089","0.246435331233327","0.27535815525485","1"
"Disabled","2009","Not Employed","vocational + Abi","44","0.214847316340607","0.162993396009013","0.266701236672201","1"
"Disabled","2009","Employed","middle vocational","365","0.0684441717138199","0.0618004197784355","0.0750879236492044","1"
"Disabled","2009","Employed","vocational + Abi","31","0.0584465489844021","0.0417465896166515","0.0751465083521527","1"
"Disabled","2009","Employed","higher vocational","72","0.0716308156523193","0.0548852736485657","0.088376357656073","1"
"Disabled","2009","Employed","higher education","139","0.0492960509254481","0.0414693811249846","0.0571227207259116","1"
"Disabled","2009","Not Employed","higher vocational","112","0.283154959815203","0.240321973448544","0.325987946181861","1"
"Disabled","2009","Not Employed","higher education","219","0.228808185642567","0.204029370336243","0.253587000948891","1"
"Disabled","2009","Employed","in school","","","","","1"
"Disabled","2009","Employed","inadequately","10","","","","1"
"Disabled","2009","Employed","general elemantary","42","0.0612855613240181","0.0441653842935336","0.0784057383545026","1"
"Not disabled","2009","Not Employed","vocational + Abi","197","0.785152683659393","0.733298763327799","0.837006603990987","0"
"Not disabled","2009","Not Employed","higher vocational","313","0.716845040184798","0.674012053818139","0.759678026551456","0"
"Not disabled","2009","Not Employed","higher education","885","0.771191814357433","0.746412999051109","0.795970629663757","0"
"Not disabled","2009","Employed","in school","61","1","1","1","0"
"Not disabled","2009","Not Employed","middle vocational","2674","0.739103256755911","0.72464184474515","0.753564668766673","0"
"Not disabled","2009","Employed","inadequately","61","0.897299046398591","0.826687656874023","0.96791043592316","0"
"Not disabled","2009","Employed","higher education","2800","0.950703949074552","0.942877279274088","0.958530618875015","0"
"Not disabled","2009","Not Employed","inadequately","76","0.742499646596195","0.655483616799814","0.829515676392576","0"
"Not disabled","2009","Not Employed","in school","250","0.995465959409189","0.987171201230134","1.00376071758824","0"
"Not disabled","2009","Not Employed","general elemantary","826","0.793219908633944","0.768758296831927","0.817681520435961","0"
"Not disabled","2009","Employed","general elemantary","712","0.938714438675982","0.921594261645497","0.955834615706466","0"
"Not disabled","2009","Employed","middle vocational","5184","0.93155582828618","0.924912076350796","0.938199580221565","0"
"Not disabled","2009","Employed","vocational + Abi","727","0.941553451015598","0.924853491647847","0.958253410383349","0"
"Not disabled","2009","Employed","higher vocational","839","0.928369184347681","0.911623642343927","0.945114726351434","0"
"Disabled","2010","Not Employed","in school","9","","","","1"
"Disabled","2010","Not Employed","inadequately","22","","","","1"
"Disabled","2010","Not Employed","general elemantary","221","0.201792771621298","0.180344239297237","0.22324130394536","1"
"Disabled","2010","Not Employed","middle vocational","855","0.257290813291961","0.24405147460689","0.270530151977033","1"
"Disabled","2010","Not Employed","vocational + Abi","43","0.192914862820307","0.155400623464401","0.230429102176214","1"
"Disabled","2010","Employed","middle vocational","412","0.0699267242385424","0.0641803342421665","0.0756731142349182","1"
"Disabled","2010","Employed","vocational + Abi","47","0.0603916408166644","0.047382398291898","0.0734008833414309","1"
"Disabled","2010","Employed","higher vocational","76","0.0591462058942429","0.045629225750237","0.0726631860382488","1"
"Disabled","2010","Employed","higher education","146","0.0498213949002631","0.0431296070925988","0.0565131827079274","1"
"Disabled","2010","Not Employed","higher vocational","125","0.311191708756154","0.268223835987281","0.354159581525026","1"
"Disabled","2010","Not Employed","higher education","212","0.212388632740609","0.190316346703966","0.234460918777252","1"
"Disabled","2010","Employed","in school","","","","","1"
"Disabled","2010","Employed","inadequately","12","","","","1"
"Disabled","2010","Employed","general elemantary","60","0.0872207976060911","0.0706517177679028","0.103789877444279","1"
"Not disabled","2010","Not Employed","vocational + Abi","382","0.807085137179693","0.769570897823786","0.844599376535599","0"
"Not disabled","2010","Not Employed","higher vocational","321","0.688808291243846","0.645840418474974","0.731776164012719","0"
"Not disabled","2010","Not Employed","higher education","1107","0.787611367259391","0.765539081222748","0.809683653296034","0"
"Not disabled","2010","Employed","in school","76","1","1","1","0"
"Not disabled","2010","Employed","higher education","3915","0.950178605099737","0.943486817292072","0.956870392907401","0"
"Not disabled","2010","Not Employed","middle vocational","3333","0.742709186708038","0.729469848022967","0.75594852539311","0"
"Not disabled","2010","Not Employed","in school","331","0.966420832067248","0.947272685670622","0.985568978463873","0"
"Not disabled","2010","Employed","inadequately","118","0.898849714307599","0.847017052262826","0.950682376352371","0"
"Not disabled","2010","Employed","higher vocational","1094","0.940853794105757","0.927336813961751","0.954370774249763","0"
"Not disabled","2010","Not Employed","inadequately","192","0.841804703557384","0.792912044004187","0.890697363110581","0"
"Not disabled","2010","Not Employed","general elemantary","1124","0.798207228378702","0.776758696054641","0.819655760702763","0"
"Not disabled","2010","Employed","middle vocational","7154","0.930073275761458","0.924326885765082","0.935819665757833","0"
"Not disabled","2010","Employed","general elemantary","1054","0.912779202393909","0.896210122555721","0.929348282232097","0"
"Not disabled","2010","Employed","vocational + Abi","1241","0.939608359183336","0.926599116658569","0.952617601708102","0"
"Disabled","2011","Not Employed","in school","3","","","","1"
"Disabled","2011","Not Employed","inadequately","44","0.238660122245209","0.184954515626395","0.292365728864022","1"
"Disabled","2011","Not Employed","general elemantary","277","0.196240832777781","0.176883267173114","0.215598398382447","1"
"Disabled","2011","Not Employed","middle vocational","1129","0.257985579666514","0.246002330448685","0.269968828884344","1"
"Disabled","2011","Not Employed","vocational + Abi","61","0.231718513019247","0.193654231010852","0.269782795027643","1"
"Disabled","2011","Not Employed","higher vocational","138","0.282091928772771","0.243300786565288","0.320883070980254","1"
"Disabled","2011","Not Employed","higher education","277","0.208574199788506","0.188540786869905","0.228607612707107","1"
"Disabled","2011","Employed","in school","","","","","1"
"Disabled","2011","Employed","inadequately","18","","","","1"
"Disabled","2011","Employed","general elemantary","78","0.0890665086026527","0.0738721715591476","0.104260845646158","1"
"Disabled","2011","Employed","middle vocational","552","0.0718721487826668","0.0664817283862323","0.0772625691791013","1"
"Disabled","2011","Employed","vocational + Abi","51","0.0389219520409287","0.0292528132828163","0.0485910907990411","1"
"Disabled","2011","Employed","higher vocational","76","0.0533106747020065","0.0412912781854477","0.0653300712185653","1"
"Disabled","2011","Employed","higher education","181","0.0465201451873553","0.0404622041669828","0.0525780862077278","1"
"Not disabled","2011","Not Employed","vocational + Abi","411","0.768281486980753","0.730217204972357","0.806345768989148","0"
"Not disabled","2011","Not Employed","higher vocational","379","0.717908071227229","0.679116929019746","0.756699213434712","0"
"Not disabled","2011","Not Employed","higher education","1303","0.791425800211494","0.771392387292893","0.811459213130095","0"
"Not disabled","2011","Employed","in school","94","1","1","1","0"
"Not disabled","2011","Employed","higher education","4462","0.953479854812645","0.947421913792272","0.959537795833017","0"
"Not disabled","2011","Not Employed","middle vocational","3992","0.742014420333486","0.730031171115656","0.753997669551315","0"
"Not disabled","2011","Not Employed","in school","376","0.99361331689661","0.985593307601134","1.00163332619209","0"
"Not disabled","2011","Employed","inadequately","149","0.861556058004391","0.809175682911339","0.913936433097443","0"
"Not disabled","2011","Employed","higher vocational","1266","0.946689325297994","0.934669928781435","0.958708721814552","0"
"Not disabled","2011","Not Employed","inadequately","198","0.761339877754791","0.707634271135977","0.815045484373604","0"
"Not disabled","2011","Not Employed","general elemantary","1340","0.803759167222219","0.784401601617552","0.823116732826885","0"
"Not disabled","2011","Employed","middle vocational","8267","0.928127851217333","0.922737430820899","0.933518271613768","0"
"Not disabled","2011","Employed","vocational + Abi","1486","0.961078047959071","0.951408909200959","0.970747186717184","0"
"Not disabled","2011","Employed","general elemantary","1272","0.910933491397347","0.895739154353842","0.926127828440852","0"
"Disabled","2012","Not Employed","in school","4","","","","1"
"Disabled","2012","Not Employed","inadequately","44","0.246409403812947","0.188809038841866","0.304009768784028","1"
"Disabled","2012","Not Employed","general elemantary","305","0.217406595727959","0.196792021336433","0.238021170119485","1"
"Disabled","2012","Not Employed","middle vocational","1175","0.259828947342406","0.247630676282467","0.272027218402345","1"
"Disabled","2012","Not Employed","vocational + Abi","64","0.239188755343424","0.198488165200395","0.279889345486452","1"
"Disabled","2012","Not Employed","higher vocational","147","0.304139079393481","0.264749641369879","0.343528517417082","1"
"Disabled","2012","Not Employed","higher education","274","0.209232740270448","0.189118707197407","0.22934677334349","1"
"Disabled","2012","Employed","in school","","","","","1"
"Disabled","2012","Employed","inadequately","14","","","","1"
"Disabled","2012","Employed","general elemantary","80","0.0673633086363008","0.0540761601807411","0.0806504570918604","1"
"Disabled","2012","Employed","middle vocational","552","0.0784643343271937","0.0727831400416662","0.0841455286127211","1"
"Disabled","2012","Employed","vocational + Abi","68","0.0517957134334628","0.040759495981612","0.0628319308853136","1"
"Disabled","2012","Employed","higher vocational","84","0.0512472358823212","0.0392098167548657","0.0632846550097767","1"
"Disabled","2012","Employed","higher education","199","0.0498806965201837","0.0435779696419813","0.056183423398386","1"
"Not disabled","2012","Not Employed","vocational + Abi","358","0.760811244656576","0.720110654513548","0.801511834799605","0"
"Not disabled","2012","Not Employed","higher vocational","377","0.695860920606519","0.656471482582918","0.735250358630121","0"
"Not disabled","2012","Not Employed","higher education","1297","0.790767259729552","0.77065322665651","0.810881292802593","0"
"Not disabled","2012","Employed","in school","98","1","1","1","0"
"Not disabled","2012","Employed","higher education","4384","0.950119303479816","0.943816576601614","0.956422030358019","0"
"Not disabled","2012","Not Employed","middle vocational","3790","0.740171052657594","0.727972781597655","0.752369323717533","0"
"Not disabled","2012","Employed","inadequately","159","0.875205743165476","0.825959010902171","0.92445247542878","0"
"Not disabled","2012","Not Employed","in school","371","0.979678409556303","0.965397591933671","0.993959227178934","0"
"Not disabled","2012","Not Employed","inadequately","171","0.753590596187053","0.695990231215972","0.811190961158134","0"
"Not disabled","2012","Employed","higher vocational","1205","0.948752764117679","0.936715344990223","0.960790183245134","0"
"Not disabled","2012","Employed","middle vocational","8054","0.921535665672806","0.915854471387279","0.927216859958334","0"
"Not disabled","2012","Not Employed","general elemantary","1233","0.782593404272041","0.761978829880515","0.803207978663567","0"
"Not disabled","2012","Employed","vocational + Abi","1481","0.948204286566537","0.937168069114686","0.959240504018388","0"
"Not disabled","2012","Employed","general elemantary","1287","0.932636691363699","0.91934954290814","0.945923839819259","0"
"Disabled","2013","Not Employed","in school","6","","","","1"
"Disabled","2013","Not Employed","inadequately","61","0.199698108975681","0.163934497346549","0.235461720604812","1"
"Disabled","2013","Not Employed","general elemantary","316","0.184072075812367","0.168751432381313","0.199392719243421","1"
"Disabled","2013","Not Employed","middle vocational","1144","0.239342597863282","0.228669172375948","0.250016023350616","1"
"Disabled","2013","Not Employed","vocational + Abi","79","0.163088408082091","0.139407757808964","0.186769058355218","1"
"Disabled","2013","Not Employed","higher vocational","141","0.302608033329118","0.263274664523919","0.341941402134318","1"
"Disabled","2013","Not Employed","higher education","310","0.17381329556524","0.15890200246949","0.188724588660989","1"
"Disabled","2013","Employed","in school","","","","","1"
"Disabled","2013","Employed","inadequately","17","","","","1"
"Disabled","2013","Employed","general elemantary","76","0.0748105308882212","0.060272537091231","0.0893485246852114","1"
"Disabled","2013","Employed","middle vocational","561","0.0845454446850252","0.0784745099514158","0.0906163794186346","1"
"Disabled","2013","Employed","vocational + Abi","60","0.0434840886380009","0.0329394672061552","0.0540287100698467","1"
"Disabled","2013","Employed","higher vocational","81","0.0752605321250156","0.060389939385806","0.0901311248642251","1"
"Disabled","2013","Employed","higher education","197","0.0501202640051434","0.0436665850248542","0.0565739429854326","1"
"Not disabled","2013","Not Employed","vocational + Abi","856","0.836911591917909","0.813230941644782","0.860592242191036","0"
"Not disabled","2013","Not Employed","higher vocational","383","0.697391966670882","0.658058597865682","0.736725335476081","0"
"Not disabled","2013","Not Employed","higher education","2171","0.82618670443476","0.81127541133901","0.84109799753051","0"
"Not disabled","2013","Employed","in school","103","1","1","1","0"
"Not disabled","2013","Employed","higher education","4194","0.949879735994857","0.943426057014567","0.956333414975146","0"
"Not disabled","2013","Not Employed","in school","517","0.97797800986492","0.965400633025955","0.990555386703885","0"
"Not disabled","2013","Not Employed","middle vocational","4995","0.760657402136718","0.749983976649384","0.771330827624052","0"
"Not disabled","2013","Employed","inadequately","133","0.815188155712572","0.753073183901317","0.877303127523827","0"
"Not disabled","2013","Employed","higher vocational","1128","0.924739467874984","0.909868875135775","0.939610060614194","0"
"Not disabled","2013","Employed","general elemantary","1182","0.925189469111779","0.910651475314789","0.939727462908769","0"
"Not disabled","2013","Employed","middle vocational","7506","0.915454555314975","0.909383620581365","0.921525490048584","0"
"Not disabled","2013","Not Employed","inadequately","419","0.800301891024319","0.764538279395188","0.836065502653451","0"
"Not disabled","2013","Not Employed","general elemantary","2142","0.815927924187633","0.800607280756579","0.831248567618687","0"
"Not disabled","2013","Employed","vocational + Abi","1377","0.956515911361999","0.945971289930153","0.967060532793845","0"
"Disabled","2014","Not Employed","in school","4","","","","1"
"Disabled","2014","Not Employed","inadequately","50","0.266257925244255","0.21457847149325","0.317937378995261","1"
"Disabled","2014","Not Employed","general elemantary","276","0.216022965708417","0.195217845322668","0.236828086094167","1"
"Disabled","2014","Not Employed","middle vocational","1122","0.273445857337254","0.260437289504787","0.28645442516972","1"
"Disabled","2014","Not Employed","vocational + Abi","65","0.261294626983669","0.218506680094593","0.304082573872745","1"
"Disabled","2014","Not Employed","higher vocational","140","0.345718691925934","0.30211395424572","0.389323429606149","1"
"Disabled","2014","Not Employed","higher education","287","0.213798272933461","0.193544085712754","0.234052460154169","1"
"Disabled","2014","Employed","in school","","","","","1"
"Disabled","2014","Employed","inadequately","18","","","","1"
"Disabled","2014","Employed","general elemantary","88","0.0740324116545549","0.0612272766458684","0.0868375466632414","1"
"Disabled","2014","Employed","middle vocational","553","0.0846631318397035","0.0785917495642789","0.0907345141151282","1"
"Disabled","2014","Employed","vocational + Abi","62","0.0385451881493803","0.0292564730501018","0.0478339032486588","1"
"Disabled","2014","Employed","higher vocational","81","0.0763478115928846","0.0609394026172827","0.0917562205684864","1"
"Disabled","2014","Employed","higher education","208","0.0514588086241536","0.045116900914525","0.0578007163337821","1"
"Not disabled","2014","Not Employed","vocational + Abi","340","0.738705373016331","0.695917426127255","0.781493319905407","0"
"Not disabled","2014","Not Employed","higher vocational","317","0.654281308074066","0.610676570393851","0.69788604575428","0"
"Not disabled","2014","Not Employed","higher education","1287","0.786201727066539","0.765947539845831","0.806455914287246","0"
"Not disabled","2014","Employed","in school","82","1","1","1","0"
"Not disabled","2014","Employed","higher education","4454","0.948541191375846","0.942199283666218","0.954883099085475","0"
"Not disabled","2014","Employed","inadequately","205","0.868592152339992","0.8242502561266","0.912934048553383","0"
"Not disabled","2014","Employed","general elemantary","1518","0.925967588345445","0.913162453336758","0.938772723354132","0"
"Not disabled","2014","Not Employed","in school","364","0.98463760337301","0.97207175319895","0.997203453547071","0"
"Not disabled","2014","Not Employed","middle vocational","3388","0.726554142662746","0.71354557483028","0.739562710495213","0"
"Not disabled","2014","Employed","middle vocational","7523","0.915336868160297","0.909265485884872","0.921408250435721","0"
"Not disabled","2014","Employed","higher vocational","1060","0.923652188407115","0.908243779431514","0.939060597382717","0"
"Not disabled","2014","Not Employed","inadequately","231","0.733742074755745","0.682062621004739","0.785421528506751","0"
"Not disabled","2014","Not Employed","general elemantary","1227","0.783977034291583","0.763171913905833","0.804782154677332","0"
"Not disabled","2014","Employed","vocational + Abi","1588","0.96145481185062","0.952166096751341","0.970743526949898","0"
"Disabled","2015","Not Employed","in school","3","","","","1"
"Disabled","2015","Not Employed","inadequately","49","0.249724676464607","0.20513494398959","0.294314408939623","1"
"Disabled","2015","Not Employed","general elemantary","256","0.198679701602464","0.179183505231199","0.218175897973728","1"
"Disabled","2015","Not Employed","middle vocational","1045","0.269270834605105","0.256518552536898","0.282023116673312","1"
"Disabled","2015","Not Employed","vocational + Abi","64","0.210128300133695","0.176173117094655","0.244083483172736","1"
"Disabled","2015","Not Employed","higher vocational","126","0.321134029609556","0.277654842889687","0.364613216329425","1"
"Disabled","2015","Not Employed","higher education","280","0.186779073771692","0.169875108038775","0.203683039504608","1"
"Disabled","2015","Employed","in school","","","","","1"
"Disabled","2015","Employed","inadequately","14","","","","1"
"Disabled","2015","Employed","general elemantary","62","0.0719760871336621","0.058270537981304","0.0856816362860203","1"
"Disabled","2015","Employed","middle vocational","509","0.0836022239339254","0.0773600009680591","0.0898444468997918","1"
"Disabled","2015","Employed","vocational + Abi","54","0.0392836086306406","0.0298089163076118","0.0487583009536694","1"
"Disabled","2015","Employed","higher vocational","83","0.0783326721840815","0.0624396866463452","0.0942256577218178","1"
"Disabled","2015","Employed","higher education","190","0.0488821870762072","0.0425161518440032","0.0552482223084113","1"
"Not disabled","2015","Not Employed","vocational + Abi","489","0.789871699866305","0.755916516827264","0.823826882905345","0"
"Not disabled","2015","Not Employed","higher vocational","317","0.678865970390444","0.635386783670575","0.722345157110313","0"
"Not disabled","2015","Not Employed","higher education","1762","0.813220926228308","0.796316960495392","0.830124891961225","0"
"Not disabled","2015","Not Employed","middle vocational","3603","0.730729165394895","0.717976883326688","0.743481447463102","0"
"Not disabled","2015","Employed","in school","75","1","1","1","0"
"Not disabled","2015","Employed","higher education","4217","0.951117812923793","0.944751777691589","0.957483848155997","0"
"Not disabled","2015","Not Employed","inadequately","313","0.750275323535393","0.705685591060377","0.79486505601041","0"
"Not disabled","2015","Employed","inadequately","160","0.854966886053082","0.802645203702985","0.907288568403179","0"
"Not disabled","2015","Employed","general elemantary","1304","0.928023912866338","0.91431836371398","0.941729462018696","0"
"Not disabled","2015","Employed","middle vocational","7044","0.916397776066075","0.910155553100208","0.922639999031941","0"
"Not disabled","2015","Not Employed","in school","300","0.982016511261669","0.967053357272886","0.996979665250453","0"
"Not disabled","2015","Not Employed","general elemantary","1353","0.801320298397537","0.781824102026272","0.820816494768801","0"
"Not disabled","2015","Employed","higher vocational","1015","0.921667327815918","0.905774342278182","0.937560313353655","0"
"Not disabled","2015","Employed","vocational + Abi","1561","0.960716391369359","0.951241699046331","0.970191083692388","0"
"Disabled","2016","Not Employed","in school","1","","","","1"
"Disabled","2016","Not Employed","inadequately","38","0.241100337828474","0.186058213397634","0.296142462259315","1"
"Disabled","2016","Not Employed","general elemantary","236","0.207379007066482","0.185072454266583","0.229685559866381","1"
"Disabled","2016","Not Employed","middle vocational","963","0.283972047233576","0.269792728529861","0.29815136593729","1"
"Disabled","2016","Not Employed","vocational + Abi","64","0.217512945077068","0.176087542438046","0.258938347716091","1"
"Disabled","2016","Not Employed","higher vocational","123","0.322456781448999","0.277212841061902","0.367700721836096","1"
"Disabled","2016","Not Employed","higher education","272","0.199032628408426","0.178966987514438","0.219098269302414","1"
"Disabled","2016","Employed","in school","","","","","1"
"Disabled","2016","Employed","inadequately","14","","","","1"
"Disabled","2016","Employed","general elemantary","73","0.0832535790520099","0.0684285264093403","0.0980786316946795","1"
"Disabled","2016","Employed","middle vocational","461","0.0813462749721591","0.0750130146763971","0.0876795352679211","1"
"Disabled","2016","Employed","vocational + Abi","56","0.0439152258904243","0.0340252888995034","0.0538051628813451","1"
"Disabled","2016","Employed","higher vocational","78","0.076329764300954","0.0598890884973729","0.0927704401045351","1"
"Disabled","2016","Employed","higher education","198","0.049696124031055","0.0432785979264466","0.0561136501356635","1"
"Not disabled","2016","Not Employed","vocational + Abi","317","0.782487054922932","0.741061652283909","0.823912457561954","0"
"Not disabled","2016","Not Employed","higher vocational","287","0.677543218551001","0.632299278163904","0.722787158938098","0"
"Not disabled","2016","Not Employed","higher education","1249","0.800967371591574","0.780901730697586","0.821033012485562","0"
"Not disabled","2016","Employed","in school","70","1","1","1","0"
"Not disabled","2016","Not Employed","middle vocational","2922","0.716027952766425","0.70184863406271","0.730207271470139","0"
"Not disabled","2016","Employed","higher education","4207","0.950303875968945","0.943886349864337","0.956721402073553","0"
"Not disabled","2016","Employed","general elemantary","1261","0.91674642094799","0.90192136830532","0.93157147359066","0"
"Not disabled","2016","Not Employed","inadequately","194","0.758899662171526","0.703857537740685","0.813941786602366","0"
"Not disabled","2016","Employed","inadequately","171","0.892491322320228","0.847855248412301","0.937127396228154","0"
"Not disabled","2016","Not Employed","general elemantary","1033","0.792620992933518","0.770314440133619","0.814927545733417","0"
"Not disabled","2016","Employed","middle vocational","6696","0.918653725027841","0.912320464732079","0.924986985323603","0"
"Not disabled","2016","Not Employed","in school","268","0.981004679201247","0.964691792995151","0.997317565407343","0"
"Not disabled","2016","Employed","higher vocational","924","0.923670235699046","0.907229559895465","0.940110911502627","0"
"Not disabled","2016","Employed","vocational + Abi","1593","0.956084774109576","0.946194837118655","0.965974711100497","0"
"Disabled","2017","Not Employed","in school","5","","","","1"
"Disabled","2017","Not Employed","inadequately","45","0.264057106579615","0.208744494774655","0.319369718384576","1"
"Disabled","2017","Not Employed","general elemantary","252","0.220470274664722","0.197926072135991","0.243014477193454","1"
"Disabled","2017","Not Employed","middle vocational","1014","0.27774403268303","0.263958593724356","0.291529471641704","1"
"Disabled","2017","Not Employed","vocational + Abi","72","0.254948994181239","0.211638519410928","0.298259468951551","1"
"Disabled","2017","Not Employed","higher vocational","137","0.316901977185398","0.272510882579385","0.361293071791411","1"
"Disabled","2017","Not Employed","higher education","276","0.17935126050634","0.160452274492457","0.198250246520222","1"
"Disabled","2017","Employed","in school","","","","","1"
"Disabled","2017","Employed","inadequately","19","","","","1"
"Disabled","2017","Employed","general elemantary","80","0.074493382079572","0.0610109908428072","0.0879757733163369","1"
"Disabled","2017","Employed","middle vocational","557","0.0838349991774787","0.0777801457028867","0.0898898526520707","1"
"Disabled","2017","Employed","vocational + Abi","91","0.0518067352810431","0.0416604188106632","0.0619530517514231","1"
"Disabled","2017","Employed","higher vocational","83","0.0715271361853892","0.056448165784477","0.0866061065863013","1"
"Disabled","2017","Employed","higher education","207","0.0479991496985116","0.0420537620914184","0.0539445373056047","1"
"Not disabled","2017","Not Employed","vocational + Abi","317","0.74505100581876","0.701740531048449","0.788361480589072","0"
"Not disabled","2017","Not Employed","higher vocational","285","0.683098022814602","0.638706928208589","0.727489117420615","0"
"Not disabled","2017","Not Employed","higher education","1307","0.82064873949366","0.801749753479778","0.839547725507543","0"
"Not disabled","2017","Employed","in school","83","1","1","1","0"
"Not disabled","2017","Not Employed","middle vocational","3041","0.72225596731697","0.708470528358296","0.736041406275644","0"
"Not disabled","2017","Employed","higher education","4759","0.952000850301489","0.946055462694395","0.957946237908582","0"
"Not disabled","2017","Not Employed","inadequately","199","0.735942893420385","0.680630281615424","0.791255505225345","0"
"Not disabled","2017","Employed","inadequately","191","0.891961675026797","0.849976065543579","0.933947284510015","0"
"Not disabled","2017","Employed","general elemantary","1377","0.925506617920428","0.912024226683663","0.938989009157193","0"
"Not disabled","2017","Not Employed","general elemantary","1047","0.779529725335278","0.756985522806546","0.802073927864009","0"
"Not disabled","2017","Employed","middle vocational","7491","0.916165000822521","0.910110147347929","0.922219854297113","0"
"Not disabled","2017","Not Employed","in school","324","0.956623225832088","0.934611746657677","0.978634705006498","0"
"Not disabled","2017","Employed","vocational + Abi","1742","0.948193264718957","0.938046948248577","0.958339581189337","0"
"Not disabled","2017","Employed","higher vocational","1039","0.928472863814611","0.913393893413699","0.943551834215523","0"
"Disabled","2018","Not Employed","in school","1","","","","1"
"Disabled","2018","Not Employed","inadequately","48","0.225329722189876","0.175215597675654","0.275443846704098","1"
"Disabled","2018","Not Employed","general elemantary","253","0.222853114400278","0.199717904928997","0.24598832387156","1"
"Disabled","2018","Not Employed","middle vocational","1038","0.281739504935425","0.267548298994685","0.295930710876166","1"
