"m11124","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Not disabled","2012","indirect migration background","Male","546","0.922617614743944","0.900796909819549","0.944438319668339"
"Not disabled","2012","indirect migration background","Female","677","0.946329827032602","0.929694118819351","0.962965535245853"
"Disabled","2012","no migration background","Male","1396","0.148585060778725","0.14182933090618","0.155340790651269"
"Disabled","2012","no migration background","Female","1342","0.133720845687359","0.127805676514324","0.139636014860394"
"Disabled","2012","direct migration background","Male","122","0.0968305299206321","0.0810961748738593","0.112564884967405"
"Disabled","2012","direct migration background","Female","114","0.0862125348136045","0.0728426576453605","0.0995824119818485"
"Disabled","2012","indirect migration background","Male","30","0.0773823852560562","0.0555616803316612","0.0992030901804513"
"Disabled","2012","indirect migration background","Female","28","","",""
"Not disabled","2013","no migration background","Male","8782","0.851607124436362","0.844682468634787","0.858531780237938"
"Not disabled","2013","no migration background","Female","10798","0.865359589608691","0.859266823882938","0.871452355334445"
"Not disabled","2013","direct migration background","Male","2667","0.894330072297542","0.883104691454745","0.905555453140339"
"Not disabled","2013","direct migration background","Female","3333","0.901988551281167","0.892164799636387","0.911812302925946"
"Not disabled","2013","indirect migration background","Male","983","0.934065797411382","0.918843530455021","0.949288064367743"
"Not disabled","2013","indirect migration background","Female","1075","0.960708786003279","0.94928949074022","0.972128081266337"
"Disabled","2013","no migration background","Male","1342","0.148392875563638","0.141468219762062","0.155317531365213"
"Disabled","2013","no migration background","Female","1259","0.134640410391309","0.128547644665555","0.140733176117062"
"Disabled","2013","direct migration background","Male","214","0.105669927702458","0.0944445468596612","0.116895308545255"
"Disabled","2013","direct migration background","Female","186","0.0980114487188336","0.0881876970740543","0.107835200363613"
"Disabled","2013","indirect migration background","Male","38","0.0659342025886181","0.050711935632257","0.0811564695449791"
"Disabled","2013","indirect migration background","Female","37","0.0392912139967213","0.0278719187336628","0.0507105092597799"
"Not disabled","2014","no migration background","Male","8009","0.84493290114175","0.837578270887161","0.852287531396338"
"Not disabled","2014","no migration background","Female","9672","0.856823235029446","0.850260249113843","0.86338622094505"
"Not disabled","2014","direct migration background","Male","2141","0.893926977423955","0.881415649894385","0.906438304953525"
"Not disabled","2014","direct migration background","Female","2625","0.902594578978269","0.891604079453458","0.913585078503079"
"Not disabled","2014","indirect migration background","Male","800","0.939682425944832","0.923553782264917","0.955811069624747"
"Not disabled","2014","indirect migration background","Female","926","0.935851266605462","0.920335873070327","0.951366660140597"
"Disabled","2014","no migration background","Male","1296","0.15506709885825","0.147712468603662","0.162421729112839"
"Disabled","2014","no migration background","Female","1269","0.143176764970554","0.13661377905495","0.149739750886157"
"Disabled","2014","direct migration background","Male","186","0.106073022576045","0.0935616950464747","0.118584350105615"
"Disabled","2014","direct migration background","Female","171","0.0974054210217312","0.0864149214969207","0.108395920546542"
"Disabled","2014","indirect migration background","Male","37","0.0603175740551681","0.044188930375253","0.0764462177350833"
"Disabled","2014","indirect migration background","Female","32","0.0641487333945382","0.048633339859403","0.0796641269296734"
"Not disabled","2015","no migration background","Male","7689","0.848692651614554","0.841234340766501","0.856150962462606"
"Not disabled","2015","no migration background","Female","9192","0.856684664371688","0.849953988192671","0.863415340550705"
"Not disabled","2015","direct migration background","Male","2560","0.894610656309991","0.883088300249786","0.906133012370197"
"Not disabled","2015","direct migration background","Female","3064","0.932933584499488","0.924275052958065","0.941592116040912"
"Not disabled","2015","indirect migration background","Male","746","0.950633095671818","0.935381276343861","0.965884914999775"
"Not disabled","2015","indirect migration background","Female","880","0.949399565778773","0.935190136679187","0.96360899487836"
"Disabled","2015","no migration background","Male","1179","0.151307348385446","0.143849037537394","0.158765659233499"
"Disabled","2015","no migration background","Female","1219","0.143315335628312","0.136584659449295","0.150046011807329"
"Disabled","2015","direct migration background","Male","168","0.105389343690009","0.0938669876298031","0.116911699750214"
"Disabled","2015","direct migration background","Female","142","0.0670664155005118","0.0584078839590884","0.0757249470419352"
"Disabled","2015","indirect migration background","Male","29","","",""
"Disabled","2015","indirect migration background","Female","34","0.0506004342212266","0.0363910051216403","0.0648098633208129"
"Not disabled","2016","no migration background","Male","7118","0.845458591902675","0.837649207928211","0.85326797587714"
"Not disabled","2016","no migration background","Female","8541","0.860534955512834","0.853633711944665","0.867436199081002"
"Not disabled","2016","direct migration background","Male","2050","0.890246214979187","0.877240499135177","0.903251930823196"
"Not disabled","2016","direct migration background","Female","2541","0.924933091668333","0.914943953155233","0.934922230181434"
"Not disabled","2016","indirect migration background","Male","688","0.950345964579143","0.93444561562824","0.966246313530046"
"Not disabled","2016","indirect migration background","Female","822","0.958447485627974","0.945055147961586","0.971839823294361"
"Disabled","2016","no migration background","Male","1112","0.154541408097325","0.14673202412286","0.162350792071789"
"Disabled","2016","no migration background","Female","1139","0.139465044487166","0.132563800918998","0.146366288055335"
"Disabled","2016","direct migration background","Male","169","0.109753785020813","0.0967480691768039","0.122759500864823"
"Disabled","2016","direct migration background","Female","132","0.0750669083316665","0.0650777698185661","0.0850560468447669"
"Disabled","2016","indirect migration background","Male","29","","",""
"Disabled","2016","indirect migration background","Female","31","0.0415525143720265","0.0281601767056387","0.0549448520384143"
"Not disabled","2017","no migration background","Male","8223","0.853073512084658","0.84593439654339","0.860212627625925"
"Not disabled","2017","no migration background","Female","9588","0.85867183366215","0.852115496433748","0.865228170890551"
"Not disabled","2017","direct migration background","Male","1911","0.889864048124612","0.876410314990654","0.90331778125857"
"Not disabled","2017","direct migration background","Female","2437","0.923094405520092","0.912813289400615","0.933375521639569"
"Not disabled","2017","indirect migration background","Male","745","0.93800234086591","0.921164957925079","0.954839723806742"
"Not disabled","2017","indirect migration background","Female","890","0.969453900196841","0.958364228509422","0.98054357188426"
"Disabled","2017","no migration background","Male","1224","0.146926487915342","0.139787372374075","0.15406560345661"
"Disabled","2017","no migration background","Female","1257","0.14132816633785","0.134771829109449","0.147884503566252"
"Disabled","2017","direct migration background","Male","169","0.110135951875388","0.09668221874143","0.123589685009346"
"Disabled","2017","direct migration background","Female","143","0.0769055944799084","0.0666244783604314","0.0871867105993855"
"Disabled","2017","indirect migration background","Male","43","0.0619976591340897","0.0451602761932586","0.0788350420749208"
"Disabled","2017","indirect migration background","Female","35","0.0305460998031586","0.0194564281157397","0.0416357714905775"
"Not disabled","2018","no migration background","Male","7853","0.852641489412793","0.84535468702754","0.859928291798047"
"Not disabled","2018","no migration background","Female","9215","0.859619808633545","0.852974084610776","0.866265532656314"
"Not disabled","2018","direct migration background","Male","1819","0.878602568947694","0.86425714314177","0.892947994753618"
"Not disabled","2018","direct migration background","Female","2291","0.931171134494578","0.921144532951251","0.941197736037905"
"Not disabled","2018","indirect migration background","Male","724","0.916331360497077","0.896824596067148","0.935838124927006"
"Not disabled","2018","indirect migration background","Female","890","0.956066614235887","0.942915919929208","0.969217308542565"
"Disabled","2018","no migration background","Male","1237","0.147358510587207","0.140071708201953","0.15464531297246"
"Disabled","2018","no migration background","Female","1281","0.140380191366455","0.133734467343686","0.147025915389224"
"Disabled","2018","direct migration background","Male","172","0.121397431052306","0.107052005246382","0.13574285685823"
"Disabled","2018","direct migration background","Female","158","0.0688288655054216","0.0588022639620946","0.0788554670487486"
"Disabled","2018","indirect migration background","Male","50","0.0836686395029228","0.0641618750729935","0.103175403932852"
"Disabled","2018","indirect migration background","Female","43","0.0439333857641133","0.0307826914574346","0.057084080070792"
"Not disabled","2019","no migration background","Male","8530","0.854668730177449","0.847686734877608","0.861650725477289"
"Not disabled","2019","no migration background","Female","9239","0.861589276352799","0.854973634423771","0.868204918281828"
"Not disabled","2019","direct migration background","Male","1607","0.894091523296424","0.879653533688805","0.908529512904043"
"Not disabled","2019","direct migration background","Female","1980","0.924920161425344","0.913668164327771","0.936172158522917"
"Not disabled","2019","indirect migration background","Male","750","0.918873227302962","0.899977187039296","0.937769267566628"
"Not disabled","2019","indirect migration background","Female","867","0.950623918874566","0.936516528963143","0.964731308785989"
"Disabled","2019","no migration background","Male","1258","0.145331269822551","0.138349274522711","0.152313265122392"
"Disabled","2019","no migration background","Female","1228","0.138410723647201","0.131795081718172","0.14502636557623"
"Disabled","2019","direct migration background","Male","138","0.105908476703576","0.0914704870959571","0.120346466311195"
"Disabled","2019","direct migration background","Female","127","0.075079838574656","0.0638278414770829","0.0863318356722291"
"Disabled","2019","indirect migration background","Male","52","0.0811267726970379","0.0622307324333714","0.100022812960704"
"Disabled","2019","indirect migration background","Female","39","0.049376081125434","0.0352686912140107","0.0634834710368573"
