"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Disabled","2004","(Married) couple without C. ","higher education","183","0.123505142456193","0.107701464222384","0.139308820690002"
"Disabled","2004","Single parent ","in school","","","",""
"Disabled","2004","Single parent ","inadequately","4","","",""
"Disabled","2004","Single parent ","general elemantary","28","","",""
"Disabled","2004","Single parent ","middle vocational","38","0.0773152509749185","0.0545333276489502","0.100097174300887"
"Disabled","2004","Single parent ","vocational + Abi","4","","",""
"Disabled","2004","Single parent ","higher vocational","2","","",""
"Disabled","2004","Single parent ","higher education","8","","",""
"Disabled","2004","Couple + C. LE 16 ","in school","","","",""
"Disabled","2004","Couple + C. LE 16 ","inadequately","3","","",""
"Disabled","2004","Couple + C. LE 16 ","general elemantary","11","","",""
"Disabled","2004","Couple + C. LE 16 ","middle vocational","63","0.0341400277966258","0.0262192295603183","0.0420608260329332"
"Disabled","2004","Couple + C. LE 16 ","vocational + Abi","9","","",""
"Disabled","2004","Couple + C. LE 16 ","higher vocational","12","","",""
"Disabled","2004","Couple + C. LE 16 ","higher education","27","","",""
"Disabled","2004","Couple + C. GT 16 ","in school","1","","",""
"Disabled","2004","Couple + C. GT 16 ","inadequately","19","","",""
"Disabled","2004","Couple + C. GT 16 ","general elemantary","50","0.0849873347026893","0.0601692719011491","0.10980539750423"
"Disabled","2004","Couple + C. GT 16 ","middle vocational","175","0.0931624385585874","0.0800757834196662","0.106249093697509"
"Disabled","2004","Couple + C. GT 16 ","vocational + Abi","9","","",""
"Disabled","2004","Couple + C. GT 16 ","higher vocational","19","","",""
"Disabled","2004","Couple + C. GT 16 ","higher education","42","0.0986064900962269","0.0761984641732476","0.121014516019206"
"Disabled","2004","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","2004","Couple + C. LE and GT 16","inadequately","3","","",""
"Disabled","2004","Couple + C. LE and GT 16","general elemantary","5","","",""
"Disabled","2004","Couple + C. LE and GT 16","middle vocational","30","0.0533479414549271","0.0368179381111427","0.0698779447987116"
"Disabled","2004","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Disabled","2004","Couple + C. LE and GT 16","higher vocational","7","","",""
"Disabled","2004","Couple + C. LE and GT 16","higher education","4","","",""
"Not disabled","2005","1-pers.-HH","in school","4","","",""
"Not disabled","2005","1-pers.-HH","inadequately","21","","",""
"Not disabled","2005","1-pers.-HH","general elemantary","333","0.75840110050702","0.717989466689709","0.798812734324332"
"Not disabled","2005","1-pers.-HH","middle vocational","1283","0.828547328853572","0.809741351163847","0.847353306543298"
"Not disabled","2005","1-pers.-HH","vocational + Abi","167","0.914164321261508","0.873128074564354","0.955200567958663"
"Not disabled","2005","1-pers.-HH","higher vocational","156","0.785481203053227","0.728159966231963","0.842802439874492"
"Not disabled","2005","1-pers.-HH","higher education","491","0.847324941383008","0.817508814362263","0.877141068403753"
"Not disabled","2005","(Married) couple without C. ","in school","4","","",""
"Not disabled","2005","(Married) couple without C. ","inadequately","55","0.862635820727694","0.776951227728959","0.948320413726429"
"Not disabled","2005","(Married) couple without C. ","general elemantary","564","0.830063054101969","0.802160566899225","0.857965541304713"
"Not disabled","2005","(Married) couple without C. ","middle vocational","2927","0.781516066089607","0.768138108641953","0.79489402353726"
"Not disabled","2005","(Married) couple without C. ","vocational + Abi","314","0.891497237457107","0.859006680360285","0.92398779455393"
"Not disabled","2005","(Married) couple without C. ","higher vocational","446","0.771771966038519","0.737042696049404","0.806501236027633"
"Not disabled","2005","(Married) couple without C. ","higher education","1480","0.88437282903308","0.869008306256858","0.899737351809301"
"Not disabled","2005","Single parent ","in school","103","0.993545760873941","0.978155432557067","1.00893608919082"
"Not disabled","2005","Single parent ","inadequately","15","","",""
"Not disabled","2005","Single parent ","general elemantary","187","0.916893368379974","0.879469196080018","0.954317540679929"
"Not disabled","2005","Single parent ","middle vocational","502","0.952173373519841","0.934090639654698","0.970256107384984"
"Not disabled","2005","Single parent ","vocational + Abi","39","0.95448032969216","0.890677607599149","1.01828305178517"
"Not disabled","2005","Single parent ","higher vocational","50","0.955547758426406","0.899530809407948","1.01156470744486"
"Not disabled","2005","Single parent ","higher education","113","0.963354608456475","0.929453815227349","0.997255401685602"
"Not disabled","2005","Couple + C. LE 16 ","in school","2","","",""
"Not disabled","2005","Couple + C. LE 16 ","inadequately","30","0.803105260399355","0.671365350888517","0.934845169910193"
"Not disabled","2005","Couple + C. LE 16 ","general elemantary","259","0.93837064421439","0.909948112182258","0.966793176246522"
"Not disabled","2005","Couple + C. LE 16 ","middle vocational","1786","0.968614383236137","0.96065845794376","0.976570308528513"
"Not disabled","2005","Couple + C. LE 16 ","vocational + Abi","305","0.968335576115441","0.948998466752961","0.987672685477921"
"Not disabled","2005","Couple + C. LE 16 ","higher vocational","400","0.956040685549788","0.936269318079173","0.975812053020403"
"Not disabled","2005","Couple + C. LE 16 ","higher education","805","0.958470079152073","0.944929573046095","0.972010585258052"
"Not disabled","2005","Couple + C. GT 16 ","in school","265","0.992498152722166","0.982167454937304","1.00282885050703"
"Not disabled","2005","Couple + C. GT 16 ","inadequately","34","0.750083483715003","0.62885565363745","0.871311313792556"
"Not disabled","2005","Couple + C. GT 16 ","general elemantary","378","0.883059507530675","0.852686254521541","0.913432760539808"
"Not disabled","2005","Couple + C. GT 16 ","middle vocational","1618","0.914834787178632","0.901864112396138","0.927805461961127"
"Not disabled","2005","Couple + C. GT 16 ","vocational + Abi","165","0.935665037153104","0.899104819925931","0.972225254380278"
"Not disabled","2005","Couple + C. GT 16 ","higher vocational","191","0.914801902903564","0.877132794539877","0.952471011267252"
"Not disabled","2005","Couple + C. GT 16 ","higher education","599","0.939088501404809","0.920412636660399","0.957764366149218"
"Not disabled","2005","Couple + C. LE and GT 16","in school","254","1","1","1"
"Not disabled","2005","Couple + C. LE and GT 16","inadequately","27","","",""
"Not disabled","2005","Couple + C. LE and GT 16","general elemantary","240","0.977892336911497","0.959443452153202","0.996341221669792"
"Not disabled","2005","Couple + C. LE and GT 16","middle vocational","622","0.927499930599874","0.907731439781883","0.947268421417865"
"Not disabled","2005","Couple + C. LE and GT 16","vocational + Abi","56","1","1","1"
"Not disabled","2005","Couple + C. LE and GT 16","higher vocational","101","0.985158117791419","0.961918505318747","1.00839773026409"
"Not disabled","2005","Couple + C. LE and GT 16","higher education","283","0.988397408073274","0.976029531142122","1.00076528500443"
"Disabled","2005","1-pers.-HH","in school","","","",""
"Disabled","2005","1-pers.-HH","inadequately","4","","",""
"Disabled","2005","1-pers.-HH","general elemantary","98","0.24159889949298","0.201187265675668","0.282010533310291"
"Disabled","2005","1-pers.-HH","middle vocational","260","0.171452671146428","0.152646693456702","0.190258648836153"
"Disabled","2005","1-pers.-HH","vocational + Abi","12","","",""
"Disabled","2005","1-pers.-HH","higher vocational","41","0.214518796946773","0.157197560125508","0.271840033768037"
"Disabled","2005","1-pers.-HH","higher education","68","0.152675058616992","0.122858931596247","0.182491185637737"
"Disabled","2005","(Married) couple without C. ","in school","","","",""
"Disabled","2005","(Married) couple without C. ","inadequately","7","","",""
"Disabled","2005","(Married) couple without C. ","general elemantary","132","0.169936945898031","0.142034458695287","0.197839433100775"
"Disabled","2005","(Married) couple without C. ","middle vocational","738","0.218483933910393","0.20510597646274","0.231861891358047"
"Disabled","2005","(Married) couple without C. ","vocational + Abi","38","0.108502762542893","0.0760122054460704","0.140993319639715"
"Disabled","2005","(Married) couple without C. ","higher vocational","115","0.228228033961481","0.193498763972367","0.262957303950596"
"Disabled","2005","(Married) couple without C. ","higher education","184","0.11562717096692","0.100262648190699","0.130991693743142"
"Disabled","2005","Single parent ","in school","1","","",""
"Disabled","2005","Single parent ","inadequately","4","","",""
"Disabled","2005","Single parent ","general elemantary","22","","",""
"Disabled","2005","Single parent ","middle vocational","33","0.047826626480159","0.029743892615016","0.0659093603453021"
"Disabled","2005","Single parent ","vocational + Abi","2","","",""
"Disabled","2005","Single parent ","higher vocational","2","","",""
"Disabled","2005","Single parent ","higher education","5","","",""
"Disabled","2005","Couple + C. LE 16 ","in school","","","",""
"Disabled","2005","Couple + C. LE 16 ","inadequately","5","","",""
"Disabled","2005","Couple + C. LE 16 ","general elemantary","16","","",""
"Disabled","2005","Couple + C. LE 16 ","middle vocational","59","0.0313856167638633","0.0234296914714872","0.0393415420562395"
"Disabled","2005","Couple + C. LE 16 ","vocational + Abi","10","","",""
"Disabled","2005","Couple + C. LE 16 ","higher vocational","13","","",""
"Disabled","2005","Couple + C. LE 16 ","higher education","29","","",""
"Disabled","2005","Couple + C. GT 16 ","in school","3","","",""
"Disabled","2005","Couple + C. GT 16 ","inadequately","15","","",""
"Disabled","2005","Couple + C. GT 16 ","general elemantary","52","0.116940492469325","0.0865672394601915","0.147313745478459"
"Disabled","2005","Couple + C. GT 16 ","middle vocational","161","0.0851652128213679","0.0721945380388734","0.0981358876038624"
"Disabled","2005","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Disabled","2005","Couple + C. GT 16 ","higher vocational","20","","",""
"Disabled","2005","Couple + C. GT 16 ","higher education","31","0.0609114985951911","0.0422356338507815","0.0795873633396006"
"Disabled","2005","Couple + C. LE and GT 16","in school","","","",""
"Disabled","2005","Couple + C. LE and GT 16","inadequately","2","","",""
"Disabled","2005","Couple + C. LE and GT 16","general elemantary","4","","",""
"Disabled","2005","Couple + C. LE and GT 16","middle vocational","39","0.0725000694001261","0.0527315785821347","0.0922685602181175"
"Disabled","2005","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","2005","Couple + C. LE and GT 16","higher vocational","3","","",""
"Disabled","2005","Couple + C. LE and GT 16","higher education","5","","",""
"Not disabled","2006","1-pers.-HH","in school","5","","",""
"Not disabled","2006","1-pers.-HH","inadequately","25","","",""
"Not disabled","2006","1-pers.-HH","general elemantary","372","0.744548124936421","0.705774992289887","0.783321257582955"
"Not disabled","2006","1-pers.-HH","middle vocational","1412","0.815336822347527","0.796983207069697","0.833690437625358"
"Not disabled","2006","1-pers.-HH","vocational + Abi","172","0.896974007722619","0.853634844572133","0.940313170873105"
"Not disabled","2006","1-pers.-HH","higher vocational","183","0.792399048528069","0.739752814497381","0.845045282558758"
"Not disabled","2006","1-pers.-HH","higher education","568","0.858271173536479","0.831438305098066","0.885104041974893"
"Not disabled","2006","(Married) couple without C. ","in school","5","","",""
"Not disabled","2006","(Married) couple without C. ","inadequately","60","0.802173270185894","0.709512587444818","0.894833952926971"
"Not disabled","2006","(Married) couple without C. ","general elemantary","589","0.804177018488515","0.775738632119612","0.832615404857418"
"Not disabled","2006","(Married) couple without C. ","middle vocational","3345","0.788242297870371","0.775822699419991","0.80066189632075"
"Not disabled","2006","(Married) couple without C. ","vocational + Abi","323","0.883767791565729","0.850705966793558","0.9168296163379"
"Not disabled","2006","(Married) couple without C. ","higher vocational","498","0.780375190238544","0.748047830032267","0.81270255044482"
"Not disabled","2006","(Married) couple without C. ","higher education","1640","0.867937690145061","0.85259289813142","0.883282482158702"
"Not disabled","2006","Single parent ","in school","57","0.982511400979252","0.94906353651893","1.01595926543957"
"Not disabled","2006","Single parent ","inadequately","18","","",""
"Not disabled","2006","Single parent ","general elemantary","192","0.918688690101494","0.881897839888902","0.955479540314085"
"Not disabled","2006","Single parent ","middle vocational","544","0.939874231668565","0.920659929379387","0.959088533957743"
"Not disabled","2006","Single parent ","vocational + Abi","43","0.937817494557715","0.868032435804354","1.00760255331108"
"Not disabled","2006","Single parent ","higher vocational","53","0.952189730575306","0.895801419303431","1.00857804184718"
"Not disabled","2006","Single parent ","higher education","141","0.933168798024813","0.893204498795469","0.973133097254157"
"Not disabled","2006","Couple + C. LE 16 ","in school","","","",""
"Not disabled","2006","Couple + C. LE 16 ","inadequately","24","","",""
"Not disabled","2006","Couple + C. LE 16 ","general elemantary","255","0.93272981342708","0.902851542957705","0.962608083896456"
"Not disabled","2006","Couple + C. LE 16 ","middle vocational","1856","0.968013319826873","0.960138347429878","0.975888292223869"
"Not disabled","2006","Couple + C. LE 16 ","vocational + Abi","357","0.977279514231242","0.962013496863535","0.992545531598949"
"Not disabled","2006","Couple + C. LE 16 ","higher vocational","390","0.967185530036147","0.949705215809424","0.984665844262871"
"Not disabled","2006","Couple + C. LE 16 ","higher education","910","0.980045851841263","0.97105819648614","0.989033507196385"
"Not disabled","2006","Couple + C. GT 16 ","in school","181","0.997414955339689","0.990037877598061","1.00479203308132"
"Not disabled","2006","Couple + C. GT 16 ","inadequately","32","0.672704678187481","0.537107298248264","0.808302058126698"
"Not disabled","2006","Couple + C. GT 16 ","general elemantary","396","0.909698074097928","0.88288707642734","0.936509071768516"
"Not disabled","2006","Couple + C. GT 16 ","middle vocational","1689","0.918785892854493","0.90632820228228","0.931243583426706"
"Not disabled","2006","Couple + C. GT 16 ","vocational + Abi","165","0.947994216225259","0.914418744971683","0.981569687478835"
"Not disabled","2006","Couple + C. GT 16 ","higher vocational","192","0.906872732700168","0.867753370792408","0.945992094607927"
"Not disabled","2006","Couple + C. GT 16 ","higher education","626","0.926257258896363","0.906303219085101","0.946211298707625"
"Not disabled","2006","Couple + C. LE and GT 16","in school","136","1","1","1"
"Not disabled","2006","Couple + C. LE and GT 16","inadequately","25","","",""
"Not disabled","2006","Couple + C. LE and GT 16","general elemantary","220","0.969601893548982","0.947069068084627","0.992134719013336"
"Not disabled","2006","Couple + C. LE and GT 16","middle vocational","582","0.946870219643317","0.929100252736918","0.964640186549716"
"Not disabled","2006","Couple + C. LE and GT 16","vocational + Abi","68","1","1","1"
"Not disabled","2006","Couple + C. LE and GT 16","higher vocational","98","0.981072315195207","0.954496495904603","1.00764813448581"
"Not disabled","2006","Couple + C. LE and GT 16","higher education","249","0.979635209258928","0.96236674571102","0.996903672806837"
"Disabled","2006","1-pers.-HH","in school","","","",""
"Disabled","2006","1-pers.-HH","inadequately","4","","",""
"Disabled","2006","1-pers.-HH","general elemantary","114","0.255451875063579","0.216678742417045","0.294225007710113"
"Disabled","2006","1-pers.-HH","middle vocational","305","0.184663177652473","0.166309562374642","0.203016792930303"
"Disabled","2006","1-pers.-HH","vocational + Abi","17","","",""
"Disabled","2006","1-pers.-HH","higher vocational","45","0.207600951471931","0.154954717441242","0.260247185502619"
"Disabled","2006","1-pers.-HH","higher education","81","0.141728826463521","0.114895958025107","0.168561694901934"
"Disabled","2006","(Married) couple without C. ","in school","1","","",""
"Disabled","2006","(Married) couple without C. ","inadequately","11","","",""
"Disabled","2006","(Married) couple without C. ","general elemantary","159","0.195822981511485","0.167384595142582","0.224261367880388"
"Disabled","2006","(Married) couple without C. ","middle vocational","812","0.211757702129629","0.19933810367925","0.224177300580009"
"Disabled","2006","(Married) couple without C. ","vocational + Abi","38","0.116232208434271","0.0831703836621005","0.149294033206442"
"Disabled","2006","(Married) couple without C. ","higher vocational","132","0.219624809761456","0.18729744955518","0.251952169967733"
"Disabled","2006","(Married) couple without C. ","higher education","230","0.132062309854939","0.116717517841298","0.14740710186858"
"Disabled","2006","Single parent ","in school","2","","",""
"Disabled","2006","Single parent ","inadequately","5","","",""
"Disabled","2006","Single parent ","general elemantary","20","","",""
"Disabled","2006","Single parent ","middle vocational","44","0.0601257683314353","0.0409114660422574","0.0793400706206132"
"Disabled","2006","Single parent ","vocational + Abi","3","","",""
"Disabled","2006","Single parent ","higher vocational","2","","",""
"Disabled","2006","Single parent ","higher education","9","","",""
"Disabled","2006","Couple + C. LE 16 ","in school","","","",""
"Disabled","2006","Couple + C. LE 16 ","inadequately","4","","",""
"Disabled","2006","Couple + C. LE 16 ","general elemantary","15","","",""
"Disabled","2006","Couple + C. LE 16 ","middle vocational","62","0.0319866801731266","0.0241117077761312","0.0398616525701219"
"Disabled","2006","Couple + C. LE 16 ","vocational + Abi","9","","",""
"Disabled","2006","Couple + C. LE 16 ","higher vocational","9","","",""
"Disabled","2006","Couple + C. LE 16 ","higher education","20","","",""
"Disabled","2006","Couple + C. GT 16 ","in school","1","","",""
"Disabled","2006","Couple + C. GT 16 ","inadequately","14","","",""
"Disabled","2006","Couple + C. GT 16 ","general elemantary","43","0.0903019259020724","0.0634909282314845","0.11711292357266"
"Disabled","2006","Couple + C. GT 16 ","middle vocational","158","0.0812141071455075","0.0687564165732944","0.0936717977177206"
"Disabled","2006","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Disabled","2006","Couple + C. GT 16 ","higher vocational","20","","",""
"Disabled","2006","Couple + C. GT 16 ","higher education","33","0.0737427411036372","0.0537887012923755","0.0936967809148989"
"Disabled","2006","Couple + C. LE and GT 16","in school","","","",""
"Disabled","2006","Couple + C. LE and GT 16","inadequately","4","","",""
"Disabled","2006","Couple + C. LE and GT 16","general elemantary","3","","",""
"Disabled","2006","Couple + C. LE and GT 16","middle vocational","30","0.0531297803566829","0.0353598134502842","0.0708997472630817"
"Disabled","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","2006","Couple + C. LE and GT 16","higher vocational","3","","",""
"Disabled","2006","Couple + C. LE and GT 16","higher education","8","","",""
"Not disabled","2007","1-pers.-HH","in school","1","","",""
"Not disabled","2007","1-pers.-HH","inadequately","19","","",""
"Not disabled","2007","1-pers.-HH","general elemantary","327","0.756957128170161","0.716463513901322","0.797450742438999"
"Not disabled","2007","1-pers.-HH","middle vocational","1348","0.810445967000144","0.791551257835458","0.82934067616483"
"Not disabled","2007","1-pers.-HH","vocational + Abi","164","0.877862485972833","0.830290620685637","0.92543435126003"
"Not disabled","2007","1-pers.-HH","higher vocational","176","0.817252458873436","0.764858786863762","0.86964613088311"
"Not disabled","2007","1-pers.-HH","higher education","549","0.847418793902965","0.819272975057448","0.875564612748482"
"Not disabled","2007","(Married) couple without C. ","in school","1","","",""
"Not disabled","2007","(Married) couple without C. ","inadequately","48","0.781934428061314","0.677450092358741","0.886418763763888"
"Not disabled","2007","(Married) couple without C. ","general elemantary","543","0.819393695581879","0.790415821640754","0.848371569523004"
"Not disabled","2007","(Married) couple without C. ","middle vocational","3135","0.798199806713232","0.785555087014344","0.81084452641212"
"Not disabled","2007","(Married) couple without C. ","vocational + Abi","307","0.86242171556234","0.826539335117317","0.898304096007363"
"Not disabled","2007","(Married) couple without C. ","higher vocational","449","0.768091295501328","0.733564434893283","0.802618156109373"
"Not disabled","2007","(Married) couple without C. ","higher education","1565","0.871311971545037","0.855834174001866","0.886789769088209"
"Not disabled","2007","Single parent ","in school","51","0.979818340051739","0.941597727470014","1.01803895263346"
"Not disabled","2007","Single parent ","inadequately","15","","",""
"Not disabled","2007","Single parent ","general elemantary","178","0.940011826066505","0.90642283519244","0.973600816940571"
"Not disabled","2007","Single parent ","middle vocational","508","0.943415405876384","0.9240708663512","0.962759945401569"
"Not disabled","2007","Single parent ","vocational + Abi","43","0.911853835276519","0.830801881710127","0.99290578884291"
"Not disabled","2007","Single parent ","higher vocational","43","0.94798472767068","0.883105160663184","1.01286429467818"
"Not disabled","2007","Single parent ","higher education","147","0.953541209499391","0.920298882776554","0.986783536222229"
"Not disabled","2007","Couple + C. LE 16 ","in school","","","",""
"Not disabled","2007","Couple + C. LE 16 ","inadequately","26","","",""
"Not disabled","2007","Couple + C. LE 16 ","general elemantary","227","0.947107415363174","0.918908174223119","0.975306656503228"
"Not disabled","2007","Couple + C. LE 16 ","middle vocational","1663","0.964523054485748","0.955786082677625","0.97326002629387"
"Not disabled","2007","Couple + C. LE 16 ","vocational + Abi","346","0.975555036462061","0.959491006737129","0.991619066186993"
"Not disabled","2007","Couple + C. LE 16 ","higher vocational","354","0.951779463962277","0.929680156101957","0.973878771822597"
"Not disabled","2007","Couple + C. LE 16 ","higher education","847","0.961136167225387","0.948322965927872","0.973949368522903"
"Not disabled","2007","Couple + C. GT 16 ","in school","160","1","1","1"
"Not disabled","2007","Couple + C. GT 16 ","inadequately","34","0.757851099284543","0.634056308972975","0.88164588959611"
"Not disabled","2007","Couple + C. GT 16 ","general elemantary","359","0.913602169493231","0.886138090205502","0.941066248780961"
"Not disabled","2007","Couple + C. GT 16 ","middle vocational","1619","0.913706398526168","0.900650793356843","0.926762003695494"
"Not disabled","2007","Couple + C. GT 16 ","vocational + Abi","140","0.956777323087263","0.923446860647532","0.990107785526994"
"Not disabled","2007","Couple + C. GT 16 ","higher vocational","185","0.907306916526871","0.867895939723052","0.946717893330691"
"Not disabled","2007","Couple + C. GT 16 ","higher education","631","0.938469754958183","0.920192182510076","0.956747327406289"
"Not disabled","2007","Couple + C. LE and GT 16","in school","117","0.991690628616245","0.975311934320953","1.00806932291154"
"Not disabled","2007","Couple + C. LE and GT 16","inadequately","22","","",""
"Not disabled","2007","Couple + C. LE and GT 16","general elemantary","180","0.966762797053627","0.941001731774354","0.9925238623329"
"Not disabled","2007","Couple + C. LE and GT 16","middle vocational","527","0.953078419335134","0.935437176138302","0.970719662531966"
"Not disabled","2007","Couple + C. LE and GT 16","vocational + Abi","70","0.996235281168968","0.981990159962818","1.01048040237512"
"Not disabled","2007","Couple + C. LE and GT 16","higher vocational","102","0.907316120704964","0.852369926441102","0.962262314968826"
"Not disabled","2007","Couple + C. LE and GT 16","higher education","215","0.9762254447446","0.956185207154579","0.996265682334622"
"Disabled","2007","1-pers.-HH","in school","","","",""
"Disabled","2007","1-pers.-HH","inadequately","5","","",""
"Disabled","2007","1-pers.-HH","general elemantary","104","0.243042871829839","0.202549257561001","0.283536486098678"
"Disabled","2007","1-pers.-HH","middle vocational","305","0.189554032999856","0.17065932383517","0.208448742164542"
"Disabled","2007","1-pers.-HH","vocational + Abi","18","","",""
"Disabled","2007","1-pers.-HH","higher vocational","33","0.182747541126564","0.13035386911689","0.235141213136239"
"Disabled","2007","1-pers.-HH","higher education","78","0.152581206097035","0.124435387251518","0.180727024942552"
"Disabled","2007","(Married) couple without C. ","in school","","","",""
"Disabled","2007","(Married) couple without C. ","inadequately","12","","",""
"Disabled","2007","(Married) couple without C. ","general elemantary","134","0.180606304418121","0.151628430476996","0.209584178359246"
"Disabled","2007","(Married) couple without C. ","middle vocational","735","0.201800193286768","0.18915547358788","0.214444912985656"
"Disabled","2007","(Married) couple without C. ","vocational + Abi","47","0.13757828443766","0.101695903992637","0.173460664882683"
"Disabled","2007","(Married) couple without C. ","higher vocational","125","0.231908704498672","0.197381843890627","0.266435565106717"
"Disabled","2007","(Married) couple without C. ","higher education","233","0.128688028454963","0.113210230911791","0.144165825998134"
"Disabled","2007","Single parent ","in school","1","","",""
"Disabled","2007","Single parent ","inadequately","5","","",""
"Disabled","2007","Single parent ","general elemantary","14","","",""
"Disabled","2007","Single parent ","middle vocational","40","0.0565845941236156","0.0372400545984312","0.0759291336487999"
"Disabled","2007","Single parent ","vocational + Abi","4","","",""
"Disabled","2007","Single parent ","higher vocational","2","","",""
"Disabled","2007","Single parent ","higher education","7","","",""
"Disabled","2007","Couple + C. LE 16 ","in school","","","",""
"Disabled","2007","Couple + C. LE 16 ","inadequately","1","","",""
"Disabled","2007","Couple + C. LE 16 ","general elemantary","15","","",""
"Disabled","2007","Couple + C. LE 16 ","middle vocational","59","0.0354769455142523","0.0267399737061297","0.0442139173223749"
"Disabled","2007","Couple + C. LE 16 ","vocational + Abi","9","","",""
"Disabled","2007","Couple + C. LE 16 ","higher vocational","7","","",""
"Disabled","2007","Couple + C. LE 16 ","higher education","27","","",""
"Disabled","2007","Couple + C. GT 16 ","in school","","","",""
"Disabled","2007","Couple + C. GT 16 ","inadequately","12","","",""
"Disabled","2007","Couple + C. GT 16 ","general elemantary","43","0.0863978305067685","0.0589337512190391","0.113861909794498"
"Disabled","2007","Couple + C. GT 16 ","middle vocational","158","0.0862936014738316","0.0732379963045062","0.0993492066431571"
"Disabled","2007","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Disabled","2007","Couple + C. GT 16 ","higher vocational","23","","",""
"Disabled","2007","Couple + C. GT 16 ","higher education","33","0.0615302450418175","0.043252672593711","0.079807817489924"
"Disabled","2007","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","2007","Couple + C. LE and GT 16","inadequately","3","","",""
"Disabled","2007","Couple + C. LE and GT 16","general elemantary","6","","",""
"Disabled","2007","Couple + C. LE and GT 16","middle vocational","25","","",""
"Disabled","2007","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Disabled","2007","Couple + C. LE and GT 16","higher vocational","5","","",""
"Disabled","2007","Couple + C. LE and GT 16","higher education","7","","",""
"Not disabled","2008","1-pers.-HH","in school","3","","",""
"Not disabled","2008","1-pers.-HH","inadequately","20","","",""
"Not disabled","2008","1-pers.-HH","general elemantary","311","0.754000904195837","0.712159757800519","0.795842050591155"
"Not disabled","2008","1-pers.-HH","middle vocational","1287","0.813731429239785","0.794504136072347","0.832958722407223"
"Not disabled","2008","1-pers.-HH","vocational + Abi","167","0.868157068326385","0.819405363733066","0.916908772919703"
"Not disabled","2008","1-pers.-HH","higher vocational","159","0.801604510747943","0.745342479243891","0.857866542251994"
"Not disabled","2008","1-pers.-HH","higher education","546","0.863563131694211","0.836544387240231","0.890581876148192"
"Not disabled","2008","(Married) couple without C. ","in school","","","",""
"Not disabled","2008","(Married) couple without C. ","inadequately","49","0.824960564922442","0.727997433836358","0.921923696008526"
"Not disabled","2008","(Married) couple without C. ","general elemantary","493","0.799735810720825","0.768209170793668","0.831262450647981"
"Not disabled","2008","(Married) couple without C. ","middle vocational","3017","0.804396899674792","0.791656990966221","0.817136808383362"
"Not disabled","2008","(Married) couple without C. ","vocational + Abi","273","0.861961955964303","0.823687040390428","0.900236871538178"
"Not disabled","2008","(Married) couple without C. ","higher vocational","435","0.808913763452098","0.775936274338709","0.841891252565486"
"Not disabled","2008","(Married) couple without C. ","higher education","1559","0.863854063988582","0.847949202359226","0.879758925617939"
"Not disabled","2008","Single parent ","in school","59","1","1","1"
"Not disabled","2008","Single parent ","inadequately","16","","",""
"Not disabled","2008","Single parent ","general elemantary","166","0.892572018507831","0.847707512733668","0.937436524281994"
"Not disabled","2008","Single parent ","middle vocational","498","0.93911124290886","0.918848498121702","0.959373987696018"
"Not disabled","2008","Single parent ","vocational + Abi","46","0.940447650963783","0.8741853042702","1.00670999765737"
"Not disabled","2008","Single parent ","higher vocational","37","0.938046157791595","0.86333863732345","1.01275367825974"
"Not disabled","2008","Single parent ","higher education","143","0.954979699301386","0.921797610061641","0.98816178854113"
"Not disabled","2008","Couple + C. LE 16 ","in school","1","","",""
"Not disabled","2008","Couple + C. LE 16 ","inadequately","24","","",""
"Not disabled","2008","Couple + C. LE 16 ","general elemantary","200","0.940532940750542","0.90884701203154","0.972218869469544"
"Not disabled","2008","Couple + C. LE 16 ","middle vocational","1489","0.969722367254326","0.961161585093793","0.97828314941486"
"Not disabled","2008","Couple + C. LE 16 ","vocational + Abi","311","0.981448760441225","0.966618293904403","0.996279226978046"
"Not disabled","2008","Couple + C. LE 16 ","higher vocational","312","0.928791830187154","0.900658594795234","0.956925065579074"
"Not disabled","2008","Couple + C. LE 16 ","higher education","757","0.968325577068633","0.956027295852992","0.980623858284275"
"Not disabled","2008","Couple + C. GT 16 ","in school","154","0.970608234797978","0.944271958600725","0.996944510995231"
"Not disabled","2008","Couple + C. GT 16 ","inadequately","26","","",""
"Not disabled","2008","Couple + C. GT 16 ","general elemantary","346","0.9387155018889","0.914788033535528","0.962642970242272"
"Not disabled","2008","Couple + C. GT 16 ","middle vocational","1539","0.909437451528977","0.895767079080665","0.92310782397729"
"Not disabled","2008","Couple + C. GT 16 ","vocational + Abi","145","0.947697664267851","0.911949774999273","0.983445553536429"
"Not disabled","2008","Couple + C. GT 16 ","higher vocational","175","0.902359017365303","0.861118196133816","0.94359983859679"
"Not disabled","2008","Couple + C. GT 16 ","higher education","574","0.95153855349859","0.934427301593314","0.968649805403865"
