"m11124","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2007","in school","Urban Area","226","0.988934603476406","0.975356223903421","1.00251298304939","0"
"Not disabled","2007","in school","Rural Area","114","1","1","1","0"
"Not disabled","2007","inadequately","Urban Area","121","0.797908237272246","0.734279521792201","0.861536952752291","0"
"Not disabled","2007","higher vocational","Rural Area","515","0.857141549077333","0.82868781509554","0.885595283059126","0"
"Not disabled","2007","higher education","Urban Area","2861","0.894029647991822","0.88326029107664","0.904799004907004","0"
"Disabled","2008","in school","Urban Area","3","","","","1"
"Disabled","2008","in school","Rural Area","2","","","","1"
"Disabled","2008","inadequately","Urban Area","24","","","","1"
"Disabled","2008","inadequately","Rural Area","11","","","","1"
"Disabled","2008","general elemantary","Urban Area","212","0.161735927702567","0.142072556784784","0.181399298620349","1"
"Disabled","2008","higher vocational","Urban Area","123","0.151464886949364","0.127885500521746","0.175044273376982","1"
"Disabled","2008","higher vocational","Rural Area","66","0.138264444956435","0.108932927052688","0.167595962860181","1"
"Disabled","2008","higher education","Urban Area","260","0.101508742350346","0.0907055676679068","0.112311917032784","1"
"Disabled","2008","higher education","Rural Area","112","0.0956925790657697","0.0790763670577258","0.112308791073814","1"
"Disabled","2008","general elemantary","Rural Area","94","0.139560340790543","0.113590979967142","0.165529701613944","1"
"Disabled","2008","middle vocational","Urban Area","858","0.148038871467735","0.139181040611796","0.156896702323674","1"
"Disabled","2008","middle vocational","Rural Area","427","0.122580229649472","0.111841853559179","0.133318605739766","1"
"Disabled","2008","vocational + Abi","Urban Area","58","0.0872553725564372","0.0680098902817767","0.106500854831098","1"
"Disabled","2008","vocational + Abi","Rural Area","16","","","","1"
"Not disabled","2008","general elemantary","Urban Area","1135","0.838264072297433","0.818600701379651","0.857927443215216","0"
"Not disabled","2008","general elemantary","Rural Area","590","0.860439659209457","0.834470298386056","0.886409020032858","0"
"Not disabled","2008","middle vocational","Urban Area","5317","0.851961128532265","0.843103297676326","0.860818959388204","0"
"Not disabled","2008","middle vocational","Rural Area","3156","0.877419770350528","0.866681394260234","0.888158146440821","0"
"Not disabled","2008","inadequately","Rural Area","40","0.827956459825741","0.724374067382886","0.931538852268595","0"
"Not disabled","2008","vocational + Abi","Urban Area","768","0.912744627443563","0.893499145168902","0.931990109718223","0"
"Not disabled","2008","higher education","Rural Area","1092","0.90430742093423","0.887691208926186","0.920923632942274","0"
"Not disabled","2008","vocational + Abi","Rural Area","258","0.916539036018133","0.883790643196181","0.949287428840085","0"
"Not disabled","2008","higher vocational","Urban Area","765","0.848535113050636","0.824955726623018","0.872114499478254","0"
"Not disabled","2008","inadequately","Urban Area","111","0.830738428567289","0.767483766282333","0.893993090852244","0"
"Not disabled","2008","in school","Urban Area","234","0.98854521486878","0.974997512073594","1.00209291766397","0"
"Not disabled","2008","in school","Rural Area","116","0.980889056679993","0.956185579110958","1.00559253424903","0"
"Not disabled","2008","higher vocational","Rural Area","466","0.861735555043565","0.832404037139819","0.891067072947312","0"
"Not disabled","2008","higher education","Urban Area","2742","0.898491257649654","0.887688082967215","0.909294432332093","0"
"Disabled","2009","in school","Urban Area","1","","","","1"
"Disabled","2009","in school","Rural Area","1","","","","1"
"Disabled","2009","inadequately","Urban Area","23","","","","1"
"Disabled","2009","inadequately","Rural Area","8","","","","1"
"Disabled","2009","general elemantary","Urban Area","184","0.151214848891793","0.130986954660064","0.171442743123522","1"
"Disabled","2009","higher vocational","Urban Area","122","0.15055289379117","0.126076136063892","0.175029651518449","1"
"Disabled","2009","higher vocational","Rural Area","62","0.12254358120072","0.094250431215217","0.150836731186222","1"
"Disabled","2009","higher education","Urban Area","245","0.10182544685587","0.0907187061231224","0.112932187588618","1"
"Disabled","2009","higher education","Rural Area","113","0.0792074084998617","0.0638955485300955","0.094519268469628","1"
"Disabled","2009","general elemantary","Rural Area","85","0.136537883461124","0.109109635143414","0.163966131778833","1"
"Disabled","2009","middle vocational","Urban Area","811","0.152795181479765","0.14342940259389","0.16216096036564","1"
"Disabled","2009","middle vocational","Rural Area","422","0.122246222809634","0.111271029800369","0.133221415818899","1"
"Disabled","2009","vocational + Abi","Urban Area","59","0.0998068602600261","0.078254157947874","0.121359562572178","1"
"Disabled","2009","vocational + Abi","Rural Area","16","","","","1"
"Not disabled","2009","general elemantary","Urban Area","1021","0.848785151108207","0.828557256876478","0.869013045339936","0"
"Not disabled","2009","general elemantary","Rural Area","517","0.863462116538876","0.836033868221167","0.890890364856586","0"
"Not disabled","2009","middle vocational","Urban Area","4858","0.847204818520235","0.83783903963436","0.85657059740611","0"
"Not disabled","2009","middle vocational","Rural Area","3000","0.877753777190366","0.866778584181101","0.888728970199631","0"
"Not disabled","2009","inadequately","Rural Area","34","0.804612593764533","0.684699904600233","0.924525282928832","0"
"Not disabled","2009","vocational + Abi","Urban Area","684","0.900193139739974","0.878640437427822","0.921745842052126","0"
"Not disabled","2009","higher education","Rural Area","1082","0.920792591500138","0.905480731530372","0.936104451469905","0"
"Not disabled","2009","in school","Urban Area","218","0.998855864178085","0.994378563745991","1.00333316461018","0"
"Not disabled","2009","vocational + Abi","Rural Area","240","0.905038316592485","0.869126630686324","0.940950002498647","0"
"Not disabled","2009","higher vocational","Urban Area","698","0.84944710620883","0.824970348481551","0.873923863936108","0"
"Not disabled","2009","in school","Rural Area","93","0.990366921839376","0.970621574876229","1.01011226880252","0"
"Not disabled","2009","inadequately","Urban Area","103","0.814660922519099","0.746813280416605","0.882508564621593","0"
"Not disabled","2009","higher vocational","Rural Area","454","0.87745641879928","0.849163268813778","0.905749568784783","0"
"Not disabled","2009","higher education","Urban Area","2603","0.89817455314413","0.887067812411382","0.909281293876878","0"
"Disabled","2010","in school","Urban Area","7","","","","1"
"Disabled","2010","in school","Rural Area","2","","","","1"
"Disabled","2010","inadequately","Urban Area","25","","","","1"
"Disabled","2010","inadequately","Rural Area","9","","","","1"
"Disabled","2010","general elemantary","Urban Area","194","0.15585157152164","0.138424017761949","0.173279125281331","1"
"Disabled","2010","higher vocational","Urban Area","130","0.144492183394304","0.122602200026464","0.166382166762144","1"
"Disabled","2010","higher vocational","Rural Area","71","0.128313463752685","0.102093966155809","0.154532961349562","1"
"Disabled","2010","higher education","Urban Area","252","0.0958957392762842","0.086684094668255","0.105107383884313","1"
"Disabled","2010","higher education","Rural Area","106","0.0865606273391616","0.0721123304970987","0.101008924181225","1"
"Disabled","2010","general elemantary","Rural Area","87","0.144256770535342","0.119833469343249","0.168680071727436","1"
"Disabled","2010","middle vocational","Urban Area","833","0.150263911892562","0.14199579676455","0.158532027020573","1"
"Disabled","2010","middle vocational","Rural Area","434","0.12505731805127","0.115476399986846","0.134638236115694","1"
"Disabled","2010","vocational + Abi","Urban Area","66","0.0978871695065896","0.0814921578884677","0.114282181124711","1"
"Disabled","2010","vocational + Abi","Rural Area","24","","","","1"
"Not disabled","2010","general elemantary","Urban Area","1470","0.84414842847836","0.826720874718669","0.861575982238051","0"
"Not disabled","2010","general elemantary","Rural Area","708","0.855743229464658","0.831319928272564","0.880166530656751","0"
"Not disabled","2010","middle vocational","Urban Area","6342","0.849736088107438","0.841467972979427","0.85800420323545","0"
"Not disabled","2010","middle vocational","Rural Area","4145","0.87494268194873","0.865361763884306","0.884523600013154","0"
"Not disabled","2010","inadequately","Rural Area","83","0.878884309334411","0.812215877788721","0.9455527408801","0"
"Not disabled","2010","in school","Urban Area","284","0.983488150469629","0.968846702667606","0.998129598271653","0"
"Not disabled","2010","vocational + Abi","Urban Area","1196","0.90211283049341","0.885717818875289","0.918507842111532","0"
"Not disabled","2010","higher education","Rural Area","1349","0.913439372660838","0.898991075818775","0.927887669502901","0"
"Not disabled","2010","in school","Rural Area","123","0.941713738860445","0.900642704871713","0.982784772849177","0"
"Not disabled","2010","inadequately","Urban Area","227","0.858396899845317","0.815351348812541","0.901442450878093","0"
"Not disabled","2010","higher vocational","Urban Area","861","0.855507816605696","0.833617833237856","0.877397799973536","0"
"Not disabled","2010","higher education","Urban Area","3673","0.904104260723716","0.894892616115687","0.913315905331745","0"
"Not disabled","2010","vocational + Abi","Rural Area","427","0.923089344489534","0.898498414950478","0.94768027402859","0"
"Not disabled","2010","higher vocational","Rural Area","554","0.871686536247315","0.845467038650438","0.897906033844191","0"
"Disabled","2011","in school","Urban Area","2","","","","1"
"Disabled","2011","in school","Rural Area","1","","","","1"
"Disabled","2011","inadequately","Urban Area","44","0.19363076522362","0.147674674637334","0.239586855809907","1"
"Disabled","2011","inadequately","Rural Area","18","","","","1"
"Disabled","2011","general elemantary","Urban Area","238","0.156626674087201","0.140428627277862","0.172824720896539","1"
"Disabled","2011","general elemantary","Rural Area","117","0.135195020425455","0.114343517230137","0.156046523620772","1"
"Disabled","2011","middle vocational","Urban Area","1077","0.1536514395912","0.145942011200208","0.161360867982191","1"
"Disabled","2011","middle vocational","Rural Area","604","0.125753840811461","0.117018763079319","0.134488918543603","1"
"Disabled","2011","vocational + Abi","Urban Area","85","0.0841282283535497","0.0699044775017512","0.0983519792053482","1"
"Disabled","2011","vocational + Abi","Rural Area","27","","","","1"
"Disabled","2011","higher vocational","Urban Area","130","0.122272280012481","0.103000114622193","0.141544445402769","1"
"Disabled","2011","higher vocational","Rural Area","84","0.127299847611757","0.103429779955388","0.151169915268126","1"
"Disabled","2011","higher education","Urban Area","310","0.0880365074788681","0.0797513644364605","0.0963216505212757","1"
"Disabled","2011","higher education","Rural Area","148","0.0949922757651541","0.0811758620679467","0.108808689462361","1"
"Not disabled","2011","general elemantary","Urban Area","1696","0.843373325912799","0.82717527910346","0.859571372722137","0"
"Not disabled","2011","general elemantary","Rural Area","916","0.864804979574545","0.843953476379228","0.885656482769863","0"
"Not disabled","2011","middle vocational","Urban Area","7328","0.8463485604088","0.838639132017809","0.854057988799792","0"
"Not disabled","2011","middle vocational","Rural Area","4931","0.874246159188539","0.865511081456397","0.882981236920681","0"
"Not disabled","2011","higher education","Rural Area","1582","0.905007724234846","0.891191310537639","0.918824137932053","0"
"Not disabled","2011","inadequately","Rural Area","107","0.787795621606952","0.716119081047005","0.8594721621669","0"
"Not disabled","2011","in school","Urban Area","344","0.994752877416521","0.987140360884173","1.00236539394887","0"
"Not disabled","2011","vocational + Abi","Urban Area","1378","0.91587177164645","0.901648020794652","0.930095522498249","0"
"Not disabled","2011","higher education","Urban Area","4183","0.911963492521132","0.903678349478724","0.92024863556354","0"
"Not disabled","2011","in school","Rural Area","126","0.996117066269686","0.985300699375577","1.00693343316379","0"
"Not disabled","2011","inadequately","Urban Area","240","0.80636923477638","0.760413144190093","0.852325325362666","0"
"Not disabled","2011","higher vocational","Urban Area","980","0.877727719987519","0.858455554597231","0.896999885377807","0"
"Not disabled","2011","higher vocational","Rural Area","665","0.872700152388243","0.848830084731874","0.896570220044612","0"
"Not disabled","2011","vocational + Abi","Rural Area","519","0.924123722631441","0.901912634424073","0.946334810838809","0"
"Disabled","2012","in school","Urban Area","3","","","","1"
"Disabled","2012","in school","Rural Area","1","","","","1"
"Disabled","2012","inadequately","Urban Area","39","0.190281553098371","0.14302190162301","0.237541204573733","1"
"Disabled","2012","inadequately","Rural Area","19","","","","1"
"Disabled","2012","general elemantary","Urban Area","258","0.157885810808686","0.14136359689591","0.174408024721462","1"
"Disabled","2012","general elemantary","Rural Area","127","0.133965852000668","0.113204655200669","0.154727048800667","1"
"Disabled","2012","middle vocational","Urban Area","1076","0.154328132492655","0.146450065696948","0.162206199288361","1"
"Disabled","2012","middle vocational","Rural Area","651","0.139373785599653","0.130214931835506","0.1485326393638","1"
"Disabled","2012","vocational + Abi","Urban Area","101","0.107019541924184","0.0909293028543547","0.123109780994014","1"
"Disabled","2012","vocational + Abi","Rural Area","31","0.0545675413022352","0.0356367846634277","0.0734982979410427","1"
"Disabled","2012","higher vocational","Urban Area","147","0.1308987059774","0.110736096717888","0.151061315236912","1"
"Disabled","2012","higher vocational","Rural Area","84","0.129019969205294","0.104834613673716","0.153205324736872","1"
"Disabled","2012","higher education","Urban Area","318","0.0895421301951088","0.0811170512845429","0.0979672091056747","1"
"Disabled","2012","higher education","Rural Area","155","0.103419791185616","0.089120305479506","0.117719276891726","1"
"Not disabled","2012","general elemantary","Urban Area","1613","0.842114189191314","0.825591975278538","0.85863640310409","0"
"Not disabled","2012","general elemantary","Rural Area","907","0.866034147999332","0.845272951199333","0.886795344799331","0"
"Not disabled","2012","middle vocational","Urban Area","7002","0.845671867507346","0.83779380071164","0.853549934303052","0"
"Not disabled","2012","middle vocational","Rural Area","4842","0.860626214400347","0.8514673606362","0.869785068164494","0"
"Not disabled","2012","higher education","Rural Area","1587","0.896580208814384","0.882280723108274","0.910879694520494","0"
"Not disabled","2012","inadequately","Rural Area","104","0.794647650787821","0.723258424526054","0.866036877049587","0"
"Not disabled","2012","in school","Urban Area","327","0.983400595465687","0.969615727552559","0.997185463378814","0"
"Not disabled","2012","vocational + Abi","Urban Area","1317","0.892980458075816","0.876890219005986","0.909070697145645","0"
"Not disabled","2012","higher education","Urban Area","4094","0.910457869804891","0.902032790894325","0.918882948715457","0"
"Not disabled","2012","in school","Rural Area","142","0.987085765210567","0.96858064733998","1.00559088308115","0"
"Not disabled","2012","higher vocational","Urban Area","928","0.8691012940226","0.848938684763088","0.889263903282111","0"
"Not disabled","2012","inadequately","Urban Area","226","0.809718446901629","0.762458795426267","0.85697809837699","0"
"Not disabled","2012","higher vocational","Rural Area","654","0.870980030794706","0.846794675263128","0.895165386326283","0"
"Not disabled","2012","vocational + Abi","Rural Area","522","0.945432458697765","0.926501702058957","0.964363215336572","0"
"Disabled","2013","in school","Urban Area","4","","","","1"
"Disabled","2013","in school","Rural Area","2","","","","1"
"Disabled","2013","inadequately","Urban Area","58","0.194021815633161","0.157726331368498","0.230317299897824","1"
"Disabled","2013","inadequately","Rural Area","20","","","","1"
"Disabled","2013","general elemantary","Urban Area","270","0.145164215066287","0.131462091718947","0.158866338413626","1"
"Disabled","2013","general elemantary","Rural Area","122","0.144345151042998","0.124267621798801","0.164422680287194","1"
"Disabled","2013","middle vocational","Urban Area","1079","0.159819755797324","0.152129487106143","0.167510024488504","1"
"Disabled","2013","middle vocational","Rural Area","626","0.137632625981257","0.128514486638656","0.146750765323857","1"
"Disabled","2013","vocational + Abi","Urban Area","100","0.08961139512838","0.0762139805314924","0.103008809725268","1"
"Disabled","2013","vocational + Abi","Rural Area","39","0.0586523734407677","0.0402455546891669","0.0770591921923685","1"
"Disabled","2013","higher vocational","Urban Area","146","0.157521995020742","0.135508443797372","0.179535546244113","1"
"Disabled","2013","higher vocational","Rural Area","76","0.136956494346646","0.111134951084328","0.162778037608965","1"
"Disabled","2013","higher education","Urban Area","356","0.0903845509842495","0.0824684953249489","0.09830060664355","1"
"Disabled","2013","higher education","Rural Area","151","0.0936532490595334","0.0803120774123945","0.106994420706672","1"
"Not disabled","2013","general elemantary","Urban Area","2269","0.854835784933713","0.841133661586374","0.868537908281053","0"
"Not disabled","2013","general elemantary","Rural Area","1055","0.855654848957003","0.835577319712806","0.875732378201199","0"
"Not disabled","2013","middle vocational","Urban Area","7643","0.840180244202676","0.832489975511496","0.847870512893857","0"
"Not disabled","2013","middle vocational","Rural Area","4858","0.862367374018743","0.853249234676143","0.871485513361344","0"
"Not disabled","2013","higher education","Rural Area","1681","0.906346750940467","0.893005579293328","0.919687922587605","0"
"Not disabled","2013","in school","Urban Area","444","0.978872288265191","0.965555535638264","0.992189040892118","0"
"Not disabled","2013","inadequately","Rural Area","154","0.799784180103032","0.74032634851178","0.859242011694283","0"
"Not disabled","2013","vocational + Abi","Urban Area","1646","0.91038860487162","0.896991190274732","0.923786019468508","0"
"Not disabled","2013","in school","Rural Area","176","0.996004096386708","0.986736307035031","1.00527188573839","0"
"Not disabled","2013","inadequately","Urban Area","398","0.805978184366839","0.769682700102176","0.842273668631502","0"
"Not disabled","2013","higher education","Urban Area","4684","0.90961544901575","0.90169939335645","0.917531504675051","0"
"Not disabled","2013","higher vocational","Urban Area","906","0.842478004979258","0.820464453755887","0.864491556202628","0"
"Not disabled","2013","higher vocational","Rural Area","605","0.863043505653354","0.837221962391035","0.888865048915672","0"
"Not disabled","2013","vocational + Abi","Rural Area","587","0.941347626559232","0.922940807807632","0.959754445310833","0"
"Disabled","2014","in school","Urban Area","3","","","","1"
"Disabled","2014","in school","Rural Area","1","","","","1"
"Disabled","2014","inadequately","Urban Area","47","0.198808510882536","0.157638579812712","0.239978441952361","1"
"Disabled","2014","inadequately","Rural Area","21","","","","1"
"Disabled","2014","general elemantary","Urban Area","240","0.148232682325158","0.132991617382077","0.163473747268239","1"
"Disabled","2014","general elemantary","Rural Area","124","0.15178317650314","0.129774167924271","0.173792185082008","1"
"Disabled","2014","middle vocational","Urban Area","1039","0.16436128076107","0.15608515316231","0.17263740835983","1"
"Disabled","2014","middle vocational","Rural Area","636","0.153333440008418","0.143227438190607","0.16343944182623","1"
"Disabled","2014","vocational + Abi","Urban Area","94","0.0949030517606891","0.0800664337975973","0.109739669723781","1"
"Disabled","2014","vocational + Abi","Rural Area","33","0.0499290333693227","0.0318254186826673","0.0680326480559781","1"
"Disabled","2014","higher vocational","Urban Area","143","0.178468309882969","0.154284336106078","0.20265228365986","1"
"Disabled","2014","higher vocational","Rural Area","78","0.140325315925161","0.113310854629243","0.16733977722108","1"
"Disabled","2014","higher education","Urban Area","342","0.0914024307181925","0.0830234037608151","0.0997814576755698","1"
"Disabled","2014","higher education","Rural Area","153","0.103753279045375","0.0892233793202323","0.118283178770518","1"
"Not disabled","2014","general elemantary","Urban Area","1848","0.851767317674842","0.836526252731761","0.867008382617923","0"
"Not disabled","2014","general elemantary","Rural Area","897","0.848216823496861","0.826207814917992","0.870225832075729","0"
"Not disabled","2014","middle vocational","Urban Area","6664","0.83563871923893","0.82736259164017","0.84391484683769","0"
"Not disabled","2014","middle vocational","Rural Area","4247","0.846666559991582","0.83656055817377","0.856772561809393","0"
"Not disabled","2014","higher education","Rural Area","1539","0.896246720954625","0.881716821229482","0.910776620679768","0"
"Not disabled","2014","vocational + Abi","Urban Area","1405","0.905096948239311","0.890260330276219","0.919933566202403","0"
"Not disabled","2014","vocational + Abi","Rural Area","523","0.950070966630677","0.931967351944022","0.968174581317333","0"
"Not disabled","2014","in school","Urban Area","296","0.98482972033855","0.970975252031376","0.998684188645724","0"
"Not disabled","2014","inadequately","Rural Area","122","0.764791955587486","0.695277069821088","0.834306841353885","0"
"Not disabled","2014","higher vocational","Urban Area","820","0.821531690117031","0.79734771634014","0.845715663893922","0"
"Not disabled","2014","higher education","Urban Area","4202","0.908597569281808","0.90021854232443","0.916976596239185","0"
"Not disabled","2014","in school","Rural Area","150","0.991408628223479","0.976688309247078","1.00612894719988","0"
"Not disabled","2014","inadequately","Urban Area","314","0.801191489117464","0.760021558047639","0.842361420187288","0"
"Not disabled","2014","higher vocational","Rural Area","557","0.859674684074838","0.83266022277892","0.886689145370757","0"
"Disabled","2015","in school","Urban Area","1","","","","1"
"Disabled","2015","in school","Rural Area","2","","","","1"
"Disabled","2015","inadequately","Urban Area","43","0.198694314078308","0.158888521964848","0.238500106191768","1"
"Disabled","2015","inadequately","Rural Area","20","","","","1"
"Disabled","2015","general elemantary","Urban Area","202","0.137025527447211","0.121932191807179","0.152118863087243","1"
"Disabled","2015","general elemantary","Rural Area","116","0.153537801132412","0.130978531773665","0.17609707049116","1"
"Disabled","2015","middle vocational","Urban Area","978","0.166139353946615","0.157682939572317","0.174595768320914","1"
"Disabled","2015","middle vocational","Rural Area","576","0.144425117731181","0.134437989713055","0.154412245749306","1"
"Disabled","2015","vocational + Abi","Urban Area","90","0.0831136208492106","0.0695362180012958","0.0966910236971254","1"
"Disabled","2015","vocational + Abi","Rural Area","28","","","","1"
"Disabled","2015","higher vocational","Urban Area","135","0.16299451674215","0.139293994379823","0.186695039104477","1"
"Disabled","2015","higher vocational","Rural Area","74","0.141810578593423","0.114081068661745","0.169540088525101","1"
"Disabled","2015","higher education","Urban Area","321","0.0878793787531575","0.0797878565926151","0.0959709009136998","1"
"Disabled","2015","higher education","Rural Area","149","0.0916020010924199","0.0780714172623897","0.10513258492245","1"
"Not disabled","2015","general elemantary","Urban Area","1792","0.862974472552789","0.847881136912757","0.878067808192821","0"
"Not disabled","2015","general elemantary","Rural Area","865","0.846462198867588","0.82390292950884","0.869021468226335","0"
"Not disabled","2015","middle vocational","Urban Area","6464","0.833860646053385","0.825404231679086","0.842317060427683","0"
"Not disabled","2015","middle vocational","Rural Area","4183","0.855574882268819","0.845587754250694","0.865562010286945","0"
"Not disabled","2015","higher education","Rural Area","1597","0.90839799890758","0.89486741507755","0.92192858273761","0"
"Not disabled","2015","vocational + Abi","Urban Area","1498","0.916886379150789","0.903308976302875","0.930463781998704","0"
"Not disabled","2015","vocational + Abi","Rural Area","552","0.941778599980306","0.922721806595038","0.960835393365574","0"
"Not disabled","2015","higher vocational","Urban Area","798","0.83700548325785","0.813304960895523","0.860706005620177","0"
"Not disabled","2015","in school","Urban Area","253","0.980288654393664","0.963193762560732","0.997383546226596","0"
"Not disabled","2015","inadequately","Rural Area","130","0.758693582116352","0.690220464333684","0.82716669989902","0"
"Not disabled","2015","higher education","Urban Area","4382","0.912120621246843","0.9040290990863","0.920212143407385","0"
"Not disabled","2015","in school","Rural Area","122","0.994094230878913","0.980608041388616","1.00758042036921","0"
"Not disabled","2015","inadequately","Urban Area","343","0.801305685921692","0.761499893808232","0.841111478035152","0"
"Not disabled","2015","higher vocational","Rural Area","534","0.858189421406577","0.830459911474899","0.885918931338255","0"
"Disabled","2016","in school","Urban Area","1","","","","1"
"Disabled","2016","in school","Rural Area","","","","","1"
"Disabled","2016","inadequately","Urban Area","27","","","","1"
"Disabled","2016","inadequately","Rural Area","25","","","","1"
"Disabled","2016","general elemantary","Urban Area","202","0.149958061919584","0.133040874057062","0.166875249782105","1"
"Disabled","2016","general elemantary","Rural Area","107","0.147609263963961","0.124331469364528","0.170887058563394","1"
"Disabled","2016","middle vocational","Urban Area","887","0.162848488641984","0.154009402216348","0.17168757506762","1"
"Disabled","2016","middle vocational","Rural Area","537","0.148955939593232","0.138361982707989","0.159549896478476","1"
"Disabled","2016","vocational + Abi","Urban Area","90","0.0847989610074791","0.0706632649902707","0.0989346570246875","1"
"Disabled","2016","vocational + Abi","Rural Area","30","0.0628168936176786","0.042314365934645","0.0833194213007123","1"
"Disabled","2016","higher vocational","Urban Area","134","0.169104438929102","0.143890251941757","0.194318625916448","1"
"Disabled","2016","higher vocational","Rural Area","67","0.124462304833999","0.0971944961924493","0.151730113475549","1"
"Disabled","2016","higher education","Urban Area","322","0.0897407843318107","0.0811862145086298","0.0982953541549916","1"
"Disabled","2016","higher education","Rural Area","148","0.0908680159800595","0.0769489487148368","0.104787083245282","1"
"Not disabled","2016","general elemantary","Urban Area","1509","0.850041938080417","0.833124750217895","0.866959125942938","0"
"Not disabled","2016","general elemantary","Rural Area","785","0.852390736036039","0.829112941436606","0.875668530635472","0"
"Not disabled","2016","middle vocational","Urban Area","5816","0.837151511358016","0.82831242493238","0.845990597783652","0"
"Not disabled","2016","middle vocational","Rural Area","3802","0.851044060406768","0.840450103521524","0.861638017292011","0"
"Not disabled","2016","inadequately","Rural Area","100","0.727843113093596","0.649820294128882","0.805865932058309","0"
"Not disabled","2016","higher education","Rural Area","1490","0.90913198401994","0.895212916754718","0.923051051285163","0"
"Not disabled","2016","in school","Rural Area","89","1","1","1","0"
"Not disabled","2016","vocational + Abi","Urban Area","1402","0.915201038992521","0.901065342975312","0.929336735009729","0"
"Not disabled","2016","inadequately","Urban Area","265","0.844803042238383","0.803271696692142","0.886334387784623","0"
"Not disabled","2016","vocational + Abi","Rural Area","508","0.937183106382321","0.916680578699288","0.957685634065355","0"
"Not disabled","2016","higher vocational","Urban Area","715","0.830895561070898","0.805681374083552","0.856109748058243","0"
"Not disabled","2016","in school","Urban Area","249","0.977501452796264","0.959118552566857","0.99588435302567","0"
"Not disabled","2016","higher education","Urban Area","3966","0.910259215668189","0.901704645845008","0.91881378549137","0"
"Not disabled","2016","higher vocational","Rural Area","496","0.875537695166001","0.848269886524451","0.902805503807551","0"
"Disabled","2017","in school","Urban Area","4","","","","1"
"Disabled","2017","in school","Rural Area","1","","","","1"
"Disabled","2017","inadequately","Urban Area","42","0.181930629587796","0.139595516237295","0.224265742938296","1"
"Disabled","2017","inadequately","Rural Area","22","","","","1"
"Disabled","2017","general elemantary","Urban Area","206","0.14898461292095","0.132277946926463","0.165691278915438","1"
"Disabled","2017","general elemantary","Rural Area","126","0.154843735100252","0.132544609169525","0.177142861030979","1"
"Disabled","2017","middle vocational","Urban Area","969","0.163133120029836","0.154627454465945","0.171638785593728","1"
"Disabled","2017","middle vocational","Rural Area","602","0.145087410644822","0.135179686043768","0.154995135245875","1"
"Disabled","2017","vocational + Abi","Urban Area","116","0.0904435079321208","0.0763985522416109","0.104488463622631","1"
"Disabled","2017","vocational + Abi","Rural Area","47","0.0988382425271403","0.0753464514307774","0.122330033623503","1"
"Disabled","2017","higher vocational","Urban Area","135","0.1480166217655","0.12485467704218","0.17117856648882","1"
"Disabled","2017","higher vocational","Rural Area","85","0.138009506644504","0.111308673304868","0.16471033998414","1"
"Disabled","2017","higher education","Urban Area","332","0.0813921419342742","0.0735823392284155","0.0892019446401329","1"
"Disabled","2017","higher education","Rural Area","151","0.0849662020687953","0.0722258669915136","0.0977065371460769","1"
"Not disabled","2017","general elemantary","Urban Area","1539","0.85101538707905","0.834308721084562","0.867722053073537","0"
"Not disabled","2017","general elemantary","Rural Area","885","0.845156264899748","0.822857138969021","0.867455390830475","0"
"Not disabled","2017","middle vocational","Urban Area","6280","0.836866879970164","0.828361214406272","0.845372545534055","0"
"Not disabled","2017","middle vocational","Rural Area","4252","0.854912589355178","0.845004864754125","0.864820313956232","0"
"Not disabled","2017","inadequately","Rural Area","113","0.764865705018116","0.693328529435809","0.836402880600424","0"
"Not disabled","2017","higher education","Rural Area","1689","0.915033797931205","0.902293462853923","0.927774133008486","0"
"Not disabled","2017","in school","Rural Area","118","0.99132383492894","0.974661099924598","1.00798656993328","0"
"Not disabled","2017","vocational + Abi","Urban Area","1486","0.909556492067879","0.895511536377369","0.923601447758389","0"
"Not disabled","2017","vocational + Abi","Rural Area","573","0.90116175747286","0.877669966376497","0.924653548569223","0"
"Not disabled","2017","higher vocational","Urban Area","768","0.8519833782345","0.82882143351118","0.87514532295782","0"
"Not disabled","2017","inadequately","Urban Area","277","0.818069370412204","0.775734257061704","0.860404483762705","0"
"Not disabled","2017","in school","Urban Area","289","0.956042326976775","0.932569241076051","0.979515412877499","0"
"Not disabled","2017","higher education","Urban Area","4377","0.918607858065726","0.910798055359867","0.926417660771584","0"
"Not disabled","2017","higher vocational","Rural Area","556","0.861990493355496","0.83528966001586","0.888691326695132","0"
"Disabled","2018","in school","Urban Area","1","","","","1"
"Disabled","2018","in school","Rural Area","","","","","1"
"Disabled","2018","inadequately","Urban Area","53","0.159512732188865","0.120987381563996","0.198038082813734","1"
"Disabled","2018","inadequately","Rural Area","24","","","","1"
"Disabled","2018","general elemantary","Urban Area","224","0.157839111069192","0.14048749161514","0.175190730523245","1"
"Disabled","2018","general elemantary","Rural Area","117","0.152843767236175","0.130291807599279","0.17539572687307","1"
"Disabled","2018","middle vocational","Urban Area","957","0.15845173278041","0.14983873647258","0.167064729088239","1"
"Disabled","2018","middle vocational","Rural Area","624","0.150955838222798","0.140593243388964","0.161318433056632","1"
"Disabled","2018","vocational + Abi","Urban Area","124","0.0975236927161482","0.0825552560392419","0.112492129393055","1"
"Disabled","2018","vocational + Abi","Rural Area","45","0.092431567693851","0.0694094032525095","0.115453732135192","1"
