"m11124","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Not disabled","2009","1-pers.-HH","East Germany","631","0.854544850077488","0.829125885636073","0.879963814518903"
"Not disabled","2009","(Married) couple without C. ","West Germany","3975","0.818572413188226","0.80773341943077","0.829411406945683"
"Not disabled","2009","(Married) couple without C. ","East Germany","1541","0.857158693654102","0.841056428513453","0.87326095879475"
"Not disabled","2009","Single parent ","West Germany","673","0.935280524742843","0.917359318114793","0.953201731370894"
"Not disabled","2009","Single parent ","East Germany","254","0.963838124117239","0.941444726770425","0.986231521464052"
"Not disabled","2009","Couple + C. LE 16 ","West Germany","2172","0.955498553767767","0.946991397878924","0.96400570965661"
"Not disabled","2009","Couple + C. LE 16 ","East Germany","584","0.962514552628975","0.947328466578976","0.977700638678975"
"Not disabled","2009","Couple + C. GT 16 ","West Germany","2120","0.910813046287856","0.899220408411728","0.922405684163983"
"Not disabled","2009","Couple + C. GT 16 ","East Germany","779","0.923987159630164","0.905990079974149","0.941984239286179"
"Not disabled","2009","Couple + C. LE and GT 16","West Germany","924","0.96017674419008","0.947794216445388","0.972559271934773"
"Not disabled","2009","Couple + C. LE and GT 16","East Germany","212","0.976349289526571","0.956360048398227","0.996338530654914"
"Disabled","2009","1-pers.-HH","West Germany","390","0.186726948392701","0.17030056568228","0.203153331103123"
"Disabled","2009","1-pers.-HH","East Germany","108","0.145455149922512","0.120036185481097","0.170874114363927"
"Disabled","2009","(Married) couple without C. ","West Germany","881","0.181427586811774","0.170588593054317","0.19226658056923"
"Disabled","2009","(Married) couple without C. ","East Germany","273","0.142841306345898","0.12673904120525","0.158943571486547"
"Disabled","2009","Single parent ","West Germany","51","0.0647194752571566","0.0467982686291063","0.0826406818852068"
"Disabled","2009","Single parent ","East Germany","13","","",""
"Disabled","2009","Couple + C. LE 16 ","West Germany","85","0.0445014462322327","0.0359942903433896","0.0530086021210757"
"Disabled","2009","Couple + C. LE 16 ","East Germany","17","","",""
"Disabled","2009","Couple + C. GT 16 ","West Germany","202","0.0891869537121443","0.0775943158360169","0.100779591588272"
"Disabled","2009","Couple + C. GT 16 ","East Germany","54","0.076012840369836","0.0580157607138214","0.0940099200258506"
"Disabled","2009","Couple + C. LE and GT 16","West Germany","34","0.0398232558099195","0.0274407280652271","0.0522057835546118"
"Disabled","2009","Couple + C. LE and GT 16","East Germany","10","","",""
"Not disabled","2010","1-pers.-HH","West Germany","1678","0.822518228096941","0.805970714049359","0.839065742144523"
"Not disabled","2010","1-pers.-HH","East Germany","583","0.84054332529731","0.813226831858959","0.86785981873566"
"Not disabled","2010","(Married) couple without C. ","West Germany","3777","0.818358784129215","0.807231670678634","0.829485897579797"
"Not disabled","2010","(Married) couple without C. ","East Germany","1443","0.85451826812589","0.837806786997608","0.871229749254172"
"Not disabled","2010","Single parent ","West Germany","1660","0.927385522263826","0.915251522694661","0.939519521832991"
"Not disabled","2010","Single parent ","East Germany","500","0.95588990460359","0.938206896452151","0.973572912755029"
"Not disabled","2010","Couple + C. LE 16 ","West Germany","6117","0.960562790980661","0.955749033184263","0.965376548777058"
"Not disabled","2010","Couple + C. LE 16 ","East Germany","1455","0.980029796477562","0.972924018599293","0.987135574355832"
"Not disabled","2010","Couple + C. GT 16 ","West Germany","1985","0.916347264038009","0.904714343431629","0.927980184644388"
"Not disabled","2010","Couple + C. GT 16 ","East Germany","656","0.914023914122523","0.893360313554336","0.934687514690709"
"Not disabled","2010","Couple + C. LE and GT 16","West Germany","1283","0.951404362329616","0.939913088844833","0.962895635814399"
"Not disabled","2010","Couple + C. LE and GT 16","East Germany","259","0.940201055226894","0.912125397648798","0.96827671280499"
"Disabled","2010","1-pers.-HH","West Germany","370","0.177481771903059","0.160934257855477","0.194029285950641"
"Disabled","2010","1-pers.-HH","East Germany","107","0.15945667470269","0.13214018126434","0.186773168141041"
"Disabled","2010","(Married) couple without C. ","West Germany","835","0.181641215870785","0.170514102420203","0.192768329321366"
"Disabled","2010","(Married) couple without C. ","East Germany","267","0.14548173187411","0.128770250745828","0.162193213002392"
"Disabled","2010","Single parent ","West Germany","97","0.072614477736174","0.0604804781670089","0.0847484773053391"
"Disabled","2010","Single parent ","East Germany","18","","",""
"Disabled","2010","Couple + C. LE 16 ","West Germany","163","0.0394372090193393","0.034623451222942","0.0442509668157366"
"Disabled","2010","Couple + C. LE 16 ","East Germany","34","0.0199702035224375","0.0128644256441681","0.027075981400707"
"Disabled","2010","Couple + C. GT 16 ","West Germany","191","0.0836527359619913","0.0720198153556119","0.0952856565683706"
"Disabled","2010","Couple + C. GT 16 ","East Germany","51","0.0859760858774773","0.0653124853092912","0.106639686445663"
"Disabled","2010","Couple + C. LE and GT 16","West Germany","62","0.0485956376703842","0.0371043641856011","0.0600869111551672"
"Disabled","2010","Couple + C. LE and GT 16","East Germany","15","","",""
"Not disabled","2011","1-pers.-HH","West Germany","2197","0.823532152452933","0.809101938906896","0.83796236599897"
"Not disabled","2011","1-pers.-HH","East Germany","756","0.849128891836242","0.825783881795012","0.872473901877472"
"Not disabled","2011","(Married) couple without C. ","West Germany","4980","0.828030319097634","0.818535769505466","0.837524868689803"
"Not disabled","2011","(Married) couple without C. ","East Germany","1742","0.848962933861279","0.833551968295854","0.864373899426704"
"Not disabled","2011","Single parent ","West Germany","2080","0.929192857987829","0.918515674438844","0.939870041536813"
"Not disabled","2011","Single parent ","East Germany","603","0.937052336311241","0.918191970729205","0.955912701893277"
"Not disabled","2011","Couple + C. LE 16 ","West Germany","6282","0.965647324466195","0.961210028559129","0.970084620373261"
"Not disabled","2011","Couple + C. LE 16 ","East Germany","1498","0.959826092690089","0.950028182809329","0.969624002570849"
"Not disabled","2011","Couple + C. GT 16 ","West Germany","2330","0.911681562224089","0.900674537076506","0.922688587371673"
"Not disabled","2011","Couple + C. GT 16 ","East Germany","677","0.917718610279316","0.897893049127731","0.937544171430902"
"Not disabled","2011","Couple + C. LE and GT 16","West Germany","1667","0.952321326926292","0.942340676301846","0.962301977550738"
"Not disabled","2011","Couple + C. LE and GT 16","East Germany","303","0.934066921572774","0.906919021132083","0.961214822013465"
"Disabled","2011","1-pers.-HH","West Germany","484","0.176467847547067","0.16203763400103","0.190898061093104"
"Disabled","2011","1-pers.-HH","East Germany","147","0.150871108163758","0.127526098122528","0.174216118204988"
"Disabled","2011","(Married) couple without C. ","West Germany","1088","0.171969680902365","0.162475131310197","0.181464230494534"
"Disabled","2011","(Married) couple without C. ","East Germany","332","0.151037066138721","0.135626100573296","0.166448031704146"
"Disabled","2011","Single parent ","West Germany","137","0.0708071420121714","0.060129958463187","0.0814843255611557"
"Disabled","2011","Single parent ","East Germany","34","0.0629476636887589","0.0440872981067233","0.0818080292707945"
"Disabled","2011","Couple + C. LE 16 ","West Germany","190","0.0343526755338045","0.0299153796267385","0.0387899714408706"
"Disabled","2011","Couple + C. LE 16 ","East Germany","45","0.0401739073099114","0.0303759974291514","0.0499718171906714"
"Disabled","2011","Couple + C. GT 16 ","West Germany","223","0.0883184377759108","0.0773114126283273","0.0993254629234943"
"Disabled","2011","Couple + C. GT 16 ","East Germany","61","0.0822813897206835","0.0624558285690983","0.102106950872269"
"Disabled","2011","Couple + C. LE and GT 16","West Germany","84","0.0476786730737079","0.037698022449262","0.0576593236981538"
"Disabled","2011","Couple + C. LE and GT 16","East Germany","18","","",""
"Not disabled","2012","1-pers.-HH","West Germany","2277","0.823198645504913","0.809029925803117","0.837367365206709"
"Not disabled","2012","1-pers.-HH","East Germany","791","0.825276131904963","0.801255289452117","0.849296974357809"
"Not disabled","2012","(Married) couple without C. ","West Germany","4961","0.828324860563893","0.818841445701544","0.837808275426242"
"Not disabled","2012","(Married) couple without C. ","East Germany","1756","0.830179130643117","0.814192238372405","0.846166022913829"
"Not disabled","2012","Single parent ","West Germany","2003","0.904491012525534","0.892121785421253","0.916860239629814"
"Not disabled","2012","Single parent ","East Germany","570","0.944455782672897","0.926279987734906","0.962631577610888"
"Not disabled","2012","Couple + C. LE 16 ","West Germany","5727","0.965976262963971","0.961349577873803","0.970602948054139"
"Not disabled","2012","Couple + C. LE 16 ","East Germany","1381","0.958390974834279","0.948044476257826","0.968737473410732"
"Not disabled","2012","Couple + C. GT 16 ","West Germany","2218","0.913176399083515","0.90199934180333","0.924353456363701"
"Not disabled","2012","Couple + C. GT 16 ","East Germany","622","0.933612142636986","0.914775027043697","0.952449258230274"
"Not disabled","2012","Couple + C. LE and GT 16","West Germany","1667","0.941923712900415","0.931006061534975","0.952841364265855"
"Not disabled","2012","Couple + C. LE and GT 16","East Germany","262","0.938134870160335","0.909764577866122","0.966505162454547"
"Disabled","2012","1-pers.-HH","West Germany","508","0.176801354495087","0.162632634793291","0.190970074196883"
"Disabled","2012","1-pers.-HH","East Germany","169","0.174723868095037","0.150703025642191","0.198744710547883"
"Disabled","2012","(Married) couple without C. ","West Germany","1113","0.171675139436107","0.162191724573758","0.181158554298456"
"Disabled","2012","(Married) couple without C. ","East Germany","363","0.169820869356883","0.153833977086171","0.185807761627595"
"Disabled","2012","Single parent ","West Germany","166","0.0955089874744664","0.0831397603701855","0.107878214578747"
"Disabled","2012","Single parent ","East Germany","40","0.055544217327103","0.037368422389112","0.073720012265094"
"Disabled","2012","Couple + C. LE 16 ","West Germany","171","0.0340237370360293","0.0293970519458613","0.0386504221261973"
"Disabled","2012","Couple + C. LE 16 ","East Germany","50","0.041609025165721","0.0312625265892678","0.0519555237421742"
"Disabled","2012","Couple + C. GT 16 ","West Germany","220","0.0868236009164847","0.0756465436362992","0.0980006581966703"
"Disabled","2012","Couple + C. GT 16 ","East Germany","49","0.0663878573630144","0.0475507417697256","0.0852249729563032"
"Disabled","2012","Couple + C. LE and GT 16","West Germany","96","0.0580762870995849","0.0471586357341451","0.0689939384650248"
"Disabled","2012","Couple + C. LE and GT 16","East Germany","15","","",""
"Not disabled","2013","1-pers.-HH","West Germany","2497","0.819244900503115","0.805499896650705","0.832989904355526"
"Not disabled","2013","1-pers.-HH","East Germany","775","0.831391863804519","0.807290014160467","0.855493713448571"
"Not disabled","2013","(Married) couple without C. ","West Germany","5353","0.826941940505165","0.817698343845021","0.836185537165309"
"Not disabled","2013","(Married) couple without C. ","East Germany","1758","0.834167083066128","0.818255852620013","0.850078313512243"
"Not disabled","2013","Single parent ","West Germany","2189","0.90055641814571","0.888487954497444","0.912624881793976"
"Not disabled","2013","Single parent ","East Germany","556","0.939583119836123","0.920406701520727","0.958759538151518"
"Not disabled","2013","Couple + C. LE 16 ","West Germany","6581","0.96612856430016","0.961826751101934","0.970430377498386"
"Not disabled","2013","Couple + C. LE 16 ","East Germany","1361","0.963073758031911","0.953241022905117","0.972906493158705"
"Not disabled","2013","Couple + C. GT 16 ","West Germany","2576","0.905925226263054","0.895154317327229","0.916696135198879"
"Not disabled","2013","Couple + C. GT 16 ","East Germany","562","0.954191970660542","0.937491122457031","0.970892818864052"
"Not disabled","2013","Couple + C. LE and GT 16","West Germany","2122","0.952801406356993","0.943976033878346","0.96162677883564"
"Not disabled","2013","Couple + C. LE and GT 16","East Germany","320","0.922586292543418","0.894262756593427","0.950909828493408"
"Disabled","2013","1-pers.-HH","West Germany","514","0.180755099496884","0.167010095644473","0.194500103349295"
"Disabled","2013","1-pers.-HH","East Germany","152","0.168608136195481","0.144506286551429","0.192709985839533"
"Disabled","2013","(Married) couple without C. ","West Germany","1081","0.173058059494835","0.163814462834691","0.182301656154979"
"Disabled","2013","(Married) couple without C. ","East Germany","341","0.165832916933872","0.149921686487757","0.181744147379987"
"Disabled","2013","Single parent ","West Germany","173","0.0994435818542896","0.0873751182060235","0.111512045502556"
"Disabled","2013","Single parent ","East Germany","37","0.0604168801638773","0.0412404618484822","0.0795932984792724"
"Disabled","2013","Couple + C. LE 16 ","West Germany","212","0.0338714356998396","0.0295696225016136","0.0381732488980656"
"Disabled","2013","Couple + C. LE 16 ","East Germany","52","0.0369262419680891","0.0270935068412954","0.0467589770948828"
"Disabled","2013","Couple + C. GT 16 ","West Germany","246","0.0940747737369455","0.0833038648011205","0.104845682672771"
"Disabled","2013","Couple + C. GT 16 ","East Germany","40","0.0458080293394582","0.0291071811359477","0.0625088775429687"
"Disabled","2013","Couple + C. LE and GT 16","West Germany","96","0.0471985936430073","0.0383732211643604","0.0560239661216542"
"Disabled","2013","Couple + C. LE and GT 16","East Germany","22","","",""
"Not disabled","2014","1-pers.-HH","West Germany","2236","0.807009298831098","0.792264755105991","0.821753842556204"
"Not disabled","2014","1-pers.-HH","East Germany","744","0.821239480652464","0.796235132574541","0.846243828730387"
"Not disabled","2014","(Married) couple without C. ","West Germany","4882","0.820711508838238","0.810978625001171","0.830444392675305"
"Not disabled","2014","(Married) couple without C. ","East Germany","1697","0.84017539583652","0.824242561607901","0.85610823006514"
"Not disabled","2014","Single parent ","West Germany","1811","0.889187594666355","0.875315667510611","0.903059521822098"
"Not disabled","2014","Single parent ","East Germany","440","0.917827251002123","0.893360866744943","0.942293635259303"
"Not disabled","2014","Couple + C. LE 16 ","West Germany","5451","0.963562441962252","0.958673581637482","0.968451302287023"
"Not disabled","2014","Couple + C. LE 16 ","East Germany","1180","0.957161105173385","0.945817031653685","0.968505178693085"
"Not disabled","2014","Couple + C. GT 16 ","West Germany","2324","0.911163676471537","0.900101534034884","0.922225818908189"
"Not disabled","2014","Couple + C. GT 16 ","East Germany","488","0.901036797840917","0.875685942327371","0.926387653354463"
"Not disabled","2014","Couple + C. LE and GT 16","West Germany","1855","0.948860806661842","0.939053508128775","0.95866810519491"
"Not disabled","2014","Couple + C. LE and GT 16","East Germany","293","0.943722274869468","0.918026647759093","0.969417901979844"
"Disabled","2014","1-pers.-HH","West Germany","516","0.192990701168902","0.178246157443796","0.207735244894008"
"Disabled","2014","1-pers.-HH","East Germany","158","0.178760519347536","0.153756171269613","0.203764867425459"
"Disabled","2014","(Married) couple without C. ","West Germany","1085","0.179288491161762","0.169555607324695","0.189021374998829"
"Disabled","2014","(Married) couple without C. ","East Germany","335","0.15982460416348","0.14389176993486","0.175757438392099"
"Disabled","2014","Single parent ","West Germany","156","0.110812405333645","0.0969404781779014","0.124684332489389"
"Disabled","2014","Single parent ","East Germany","44","0.082172748997877","0.0577063647406969","0.106639133255057"
"Disabled","2014","Couple + C. LE 16 ","West Germany","192","0.0364375580377475","0.0315486977129767","0.0413264183625184"
"Disabled","2014","Couple + C. LE 16 ","East Germany","44","0.0428388948266154","0.0314948213069154","0.0541829683463155"
"Disabled","2014","Couple + C. GT 16 ","West Germany","217","0.088836323528463","0.0777741810918105","0.0998984659651154"
"Disabled","2014","Couple + C. GT 16 ","East Germany","45","0.0989632021590828","0.0736123466455368","0.124314057672629"
"Disabled","2014","Couple + C. LE and GT 16","West Germany","83","0.0511391933381575","0.0413318948050904","0.0609464918712246"
"Disabled","2014","Couple + C. LE and GT 16","East Germany","16","","",""
"Not disabled","2015","1-pers.-HH","West Germany","2345","0.806038226537367","0.79147567889825","0.820600774176485"
"Not disabled","2015","1-pers.-HH","East Germany","758","0.838765205214004","0.814685915398652","0.862844495029355"
"Not disabled","2015","(Married) couple without C. ","West Germany","4933","0.82895318983798","0.819372499280632","0.838533880395328"
"Not disabled","2015","(Married) couple without C. ","East Germany","1680","0.827642238057147","0.81111427349601","0.844170202618285"
"Not disabled","2015","Single parent ","West Germany","1770","0.904457812414316","0.891359982272992","0.91755564255564"
"Not disabled","2015","Single parent ","East Germany","423","0.916301465996676","0.891076202476804","0.941526729516548"
"Not disabled","2015","Couple + C. LE 16 ","West Germany","5467","0.965944384190986","0.961210921385324","0.970677846996648"
"Not disabled","2015","Couple + C. LE 16 ","East Germany","1114","0.962472114095234","0.951492639536496","0.973451588653971"
"Not disabled","2015","Couple + C. GT 16 ","West Germany","2274","0.913732549663734","0.902678269451013","0.924786829876454"
"Not disabled","2015","Couple + C. GT 16 ","East Germany","446","0.946480654897231","0.926429625377683","0.966531684416779"
"Not disabled","2015","Couple + C. LE and GT 16","West Germany","1858","0.950918455051942","0.9412701572464","0.960566752857484"
"Not disabled","2015","Couple + C. LE and GT 16","East Germany","301","0.941785507792368","0.915886995018086","0.967684020566649"
"Disabled","2015","1-pers.-HH","West Germany","487","0.193961773462633","0.179399225823515","0.20852432110175"
"Disabled","2015","1-pers.-HH","East Germany","138","0.161234794785996","0.137155504970645","0.185314084601348"
"Disabled","2015","(Married) couple without C. ","West Germany","1001","0.17104681016202","0.161466119604672","0.180627500719368"
"Disabled","2015","(Married) couple without C. ","East Germany","326","0.172357761942852","0.155829797381715","0.18888572650399"
"Disabled","2015","Single parent ","West Germany","165","0.0955421875856841","0.0824443574443602","0.108640017727008"
"Disabled","2015","Single parent ","East Germany","40","0.083698534003324","0.0584732704834519","0.108923797523196"
"Disabled","2015","Couple + C. LE 16 ","West Germany","173","0.0340556158090142","0.0293221530033524","0.0387890786146759"
"Disabled","2015","Couple + C. LE 16 ","East Germany","37","0.0375278859047664","0.0265484113460289","0.0485073604635039"
"Disabled","2015","Couple + C. GT 16 ","West Germany","204","0.0862674503362665","0.0752131701235461","0.0973217305489869"
"Disabled","2015","Couple + C. GT 16 ","East Germany","38","0.0535193451027691","0.0334683155832209","0.0735703746223173"
"Disabled","2015","Couple + C. LE and GT 16","West Germany","68","0.0490815449480582","0.0394332471425162","0.0587298427536002"
"Disabled","2015","Couple + C. LE and GT 16","East Germany","13","","",""
"Not disabled","2016","1-pers.-HH","West Germany","2121","0.804046730303276","0.788786473094032","0.819306987512521"
"Not disabled","2016","1-pers.-HH","East Germany","731","0.823404477104726","0.798138242693978","0.848670711515473"
"Not disabled","2016","(Married) couple without C. ","West Germany","4550","0.830793915641277","0.820883306133539","0.840704525149015"
"Not disabled","2016","(Married) couple without C. ","East Germany","1609","0.852259211482887","0.83626166991949","0.868256753046284"
"Not disabled","2016","Single parent ","West Germany","1560","0.905876981328152","0.8920330449303","0.919720917726005"
"Not disabled","2016","Single parent ","East Germany","399","0.92138662849754","0.896095242702539","0.946678014292541"
"Not disabled","2016","Couple + C. LE 16 ","West Germany","4677","0.97010947569625","0.965301172633747","0.974917778758752"
"Not disabled","2016","Couple + C. LE 16 ","East Germany","983","0.961596403953441","0.949797453953962","0.973395353952921"
"Not disabled","2016","Couple + C. GT 16 ","West Germany","2149","0.900878332752317","0.888796535876321","0.912960129628314"
"Not disabled","2016","Couple + C. GT 16 ","East Germany","373","0.933018488944619","0.908937710844706","0.957099267044531"
"Not disabled","2016","Couple + C. LE and GT 16","West Germany","1716","0.953637692886917","0.943872285733606","0.963403100040228"
"Not disabled","2016","Couple + C. LE and GT 16","East Germany","300","0.954000730353577","0.930793370100796","0.977208090606358"
"Disabled","2016","1-pers.-HH","West Germany","478","0.195953269696724","0.18069301248748","0.211213526905968"
"Disabled","2016","1-pers.-HH","East Germany","144","0.176595522895274","0.151329288484527","0.201861757306021"
"Disabled","2016","(Married) couple without C. ","West Germany","948","0.169206084358723","0.159295474850985","0.179116693866461"
"Disabled","2016","(Married) couple without C. ","East Germany","281","0.147740788517113","0.131743246953716","0.16373833008051"
"Disabled","2016","Single parent ","West Germany","149","0.0941230186718476","0.080279082273995","0.1079669550697"
"Disabled","2016","Single parent ","East Germany","36","0.0786133715024599","0.053321985707459","0.103904757297461"
"Disabled","2016","Couple + C. LE 16 ","West Germany","141","0.0298905243037504","0.0250822212412477","0.034698827366253"
"Disabled","2016","Couple + C. LE 16 ","East Germany","36","0.0384035960465588","0.0266046460470792","0.0502025460460384"
"Disabled","2016","Couple + C. GT 16 ","West Germany","201","0.0991216672476825","0.087039870371686","0.111203464123679"
"Disabled","2016","Couple + C. GT 16 ","East Germany","41","0.0669815110553813","0.0429007329554689","0.0910622891552937"
"Disabled","2016","Couple + C. LE and GT 16","West Germany","65","0.0463623071130826","0.0365968999597716","0.0561277142663936"
"Disabled","2016","Couple + C. LE and GT 16","East Germany","13","","",""
"Not disabled","2017","1-pers.-HH","West Germany","2425","0.805714572428276","0.791398339387706","0.820030805468846"
"Not disabled","2017","1-pers.-HH","East Germany","848","0.849941541963141","0.827817940816805","0.872065143109477"
"Not disabled","2017","(Married) couple without C. ","West Germany","5107","0.835177738162263","0.825905001577401","0.844450474747125"
"Not disabled","2017","(Married) couple without C. ","East Germany","1768","0.843049914904253","0.827455022951052","0.858644806857455"
"Not disabled","2017","Single parent ","West Germany","1620","0.905132172702122","0.891519181368112","0.918745164036131"
"Not disabled","2017","Single parent ","East Germany","421","0.936024954371033","0.913540031175913","0.958509877566152"
"Not disabled","2017","Couple + C. LE 16 ","West Germany","4702","0.967912683129041","0.962952396294037","0.972872969964046"
"Not disabled","2017","Couple + C. LE 16 ","East Germany","1068","0.962674912839718","0.951493316840857","0.973856508838579"
"Not disabled","2017","Couple + C. GT 16 ","West Germany","2550","0.907092907223616","0.896311242759178","0.917874571688054"
"Not disabled","2017","Couple + C. GT 16 ","East Germany","438","0.911538872460568","0.886188263037548","0.936889481883588"
"Not disabled","2017","Couple + C. LE and GT 16","West Germany","1796","0.960374521465155","0.951554040321697","0.969195002608613"
"Not disabled","2017","Couple + C. LE and GT 16","East Germany","345","0.934479426682313","0.909024696658993","0.959934156705634"
"Disabled","2017","1-pers.-HH","West Germany","509","0.194285427571724","0.179969194531154","0.208601660612294"
"Disabled","2017","1-pers.-HH","East Germany","153","0.150058458036859","0.127934856890523","0.172182059183195"
"Disabled","2017","(Married) couple without C. ","West Germany","1043","0.164822261837737","0.155549525252875","0.174094998422599"
"Disabled","2017","(Married) couple without C. ","East Germany","322","0.156950085095747","0.141355193142545","0.172544977048948"
"Disabled","2017","Single parent ","West Germany","160","0.0948678272978782","0.0812548359638686","0.108480818631888"
"Disabled","2017","Single parent ","East Germany","34","0.0639750456289673","0.0414901224338478","0.0864599688240868"
"Disabled","2017","Couple + C. LE 16 ","West Germany","147","0.0320873168709586","0.0271270300359544","0.0370476037059628"
"Disabled","2017","Couple + C. LE 16 ","East Germany","36","0.0373250871602817","0.0261434911614207","0.0485066831591428"
"Disabled","2017","Couple + C. GT 16 ","West Germany","235","0.0929070927763841","0.0821254283119459","0.103688757240822"
"Disabled","2017","Couple + C. GT 16 ","East Germany","44","0.0884611275394321","0.0631105181164123","0.113811736962452"
"Disabled","2017","Couple + C. LE and GT 16","West Germany","83","0.0396254785348455","0.0308049973913875","0.0484459596783035"
"Disabled","2017","Couple + C. LE and GT 16","East Germany","18","","",""
"Not disabled","2018","1-pers.-HH","West Germany","2517","0.811088085902028","0.797232474292706","0.824943697511349"
"Not disabled","2018","1-pers.-HH","East Germany","866","0.829429676409168","0.806624603370741","0.852234749447596"
"Not disabled","2018","(Married) couple without C. ","West Germany","4924","0.832035828919136","0.822541013034224","0.841530644804047"
"Not disabled","2018","(Married) couple without C. ","East Germany","1720","0.844377732467263","0.828678176467629","0.860077288466898"
"Not disabled","2018","Single parent ","West Germany","1592","0.907644909043548","0.894126252103536","0.92116356598356"
"Not disabled","2018","Single parent ","East Germany","411","0.925768337437248","0.901520630417429","0.950016044457067"
"Not disabled","2018","Couple + C. LE 16 ","West Germany","4263","0.970445968020906","0.965449361197112","0.975442574844701"
"Not disabled","2018","Couple + C. LE 16 ","East Germany","1020","0.968226508867586","0.957642679889038","0.978810337846134"
"Not disabled","2018","Couple + C. GT 16 ","West Germany","2342","0.906929463352859","0.895694830004226","0.918164096701492"
"Not disabled","2018","Couple + C. GT 16 ","East Germany","405","0.913828168943366","0.887843091514033","0.9398132463727"
"Not disabled","2018","Couple + C. LE and GT 16","West Germany","1756","0.948000454078118","0.937883115706005","0.958117792450231"
"Not disabled","2018","Couple + C. LE and GT 16","East Germany","342","0.969419016263426","0.95140643197759","0.987431600549263"
"Disabled","2018","1-pers.-HH","West Germany","549","0.188911914097973","0.175056302488651","0.202767525707294"
"Disabled","2018","1-pers.-HH","East Germany","179","0.170570323590832","0.147765250552404","0.193375396629259"
"Disabled","2018","(Married) couple without C. ","West Germany","1031","0.167964171080864","0.158469355195953","0.177458986965776"
"Disabled","2018","(Married) couple without C. ","East Germany","328","0.155622267532737","0.139922711533102","0.171321823532371"
"Disabled","2018","Single parent ","West Germany","170","0.0923550909564522","0.07883643401644","0.105873747896464"
"Disabled","2018","Single parent ","East Germany","38","0.0742316625627519","0.049983955542933","0.0984793695825708"
"Disabled","2018","Couple + C. LE 16 ","West Germany","150","0.0295540319790936","0.0245574251552994","0.0345506388028878"
"Disabled","2018","Couple + C. LE 16 ","East Germany","35","0.0317734911324143","0.0211896621538662","0.0423573201109623"
"Disabled","2018","Couple + C. GT 16 ","West Germany","227","0.0930705366471408","0.0818359032985079","0.104305169995774"
"Disabled","2018","Couple + C. GT 16 ","East Germany","43","0.0861718310566337","0.0601867536273","0.112156908485967"
"Disabled","2018","Couple + C. LE and GT 16","West Germany","94","0.0519995459218818","0.0418822075497689","0.0621168842939947"
"Disabled","2018","Couple + C. LE and GT 16","East Germany","9","","",""
"Not disabled","2019","1-pers.-HH","West Germany","2619","0.81920840591511","0.805803031366104","0.832613780464115"
"Not disabled","2019","1-pers.-HH","East Germany","853","0.82446868886862","0.801258823341892","0.847678554395347"
"Not disabled","2019","(Married) couple without C. ","West Germany","5344","0.837663145283815","0.828592489318619","0.84673380124901"
"Not disabled","2019","(Married) couple without C. ","East Germany","1835","0.834744136672693","0.819099183487108","0.850389089858278"
"Not disabled","2019","Single parent ","West Germany","1468","0.875837252211698","0.859774053538501","0.891900450884894"
"Not disabled","2019","Single parent ","East Germany","403","0.927481622468188","0.903166074085296","0.95179717085108"
"Not disabled","2019","Couple + C. LE 16 ","West Germany","4058","0.97769173123515","0.97321251786138","0.982170944608919"
"Not disabled","2019","Couple + C. LE 16 ","East Germany","989","0.971472016956205","0.961260602546806","0.981683431365605"
"Not disabled","2019","Couple + C. GT 16 ","West Germany","2303","0.900214156681736","0.88853312877413","0.911895184589342"
"Not disabled","2019","Couple + C. GT 16 ","East Germany","398","0.929856303147727","0.906074297759303","0.953638308536152"
"Not disabled","2019","Couple + C. LE and GT 16","West Germany","1756","0.955636547674858","0.946189943905693","0.965083151444024"
"Not disabled","2019","Couple + C. LE and GT 16","East Germany","345","0.927549111122011","0.90091809637978","0.954180125864243"
"Disabled","2019","1-pers.-HH","West Germany","547","0.18079159408489","0.167386219535885","0.194196968633896"
"Disabled","2019","1-pers.-HH","East Germany","179","0.17553131113138","0.152321445604652","0.198741176658108"
"Disabled","2019","(Married) couple without C. ","West Germany","1005","0.162336854716185","0.15326619875099","0.171407510681381"
"Disabled","2019","(Married) couple without C. ","East Germany","330","0.165255863327307","0.149610910141722","0.180900816512892"
"Disabled","2019","Single parent ","West Germany","151","0.124162747788302","0.108099549115106","0.140225946461499"
"Disabled","2019","Single parent ","East Germany","34","0.072518377531812","0.0482028291489203","0.0968339259147038"
"Disabled","2019","Couple + C. LE 16 ","West Germany","118","0.0223082687648504","0.0178290553910811","0.0267874821386197"
"Disabled","2019","Couple + C. LE 16 ","East Germany","32","0.0285279830437945","0.0183165686343952","0.0387393974531938"
"Disabled","2019","Couple + C. GT 16 ","West Germany","226","0.099785843318264","0.0881048154106576","0.11146687122587"
"Disabled","2019","Couple + C. GT 16 ","East Germany","45","0.0701436968522726","0.0463616914638483","0.0939257022406969"
"Disabled","2019","Couple + C. LE and GT 16","West Germany","69","0.0443634523251417","0.0349168485559764","0.053810056094307"
"Disabled","2019","Couple + C. LE and GT 16","East Germany","19","","",""
