"m11124","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2007","Couple + C. LE and GT 16","Male","643","0.955115757548217","0.939496112534146","0.970735402562288","0"
"Not disabled","2007","Couple + C. LE and GT 16","Female","651","0.962225527953459","0.947778694338731","0.976672361568187","0"
"Disabled","2008","1-pers.-HH","Male","208","0.162148877688877","0.142035100390573","0.18226265498718","1"
"Disabled","2008","1-pers.-HH","Female","307","0.197233915521279","0.178612246523578","0.21585558451898","1"
"Disabled","2008","Couple + C. GT 16 ","Male","164","0.0841149096820805","0.0712170661801964","0.0970127531839647","1"
"Disabled","2008","Couple + C. GT 16 ","Female","109","0.0709615624946954","0.0583449888431822","0.0835781361462085","1"
"Disabled","2008","(Married) couple without C. ","Male","688","0.20311727667679","0.189813355770226","0.216421197583354","1"
"Disabled","2008","(Married) couple without C. ","Female","533","0.155861497750329","0.143943003357101","0.167779992143557","1"
"Disabled","2008","Single parent ","Male","27","","","","1"
"Disabled","2008","Single parent ","Female","46","0.0625722018094366","0.0454988819518317","0.0796455216670415","1"
"Disabled","2008","Couple + C. LE 16 ","Male","67","0.0564472583518253","0.0450060177407602","0.0678884989628905","1"
"Disabled","2008","Couple + C. LE 16 ","Female","38","0.017435702642758","0.0111183084069894","0.0237530968785266","1"
"Disabled","2008","Couple + C. LE and GT 16","Male","32","0.0525609411825011","0.0349385456777412","0.070183336687261","1"
"Disabled","2008","Couple + C. LE and GT 16","Female","11","","","","1"
"Not disabled","2008","1-pers.-HH","Male","1082","0.837851122311123","0.81773734501282","0.857964899609427","0"
"Not disabled","2008","1-pers.-HH","Female","1447","0.802766084478721","0.78414441548102","0.821387753476422","0"
"Not disabled","2008","(Married) couple without C. ","Male","2825","0.79688272332321","0.783578802416646","0.810186644229774","0"
"Not disabled","2008","Single parent ","Male","288","0.917949582595189","0.887642605145161","0.948256560045216","0"
"Not disabled","2008","Single parent ","Female","727","0.937427798190563","0.920354478332959","0.954501118048168","0"
"Not disabled","2008","Couple + C. LE 16 ","Male","1496","0.943552741648175","0.932111501037109","0.95499398225924","0"
"Not disabled","2008","Couple + C. LE 16 ","Female","1611","0.982564297357242","0.976246903121473","0.988881691593011","0"
"Not disabled","2008","Couple + C. GT 16 ","Female","1482","0.929038437505305","0.916421863853792","0.941655011156818","0"
"Not disabled","2008","(Married) couple without C. ","Female","3025","0.844138502249671","0.832220007856443","0.856056996642899","0"
"Not disabled","2008","Couple + C. GT 16 ","Male","1615","0.91588509031792","0.902987246816035","0.928782933819804","0"
"Not disabled","2008","Couple + C. LE and GT 16","Female","588","0.986927726141475","0.977831674369023","0.996023777913927","0"
"Not disabled","2008","Couple + C. LE and GT 16","Male","584","0.947439058817499","0.929816663312739","0.965061454322259","0"
"Disabled","2009","1-pers.-HH","Male","196","0.157887750160842","0.13743510566358","0.178340394658104","1"
"Disabled","2009","1-pers.-HH","Female","302","0.195879691978447","0.176901769357894","0.214857614599","1"
"Disabled","2009","Couple + C. GT 16 ","Male","157","0.0902789028652527","0.0766278269609112","0.103929978769594","1"
"Disabled","2009","Couple + C. GT 16 ","Female","99","0.0827416812130391","0.0686201300193127","0.0968632324067656","1"
"Disabled","2009","(Married) couple without C. ","Male","655","0.195885568918716","0.182348653797171","0.209422484040261","1"
"Disabled","2009","(Married) couple without C. ","Female","499","0.150979245268585","0.138887755072274","0.163070735464895","1"
"Disabled","2009","Single parent ","Male","22","","","","1"
"Disabled","2009","Single parent ","Female","42","0.055809728498445","0.038852827795462","0.0727666292014279","1"
"Disabled","2009","Couple + C. LE 16 ","Male","61","0.0603314722798062","0.0477919062467836","0.0728710383128288","1"
"Disabled","2009","Couple + C. LE 16 ","Female","41","0.0260402352589536","0.0179074430294161","0.0341730274884912","1"
"Disabled","2009","Couple + C. LE and GT 16","Male","33","0.0597207078482124","0.0406801127700551","0.0787613029263697","1"
"Disabled","2009","Couple + C. LE and GT 16","Female","11","","","","1"
"Not disabled","2009","1-pers.-HH","Male","1025","0.842112249839158","0.821659605341896","0.86256489433642","0"
"Not disabled","2009","1-pers.-HH","Female","1378","0.804120308021553","0.785142385401","0.823098230642106","0"
"Not disabled","2009","(Married) couple without C. ","Male","2647","0.804114431081284","0.790577515959739","0.817651346202829","0"
"Not disabled","2009","Single parent ","Male","265","0.934119612006914","0.905419310320301","0.962819913693526","0"
"Not disabled","2009","Single parent ","Female","662","0.944190271501555","0.927233370798572","0.961147172204538","0"
"Not disabled","2009","Couple + C. LE 16 ","Male","1324","0.939668527720194","0.927128961687171","0.952208093753216","0"
"Not disabled","2009","Couple + C. LE 16 ","Female","1432","0.973959764741046","0.965826972511509","0.982092556970584","0"
"Not disabled","2009","(Married) couple without C. ","Female","2869","0.849020754731415","0.836929264535105","0.861112244927726","0"
"Not disabled","2009","Couple + C. GT 16 ","Female","1363","0.917258318786961","0.903136767593234","0.931379869980687","0"
"Not disabled","2009","Couple + C. GT 16 ","Male","1536","0.909721097134747","0.896070021230406","0.923372173039089","0"
"Not disabled","2009","Couple + C. LE and GT 16","Male","562","0.940279292151788","0.92123869707363","0.959319887229945","0"
"Not disabled","2009","Couple + C. LE and GT 16","Female","574","0.989015988931837","0.980569965241583","0.99746201262209","0"
"Disabled","2010","1-pers.-HH","Male","182","0.157400023654194","0.136222652736108","0.17857739457228","1"
"Disabled","2010","1-pers.-HH","Female","295","0.187478756934561","0.168366576804843","0.20659093706428","1"
"Disabled","2010","Couple + C. GT 16 ","Male","147","0.0865728687891371","0.072573446953155","0.100572290625119","1"
"Disabled","2010","Couple + C. GT 16 ","Female","95","0.0807657949104318","0.0661386406904604","0.0953929491304033","1"
"Disabled","2010","(Married) couple without C. ","Male","624","0.200144235410586","0.186120570272995","0.214167900548177","1"
"Disabled","2010","(Married) couple without C. ","Female","478","0.148312951681986","0.1359892203901","0.160636682973872","1"
"Disabled","2010","Single parent ","Male","29","","","","1"
"Disabled","2010","Single parent ","Female","86","0.0612857840493182","0.050397192480237","0.0721743756183995","1"
"Disabled","2010","Couple + C. LE 16 ","Male","125","0.0465856336844838","0.0398123096698908","0.0533589576990769","1"
"Disabled","2010","Couple + C. LE 16 ","Female","72","0.0261801603632025","0.0212626414409988","0.0310976792854062","1"
"Disabled","2010","Couple + C. LE and GT 16","Male","53","0.0717699856817156","0.0541575122839336","0.0893824590794976","1"
"Disabled","2010","Couple + C. LE and GT 16","Female","24","","","","1"
"Not disabled","2010","1-pers.-HH","Male","954","0.842599976345806","0.82142260542772","0.863777347263892","0"
"Not disabled","2010","1-pers.-HH","Female","1307","0.812521243065439","0.79340906293572","0.831633423195157","0"
"Not disabled","2010","(Married) couple without C. ","Male","2503","0.799855764589414","0.785832099451822","0.813879429727005","0"
"Not disabled","2010","(Married) couple without C. ","Female","2717","0.851687048318014","0.839363317026128","0.8640107796099","0"
"Not disabled","2010","Single parent ","Female","1778","0.938714215950682","0.9278256243816","0.949602807519763","0"
"Not disabled","2010","Couple + C. LE 16 ","Male","3594","0.953414366315516","0.946641042300923","0.960187690330109","0"
"Not disabled","2010","Couple + C. LE 16 ","Female","3978","0.973819839636798","0.968902320714594","0.978737358559001","0"
"Not disabled","2010","Couple + C. GT 16 ","Female","1238","0.919234205089568","0.904607050869597","0.93386135930954","0"
"Not disabled","2010","Single parent ","Male","382","0.919398344223019","0.893080457066407","0.94571623137963","0"
"Not disabled","2010","Couple + C. GT 16 ","Male","1403","0.913427131210863","0.899427709374881","0.927426553046845","0"
"Not disabled","2010","Couple + C. LE and GT 16","Female","770","0.975543825646754","0.964800085566698","0.98628756572681","0"
"Not disabled","2010","Couple + C. LE and GT 16","Male","772","0.928230014318284","0.910617540920502","0.945842487716066","0"
"Disabled","2011","Couple + C. GT 16 ","Male","177","0.094923258968234","0.0811113387269497","0.108735179209518","1"
"Disabled","2011","Couple + C. GT 16 ","Female","107","0.0782042210563062","0.0648849917967054","0.0915234503159071","1"
"Disabled","2011","1-pers.-HH","Male","241","0.153860384078554","0.135539797378578","0.172180970778531","1"
"Disabled","2011","1-pers.-HH","Female","390","0.185041530339948","0.168408855517663","0.201674205162233","1"
"Disabled","2011","Couple + C. LE and GT 16","Male","68","0.0691293133807875","0.0537342409788728","0.0845243857827022","1"
"Disabled","2011","(Married) couple without C. ","Male","787","0.183089165863204","0.171173998695825","0.195004333030584","1"
"Disabled","2011","(Married) couple without C. ","Female","633","0.152497459455662","0.141486556205195","0.16350836270613","1"
"Disabled","2011","Single parent ","Male","40","0.0624868862309722","0.0420346843557473","0.0829390881061972","1"
"Disabled","2011","Single parent ","Female","131","0.0722809879871372","0.0617347132210109","0.0828272627532634","1"
"Disabled","2011","Couple + C. LE 16 ","Male","147","0.0448421394409391","0.0382997387212442","0.0513845401606339","1"
"Disabled","2011","Couple + C. LE 16 ","Female","88","0.0253123561928979","0.0205455552897366","0.0300791570960592","1"
"Disabled","2011","Couple + C. LE and GT 16","Female","34","0.0270953606694837","0.0171751017144179","0.0370156196245495","1"
"Not disabled","2011","1-pers.-HH","Male","1249","0.846139615921446","0.827819029221469","0.864460202621422","0"
"Not disabled","2011","1-pers.-HH","Female","1704","0.814958469660052","0.798325794837767","0.831591144482337","0"
"Not disabled","2011","(Married) couple without C. ","Male","3260","0.816910834136796","0.804995666969416","0.828826001304175","0"
"Not disabled","2011","(Married) couple without C. ","Female","3462","0.847502540544338","0.836491637293871","0.858513443794805","0"
"Not disabled","2011","Single parent ","Female","2185","0.927719012012863","0.917172737246737","0.938265286778989","0"
"Not disabled","2011","Couple + C. LE 16 ","Male","3697","0.955157860559061","0.948615459839366","0.961700261278756","0"
"Not disabled","2011","Couple + C. LE 16 ","Female","4083","0.974687643807102","0.969920842903941","0.979454444710263","0"
"Not disabled","2011","Couple + C. GT 16 ","Female","1454","0.921795778943694","0.908476549684093","0.935115008203295","0"
"Not disabled","2011","Couple + C. GT 16 ","Male","1553","0.905076741031766","0.891264820790482","0.91888866127305","0"
"Not disabled","2011","Single parent ","Male","498","0.937513113769028","0.917060911893803","0.957965315644253","0"
"Not disabled","2011","Couple + C. LE and GT 16","Male","975","0.930870686619213","0.915475614217298","0.946265759021127","0"
"Not disabled","2011","Couple + C. LE and GT 16","Female","995","0.972904639330516","0.96298438037545","0.982824898285582","0"
"Disabled","2012","Couple + C. GT 16 ","Male","166","0.0968157257318252","0.0825259215953327","0.111105529868318","1"
"Disabled","2012","Couple + C. GT 16 ","Female","103","0.0671495579263972","0.0543290526298687","0.0799700632229258","1"
"Disabled","2012","1-pers.-HH","Male","257","0.160481810852743","0.142365898639215","0.17859772306627","1"
"Disabled","2012","1-pers.-HH","Female","420","0.188984119958154","0.17250455330197","0.205463686614339","1"
"Disabled","2012","Couple + C. LE and GT 16","Male","68","0.0787775000299342","0.0622290406748673","0.095325959385001","1"
"Disabled","2012","(Married) couple without C. ","Male","840","0.192800914604458","0.180678127052562","0.204923702156355","1"
"Disabled","2012","(Married) couple without C. ","Female","636","0.149442701095797","0.138562792250408","0.160322609941185","1"
"Disabled","2012","Single parent ","Male","48","0.0985170224262567","0.073633795770323","0.12340024908219","1"
"Disabled","2012","Single parent ","Female","158","0.0835225834135984","0.0720343476119601","0.0950108192152366","1"
"Disabled","2012","Couple + C. LE 16 ","Male","142","0.0461954478671245","0.0392551757492721","0.053135719984977","1"
"Disabled","2012","Couple + C. LE 16 ","Female","79","0.0237943370360049","0.0189580921260092","0.0286305819460007","1"
"Disabled","2012","Couple + C. LE and GT 16","Female","43","0.0358673682128452","0.0244664248078098","0.0472683116178807","1"
"Not disabled","2012","1-pers.-HH","Male","1320","0.839518189147257","0.82140227693373","0.857634101360785","0"
"Not disabled","2012","1-pers.-HH","Female","1748","0.811015880041846","0.794536313385661","0.82749544669803","0"
"Not disabled","2012","(Married) couple without C. ","Male","3228","0.807199085395542","0.795076297843645","0.819321872947438","0"
"Not disabled","2012","(Married) couple without C. ","Female","3489","0.850557298904203","0.839677390058815","0.861437207749592","0"
"Not disabled","2012","Single parent ","Female","2070","0.916477416586402","0.904989180784763","0.92796565238804","0"
"Not disabled","2012","Couple + C. LE 16 ","Male","3372","0.953804552132876","0.946864280015023","0.960744824250728","0"
"Not disabled","2012","Couple + C. LE 16 ","Female","3736","0.976205662963995","0.971369418053999","0.981041907873991","0"
"Not disabled","2012","Couple + C. GT 16 ","Female","1361","0.932850442073603","0.920029936777074","0.945670947370131","0"
"Not disabled","2012","Couple + C. GT 16 ","Male","1479","0.903184274268175","0.888894470131682","0.917474078404667","0"
"Not disabled","2012","Single parent ","Male","503","0.901482977573743","0.87659975091781","0.926366204229677","0"
"Not disabled","2012","Couple + C. LE and GT 16","Female","979","0.964132631787155","0.952731688382119","0.97553357519219","0"
"Not disabled","2012","Couple + C. LE and GT 16","Male","950","0.921222499970066","0.904674040614999","0.937770959325133","0"
"Disabled","2013","1-pers.-HH","Male","258","0.159250588524715","0.141968137834347","0.176533039215084","1"
"Disabled","2013","1-pers.-HH","Female","408","0.194051120884104","0.177585616509819","0.210516625258389","1"
"Disabled","2013","Couple + C. GT 16 ","Male","176","0.0971858860200834","0.0834942918924444","0.110877480147722","1"
"Disabled","2013","Couple + C. GT 16 ","Female","110","0.0735995761323649","0.0609077285043885","0.0862914237603413","1"
"Disabled","2013","(Married) couple without C. ","Male","806","0.190912989021253","0.179071928123731","0.202754049918775","1"
"Disabled","2013","(Married) couple without C. ","Female","616","0.151986443841882","0.141257247473084","0.162715640210681","1"
"Disabled","2013","Single parent ","Male","57","0.125382211513601","0.0993578541164862","0.151406568910715","1"
"Disabled","2013","Single parent ","Female","153","0.0781296078313252","0.0672394674718507","0.0890197481907997","1"
"Disabled","2013","Couple + C. LE 16 ","Male","169","0.046092080135617","0.0395137570905022","0.0526704031807317","1"
"Disabled","2013","Couple + C. LE 16 ","Female","95","0.0224706840711624","0.0180424001281501","0.0268989680141747","1"
"Disabled","2013","Couple + C. LE and GT 16","Male","75","0.0647437875132287","0.0511133348627026","0.0783742401637548","1"
"Disabled","2013","Couple + C. LE and GT 16","Female","43","0.0350876378599885","0.0251160293339163","0.0450592463860607","1"
"Not disabled","2013","1-pers.-HH","Male","1464","0.840749411475285","0.823466960784916","0.858031862165653","0"
"Not disabled","2013","1-pers.-HH","Female","1808","0.805948879115896","0.789483374741611","0.822414383490181","0"
"Not disabled","2013","(Married) couple without C. ","Male","3426","0.809087010978747","0.797245950081226","0.820928071876269","0"
"Not disabled","2013","(Married) couple without C. ","Female","3685","0.848013556158118","0.837284359789319","0.858742752526916","0"
"Not disabled","2013","Single parent ","Female","2180","0.921870392168675","0.9109802518092","0.932760532528149","0"
"Not disabled","2013","Couple + C. LE 16 ","Male","3734","0.953907919864383","0.947329596819268","0.960486242909498","0"
"Not disabled","2013","Couple + C. LE 16 ","Female","4208","0.977529315928838","0.973101031985825","0.98195759987185","0"
"Not disabled","2013","Couple + C. GT 16 ","Female","1516","0.926400423867635","0.913708576239659","0.939092271495611","0"
"Not disabled","2013","Couple + C. GT 16 ","Male","1622","0.902814113979917","0.889122519852278","0.916505708107556","0"
"Not disabled","2013","Single parent ","Male","565","0.874617788486399","0.848593431089285","0.900642145883514","0"
"Not disabled","2013","Couple + C. LE and GT 16","Male","1177","0.935256212486771","0.921625759836245","0.948886665137297","0"
"Not disabled","2013","Couple + C. LE and GT 16","Female","1265","0.964912362140012","0.954940753613939","0.974883970666084","0"
"Disabled","2014","1-pers.-HH","Male","268","0.173721416838078","0.154962682963275","0.192480150712881","1"
"Disabled","2014","1-pers.-HH","Female","406","0.203610036022355","0.186333791348575","0.220886280696136","1"
"Disabled","2014","Couple + C. GT 16 ","Male","159","0.0955118353326833","0.0811725876875539","0.109851082977813","1"
"Disabled","2014","Couple + C. GT 16 ","Female","103","0.0837280232717052","0.0695204702875799","0.0979355762558305","1"
"Disabled","2014","(Married) couple without C. ","Male","792","0.193933795808442","0.181625628998593","0.206241962618292","1"
"Disabled","2014","(Married) couple without C. ","Female","628","0.156768978536741","0.145550610762881","0.167987346310601","1"
"Disabled","2014","Single parent ","Male","55","0.131773400158064","0.10300397063873","0.160542829677398","1"
"Disabled","2014","Single parent ","Female","145","0.0953722502582162","0.082233821079452","0.10851067943698","1"
"Disabled","2014","Couple + C. LE 16 ","Male","142","0.0511979639456914","0.0436426106042818","0.0587533172871011","1"
"Disabled","2014","Couple + C. LE 16 ","Female","94","0.0238031381110923","0.0188222897124768","0.0287839865097077","1"
"Disabled","2014","Couple + C. LE and GT 16","Male","60","0.0572998743367951","0.0436823968794503","0.07091735179414","1"
"Disabled","2014","Couple + C. LE and GT 16","Female","39","0.045249449166184","0.0331198863374396","0.0573790119949284","1"
"Not disabled","2014","1-pers.-HH","Male","1299","0.826278583161922","0.807519849287119","0.845037317036725","0"
"Not disabled","2014","1-pers.-HH","Female","1681","0.796389963977645","0.779113719303864","0.813666208651425","0"
"Not disabled","2014","(Married) couple without C. ","Male","3172","0.806066204191558","0.793758037381708","0.818374371001407","0"
"Not disabled","2014","(Married) couple without C. ","Female","3407","0.843231021463259","0.832012653689399","0.854449389237119","0"
"Not disabled","2014","Single parent ","Female","1775","0.904627749741784","0.89148932056302","0.917766178920548","0"
"Not disabled","2014","Couple + C. LE 16 ","Male","3127","0.948802036054309","0.941246682712899","0.956357389395718","0"
"Not disabled","2014","Couple + C. LE 16 ","Female","3504","0.976196861888908","0.971216013490292","0.981177710287523","0"
"Not disabled","2014","Couple + C. GT 16 ","Female","1357","0.916271976728295","0.90206442374417","0.93047952971242","0"
"Not disabled","2014","Couple + C. GT 16 ","Male","1455","0.904488164667317","0.890148917022187","0.918827412312446","0"
"Not disabled","2014","Single parent ","Male","476","0.868226599841936","0.839457170322602","0.89699602936127","0"
"Not disabled","2014","Couple + C. LE and GT 16","Female","1089","0.954750550833816","0.942620988005072","0.96688011366256","0"
"Not disabled","2014","Couple + C. LE and GT 16","Male","1059","0.942700125663205","0.92908264820586","0.95631760312055","0"
"Disabled","2015","1-pers.-HH","Male","247","0.178767747069176","0.160178337502592","0.197357156635761","1"
"Disabled","2015","1-pers.-HH","Female","378","0.194266607945259","0.177329189710533","0.211204026179985","1"
"Disabled","2015","Couple + C. GT 16 ","Male","153","0.095271770134847","0.0805317934847848","0.110011746784909","1"
"Disabled","2015","Couple + C. GT 16 ","Female","89","0.0634481542238037","0.050848922708785","0.0760473857388224","1"
"Disabled","2015","(Married) couple without C. ","Male","711","0.183328875992471","0.1712484037592","0.195409348225742","1"
"Disabled","2015","(Married) couple without C. ","Female","616","0.158852898638566","0.147523524025618","0.170182273251514","1"
"Disabled","2015","Single parent ","Male","49","0.109581161988032","0.0833079423371882","0.135854381638875","1"
"Disabled","2015","Single parent ","Female","156","0.0868708782675853","0.0740540862481989","0.0996876702869717","1"
"Disabled","2015","Couple + C. LE 16 ","Male","126","0.0477602756888776","0.0404080475464501","0.0551125038313052","1"
"Disabled","2015","Couple + C. LE 16 ","Female","84","0.0213524146186062","0.0166032113455308","0.0261016178916816","1"
"Disabled","2015","Couple + C. LE and GT 16","Male","51","0.0607834284993968","0.0467589691779521","0.0748078878208415","1"
"Disabled","2015","Couple + C. LE and GT 16","Female","30","0.0385381410634255","0.0272899355902761","0.0497863465365749","1"
"Not disabled","2015","1-pers.-HH","Male","1385","0.821232252930824","0.802642843364239","0.839821662497408","0"
"Not disabled","2015","1-pers.-HH","Female","1718","0.805733392054741","0.788795973820016","0.822670810289467","0"
"Not disabled","2015","(Married) couple without C. ","Male","3230","0.816671124007529","0.804590651774258","0.8287515962408","0"
"Not disabled","2015","(Married) couple without C. ","Female","3383","0.841147101361434","0.829817726748486","0.852476475974382","0"
"Not disabled","2015","Single parent ","Female","1699","0.913129121732415","0.900312329713028","0.925945913751801","0"
"Not disabled","2015","Single parent ","Male","494","0.890418838011968","0.864145618361125","0.916692057662812","0"
"Not disabled","2015","Couple + C. LE 16 ","Male","3106","0.952239724311122","0.944887496168695","0.95959195245355","0"
"Not disabled","2015","Couple + C. LE 16 ","Female","3475","0.978647585381394","0.973898382108318","0.983396788654469","0"
"Not disabled","2015","Couple + C. GT 16 ","Male","1371","0.904728229865153","0.889988253215091","0.919468206515215","0"
"Not disabled","2015","Couple + C. GT 16 ","Female","1349","0.936551845776196","0.923952614261178","0.949151077291215","0"
"Not disabled","2015","Couple + C. LE and GT 16","Male","1064","0.939216571500603","0.925192112179158","0.953241030822048","0"
"Not disabled","2015","Couple + C. LE and GT 16","Female","1095","0.961461858936575","0.950213653463425","0.972710064409724","0"
"Disabled","2016","1-pers.-HH","Male","247","0.184181750619196","0.164446438672196","0.203917062566195","1"
"Disabled","2016","1-pers.-HH","Female","375","0.198425897948285","0.180912337739727","0.215939458156843","1"
"Disabled","2016","Couple + C. GT 16 ","Male","151","0.100776976876507","0.0850081841303216","0.116545769622692","1"
"Disabled","2016","Couple + C. GT 16 ","Female","91","0.0870299317383088","0.0720708995385733","0.101988963938044","1"
"Disabled","2016","Couple + C. LE and GT 16","Male","49","0.0657237010754058","0.0507211151995419","0.0807262869512696","1"
"Disabled","2016","Couple + C. LE and GT 16","Female","29","","","","1"
"Disabled","2016","(Married) couple without C. ","Male","670","0.184828371174017","0.172268560835352","0.197388181512682","1"
"Disabled","2016","(Married) couple without C. ","Female","559","0.144771817224628","0.133462978340962","0.156080656108294","1"
"Disabled","2016","Single parent ","Male","44","0.120353216830598","0.0918334415226493","0.148872992138548","1"
"Disabled","2016","Single parent ","Female","141","0.0787974058573114","0.0657738157079336","0.0918209960066893","1"
"Disabled","2016","Couple + C. LE 16 ","Male","106","0.0408210418601297","0.0334375108253057","0.0482045728949537","1"
"Disabled","2016","Couple + C. LE 16 ","Female","71","0.0218040091081943","0.0166446601846387","0.0269633580317498","1"
"Not disabled","2016","1-pers.-HH","Male","1235","0.815818249380804","0.796082937433805","0.835553561327804","0"
"Not disabled","2016","1-pers.-HH","Female","1617","0.801574102051715","0.784060541843157","0.819087662260273","0"
"Not disabled","2016","(Married) couple without C. ","Male","2999","0.815171628825983","0.802611818487318","0.827731439164648","0"
"Not disabled","2016","(Married) couple without C. ","Female","3160","0.855228182775372","0.843919343891706","0.866537021659038","0"
"Not disabled","2016","Single parent ","Female","1503","0.921202594142688","0.908179003993311","0.934226184292066","0"
"Not disabled","2016","Couple + C. LE 16 ","Male","2653","0.95917895813987","0.951795427105046","0.966562489174694","0"
"Not disabled","2016","Couple + C. LE 16 ","Female","3007","0.978195990891806","0.97303664196825","0.983355339815361","0"
"Not disabled","2016","Single parent ","Male","456","0.879646783169401","0.851127007861452","0.908166558477351","0"
"Not disabled","2016","Couple + C. GT 16 ","Female","1273","0.912970068261691","0.898011036061956","0.927929100461427","0"
"Not disabled","2016","Couple + C. GT 16 ","Male","1249","0.899223023123493","0.883454230377308","0.914991815869678","0"
"Not disabled","2016","Couple + C. LE and GT 16","Female","1017","0.975571604143922","0.966216270109643","0.984926938178201","0"
"Not disabled","2016","Couple + C. LE and GT 16","Male","999","0.934276298924594","0.91927371304873","0.949278884800458","0"
"Disabled","2017","1-pers.-HH","Male","275","0.176428760062614","0.15841962177654","0.194437898348687","1"
"Disabled","2017","1-pers.-HH","Female","387","0.192620277233982","0.176193619679401","0.209046934788563","1"
"Disabled","2017","Couple + C. GT 16 ","Male","162","0.0978738541018531","0.0836352602978729","0.112112447905833","1"
"Disabled","2017","Couple + C. GT 16 ","Female","117","0.0855453424388804","0.0718149419427197","0.0992757429350412","1"
"Disabled","2017","Couple + C. LE and GT 16","Male","62","0.0515026606701584","0.0384473466366924","0.0645579747036243","1"
"Disabled","2017","Couple + C. LE and GT 16","Female","39","0.0338258880630195","0.0233363208325852","0.0443154552934538","1"
"Disabled","2017","(Married) couple without C. ","Male","736","0.17863320006286","0.166881127751776","0.190385272373945","1"
"Disabled","2017","(Married) couple without C. ","Female","629","0.147695524350848","0.136912646566339","0.158478402135357","1"
"Disabled","2017","Single parent ","Male","46","0.100305225977711","0.0753575627568702","0.125252889198553","1"
"Disabled","2017","Single parent ","Female","148","0.0845035210396136","0.0711953659138797","0.0978116761653475","1"
"Disabled","2017","Couple + C. LE 16 ","Male","106","0.0441448535730388","0.036538962397922","0.0517507447481556","1"
"Disabled","2017","Couple + C. LE 16 ","Female","77","0.0217505379090509","0.0166574203663047","0.0268436554517971","1"
"Not disabled","2017","1-pers.-HH","Male","1446","0.823571239937386","0.805562101651313","0.841580378223459","0"
"Not disabled","2017","1-pers.-HH","Female","1827","0.807379722766018","0.790953065211437","0.823806380320599","0"
"Not disabled","2017","(Married) couple without C. ","Male","3345","0.82136679993714","0.809614727626055","0.833118872248225","0"
"Not disabled","2017","(Married) couple without C. ","Female","3530","0.852304475649152","0.841521597864643","0.863087353433661","0"
"Not disabled","2017","Single parent ","Female","1530","0.915496478960386","0.902188323834652","0.92880463408612","0"
"Not disabled","2017","Couple + C. LE 16 ","Male","2696","0.955855146426961","0.948249255251844","0.963461037602078","0"
"Not disabled","2017","Couple + C. LE 16 ","Female","3074","0.978249462090949","0.973156344548203","0.983342579633695","0"
"Not disabled","2017","Couple + C. GT 16 ","Male","1511","0.902126145898147","0.887887552094167","0.916364739702127","0"
"Not disabled","2017","Couple + C. GT 16 ","Female","1477","0.91445465756112","0.900724257064959","0.92818505805728","0"
"Not disabled","2017","Single parent ","Male","511","0.899694774022289","0.874747110801447","0.92464243724313","0"
"Not disabled","2017","Couple + C. LE and GT 16","Male","1039","0.948497339329842","0.935442025296376","0.961552653363308","0"
"Not disabled","2017","Couple + C. LE and GT 16","Female","1102","0.966174111936981","0.955684544706546","0.976663679167415","0"
"Disabled","2018","1-pers.-HH","Male","293","0.173145002907318","0.155718568956959","0.190571436857676","1"
"Disabled","2018","1-pers.-HH","Female","435","0.195172633929936","0.178975245315469","0.211370022544403","1"
"Disabled","2018","(Married) couple without C. ","Male","739","0.185749577667316","0.173618414817777","0.197880740516854","1"
"Disabled","2018","(Married) couple without C. ","Female","620","0.144850334827347","0.134017715581307","0.155682954073387","1"
"Disabled","2018","Single parent ","Male","52","0.0898262278465796","0.0666160989068862","0.113036356786273","1"
"Disabled","2018","Single parent ","Female","156","0.0891155921646724","0.0752758062095084","0.102955378119836","1"
"Disabled","2018","Couple + C. LE 16 ","Male","108","0.0369451352412396","0.0296510609238823","0.044239209558597","1"
"Disabled","2018","Couple + C. LE 16 ","Female","77","0.0227305191043787","0.0173050683163338","0.0281559698924235","1"
"Disabled","2018","Couple + C. GT 16 ","Male","167","0.114313076754942","0.0982747052614786","0.130351448248405","1"
"Disabled","2018","Couple + C. GT 16 ","Female","103","0.066315581051799","0.0537440640684968","0.0788870980351013","1"
"Disabled","2018","Couple + C. LE and GT 16","Male","55","0.0607048380341376","0.0464898615692511","0.0749198144990242","1"
"Disabled","2018","Couple + C. LE and GT 16","Female","48","0.0382161544973569","0.0269731150203778","0.0494591939743359","1"
"Not disabled","2018","1-pers.-HH","Male","1518","0.826854997092682","0.809428563142324","0.844281431043041","0"
"Not disabled","2018","1-pers.-HH","Female","1865","0.804827366070064","0.788629977455597","0.821024754684531","0"
"Not disabled","2018","(Married) couple without C. ","Male","3209","0.814250422332684","0.802119259483145","0.826381585182223","0"
"Not disabled","2018","(Married) couple without C. ","Female","3435","0.855149665172653","0.844317045926613","0.865982284418694","0"
"Not disabled","2018","Single parent ","Female","1472","0.910884407835328","0.897044621880164","0.924724193790492","0"
"Not disabled","2018","Couple + C. LE 16 ","Male","2461","0.96305486475876","0.955760790441403","0.970348939076118","0"
"Not disabled","2018","Couple + C. LE 16 ","Female","2822","0.977269480895621","0.971844030107577","0.982694931683666","0"
"Not disabled","2018","Single parent ","Male","531","0.91017377215342","0.886963643213727","0.933383901093114","0"
"Not disabled","2018","Couple + C. GT 16 ","Male","1345","0.885686923245058","0.869648551751595","0.901725294738521","0"
