"m11124","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1992","16-34 y.","inadequately","145","0.810668257582089","0.751070853005206","0.870265662158971","0"
"Not disabled","1992","16-34 y.","general elemantary","1063","0.987460366232742","0.980805363880067","0.994115368585417","0"
"Not disabled","1992","16-34 y.","middle vocational","2499","0.985225034615669","0.980532065501605","0.989918003729733","0"
"Not disabled","1992","16-34 y.","vocational + Abi","220","0.975907710475713","0.955827535480426","0.995987885470999","0"
"Not disabled","1992","16-34 y.","higher vocational","213","0.995071130711798","0.985709972725006","1.00443228869859","0"
"Not disabled","1992","16-34 y.","higher education","440","0.984518657911294","0.973048104680175","0.995989211142413","0"
"Not disabled","1992","35-65 y.","in school","","","","","0"
"Not disabled","1992","35-65 y.","inadequately","380","0.817552934750023","0.781133550442731","0.853972319057316","0"
"Not disabled","1992","35-65 y.","general elemantary","1072","0.840830930062407","0.820377986106648","0.861283874018166","0"
"Not disabled","1992","35-65 y.","middle vocational","3051","0.866327054804143","0.854958497502162","0.877695612106124","0"
"Not disabled","1992","35-65 y.","vocational + Abi","127","0.938566774426201","0.898357887150073","0.978775661702328","0"
"Not disabled","1992","35-65 y.","higher vocational","425","0.905257614476513","0.878495068507851","0.932020160445174","0"
"Not disabled","1992","35-65 y.","higher education","1031","0.933619683050942","0.918874651985774","0.948364714116111","0"
"Not disabled","1992","66 and older","in school","","","","","0"
"Not disabled","1992","66 and older","inadequately","23","","","","0"
"Not disabled","1992","66 and older","general elemantary","387","0.795270032725872","0.7593221407823","0.831217924669443","0"
"Not disabled","1992","66 and older","middle vocational","505","0.688935406041439","0.655144876184984","0.722725935897894","0"
"Not disabled","1992","66 and older","vocational + Abi","14","","","","0"
"Not disabled","1992","66 and older","higher vocational","56","0.620033271730562","0.52030743772888","0.719759105732244","0"
"Not disabled","1992","66 and older","higher education","70","0.620411111887016","0.52888758605861","0.711934637715422","0"
"Disabled","1993","16-34 y.","higher education","","","","","1"
"Disabled","1993","16-34 y.","higher vocational","","","","","1"
"Disabled","1993","16-34 y.","middle vocational","","","","","1"
"Disabled","1993","16-34 y.","in school","","","","","1"
"Disabled","1993","16-34 y.","inadequately","","","","","1"
"Disabled","1993","16-34 y.","general elemantary","","","","","1"
"Disabled","1993","16-34 y.","vocational + Abi","","","","","1"
"Disabled","1993","66 and older","inadequately","","","","","1"
"Disabled","1993","66 and older","general elemantary","","","","","1"
"Disabled","1993","66 and older","in school","","","","","1"
"Disabled","1993","66 and older","higher vocational","","","","","1"
"Disabled","1993","66 and older","higher education","","","","","1"
"Disabled","1993","66 and older","middle vocational","","","","","1"
"Disabled","1993","66 and older","vocational + Abi","","","","","1"
"Disabled","1993","35-65 y.","in school","","","","","1"
"Disabled","1993","35-65 y.","inadequately","","","","","1"
"Disabled","1993","35-65 y.","general elemantary","","","","","1"
"Disabled","1993","35-65 y.","middle vocational","","","","","1"
"Disabled","1993","35-65 y.","vocational + Abi","","","","","1"
"Disabled","1993","35-65 y.","higher vocational","","","","","1"
"Disabled","1993","35-65 y.","higher education","","","","","1"
"Not disabled","1993","35-65 y.","in school","","","","","0"
"Not disabled","1993","35-65 y.","inadequately","","","","","0"
"Not disabled","1993","35-65 y.","general elemantary","","","","","0"
"Not disabled","1993","35-65 y.","middle vocational","","","","","0"
"Not disabled","1993","35-65 y.","vocational + Abi","","","","","0"
"Not disabled","1993","35-65 y.","higher vocational","","","","","0"
"Not disabled","1993","35-65 y.","higher education","","","","","0"
"Not disabled","1993","66 and older","in school","","","","","0"
"Not disabled","1993","66 and older","inadequately","","","","","0"
"Not disabled","1993","66 and older","general elemantary","","","","","0"
"Not disabled","1993","66 and older","middle vocational","","","","","0"
"Not disabled","1993","66 and older","vocational + Abi","","","","","0"
"Not disabled","1993","66 and older","higher vocational","","","","","0"
"Not disabled","1993","66 and older","higher education","","","","","0"
"Not disabled","1993","16-34 y.","in school","","","","","0"
"Not disabled","1993","16-34 y.","inadequately","","","","","0"
"Not disabled","1993","16-34 y.","general elemantary","","","","","0"
"Not disabled","1993","16-34 y.","middle vocational","","","","","0"
"Not disabled","1993","16-34 y.","vocational + Abi","","","","","0"
"Not disabled","1993","16-34 y.","higher vocational","","","","","0"
"Not disabled","1993","16-34 y.","higher education","","","","","0"
"Disabled","1994","16-34 y.","middle vocational","45","0.0179024636955801","0.0126616039392397","0.0231433234519205","1"
"Disabled","1994","16-34 y.","in school","","","","","1"
"Disabled","1994","16-34 y.","general elemantary","8","","","","1"
"Disabled","1994","16-34 y.","vocational + Abi","3","","","","1"
"Disabled","1994","16-34 y.","higher vocational","4","","","","1"
"Disabled","1994","16-34 y.","higher education","3","","","","1"
"Disabled","1994","16-34 y.","inadequately","13","","","","1"
"Disabled","1994","66 and older","in school","","","","","1"
"Disabled","1994","66 and older","inadequately","4","","","","1"
"Disabled","1994","66 and older","general elemantary","101","0.213090931742589","0.176571897423195","0.249609966061983","1"
"Disabled","1994","66 and older","higher vocational","37","0.40282013649907","0.302049138750557","0.503591134247584","1"
"Disabled","1994","66 and older","higher education","39","0.328771419212727","0.248327227640236","0.409215610785219","1"
"Disabled","1994","66 and older","middle vocational","210","0.296592728709142","0.263750141586134","0.329435315832149","1"
"Disabled","1994","66 and older","vocational + Abi","11","","","","1"
"Disabled","1994","35-65 y.","in school","","","","","1"
"Disabled","1994","35-65 y.","inadequately","44","0.173079284352028","0.135191153086256","0.210967415617799","1"
"Disabled","1994","35-65 y.","general elemantary","154","0.161985712274575","0.14020293196834","0.183768492580809","1"
"Disabled","1994","35-65 y.","middle vocational","365","0.123451178023075","0.112334992868159","0.13456736317799","1"
"Disabled","1994","35-65 y.","vocational + Abi","7","","","","1"
"Disabled","1994","35-65 y.","higher vocational","37","0.10967764857338","0.0806766223974748","0.138678674749285","1"
"Disabled","1994","35-65 y.","higher education","65","0.0684805106793889","0.0535345358941775","0.0834264854646002","1"
"Not disabled","1994","35-65 y.","in school","","","","","0"
"Not disabled","1994","35-65 y.","inadequately","339","0.826920715647972","0.789032584382201","0.864808846913743","0"
"Not disabled","1994","35-65 y.","general elemantary","945","0.838014287725425","0.816231507419191","0.85979706803166","0"
"Not disabled","1994","35-65 y.","middle vocational","2999","0.876548821976925","0.86543263682201","0.88766500713184","0"
"Not disabled","1994","35-65 y.","vocational + Abi","111","0.952279752122835","0.913816968837092","0.990742535408577","0"
"Not disabled","1994","35-65 y.","higher vocational","409","0.89032235142662","0.861321325250715","0.919323377602525","0"
"Not disabled","1994","35-65 y.","higher education","1032","0.931519489320611","0.9165735145354","0.946465464105823","0"
"Not disabled","1994","66 and older","in school","","","","","0"
"Not disabled","1994","66 and older","inadequately","27","","","","0"
"Not disabled","1994","66 and older","general elemantary","382","0.786909068257411","0.750390033938017","0.823428102576805","0"
"Not disabled","1994","66 and older","middle vocational","533","0.703407271290858","0.670564684167851","0.736249858413866","0"
"Not disabled","1994","66 and older","vocational + Abi","13","","","","0"
"Not disabled","1994","66 and older","higher vocational","54","0.59717986350093","0.496408865752416","0.697950861249443","0"
"Not disabled","1994","66 and older","higher education","92","0.671228580787273","0.590784389214781","0.751672772359764","0"
"Not disabled","1994","16-34 y.","in school","240","1","1","1","0"
"Not disabled","1994","16-34 y.","inadequately","129","0.88321951355693","0.830396474151652","0.936042552962208","0"
"Not disabled","1994","16-34 y.","general elemantary","910","0.990539706887844","0.984277679086817","0.996801734688871","0"
"Not disabled","1994","16-34 y.","middle vocational","2414","0.98209753630442","0.97685667654808","0.98733839606076","0"
"Not disabled","1994","16-34 y.","vocational + Abi","247","0.986600252772351","0.972347557467978","1.00085294807672","0"
"Not disabled","1994","16-34 y.","higher vocational","215","0.988551799626102","0.974462339244509","1.0026412600077","0"
"Not disabled","1994","16-34 y.","higher education","416","0.992541204423033","0.984302674860817","1.00077973398525","0"
"Disabled","1995","16-34 y.","in school","2","","","","1"
"Disabled","1995","16-34 y.","inadequately","11","","","","1"
"Disabled","1995","16-34 y.","general elemantary","8","","","","1"
"Disabled","1995","16-34 y.","middle vocational","52","0.0186897035858047","0.0133948222516587","0.0239845849199508","1"
"Disabled","1995","16-34 y.","vocational + Abi","3","","","","1"
"Disabled","1995","16-34 y.","higher vocational","6","","","","1"
"Disabled","1995","16-34 y.","higher education","3","","","","1"
"Disabled","1995","66 and older","in school","","","","","1"
"Disabled","1995","66 and older","inadequately","6","","","","1"
"Disabled","1995","66 and older","general elemantary","100","0.219664861168148","0.183155394095916","0.25617432824038","1"
"Disabled","1995","66 and older","higher vocational","37","0.411475608975865","0.306239997322184","0.516711220629547","1"
"Disabled","1995","66 and older","higher education","51","0.388410600843855","0.31118204967556","0.46563915201215","1"
"Disabled","1995","66 and older","middle vocational","231","0.33092997544684","0.297050020263227","0.364809930630452","1"
"Disabled","1995","66 and older","vocational + Abi","10","","","","1"
"Disabled","1995","35-65 y.","in school","","","","","1"
"Disabled","1995","35-65 y.","inadequately","49","0.169328097268022","0.131061998997608","0.207594195538436","1"
"Disabled","1995","35-65 y.","general elemantary","150","0.164578446566138","0.142535348326537","0.186621544805738","1"
"Disabled","1995","35-65 y.","middle vocational","389","0.129530735675257","0.118298290024078","0.140763181326435","1"
"Disabled","1995","35-65 y.","vocational + Abi","8","","","","1"
"Disabled","1995","35-65 y.","higher vocational","40","0.108391270341867","0.0798893383103727","0.136893202373362","1"
"Disabled","1995","35-65 y.","higher education","67","0.0672870673541813","0.0529323396210999","0.0816417950872627","1"
"Not disabled","1995","35-65 y.","in school","1","","","","0"
"Not disabled","1995","35-65 y.","inadequately","320","0.830671902731978","0.792405804461564","0.868938001002392","0"
"Not disabled","1995","35-65 y.","general elemantary","937","0.835421553433862","0.813378455194262","0.857464651673463","0"
"Not disabled","1995","35-65 y.","middle vocational","3044","0.870469264324743","0.859236818673565","0.881701709975922","0"
"Not disabled","1995","35-65 y.","vocational + Abi","171","0.968760511459364","0.94327568110863","0.994245341810097","0"
"Not disabled","1995","35-65 y.","higher vocational","417","0.891608729658133","0.863106797626638","0.920110661689627","0"
"Not disabled","1995","35-65 y.","higher education","1103","0.932712932645819","0.918358204912737","0.9470676603789","0"
"Not disabled","1995","66 and older","in school","","","","","0"
"Not disabled","1995","66 and older","inadequately","32","0.716498502879018","0.573200012675479","0.859796993082557","0"
"Not disabled","1995","66 and older","general elemantary","394","0.780335138831852","0.743825671759621","0.816844605904084","0"
"Not disabled","1995","66 and older","middle vocational","510","0.66907002455316","0.635190069369548","0.702949979736772","0"
"Not disabled","1995","66 and older","vocational + Abi","13","","","","0"
"Not disabled","1995","66 and older","higher vocational","47","0.588524391024135","0.483288779370453","0.693760002677817","0"
"Not disabled","1995","66 and older","higher education","102","0.611589399156145","0.53436084798785","0.68881795032444","0"
"Not disabled","1995","16-34 y.","in school","283","0.987622489515542","0.974786250421484","1.0004587286096","0"
"Not disabled","1995","16-34 y.","inadequately","112","0.887339589518392","0.831463483957716","0.943215695079067","0"
"Not disabled","1995","16-34 y.","general elemantary","907","0.992088971202717","0.9863487406283","0.997829201777134","0"
"Not disabled","1995","16-34 y.","middle vocational","2461","0.981310296414195","0.976015415080049","0.986605177748341","0"
"Not disabled","1995","16-34 y.","vocational + Abi","270","0.988616943185859","0.976033188485","1.00120069788672","0"
"Not disabled","1995","16-34 y.","higher vocational","210","0.974686435887907","0.953739026265521","0.995633845510292","0"
"Not disabled","1995","16-34 y.","higher education","428","0.995767139017208","0.989637916989082","1.00189636104533","0"
"Disabled","1996","16-34 y.","in school","","","","","1"
"Disabled","1996","16-34 y.","inadequately","12","","","","1"
"Disabled","1996","16-34 y.","general elemantary","8","","","","1"
"Disabled","1996","16-34 y.","middle vocational","49","0.0180011301792787","0.0126607303468481","0.0233415300117092","1"
"Disabled","1996","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","1996","16-34 y.","higher vocational","6","","","","1"
"Disabled","1996","16-34 y.","higher education","2","","","","1"
"Disabled","1996","66 and older","higher vocational","35","0.421083253500615","0.312891256060811","0.529275250940419","1"
"Disabled","1996","66 and older","higher education","50","0.363403080305118","0.288641908929655","0.438164251680582","1"
"Disabled","1996","66 and older","in school","","","","","1"
"Disabled","1996","66 and older","inadequately","10","","","","1"
"Disabled","1996","66 and older","general elemantary","106","0.226764407795731","0.189265061446","0.264263754145462","1"
"Disabled","1996","66 and older","middle vocational","228","0.31677969071732","0.28402629827702","0.349533083157621","1"
"Disabled","1996","66 and older","vocational + Abi","9","","","","1"
"Disabled","1996","35-65 y.","in school","","","","","1"
"Disabled","1996","35-65 y.","inadequately","47","0.1932761854912","0.151117724131228","0.235434646851173","1"
"Disabled","1996","35-65 y.","general elemantary","159","0.17329363717773","0.15041059918638","0.196176675169079","1"
"Disabled","1996","35-65 y.","middle vocational","401","0.136022527913684","0.124608127544877","0.147436928282491","1"
"Disabled","1996","35-65 y.","vocational + Abi","7","","","","1"
"Disabled","1996","35-65 y.","higher vocational","40","0.124153087602123","0.093985914715732","0.154320260488513","1"
"Disabled","1996","35-65 y.","higher education","61","0.0583678991422759","0.0449859662656045","0.0717498320189474","1"
"Not disabled","1996","35-65 y.","in school","","","","","0"
"Not disabled","1996","35-65 y.","inadequately","290","0.8067238145088","0.764565353148827","0.848882275868772","0"
"Not disabled","1996","35-65 y.","general elemantary","892","0.82670636282227","0.803823324830921","0.84958940081362","0"
"Not disabled","1996","35-65 y.","middle vocational","3064","0.863977472086316","0.852563071717509","0.875391872455123","0"
"Not disabled","1996","35-65 y.","vocational + Abi","170","0.969076943164746","0.943574499462024","0.994579386867468","0"
"Not disabled","1996","35-65 y.","higher vocational","419","0.875846912397877","0.845679739511487","0.906014085284268","0"
"Not disabled","1996","35-65 y.","higher education","1118","0.941632100857724","0.928250167981053","0.955014033734395","0"
"Not disabled","1996","66 and older","in school","","","","","0"
"Not disabled","1996","66 and older","inadequately","33","0.716732349349404","0.582056148442467","0.851408550256341","0"
"Not disabled","1996","66 and older","general elemantary","373","0.773235592204269","0.735736245854538","0.810734938554","0"
"Not disabled","1996","66 and older","middle vocational","547","0.68322030928268","0.650466916842379","0.71597370172298","0"
"Not disabled","1996","66 and older","vocational + Abi","18","","","","0"
"Not disabled","1996","66 and older","higher vocational","45","0.578916746499385","0.470724749059581","0.687108743939189","0"
"Not disabled","1996","66 and older","higher education","109","0.636596919694881","0.561835748319418","0.711358091070345","0"
"Not disabled","1996","16-34 y.","in school","294","1","1","1","0"
"Not disabled","1996","16-34 y.","inadequately","103","0.877978583709765","0.818156826925849","0.937800340493681","0"
"Not disabled","1996","16-34 y.","general elemantary","861","0.991549336261978","0.985463212530628","0.997635459993328","0"
"Not disabled","1996","16-34 y.","middle vocational","2332","0.981998869820721","0.976658469988291","0.987339269653152","0"
"Not disabled","1996","16-34 y.","vocational + Abi","267","0.972964526110987","0.953760676068537","0.992168376153437","0"
"Not disabled","1996","16-34 y.","higher vocational","220","0.976152022130312","0.956260025335255","0.996044018925368","0"
"Not disabled","1996","16-34 y.","higher education","424","0.997437599674188","0.992636843494308","1.00223835585407","0"
"Disabled","1997","16-34 y.","in school","3","","","","1"
"Disabled","1997","16-34 y.","vocational + Abi","8","","","","1"
"Disabled","1997","16-34 y.","inadequately","11","","","","1"
"Disabled","1997","16-34 y.","general elemantary","9","","","","1"
"Disabled","1997","16-34 y.","middle vocational","43","0.0158484931990308","0.0106972614121452","0.0209997249859163","1"
"Disabled","1997","16-34 y.","higher vocational","7","","","","1"
"Disabled","1997","16-34 y.","higher education","3","","","","1"
"Disabled","1997","66 and older","higher education","44","0.325518026806973","0.254451915625856","0.396584137988089","1"
"Disabled","1997","66 and older","higher vocational","30","0.342722202201177","0.23999469113036","0.445449713271993","1"
"Disabled","1997","66 and older","in school","","","","","1"
"Disabled","1997","66 and older","inadequately","9","","","","1"
"Disabled","1997","66 and older","general elemantary","101","0.225581480696238","0.18791482110514","0.263248140287337","1"
"Disabled","1997","66 and older","middle vocational","228","0.30084884038267","0.269088032189384","0.332609648575955","1"
"Disabled","1997","66 and older","vocational + Abi","7","","","","1"
"Disabled","1997","35-65 y.","in school","","","","","1"
"Disabled","1997","35-65 y.","inadequately","45","0.180285901932133","0.138491463308599","0.222080340555668","1"
"Disabled","1997","35-65 y.","general elemantary","153","0.172678751113467","0.149110565075634","0.1962469371513","1"
"Disabled","1997","35-65 y.","middle vocational","403","0.140544563472127","0.128898202117722","0.152190924826532","1"
"Disabled","1997","35-65 y.","vocational + Abi","10","","","","1"
"Disabled","1997","35-65 y.","higher vocational","39","0.115732928430044","0.0865621982005566","0.144903658659532","1"
"Disabled","1997","35-65 y.","higher education","64","0.0556716143539743","0.0426879251301389","0.0686553035778097","1"
"Not disabled","1997","35-65 y.","in school","","","","","0"
"Not disabled","1997","35-65 y.","inadequately","280","0.819714098067867","0.777919659444332","0.861508536691401","0"
"Not disabled","1997","35-65 y.","general elemantary","835","0.827321248886533","0.803753062848701","0.850889434924366","0"
"Not disabled","1997","35-65 y.","middle vocational","3018","0.859455436527873","0.847809075173468","0.871101797882278","0"
"Not disabled","1997","35-65 y.","vocational + Abi","160","0.942598506310728","0.907632293150959","0.977564719470497","0"
"Not disabled","1997","35-65 y.","higher vocational","423","0.884267071569956","0.855096341340468","0.913437801799443","0"
"Not disabled","1997","35-65 y.","higher education","1134","0.944328385646026","0.93134469642219","0.957312074869861","0"
"Not disabled","1997","66 and older","in school","","","","","0"
"Not disabled","1997","66 and older","inadequately","37","0.770405995197997","0.648868782031342","0.891943208364651","0"
"Not disabled","1997","66 and older","general elemantary","372","0.774418519303762","0.736751859712663","0.81208517889486","0"
"Not disabled","1997","66 and older","middle vocational","573","0.69915115961733","0.667390351424045","0.730911967810616","0"
"Not disabled","1997","66 and older","vocational + Abi","19","","","","0"
"Not disabled","1997","66 and older","higher vocational","52","0.657277797798823","0.554550286728007","0.76000530886964","0"
"Not disabled","1997","66 and older","higher education","123","0.674481973193027","0.603415862011911","0.745548084374144","0"
"Not disabled","1997","16-34 y.","general elemantary","866","0.989851576401319","0.983210654126411","0.996492498676228","0"
"Not disabled","1997","16-34 y.","middle vocational","2215","0.984151506800969","0.979000275014084","0.989302738587855","0"
"Not disabled","1997","16-34 y.","vocational + Abi","253","0.970500185071009","0.949972721300047","0.991027648841972","0"
"Not disabled","1997","16-34 y.","higher vocational","206","0.964745586596459","0.939978698837235","0.989512474355682","0"
"Not disabled","1997","16-34 y.","higher education","402","0.99662629751418","0.990979006850868","1.00227358817749","0"
"Not disabled","1997","16-34 y.","in school","313","0.985926243553699","0.972938557600465","0.998913929506933","0"
"Not disabled","1997","16-34 y.","inadequately","85","0.867685737889764","0.799906445020221","0.935465030759307","0"
"Disabled","1998","16-34 y.","in school","6","","","","1"
"Disabled","1998","16-34 y.","inadequately","8","","","","1"
"Disabled","1998","16-34 y.","general elemantary","7","","","","1"
"Disabled","1998","16-34 y.","middle vocational","45","0.0179045208560498","0.0124958029383416","0.0233132387737579","1"
"Disabled","1998","16-34 y.","vocational + Abi","11","","","","1"
"Disabled","1998","16-34 y.","higher vocational","5","","","","1"
"Disabled","1998","16-34 y.","higher education","4","","","","1"
"Disabled","1998","66 and older","higher vocational","30","0.386177603929433","0.280798118952205","0.491557088906661","1"
"Disabled","1998","66 and older","higher education","51","0.324723345945539","0.257427347148177","0.392019344742901","1"
"Disabled","1998","66 and older","in school","","","","","1"
"Disabled","1998","66 and older","inadequately","11","","","","1"
"Disabled","1998","66 and older","general elemantary","136","0.253910686004982","0.218148187132019","0.289673184877945","1"
"Disabled","1998","66 and older","middle vocational","258","0.31946758510316","0.28873070620266","0.350204464003661","1"
"Disabled","1998","66 and older","vocational + Abi","11","","","","1"
"Disabled","1998","35-65 y.","in school","","","","","1"
"Disabled","1998","35-65 y.","inadequately","47","0.17233155538663","0.130153812452575","0.214509298320686","1"
"Disabled","1998","35-65 y.","general elemantary","163","0.154837349154118","0.133192416340518","0.176482281967717","1"
"Disabled","1998","35-65 y.","middle vocational","445","0.128755155660795","0.118157626601543","0.139352684720047","1"
"Disabled","1998","35-65 y.","vocational + Abi","10","","","","1"
"Disabled","1998","35-65 y.","higher vocational","51","0.121820156319623","0.0930935231736277","0.150546789465618","1"
"Disabled","1998","35-65 y.","higher education","78","0.0603573234275738","0.0476158930339461","0.0730987538212015","1"
"Not disabled","1998","35-65 y.","in school","2","","","","0"
"Not disabled","1998","35-65 y.","inadequately","261","0.82766844461337","0.785490701679314","0.869846187547425","0"
"Not disabled","1998","35-65 y.","general elemantary","910","0.845162650845882","0.823517718032283","0.866807583659482","0"
"Not disabled","1998","35-65 y.","middle vocational","3392","0.871244844339205","0.860647315279953","0.881842373398457","0"
"Not disabled","1998","35-65 y.","vocational + Abi","190","0.947853944976807","0.917042324949398","0.978665565004215","0"
"Not disabled","1998","35-65 y.","higher vocational","447","0.878179843680377","0.849453210534382","0.906906476826372","0"
"Not disabled","1998","35-65 y.","higher education","1264","0.939642676572426","0.926901246178799","0.952384106966054","0"
"Not disabled","1998","66 and older","in school","","","","","0"
"Not disabled","1998","66 and older","inadequately","39","0.701989232781232","0.575211117225992","0.828767348336472","0"
"Not disabled","1998","66 and older","general elemantary","433","0.746089313995018","0.710326815122055","0.781851812867981","0"
"Not disabled","1998","66 and older","middle vocational","626","0.68053241489684","0.64979553599634","0.71126929379734","0"
"Not disabled","1998","66 and older","vocational + Abi","20","","","","0"
"Not disabled","1998","66 and older","higher vocational","52","0.613822396070567","0.508442911093339","0.719201881047795","0"
"Not disabled","1998","66 and older","higher education","135","0.675276654054461","0.607980655257099","0.742572652851823","0"
"Not disabled","1998","16-34 y.","general elemantary","906","0.994017009559895","0.989014720722373","0.999019298397417","0"
"Not disabled","1998","16-34 y.","middle vocational","2264","0.98209547914395","0.976686761226242","0.987504197061658","0"
"Not disabled","1998","16-34 y.","vocational + Abi","270","0.961144474829365","0.938549302417152","0.983739647241579","0"
"Not disabled","1998","16-34 y.","higher vocational","239","0.96796603464614","0.945871310291615","0.990060759000666","0"
"Not disabled","1998","16-34 y.","higher education","440","0.995248796651222","0.988852564092792","1.00164502920965","0"
"Not disabled","1998","16-34 y.","in school","326","0.979528257774878","0.964295977015986","0.994760538533771","0"
"Not disabled","1998","16-34 y.","inadequately","81","0.898534871583225","0.835804341037559","0.96126540212889","0"
"Disabled","1999","16-34 y.","in school","5","","","","1"
"Disabled","1999","16-34 y.","inadequately","10","","","","1"
"Disabled","1999","16-34 y.","general elemantary","13","","","","1"
"Disabled","1999","16-34 y.","middle vocational","41","0.0169485865318765","0.0115828021361125","0.0223143709276405","1"
"Disabled","1999","16-34 y.","vocational + Abi","6","","","","1"
"Disabled","1999","16-34 y.","higher vocational","3","","","","1"
"Disabled","1999","16-34 y.","higher education","3","","","","1"
"Disabled","1999","66 and older","in school","","","","","1"
"Disabled","1999","66 and older","inadequately","11","","","","1"
"Disabled","1999","66 and older","general elemantary","128","0.256142290973246","0.220021916904056","0.292262665042437","1"
"Disabled","1999","66 and older","middle vocational","271","0.351613792857307","0.320120536052711","0.383107049661902","1"
"Disabled","1999","66 and older","vocational + Abi","11","","","","1"
"Disabled","1999","66 and older","higher vocational","30","0.344847677942722","0.243800678114481","0.445894677770963","1"
"Disabled","1999","66 and older","higher education","53","0.299731311510261","0.236078152225085","0.363384470795437","1"
"Disabled","1999","35-65 y.","in school","","","","","1"
"Disabled","1999","35-65 y.","inadequately","49","0.198044087264364","0.151937462599267","0.244150711929461","1"
"Disabled","1999","35-65 y.","general elemantary","156","0.167571748336944","0.144503896049694","0.190639600624194","1"
"Disabled","1999","35-65 y.","middle vocational","465","0.134374659696991","0.12360294105332","0.145146378340663","1"
"Disabled","1999","35-65 y.","vocational + Abi","9","","","","1"
"Disabled","1999","35-65 y.","higher vocational","50","0.122353266363374","0.0939687979670618","0.150737734759686","1"
"Disabled","1999","35-65 y.","higher education","78","0.0569456795565334","0.0445930763901724","0.0692982827228945","1"
"Not disabled","1999","35-65 y.","in school","2","","","","0"
"Not disabled","1999","35-65 y.","inadequately","238","0.801955912735636","0.755849288070539","0.848062537400733","0"
"Not disabled","1999","35-65 y.","general elemantary","851","0.832428251663056","0.809360399375806","0.855496103950306","0"
"Not disabled","1999","35-65 y.","middle vocational","3386","0.865625340303009","0.854853621659337","0.87639705894668","0"
"Not disabled","1999","35-65 y.","vocational + Abi","205","0.95642636067637","0.929075002915353","0.983777718437387","0"
"Not disabled","1999","35-65 y.","higher vocational","462","0.877646733636626","0.849262265240314","0.906031202032938","0"
"Not disabled","1999","35-65 y.","higher education","1274","0.943054320443467","0.930701717277106","0.955406923609828","0"
"Not disabled","1999","66 and older","in school","","","","","0"
"Not disabled","1999","66 and older","inadequately","47","0.765048161554306","0.655937319861316","0.874159003247296","0"
"Not disabled","1999","66 and older","general elemantary","433","0.743857709026754","0.707737334957563","0.779978083095944","0"
"Not disabled","1999","66 and older","middle vocational","612","0.648386207142693","0.616892950338098","0.679879463947289","0"
"Not disabled","1999","66 and older","vocational + Abi","20","","","","0"
"Not disabled","1999","66 and older","higher vocational","55","0.655152322057278","0.554105322229037","0.756199321885519","0"
"Not disabled","1999","66 and older","higher education","146","0.700268688489739","0.636615529204563","0.763921847774915","0"
"Not disabled","1999","16-34 y.","general elemantary","872","0.987876718711416","0.980666674597663","0.99508676282517","0"
"Not disabled","1999","16-34 y.","middle vocational","2182","0.983051413468124","0.97768562907236","0.988417197863887","0"
"Not disabled","1999","16-34 y.","vocational + Abi","258","0.981024092625056","0.96456570676014","0.997482478489972","0"
"Not disabled","1999","16-34 y.","higher vocational","221","0.968106536889402","0.945095483624563","0.991117590154241","0"
"Not disabled","1999","16-34 y.","higher education","414","0.99604833609401","0.99002675872536","1.00206991346266","0"
"Not disabled","1999","16-34 y.","in school","314","0.983017568189444","0.968838968895215","0.997196167483674","0"
"Not disabled","1999","16-34 y.","inadequately","72","0.891905910059948","0.824700898454186","0.95911092166571","0"
"Disabled","2000","16-34 y.","in school","7","","","","1"
"Disabled","2000","16-34 y.","inadequately","14","","","","1"
"Disabled","2000","16-34 y.","general elemantary","30","0.0302394658716684","0.0207952538890334","0.0396836778543034","1"
"Disabled","2000","16-34 y.","middle vocational","54","0.0137206260824515","0.00990469148245121","0.0175365606824517","1"
"Disabled","2000","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2000","16-34 y.","higher vocational","6","","","","1"
"Disabled","2000","16-34 y.","higher education","6","","","","1"
"Disabled","2000","66 and older","in school","","","","","1"
"Disabled","2000","66 and older","inadequately","11","","","","1"
"Disabled","2000","66 and older","general elemantary","173","0.194404814602505","0.16887432286661","0.2199353063384","1"
"Disabled","2000","66 and older","middle vocational","494","0.281619171580517","0.261227542843359","0.302010800317676","1"
"Disabled","2000","66 and older","vocational + Abi","22","","","","1"
"Disabled","2000","66 and older","higher vocational","69","0.311243712140782","0.253149046112402","0.369338378169161","1"
"Disabled","2000","66 and older","higher education","88","0.227642155369104","0.18749297303708","0.267791337701127","1"
"Disabled","2000","35-65 y.","in school","2","","","","1"
"Disabled","2000","35-65 y.","inadequately","37","0.171904558946489","0.12426985572247","0.219539262170508","1"
"Disabled","2000","35-65 y.","general elemantary","215","0.148581998757642","0.129802759530772","0.167361237984513","1"
"Disabled","2000","35-65 y.","middle vocational","886","0.125585085048219","0.118040462889619","0.133129707206819","1"
"Disabled","2000","35-65 y.","vocational + Abi","31","0.070446280017164","0.0481935902228775","0.0926989698114504","1"
"Disabled","2000","35-65 y.","higher vocational","121","0.115902132759202","0.0979544504568802","0.133849815061524","1"
"Disabled","2000","35-65 y.","higher education","168","0.0649502376076475","0.0555762675382683","0.0743242076770266","1"
"Not disabled","2000","35-65 y.","in school","5","","","","0"
"Not disabled","2000","35-65 y.","inadequately","204","0.828095441053511","0.780460737829492","0.87573014427753","0"
