"m11124","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2014","Schleswig-Holstein","Single parent ","6","","","","1"
"Disabled","2014","Schleswig-Holstein","Couple + C. LE 16 ","11","","","","1"
"Disabled","2014","Schleswig-Holstein","Couple + C. GT 16 ","7","","","","1"
"Disabled","2014","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Disabled","2014","Hamburg","1-pers.-HH","14","","","","1"
"Disabled","2014","Hamburg","(Married) couple without C. ","15","","","","1"
"Disabled","2014","Hamburg","Single parent ","5","","","","1"
"Disabled","2014","Hamburg","Couple + C. LE 16 ","1","","","","1"
"Disabled","2014","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Disabled","2014","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","2014","Lower Saxony","1-pers.-HH","56","0.169215343808813","0.125685233788634","0.212745453828993","1"
"Disabled","2014","Lower Saxony","(Married) couple without C. ","129","0.1899406335081","0.162430674758943","0.217450592257256","1"
"Disabled","2014","Lower Saxony","Single parent ","29","","","","1"
"Disabled","2014","Lower Saxony","Couple + C. LE 16 ","25","","","","1"
"Disabled","2014","Lower Saxony","Couple + C. GT 16 ","30","0.130935218238284","0.0923102091649648","0.169560227311604","1"
"Disabled","2014","Lower Saxony","Couple + C. LE and GT 16","7","","","","1"
"Disabled","2014","Bremen","1-pers.-HH","2","","","","1"
"Disabled","2014","Bremen","(Married) couple without C. ","5","","","","1"
"Disabled","2014","Bremen","Single parent ","3","","","","1"
"Disabled","2014","Bremen","Couple + C. LE 16 ","2","","","","1"
"Disabled","2014","Bremen","Couple + C. GT 16 ","1","","","","1"
"Disabled","2014","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2014","North Rhine-Westphalia","1-pers.-HH","137","0.223667154941919","0.191508837285987","0.255825472597852","1"
"Disabled","2014","North Rhine-Westphalia","(Married) couple without C. ","295","0.193630580379905","0.173863255528005","0.213397905231805","1"
"Disabled","2014","Berlin","Couple + C. LE and GT 16","5","","","","1"
"Disabled","2014","Brandenburg","1-pers.-HH","32","0.204460486369281","0.139919138035739","0.269001834702824","1"
"Disabled","2014","Brandenburg","(Married) couple without C. ","69","0.15344751619736","0.1181712362555","0.188723796139219","1"
"Disabled","2014","Brandenburg","Single parent ","11","","","","1"
"Disabled","2014","Brandenburg","Couple + C. LE 16 ","4","","","","1"
"Disabled","2014","Brandenburg","Couple + C. GT 16 ","7","","","","1"
"Disabled","2014","Brandenburg","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","1-pers.-HH","22","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","37","0.182245334152857","0.130762678646653","0.233727989659061","1"
"Disabled","2014","Mecklenburg-Western Pomerania","Single parent ","6","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Disabled","2014","Saxony","1-pers.-HH","44","0.168157261027561","0.121888309560821","0.214426212494301","1"
"Disabled","2014","Saxony","(Married) couple without C. ","86","0.145750364971449","0.11715686063978","0.174343869303118","1"
"Disabled","2014","Saxony","Single parent ","13","","","","1"
"Disabled","2014","Saxony","Couple + C. LE 16 ","10","","","","1"
"Disabled","2014","Saxony","Couple + C. GT 16 ","13","","","","1"
"Disabled","2014","Saxony","Couple + C. LE and GT 16","4","","","","1"
"Disabled","2014","Saxony-Anhalt","1-pers.-HH","22","","","","1"
"Disabled","2014","Saxony-Anhalt","(Married) couple without C. ","54","0.183646859029915","0.142907504848046","0.224386213211784","1"
"Disabled","2014","Saxony-Anhalt","Single parent ","4","","","","1"
"Disabled","2014","Saxony-Anhalt","Couple + C. LE 16 ","11","","","","1"
"Disabled","2014","Saxony-Anhalt","Couple + C. GT 16 ","7","","","","1"
"Disabled","2014","Saxony-Anhalt","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2014","Thuringia","1-pers.-HH","23","","","","1"
"Disabled","2014","Thuringia","(Married) couple without C. ","61","0.152658137620781","0.114372352871292","0.19094392237027","1"
"Disabled","2014","Thuringia","Single parent ","9","","","","1"
"Disabled","2014","Thuringia","Couple + C. LE 16 ","10","","","","1"
"Disabled","2014","Thuringia","Couple + C. GT 16 ","12","","","","1"
"Disabled","2014","North Rhine-Westphalia","Single parent ","42","0.127120961036503","0.0989470872822647","0.155294834790741","1"
"Disabled","2014","North Rhine-Westphalia","Couple + C. LE 16 ","55","0.0522691080236658","0.041017005938326","0.0635212101090057","1"
"Disabled","2014","North Rhine-Westphalia","Couple + C. GT 16 ","55","0.0767466514739229","0.0579206692324109","0.095572633715435","1"
"Disabled","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","23","","","","1"
"Disabled","2014","Hesse","1-pers.-HH","51","0.227947154413508","0.174311354571568","0.281582954255447","1"
"Disabled","2014","Berlin","Single parent ","7","","","","1"
"Disabled","2014","Berlin","Couple + C. LE 16 ","7","","","","1"
"Disabled","2014","Berlin","Couple + C. GT 16 ","7","","","","1"
"Disabled","2014","Thuringia","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2014","Hesse","(Married) couple without C. ","112","0.184215297115302","0.151054950346094","0.21737564388451","1"
"Disabled","2014","Hesse","Single parent ","16","","","","1"
"Disabled","2014","Hesse","Couple + C. LE 16 ","18","","","","1"
"Disabled","2014","Hesse","Couple + C. GT 16 ","27","","","","1"
"Disabled","2014","Hesse","Couple + C. LE and GT 16","15","","","","1"
"Disabled","2014","Bavaria","Couple + C. LE and GT 16","16","","","","1"
"Disabled","2014","Berlin","1-pers.-HH","36","0.188257205539674","0.137291399574198","0.239223011505149","1"
"Disabled","2014","Berlin","(Married) couple without C. ","65","0.220457933683935","0.175037032563045","0.265878834804825","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","46","0.183847262754131","0.134426847027882","0.233267678480381","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","72","0.150491669916268","0.116968318929545","0.18401502090299","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","Single parent ","4","","","","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","11","","","","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","17","","","","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","6","","","","1"
"Disabled","2014","Baden-Württemberg","1-pers.-HH","72","0.185834477021551","0.14718062416798","0.224488329875122","1"
"Disabled","2014","Baden-Württemberg","(Married) couple without C. ","148","0.16669589942475","0.141491714012525","0.191900084836976","1"
"Disabled","2014","Baden-Württemberg","Single parent ","17","","","","1"
"Disabled","2014","Baden-Württemberg","Couple + C. LE 16 ","24","","","","1"
"Disabled","2014","Baden-Württemberg","Couple + C. GT 16 ","28","","","","1"
"Disabled","2014","Baden-Württemberg","Couple + C. LE and GT 16","12","","","","1"
"Disabled","2014","Bavaria","1-pers.-HH","91","0.167381185450432","0.136841217660989","0.197921153239875","1"
"Disabled","2014","Bavaria","(Married) couple without C. ","217","0.170086118962535","0.149089639313242","0.191082598611828","1"
"Disabled","2014","Bavaria","Single parent ","28","","","","1"
"Disabled","2014","Bavaria","Couple + C. LE 16 ","42","0.0335149205189878","0.0231354841044928","0.0438943569334828","1"
"Disabled","2014","Bavaria","Couple + C. GT 16 ","49","0.103660365145707","0.0775861582763665","0.129734572015049","1"
"Not disabled","2014","Schleswig-Holstein","1-pers.-HH","117","0.802122882249163","0.736825117777402","0.867420646720923","0"
"Not disabled","2014","Schleswig-Holstein","(Married) couple without C. ","210","0.819957963113866","0.773697720423677","0.866218205804054","0"
"Not disabled","2014","Schleswig-Holstein","Single parent ","83","0.920521739093767","0.864327177144434","0.976716301043099","0"
"Not disabled","2014","Schleswig-Holstein","Couple + C. LE 16 ","241","0.971021378891592","0.950310378597665","0.99173237918552","0"
"Not disabled","2014","Schleswig-Holstein","Couple + C. GT 16 ","86","0.928093063728041","0.87558962207094","0.980596505385141","0"
"Not disabled","2014","Schleswig-Holstein","Couple + C. LE and GT 16","57","1","1","1","0"
"Not disabled","2014","Hamburg","1-pers.-HH","55","0.79456442408675","0.699235228004867","0.889893620168632","0"
"Not disabled","2014","Hamburg","(Married) couple without C. ","118","0.858275133808151","0.799001907986598","0.917548359629704","0"
"Not disabled","2014","Hamburg","Single parent ","43","0.823830270798686","0.716056770426233","0.93160377117114","0"
"Not disabled","2014","Hamburg","Couple + C. LE 16 ","109","0.997519521555819","0.988223862660092","1.00681518045155","0"
"Not disabled","2014","Hamburg","Couple + C. GT 16 ","40","0.969270239277259","0.917075651223102","1.02146482733142","0"
"Not disabled","2014","Hamburg","Couple + C. LE and GT 16","31","1","1","1","0"
"Not disabled","2014","Lower Saxony","1-pers.-HH","229","0.830784656191187","0.787254546171007","0.874314766211367","0"
"Not disabled","2014","Bremen","Couple + C. LE and GT 16","23","","","","0"
"Not disabled","2014","North Rhine-Westphalia","1-pers.-HH","508","0.776332845058081","0.744174527402149","0.808491162714013","0"
"Not disabled","2014","North Rhine-Westphalia","(Married) couple without C. ","1240","0.806369419620095","0.786602094768195","0.826136744471995","0"
"Not disabled","2014","Bremen","Single parent ","33","0.855341338359745","0.740436373851578","0.970246302867912","0"
"Not disabled","2014","Bremen","Couple + C. LE 16 ","46","0.975145580316311","0.931103886389499","1.01918727424312","0"
"Not disabled","2014","Bremen","Couple + C. GT 16 ","24","","","","0"
"Not disabled","2014","Lower Saxony","Couple + C. LE and GT 16","256","0.959887618737765","0.936172809584072","0.983602427891458","0"
"Not disabled","2014","Bremen","1-pers.-HH","33","0.897301951572933","0.796732873161372","0.997871029984495","0"
"Not disabled","2014","Bremen","(Married) couple without C. ","40","0.945764044759554","0.879591645624062","1.01193644389505","0"
"Not disabled","2014","Lower Saxony","Single parent ","230","0.886573068059033","0.847952952520563","0.925193183597504","0"
"Not disabled","2014","Lower Saxony","Couple + C. LE 16 ","622","0.955447406072997","0.939549649573016","0.971345162572977","0"
"Not disabled","2014","Lower Saxony","Couple + C. GT 16 ","263","0.869064781761716","0.830439772688396","0.907689790835035","0"
"Not disabled","2014","Lower Saxony","(Married) couple without C. ","652","0.8100593664919","0.782549407742744","0.837569325241057","0"
"Not disabled","2014","North Rhine-Westphalia","Single parent ","495","0.872879038963497","0.844705165209259","0.901052912717735","0"
"Not disabled","2014","North Rhine-Westphalia","Couple + C. LE 16 ","1448","0.947730891976334","0.936478789890994","0.958982994061674","0"
"Not disabled","2014","North Rhine-Westphalia","Couple + C. GT 16 ","713","0.923253348526077","0.904427366284565","0.942079330767589","0"
"Not disabled","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","459","0.948664238472273","0.928963121887514","0.968365355057031","0"
"Not disabled","2014","Hesse","1-pers.-HH","184","0.772052845586492","0.718417045744553","0.825688645428432","0"
"Not disabled","2014","Hesse","(Married) couple without C. ","413","0.815784702884698","0.78262435611549","0.848945049653906","0"
"Not disabled","2014","Hesse","Single parent ","154","0.900640528644406","0.855672483370946","0.945608573917867","0"
"Not disabled","2014","Hesse","Couple + C. LE 16 ","463","0.965138019798672","0.94874547833422","0.981530561263124","0"
"Not disabled","2014","Hesse","Couple + C. GT 16 ","179","0.907540447237308","0.867983445179449","0.947097449295167","0"
"Not disabled","2014","Hesse","Couple + C. LE and GT 16","165","0.925102232428875","0.886648266290347","0.963556198567403","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","190","0.816152737245868","0.766732321519619","0.865573152972118","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","365","0.849508330083732","0.81598497909701","0.883031681070455","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","Single parent ","151","0.982150791510796","0.961306803791643","1.00299477922995","0"
"Not disabled","2014","Saxony","(Married) couple without C. ","499","0.854249635028551","0.825656130696882","0.88284313936022","0"
"Not disabled","2014","Saxony","Single parent ","109","0.927578837631363","0.881587468639485","0.973570206623241","0"
"Not disabled","2014","Bavaria","Single parent ","368","0.869729273949463","0.836576798743206","0.902881749155721","0"
"Not disabled","2014","Bavaria","Couple + C. LE 16 ","1113","0.966485079481012","0.956105643066517","0.976864515895507","0"
"Not disabled","2014","Brandenburg","Couple + C. GT 16 ","74","0.926703385818207","0.869946584289788","0.983460187346627","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","179","0.817754665847143","0.766272010340939","0.869237321353347","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","Single parent ","52","0.904237331122929","0.828506376518134","0.979968285727724","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","111","0.917614254714761","0.867579104314306","0.967649405115216","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","32","1","1","1","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","25","","","","0"
"Not disabled","2014","Saxony","1-pers.-HH","207","0.831842738972439","0.785573787505699","0.878111690439179","0"
"Not disabled","2014","Saxony","Couple + C. LE 16 ","376","0.959690945294004","0.940069931455027","0.97931195913298","0"
"Not disabled","2014","Saxony","Couple + C. GT 16 ","161","0.921241650675054","0.881218750844162","0.961264550505947","0"
"Not disabled","2014","Saxony","Couple + C. LE and GT 16","84","0.953402441585082","0.909364555313172","0.997440327856992","0"
"Not disabled","2014","Saxony-Anhalt","1-pers.-HH","136","0.863397467246654","0.809848104304006","0.916946830189301","0"
"Not disabled","2014","Saxony-Anhalt","(Married) couple without C. ","293","0.816353140970085","0.775613786788216","0.857092495151954","0"
"Not disabled","2014","Saxony-Anhalt","Single parent ","81","0.93993089273373","0.889416844002647","0.990444941464813","0"
"Not disabled","2014","Saxony-Anhalt","Couple + C. LE 16 ","176","0.929244208013804","0.892492864732717","0.965995551294891","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","387","0.964353395151938","0.946138203383116","0.982568586920761","0"
"Not disabled","2014","Baden-Württemberg","Single parent ","202","0.880128470100747","0.837109788882842","0.923147151318653","0"
"Not disabled","2014","Baden-Württemberg","Couple + C. LE and GT 16","314","0.945386146983179","0.920720340684181","0.970051953282178","0"
"Not disabled","2014","Bavaria","1-pers.-HH","483","0.832618814549568","0.802078846760125","0.863158782339011","0"
"Not disabled","2014","Bavaria","(Married) couple without C. ","1013","0.829913881037465","0.808917401388172","0.850910360686758","0"
"Not disabled","2014","Brandenburg","(Married) couple without C. ","332","0.84655248380264","0.811276203860781","0.8818287637445","0"
"Not disabled","2014","Brandenburg","Single parent ","89","0.862824559645234","0.795395435000153","0.930253684290315","0"
"Not disabled","2014","Brandenburg","Couple + C. LE 16 ","212","0.991258660591839","0.978844890309231","1.00367243087445","0"
"Not disabled","2014","Brandenburg","Couple + C. LE and GT 16","54","0.972312894272462","0.929718498162718","1.01490729038221","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","1-pers.-HH","80","0.748750368675229","0.664578058607479","0.832922678742979","0"
"Not disabled","2014","Saxony-Anhalt","Couple + C. GT 16 ","85","0.939927121479558","0.891371391313631","0.988482851645485","0"
"Not disabled","2014","Saxony-Anhalt","Couple + C. LE and GT 16","62","0.97984923203193","0.945689312254357","1.0140091518095","0"
"Not disabled","2014","Thuringia","1-pers.-HH","133","0.86097896288997","0.806688652589913","0.915269273190026","0"
"Not disabled","2014","Thuringia","(Married) couple without C. ","278","0.847341862379219","0.80905607762973","0.885627647128708","0"
"Not disabled","2014","Thuringia","Single parent ","65","0.894126459712568","0.824025264528043","0.964227654897093","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","126","0.867864239587032","0.812361278517357","0.923367200656707","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","144","0.974317976648086","0.949003588345852","0.999632364950319","0"
"Not disabled","2014","Baden-Württemberg","1-pers.-HH","317","0.814165522978449","0.775511670124878","0.85281937583202","0"
"Not disabled","2014","Baden-Württemberg","(Married) couple without C. ","692","0.83330410057525","0.808099915163024","0.858508285987475","0"
"Not disabled","2014","Baden-Württemberg","Couple + C. LE 16 ","913","0.981765659516","0.973198689554257","0.990332629477744","0"
"Not disabled","2014","Baden-Württemberg","Couple + C. GT 16 ","379","0.931338655098667","0.906771161379642","0.955906148817692","0"
"Not disabled","2014","Brandenburg","1-pers.-HH","118","0.795539513630719","0.730998165297176","0.860080861964261","0"
"Not disabled","2014","Bavaria","Couple + C. GT 16 ","476","0.896339634854293","0.870265427984952","0.922413841723634","0"
"Not disabled","2014","Berlin","(Married) couple without C. ","255","0.779542066316065","0.734121165195175","0.824962967436955","0"
"Not disabled","2014","Berlin","Single parent ","96","0.967467964054898","0.933206698824414","1.00172922928538","0"
"Not disabled","2014","Berlin","Couple + C. LE 16 ","205","0.950361066811556","0.921123872209701","0.979598261413412","0"
"Not disabled","2014","Berlin","Couple + C. GT 16 ","55","0.757556797198598","0.650881256645649","0.864232337751548","0"
"Not disabled","2014","Berlin","Couple + C. LE and GT 16","37","0.818507893822839","0.701944079027706","0.935071708617972","0"
"Not disabled","2014","Thuringia","Couple + C. LE 16 ","209","0.966270020242646","0.94235981376611","0.990180226719182","0"
"Not disabled","2014","Thuringia","Couple + C. GT 16 ","119","0.901182457008662","0.85008069991003","0.952284214107294","0"
"Not disabled","2014","Thuringia","Couple + C. LE and GT 16","58","0.947661390349137","0.891773095717957","1.00354968498032","0"
"Not disabled","2014","Berlin","1-pers.-HH","190","0.811742794460326","0.760776988494851","0.862708600425802","0"
"Not disabled","2014","Bavaria","Couple + C. LE and GT 16","379","0.946578993153957","0.924402952512691","0.968755033795222","0"
"Disabled","2015","Schleswig-Holstein","1-pers.-HH","18","","","","1"
"Disabled","2015","Schleswig-Holstein","(Married) couple without C. ","42","0.133372993760176","0.0911451917534515","0.175600795766901","1"
"Disabled","2015","Schleswig-Holstein","Single parent ","11","","","","1"
"Disabled","2015","Schleswig-Holstein","Couple + C. LE 16 ","12","","","","1"
"Disabled","2015","Schleswig-Holstein","Couple + C. GT 16 ","9","","","","1"
"Disabled","2015","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Disabled","2015","Hamburg","1-pers.-HH","11","","","","1"
"Disabled","2015","Hamburg","(Married) couple without C. ","14","","","","1"
"Disabled","2015","Hamburg","Single parent ","4","","","","1"
"Disabled","2015","Hamburg","Couple + C. LE 16 ","2","","","","1"
"Disabled","2015","Hamburg","Couple + C. GT 16 ","3","","","","1"
"Disabled","2015","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","2015","Lower Saxony","1-pers.-HH","57","0.184390043361299","0.140939284032162","0.227840802690436","1"
"Disabled","2015","Lower Saxony","(Married) couple without C. ","122","0.192427630719704","0.164762977435995","0.220092284003413","1"
"Disabled","2015","Lower Saxony","Single parent ","24","","","","1"
"Disabled","2015","Lower Saxony","Couple + C. LE 16 ","17","","","","1"
"Disabled","2015","Lower Saxony","Couple + C. GT 16 ","24","","","","1"
"Disabled","2015","Lower Saxony","Couple + C. LE and GT 16","9","","","","1"
"Disabled","2015","Bremen","1-pers.-HH","2","","","","1"
"Disabled","2015","Bremen","(Married) couple without C. ","4","","","","1"
"Disabled","2015","Bremen","Single parent ","3","","","","1"
"Disabled","2015","Bremen","Couple + C. LE 16 ","2","","","","1"
"Disabled","2015","Bremen","Couple + C. GT 16 ","1","","","","1"
"Disabled","2015","Bremen","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2015","North Rhine-Westphalia","1-pers.-HH","134","0.234901690818784","0.203038055185872","0.266765326451696","1"
"Disabled","2015","North Rhine-Westphalia","(Married) couple without C. ","281","0.195278134328253","0.175047859137802","0.215508409518704","1"
"Disabled","2015","North Rhine-Westphalia","Single parent ","44","0.110858231159535","0.0838476523566502","0.13786880996242","1"
"Disabled","2015","North Rhine-Westphalia","Couple + C. LE 16 ","50","0.0488875371921373","0.0379715682715314","0.0598035061127432","1"
"Disabled","2015","North Rhine-Westphalia","Couple + C. GT 16 ","53","0.0612959513410853","0.0439780768619908","0.0786138258201797","1"
"Disabled","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","20","","","","1"
"Disabled","2015","Berlin","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2015","Brandenburg","1-pers.-HH","27","","","","1"
"Disabled","2015","Brandenburg","(Married) couple without C. ","73","0.172092751263428","0.135376595329506","0.208808907197349","1"
"Disabled","2015","Brandenburg","Single parent ","8","","","","1"
"Disabled","2015","Brandenburg","Couple + C. LE 16 ","7","","","","1"
"Disabled","2015","Brandenburg","Couple + C. GT 16 ","6","","","","1"
"Disabled","2015","Brandenburg","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","1-pers.-HH","23","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","38","0.188277738745566","0.135022034340142","0.241533443150991","1"
"Disabled","2015","Mecklenburg-Western Pomerania","Single parent ","6","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","3","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Disabled","2015","Saxony","1-pers.-HH","36","0.138295052925704","0.0951567403451915","0.181433365506216","1"
"Disabled","2015","Saxony","(Married) couple without C. ","90","0.179775379427118","0.147942663420276","0.21160809543396","1"
"Disabled","2015","Saxony","Single parent ","11","","","","1"
"Disabled","2015","Saxony","Couple + C. LE 16 ","9","","","","1"
"Disabled","2015","Saxony","Couple + C. GT 16 ","12","","","","1"
"Disabled","2015","Saxony","Couple + C. LE and GT 16","4","","","","1"
"Disabled","2015","Saxony-Anhalt","1-pers.-HH","17","","","","1"
"Disabled","2015","Saxony-Anhalt","(Married) couple without C. ","42","0.130594736506641","0.0946192140358815","0.166570258977401","1"
"Disabled","2015","Saxony-Anhalt","Single parent ","4","","","","1"
"Disabled","2015","Saxony-Anhalt","Couple + C. LE 16 ","6","","","","1"
"Disabled","2015","Saxony-Anhalt","Couple + C. GT 16 ","4","","","","1"
"Disabled","2015","Saxony-Anhalt","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2015","Thuringia","1-pers.-HH","22","","","","1"
"Disabled","2015","Thuringia","(Married) couple without C. ","58","0.160283250565707","0.12249086694007","0.198075634191344","1"
"Disabled","2015","Thuringia","Single parent ","9","","","","1"
"Disabled","2015","Thuringia","Couple + C. LE 16 ","8","","","","1"
"Disabled","2015","Thuringia","Couple + C. GT 16 ","11","","","","1"
"Disabled","2015","Thuringia","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2015","Hesse","1-pers.-HH","43","0.199608047121764","0.150452604353372","0.248763489890157","1"
"Disabled","2015","Hesse","(Married) couple without C. ","101","0.190627878084357","0.156570989504645","0.224684766664068","1"
"Disabled","2015","Hesse","Single parent ","14","","","","1"
"Disabled","2015","Hesse","Couple + C. LE 16 ","20","","","","1"
"Disabled","2015","Hesse","Couple + C. GT 16 ","23","","","","1"
"Disabled","2015","Berlin","Single parent ","8","","","","1"
"Disabled","2015","Berlin","Couple + C. LE 16 ","7","","","","1"
"Disabled","2015","Berlin","Couple + C. GT 16 ","3","","","","1"
"Disabled","2015","Hesse","Couple + C. LE and GT 16","8","","","","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","41","0.176127730632266","0.126573701169503","0.225681760095028","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","77","0.154088861710455","0.121238731455182","0.186938991965728","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","Single parent ","15","","","","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","14","","","","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","13","","","","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","6","","","","1"
"Disabled","2015","Baden-Württemberg","1-pers.-HH","72","0.196918710057618","0.157092227727391","0.236745192387844","1"
"Disabled","2015","Baden-Württemberg","(Married) couple without C. ","137","0.157861945901732","0.133605978482404","0.18211791332106","1"
"Disabled","2015","Baden-Württemberg","Single parent ","15","","","","1"
"Disabled","2015","Baden-Württemberg","Couple + C. LE 16 ","21","","","","1"
"Disabled","2015","Baden-Württemberg","Couple + C. GT 16 ","30","0.0829402849374305","0.0557426517157491","0.110137918159112","1"
"Disabled","2015","Baden-Württemberg","Couple + C. LE and GT 16","11","","","","1"
"Disabled","2015","Bavaria","1-pers.-HH","86","0.161687505295334","0.132228799335194","0.191146211255474","1"
"Disabled","2015","Bavaria","(Married) couple without C. ","192","0.149043910077545","0.129133379070483","0.168954441084606","1"
"Disabled","2015","Bavaria","Single parent ","29","","","","1"
"Disabled","2015","Bavaria","Couple + C. LE 16 ","32","0.0253255657246225","0.0162608424279953","0.0343902890212497","1"
"Disabled","2015","Bavaria","Couple + C. GT 16 ","47","0.11129851751141","0.084723130651053","0.137873904371766","1"
"Disabled","2015","Bavaria","Couple + C. LE and GT 16","12","","","","1"
"Disabled","2015","Berlin","1-pers.-HH","36","0.190320742653426","0.139366513470855","0.241274971835996","1"
"Disabled","2015","Berlin","(Married) couple without C. ","56","0.231577791002547","0.184694692749135","0.278460889255959","1"
"Not disabled","2015","Schleswig-Holstein","1-pers.-HH","123","0.852651419637566","0.794145841887176","0.911156997387957","0"
"Not disabled","2015","Schleswig-Holstein","(Married) couple without C. ","207","0.866627006239824","0.824399204233099","0.908854808246549","0"
"Not disabled","2015","Schleswig-Holstein","Single parent ","85","0.855505469505412","0.785174019081437","0.925836919929386","0"
"Not disabled","2015","Schleswig-Holstein","Couple + C. LE 16 ","237","0.972604644686899","0.95232991578607","0.992879373587729","0"
"Not disabled","2015","Schleswig-Holstein","Couple + C. GT 16 ","92","0.940981334319232","0.895022119364438","0.986940549274026","0"
"Not disabled","2015","Schleswig-Holstein","Couple + C. LE and GT 16","47","1","1","1","0"
"Not disabled","2015","Hamburg","1-pers.-HH","60","0.798394599615581","0.705073726660967","0.891715472570195","0"
"Not disabled","2015","Hamburg","(Married) couple without C. ","126","0.883569021305126","0.830439171574715","0.936698871035538","0"
"Not disabled","2015","Hamburg","Single parent ","38","0.928651822360666","0.850804918226456","1.00649872649488","0"
"Not disabled","2015","Hamburg","Couple + C. LE 16 ","112","0.929846900075499","0.882962882257295","0.976730917893702","0"
"Not disabled","2015","Hamburg","Couple + C. GT 16 ","42","0.95672192635191","0.897269626624454","1.01617422607937","0"
"Not disabled","2015","Hamburg","Couple + C. LE and GT 16","38","1","1","1","0"
"Not disabled","2015","Lower Saxony","1-pers.-HH","249","0.815609956638701","0.772159197309564","0.859060715967838","0"
"Not disabled","2015","North Rhine-Westphalia","1-pers.-HH","546","0.765098309181216","0.733234673548304","0.796961944814128","0"
"Not disabled","2015","North Rhine-Westphalia","(Married) couple without C. ","1194","0.804721865671747","0.784491590481296","0.824952140862198","0"
"Not disabled","2015","Lower Saxony","(Married) couple without C. ","658","0.807572369280296","0.779907715996587","0.835237022564005","0"
"Not disabled","2015","Lower Saxony","Single parent ","239","0.921403440087044","0.888879968202363","0.953926911971725","0"
"Not disabled","2015","Lower Saxony","Couple + C. LE 16 ","647","0.983773114397955","0.974162987700878","0.993383241095032","0"
"Not disabled","2015","Lower Saxony","Couple + C. GT 16 ","237","0.843906935244572","0.799875086620388","0.887938783868755","0"
