"m11124","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Disabled","1998","Bremen","14","","",""
"Disabled","1998","North Rhine-Westphalia","350","0.152690698944335","0.139487573159244","0.165893824729427"
"Disabled","1998","Hesse","105","0.114585052801635","0.094351738582968","0.134818367020301"
"Disabled","1998","Rhineland-Palatinate,Saarland","94","0.139327829632607","0.115436014819824","0.16321964444539"
"Disabled","1998","Baden-Württemberg","188","0.125698519883069","0.110509902746121","0.140887137020017"
"Disabled","1998","Bavaria","175","0.132073624092277","0.11674874891634","0.147398499268214"
"Disabled","1998","Berlin","57","0.116520131670604","0.0892046433726244","0.143835619968584"
"Disabled","1998","Brandenburg","60","0.0948425248590467","0.0718351169484976","0.117849932769596"
"Disabled","1998","Mecklenburg-Western Pomerania","31","0.0847406066065132","0.0576842840336702","0.111796929179356"
"Disabled","1998","Saxony","71","0.0691659807606117","0.05467017860644","0.0836617829147833"
"Disabled","1998","Saxony-Anhalt","52","0.0818947144019201","0.0613904637274097","0.10239896507643"
"Disabled","1998","Thuringia","51","0.0916013922384609","0.0706183213474278","0.112584463129494"
"Not disabled","1999","Schleswig-Holstein","300","0.882374245544341","0.847615127862376","0.917133363226305"
"Not disabled","1999","Hamburg","125","0.819029914930654","0.755256841030548","0.882802988830761"
"Not disabled","1999","Lower Saxony","1046","0.857699231442853","0.837715104678975","0.877683358206731"
"Not disabled","1999","Bremen","74","0.803926381592737","0.72097483702622","0.886877926159253"
"Not disabled","1999","North Rhine-Westphalia","2375","0.83645940083723","0.822541990897166","0.850376810777295"
"Not disabled","1999","Hesse","801","0.878329886955052","0.856972524286479","0.899687249623625"
"Not disabled","1999","Rhineland-Palatinate,Saarland","675","0.848778703440387","0.823506497225965","0.87405090965481"
"Not disabled","1999","Baden-Württemberg","1558","0.870258634934518","0.854474815370267","0.886042454498769"
"Not disabled","1999","Bavaria","1639","0.879769449881916","0.864761489312172","0.89477741045166"
"Not disabled","1999","Berlin","458","0.861772756683032","0.83199332235163","0.891552191014435"
"Not disabled","1999","Brandenburg","536","0.891643658677909","0.86675178956378","0.916535527792038"
"Not disabled","1999","Mecklenburg-Western Pomerania","369","0.909957815726156","0.881906596907599","0.938009034544713"
"Not disabled","1999","Saxony","1080","0.923924166405178","0.908641093062647","0.93920723974771"
"Not disabled","1999","Saxony-Anhalt","631","0.92135652275445","0.901227859527318","0.941485185981582"
"Not disabled","1999","Thuringia","667","0.901090637530247","0.879314420702481","0.922866854358013"
"Disabled","1999","Schleswig-Holstein","30","0.117625754455659","0.0828666367736946","0.152384872137624"
"Disabled","1999","Hamburg","15","","",""
"Disabled","1999","Lower Saxony","128","0.142300768557147","0.122316641793269","0.162284895321025"
"Disabled","1999","Bremen","14","","",""
"Disabled","1999","North Rhine-Westphalia","338","0.16354059916277","0.149623189222705","0.177458009102834"
"Disabled","1999","Hesse","99","0.121670113044948","0.100312750376375","0.143027475713521"
"Disabled","1999","Rhineland-Palatinate,Saarland","97","0.151221296559613","0.12594909034519","0.176493502774035"
"Disabled","1999","Baden-Württemberg","183","0.129741365065482","0.113957545501231","0.145525184629733"
"Disabled","1999","Bavaria","165","0.120230550118084","0.105222589548339","0.135238510687828"
"Disabled","1999","Berlin","58","0.138227243316968","0.108447808985565","0.16800667764837"
"Disabled","1999","Brandenburg","63","0.108356341322091","0.0834644722079622","0.13324821043622"
"Disabled","1999","Mecklenburg-Western Pomerania","31","0.0900421842738439","0.0619909654552871","0.118093403092401"
"Disabled","1999","Saxony","76","0.0760758335948214","0.0607927602522902","0.0913589069373526"
"Disabled","1999","Saxony-Anhalt","56","0.0786434772455501","0.0585148140184177","0.0987721404726825"
"Disabled","1999","Thuringia","55","0.0989093624697531","0.0771331456419873","0.120685579297519"
"Not disabled","2000","Schleswig-Holstein","644","0.894016928668677","0.871422859819505","0.916610997517849"
"Not disabled","2000","Hamburg","259","0.832132542939158","0.789554887352221","0.874710198526095"
"Not disabled","2000","Lower Saxony","1819","0.877771002503695","0.86353273521774","0.892009269789651"
"Not disabled","2000","Bremen","163","0.841861515342279","0.789705034418333","0.894017996266226"
"Not disabled","2000","North Rhine-Westphalia","4571","0.86909726281807","0.859900448564684","0.878294077071456"
"Not disabled","2000","Hesse","1505","0.887460087467482","0.87235261066484","0.902567564270124"
"Not disabled","2000","Rhineland-Palatinate,Saarland","1302","0.873771032970315","0.856759012826453","0.890783053114176"
"Not disabled","2000","Baden-Württemberg","2673","0.889661883281096","0.878390131453805","0.900933635108387"
"Not disabled","2000","Bavaria","3072","0.891304736665756","0.880833195875294","0.901776277456218"
"Not disabled","2000","Berlin","726","0.872243851598286","0.849437383340814","0.895050319855758"
"Not disabled","2000","Brandenburg","920","0.897893390085747","0.879302494364062","0.916484285807433"
"Not disabled","2000","Mecklenburg-Western Pomerania","518","0.898218696161523","0.873331176746919","0.923106215576127"
"Not disabled","2000","Saxony","1669","0.924457733370798","0.912205243547429","0.936710223194166"
"Not disabled","2000","Saxony-Anhalt","963","0.90901127677062","0.891673675202079","0.926348878339162"
"Not disabled","2000","Thuringia","960","0.893961269678112","0.87535617722701","0.912566362129214"
"Disabled","2000","Schleswig-Holstein","69","0.105983071331323","0.0833890024821506","0.128577140180495"
"Disabled","2000","Hamburg","37","0.167867457060842","0.125289801473905","0.210445112647779"
"Disabled","2000","Lower Saxony","214","0.122228997496305","0.107990730210349","0.13646726478226"
"Disabled","2000","Bremen","25","","",""
"Disabled","2000","North Rhine-Westphalia","596","0.13090273718193","0.121705922928544","0.140099551435316"
"Disabled","2000","Hesse","176","0.112539912532518","0.0974324357298757","0.12764738933516"
"Disabled","2000","Rhineland-Palatinate,Saarland","162","0.126228967029685","0.109216946885824","0.143240987173547"
"Disabled","2000","Baden-Württemberg","295","0.110338116718904","0.0990663648916129","0.121609868546196"
"Disabled","2000","Bavaria","322","0.108695263334244","0.0982237225437818","0.119166804124706"
"Disabled","2000","Berlin","97","0.127756148401714","0.104949680144242","0.150562616659186"
"Disabled","2000","Brandenburg","99","0.102106609914253","0.0835157141925673","0.120697505635938"
"Disabled","2000","Mecklenburg-Western Pomerania","49","0.101781303838477","0.0768937844238732","0.126668823253081"
"Disabled","2000","Saxony","118","0.0755422666292025","0.0632897768058338","0.0877947564525711"
"Disabled","2000","Saxony-Anhalt","94","0.0909887232293797","0.073651121660838","0.108326324797921"
"Disabled","2000","Thuringia","92","0.106038730321888","0.0874336378707855","0.12464382277299"
"Not disabled","2001","Schleswig-Holstein","580","0.858315039970654","0.831567937737446","0.885062142203862"
"Not disabled","2001","Hamburg","235","0.819009973791209","0.773505545656424","0.864514401925994"
"Not disabled","2001","Lower Saxony","1661","0.877637416073818","0.86272867439608","0.892546157751555"
"Not disabled","2001","Bremen","138","0.855490390330953","0.800491465884901","0.910489314777005"
"Not disabled","2001","North Rhine-Westphalia","4142","0.867316474500342","0.857589137253393","0.877043811747291"
"Not disabled","2001","Hesse","1333","0.891457563043027","0.875657789472069","0.907257336613985"
"Not disabled","2001","Rhineland-Palatinate,Saarland","1199","0.875330221733133","0.857734571762872","0.892925871703395"
"Not disabled","2001","Baden-Württemberg","2360","0.891588388305602","0.879679166820858","0.903497609790346"
"Not disabled","2001","Bavaria","2763","0.888705517361088","0.877555201456317","0.899855833265859"
"Not disabled","2001","Berlin","698","0.872638177515955","0.849434958761557","0.895841396270352"
"Not disabled","2001","Brandenburg","864","0.911288867674954","0.893246605160941","0.929331130188967"
"Not disabled","2001","Mecklenburg-Western Pomerania","466","0.899029900389842","0.872932540727274","0.92512726005241"
"Not disabled","2001","Saxony","1533","0.918851134114499","0.905667556130083","0.932034712098914"
"Not disabled","2001","Saxony-Anhalt","918","0.914682403283062","0.897385486377422","0.931979320188703"
"Not disabled","2001","Thuringia","891","0.908624809934079","0.890416610683919","0.926833009184238"
"Disabled","2001","Schleswig-Holstein","73","0.141684960029346","0.114937857796138","0.168432062262554"
"Disabled","2001","Hamburg","40","0.180990026208791","0.135485598074006","0.226494454343576"
"Disabled","2001","Lower Saxony","195","0.122362583926182","0.107453842248445","0.137271325603919"
"Disabled","2001","Bremen","19","","",""
"Disabled","2001","North Rhine-Westphalia","530","0.132683525499658","0.122956188252709","0.142410862746607"
"Disabled","2001","Hesse","156","0.108542436956973","0.0927426633860151","0.124342210527932"
"Disabled","2001","Rhineland-Palatinate,Saarland","155","0.124669778266867","0.107074128296605","0.142265428237128"
"Disabled","2001","Baden-Württemberg","258","0.108411611694398","0.0965023902096542","0.120320833179142"
"Disabled","2001","Bavaria","293","0.111294482638912","0.100144166734141","0.122444798543683"
"Disabled","2001","Berlin","95","0.127361822484045","0.104158603729648","0.150565041238443"
