"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","East Germany","Male","1.38","1","208","1","1","1","2","5","1.17","1.59","1","20","1","1"
"1998","West Germany","Female","1.44","1","748","1","1","1","2","7","1.36","1.52","1","22","1","1"
"1998","West Germany","Male","1.74","1","455","1","1","1","3","8","1.43","2.05","1","64","1","1"
"1999","East Germany","Female","1.38","1","261","1","1","2","2","5","1.26","1.5","1","11","1","1"
"1999","East Germany","Male","1.66","1","207","1","1","2","3","7","1.44","1.88","1","19","1","1"
"1999","West Germany","Female","1.57","1","699","1","1","1","2","12","1.47","1.67","1","14","1","1"
"1999","West Germany","Male","1.52","1","461","1","1","2","3","6","1.36","1.68","1","30","1","1"
"2000","East Germany","Female","1.58","1","405","1","1","2","2","9","1.4","1.76","1","24","1","1"
"2000","East Germany","Male","1.63","1","300","1","1","2","3","8","1.48","1.78","1","9","1","1"
"2000","West Germany","Female","1.48","1","1226","1","1","1","2","8","1.39","1.57","1","30","1","1"
"2000","West Germany","Male","1.81","1","877","1","1","2","3","14","1.65","1.97","1","45","1","1"
"2001","East Germany","Female","1.3","1","379","1","1","1","2","4","1.23","1.37","1","8","1","1"
"2001","East Germany","Male","1.43","1","264","1","1","2","2","6","1.32","1.54","1","8","1","1"
"2001","West Germany","Female","1.33","1","1159","1","1","1","2","4","1.28","1.38","1","12","1","1"
"2001","West Germany","Male","1.45","1","805","1","1","2","2","5","1.38","1.52","1","12","1","1"
"2002","East Germany","Female","1.59","1","344","1","1","2","3","5","1.3","1.88","1","48","1","1"
"2002","East Germany","Male","1.38","1","302","1","1","2","2","4","1.29","1.47","1","5","1","1"
"2002","West Germany","Female","1.31","1","1154","1","1","1","2","5","1.27","1.35","1","10","1","1"
"2002","West Germany","Male","1.4","1","889","1","1","1","2","6","1.33","1.47","1","18","1","1"
"2003","East Germany","Female","1.43","1","367","1","1","2","2","4","1.34","1.52","1","10","1","1"
"2003","East Germany","Male","1.39","1","277","1","1","1","2","7","1.27","1.51","1","12","1","1"
"2003","West Germany","Female","1.38","1","1111","1","1","1","2","6","1.33","1.43","1","15","1","1"
"2003","West Germany","Male","1.5","1","844","1","1","2","2","6","1.42","1.58","1","14","1","1"
"2004","East Germany","Female","1.46","1","355","1","1","2","2","7","1.36","1.56","1","10","1","1"
"2004","East Germany","Male","1.5","1","267","1","1","2","3","5","1.36","1.64","1","13","1","1"
"2004","West Germany","Female","1.37","1","1128","1","1","1","2","5","1.32","1.42","1","13","1","1"
"2004","West Germany","Male","1.48","1","812","1","1","2","2","6","1.41","1.55","1","12","1","1"
"2005","East Germany","Female","1.45","1","330","1","1","2","2","7","1.34","1.56","1","10","1","1"
"2005","East Germany","Male","1.53","1","277","1","1","2","3","5","1.43","1.63","1","7","1","1"
"2005","West Germany","Female","1.39","1","959","1","1","1","2","5","1.33","1.45","1","15","1","1"
"2005","West Germany","Male","1.4","1","699","1","1","2","2","5","1.34","1.46","1","9","1","1"
"2006","East Germany","Female","1.45","1","384","1","1","2","2","5","1.32","1.58","1","20","1","1"
"2006","East Germany","Male","1.81","1","273","1","1","2","3","12","1.53","2.09","1","30","1","1"
"2006","West Germany","Female","1.31","1","1064","1","1","1","2","4","1.25","1.37","1","19","1","1"
"2006","West Germany","Male","1.4","1","819","1","1","2","2","4","1.34","1.46","1","12","1","1"
"2007","East Germany","Female","1.39","1","342","1","1","2","2","5","1.28","1.5","1","12","1","1"
"2007","East Germany","Male","1.36","1","285","1","1","2","2","5","1.25","1.47","1","8","1","1"
"2007","West Germany","Female","1.38","1","1018","1","1","1","2","4","1.32","1.44","1","18","1","1"
"2007","West Germany","Male","1.57","1","781","1","1","2","3","5","1.47","1.67","1","23","1","1"
"2008","East Germany","Female","1.35","1","336","1","1","2","2","4","1.1","1.6","1","42","1","1"
"2008","East Germany","Male","1.4","1","262","1","1","2","2","7","1.29","1.51","1","7","1","1"
"2008","West Germany","Female","1.41","1","896","1","1","2","2","5","1.35","1.47","1","12","1","1"
"2008","West Germany","Male","1.45","1","721","1","1","2","2","5","1.39","1.51","1","8","1","1"
"2009","East Germany","Female","1.4","1","324","1","1","1","2","6","1.3","1.5","1","10","1","1"
"2009","East Germany","Male","1.38","1","277","1","1","1","2","5","1.26","1.5","1","12","1","1"
"2009","West Germany","Female","1.47","1","934","1","1","2","2","6","1.4","1.54","1","14","1","1"
"2009","West Germany","Male","1.5","1","731","1","1","2","2","5","1.4","1.6","1","28","1","1"
"2010","East Germany","Female","1.36","1","465","1","1","2","2","5","1.28","1.44","1","8","1","1"
"2010","East Germany","Male","1.41","1","297","1","1","2","2","5","1.31","1.51","1","7","1","1"
"2010","West Germany","Female","1.44","1","1599","1","1","1","2","5","1.39","1.49","1","20","1","1"
"2010","West Germany","Male","1.49","1","885","1","1","1","2","7","1.4","1.58","1","20","1","1"
"2011","East Germany","Female","1.36","1","562","1","1","2","2","3","1.29","1.43","1","8","1","1"
"2011","East Germany","Male","1.42","1","358","1","1","2","2","5","1.32","1.52","1","10","1","1"
"2011","West Germany","Female","1.36","1","1831","1","1","1","2","4","1.31","1.41","1","30","1","1"
"2011","West Germany","Male","1.53","1","1101","1","1","2","3","5","1.47","1.59","1","20","1","1"
"2012","East Germany","Female","1.45","1","498","1","1","2","3","6","1.36","1.54","1","10","1","1"
"2012","East Germany","Male","1.38","1","386","1","1","2","2","6","1.29","1.47","1","7","1","1"
"2012","West Germany","Female","1.43","1","1630","1","1","2","2","6","1.38","1.48","1","14","1","1"
"2012","West Germany","Male","1.49","1","1173","1","1","2","2","7","1.41","1.57","1","26","1","1"
"2013","East Germany","Female","1.54","1","458","1","1","2","2","6","1.41","1.67","1","20","1","1"
"2013","East Germany","Male","1.48","1","335","1","1","2","2","5","1.38","1.58","1","10","1","1"
"2013","West Germany","Female","1.39","1","1514","1","1","2","2","5","1.35","1.43","1","11","1","1"
"2013","West Germany","Male","1.42","1","1110","1","1","2","2","4","1.35","1.49","1","26","1","1"
"2014","East Germany","Female","1.45","1","412","1","1","2","2","6","1.36","1.54","1","11","1","1"
"2014","East Germany","Male","1.42","1","316","1","1","1","3","5","1.29","1.55","1","17","1","1"
"2014","West Germany","Female","1.36","1","1295","1","1","1","2","5","1.31","1.41","1","10","1","1"
"2014","West Germany","Male","1.42","1","946","1","1","1","3","5","1.35","1.49","1","15","1","1"
"2015","East Germany","Female","1.45","1","428","1","1","1","2","7","1.34","1.56","1","12","1","1"
"2015","East Germany","Male","1.41","1","319","1","1","2","3","4","1.31","1.51","1","6","1","1"
"2015","West Germany","Female","1.43","1","1455","1","1","1","2","7","1.34","1.52","1","50","1","1"
"2015","West Germany","Male","1.45","1","1104","1","1","1","2","6","1.36","1.54","1","32","1","1"
"2016","East Germany","Female","1.35","1","393","1","1","1","2","4","1.27","1.43","1","8","1","1"
"2016","East Germany","Male","1.53","1","281","1","1","2","3","6","1.39","1.67","1","12","1","1"
"2016","West Germany","Female","1.42","1","1462","1","1","1","2","6","1.37","1.47","1","13","1","1"
"2016","West Germany","Male","1.57","1","1024","1","1","2","2","7","1.45","1.69","1","48","1","1"
"2017","East Germany","Female","1.45","1","458","1","1","2","2","6","1.3","1.6","1","30","1","1"
"2017","East Germany","Male","1.52","1","325","1","1","2","3","5","1.41","1.63","1","9","1","1"
"2017","West Germany","Female","1.37","1","1533","1","1","1","2","5","1.32","1.42","1","15","1","1"
"2017","West Germany","Male","1.49","1","1207","1","1","2","3","6","1.44","1.54","1","10","1","1"
"2018","East Germany","Female","1.44","1","475","1","1","1","2","5","1.03","1.85","1","98","1","1"
"2018","East Germany","Male","1.53","1","322","1","1","2","3","5","1.41","1.65","1","15","1","1"
"2018","West Germany","Female","1.38","1","1460","1","1","1","2","5","1.24","1.52","1","100","1","1"
"2018","West Germany","Male","1.44","1","1132","1","1","1","2","7","1.37","1.51","1","20","1","1"
"2019","East Germany","Female","1.47","1","392","1","1","2","3","5","1.38","1.56","1","8","1","1"
"2019","East Germany","Male","1.44","1","370","1","1","2","3","4","1.34","1.54","1","9","1","1"
"2019","West Germany","Female","1.36","1","1473","1","1","1","2","5","1.28","1.44","1","50","1","1"
"2019","West Germany","Male","1.51","1","1179","1","1","2","2","8","1.43","1.59","1","20","1","1"
