"pli0091_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Never","2018","Single parent ","direct migration background","223","0.593650794760216","0.540170866005052","0.64713072351538"
"Never","2018","Single parent ","indirect migration background","","","",""
"Never","2018","Couple + C. LE 16 ","no migration background","","","",""
"Never","2018","Couple + C. LE 16 ","direct migration background","1227","0.757591542128614","0.736832123138046","0.778350961119183"
"Never","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2018","Couple + C. GT 16 ","no migration background","","","",""
"Never","2018","Couple + C. GT 16 ","direct migration background","71","0.786721969758147","0.701620553552789","0.871823385963504"
"Never","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2018","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2018","Couple + C. LE and GT 16","direct migration background","371","0.719359673771659","0.680440716775596","0.758278630767721"
"Never","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"Daily","2019","1-pers.-HH","no migration background","3","","",""
"Daily","2019","1-pers.-HH","direct migration background","2","","",""
"Daily","2019","1-pers.-HH","indirect migration background","","","",""
"Daily","2019","(Married) couple without C. ","no migration background","4","","",""
"Daily","2019","(Married) couple without C. ","direct migration background","","","",""
"Daily","2019","(Married) couple without C. ","indirect migration background","","","",""
"Daily","2019","Single parent ","no migration background","2","","",""
"Daily","2019","Single parent ","direct migration background","","","",""
"Daily","2019","Single parent ","indirect migration background","","","",""
"Daily","2019","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2019","Couple + C. LE 16 ","direct migration background","1","","",""
"Daily","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2019","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2019","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2019","Couple + C. LE and GT 16","no migration background","1","","",""
"Daily","2019","Couple + C. LE and GT 16","direct migration background","6","","",""
"Daily","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2019","1-pers.-HH","no migration background","116","0.0276319186950512","0.0222744564664104","0.0329893809236919"
"Min 1x per week","2019","1-pers.-HH","direct migration background","39","0.0283227003813892","0.018594111255564","0.0380512895072143"
"Min 1x per week","2019","1-pers.-HH","indirect migration background","12","","",""
"Min 1x per week","2019","(Married) couple without C. ","no migration background","86","0.00962674822589814","0.00738931284906521","0.0118641836027311"
"Min 1x per week","2019","(Married) couple without C. ","direct migration background","17","","",""
"Min 1x per week","2019","(Married) couple without C. ","indirect migration background","12","","",""
"Min 1x per week","2019","Single parent ","no migration background","39","0.0188642580858477","0.0121709002920407","0.0255576158796547"
"Min 1x per week","2019","Single parent ","direct migration background","9","","",""
"Min 1x per week","2019","Single parent ","indirect migration background","9","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","no migration background","30","0.00671351073001071","0.00404672363664101","0.00938029782338041"
"Min 1x per week","2019","Couple + C. LE 16 ","direct migration background","23","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","indirect migration background","4","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","no migration background","78","0.0359003436830712","0.0283185747969512","0.0434821125691911"
"Min 1x per week","2019","Couple + C. GT 16 ","direct migration background","10","","",""
"Min 1x per week","2019","Couple + C. GT 16 ","indirect migration background","18","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","no migration background","43","0.0286382671181323","0.0200975735198829","0.0371789607163818"
"Min 1x per week","2019","Couple + C. LE and GT 16","direct migration background","12","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","indirect migration background","14","","",""
"Min 1x per month","2019","1-pers.-HH","no migration background","858","0.219404110335625","0.205877974040157","0.232930246631093"
"Min 1x per month","2019","1-pers.-HH","direct migration background","201","0.248045986818572","0.222719016134897","0.273372957502247"
"Min 1x per month","2019","1-pers.-HH","indirect migration background","104","0.435249949470633","0.370753966471048","0.499745932470218"
"Min 1x per month","2019","(Married) couple without C. ","no migration background","1198","0.155482533464257","0.147179125716093","0.16378594121242"
"Min 1x per month","2019","(Married) couple without C. ","direct migration background","160","0.192922795749272","0.168987039387646","0.216858552110898"
"Min 1x per month","2019","(Married) couple without C. ","indirect migration background","81","0.360923532329484","0.304869410969138","0.416977653689829"
"Min 1x per month","2019","Single parent ","no migration background","441","0.279273445575889","0.257200529553311","0.301346361598466"
"Min 1x per month","2019","Single parent ","direct migration background","86","0.244779950525065","0.208682667323032","0.280877233727099"
"Min 1x per month","2019","Single parent ","indirect migration background","73","0.358240709152002","0.293235449356152","0.423245968947851"
"Min 1x per month","2019","Couple + C. LE 16 ","no migration background","696","0.169558651108495","0.157304289379424","0.181813012837566"
"Min 1x per month","2019","Couple + C. LE 16 ","direct migration background","305","0.157249421070558","0.143513076520833","0.170985765620283"
"Min 1x per month","2019","Couple + C. LE 16 ","indirect migration background","81","0.199856912474123","0.161793424863927","0.237920400084318"
"Min 1x per month","2019","Couple + C. GT 16 ","no migration background","595","0.258884057351783","0.241033326340737","0.27673478836283"
"Min 1x per month","2019","Couple + C. GT 16 ","direct migration background","82","0.117322120282183","0.0897688266390093","0.144875413925357"
"Min 1x per month","2019","Couple + C. GT 16 ","indirect migration background","85","0.42067593649757","0.357692448388608","0.483659424606532"
"Min 1x per month","2019","Couple + C. LE and GT 16","no migration background","348","0.225624451904849","0.204220292515563","0.247028611294135"
"Min 1x per month","2019","Couple + C. LE and GT 16","direct migration background","107","0.166177015389519","0.143444270032346","0.188909760746691"
"Min 1x per month","2019","Couple + C. LE and GT 16","indirect migration background","92","0.408199783766186","0.348911337052155","0.467488230480217"
"Rarely","2019","1-pers.-HH","no migration background","1358","0.355756358975766","0.340109050099137","0.371403667852396"
"Rarely","2019","1-pers.-HH","direct migration background","275","0.301352103213144","0.274443708111789","0.328260498314499"
"Rarely","2019","1-pers.-HH","indirect migration background","81","0.373655187790598","0.310722335890322","0.436588039690873"
"Rarely","2019","(Married) couple without C. ","no migration background","3645","0.477157024857657","0.465711715329748","0.488602334385565"
"Rarely","2019","(Married) couple without C. ","direct migration background","359","0.375458656323828","0.34608489923209","0.404832413415565"
"Rarely","2019","(Married) couple without C. ","indirect migration background","135","0.4301179756184","0.37233368147281","0.48790226976399"
"Rarely","2019","Single parent ","no migration background","774","0.472818516464835","0.448255203617702","0.497381829311968"
"Rarely","2019","Single parent ","direct migration background","157","0.334867070630824","0.295244715509752","0.374489425751895"
"Rarely","2019","Single parent ","indirect migration background","91","0.450660862541924","0.383204931578424","0.518116793505423"
"Rarely","2019","Couple + C. LE 16 ","no migration background","2285","0.647259360777451","0.63165510158219","0.662863619972712"
"Rarely","2019","Couple + C. LE 16 ","direct migration background","739","0.473036296172184","0.454196998747593","0.491875593596775"
"Rarely","2019","Couple + C. LE 16 ","indirect migration background","250","0.556706551235062","0.509421486787432","0.603991615682692"
"Rarely","2019","Couple + C. GT 16 ","no migration background","1173","0.492849353416612","0.472474904918301","0.513223801914923"
"Rarely","2019","Couple + C. GT 16 ","direct migration background","170","0.354207010063996","0.313256653580756","0.395157366547237"
"Rarely","2019","Couple + C. GT 16 ","indirect migration background","100","0.36476509917941","0.30335130854478","0.42617888981404"
"Rarely","2019","Couple + C. LE and GT 16","no migration background","865","0.604363547665964","0.579323995393876","0.629403099938053"
"Rarely","2019","Couple + C. LE and GT 16","direct migration background","260","0.341666756886512","0.312703077313649","0.370630436459376"
