"pli0091_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1994","Single parent ","(0) in school","","","",""
"Daily","1994","Single parent ","(1a) inadequately completed","","","",""
"Daily","1994","Single parent ","(1b) general elementary school","","","",""
"Daily","1994","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1994","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1994","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1994","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1994","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1994","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1994","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1994","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1994","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1994","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1994","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","1994","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","1994","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1994","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1994","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1994","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1994","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1994","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1994","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1994","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1994","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1994","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1994","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1994","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1994","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1994","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1994","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1994","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1994","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1994","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1994","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1994","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1994","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1994","1-pers.-HH","(1a) inadequately completed","2","","",""
"Min 1x per week","1994","1-pers.-HH","(1b) general elementary school","12","","",""
"Min 1x per week","1994","1-pers.-HH","(1c) basic vocational qualification","25","","",""
"Min 1x per week","1994","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Min 1x per week","1994","1-pers.-HH","(2a) intermediate vocational","37","0.104696891921893","0.0678350447054928","0.141558739138293"
"Min 1x per week","1994","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","1994","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per week","1994","1-pers.-HH","(3a) lower tertiary education","5","","",""
"Min 1x per week","1994","1-pers.-HH","(3b) higher tertiary education","9","","",""
"Min 1x per week","1994","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1994","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per week","1994","(Married) couple without C. ","(1b) general elementary school","14","","",""
"Min 1x per week","1994","(Married) couple without C. ","(1c) basic vocational qualification","56","0.042533374187536","0.0318861772134202","0.0531805711616517"
"Min 1x per week","1994","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"Min 1x per week","1994","(Married) couple without C. ","(2a) intermediate vocational","43","0.0628810230584989","0.0427577160577255","0.0830043300592722"
"Min 1x per week","1994","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Min 1x per week","1994","(Married) couple without C. ","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per week","1994","(Married) couple without C. ","(3a) lower tertiary education","7","","",""
"Min 1x per week","1994","(Married) couple without C. ","(3b) higher tertiary education","6","","",""
"Min 1x per week","1994","Single parent ","(0) in school","8","","",""
"Min 1x per week","1994","Single parent ","(1a) inadequately completed","4","","",""
"Min 1x per week","1994","Single parent ","(1b) general elementary school","8","","",""
"Min 1x per week","1994","Single parent ","(1c) basic vocational qualification","16","","",""
"Min 1x per week","1994","Single parent ","(2b) intermediate general qualification","8","","",""
"Min 1x per week","1994","Single parent ","(2a) intermediate vocational","13","","",""
"Min 1x per week","1994","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","1994","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1994","Single parent ","(3a) lower tertiary education","1","","",""
"Min 1x per week","1994","Single parent ","(3b) higher tertiary education","1","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(1b) general elementary school","6","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(1c) basic vocational qualification","34","0.0342248339280058","0.0216968115109389","0.0467528563450726"
"Min 1x per week","1994","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(2a) intermediate vocational","24","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(3a) lower tertiary education","7","","",""
"Min 1x per week","1994","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"Min 1x per week","1994","Couple + C. GT 16 ","(0) in school","37","0.51621593867944","0.405313199587891","0.62711867777099"
"Min 1x per week","1994","Couple + C. GT 16 ","(1a) inadequately completed","16","","",""
"Min 1x per week","1994","Couple + C. GT 16 ","(1b) general elementary school","46","0.0892394190922708","0.0602298273984065","0.118249010786135"
"Min 1x per week","1994","Couple + C. GT 16 ","(1c) basic vocational qualification","69","0.0944729172129743","0.07348433696027","0.115461497465679"
"Min 1x per week","1994","Couple + C. GT 16 ","(2b) intermediate general qualification","68","0.515538071986258","0.433048560281888","0.598027583690627"
"Min 1x per week","1994","Couple + C. GT 16 ","(2a) intermediate vocational","62","0.154630968782175","0.118794012428261","0.190467925136089"
"Min 1x per week","1994","Couple + C. GT 16 ","(2c_gen) general maturity certificate","57","0.448856667408703","0.367336288128861","0.530377046688544"
"Min 1x per week","1994","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","24","","",""
"Min 1x per week","1994","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Min 1x per week","1994","Couple + C. GT 16 ","(3b) higher tertiary education","14","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(0) in school","39","0.449486100382403","0.347838658146879","0.551133542617926"
"Min 1x per week","1994","Couple + C. LE and GT 16","(1a) inadequately completed","11","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(1b) general elementary school","43","0.282778872969029","0.217170567611861","0.348387178326197"
"Min 1x per week","1994","Couple + C. LE and GT 16","(1c) basic vocational qualification","22","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(2b) intermediate general qualification","43","0.414783970043643","0.3218648042583","0.507703135828986"
"Min 1x per week","1994","Couple + C. LE and GT 16","(2a) intermediate vocational","10","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","17","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Min 1x per month","1994","1-pers.-HH","(0) in school","1","","",""
"Min 1x per month","1994","1-pers.-HH","(1a) inadequately completed","3","","",""
"Min 1x per month","1994","1-pers.-HH","(1b) general elementary school","16","","",""
"Min 1x per month","1994","1-pers.-HH","(1c) basic vocational qualification","49","0.0996126131560706","0.071533768097883","0.127691458214258"
"Min 1x per month","1994","1-pers.-HH","(2b) intermediate general qualification","13","","",""
"Min 1x per month","1994","1-pers.-HH","(2a) intermediate vocational","72","0.239989958382713","0.188570043373264","0.291409873392162"
"Min 1x per month","1994","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Min 1x per month","1994","1-pers.-HH","(2c_voc) vocational maturity certificate","20","","",""
"Min 1x per month","1994","1-pers.-HH","(3a) lower tertiary education","21","","",""
"Min 1x per month","1994","1-pers.-HH","(3b) higher tertiary education","24","","",""
"Min 1x per month","1994","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1994","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Min 1x per month","1994","(Married) couple without C. ","(1b) general elementary school","20","","",""
"Min 1x per month","1994","(Married) couple without C. ","(1c) basic vocational qualification","109","0.0757983212003018","0.0618339392893498","0.0897627031112539"
"Min 1x per month","1994","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Min 1x per month","1994","(Married) couple without C. ","(2a) intermediate vocational","136","0.181133488349113","0.149207223073218","0.213059753625007"
"Min 1x per month","1994","(Married) couple without C. ","(2c_gen) general maturity certificate","22","","",""
"Min 1x per month","1994","(Married) couple without C. ","(2c_voc) vocational maturity certificate","42","0.257155704327609","0.186501761715502","0.327809646939717"
"Min 1x per month","1994","(Married) couple without C. ","(3a) lower tertiary education","30","0.1104888960922","0.0699735850709957","0.151004207113404"
"Min 1x per month","1994","(Married) couple without C. ","(3b) higher tertiary education","41","0.182298664862492","0.128923508572423","0.235673821152561"
"Min 1x per month","1994","Single parent ","(0) in school","5","","",""
"Min 1x per month","1994","Single parent ","(1a) inadequately completed","2","","",""
"Min 1x per month","1994","Single parent ","(1b) general elementary school","14","","",""
"Min 1x per month","1994","Single parent ","(1c) basic vocational qualification","31","0.207202954739376","0.144790743850796","0.269615165627956"
"Min 1x per month","1994","Single parent ","(2b) intermediate general qualification","11","","",""
"Min 1x per month","1994","Single parent ","(2a) intermediate vocational","25","","",""
"Min 1x per month","1994","Single parent ","(2c_gen) general maturity certificate","10","","",""
"Min 1x per month","1994","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per month","1994","Single parent ","(3a) lower tertiary education","2","","",""
"Min 1x per month","1994","Single parent ","(3b) higher tertiary education","8","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","(0) in school","1","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","(1b) general elementary school","30","0.103964417932013","0.0706791680939253","0.1372496677701"
"Min 1x per month","1994","Couple + C. LE 16 ","(1c) basic vocational qualification","71","0.0857538842795215","0.0664594391976279","0.105048329361415"
"Min 1x per month","1994","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","(2a) intermediate vocational","102","0.105303771759698","0.0856503550609996","0.124957188458396"
"Min 1x per month","1994","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","24","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","(3a) lower tertiary education","34","0.155260616405543","0.112689237510457","0.197831995300629"
"Min 1x per month","1994","Couple + C. LE 16 ","(3b) higher tertiary education","46","0.186573365070213","0.138758600961172","0.234388129179254"
"Min 1x per month","1994","Couple + C. GT 16 ","(0) in school","30","0.348960788752519","0.243183439926595","0.454738137578444"
"Min 1x per month","1994","Couple + C. GT 16 ","(1a) inadequately completed","15","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","(1b) general elementary school","40","0.0990752651066237","0.0686742550471668","0.129476275166081"
"Min 1x per month","1994","Couple + C. GT 16 ","(1c) basic vocational qualification","74","0.104084333199569","0.0821711774763559","0.125997488922783"
"Min 1x per month","1994","Couple + C. GT 16 ","(2b) intermediate general qualification","41","0.270938383016219","0.197578957916655","0.344297808115784"
"Min 1x per month","1994","Couple + C. GT 16 ","(2a) intermediate vocational","88","0.192421366088113","0.153348185078643","0.231494547097583"
"Min 1x per month","1994","Couple + C. GT 16 ","(2c_gen) general maturity certificate","56","0.347426626809142","0.269385003054741","0.425468250563544"
"Min 1x per month","1994","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","26","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","(3a) lower tertiary education","11","","",""
"Min 1x per month","1994","Couple + C. GT 16 ","(3b) higher tertiary education","16","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(0) in school","28","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(1b) general elementary school","24","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(1c) basic vocational qualification","36","0.144471854107677","0.101820128016122","0.187123580199233"
"Min 1x per month","1994","Couple + C. LE and GT 16","(2b) intermediate general qualification","37","0.293430385000824","0.20755548711431","0.379305282887339"
"Min 1x per month","1994","Couple + C. LE and GT 16","(2a) intermediate vocational","22","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Min 1x per month","1994","Couple + C. LE and GT 16","(3b) higher tertiary education","9","","",""
"Rarely","1994","1-pers.-HH","(0) in school","","","",""
"Rarely","1994","1-pers.-HH","(1a) inadequately completed","5","","",""
"Rarely","1994","1-pers.-HH","(1b) general elementary school","29","","",""
"Rarely","1994","1-pers.-HH","(1c) basic vocational qualification","110","0.251965676548229","0.211261513668865","0.292669839427593"
"Rarely","1994","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"Rarely","1994","1-pers.-HH","(2a) intermediate vocational","67","0.242966246166438","0.191329870956688","0.294602621376188"
"Rarely","1994","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"Rarely","1994","1-pers.-HH","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","1994","1-pers.-HH","(3a) lower tertiary education","25","","",""
"Rarely","1994","1-pers.-HH","(3b) higher tertiary education","30","0.351186618945864","0.248494308782746","0.453878929108981"
"Rarely","1994","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1994","(Married) couple without C. ","(1a) inadequately completed","18","","",""
"Rarely","1994","(Married) couple without C. ","(1b) general elementary school","127","0.220224280622005","0.185591752121867","0.254856809122144"
"Rarely","1994","(Married) couple without C. ","(1c) basic vocational qualification","424","0.318404100163667","0.293825261534651","0.342982938792683"
"Rarely","1994","(Married) couple without C. ","(2b) intermediate general qualification","24","","",""
"Rarely","1994","(Married) couple without C. ","(2a) intermediate vocational","261","0.499256602426596","0.45780782631009","0.540705378543101"
"Rarely","1994","(Married) couple without C. ","(2c_gen) general maturity certificate","19","","",""
"Rarely","1994","(Married) couple without C. ","(2c_voc) vocational maturity certificate","54","0.368293254089572","0.29032028657215","0.446266221606994"
"Rarely","1994","(Married) couple without C. ","(3a) lower tertiary education","89","0.375385531693759","0.312806482860631","0.437964580526886"
"Rarely","1994","(Married) couple without C. ","(3b) higher tertiary education","96","0.504179551784932","0.435059366597767","0.573299736972097"
"Rarely","1994","Single parent ","(0) in school","5","","",""
"Rarely","1994","Single parent ","(1a) inadequately completed","8","","",""
"Rarely","1994","Single parent ","(1b) general elementary school","31","0.30961847170412","0.22118606302631","0.398050880381929"
"Rarely","1994","Single parent ","(1c) basic vocational qualification","58","0.365145229865186","0.291003862200407","0.439286597529964"
"Rarely","1994","Single parent ","(2b) intermediate general qualification","7","","",""
"Rarely","1994","Single parent ","(2a) intermediate vocational","47","0.518016723400909","0.421983988661451","0.614049458140367"
"Rarely","1994","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Rarely","1994","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","1994","Single parent ","(3a) lower tertiary education","19","","",""
"Rarely","1994","Single parent ","(3b) higher tertiary education","20","","",""
"Rarely","1994","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1994","Couple + C. LE 16 ","(1a) inadequately completed","31","0.372190894704718","0.278381856703586","0.465999932705851"
"Rarely","1994","Couple + C. LE 16 ","(1b) general elementary school","126","0.488840067188134","0.434325994413608","0.54335413996266"
"Rarely","1994","Couple + C. LE 16 ","(1c) basic vocational qualification","455","0.57970972857367","0.545696035127324","0.613723422020015"
"Rarely","1994","Couple + C. LE 16 ","(2b) intermediate general qualification","25","","",""
"Rarely","1994","Couple + C. LE 16 ","(2a) intermediate vocational","600","0.659989951328851","0.629658525000186","0.690321377657515"
"Rarely","1994","Couple + C. LE 16 ","(2c_gen) general maturity certificate","22","","",""
"Rarely","1994","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","99","0.647379024388741","0.57287959767613","0.721878451101352"
"Rarely","1994","Couple + C. LE 16 ","(3a) lower tertiary education","186","0.611351387695877","0.554052036438882","0.668650738952871"
"Rarely","1994","Couple + C. LE 16 ","(3b) higher tertiary education","161","0.619622450899112","0.560035795200632","0.679209106597592"
"Rarely","1994","Couple + C. GT 16 ","(0) in school","8","","",""
"Rarely","1994","Couple + C. GT 16 ","(1a) inadequately completed","33","0.170841867292635","0.116897869988793","0.224785864596477"
"Rarely","1994","Couple + C. GT 16 ","(1b) general elementary school","80","0.220981863363609","0.178762348728304","0.263201377998915"
"Rarely","1994","Couple + C. GT 16 ","(1c) basic vocational qualification","289","0.400251189133309","0.365092741559094","0.435409636707525"
"Rarely","1994","Couple + C. GT 16 ","(2b) intermediate general qualification","26","","",""
"Rarely","1994","Couple + C. GT 16 ","(2a) intermediate vocational","159","0.424925738382725","0.375927756087491","0.473923720677959"
"Rarely","1994","Couple + C. GT 16 ","(2c_gen) general maturity certificate","26","","",""
"Rarely","1994","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Rarely","1994","Couple + C. GT 16 ","(3a) lower tertiary education","76","0.52700104679606","0.441176356761309","0.612825736830811"
"Rarely","1994","Couple + C. GT 16 ","(3b) higher tertiary education","63","0.499155018782758","0.41253615345174","0.585773884113776"
"Rarely","1994","Couple + C. LE and GT 16","(0) in school","23","","",""
"Rarely","1994","Couple + C. LE and GT 16","(1a) inadequately completed","30","0.212682875110441","0.139771294009352","0.285594456211531"
"Rarely","1994","Couple + C. LE and GT 16","(1b) general elementary school","51","0.254397819767174","0.190949652655049","0.317845986879299"
"Rarely","1994","Couple + C. LE and GT 16","(1c) basic vocational qualification","120","0.472196745820008","0.411631237855539","0.532762253784477"
"Rarely","1994","Couple + C. LE and GT 16","(2b) intermediate general qualification","24","","",""
"Rarely","1994","Couple + C. LE and GT 16","(2a) intermediate vocational","99","0.536330595838427","0.463071999041312","0.609589192635542"
"Rarely","1994","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Rarely","1994","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","10","","",""
"Rarely","1994","Couple + C. LE and GT 16","(3a) lower tertiary education","36","0.671657590167845","0.54754832609658","0.795766854239111"
"Rarely","1994","Couple + C. LE and GT 16","(3b) higher tertiary education","33","0.549049344242102","0.423144434560761","0.674954253923443"
"Never","1994","1-pers.-HH","(0) in school","","","",""
"Never","1994","1-pers.-HH","(1a) inadequately completed","28","","",""
"Never","1994","1-pers.-HH","(1b) general elementary school","250","0.851536459477702","0.811763268672016","0.891309650283388"
"Never","1994","1-pers.-HH","(1c) basic vocational qualification","253","0.602325237374982","0.556438527650639","0.648211947099324"
"Never","1994","1-pers.-HH","(2b) intermediate general qualification","18","","",""
"Never","1994","1-pers.-HH","(2a) intermediate vocational","89","0.412346903528956","0.353079344992971","0.471614462064941"
"Never","1994","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Never","1994","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Never","1994","1-pers.-HH","(3a) lower tertiary education","27","","",""
"Never","1994","1-pers.-HH","(3b) higher tertiary education","20","","",""
"Never","1994","(Married) couple without C. ","(0) in school","","","",""
"Never","1994","(Married) couple without C. ","(1a) inadequately completed","66","0.622831844407178","0.523249967282731","0.722413721531624"
"Never","1994","(Married) couple without C. ","(1b) general elementary school","389","0.7354358116213","0.698571624502557","0.772299998740043"
"Never","1994","(Married) couple without C. ","(1c) basic vocational qualification","791","0.563264204448495","0.537095994316029","0.589432414580961"
"Never","1994","(Married) couple without C. ","(2b) intermediate general qualification","23","","",""
"Never","1994","(Married) couple without C. ","(2a) intermediate vocational","119","0.256728886165793","0.220516830206401","0.292940942125185"
"Never","1994","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Never","1994","(Married) couple without C. ","(2c_voc) vocational maturity certificate","40","0.299518532701534","0.225472874460735","0.373564190942334"
"Never","1994","(Married) couple without C. ","(3a) lower tertiary education","104","0.476663899450079","0.412116217440137","0.541211581460022"
"Never","1994","(Married) couple without C. ","(3b) higher tertiary education","58","0.293482616649912","0.230531609974142","0.356433623325682"
"Never","1994","Single parent ","(0) in school","","","",""
"Never","1994","Single parent ","(1a) inadequately completed","15","","",""
"Never","1994","Single parent ","(1b) general elementary school","52","0.52056583358015","0.425010317595808","0.616121349564491"
"Never","1994","Single parent ","(1c) basic vocational qualification","57","0.331396763507588","0.258911628462882","0.403881898552294"
"Never","1994","Single parent ","(2b) intermediate general qualification","6","","",""
"Never","1994","Single parent ","(2a) intermediate vocational","19","","",""
"Never","1994","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Never","1994","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","1994","Single parent ","(3a) lower tertiary education","4","","",""
"Never","1994","Single parent ","(3b) higher tertiary education","7","","",""
"Never","1994","Couple + C. LE 16 ","(0) in school","","","",""
"Never","1994","Couple + C. LE 16 ","(1a) inadequately completed","63","0.553455273833706","0.456978726544003","0.649931821123409"
"Never","1994","Couple + C. LE 16 ","(1b) general elementary school","161","0.391249157979203","0.338026896382627","0.444471419575778"
"Never","1994","Couple + C. LE 16 ","(1c) basic vocational qualification","249","0.300311553218803","0.268724275283867","0.33189883115374"
"Never","1994","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Never","1994","Couple + C. LE 16 ","(2a) intermediate vocational","211","0.205558328429539","0.179683537905115","0.231433118953964"
"Never","1994","Couple + C. LE 16 ","(2c_gen) general maturity certificate","21","","",""
"Never","1994","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","31","0.177640851038042","0.118044216667209","0.237237485408875"
"Never","1994","Couple + C. LE 16 ","(3a) lower tertiary education","51","0.207309351298552","0.159656706812314","0.25496199578479"
"Never","1994","Couple + C. LE 16 ","(3b) higher tertiary education","45","0.178967773806638","0.131919302094296","0.22601624551898"
"Never","1994","Couple + C. GT 16 ","(0) in school","3","","",""
"Never","1994","Couple + C. GT 16 ","(1a) inadequately completed","123","0.58085780653634","0.510137702008246","0.651577911064434"
"Never","1994","Couple + C. GT 16 ","(1b) general elementary school","205","0.590703452437496","0.540669486164461","0.640737418710532"
"Never","1994","Couple + C. GT 16 ","(1c) basic vocational qualification","314","0.401191560454147","0.366019441940243","0.436363678968051"
"Never","1994","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Never","1994","Couple + C. GT 16 ","(2a) intermediate vocational","82","0.228021926746987","0.18643560585284","0.269608247641135"
"Never","1994","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Never","1994","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Never","1994","Couple + C. GT 16 ","(3a) lower tertiary education","36","0.29048124658966","0.212441220820458","0.368521272358863"
"Never","1994","Couple + C. GT 16 ","(3b) higher tertiary education","35","0.240797181080521","0.166726265758559","0.314868096402483"
"Never","1994","Couple + C. LE and GT 16","(0) in school","2","","",""
"Never","1994","Couple + C. LE and GT 16","(1a) inadequately completed","71","0.569526323995634","0.481302555154662","0.657750092836606"
"Never","1994","Couple + C. LE and GT 16","(1b) general elementary school","63","0.32181083587878","0.253751993395134","0.389869678362427"
"Never","1994","Couple + C. LE and GT 16","(1c) basic vocational qualification","83","0.300921851212666","0.245277950946054","0.356565751479278"
"Never","1994","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"Never","1994","Couple + C. LE and GT 16","(2a) intermediate vocational","47","0.238863738409859","0.176224797111253","0.301502679708464"
"Never","1994","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Never","1994","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Never","1994","Couple + C. LE and GT 16","(3a) lower tertiary education","14","","",""
"Never","1994","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"Daily","1995","1-pers.-HH","(0) in school","","","",""
"Daily","1995","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1995","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1995","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1995","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1995","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1995","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1995","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1995","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1995","(Married) couple without C. ","(0) in school","","","",""
"Daily","1995","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1995","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1995","(Married) couple without C. ","(1c) basic vocational qualification","1","","",""
"Daily","1995","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1995","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1995","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1995","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1995","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1995","Single parent ","(0) in school","","","",""
"Daily","1995","Single parent ","(1a) inadequately completed","","","",""
"Daily","1995","Single parent ","(1b) general elementary school","","","",""
"Daily","1995","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1995","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1995","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1995","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Daily","1995","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1995","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1995","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1995","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1995","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1995","Couple + C. LE 16 ","(1b) general elementary school","","","",""
