"pli0091_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1994","35-65 y.","Single parent ","39","0.187312839419937","0.139611892296476","0.235013786543397","3"
"Min 1x per month","1994","35-65 y.","Couple + C. LE 16 ","149","0.11199292658609","0.095975075508533","0.128010777663647","3"
"Min 1x per month","1994","35-65 y.","Couple + C. GT 16 ","83","0.0677002890383225","0.0546194319137267","0.0807811461629183","3"
"Min 1x per month","1994","66 and older","(Married) couple without C. ","15","","","","3"
"Min 1x per month","1994","66 and older","Single parent ","1","","","","3"
"Min 1x per month","1994","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1994","66 and older","Couple + C. GT 16 ","1","","","","3"
"Min 1x per month","1994","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1994","35-65 y.","Couple + C. LE and GT 16","62","0.117380671699864","0.0938371795597668","0.140924163839961","3"
"Min 1x per month","1994","66 and older","1-pers.-HH","7","","","","3"
"Min 1x per week","1994","16-34 y.","1-pers.-HH","101","0.251850537665328","0.208714632510465","0.294986442820191","2"
"Min 1x per week","1994","16-34 y.","(Married) couple without C. ","110","0.122040724614537","0.100239608926905","0.14384184030217","2"
"Min 1x per week","1994","16-34 y.","Single parent ","60","0.20802008975363","0.160134672911766","0.255905506595494","2"
"Min 1x per week","1994","16-34 y.","Couple + C. LE 16 ","42","0.0254361050252604","0.0175262007363771","0.0333460093141437","2"
"Min 1x per week","1994","16-34 y.","Couple + C. GT 16 ","376","0.417433862370631","0.385757178732578","0.449110546008685","2"
"Min 1x per week","1994","16-34 y.","Couple + C. LE and GT 16","184","0.447820970852378","0.40192738543825","0.493714556266505","2"
"Min 1x per week","1994","35-65 y.","1-pers.-HH","27","","","","2"
"Min 1x per week","1994","35-65 y.","(Married) couple without C. ","43","0.032933406582102","0.0246498100442395","0.0412170031199645","2"
"Min 1x per week","1994","35-65 y.","Couple + C. GT 16 ","41","0.0457802842976601","0.0348978362800849","0.0566627323152352","2"
"Min 1x per week","1994","35-65 y.","Couple + C. LE and GT 16","14","","","","2"
"Min 1x per week","1994","66 and older","Single parent ","","","","","2"
"Min 1x per week","1994","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1994","35-65 y.","Single parent ","11","","","","2"
"Min 1x per week","1994","35-65 y.","Couple + C. LE 16 ","42","0.0299903493228403","0.0213271255613834","0.0386535730842972","2"
"Min 1x per week","1994","66 and older","1-pers.-HH","4","","","","2"
"Min 1x per week","1994","66 and older","(Married) couple without C. ","7","","","","2"
"Min 1x per week","1994","66 and older","Couple + C. GT 16 ","1","","","","2"
"Min 1x per week","1994","66 and older","Couple + C. LE and GT 16","","","","","2"
"Never","1994","16-34 y.","1-pers.-HH","15","","","","5"
"Never","1994","16-34 y.","(Married) couple without C. ","80","0.0706194190625973","0.0535567089563512","0.0876821291688435","5"
"Never","1994","16-34 y.","Single parent ","30","0.0905445891210997","0.0566901590701126","0.124399019172087","5"
"Never","1994","16-34 y.","Couple + C. LE 16 ","403","0.225406509541317","0.204414166569394","0.24639885251324","5"
"Never","1994","16-34 y.","Couple + C. GT 16 ","42","0.0414446643074106","0.0286415342209587","0.0542477943938625","5"
"Never","1994","16-34 y.","Couple + C. LE and GT 16","24","","","","5"
"Never","1994","35-65 y.","Couple + C. LE 16 ","457","0.283581965649046","0.260687880102201","0.306476051195891","5"
"Never","1994","35-65 y.","1-pers.-HH","225","0.411046974207015","0.367303224003535","0.454790724410494","5"
"Never","1994","35-65 y.","(Married) couple without C. ","968","0.500814858872513","0.477606638104929","0.524023079640098","5"
"Never","1994","35-65 y.","Single parent ","101","0.364014697269144","0.305189346093147","0.422840048445142","5"
"Never","1994","35-65 y.","Couple + C. GT 16 ","710","0.461590372968833","0.435633764544687","0.487546981392979","5"
"Never","1994","35-65 y.","Couple + C. LE and GT 16","308","0.379141671135332","0.343653559986192","0.414629782284471","5"
"Never","1994","66 and older","1-pers.-HH","465","0.898997619703322","0.873023077926744","0.9249721614799","5"
"Never","1994","66 and older","(Married) couple without C. ","578","0.802296636259963","0.773165301504236","0.83142797101569","5"
"Never","1994","66 and older","Single parent ","35","0.841580433768426","0.729814773658307","0.953346093878546","5"
"Never","1994","66 and older","Couple + C. LE 16 ","1","","","","5"
"Never","1994","66 and older","Couple + C. GT 16 ","74","0.760402215278767","0.673181978119521","0.847622452438013","5"
"Never","1994","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Rarely","1994","16-34 y.","1-pers.-HH","104","0.267522100363978","0.223532462581968","0.311511738145988","4"
"Rarely","1994","16-34 y.","(Married) couple without C. ","368","0.464987005483005","0.431767610510664","0.498206400455346","4"
"Rarely","1994","16-34 y.","Single parent ","100","0.380566654962869","0.32328623325386","0.437847076671877","4"
"Rarely","1994","16-34 y.","Couple + C. GT 16 ","191","0.196194445095062","0.170685523110107","0.221703367080016","4"
"Rarely","1994","16-34 y.","Couple + C. LE and GT 16","104","0.216598107527961","0.178580966213603","0.25461524884232","4"
"Rarely","1994","35-65 y.","(Married) couple without C. ","657","0.40397055153389","0.381194358655115","0.426746744412665","4"
"Rarely","1994","16-34 y.","Couple + C. LE 16 ","897","0.628439095222622","0.604162522869586","0.652715667575658","4"
"Rarely","1994","35-65 y.","1-pers.-HH","170","0.390730715368386","0.347352330781921","0.434109099954851","4"
"Rarely","1994","35-65 y.","Single parent ","106","0.396284027082574","0.336484032256495","0.456084021908654","4"
"Rarely","1994","35-65 y.","Couple + C. LE 16 ","841","0.574434758442023","0.549321436036326","0.59954808084772","4"
"Rarely","1994","35-65 y.","Couple + C. GT 16 ","583","0.424929053695184","0.399190621313537","0.450667486076831","4"
"Rarely","1994","35-65 y.","Couple + C. LE and GT 16","334","0.478471844533785","0.44193315711536","0.51501053195221","4"
"Rarely","1994","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1994","66 and older","1-pers.-HH","41","0.0811418659532129","0.0576049505238712","0.104678781382555","4"
"Rarely","1994","66 and older","(Married) couple without C. ","118","0.167934769544579","0.140592480663453","0.195277058425706","4"
"Rarely","1994","66 and older","Single parent ","5","","","","4"
"Rarely","1994","66 and older","Couple + C. LE and GT 16","","","","","4"
"Rarely","1994","66 and older","Couple + C. GT 16 ","16","","","","4"
"Daily","1995","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1995","16-34 y.","(Married) couple without C. ","1","","","","1"
"Daily","1995","16-34 y.","Single parent ","2","","","","1"
"Daily","1995","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1995","16-34 y.","Couple + C. GT 16 ","2","","","","1"
"Daily","1995","16-34 y.","Couple + C. LE and GT 16","1","","","","1"
"Daily","1995","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1995","35-65 y.","(Married) couple without C. ","1","","","","1"
"Daily","1995","35-65 y.","Single parent ","","","","","1"
"Daily","1995","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1995","35-65 y.","Couple + C. GT 16 ","1","","","","1"
"Daily","1995","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1995","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1995","66 and older","1-pers.-HH","","","","","1"
"Daily","1995","66 and older","Single parent ","","","","","1"
"Daily","1995","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","1995","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1995","66 and older","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1995","16-34 y.","1-pers.-HH","176","0.45341220180822","0.405283544274767","0.501540859341673","3"
"Min 1x per month","1995","16-34 y.","(Married) couple without C. ","365","0.406015554514141","0.374160997177796","0.437870111850486","3"
"Min 1x per month","1995","16-34 y.","Single parent ","101","0.333078165107231","0.279744919497565","0.386411410716897","3"
"Min 1x per month","1995","16-34 y.","Couple + C. LE 16 ","193","0.127664616920112","0.111024327846894","0.14430490599333","3"
"Min 1x per month","1995","16-34 y.","Couple + C. GT 16 ","351","0.355671354171637","0.325149539506343","0.386193168836932","3"
"Min 1x per month","1995","16-34 y.","Couple + C. LE and GT 16","159","0.339131830959023","0.297299965294913","0.380963696623134","3"
"Min 1x per month","1995","35-65 y.","1-pers.-HH","69","0.139321727633315","0.108969334815879","0.169674120450751","3"
"Min 1x per month","1995","35-65 y.","(Married) couple without C. ","77","0.0513473942706332","0.0412902418186112","0.0614045467226551","3"
"Min 1x per month","1995","35-65 y.","Single parent ","46","0.160086439215726","0.116668682722224","0.203504195709228","3"
"Min 1x per month","1995","35-65 y.","Couple + C. LE 16 ","153","0.0959628581521236","0.0815351566310429","0.110390559673204","3"
"Min 1x per month","1995","35-65 y.","Couple + C. GT 16 ","58","0.0465324349941516","0.0356833112772552","0.057381558711048","3"
"Min 1x per month","1995","66 and older","(Married) couple without C. ","7","","","","3"
"Min 1x per month","1995","66 and older","Single parent ","1","","","","3"
"Min 1x per month","1995","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1995","66 and older","Couple + C. GT 16 ","1","","","","3"
"Min 1x per month","1995","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1995","35-65 y.","Couple + C. LE and GT 16","44","0.0693834052265851","0.0512579961617118","0.0875088142914584","3"
"Min 1x per month","1995","66 and older","1-pers.-HH","6","","","","3"
"Min 1x per week","1995","16-34 y.","1-pers.-HH","104","0.226401049490498","0.1859411933845","0.266860905596497","2"
"Min 1x per week","1995","16-34 y.","(Married) couple without C. ","73","0.0648963405693835","0.0489172269578607","0.0808754541809062","2"
"Min 1x per week","1995","16-34 y.","Single parent ","85","0.292434444917731","0.24096078275122","0.343908107084242","2"
"Min 1x per week","1995","16-34 y.","Couple + C. LE 16 ","14","","","","2"
"Min 1x per week","1995","16-34 y.","Couple + C. GT 16 ","336","0.379502289008516","0.34856306061127","0.410441517405762","2"
"Min 1x per week","1995","16-34 y.","Couple + C. LE and GT 16","192","0.408623498201267","0.365186556461311","0.452060439941222","2"
"Min 1x per week","1995","35-65 y.","1-pers.-HH","14","","","","2"
"Min 1x per week","1995","35-65 y.","Couple + C. LE 16 ","13","","","","2"
"Min 1x per week","1995","35-65 y.","Couple + C. GT 16 ","4","","","","2"
"Min 1x per week","1995","66 and older","(Married) couple without C. ","2","","","","2"
"Min 1x per week","1995","66 and older","Single parent ","1","","","","2"
"Min 1x per week","1995","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1995","35-65 y.","(Married) couple without C. ","15","","","","2"
"Min 1x per week","1995","35-65 y.","Single parent ","11","","","","2"
"Min 1x per week","1995","35-65 y.","Couple + C. LE and GT 16","9","","","","2"
"Min 1x per week","1995","66 and older","1-pers.-HH","2","","","","2"
"Min 1x per week","1995","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1995","66 and older","Couple + C. GT 16 ","","","","","2"
"Never","1995","16-34 y.","(Married) couple without C. ","83","0.0855030336952067","0.0673648164672372","0.103641250923176","5"
"Never","1995","16-34 y.","1-pers.-HH","25","","","","5"
"Never","1995","16-34 y.","Single parent ","32","0.0847345810941274","0.0532214661180916","0.116247696070163","5"
"Never","1995","16-34 y.","Couple + C. LE 16 ","497","0.304121698066057","0.281182712928358","0.327060683203755","5"
"Never","1995","16-34 y.","Couple + C. GT 16 ","62","0.057279700853096","0.0424639390655267","0.0720954626406653","5"
"Never","1995","16-34 y.","Couple + C. LE and GT 16","40","0.0660449180848514","0.0440992787585284","0.0879905574111745","5"
"Never","1995","66 and older","1-pers.-HH","483","0.906966718505278","0.882259965377374","0.931673471633181","5"
"Never","1995","66 and older","(Married) couple without C. ","653","0.883936502187673","0.861013271710558","0.906859732664788","5"
"Never","1995","35-65 y.","1-pers.-HH","258","0.485693377885163","0.441885195143867","0.529501560626459","5"
"Never","1995","35-65 y.","(Married) couple without C. ","1143","0.572132999216204","0.549587226633366","0.594678771799042","5"
"Never","1995","35-65 y.","Single parent ","120","0.433005342183741","0.374336310500926","0.491674373866556","5"
"Never","1995","35-65 y.","Couple + C. LE 16 ","583","0.359366093876557","0.335862951318829","0.382869236434285","5"
"Never","1995","35-65 y.","Couple + C. GT 16 ","840","0.556913679205805","0.531327706985874","0.582499651425736","5"
"Never","1995","35-65 y.","Couple + C. LE and GT 16","382","0.494479407931534","0.458816385560963","0.530142430302105","5"
"Never","1995","66 and older","Single parent ","36","0.92293984436992","0.839241392316045","1.0066382964238","5"
"Never","1995","66 and older","Couple + C. LE 16 ","1","","","","5"
"Never","1995","66 and older","Couple + C. GT 16 ","89","0.904332588906791","0.846392841808616","0.962272336004966","5"
"Never","1995","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1995","16-34 y.","1-pers.-HH","106","0.26028518530005","0.217863876501504","0.302706494098597","4"
"Rarely","1995","16-34 y.","(Married) couple without C. ","391","0.441317916743548","0.409109390460887","0.473526443026209","4"
"Rarely","1995","16-34 y.","Single parent ","80","0.270013645179882","0.219775026407533","0.32025226395223","4"
"Rarely","1995","16-34 y.","Couple + C. LE 16 ","841","0.558238537010893","0.533476425792471","0.583000648229315","4"
"Rarely","1995","16-34 y.","Couple + C. GT 16 ","194","0.205866418110355","0.180087082425449","0.231645753795261","4"
"Rarely","1995","16-34 y.","Couple + C. LE and GT 16","100","0.185425515035878","0.151084297557919","0.219766732513838","4"
"Rarely","1995","35-65 y.","1-pers.-HH","159","0.348291587684802","0.306531515101534","0.390051660268069","4"
"Rarely","1995","35-65 y.","(Married) couple without C. ","614","0.365412828340175","0.343469638218731","0.387356018461618","4"
"Rarely","1995","35-65 y.","Single parent ","97","0.367118901151435","0.310045041259986","0.424192761042884","4"
"Rarely","1995","35-65 y.","Couple + C. LE 16 ","852","0.532885676470232","0.508446810992687","0.557324541947778","4"
"Rarely","1995","35-65 y.","Couple + C. GT 16 ","545","0.39264147662698","0.367488785223252","0.417794168030708","4"
"Rarely","1995","35-65 y.","Couple + C. LE and GT 16","320","0.420734289046065","0.385520117153626","0.455948460938504","4"
"Rarely","1995","66 and older","1-pers.-HH","40","0.0749991037133325","0.0525964253402213","0.0974017820864437","4"
"Rarely","1995","66 and older","(Married) couple without C. ","88","0.107278558558214","0.0851306915522365","0.129426425564191","4"
"Rarely","1995","66 and older","Single parent ","1","","","","4"
"Rarely","1995","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1995","66 and older","Couple + C. GT 16 ","9","","","","4"
"Rarely","1995","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","1996","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1996","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","1996","16-34 y.","Single parent ","","","","","1"
"Daily","1996","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1996","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1996","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1996","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1996","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","1996","35-65 y.","Single parent ","","","","","1"
"Daily","1996","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1996","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1996","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1996","66 and older","1-pers.-HH","","","","","1"
"Daily","1996","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1996","66 and older","Single parent ","","","","","1"
"Daily","1996","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","1996","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1996","66 and older","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1996","16-34 y.","1-pers.-HH","172","0.411313643364607","0.364965463261304","0.457661823467909","3"
"Min 1x per month","1996","16-34 y.","(Married) couple without C. ","364","0.438086777602048","0.405249813902327","0.47092374130177","3"
"Min 1x per month","1996","16-34 y.","Single parent ","108","0.383762325816673","0.33064631547269","0.436878336160657","3"
"Min 1x per month","1996","16-34 y.","Couple + C. LE 16 ","253","0.173803912340853","0.154379595839815","0.19322822884189","3"
"Min 1x per month","1996","16-34 y.","Couple + C. GT 16 ","375","0.406865422997978","0.374735333487251","0.438995512508705","3"
"Min 1x per month","1996","16-34 y.","Couple + C. LE and GT 16","165","0.343789124509726","0.300710936275979","0.386867312743473","3"
"Min 1x per month","1996","35-65 y.","1-pers.-HH","85","0.165775604011025","0.133719955159875","0.197831252862174","3"
"Min 1x per month","1996","35-65 y.","(Married) couple without C. ","165","0.0913994275203191","0.0784005654097281","0.10439828963091","3"
"Min 1x per month","1996","35-65 y.","Single parent ","48","0.168865615985824","0.125598486219282","0.212132745752367","3"
"Min 1x per month","1996","35-65 y.","Couple + C. LE 16 ","217","0.150798284685219","0.132913918422898","0.168682650947541","3"
"Min 1x per month","1996","66 and older","(Married) couple without C. ","37","0.048071202839438","0.033154278996307","0.062988126682569","3"
"Min 1x per month","1996","66 and older","Single parent ","2","","","","3"
"Min 1x per month","1996","66 and older","Couple + C. GT 16 ","2","","","","3"
"Min 1x per month","1996","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1996","35-65 y.","Couple + C. GT 16 ","116","0.0969294857866878","0.0812168760829841","0.112642095490391","3"
"Min 1x per month","1996","35-65 y.","Couple + C. LE and GT 16","90","0.122925446370727","0.0998971544274285","0.145953738314026","3"
"Min 1x per month","1996","66 and older","1-pers.-HH","14","","","","3"
"Min 1x per month","1996","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1996","16-34 y.","1-pers.-HH","112","0.269777232503748","0.227971631120711","0.311582833886785","2"
"Min 1x per week","1996","16-34 y.","(Married) couple without C. ","115","0.12097931373747","0.099396731697351","0.14256189577759","2"
"Min 1x per week","1996","16-34 y.","Single parent ","90","0.28249659297187","0.233322229589409","0.331670956354331","2"
"Min 1x per week","1996","16-34 y.","Couple + C. LE 16 ","56","0.0304987792521169","0.0216844389605675","0.0393131195436663","2"
"Min 1x per week","1996","16-34 y.","Couple + C. GT 16 ","319","0.371478866080528","0.339875239549883","0.403082492611173","2"
"Min 1x per week","1996","16-34 y.","Couple + C. LE and GT 16","188","0.43664392536266","0.391661294418827","0.481626556306493","2"
"Min 1x per week","1996","35-65 y.","1-pers.-HH","32","0.0856493882450269","0.0615269428465887","0.109771833643465","2"
"Min 1x per week","1996","35-65 y.","Couple + C. LE 16 ","54","0.0395080012531301","0.0297724773276061","0.0492435251786541","2"
"Min 1x per week","1996","35-65 y.","Couple + C. GT 16 ","32","0.0331405571468915","0.0236340471010268","0.0426470671927562","2"
"Min 1x per week","1996","66 and older","(Married) couple without C. ","13","","","","2"
"Min 1x per week","1996","66 and older","Single parent ","1","","","","2"
"Min 1x per week","1996","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1996","35-65 y.","(Married) couple without C. ","45","0.0342017256221702","0.026003604737252","0.0423998465070884","2"
"Min 1x per week","1996","35-65 y.","Single parent ","13","","","","2"
"Min 1x per week","1996","35-65 y.","Couple + C. LE and GT 16","23","","","","2"
"Min 1x per week","1996","66 and older","1-pers.-HH","1","","","","2"
"Min 1x per week","1996","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1996","66 and older","Couple + C. GT 16 ","","","","","2"
"Never","1996","16-34 y.","1-pers.-HH","16","","","","5"
"Never","1996","16-34 y.","(Married) couple without C. ","50","0.0613957906073096","0.045508170701509","0.0772834105131102","5"
"Never","1996","16-34 y.","Single parent ","31","0.0763054229663188","0.0473078230106313","0.105303022922006","5"
"Never","1996","16-34 y.","Couple + C. LE 16 ","344","0.211122528414672","0.190203261038601","0.232041795790744","5"
"Never","1996","16-34 y.","Couple + C. GT 16 ","44","0.0478219324064005","0.0338652379731986","0.0617786268396024","5"
"Never","1996","16-34 y.","Couple + C. LE and GT 16","23","","","","5"
"Never","1996","66 and older","1-pers.-HH","456","0.858671507190899","0.828758669174189","0.888584345207609","5"
"Never","1996","66 and older","(Married) couple without C. ","590","0.736811445763316","0.706103820903888","0.767519070622745","5"
"Never","1996","35-65 y.","1-pers.-HH","209","0.359069071493659","0.31771698444054","0.400421158546778","5"
"Never","1996","35-65 y.","(Married) couple without C. ","847","0.420249920177319","0.397984990672727","0.442514849681912","5"
"Never","1996","35-65 y.","Single parent ","109","0.380401756689721","0.324332061786031","0.436471451593411","5"
"Never","1996","35-65 y.","Couple + C. LE 16 ","367","0.209867129575706","0.189515827564193","0.230218431587219","5"
"Never","1996","35-65 y.","Couple + C. GT 16 ","562","0.389860911146561","0.363959178965602","0.41576264332752","5"
"Never","1996","35-65 y.","Couple + C. LE and GT 16","288","0.366371483396414","0.332580505301111","0.400162461491717","5"
"Never","1996","66 and older","Single parent ","34","0.806266184382075","0.68673935907911","0.92579300968504","5"
"Never","1996","66 and older","Couple + C. LE 16 ","1","","","","5"
"Never","1996","66 and older","Couple + C. GT 16 ","88","0.785939872029605","0.707485709152064","0.864394034907146","5"
"Never","1996","66 and older","Couple + C. LE and GT 16","","","","","5"
"Rarely","1996","16-34 y.","(Married) couple without C. ","348","0.379538118053172","0.347421223403792","0.411655012702551","4"
"Rarely","1996","16-34 y.","1-pers.-HH","133","0.287403097557611","0.244777367507865","0.330028827607357","4"
"Rarely","1996","16-34 y.","Single parent ","93","0.257435658245138","0.209680361121371","0.305190955368905","4"
"Rarely","1996","16-34 y.","Couple + C. LE 16 ","809","0.584574779992358","0.559314342298042","0.609835217686674","4"
"Rarely","1996","16-34 y.","Couple + C. GT 16 ","160","0.173833778515093","0.149047534263119","0.198620022767068","4"
"Rarely","1996","16-34 y.","Couple + C. LE and GT 16","91","0.177008494207316","0.142391896504087","0.211625091910544","4"
"Rarely","1996","35-65 y.","1-pers.-HH","191","0.389505936250289","0.347471949538004","0.431539922962575","4"
"Rarely","1996","35-65 y.","(Married) couple without C. ","831","0.454148926680191","0.431690293262355","0.476607560098028","4"
"Rarely","1996","35-65 y.","Single parent ","118","0.409981807158322","0.353179386808595","0.466784227508049","4"
"Rarely","1996","35-65 y.","Couple + C. LE 16 ","900","0.599826584485945","0.575341201845706","0.624311967126183","4"
"Rarely","1996","35-65 y.","Couple + C. GT 16 ","652","0.48006904591986","0.453536176093653","0.506601915746066","4"
"Rarely","1996","35-65 y.","Couple + C. LE and GT 16","380","0.476536134114765","0.441508254629816","0.511564013599714","4"
"Rarely","1996","66 and older","(Married) couple without C. ","150","0.197905654919245","0.170122831763867","0.225688478074623","4"
"Rarely","1996","66 and older","Single parent ","5","","","","4"
"Rarely","1996","66 and older","Couple + C. LE 16 ","","","","","4"
"Rarely","1996","66 and older","1-pers.-HH","50","0.117398997934909","0.0897586419267071","0.145039353943111","4"
"Rarely","1996","66 and older","Couple + C. GT 16 ","15","","","","4"
"Rarely","1996","66 and older","Couple + C. LE and GT 16","","","","","4"
"Daily","1997","16-34 y.","1-pers.-HH","","","","","1"
"Daily","1997","16-34 y.","(Married) couple without C. ","","","","","1"
"Daily","1997","16-34 y.","Single parent ","","","","","1"
"Daily","1997","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1997","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1997","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","35-65 y.","1-pers.-HH","","","","","1"
"Daily","1997","35-65 y.","(Married) couple without C. ","","","","","1"
"Daily","1997","35-65 y.","Single parent ","","","","","1"
"Daily","1997","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Daily","1997","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Daily","1997","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","66 and older","1-pers.-HH","","","","","1"
"Daily","1997","66 and older","(Married) couple without C. ","","","","","1"
"Daily","1997","66 and older","Couple + C. LE and GT 16","","","","","1"
"Daily","1997","66 and older","Single parent ","","","","","1"
"Daily","1997","66 and older","Couple + C. GT 16 ","","","","","1"
"Daily","1997","66 and older","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1997","16-34 y.","(Married) couple without C. ","325","0.415638160173939","0.382603970017562","0.448672350330317","3"
"Min 1x per month","1997","16-34 y.","1-pers.-HH","189","0.437297992218551","0.390412137523109","0.484183846913993","3"
"Min 1x per month","1997","16-34 y.","Single parent ","103","0.383486521469378","0.327330260041254","0.439642782897502","3"
"Min 1x per month","1997","16-34 y.","Couple + C. GT 16 ","360","0.402642642404501","0.370778342040289","0.434506942768714","3"
"Min 1x per month","1997","16-34 y.","Couple + C. LE 16 ","237","0.159360836718831","0.14016084718507","0.178560826252591","3"
"Min 1x per month","1997","16-34 y.","Couple + C. LE and GT 16","163","0.357405405356035","0.312728194934745","0.402082615777325","3"
"Min 1x per month","1997","35-65 y.","1-pers.-HH","79","0.158563533973824","0.126353073045665","0.190773994901983","3"
"Min 1x per month","1997","35-65 y.","(Married) couple without C. ","168","0.0979415122275797","0.0846009695727923","0.111282054882367","3"
"Min 1x per month","1997","35-65 y.","Single parent ","54","0.156451954158643","0.115814704120049","0.197089204197238","3"
"Min 1x per month","1997","35-65 y.","Couple + C. LE 16 ","206","0.146590399905943","0.128353723404296","0.164827076407589","3"
"Min 1x per month","1997","35-65 y.","Couple + C. GT 16 ","106","0.08233247181804","0.0676915973111914","0.0969733463248886","3"
"Min 1x per month","1997","35-65 y.","Couple + C. LE and GT 16","78","0.122100949804865","0.098930619775475","0.145271279834256","3"
"Min 1x per month","1997","66 and older","1-pers.-HH","8","","","","3"
"Min 1x per month","1997","66 and older","(Married) couple without C. ","24","","","","3"
"Min 1x per month","1997","66 and older","Single parent ","","","","","3"
"Min 1x per month","1997","66 and older","Couple + C. GT 16 ","4","","","","3"
"Min 1x per month","1997","66 and older","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1997","66 and older","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1997","16-34 y.","1-pers.-HH","105","0.244082978733232","0.203483573357352","0.284682384109112","2"
"Min 1x per week","1997","16-34 y.","(Married) couple without C. ","100","0.099530245329035","0.0794634908969139","0.119596999761156","2"
"Min 1x per week","1997","16-34 y.","Single parent ","83","0.274929118152736","0.223364423663688","0.326493812641784","2"
"Min 1x per week","1997","16-34 y.","Couple + C. LE 16 ","44","0.0311506015683259","0.0220374889373469","0.0402637141993049","2"
"Min 1x per week","1997","16-34 y.","Couple + C. GT 16 ","313","0.336446639662546","0.305747696921814","0.367145582403279","2"
"Min 1x per week","1997","16-34 y.","Couple + C. LE and GT 16","148","0.366655555381222","0.321730763498458","0.411580347263987","2"
"Min 1x per week","1997","35-65 y.","1-pers.-HH","27","","","","2"
"Min 1x per week","1997","35-65 y.","(Married) couple without C. ","55","0.0271295691660969","0.0198379883297568","0.0344211500024369","2"
"Min 1x per week","1997","35-65 y.","Single parent ","12","","","","2"
"Min 1x per week","1997","35-65 y.","Couple + C. LE 16 ","62","0.0479757468146412","0.0369565726957624","0.05899492093352","2"
"Min 1x per week","1997","35-65 y.","Couple + C. GT 16 ","32","0.0316508954578344","0.0223259191466129","0.0409758717690559","2"
"Min 1x per week","1997","66 and older","(Married) couple without C. ","13","","","","2"
"Min 1x per week","1997","66 and older","Single parent ","1","","","","2"
"Min 1x per week","1997","66 and older","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1997","35-65 y.","Couple + C. LE and GT 16","25","","","","2"
"Min 1x per week","1997","66 and older","1-pers.-HH","4","","","","2"
"Min 1x per week","1997","66 and older","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1997","66 and older","Couple + C. GT 16 ","1","","","","2"
"Never","1997","16-34 y.","(Married) couple without C. ","46","0.0487058774000716","0.034277645098679","0.0631341097014642","5"
"Never","1997","16-34 y.","1-pers.-HH","9","","","","5"
"Never","1997","16-34 y.","Single parent ","19","","","","5"
