"pli0091_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2008","Hesse","West Germany","207","0.158711548540109","0.138984272842997","0.178438824237221"
"Min 1x per month","2008","Hesse","East Germany","","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","West Germany","135","0.129283816642325","0.109456582330625","0.149111050954025"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per month","2008","Baden-Württemberg","West Germany","389","0.166252816387175","0.151241529475808","0.181264103298542"
"Min 1x per month","2008","Baden-Württemberg","East Germany","","","",""
"Min 1x per month","2008","Bavaria","West Germany","496","0.157243724521412","0.1436652010819","0.170822247960924"
"Min 1x per month","2008","Bavaria","East Germany","","","",""
"Min 1x per month","2008","Berlin","West Germany","104","0.265590673213022","0.221589109535646","0.309592236890397"
"Min 1x per month","2008","Berlin","East Germany","77","0.162786607050289","0.123195077814849","0.202378136285728"
"Min 1x per month","2008","Brandenburg","West Germany","","","",""
"Min 1x per month","2008","Brandenburg","East Germany","132","0.175886470856088","0.149922697660124","0.201850244052052"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","East Germany","78","0.13937505702787","0.10870959274062","0.17004052131512"
"Min 1x per month","2008","Saxony","West Germany","","","",""
"Min 1x per month","2008","Saxony","East Germany","197","0.144000893034875","0.125835642626791","0.162166143442959"
"Min 1x per month","2008","Saxony-Anhalt","West Germany","","","",""
"Min 1x per month","2008","Saxony-Anhalt","East Germany","110","0.149232696757554","0.12484456381526","0.173620829699848"
"Min 1x per month","2008","Thuringia","West Germany","","","",""
"Min 1x per month","2008","Thuringia","East Germany","129","0.176667964281535","0.151469552752353","0.201866375810718"
"Rarely","2008","Schleswig-Holstein","West Germany","226","0.45740051130534","0.415916454372347","0.498884568238333"
"Rarely","2008","Schleswig-Holstein","East Germany","","","",""
"Rarely","2008","Hamburg","West Germany","120","0.393320362958447","0.336205668762651","0.450435057154242"
"Rarely","2008","Hamburg","East Germany","","","",""
"Rarely","2008","Lower Saxony","West Germany","781","0.433489745971318","0.410271876319163","0.456707615623472"
"Rarely","2008","Lower Saxony","East Germany","","","",""
"Rarely","2008","Bremen","West Germany","54","0.416591132036141","0.334038802896171","0.49914346117611"
"Rarely","2008","Bremen","East Germany","","","",""
"Rarely","2008","North Rhine-Westphalia","West Germany","1680","0.411418045831003","0.39603697839598","0.426799113266026"
"Rarely","2008","North Rhine-Westphalia","East Germany","","","",""
"Rarely","2008","Hesse","West Germany","569","0.409262587814733","0.382717226133697","0.43580794949577"
"Rarely","2008","Hesse","East Germany","","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","West Germany","396","0.358007006645176","0.32967595760972","0.386338055680631"
"Rarely","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Rarely","2008","Baden-Württemberg","West Germany","1006","0.439821894552634","0.419808640064085","0.459835149041184"
"Rarely","2008","Baden-Württemberg","East Germany","","","",""
"Rarely","2008","Bavaria","West Germany","1135","0.398772330668806","0.380508289576351","0.417036371761261"
"Rarely","2008","Bavaria","East Germany","","","",""
"Rarely","2008","Berlin","West Germany","176","0.421991594435728","0.372786328224875","0.47119686064658"
"Rarely","2008","Berlin","East Germany","152","0.493648366156708","0.440030464054521","0.547266268258894"
"Rarely","2008","Brandenburg","West Germany","","","",""
"Rarely","2008","Brandenburg","East Germany","358","0.392734160147721","0.359430126840738","0.426038193454704"
"Rarely","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","East Germany","223","0.411869238656732","0.36829130061691","0.455447176696554"
"Rarely","2008","Saxony","West Germany","","","",""
"Rarely","2008","Saxony","East Germany","652","0.411761812638951","0.386298096669768","0.437225528608134"
"Rarely","2008","Saxony-Anhalt","West Germany","","","",""
"Rarely","2008","Saxony-Anhalt","East Germany","371","0.381388975003078","0.348143383828629","0.414634566177527"
"Rarely","2008","Thuringia","West Germany","","","",""
"Rarely","2008","Thuringia","East Germany","389","0.406444551912673","0.373992806814986","0.438896297010361"
"Never","2008","Schleswig-Holstein","West Germany","242","0.381069474149725","0.340628999861393","0.421509948438058"
"Never","2008","Schleswig-Holstein","East Germany","","","",""
"Never","2008","Hamburg","West Germany","78","0.296583653319892","0.243179533128399","0.349987773511385"
"Never","2008","Hamburg","East Germany","","","",""
"Never","2008","Lower Saxony","West Germany","646","0.390549949390517","0.36769204465762","0.413407854123414"
"Never","2008","Lower Saxony","East Germany","","","",""
"Never","2008","Bremen","West Germany","47","0.367898569842344","0.287148065459375","0.448649074225314"
"Never","2008","Bremen","East Germany","","","",""
"Never","2008","North Rhine-Westphalia","West Germany","1539","0.405899691590885","0.39055067392219","0.42124870925958"
"Never","2008","North Rhine-Westphalia","East Germany","","","",""
"Never","2008","Hesse","West Germany","493","0.39508331273071","0.368690692309718","0.421475933151701"
"Never","2008","Hesse","East Germany","","","",""
"Never","2008","Rhineland-Palatinate,Saarland","West Germany","535","0.486481653664878","0.456944886205569","0.516018421124187"
"Never","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Never","2008","Baden-Württemberg","West Germany","844","0.348070357308719","0.328863774016574","0.367276940600865"
"Never","2008","Baden-Württemberg","East Germany","","","",""
"Never","2008","Bavaria","West Germany","1025","0.399293463490474","0.38102541452851","0.417561512452439"
"Never","2008","Bavaria","East Germany","","","",""
"Never","2008","Berlin","West Germany","89","0.25360325862023","0.210256673341554","0.296949843898907"
"Never","2008","Berlin","East Germany","86","0.286982512517899","0.238470123175821","0.335494901859978"
"Never","2008","Brandenburg","West Germany","","","",""
"Never","2008","Brandenburg","East Germany","322","0.414867164318925","0.381267121273466","0.448467207364385"
"Never","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Never","2008","Mecklenburg-Western Pomerania","East Germany","181","0.440100654532512","0.396148412043021","0.484052897022002"
"Never","2008","Saxony","West Germany","","","",""
"Never","2008","Saxony","East Germany","543","0.395886213485208","0.370583523006455","0.421188903963961"
"Never","2008","Saxony-Anhalt","West Germany","","","",""
"Never","2008","Saxony-Anhalt","East Germany","321","0.445086811868278","0.411071375154596","0.479102248581959"
"Never","2008","Thuringia","West Germany","","","",""
"Never","2008","Thuringia","East Germany","341","0.395476281083818","0.36317099075502","0.427781571412616"
"Daily","2009","Schleswig-Holstein","West Germany","","","",""
"Daily","2009","Schleswig-Holstein","East Germany","","","",""
"Daily","2009","Hamburg","West Germany","","","",""
"Daily","2009","Hamburg","East Germany","","","",""
"Daily","2009","Lower Saxony","West Germany","","","",""
"Daily","2009","Lower Saxony","East Germany","","","",""
"Daily","2009","Bremen","West Germany","","","",""
"Daily","2009","Bremen","East Germany","","","",""
"Daily","2009","North Rhine-Westphalia","West Germany","","","",""
"Daily","2009","North Rhine-Westphalia","East Germany","","","",""
"Daily","2009","Hesse","West Germany","","","",""
"Daily","2009","Hesse","East Germany","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Daily","2009","Baden-Württemberg","West Germany","","","",""
"Daily","2009","Baden-Württemberg","East Germany","","","",""
"Daily","2009","Bavaria","West Germany","","","",""
"Daily","2009","Bavaria","East Germany","","","",""
"Daily","2009","Berlin","West Germany","","","",""
"Daily","2009","Berlin","East Germany","","","",""
"Daily","2009","Brandenburg","West Germany","","","",""
"Daily","2009","Brandenburg","East Germany","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","East Germany","","","",""
"Daily","2009","Saxony","West Germany","","","",""
"Daily","2009","Saxony","East Germany","","","",""
"Daily","2009","Saxony-Anhalt","West Germany","","","",""
"Daily","2009","Saxony-Anhalt","East Germany","","","",""
"Daily","2009","Thuringia","West Germany","","","",""
"Daily","2009","Thuringia","East Germany","","","",""
"Min 1x per week","2009","Schleswig-Holstein","West Germany","26","","",""
"Min 1x per week","2009","Schleswig-Holstein","East Germany","","","",""
"Min 1x per week","2009","Hamburg","West Germany","14","","",""
"Min 1x per week","2009","Hamburg","East Germany","","","",""
"Min 1x per week","2009","Lower Saxony","West Germany","78","0.0435413440420745","0.0336706990812241","0.0534119890029249"
"Min 1x per week","2009","Lower Saxony","East Germany","","","",""
"Min 1x per week","2009","Bremen","West Germany","1","","",""
"Min 1x per week","2009","Bremen","East Germany","","","",""
"Min 1x per week","2009","North Rhine-Westphalia","West Germany","179","0.0508729950340755","0.0437266992190753","0.0580192908490756"
"Min 1x per week","2009","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per week","2009","Hesse","West Germany","83","0.0685796196430254","0.0544033924962283","0.0827558467898225"
"Min 1x per week","2009","Hesse","East Germany","","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","West Germany","51","0.047610166315091","0.034548684662624","0.060671647967558"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per week","2009","Baden-Württemberg","West Germany","162","0.0662066911816368","0.0555848852670752","0.0768284970961985"
"Min 1x per week","2009","Baden-Württemberg","East Germany","","","",""
"Min 1x per week","2009","Bavaria","West Germany","168","0.0600025926093611","0.0508861393159887","0.0691190459027334"
"Min 1x per week","2009","Bavaria","East Germany","","","",""
"Min 1x per week","2009","Berlin","West Germany","24","","",""
"Min 1x per week","2009","Berlin","East Germany","25","","",""
"Min 1x per week","2009","Brandenburg","West Germany","","","",""
"Min 1x per week","2009","Brandenburg","East Germany","36","0.0490231705532219","0.0339763232119913","0.0640700178944525"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","East Germany","12","","",""
"Min 1x per week","2009","Saxony","West Germany","","","",""
"Min 1x per week","2009","Saxony","East Germany","57","0.0544579264343958","0.0424375699788258","0.0664782828899658"
"Min 1x per week","2009","Saxony-Anhalt","West Germany","","","",""
"Min 1x per week","2009","Saxony-Anhalt","East Germany","36","0.068403267979379","0.0505731124286538","0.0862334235301042"
"Min 1x per week","2009","Thuringia","West Germany","","","",""
"Min 1x per week","2009","Thuringia","East Germany","31","0.0349390077168157","0.0223860852476754","0.0474919301859561"
"Min 1x per month","2009","Schleswig-Holstein","West Germany","76","0.139451214345355","0.109532469170858","0.169369959519852"
"Min 1x per month","2009","Schleswig-Holstein","East Germany","","","",""
"Min 1x per month","2009","Hamburg","West Germany","66","0.247279682868173","0.195818798460586","0.29874056727576"
"Min 1x per month","2009","Hamburg","East Germany","","","",""
"Min 1x per month","2009","Lower Saxony","West Germany","297","0.170198852037116","0.15202165798705","0.188376046087181"
"Min 1x per month","2009","Lower Saxony","East Germany","","","",""
"Min 1x per month","2009","Bremen","West Germany","33","0.250675760369035","0.172143839291818","0.329207681446252"
"Min 1x per month","2009","Bremen","East Germany","","","",""
"Min 1x per month","2009","North Rhine-Westphalia","West Germany","633","0.176124726835143","0.163736302527016","0.188513151143269"
"Min 1x per month","2009","North Rhine-Westphalia","East Germany","","","",""
"Min 1x per month","2009","Hesse","West Germany","226","0.19600099731968","0.173734743538512","0.218267251100848"
"Min 1x per month","2009","Hesse","East Germany","","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","West Germany","156","0.149302992817612","0.12744265197454","0.171163333660684"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Min 1x per month","2009","Baden-Württemberg","West Germany","410","0.209943809565655","0.192545679716321","0.227341939414989"
"Min 1x per month","2009","Baden-Württemberg","East Germany","","","",""
"Min 1x per month","2009","Bavaria","West Germany","479","0.177267722887506","0.162608137877804","0.191927307897207"
"Min 1x per month","2009","Bavaria","East Germany","","","",""
"Min 1x per month","2009","Berlin","West Germany","95","0.219841233878058","0.177296729176493","0.262385738579623"
"Min 1x per month","2009","Berlin","East Germany","74","0.203192380516133","0.159037044110652","0.247347716921615"
"Min 1x per month","2009","Brandenburg","West Germany","","","",""
"Min 1x per month","2009","Brandenburg","East Germany","126","0.159338771129523","0.133833432723979","0.184844109535066"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
