"pli0091_h","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","1985","16-34 y.","West Germany","","","","","1"
"Daily","1985","16-34 y.","East Germany","","","","","1"
"Daily","1985","35-65 y.","West Germany","","","","","1"
"Daily","1985","35-65 y.","East Germany","","","","","1"
"Daily","1985","66 and older","West Germany","","","","","1"
"Daily","1985","66 and older","East Germany","","","","","1"
"Min 1x per month","1985","16-34 y.","West Germany","1020","0.273838945811825","0.260265268335527","0.287412623288123","3"
"Min 1x per month","1985","35-65 y.","West Germany","436","0.0743446672825185","0.067546972168859","0.0811423623961781","3"
"Min 1x per month","1985","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1985","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1985","66 and older","West Germany","13","","","","3"
"Min 1x per month","1985","66 and older","East Germany","","","","","3"
"Min 1x per week","1985","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1985","16-34 y.","West Germany","824","0.211883549078488","0.199444784220156","0.224322313936821","2"
"Min 1x per week","1985","35-65 y.","West Germany","205","0.0361136588697171","0.0312790563298178","0.0409482614096164","2"
"Min 1x per week","1985","66 and older","West Germany","13","","","","2"
"Min 1x per week","1985","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1985","66 and older","East Germany","","","","","2"
"Never","1985","16-34 y.","West Germany","823","0.144339868931422","0.133642493354343","0.1550372445085","5"
"Never","1985","16-34 y.","East Germany","","","","","5"
"Never","1985","35-65 y.","West Germany","3175","0.534456850472872","0.52153131894401","0.547382382001734","5"
"Never","1985","35-65 y.","East Germany","","","","","5"
"Never","1985","66 and older","West Germany","987","0.909235355554482","0.892243397247857","0.926227313861108","5"
"Never","1985","66 and older","East Germany","","","","","5"
"Rarely","1985","35-65 y.","East Germany","","","","","4"
"Rarely","1985","16-34 y.","East Germany","","","","","4"
"Rarely","1985","35-65 y.","West Germany","1905","0.355084823374892","0.342684601070381","0.367485045679403","4"
"Rarely","1985","16-34 y.","West Germany","1479","0.369937636178265","0.355241963512599","0.38463330884393","4"
"Rarely","1985","66 and older","West Germany","85","0.0694843086894175","0.0544441595772851","0.0845244578015499","4"
"Rarely","1985","66 and older","East Germany","","","","","4"
"Daily","1986","16-34 y.","West Germany","","","","","1"
"Daily","1986","16-34 y.","East Germany","","","","","1"
"Daily","1986","35-65 y.","West Germany","","","","","1"
"Daily","1986","35-65 y.","East Germany","","","","","1"
"Daily","1986","66 and older","West Germany","","","","","1"
"Daily","1986","66 and older","East Germany","","","","","1"
"Min 1x per month","1986","16-34 y.","West Germany","1110","0.295306495918079","0.281322564618041","0.309290427218116","3"
"Min 1x per month","1986","35-65 y.","West Germany","399","0.0739311185421401","0.0669772921250692","0.0808849449592111","3"
"Min 1x per month","1986","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1986","66 and older","West Germany","16","","","","3"
"Min 1x per month","1986","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1986","66 and older","East Germany","","","","","3"
"Min 1x per week","1986","16-34 y.","West Germany","773","0.202324588768038","0.190009711638129","0.214639465897947","2"
"Min 1x per week","1986","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1986","35-65 y.","West Germany","188","0.0365154146108077","0.0315305993810515","0.0415002298405638","2"
"Min 1x per week","1986","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1986","66 and older","West Germany","9","","","","2"
"Min 1x per week","1986","66 and older","East Germany","","","","","2"
"Never","1986","16-34 y.","West Germany","800","0.149424357684125","0.138495876290867","0.160352839077384","5"
"Never","1986","16-34 y.","East Germany","","","","","5"
"Never","1986","35-65 y.","West Germany","3014","0.530427152692551","0.517163812057216","0.543690493327887","5"
"Never","1986","35-65 y.","East Germany","","","","","5"
"Never","1986","66 and older","West Germany","928","0.90579801637098","0.887967477646289","0.923628555095671","5"
"Never","1986","66 and older","East Germany","","","","","5"
"Rarely","1986","35-65 y.","East Germany","","","","","4"
"Rarely","1986","16-34 y.","East Germany","","","","","4"
"Rarely","1986","16-34 y.","West Germany","1405","0.352944557629759","0.338295265506442","0.367593849753075","4"
"Rarely","1986","35-65 y.","West Germany","1838","0.359126314154501","0.346376660253647","0.371875968055355","4"
"Rarely","1986","66 and older","West Germany","78","0.0720238198627533","0.0562431567648802","0.0878044829606265","4"
"Rarely","1986","66 and older","East Germany","","","","","4"
"Daily","1987","16-34 y.","West Germany","","","","","1"
"Daily","1987","16-34 y.","East Germany","","","","","1"
"Daily","1987","35-65 y.","West Germany","","","","","1"
"Daily","1987","35-65 y.","East Germany","","","","","1"
"Daily","1987","66 and older","West Germany","","","","","1"
"Daily","1987","66 and older","East Germany","","","","","1"
"Min 1x per month","1987","16-34 y.","West Germany","","","","","3"
"Min 1x per month","1987","35-65 y.","West Germany","","","","","3"
"Min 1x per month","1987","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1987","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1987","66 and older","West Germany","","","","","3"
"Min 1x per month","1987","66 and older","East Germany","","","","","3"
"Min 1x per week","1987","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1987","16-34 y.","West Germany","","","","","2"
"Min 1x per week","1987","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1987","35-65 y.","West Germany","","","","","2"
"Min 1x per week","1987","66 and older","West Germany","","","","","2"
"Min 1x per week","1987","66 and older","East Germany","","","","","2"
"Never","1987","16-34 y.","West Germany","","","","","5"
"Never","1987","16-34 y.","East Germany","","","","","5"
"Never","1987","35-65 y.","West Germany","","","","","5"
"Never","1987","66 and older","West Germany","","","","","5"
"Never","1987","35-65 y.","East Germany","","","","","5"
"Never","1987","66 and older","East Germany","","","","","5"
"Rarely","1987","16-34 y.","West Germany","","","","","4"
"Rarely","1987","16-34 y.","East Germany","","","","","4"
"Rarely","1987","35-65 y.","West Germany","","","","","4"
"Rarely","1987","35-65 y.","East Germany","","","","","4"
"Rarely","1987","66 and older","West Germany","","","","","4"
"Rarely","1987","66 and older","East Germany","","","","","4"
"Daily","1988","16-34 y.","West Germany","","","","","1"
"Daily","1988","16-34 y.","East Germany","","","","","1"
"Daily","1988","35-65 y.","West Germany","","","","","1"
"Daily","1988","35-65 y.","East Germany","","","","","1"
"Daily","1988","66 and older","West Germany","","","","","1"
"Daily","1988","66 and older","East Germany","","","","","1"
"Min 1x per month","1988","16-34 y.","West Germany","1092","0.309121602086698","0.294506851033809","0.323736353139587","3"
"Min 1x per month","1988","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1988","35-65 y.","West Germany","420","0.0894241611342027","0.0815570375787733","0.0972912846896321","3"
"Min 1x per month","1988","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1988","66 and older","West Germany","14","","","","3"
"Min 1x per month","1988","66 and older","East Germany","","","","","3"
"Min 1x per week","1988","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1988","16-34 y.","West Germany","699","0.188226030014411","0.175864183721606","0.200587876307216","2"
"Min 1x per week","1988","35-65 y.","West Germany","155","0.0331219988166351","0.0281882778874238","0.0380557197458464","2"
"Min 1x per week","1988","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1988","66 and older","West Germany","11","","","","2"
"Min 1x per week","1988","66 and older","East Germany","","","","","2"
"Never","1988","16-34 y.","West Germany","763","0.142596296422227","0.131538394389873","0.153654198454582","5"
"Never","1988","16-34 y.","East Germany","","","","","5"
"Never","1988","35-65 y.","West Germany","2775","0.50813547560366","0.494352500218385","0.521918450988936","5"
"Never","1988","66 and older","West Germany","911","0.881523006180468","0.861863017979854","0.901182994381083","5"
"Never","1988","35-65 y.","East Germany","","","","","5"
"Never","1988","66 and older","East Germany","","","","","5"
"Rarely","1988","16-34 y.","East Germany","","","","","4"
"Rarely","1988","16-34 y.","West Germany","1287","0.360056071476663","0.344875715063886","0.37523642788944","4"
"Rarely","1988","35-65 y.","West Germany","1704","0.369318364445502","0.356012716856143","0.382624012034861","4"
"Rarely","1988","35-65 y.","East Germany","","","","","4"
"Rarely","1988","66 and older","West Germany","102","0.096575086756051","0.078605917514358","0.114544255997744","4"
"Rarely","1988","66 and older","East Germany","","","","","4"
"Daily","1989","16-34 y.","West Germany","","","","","1"
"Daily","1989","16-34 y.","East Germany","","","","","1"
"Daily","1989","35-65 y.","West Germany","","","","","1"
"Daily","1989","35-65 y.","East Germany","","","","","1"
"Daily","1989","66 and older","West Germany","","","","","1"
"Daily","1989","66 and older","East Germany","","","","","1"
"Min 1x per month","1989","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1989","16-34 y.","West Germany","","","","","3"
"Min 1x per month","1989","35-65 y.","West Germany","","","","","3"
"Min 1x per month","1989","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1989","66 and older","West Germany","","","","","3"
"Min 1x per month","1989","66 and older","East Germany","","","","","3"
"Min 1x per week","1989","16-34 y.","West Germany","","","","","2"
"Min 1x per week","1989","35-65 y.","West Germany","","","","","2"
"Min 1x per week","1989","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1989","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1989","66 and older","West Germany","","","","","2"
"Min 1x per week","1989","66 and older","East Germany","","","","","2"
"Never","1989","16-34 y.","West Germany","","","","","5"
"Never","1989","16-34 y.","East Germany","","","","","5"
"Never","1989","35-65 y.","West Germany","","","","","5"
"Never","1989","35-65 y.","East Germany","","","","","5"
"Never","1989","66 and older","West Germany","","","","","5"
"Never","1989","66 and older","East Germany","","","","","5"
"Rarely","1989","16-34 y.","West Germany","","","","","4"
"Rarely","1989","16-34 y.","East Germany","","","","","4"
"Rarely","1989","35-65 y.","West Germany","","","","","4"
"Rarely","1989","35-65 y.","East Germany","","","","","4"
"Rarely","1989","66 and older","West Germany","","","","","4"
"Rarely","1989","66 and older","East Germany","","","","","4"
"Daily","1990","16-34 y.","West Germany","9","","","","1"
"Daily","1990","16-34 y.","East Germany","","","","","1"
"Daily","1990","35-65 y.","West Germany","3","","","","1"
"Daily","1990","35-65 y.","East Germany","","","","","1"
"Daily","1990","66 and older","West Germany","","","","","1"
"Daily","1990","66 and older","East Germany","","","","","1"
"Min 1x per month","1990","16-34 y.","West Germany","1040","0.303523870440526","0.288599730838413","0.31844801004264","3"
"Min 1x per month","1990","16-34 y.","East Germany","376","0.240169977011797","0.219797171025162","0.260542782998431","3"
"Min 1x per month","1990","35-65 y.","West Germany","301","0.0716307147660644","0.064321792730277","0.0789396368018518","3"
"Min 1x per month","1990","35-65 y.","East Germany","206","0.0876907736745187","0.0760732234124154","0.0993083239366221","3"
"Min 1x per month","1990","66 and older","West Germany","9","","","","3"
"Min 1x per month","1990","66 and older","East Germany","8","","","","3"
"Min 1x per week","1990","16-34 y.","West Germany","516","0.145690591071969","0.13423907185471","0.157142110289228","2"
"Min 1x per week","1990","16-34 y.","East Germany","317","0.200051509014412","0.180973405809668","0.219129612219155","2"
"Min 1x per week","1990","35-65 y.","West Germany","30","0.00615927308580912","0.00394175878109952","0.00837678739051873","2"
"Min 1x per week","1990","35-65 y.","East Germany","50","0.0227921709864217","0.01666227801543","0.0289220639574135","2"
"Min 1x per week","1990","66 and older","West Germany","2","","","","2"
"Min 1x per week","1990","66 and older","East Germany","2","","","","2"
"Never","1990","16-34 y.","West Germany","818","0.163084635954677","0.151092762043751","0.175076509865603","5"
"Never","1990","16-34 y.","East Germany","197","0.10802018554547","0.0932167253970199","0.122823645693921","5"
"Never","1990","35-65 y.","West Germany","2938","0.564823803009398","0.550771989844161","0.578875616174636","5"
"Never","1990","35-65 y.","East Germany","732","0.354397689887113","0.334750766359673","0.374044613414552","5"
"Never","1990","66 and older","West Germany","972","0.919941230577375","0.90356528605915","0.9363171750956","5"
"Never","1990","66 and older","East Germany","361","0.859631800500402","0.826528712504887","0.892734888495917","5"
"Rarely","1990","16-34 y.","West Germany","1263","0.385750367861427","0.3699500659382","0.401550669784654","4"
"Rarely","1990","35-65 y.","West Germany","1510","0.356588397147574","0.343012412029936","0.370164382265213","4"
"Rarely","1990","16-34 y.","East Germany","799","0.451758328428322","0.428024250083911","0.475492406772732","4"
"Rarely","1990","35-65 y.","East Germany","1289","0.535119365451947","0.514633107477014","0.555605623426879","4"
"Rarely","1990","66 and older","West Germany","72","0.0692715658168783","0.053949728229042","0.0845934034047145","4"
"Rarely","1990","66 and older","East Germany","52","0.118712074396821","0.0878884102265787","0.149535738567063","4"
"Daily","1991","16-34 y.","West Germany","","","","","1"
"Daily","1991","16-34 y.","East Germany","","","","","1"
"Daily","1991","35-65 y.","West Germany","","","","","1"
"Daily","1991","35-65 y.","East Germany","","","","","1"
"Daily","1991","66 and older","West Germany","","","","","1"
"Daily","1991","66 and older","East Germany","","","","","1"
"Min 1x per month","1991","16-34 y.","West Germany","","","","","3"
"Min 1x per month","1991","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1991","35-65 y.","West Germany","","","","","3"
"Min 1x per month","1991","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1991","66 and older","West Germany","","","","","3"
"Min 1x per month","1991","66 and older","East Germany","","","","","3"
"Min 1x per week","1991","16-34 y.","West Germany","","","","","2"
"Min 1x per week","1991","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1991","35-65 y.","West Germany","","","","","2"
"Min 1x per week","1991","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1991","66 and older","West Germany","","","","","2"
"Min 1x per week","1991","66 and older","East Germany","","","","","2"
"Never","1991","16-34 y.","West Germany","","","","","5"
"Never","1991","16-34 y.","East Germany","","","","","5"
"Never","1991","35-65 y.","West Germany","","","","","5"
"Never","1991","35-65 y.","East Germany","","","","","5"
"Never","1991","66 and older","West Germany","","","","","5"
"Never","1991","66 and older","East Germany","","","","","5"
"Rarely","1991","16-34 y.","West Germany","","","","","4"
"Rarely","1991","16-34 y.","East Germany","","","","","4"
"Rarely","1991","35-65 y.","West Germany","","","","","4"
"Rarely","1991","66 and older","West Germany","","","","","4"
"Rarely","1991","35-65 y.","East Germany","","","","","4"
"Rarely","1991","66 and older","East Germany","","","","","4"
"Daily","1992","16-34 y.","West Germany","","","","","1"
"Daily","1992","16-34 y.","East Germany","","","","","1"
"Daily","1992","35-65 y.","West Germany","","","","","1"
"Daily","1992","35-65 y.","East Germany","","","","","1"
"Daily","1992","66 and older","West Germany","","","","","1"
"Daily","1992","66 and older","East Germany","","","","","1"
"Min 1x per month","1992","16-34 y.","East Germany","312","0.221649578914106","0.199814149933273","0.243485007894939","3"
"Min 1x per month","1992","16-34 y.","West Germany","1035","0.309789814422371","0.294657454865762","0.324922173978979","3"
"Min 1x per month","1992","35-65 y.","West Germany","392","0.0939350579161941","0.0855453131477524","0.102324802684636","3"
"Min 1x per month","1992","35-65 y.","East Germany","94","0.0505712978455973","0.0413604088345599","0.0597821868566347","3"
"Min 1x per month","1992","66 and older","West Germany","19","","","","3"
"Min 1x per month","1992","66 and older","East Germany","5","","","","3"
"Min 1x per week","1992","16-34 y.","West Germany","651","0.18894085054244","0.176130187750315","0.201751513334564","2"
"Min 1x per week","1992","16-34 y.","East Germany","237","0.179910771355518","0.159717818675641","0.200103724035395","2"
"Min 1x per week","1992","35-65 y.","West Germany","146","0.0351357857855678","0.0298408198951884","0.0404307516759473","2"
"Min 1x per week","1992","35-65 y.","East Germany","30","0.0136392350525461","0.00876359964312507","0.0185148704619672","2"
"Min 1x per week","1992","66 and older","East Germany","4","","","","2"
"Min 1x per week","1992","66 and older","West Germany","2","","","","2"
"Never","1992","16-34 y.","West Germany","614","0.127313850313136","0.116405746295069","0.138221954331204","5"
"Never","1992","16-34 y.","East Germany","206","0.149699607917478","0.13094373800019","0.168455477834766","5"
"Never","1992","35-65 y.","West Germany","2259","0.439955951179132","0.425681121881883","0.45423078047638","5"
"Never","1992","35-65 y.","East Germany","973","0.479463599824657","0.458463483800165","0.500463715849149","5"
"Never","1992","66 and older","West Germany","909","0.88186834803721","0.862270912356631","0.901465783717788","5"
"Never","1992","66 and older","East Germany","359","0.924160019461764","0.898018990712255","0.950301048211272","5"
"Rarely","1992","16-34 y.","West Germany","1287","0.373955484722054","0.358121327098472","0.389789642345635","4"
"Rarely","1992","16-34 y.","East Germany","635","0.448740041812898","0.422593375353058","0.474886708272739","4"
"Rarely","1992","35-65 y.","East Germany","1077","0.4563258672772","0.435388349155958","0.477263385398441","4"
"Rarely","1992","35-65 y.","West Germany","1848","0.430973205119107","0.416732000536943","0.44521440970127","4"
"Rarely","1992","66 and older","West Germany","112","0.0985414176994813","0.0804448370151422","0.11663799838382","4"
"Rarely","1992","66 and older","East Germany","26","","","","4"
"Daily","1993","16-34 y.","West Germany","","","","","1"
"Daily","1993","16-34 y.","East Germany","","","","","1"
"Daily","1993","35-65 y.","West Germany","","","","","1"
"Daily","1993","35-65 y.","East Germany","","","","","1"
"Daily","1993","66 and older","West Germany","","","","","1"
"Daily","1993","66 and older","East Germany","","","","","1"
"Min 1x per month","1993","16-34 y.","West Germany","","","","","3"
"Min 1x per month","1993","16-34 y.","East Germany","","","","","3"
"Min 1x per month","1993","35-65 y.","West Germany","","","","","3"
"Min 1x per month","1993","35-65 y.","East Germany","","","","","3"
"Min 1x per month","1993","66 and older","West Germany","","","","","3"
"Min 1x per month","1993","66 and older","East Germany","","","","","3"
"Min 1x per week","1993","16-34 y.","West Germany","","","","","2"
"Min 1x per week","1993","16-34 y.","East Germany","","","","","2"
"Min 1x per week","1993","35-65 y.","West Germany","","","","","2"
"Min 1x per week","1993","35-65 y.","East Germany","","","","","2"
"Min 1x per week","1993","66 and older","West Germany","","","","","2"
"Min 1x per week","1993","66 and older","East Germany","","","","","2"
"Never","1993","16-34 y.","West Germany","","","","","5"
"Never","1993","16-34 y.","East Germany","","","","","5"
"Never","1993","35-65 y.","West Germany","","","","","5"
"Never","1993","35-65 y.","East Germany","","","","","5"
"Never","1993","66 and older","West Germany","","","","","5"
"Never","1993","66 and older","East Germany","","","","","5"
"Rarely","1993","16-34 y.","East Germany","","","","","4"
"Rarely","1993","16-34 y.","West Germany","","","","","4"
"Rarely","1993","35-65 y.","West Germany","","","","","4"
"Rarely","1993","35-65 y.","East Germany","","","","","4"
"Rarely","1993","66 and older","West Germany","","","","","4"
"Rarely","1993","66 and older","East Germany","","","","","4"
"Daily","1994","16-34 y.","West Germany","","","","","1"
"Daily","1994","16-34 y.","East Germany","","","","","1"
"Daily","1994","35-65 y.","West Germany","","","","","1"
"Daily","1994","35-65 y.","East Germany","","","","","1"
"Daily","1994","66 and older","West Germany","","","","","1"
"Daily","1994","66 and older","East Germany","","","","","1"
"Min 1x per month","1994","16-34 y.","West Germany","992","0.302271421356593","0.287117479981111","0.317425362732076","3"
"Min 1x per month","1994","16-34 y.","East Germany","302","0.220172906533922","0.197347825088093","0.24299798797975","3"
"Min 1x per month","1994","35-65 y.","West Germany","431","0.106232358871559","0.0971647443715871","0.115299973371531","3"
"Min 1x per month","1994","66 and older","West Germany","17","","","","3"
"Min 1x per month","1994","35-65 y.","East Germany","108","0.0537994723824208","0.0441404526550602","0.0634584921097814","3"
"Min 1x per month","1994","66 and older","East Germany","7","","","","3"
"Min 1x per week","1994","16-34 y.","West Germany","674","0.196811327868101","0.183691817233644","0.209930838502559","2"
"Min 1x per week","1994","35-65 y.","West Germany","153","0.0418328093166979","0.0359412332991066","0.0477243853342892","2"
"Min 1x per week","1994","16-34 y.","East Germany","254","0.20019642070421","0.178154417351652","0.222238424056768","2"
"Min 1x per week","1994","66 and older","West Germany","10","","","","2"
"Min 1x per week","1994","35-65 y.","East Germany","30","0.0138403101805269","0.00883882499523193","0.0188417953658218","2"
"Min 1x per week","1994","66 and older","East Germany","4","","","","2"
"Never","1994","16-34 y.","West Germany","508","0.102353316418826","0.0923513019678377","0.112355330869814","5"
"Never","1994","16-34 y.","East Germany","149","0.125803870517896","0.107536220636503","0.144071520399289","5"
"Never","1994","35-65 y.","West Germany","2025","0.40429841712212","0.389856737048697","0.418740097195542","5"
"Never","1994","35-65 y.","East Germany","968","0.498665071230192","0.477259791467981","0.520070350992404","5"
"Never","1994","66 and older","West Germany","910","0.84450996530207","0.822997582783461","0.866022347820679","5"
"Never","1994","66 and older","East Germany","350","0.890111651608095","0.859462662036034","0.920760641180155","5"
"Rarely","1994","16-34 y.","West Germany","1354","0.398563934356479","0.382408169066915","0.414719699646044","4"
"Rarely","1994","35-65 y.","West Germany","1827","0.447636414689624","0.433003610989752","0.462269218389495","4"
"Rarely","1994","16-34 y.","East Germany","561","0.453826802243972","0.426402126535795","0.48125147795215","4"
"Rarely","1994","66 and older","West Germany","153","0.131259655054444","0.111212836164426","0.151306473944462","4"
"Rarely","1994","35-65 y.","East Germany","990","0.43369514620686","0.412478835118999","0.454911457294721","4"
"Rarely","1994","66 and older","East Germany","39","0.089425298378879","0.06146086110988","0.117389735647878","4"
"Daily","1995","16-34 y.","West Germany","5","","","","1"
"Daily","1995","16-34 y.","East Germany","1","","","","1"
"Daily","1995","35-65 y.","West Germany","1","","","","1"
"Daily","1995","35-65 y.","East Germany","1","","","","1"
"Daily","1995","66 and older","West Germany","","","","","1"
"Daily","1995","66 and older","East Germany","","","","","1"
"Min 1x per month","1995","16-34 y.","East Germany","343","0.275311401911064","0.250298282303859","0.300324521518269","3"
"Min 1x per month","1995","16-34 y.","West Germany","1095","0.320879707583651","0.305872624364126","0.335886790803175","3"
"Min 1x per month","1995","35-65 y.","West Germany","353","0.0853676887353841","0.077437949007352","0.0932974284634162","3"
"Min 1x per month","1995","35-65 y.","East Germany","122","0.0520617241657941","0.0424568543875768","0.0616665939440113","3"
"Min 1x per month","1995","66 and older","West Germany","12","","","","3"
"Min 1x per month","1995","66 and older","East Germany","3","","","","3"
"Min 1x per week","1995","16-34 y.","West Germany","645","0.181087156315488","0.168707332153171","0.193466980477805","2"
"Min 1x per week","1995","16-34 y.","East Germany","216","0.161713758274987","0.141095607980579","0.182331908569395","2"
"Min 1x per week","1995","35-65 y.","West Germany","58","0.0148020961070203","0.0113751107329906","0.0182290814810501","2"
"Min 1x per week","1995","35-65 y.","East Germany","9","","","","2"
"Min 1x per week","1995","66 and older","East Germany","1","","","","2"
"Min 1x per week","1995","66 and older","West Germany","4","","","","2"
"Never","1995","16-34 y.","West Germany","655","0.138691164820648","0.127580100558626","0.14980222908267","5"
"Never","1995","16-34 y.","East Germany","156","0.140818253774052","0.121339909179171","0.160296598368933","5"
"Never","1995","35-65 y.","West Germany","2596","0.491230474669204","0.477043424742525","0.505417524595883","5"
"Never","1995","35-65 y.","East Germany","970","0.533798144014273","0.512229755064148","0.555366532964397","5"
"Never","1995","66 and older","West Germany","1005","0.895557546983519","0.877702071746116","0.913413022220922","5"
"Never","1995","66 and older","East Germany","368","0.917771648367125","0.891115578356428","0.944427718377822","5"
"Rarely","1995","16-34 y.","West Germany","1317","0.356618562118784","0.341219720709499","0.372017403528068","4"
"Rarely","1995","35-65 y.","West Germany","1762","0.408481391671582","0.394531872253491","0.422430911089673","4"
"Rarely","1995","16-34 y.","East Germany","509","0.421818168548649","0.394163089271938","0.44947324782536","4"
"Rarely","1995","35-65 y.","East Germany","953","0.407575420740961","0.38633012871305","0.428820712768871","4"
"Rarely","1995","66 and older","West Germany","106","0.0897047085088781","0.0730212955133202","0.106388121504436","4"
"Rarely","1995","66 and older","East Germany","36","0.0735703713497283","0.048238008411241","0.0989027342882156","4"
"Daily","1996","16-34 y.","West Germany","","","","","1"
"Daily","1996","16-34 y.","East Germany","","","","","1"
"Daily","1996","35-65 y.","West Germany","","","","","1"
"Daily","1996","35-65 y.","East Germany","","","","","1"
"Daily","1996","66 and older","East Germany","","","","","1"
"Daily","1996","66 and older","West Germany","","","","","1"
"Min 1x per month","1996","16-34 y.","West Germany","1136","0.337015225486514","0.321518235400309","0.352512215572719","3"
"Min 1x per month","1996","16-34 y.","East Germany","389","0.333426982246817","0.306652785767401","0.360201178726234","3"
"Min 1x per month","1996","35-65 y.","West Germany","554","0.127939300469454","0.118351095713901","0.137527505225007","3"
"Min 1x per month","1996","35-65 y.","East Germany","205","0.100302779466642","0.0873711541353706","0.113234404797913","3"
"Min 1x per month","1996","66 and older","West Germany","45","0.0373578085857712","0.0263398762117161","0.0483757409598264","3"
"Min 1x per month","1996","66 and older","East Germany","12","","","","3"
"Min 1x per week","1996","16-34 y.","West Germany","676","0.206964443632335","0.193682396502665","0.220246490762005","2"
"Min 1x per week","1996","16-34 y.","East Germany","253","0.183728224017382","0.161734562401476","0.205721885633288","2"
"Min 1x per week","1996","35-65 y.","West Germany","168","0.0469187873290663","0.040848625070258","0.0529889495878746","2"
"Min 1x per week","1996","35-65 y.","East Germany","33","0.0187952068358984","0.0129493008708862","0.0246411128009106","2"
"Min 1x per week","1996","66 and older","West Germany","11","","","","2"
"Min 1x per week","1996","66 and older","East Germany","4","","","","2"
"Never","1996","16-34 y.","West Germany","454","0.101655721175086","0.0917483568663578","0.111563085483815","5"
"Never","1996","16-34 y.","East Germany","101","0.0886501709293012","0.0725075310938435","0.104792810764759","5"
"Never","1996","35-65 y.","West Germany","1887","0.354606251300906","0.340873817080123","0.368338685521689","5"
"Never","1996","35-65 y.","East Germany","659","0.353286943092669","0.332710606856294","0.373863279329045","5"
"Never","1996","66 and older","West Germany","912","0.7890110342095","0.765305575141553","0.812716493277446","5"
"Never","1996","66 and older","East Germany","349","0.850875760367556","0.816809015123647","0.884942505611465","5"
"Rarely","1996","16-34 y.","East Germany","448","0.394194622806499","0.366441355405079","0.42194789020792","4"
"Rarely","1996","16-34 y.","West Germany","1308","0.354364609706065","0.338683035690262","0.370046183721867","4"
"Rarely","1996","35-65 y.","West Germany","2053","0.470535660900574","0.456207957409284","0.484863364391864","4"
"Rarely","1996","35-65 y.","East Germany","1176","0.527615070604791","0.506124148358598","0.549105992850984","4"
"Rarely","1996","66 and older","East Germany","55","0.118877585516609","0.0879253829991173","0.1498297880341","4"
"Rarely","1996","66 and older","West Germany","170","0.163892481351697","0.142385099804866","0.185399862898529","4"
"Daily","1997","16-34 y.","West Germany","","","","","1"
"Daily","1997","16-34 y.","East Germany","","","","","1"
"Daily","1997","35-65 y.","West Germany","","","","","1"
"Daily","1997","35-65 y.","East Germany","","","","","1"
"Daily","1997","66 and older","West Germany","","","","","1"
"Daily","1997","66 and older","East Germany","","","","","1"
"Min 1x per month","1997","16-34 y.","West Germany","1090","0.341108598760821","0.325298296310977","0.356918901210666","3"
"Min 1x per month","1997","16-34 y.","East Germany","376","0.298776084918725","0.272481103000825","0.325071066836626","3"
"Min 1x per month","1997","35-65 y.","West Germany","511","0.124703082442343","0.11514944206301","0.134256722821677","3"
"Min 1x per month","1997","35-65 y.","East Germany","209","0.0964197473760791","0.0835891829464677","0.10925031180569","3"
"Min 1x per month","1997","66 and older","West Germany","26","","","","3"
"Min 1x per month","1997","66 and older","East Germany","11","","","","3"
"Min 1x per week","1997","16-34 y.","West Germany","592","0.178418193214687","0.165649927860109","0.191186458569264","2"
"Min 1x per week","1997","35-65 y.","West Germany","179","0.0427610071912941","0.0369105911775358","0.0486114232050524","2"
"Min 1x per week","1997","16-34 y.","East Germany","250","0.214606793491714","0.191021737919188","0.238191849064239","2"
"Min 1x per week","1997","66 and older","West Germany","13","","","","2"
"Min 1x per week","1997","35-65 y.","East Germany","44","0.0237417079283177","0.0171238452913418","0.0303595705652935","2"
"Min 1x per week","1997","66 and older","East Germany","7","","","","2"
"Never","1997","16-34 y.","West Germany","418","0.0953393478391746","0.0855452178563211","0.105133477822028","5"
"Never","1997","16-34 y.","East Germany","81","0.0665771608547358","0.0522561574535121","0.0808981642559595","5"
"Never","1997","35-65 y.","West Germany","1952","0.379693939049512","0.365660230909208","0.393727647189816","5"
"Never","1997","35-65 y.","East Germany","699","0.388376129490826","0.367190182576936","0.409562076404716","5"
