"pli0091_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2005","Hesse","Other degree","31","0.303352859399163","0.216653340173192","0.390052378625133"
"Rarely","2005","Hesse","no degree/no degree yet","8","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","lower secondary degree","177","0.307721869201186","0.270159447735579","0.345284290666793"
"Rarely","2005","Rhineland-Palatinate,Saarland","secondary school degree","134","0.487239514053637","0.426599909112128","0.547879118995146"
"Rarely","2005","Rhineland-Palatinate,Saarland","college entrance qualification","109","0.408342269753402","0.346026698394204","0.470657841112599"
"Rarely","2005","Rhineland-Palatinate,Saarland","Other degree","29","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Rarely","2005","Baden-Württemberg","lower secondary degree","349","0.441801073082569","0.408591798356318","0.47501034780882"
"Rarely","2005","Baden-Württemberg","secondary school degree","253","0.438775304789081","0.398528524569195","0.479022085008967"
"Rarely","2005","Baden-Württemberg","college entrance qualification","286","0.423539487763356","0.384133578147035","0.462945397379678"
"Rarely","2005","Baden-Württemberg","Other degree","83","0.413603524238809","0.354531717871813","0.472675330605806"
"Rarely","2005","Baden-Württemberg","no degree/no degree yet","30","0.194908132759683","0.132746345586937","0.257069919932429"
"Rarely","2005","Bavaria","lower secondary degree","467","0.343841505808261","0.316740175145547","0.370942836470975"
"Rarely","2005","Bavaria","secondary school degree","364","0.464853134686414","0.428088288021345","0.501617981351482"
"Rarely","2005","Bavaria","college entrance qualification","333","0.411723490478359","0.375446440732193","0.448000540224525"
"Rarely","2005","Bavaria","Other degree","50","0.300041223126769","0.226209342854333","0.373873103399206"
"Rarely","2005","Bavaria","no degree/no degree yet","22","","",""
"Rarely","2005","Berlin","lower secondary degree","64","0.479478688598633","0.39551673232318","0.563440644874085"
"Rarely","2005","Berlin","secondary school degree","130","0.489365909495898","0.427646810225977","0.551085008765818"
"Rarely","2005","Berlin","college entrance qualification","115","0.337904134308574","0.282303098301424","0.393505170315724"
"Rarely","2005","Berlin","Other degree","17","","",""
"Rarely","2005","Berlin","no degree/no degree yet","4","","",""
"Rarely","2005","Brandenburg","lower secondary degree","80","0.302579293031097","0.243846428793779","0.361312157268415"
"Rarely","2005","Brandenburg","secondary school degree","237","0.633568733986189","0.585625717197774","0.681511750774603"
"Rarely","2005","Brandenburg","college entrance qualification","108","0.522463730615056","0.454745406346535","0.590182054883577"
"Rarely","2005","Brandenburg","Other degree","4","","",""
"Rarely","2005","Brandenburg","no degree/no degree yet","11","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","lower secondary degree","54","0.383238345844077","0.299984250900754","0.466492440787399"
"Rarely","2005","Mecklenburg-Western Pomerania","secondary school degree","142","0.564573435485158","0.501181816984977","0.627965053985339"
"Rarely","2005","Mecklenburg-Western Pomerania","college entrance qualification","52","0.507193406610221","0.407184764873834","0.607202048346607"
"Rarely","2005","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Rarely","2005","Saxony","lower secondary degree","122","0.276590675351038","0.232589562937568","0.320591787764508"
"Rarely","2005","Saxony","secondary school degree","385","0.506487848172138","0.469790323886857","0.543185372457418"
"Rarely","2005","Saxony","college entrance qualification","187","0.504139098365957","0.451380449297391","0.556897747434523"
"Rarely","2005","Saxony","Other degree","3","","",""
"Rarely","2005","Saxony","no degree/no degree yet","16","","",""
"Rarely","2005","Saxony-Anhalt","lower secondary degree","85","0.320146359234977","0.265006742691127","0.375285975778826"
"Rarely","2005","Saxony-Anhalt","secondary school degree","197","0.531913349457418","0.480297338310131","0.583529360604704"
"Rarely","2005","Saxony-Anhalt","college entrance qualification","100","0.463846456686742","0.393307474549103","0.534385438824382"
"Rarely","2005","Saxony-Anhalt","Other degree","5","","",""
"Rarely","2005","Saxony-Anhalt","no degree/no degree yet","9","","",""
"Rarely","2005","Thuringia","lower secondary degree","81","0.274580040763624","0.223389950165714","0.325770131361533"
"Rarely","2005","Thuringia","secondary school degree","238","0.586963149603752","0.538158687482854","0.635767611724649"
"Rarely","2005","Thuringia","college entrance qualification","75","0.404514016577688","0.329168598348979","0.479859434806397"
"Rarely","2005","Thuringia","Other degree","2","","",""
"Rarely","2005","Thuringia","no degree/no degree yet","3","","",""
"Never","2005","Schleswig-Holstein","lower secondary degree","95","0.335371636738816","0.277650599053531","0.393092674424101"
"Never","2005","Schleswig-Holstein","secondary school degree","37","0.188958443718377","0.129937052255403","0.247979835181351"
"Never","2005","Schleswig-Holstein","college entrance qualification","27","","",""
"Never","2005","Schleswig-Holstein","Other degree","11","","",""
"Never","2005","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Never","2005","Hamburg","lower secondary degree","26","","",""
"Never","2005","Hamburg","secondary school degree","23","","",""
"Never","2005","Hamburg","college entrance qualification","14","","",""
"Never","2005","Hamburg","Other degree","4","","",""
"Never","2005","Hamburg","no degree/no degree yet","1","","",""
"Never","2005","Lower Saxony","lower secondary degree","301","0.533933598916337","0.495255494183509","0.572611703649164"
"Never","2005","Lower Saxony","secondary school degree","115","0.224366645852709","0.18905051785195","0.259682773853469"
"Never","2005","Lower Saxony","college entrance qualification","59","0.162748792608791","0.126708994713506","0.198788590504075"
"Never","2005","Lower Saxony","Other degree","42","0.524937803852315","0.420601387480939","0.629274220223691"
"Never","2005","Lower Saxony","no degree/no degree yet","20","","",""
"Never","2005","Bremen","lower secondary degree","21","","",""
"Never","2005","Bremen","secondary school degree","5","","",""
"Never","2005","Bremen","college entrance qualification","2","","",""
"Never","2005","Bremen","Other degree","4","","",""
"Never","2005","Bremen","no degree/no degree yet","1","","",""
"Never","2005","North Rhine-Westphalia","lower secondary degree","734","0.482156745363526","0.457344980911394","0.506968509815658"
"Never","2005","North Rhine-Westphalia","secondary school degree","177","0.217870476920627","0.191537459546538","0.244203494294717"
"Never","2005","North Rhine-Westphalia","college entrance qualification","194","0.169857619406241","0.148957149137163","0.190758089675318"
"Never","2005","North Rhine-Westphalia","Other degree","196","0.648629288707144","0.59624104899807","0.701017528416218"
"Never","2005","North Rhine-Westphalia","no degree/no degree yet","63","0.352409698781659","0.288553515773499","0.416265881789819"
"Never","2005","Hesse","lower secondary degree","211","0.496477754936478","0.449219999396579","0.543735510476377"
"Never","2005","Hesse","secondary school degree","61","0.19601281665913","0.154062459062755","0.237963174255506"
"Never","2005","Hesse","college entrance qualification","60","0.163452710209348","0.12735024324756","0.199555177171137"
"Never","2005","Hesse","Other degree","60","0.551821928895233","0.45803096647598","0.645612891314486"
"Never","2005","Hesse","no degree/no degree yet","14","","",""
"Never","2005","Rhineland-Palatinate,Saarland","lower secondary degree","333","0.576479802363078","0.536267104993518","0.616692499732638"
"Never","2005","Rhineland-Palatinate,Saarland","secondary school degree","64","0.257855737827979","0.204784354933452","0.310927120722506"
"Never","2005","Rhineland-Palatinate,Saarland","college entrance qualification","60","0.239055858103518","0.184983510556459","0.293128205650576"
"Never","2005","Rhineland-Palatinate,Saarland","Other degree","47","0.473222835419594","0.366451477812056","0.579994193027132"
"Never","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","14","","",""
"Never","2005","Baden-Württemberg","lower secondary degree","372","0.42235417788391","0.389323253735217","0.455385102032602"
"Never","2005","Baden-Württemberg","secondary school degree","131","0.239155029936835","0.204558741113919","0.273751318759752"
"Never","2005","Baden-Württemberg","college entrance qualification","95","0.175865385356437","0.14550418879975","0.206226581913123"
"Never","2005","Baden-Württemberg","Other degree","159","0.499557325908642","0.43958342545536","0.559531226361925"
"Never","2005","Baden-Württemberg","no degree/no degree yet","42","0.274181731349398","0.204178353460274","0.344185109238522"
"Never","2005","Bavaria","lower secondary degree","503","0.486440646719545","0.457922760127704","0.514958533311385"
"Never","2005","Bavaria","secondary school degree","151","0.241866928740987","0.210302397070447","0.273431460411526"
"Never","2005","Bavaria","college entrance qualification","125","0.216515260389481","0.186155529971809","0.246874990807154"
"Never","2005","Bavaria","Other degree","82","0.603831890940719","0.525033923949662","0.682629857931776"
"Never","2005","Bavaria","no degree/no degree yet","18","","",""
"Never","2005","Berlin","lower secondary degree","56","0.409608272886856","0.32696012450495","0.492256421268761"
"Never","2005","Berlin","secondary school degree","51","0.253824025850469","0.20009180200966","0.307556249691278"
"Never","2005","Berlin","college entrance qualification","29","","",""
"Never","2005","Berlin","Other degree","8","","",""
"Never","2005","Berlin","no degree/no degree yet","5","","",""
"Never","2005","Brandenburg","lower secondary degree","135","0.585147747292914","0.522154549576263","0.648140945009565"
"Never","2005","Brandenburg","secondary school degree","88","0.216964785995909","0.175952167233777","0.257977404758041"
"Never","2005","Brandenburg","college entrance qualification","33","0.177305154228317","0.125525992344905","0.229084316111729"
"Never","2005","Brandenburg","Other degree","5","","",""
"Never","2005","Brandenburg","no degree/no degree yet","2","","",""
"Never","2005","Mecklenburg-Western Pomerania","lower secondary degree","65","0.536658164519391","0.451267170123203","0.622049158915578"
"Never","2005","Mecklenburg-Western Pomerania","secondary school degree","44","0.248322266706593","0.193084280844074","0.303560252569111"
"Never","2005","Mecklenburg-Western Pomerania","college entrance qualification","8","","",""
"Never","2005","Mecklenburg-Western Pomerania","Other degree","5","","",""
"Never","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","4","","",""
"Never","2005","Saxony","lower secondary degree","235","0.587435839009065","0.539009815735941","0.635861862282189"
"Never","2005","Saxony","secondary school degree","166","0.230209959080258","0.199310453954125","0.261109464206392"
"Never","2005","Saxony","college entrance qualification","48","0.14891094847605","0.111345432338194","0.186476464613906"
"Never","2005","Saxony","Other degree","5","","",""
"Never","2005","Saxony","no degree/no degree yet","7","","",""
"Never","2005","Saxony-Anhalt","lower secondary degree","167","0.600050968731411","0.542151025313927","0.657950912148894"
"Never","2005","Saxony-Anhalt","secondary school degree","78","0.233592359988184","0.189824017855392","0.277360702120977"
"Never","2005","Saxony-Anhalt","college entrance qualification","25","","",""
"Never","2005","Saxony-Anhalt","Other degree","4","","",""
"Never","2005","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Never","2005","Thuringia","lower secondary degree","184","0.632793923321886","0.577504412813899","0.688083433829873"
"Never","2005","Thuringia","secondary school degree","77","0.225138842877101","0.183739173525634","0.266538512228568"
"Never","2005","Thuringia","college entrance qualification","23","","",""
"Never","2005","Thuringia","Other degree","1","","",""
"Never","2005","Thuringia","no degree/no degree yet","1","","",""
"Daily","2006","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2006","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2006","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2006","Schleswig-Holstein","Other degree","","","",""
"Daily","2006","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2006","Hamburg","lower secondary degree","","","",""
"Daily","2006","Hamburg","secondary school degree","","","",""
"Daily","2006","Hamburg","college entrance qualification","","","",""
"Daily","2006","Hamburg","Other degree","","","",""
"Daily","2006","Hamburg","no degree/no degree yet","","","",""
"Daily","2006","Lower Saxony","lower secondary degree","","","",""
"Daily","2006","Lower Saxony","secondary school degree","","","",""
"Daily","2006","Lower Saxony","college entrance qualification","","","",""
"Daily","2006","Lower Saxony","Other degree","","","",""
"Daily","2006","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2006","Bremen","lower secondary degree","","","",""
"Daily","2006","Bremen","secondary school degree","","","",""
"Daily","2006","Bremen","college entrance qualification","","","",""
"Daily","2006","Bremen","Other degree","","","",""
"Daily","2006","Bremen","no degree/no degree yet","","","",""
"Daily","2006","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2006","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2006","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2006","North Rhine-Westphalia","Other degree","","","",""
"Daily","2006","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2006","Hesse","lower secondary degree","","","",""
"Daily","2006","Hesse","secondary school degree","","","",""
"Daily","2006","Hesse","college entrance qualification","","","",""
"Daily","2006","Hesse","Other degree","","","",""
"Daily","2006","Hesse","no degree/no degree yet","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2006","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2006","Baden-Württemberg","secondary school degree","","","",""
"Daily","2006","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2006","Baden-Württemberg","Other degree","","","",""
"Daily","2006","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2006","Bavaria","lower secondary degree","","","",""
"Daily","2006","Bavaria","secondary school degree","","","",""
"Daily","2006","Bavaria","college entrance qualification","","","",""
"Daily","2006","Bavaria","Other degree","","","",""
"Daily","2006","Bavaria","no degree/no degree yet","","","",""
"Daily","2006","Berlin","lower secondary degree","","","",""
"Daily","2006","Berlin","secondary school degree","","","",""
"Daily","2006","Berlin","college entrance qualification","","","",""
"Daily","2006","Berlin","Other degree","","","",""
"Daily","2006","Berlin","no degree/no degree yet","","","",""
"Daily","2006","Brandenburg","lower secondary degree","","","",""
"Daily","2006","Brandenburg","secondary school degree","","","",""
"Daily","2006","Brandenburg","college entrance qualification","","","",""
"Daily","2006","Brandenburg","Other degree","","","",""
"Daily","2006","Brandenburg","no degree/no degree yet","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2006","Saxony","lower secondary degree","","","",""
"Daily","2006","Saxony","secondary school degree","","","",""
"Daily","2006","Saxony","college entrance qualification","","","",""
"Daily","2006","Saxony","Other degree","","","",""
"Daily","2006","Saxony","no degree/no degree yet","","","",""
"Daily","2006","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2006","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2006","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2006","Saxony-Anhalt","Other degree","","","",""
"Daily","2006","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2006","Thuringia","lower secondary degree","","","",""
"Daily","2006","Thuringia","secondary school degree","","","",""
"Daily","2006","Thuringia","college entrance qualification","","","",""
"Daily","2006","Thuringia","Other degree","","","",""
"Daily","2006","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2006","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2006","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2006","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2006","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2006","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2006","Hamburg","secondary school degree","","","",""
"Min 1x per week","2006","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2006","Hamburg","Other degree","","","",""
"Min 1x per week","2006","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2006","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2006","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2006","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2006","Lower Saxony","Other degree","","","",""
"Min 1x per week","2006","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2006","Bremen","lower secondary degree","","","",""
"Min 1x per week","2006","Bremen","secondary school degree","","","",""
"Min 1x per week","2006","Bremen","college entrance qualification","","","",""
"Min 1x per week","2006","Bremen","Other degree","","","",""
"Min 1x per week","2006","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","2006","Hesse","lower secondary degree","","","",""
"Min 1x per week","2006","Hesse","secondary school degree","","","",""
"Min 1x per week","2006","Hesse","college entrance qualification","","","",""
"Min 1x per week","2006","Hesse","Other degree","","","",""
"Min 1x per week","2006","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","2006","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","2006","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","2006","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","2006","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","2006","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","2006","Bavaria","lower secondary degree","","","",""
"Min 1x per week","2006","Bavaria","secondary school degree","","","",""
"Min 1x per week","2006","Bavaria","college entrance qualification","","","",""
"Min 1x per week","2006","Bavaria","Other degree","","","",""
"Min 1x per week","2006","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","2006","Berlin","lower secondary degree","","","",""
"Min 1x per week","2006","Berlin","secondary school degree","","","",""
"Min 1x per week","2006","Berlin","college entrance qualification","","","",""
"Min 1x per week","2006","Berlin","Other degree","","","",""
"Min 1x per week","2006","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","2006","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","2006","Brandenburg","secondary school degree","","","",""
"Min 1x per week","2006","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","2006","Brandenburg","Other degree","","","",""
"Min 1x per week","2006","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2006","Saxony","lower secondary degree","","","",""
"Min 1x per week","2006","Saxony","secondary school degree","","","",""
"Min 1x per week","2006","Saxony","college entrance qualification","","","",""
"Min 1x per week","2006","Saxony","Other degree","","","",""
"Min 1x per week","2006","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2006","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","2006","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","2006","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","2006","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","2006","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","2006","Thuringia","lower secondary degree","","","",""
"Min 1x per week","2006","Thuringia","secondary school degree","","","",""
"Min 1x per week","2006","Thuringia","college entrance qualification","","","",""
"Min 1x per week","2006","Thuringia","Other degree","","","",""
"Min 1x per week","2006","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2006","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","2006","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","2006","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","2006","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","2006","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","2006","Hamburg","lower secondary degree","","","",""
"Min 1x per month","2006","Hamburg","secondary school degree","","","",""
"Min 1x per month","2006","Hamburg","college entrance qualification","","","",""
"Min 1x per month","2006","Hamburg","Other degree","","","",""
"Min 1x per month","2006","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2006","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","2006","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","2006","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","2006","Lower Saxony","Other degree","","","",""
"Min 1x per month","2006","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2006","Bremen","lower secondary degree","","","",""
"Min 1x per month","2006","Bremen","secondary school degree","","","",""
"Min 1x per month","2006","Bremen","college entrance qualification","","","",""
"Min 1x per month","2006","Bremen","Other degree","","","",""
"Min 1x per month","2006","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","2006","Hesse","lower secondary degree","","","",""
"Min 1x per month","2006","Hesse","secondary school degree","","","",""
"Min 1x per month","2006","Hesse","college entrance qualification","","","",""
"Min 1x per month","2006","Hesse","Other degree","","","",""
"Min 1x per month","2006","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","2006","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","2006","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","2006","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","2006","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","2006","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","2006","Bavaria","lower secondary degree","","","",""
"Min 1x per month","2006","Bavaria","secondary school degree","","","",""
"Min 1x per month","2006","Bavaria","college entrance qualification","","","",""
"Min 1x per month","2006","Bavaria","Other degree","","","",""
"Min 1x per month","2006","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","2006","Berlin","lower secondary degree","","","",""
"Min 1x per month","2006","Berlin","secondary school degree","","","",""
"Min 1x per month","2006","Berlin","college entrance qualification","","","",""
"Min 1x per month","2006","Berlin","Other degree","","","",""
"Min 1x per month","2006","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","2006","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","2006","Brandenburg","secondary school degree","","","",""
"Min 1x per month","2006","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","2006","Brandenburg","Other degree","","","",""
"Min 1x per month","2006","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","2006","Saxony","lower secondary degree","","","",""
"Min 1x per month","2006","Saxony","secondary school degree","","","",""
"Min 1x per month","2006","Saxony","college entrance qualification","","","",""
"Min 1x per month","2006","Saxony","Other degree","","","",""
"Min 1x per month","2006","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2006","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","2006","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","2006","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","2006","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","2006","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","2006","Thuringia","lower secondary degree","","","",""
"Min 1x per month","2006","Thuringia","secondary school degree","","","",""
"Min 1x per month","2006","Thuringia","college entrance qualification","","","",""
"Min 1x per month","2006","Thuringia","Other degree","","","",""
"Min 1x per month","2006","Thuringia","no degree/no degree yet","","","",""
"Rarely","2006","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","2006","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","2006","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","2006","Schleswig-Holstein","Other degree","","","",""
"Rarely","2006","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","2006","Hamburg","lower secondary degree","","","",""
"Rarely","2006","Hamburg","secondary school degree","","","",""
"Rarely","2006","Hamburg","college entrance qualification","","","",""
"Rarely","2006","Hamburg","Other degree","","","",""
"Rarely","2006","Hamburg","no degree/no degree yet","","","",""
"Rarely","2006","Lower Saxony","lower secondary degree","","","",""
"Rarely","2006","Lower Saxony","secondary school degree","","","",""
"Rarely","2006","Lower Saxony","college entrance qualification","","","",""
"Rarely","2006","Lower Saxony","Other degree","","","",""
"Rarely","2006","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","2006","Bremen","lower secondary degree","","","",""
"Rarely","2006","Bremen","secondary school degree","","","",""
"Rarely","2006","Bremen","college entrance qualification","","","",""
"Rarely","2006","Bremen","Other degree","","","",""
"Rarely","2006","Bremen","no degree/no degree yet","","","",""
"Rarely","2006","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","2006","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","2006","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","2006","North Rhine-Westphalia","Other degree","","","",""
"Rarely","2006","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","2006","Hesse","lower secondary degree","","","",""
"Rarely","2006","Hesse","secondary school degree","","","",""
"Rarely","2006","Hesse","college entrance qualification","","","",""
"Rarely","2006","Hesse","Other degree","","","",""
"Rarely","2006","Hesse","no degree/no degree yet","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","2006","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","2006","Baden-Württemberg","secondary school degree","","","",""
"Rarely","2006","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","2006","Baden-Württemberg","Other degree","","","",""
"Rarely","2006","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","2006","Bavaria","lower secondary degree","","","",""
"Rarely","2006","Bavaria","secondary school degree","","","",""
"Rarely","2006","Bavaria","college entrance qualification","","","",""
"Rarely","2006","Bavaria","Other degree","","","",""
"Rarely","2006","Bavaria","no degree/no degree yet","","","",""
"Rarely","2006","Berlin","lower secondary degree","","","",""
"Rarely","2006","Berlin","secondary school degree","","","",""
"Rarely","2006","Berlin","college entrance qualification","","","",""
"Rarely","2006","Berlin","Other degree","","","",""
"Rarely","2006","Berlin","no degree/no degree yet","","","",""
"Rarely","2006","Brandenburg","lower secondary degree","","","",""
"Rarely","2006","Brandenburg","secondary school degree","","","",""
