"pli0091_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2017","Single parent ","Urban Area","79","0.052137477785678","0.0416861639319151","0.0625887916394409","2"
"Min 1x per week","2017","Couple + C. LE 16 ","Urban Area","104","0.0228065397813666","0.0188449391799634","0.0267681403827697","2"
"Min 1x per week","2017","Single parent ","Rural Area","41","0.0344319836061005","0.022486354383913","0.046377612828288","2"
"Min 1x per week","2017","Couple + C. LE 16 ","Rural Area","52","0.033457238803072","0.0267737506748474","0.0401407269312965","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","Rural Area","58","0.0894679654522307","0.071598298894485","0.107337632009976","2"
"Min 1x per week","2017","Couple + C. GT 16 ","Rural Area","89","0.0839663083545765","0.0679996281683011","0.0999329885408519","2"
"Min 1x per week","2017","Couple + C. LE and GT 16","Urban Area","112","0.075330519639786","0.0634632712117517","0.0871977680678202","2"
"Min 1x per week","2017","Couple + C. GT 16 ","Urban Area","138","0.0629151984212446","0.0527942560466461","0.0730361407958431","2"
"Never","2017","1-pers.-HH","Urban Area","1298","0.348903067182973","0.333001100845524","0.364805033520422","5"
"Never","2017","1-pers.-HH","Rural Area","718","0.417353445856474","0.393243582689702","0.441463309023246","5"
"Never","2017","(Married) couple without C. ","Urban Area","1646","0.294020650123306","0.28173050033996","0.306310799906653","5"
"Never","2017","(Married) couple without C. ","Rural Area","1081","0.34196954703547","0.325445769142435","0.358493324928504","5"
"Never","2017","Single parent ","Urban Area","493","0.241679973493767","0.221553402014601","0.261806544972933","5"
"Never","2017","Single parent ","Rural Area","239","0.218501233210605","0.191428776489724","0.245573689931487","5"
"Never","2017","Couple + C. LE 16 ","Urban Area","2015","0.206098441063939","0.195364198761751","0.216832683366126","5"
"Never","2017","Couple + C. LE 16 ","Rural Area","918","0.156729124023294","0.143217548271772","0.170240699774815","5"
"Never","2017","Couple + C. GT 16 ","Urban Area","487","0.225084540232092","0.207676346317164","0.24249273414702","5"
"Never","2017","Couple + C. GT 16 ","Rural Area","233","0.187189883012889","0.164733380925981","0.209646385099797","5"
"Never","2017","Couple + C. LE and GT 16","Urban Area","597","0.213994009823776","0.195552986090385","0.232435033557167","5"
"Never","2017","Couple + C. LE and GT 16","Rural Area","285","0.151752422708008","0.129289607531447","0.174215237884569","5"
"Rarely","2017","1-pers.-HH","Urban Area","1116","0.350703977743606","0.334783088233181","0.366624867254031","4"
"Rarely","2017","1-pers.-HH","Rural Area","543","0.350968435094527","0.32763347343632","0.374303396752734","4"
"Rarely","2017","(Married) couple without C. ","Urban Area","2458","0.471446537535034","0.457980713148896","0.484912361921173","4"
"Rarely","2017","(Married) couple without C. ","Rural Area","1538","0.481325715759286","0.463921296900911","0.498730134617661","4"
"Rarely","2017","Single parent ","Urban Area","727","0.434251044837817","0.410948383620871","0.457553706054762","4"
"Rarely","2017","Single parent ","Rural Area","410","0.478254011965132","0.445527822268194","0.51098020166207","4"
"Rarely","2017","Couple + C. LE 16 ","Urban Area","2451","0.567206262850436","0.554058201978037","0.580354323722835","4"
"Rarely","2017","Couple + C. GT 16 ","Urban Area","1043","0.451706983653127","0.430963175875273","0.47245079143098","4"
"Rarely","2017","Couple + C. LE 16 ","Rural Area","1391","0.641402937072639","0.623578474969532","0.659227399175745","4"
"Rarely","2017","Couple + C. GT 16 ","Rural Area","533","0.465738581209729","0.437020568225642","0.494456594193817","4"
"Rarely","2017","Couple + C. LE and GT 16","Urban Area","783","0.459700456099144","0.437291271286535","0.482109640911753","4"
"Rarely","2017","Couple + C. LE and GT 16","Rural Area","424","0.469606476419478","0.43835998935055","0.500852963488406","4"
"Daily","2018","1-pers.-HH","Urban Area","1","","","","1"
"Daily","2018","1-pers.-HH","Rural Area","","","","","1"
"Daily","2018","(Married) couple without C. ","Urban Area","1","","","","1"
"Daily","2018","(Married) couple without C. ","Rural Area","1","","","","1"
"Daily","2018","Couple + C. GT 16 ","Urban Area","","","","","1"
"Daily","2018","Single parent ","Urban Area","","","","","1"
"Daily","2018","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Daily","2018","Couple + C. GT 16 ","Rural Area","","","","","1"
"Daily","2018","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Daily","2018","Couple + C. LE 16 ","Rural Area","3","","","","1"
"Daily","2018","Couple + C. LE 16 ","Urban Area","3","","","","1"
"Daily","2018","Single parent ","Rural Area","3","","","","1"
"Min 1x per month","2018","1-pers.-HH","Urban Area","105","0.186236374556775","0.154305454834863","0.218167294278688","3"
"Min 1x per month","2018","1-pers.-HH","Rural Area","41","0.183304337142744","0.130848787381667","0.235759886903821","3"
"Min 1x per month","2018","(Married) couple without C. ","Urban Area","5","","","","3"
"Min 1x per month","2018","(Married) couple without C. ","Rural Area","1","","","","3"
"Min 1x per month","2018","Single parent ","Urban Area","23","","","","3"
"Min 1x per month","2018","Single parent ","Rural Area","4","","","","3"
"Min 1x per month","2018","Couple + C. LE 16 ","Urban Area","72","0.0682096537978738","0.0538859069696585","0.0825334006260892","3"
"Min 1x per month","2018","Couple + C. LE 16 ","Rural Area","29","","","","3"
"Min 1x per month","2018","Couple + C. GT 16 ","Urban Area","2","","","","3"
"Min 1x per month","2018","Couple + C. LE and GT 16","Urban Area","25","","","","3"
"Min 1x per month","2018","Couple + C. LE and GT 16","Rural Area","3","","","","3"
"Min 1x per month","2018","Couple + C. GT 16 ","Rural Area","2","","","","3"
"Min 1x per week","2018","(Married) couple without C. ","Urban Area","1","","","","2"
"Min 1x per week","2018","1-pers.-HH","Rural Area","6","","","","2"
"Min 1x per week","2018","(Married) couple without C. ","Rural Area","2","","","","2"
"Min 1x per week","2018","Single parent ","Urban Area","4","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","Urban Area","14","","","","2"
"Min 1x per week","2018","Single parent ","Rural Area","","","","","2"
"Min 1x per week","2018","Couple + C. LE 16 ","Rural Area","7","","","","2"
"Min 1x per week","2018","1-pers.-HH","Urban Area","22","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","Urban Area","2","","","","2"
"Min 1x per week","2018","Couple + C. GT 16 ","Rural Area","","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","Rural Area","2","","","","2"
"Min 1x per week","2018","Couple + C. LE and GT 16","Urban Area","6","","","","2"
"Never","2018","1-pers.-HH","Urban Area","313","0.518345588491168","0.477362233161844","0.559328943820491","5"
"Never","2018","1-pers.-HH","Rural Area","117","0.580427577061416","0.513523522955294","0.647331631167538","5"
"Never","2018","(Married) couple without C. ","Urban Area","58","0.673847089306053","0.575898527704412","0.771795650907694","5"
"Never","2018","(Married) couple without C. ","Rural Area","32","0.610515525113194","0.466431714950427","0.754599335275962","5"
"Never","2018","Single parent ","Urban Area","164","0.576076266658038","0.513942338415292","0.638210194900785","5"
"Never","2018","Single parent ","Rural Area","59","0.639672718880314","0.535120544701768","0.74422489305886","5"
"Never","2018","Couple + C. LE 16 ","Urban Area","882","0.741871600574289","0.717008408918835","0.766734792229743","5"
"Never","2018","Couple + C. LE 16 ","Rural Area","345","0.799835590837623","0.762742918632722","0.836928263042524","5"
"Never","2018","Couple + C. GT 16 ","Urban Area","56","0.808783303662161","0.716658184014526","0.900908423309797","5"
"Never","2018","Couple + C. GT 16 ","Rural Area","15","","","","5"
"Never","2018","Couple + C. LE and GT 16","Urban Area","266","0.714899611698009","0.669387852167274","0.760411371228745","5"
"Never","2018","Couple + C. LE and GT 16","Rural Area","105","0.735423166869983","0.660736985996706","0.810109347743259","5"
"Rarely","2018","1-pers.-HH","Urban Area","130","0.236865108860139","0.201992756991739","0.27173746072854","4"
"Rarely","2018","1-pers.-HH","Rural Area","45","0.218123972159547","0.162135889404078","0.274112054915015","4"
"Rarely","2018","(Married) couple without C. ","Urban Area","23","","","","4"
"Rarely","2018","(Married) couple without C. ","Rural Area","8","","","","4"
"Rarely","2018","Single parent ","Urban Area","52","0.270577420717142","0.214720070209351","0.326434771224933","4"
"Rarely","2018","Single parent ","Rural Area","15","","","","4"
"Rarely","2018","Couple + C. GT 16 ","Urban Area","10","","","","4"
"Rarely","2018","Couple + C. LE 16 ","Urban Area","219","0.178260960813725","0.15651544610138","0.200006475526071","4"
"Rarely","2018","Couple + C. LE 16 ","Rural Area","63","0.143567699634866","0.111061273859362","0.17607412541037","4"
"Rarely","2018","Couple + C. LE and GT 16","Rural Area","24","","","","4"
"Rarely","2018","Couple + C. LE and GT 16","Urban Area","81","0.172653285003846","0.13455254704122","0.210754022966471","4"
"Rarely","2018","Couple + C. GT 16 ","Rural Area","2","","","","4"
"Daily","2019","1-pers.-HH","Urban Area","3","","","","1"
"Daily","2019","1-pers.-HH","Rural Area","1","","","","1"
"Daily","2019","(Married) couple without C. ","Urban Area","2","","","","1"
"Daily","2019","(Married) couple without C. ","Rural Area","1","","","","1"
"Daily","2019","Couple + C. GT 16 ","Urban Area","","","","","1"
"Daily","2019","Couple + C. LE and GT 16","Urban Area","3","","","","1"
"Daily","2019","Single parent ","Urban Area","1","","","","1"
"Daily","2019","Couple + C. GT 16 ","Rural Area","","","","","1"
"Daily","2019","Couple + C. LE and GT 16","Rural Area","2","","","","1"
"Daily","2019","Couple + C. LE 16 ","Urban Area","1","","","","1"
"Daily","2019","Couple + C. LE 16 ","Rural Area","","","","","1"
"Daily","2019","Single parent ","Rural Area","1","","","","1"
"Min 1x per month","2019","1-pers.-HH","Urban Area","696","0.231213499538006","0.215942339703074","0.246484659372938","3"
"Min 1x per month","2019","1-pers.-HH","Rural Area","286","0.207342587087393","0.18657602657401","0.228109147600777","3"
"Min 1x per month","2019","(Married) couple without C. ","Urban Area","911","0.188474441534975","0.177639579546168","0.199309303523783","3"
"Min 1x per month","2019","(Married) couple without C. ","Rural Area","402","0.115126392731261","0.103960832912645","0.126291952549878","3"
"Min 1x per month","2019","Single parent ","Urban Area","369","0.264531779440226","0.241998984286731","0.287064574593722","3"
"Min 1x per month","2019","Couple + C. LE 16 ","Urban Area","677","0.183394870379643","0.171692565888605","0.195097174870682","3"
"Min 1x per month","2019","Single parent ","Rural Area","196","0.315394772276121","0.282161318819951","0.348628225732291","3"
"Min 1x per month","2019","Couple + C. LE 16 ","Rural Area","350","0.139406167080245","0.125141747794389","0.153670586366101","3"
"Min 1x per month","2019","Couple + C. LE and GT 16","Urban Area","369","0.245278649312834","0.225544387053794","0.265012911571874","3"
"Min 1x per month","2019","Couple + C. LE and GT 16","Rural Area","162","0.193374836826933","0.166948296517672","0.219801377136194","3"
"Min 1x per month","2019","Couple + C. GT 16 ","Urban Area","483","0.234237102636221","0.215405525455933","0.253068679816509","3"
"Min 1x per month","2019","Couple + C. GT 16 ","Rural Area","262","0.278457758361953","0.251448304722236","0.305467212001669","3"
"Min 1x per week","2019","1-pers.-HH","Rural Area","26","","","","2"
"Min 1x per week","2019","(Married) couple without C. ","Urban Area","66","0.0124125264971208","0.00934517228208631","0.0154798807121553","2"
"Min 1x per week","2019","(Married) couple without C. ","Rural Area","27","","","","2"
"Min 1x per week","2019","Single parent ","Urban Area","32","0.0196048171215014","0.0125224869694796","0.0266871472735232","2"
"Min 1x per week","2019","Couple + C. LE 16 ","Urban Area","37","0.00681460246763677","0.00432684994002823","0.00930235499524531","2"
"Min 1x per week","2019","Single parent ","Rural Area","16","","","","2"
"Min 1x per week","2019","Couple + C. LE 16 ","Rural Area","15","","","","2"
"Min 1x per week","2019","1-pers.-HH","Urban Area","104","0.0331614801272081","0.0266757857380424","0.0396471745163738","2"
"Min 1x per week","2019","Couple + C. GT 16 ","Urban Area","64","0.0412799496527499","0.0324343521238019","0.0501255471816979","2"
"Min 1x per week","2019","Couple + C. LE and GT 16","Rural Area","24","","","","2"
"Min 1x per week","2019","Couple + C. GT 16 ","Rural Area","38","0.0355851137906497","0.0244223588852241","0.0467478686960754","2"
"Min 1x per week","2019","Couple + C. LE and GT 16","Urban Area","44","0.0213543450907474","0.0147237337988361","0.0279849563826587","2"
"Never","2019","1-pers.-HH","Urban Area","1094","0.374874816852","0.357340486460173","0.392409147243827","5"
"Never","2019","1-pers.-HH","Rural Area","667","0.460469905335206","0.434937835971906","0.486001974698506","5"
"Never","2019","(Married) couple without C. ","Urban Area","1654","0.34192681569911","0.328785170794837","0.355068460603383","5"
"Never","2019","(Married) couple without C. ","Rural Area","1179","0.405338194941246","0.388163215726484","0.422513174156009","5"
"Never","2019","Single parent ","Urban Area","402","0.244765199668139","0.2228012713301","0.266729128006177","5"
"Never","2019","Single parent ","Rural Area","232","0.259464213257349","0.228114044645963","0.290814381868735","5"
"Never","2019","Couple + C. LE 16 ","Urban Area","1502","0.225101609798407","0.212472189107481","0.237731030489333","5"
"Never","2019","Couple + C. LE 16 ","Rural Area","729","0.219963789872581","0.202905049222614","0.237022530522547","5"
"Never","2019","Couple + C. GT 16 ","Urban Area","499","0.267245074362065","0.247568661859853","0.286921486864278","5"
"Never","2019","Couple + C. GT 16 ","Rural Area","247","0.229097835565177","0.203774822284348","0.254420848846006","5"
"Never","2019","Couple + C. LE and GT 16","Urban Area","620","0.252522375194625","0.232595154269829","0.272449596119422","5"
"Never","2019","Couple + C. LE and GT 16","Rural Area","253","0.205460154958477","0.178425172418724","0.23249513749823","5"
"Rarely","2019","1-pers.-HH","Urban Area","1031","0.3595026194705","0.342121719371018","0.376883519569982","4"
"Rarely","2019","1-pers.-HH","Rural Area","484","0.318493079149789","0.294628010515054","0.342358147784524","4"
"Rarely","2019","(Married) couple without C. ","Urban Area","2372","0.456493505091712","0.442693929790115","0.470293080393309","4"
"Rarely","2019","(Married) couple without C. ","Rural Area","1530","0.472463879837839","0.454999111083479","0.489928648592199","4"
"Rarely","2019","Single parent ","Urban Area","668","0.470943056715271","0.44544367827785","0.496442435152693","4"
"Rarely","2019","Single parent ","Rural Area","306","0.409292461551978","0.374125791070366","0.444459132033591","4"
"Rarely","2019","Couple + C. LE 16 ","Urban Area","1984","0.58445892790113","0.569556544697676","0.599361311104585","4"
"Rarely","2019","Couple + C. LE 16 ","Rural Area","1171","0.636458466667848","0.616648851478478","0.656268081857218","4"
