"pli0091_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2007","Saxony-Anhalt","Rural Area","31","0.0370962538469841","0.0225444425730994","0.0516480651208688"
"Min 1x per week","2007","Thuringia","Urban Area","10","","",""
"Min 1x per week","2007","Thuringia","Rural Area","51","0.0765140964902807","0.0560316507469744","0.0969965422335869"
"Min 1x per month","2007","Schleswig-Holstein","Urban Area","45","0.200601200704495","0.151256974796949","0.24994542661204"
"Min 1x per month","2007","Schleswig-Holstein","Rural Area","47","0.132359732825761","0.0974020787326565","0.167317386918865"
"Min 1x per month","2007","Hamburg","Urban Area","77","0.236455327878957","0.188049905610282","0.284860750147633"
"Min 1x per month","2007","Hamburg","Rural Area","","","",""
"Min 1x per month","2007","Lower Saxony","Urban Area","202","0.180408219121321","0.155574301685947","0.205242136556695"
"Min 1x per month","2007","Lower Saxony","Rural Area","147","0.150387350562694","0.127163002380372","0.173611698745016"
"Min 1x per month","2007","Bremen","Urban Area","36","0.260718503516733","0.18950497438608","0.331932032647386"
"Min 1x per month","2007","Bremen","Rural Area","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Urban Area","725","0.162091076440423","0.150803541726321","0.173378611154525"
"Min 1x per month","2007","North Rhine-Westphalia","Rural Area","11","","",""
"Min 1x per month","2007","Hesse","Urban Area","223","0.177660320023525","0.15553056402068","0.199790076026369"
"Min 1x per month","2007","Hesse","Rural Area","37","0.154012007101565","0.109087673818346","0.198936340384784"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Urban Area","161","0.159088398880276","0.135031699806847","0.183145097953706"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Rural Area","40","0.127718361649947","0.0887619836160246","0.166674739683869"
"Min 1x per month","2007","Baden-Württemberg","Urban Area","414","0.184743189489369","0.168788813982539","0.2006975649962"
"Min 1x per month","2007","Baden-Württemberg","Rural Area","33","0.172650762122548","0.122821937886408","0.222479586358687"
"Min 1x per month","2007","Bavaria","Urban Area","282","0.194368338963893","0.173706278939726","0.21503039898806"
"Min 1x per month","2007","Bavaria","Rural Area","278","0.145947836022538","0.128326171340645","0.163569500704432"
"Min 1x per month","2007","Berlin","Urban Area","187","0.230485616598644","0.200445272680176","0.260525960517111"
"Min 1x per month","2007","Berlin","Rural Area","","","",""
"Min 1x per month","2007","Brandenburg","Urban Area","18","","",""
"Min 1x per month","2007","Brandenburg","Rural Area","127","0.170369593065775","0.144136592839725","0.196602593291825"
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Urban Area","22","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Rural Area","68","0.140247252226595","0.107764726003161","0.172729778450029"
"Min 1x per month","2007","Saxony","Urban Area","128","0.151765741797898","0.126240375571003","0.177291108024794"
"Min 1x per month","2007","Saxony","Rural Area","116","0.179914070838304","0.152478572806789","0.207349568869819"
"Min 1x per month","2007","Saxony-Anhalt","Urban Area","33","0.110516466329337","0.0690860590994602","0.151946873559215"
"Min 1x per month","2007","Saxony-Anhalt","Rural Area","93","0.137719949715856","0.111187143507945","0.164252755923767"
"Min 1x per month","2007","Thuringia","Urban Area","43","0.218905047499459","0.169398744280307","0.268411350718611"
"Min 1x per month","2007","Thuringia","Rural Area","86","0.152980913666976","0.125243805880286","0.180718021453667"
"Rarely","2007","Schleswig-Holstein","Urban Area","104","0.400355537954528","0.339980465609112","0.460730610299944"
"Rarely","2007","Schleswig-Holstein","Rural Area","154","0.485592720919253","0.43403613783126","0.537149304007247"
"Rarely","2007","Hamburg","Urban Area","126","0.388553705762642","0.333026359064966","0.444081052460319"
"Rarely","2007","Hamburg","Rural Area","","","",""
"Rarely","2007","Lower Saxony","Urban Area","385","0.406681249373049","0.37495714374414","0.438405355001958"
"Rarely","2007","Lower Saxony","Rural Area","421","0.432024664457841","0.399840191324206","0.464209137591477"
"Rarely","2007","Bremen","Urban Area","64","0.438664308788053","0.358172971738264","0.519155645837842"
"Rarely","2007","Bremen","Rural Area","","","",""
"Rarely","2007","North Rhine-Westphalia","Urban Area","1813","0.44369747139804","0.428480783545368","0.458914159250712"
"Rarely","2007","North Rhine-Westphalia","Rural Area","47","0.468579680915799","0.373583540130265","0.563575821701333"
"Rarely","2007","Hesse","Urban Area","497","0.4153454972101","0.386814944514928","0.443876049905272"
"Rarely","2007","Hesse","Rural Area","111","0.486189143081484","0.423983967932247","0.548394318230721"
"Rarely","2007","Rhineland-Palatinate,Saarland","Urban Area","327","0.388560957401922","0.356502119789083","0.420619795014762"
"Rarely","2007","Rhineland-Palatinate,Saarland","Rural Area","137","0.467389162609587","0.409156338106797","0.525621987112377"
"Rarely","2007","Baden-Württemberg","Urban Area","986","0.439448636313531","0.419044879416509","0.459852393210554"
"Rarely","2007","Baden-Württemberg","Rural Area","96","0.445428252804585","0.379901340423077","0.510955165186094"
"Rarely","2007","Bavaria","Urban Area","640","0.41194224064935","0.386242972829835","0.437641508468866"
"Rarely","2007","Bavaria","Rural Area","673","0.420090840771035","0.395455561232922","0.444726120309149"
"Rarely","2007","Berlin","Urban Area","369","0.464032292223975","0.42845949396087","0.499605090487079"
"Rarely","2007","Berlin","Rural Area","","","",""
"Rarely","2007","Brandenburg","Urban Area","31","0.350485586940118","0.242504688346421","0.458466485533815"
"Rarely","2007","Brandenburg","Rural Area","390","0.483065018006842","0.448196752444013","0.517933283569672"
"Rarely","2007","Mecklenburg-Western Pomerania","Urban Area","22","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Rural Area","216","0.4399774722832","0.393543717899815","0.486411226666585"
"Rarely","2007","Saxony","Urban Area","356","0.433850796266437","0.398592375769208","0.469109216763666"
"Rarely","2007","Saxony","Rural Area","363","0.469501840563067","0.433855808514839","0.505147872611295"
"Rarely","2007","Saxony-Anhalt","Urban Area","124","0.484462046333679","0.418423584075363","0.550500508591996"
"Rarely","2007","Saxony-Anhalt","Rural Area","317","0.476775648193432","0.438319870810689","0.515231425576176"
"Rarely","2007","Thuringia","Urban Area","128","0.437173296159782","0.377785822003775","0.496560770315789"
"Rarely","2007","Thuringia","Rural Area","295","0.394825130238988","0.357160059533493","0.432490200944483"
"Never","2007","Schleswig-Holstein","Urban Area","88","0.331939837965317","0.273913480843783","0.389966195086851"
"Never","2007","Schleswig-Holstein","Rural Area","138","0.333606917440528","0.284968744360669","0.382245090520387"
"Never","2007","Hamburg","Urban Area","70","0.269834350127786","0.219268006462542","0.320400693793029"
"Never","2007","Hamburg","Rural Area","","","",""
"Never","2007","Lower Saxony","Urban Area","278","0.346475557703094","0.315743934851311","0.377207180554877"
"Never","2007","Lower Saxony","Rural Area","289","0.360424188024109","0.329229519535839","0.391618856512379"
"Never","2007","Bremen","Urban Area","37","0.240451189413964","0.171130484241946","0.309771894585983"
"Never","2007","Bremen","Rural Area","","","",""
"Never","2007","North Rhine-Westphalia","Urban Area","1353","0.348479584746073","0.33388560219555","0.363073567296596"
"Never","2007","North Rhine-Westphalia","Rural Area","43","0.433544108861193","0.33920433042729","0.527883887295096"
"Never","2007","Hesse","Urban Area","363","0.358007557508268","0.330250921046652","0.385764193969883"
"Never","2007","Hesse","Rural Area","78","0.25450493703853","0.200293272509195","0.308716601567864"
"Never","2007","Rhineland-Palatinate,Saarland","Urban Area","351","0.396421080671823","0.364248417643079","0.428593743700566"
"Never","2007","Rhineland-Palatinate,Saarland","Rural Area","96","0.345183564718227","0.289694375750759","0.400672753685695"
"Never","2007","Baden-Württemberg","Urban Area","687","0.303811796690053","0.284905171283313","0.322718422096793"
"Never","2007","Baden-Württemberg","Rural Area","73","0.316687223717007","0.255356654411636","0.378017793022378"
"Never","2007","Bavaria","Urban Area","399","0.327008999403866","0.302514020191372","0.35150397861636"
"Never","2007","Bavaria","Rural Area","495","0.379807092693602","0.355582814957528","0.404031370429677"
"Never","2007","Berlin","Urban Area","147","0.238221838022624","0.207835409368127","0.268608266677121"
"Never","2007","Berlin","Rural Area","","","",""
"Never","2007","Brandenburg","Urban Area","21","","",""
"Never","2007","Brandenburg","Rural Area","231","0.29933922929843","0.267383751999074","0.331294706597786"
"Never","2007","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Never","2007","Mecklenburg-Western Pomerania","Rural Area","141","0.384580714068911","0.339071940404265","0.430089487733556"
"Never","2007","Saxony","Urban Area","240","0.358737245047871","0.324615326210436","0.392859163885306"
"Never","2007","Saxony","Rural Area","236","0.298472249310792","0.265789016329196","0.331155482292389"
"Never","2007","Saxony-Anhalt","Urban Area","52","0.355314539422707","0.292070852796255","0.418558226049159"
"Never","2007","Saxony-Anhalt","Rural Area","207","0.348408148243728","0.311722807090327","0.385093489397129"
"Never","2007","Thuringia","Urban Area","87","0.29522982156057","0.240618263688519","0.349841379432621"
"Never","2007","Thuringia","Rural Area","215","0.375679859603755","0.338362700013798","0.412997019193713"
"Daily","2008","Schleswig-Holstein","Urban Area","","","",""
"Daily","2008","Schleswig-Holstein","Rural Area","","","",""
"Daily","2008","Hamburg","Urban Area","","","",""
"Daily","2008","Hamburg","Rural Area","","","",""
"Daily","2008","Lower Saxony","Urban Area","1","","",""
"Daily","2008","Lower Saxony","Rural Area","","","",""
"Daily","2008","Bremen","Urban Area","1","","",""
"Daily","2008","Bremen","Rural Area","","","",""
"Daily","2008","North Rhine-Westphalia","Urban Area","1","","",""
"Daily","2008","North Rhine-Westphalia","Rural Area","","","",""
"Daily","2008","Hesse","Urban Area","","","",""
"Daily","2008","Hesse","Rural Area","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Urban Area","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","2008","Baden-Württemberg","Urban Area","1","","",""
"Daily","2008","Baden-Württemberg","Rural Area","","","",""
"Daily","2008","Bavaria","Urban Area","","","",""
"Daily","2008","Bavaria","Rural Area","","","",""
"Daily","2008","Berlin","Urban Area","1","","",""
"Daily","2008","Berlin","Rural Area","","","",""
"Daily","2008","Brandenburg","Urban Area","1","","",""
"Daily","2008","Brandenburg","Rural Area","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Rural Area","1","","",""
"Daily","2008","Saxony","Urban Area","","","",""
"Daily","2008","Saxony","Rural Area","","","",""
"Daily","2008","Saxony-Anhalt","Urban Area","","","",""
"Daily","2008","Saxony-Anhalt","Rural Area","","","",""
"Daily","2008","Thuringia","Urban Area","","","",""
"Daily","2008","Thuringia","Rural Area","","","",""
"Min 1x per week","2008","Schleswig-Holstein","Urban Area","10","","",""
"Min 1x per week","2008","Schleswig-Holstein","Rural Area","13","","",""
"Min 1x per week","2008","Hamburg","Urban Area","15","","",""
"Min 1x per week","2008","Hamburg","Rural Area","","","",""
"Min 1x per week","2008","Lower Saxony","Urban Area","18","","",""
"Min 1x per week","2008","Lower Saxony","Rural Area","26","","",""
"Min 1x per week","2008","Bremen","Urban Area","1","","",""
"Min 1x per week","2008","Bremen","Rural Area","","","",""
"Min 1x per week","2008","North Rhine-Westphalia","Urban Area","110","0.0270537442137133","0.0219149228236666","0.0321925656037601"
"Min 1x per week","2008","North Rhine-Westphalia","Rural Area","2","","",""
"Min 1x per week","2008","Hesse","Urban Area","41","0.0374052807041235","0.0261662404173845","0.0486443209908625"
"Min 1x per week","2008","Hesse","Rural Area","8","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Urban Area","23","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Rural Area","10","","",""
"Min 1x per week","2008","Baden-Württemberg","Urban Area","116","0.0482210099079382","0.0391527928216735","0.0572892269942028"
"Min 1x per week","2008","Baden-Württemberg","Rural Area","7","","",""
"Min 1x per week","2008","Bavaria","Urban Area","56","0.0367382916429866","0.0265668611565634","0.0469097221294098"
"Min 1x per week","2008","Bavaria","Rural Area","49","0.0521105910908086","0.0406592682003604","0.0635619139812568"
"Min 1x per week","2008","Berlin","Urban Area","36","0.0558894006109065","0.0391223520794615","0.0726564491423515"
"Min 1x per week","2008","Berlin","Rural Area","","","",""
"Min 1x per week","2008","Brandenburg","Urban Area","","","",""
"Min 1x per week","2008","Brandenburg","Rural Area","13","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Rural Area","6","","",""
"Min 1x per week","2008","Saxony","Urban Area","21","","",""
"Min 1x per week","2008","Saxony","Rural Area","22","","",""
"Min 1x per week","2008","Saxony-Anhalt","Urban Area","4","","",""
"Min 1x per week","2008","Saxony-Anhalt","Rural Area","14","","",""
"Min 1x per week","2008","Thuringia","Urban Area","6","","",""
"Min 1x per week","2008","Thuringia","Rural Area","15","","",""
"Min 1x per month","2008","Schleswig-Holstein","Urban Area","25","","",""
"Min 1x per month","2008","Schleswig-Holstein","Rural Area","38","0.114749584143487","0.080204771263489","0.149294397023485"
"Min 1x per month","2008","Hamburg","Urban Area","68","0.242986269223327","0.192840109921778","0.293132428524877"
"Min 1x per month","2008","Hamburg","Rural Area","","","",""
"Min 1x per month","2008","Lower Saxony","Urban Area","163","0.155952842800082","0.132143595417492","0.179762090182671"
"Min 1x per month","2008","Lower Saxony","Rural Area","115","0.13751837084191","0.114474271799662","0.160562469884159"
"Min 1x per month","2008","Bremen","Urban Area","34","0.213494113066729","0.144877109593278","0.28211111654018"
"Min 1x per month","2008","Bremen","Rural Area","","","",""
"Min 1x per month","2008","North Rhine-Westphalia","Urban Area","592","0.159341727457171","0.14774915246747","0.170934302446873"
"Min 1x per month","2008","North Rhine-Westphalia","Rural Area","8","","",""
"Min 1x per month","2008","Hesse","Urban Area","170","0.150462744317527","0.129286607443661","0.171638881191393"
"Min 1x per month","2008","Hesse","Rural Area","37","0.192700031251437","0.140932909384711","0.244467153118163"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Urban Area","107","0.136131497258755","0.11274521442388","0.15951778009363"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Rural Area","28","","",""
"Min 1x per month","2008","Baden-Württemberg","Urban Area","356","0.165185862832978","0.149467147963595","0.180904577702362"
"Min 1x per month","2008","Baden-Württemberg","Rural Area","33","0.174933282879185","0.124617203813747","0.225249361944623"
