"ple0182","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Yes, vegetarian","2018","Hamburg","39","0.103695354807444","0.076674372317735","0.130716337297153"
"Yes, vegetarian","2018","Lower Saxony","121","0.0521259192120264","0.0434781424628162","0.0607736959612365"
"Yes, vegetarian","2018","Bremen","22","","",""
"Yes, vegetarian","2018","North Rhine-Westphalia","291","0.055567736868179","0.0494801467515482","0.0616553269848098"
"Yes, vegetarian","2018","Hesse","115","0.0485551808494771","0.0383619056696935","0.0587484560292607"
"Yes, vegetarian","2018","Rhineland-Palatinate,Saarland","66","0.0489769345629717","0.0380111944182866","0.0599426747076568"
"Yes, vegetarian","2018","Baden-Württemberg","177","0.0517629234973311","0.0435509531586718","0.0599748938359903"
"Yes, vegetarian","2018","Bavaria","234","0.0499763304710644","0.0432178691732547","0.056734791768874"
"Yes, vegetarian","2018","Berlin","131","0.12507582717165","0.104572705418025","0.145578948925276"
"Yes, vegetarian","2018","Brandenburg","32","0.0199005416055474","0.0113921898022825","0.0284088934088123"
"Yes, vegetarian","2018","Mecklenburg-Western Pomerania","13","","",""
"Yes, vegetarian","2018","Saxony","60","0.0450384118465963","0.0349674248691881","0.0551093988240045"
"Yes, vegetarian","2018","Saxony-Anhalt","25","","",""
"Yes, vegetarian","2018","Thuringia","35","0.0278132279926347","0.0173235381899968","0.0383029177952725"
"Yes, vegan","2018","Schleswig-Holstein","7","","",""
"Yes, vegan","2018","Hamburg","5","","",""
"Yes, vegan","2018","Lower Saxony","16","","",""
"Yes, vegan","2018","Bremen","2","","",""
"Yes, vegan","2018","North Rhine-Westphalia","33","0.00578820789217966","0.00377234887034657","0.00780406691401275"
"Yes, vegan","2018","Hesse","10","","",""
"Yes, vegan","2018","Rhineland-Palatinate,Saarland","11","","",""
"Yes, vegan","2018","Baden-Württemberg","18","","",""
"Yes, vegan","2018","Bavaria","24","","",""
"Yes, vegan","2018","Berlin","15","","",""
"Yes, vegan","2018","Brandenburg","1","","",""
"Yes, vegan","2018","Mecklenburg-Western Pomerania","3","","",""
"Yes, vegan","2018","Saxony","9","","",""
"Yes, vegan","2018","Saxony-Anhalt","3","","",""
"Yes, vegan","2018","Thuringia","3","","",""
"No","2018","Schleswig-Holstein","878","0.93410730177554","0.918162333993245","0.950052269557835"
"No","2018","Hamburg","445","0.883319770429878","0.854865249742158","0.911774291117598"
"No","2018","Lower Saxony","2401","0.942443623116536","0.933382611313977","0.951504634919096"
"No","2018","Bremen","204","0.870890747753991","0.827365506323463","0.91441598918452"
"No","2018","North Rhine-Westphalia","5116","0.938644055239641","0.932266893497182","0.945021216982101"
"No","2018","Hesse","1583","0.94559492724182","0.934838292482988","0.956351562000652"
"No","2018","Rhineland-Palatinate,Saarland","1411","0.933242749812143","0.920560591874793","0.945924907749492"
"No","2018","Baden-Württemberg","2601","0.941120011974197","0.932394601473835","0.949845422474559"
"No","2018","Bavaria","3735","0.944350257434853","0.937239815941768","0.951460698927938"
"No","2018","Berlin","854","0.865817947451969","0.844692369534598","0.88694352536934"
"No","2018","Brandenburg","1002","0.979475964648119","0.970838104171684","0.988113825124555"
"No","2018","Mecklenburg-Western Pomerania","582","0.969095862350843","0.955225456032474","0.982966268669212"
"No","2018","Saxony","1560","0.943230178598172","0.931993055029334","0.95446730216701"
"No","2018","Saxony-Anhalt","884","0.977430698296975","0.967791237967596","0.987070158626355"
"No","2018","Thuringia","906","0.968379902532027","0.957217271243737","0.979542533820317"
