"ple0182","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, vegan","2016","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","1","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(2a) intermediate vocational","2","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, vegan","2016","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","3","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Yes, vegan","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"No","2016","1-pers.-HH","(0) in school","","","",""
"No","2016","1-pers.-HH","(1a) inadequately completed","48","0.986658136719886","0.954856118453293","1.01846015498648"
"No","2016","1-pers.-HH","(1b) general elementary school","348","0.99326694250295","0.984711673192315","1.00182221181359"
"No","2016","1-pers.-HH","(1c) basic vocational qualification","857","0.965279583928211","0.953238637366801","0.977320530489621"
"No","2016","1-pers.-HH","(2b) intermediate general qualification","65","0.88983629641713","0.818500657808138","0.961171935026121"
"No","2016","1-pers.-HH","(2a) intermediate vocational","631","0.915462599250854","0.894780222877315","0.936144975624393"
"No","2016","1-pers.-HH","(2c_gen) general maturity certificate","132","0.796228660218958","0.734201622998495","0.858255697439422"
"No","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","272","0.899869542715305","0.865958767395793","0.933780318034817"
"No","2016","1-pers.-HH","(3a) lower tertiary education","242","0.912838394250264","0.879316913122962","0.946359875377565"
"No","2016","1-pers.-HH","(3b) higher tertiary education","513","0.873063123094776","0.846201094196147","0.899925151993405"
"No","2016","(Married) couple without C. ","(0) in school","","","",""
"No","2016","(Married) couple without C. ","(1a) inadequately completed","70","0.981998834193798","0.951288280614267","1.01270938777333"
"No","2016","(Married) couple without C. ","(1b) general elementary school","461","0.977857933963254","0.964555040445959","0.99116082748055"
"No","2016","(Married) couple without C. ","(1c) basic vocational qualification","1988","0.965520788356107","0.957616757122117","0.973424819590097"
"No","2016","(Married) couple without C. ","(2b) intermediate general qualification","106","0.965646873679674","0.931610439814677","0.999683307544671"
"No","2016","(Married) couple without C. ","(2a) intermediate vocational","1639","0.968173530705855","0.959819308916972","0.976527752494738"
"No","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","163","0.897438380703735","0.853240285031411","0.941636476376058"
"No","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","581","0.948454253681253","0.930922228077058","0.965986279285448"
"No","2016","(Married) couple without C. ","(3a) lower tertiary education","679","0.915829340262526","0.895492699274621","0.936165981250431"
"No","2016","(Married) couple without C. ","(3b) higher tertiary education","1248","0.922445115958785","0.908156163036369","0.936734068881202"
"No","2016","Single parent ","(0) in school","75","0.968875033954717","0.931288741334134","1.0064613265753"
"No","2016","Single parent ","(1a) inadequately completed","53","0.985770455775017","0.954470037576004","1.01707087397403"
"No","2016","Single parent ","(1b) general elementary school","197","0.979671095072514","0.960161547331096","0.999180642813932"
"No","2016","Single parent ","(1c) basic vocational qualification","318","0.974527506370442","0.957476738137286","0.991578274603599"
"No","2016","Single parent ","(2b) intermediate general qualification","119","0.981021313651276","0.957101082052118","1.00494154525044"
"No","2016","Single parent ","(2a) intermediate vocational","471","0.943341106075262","0.923097044306469","0.963585167844055"
"No","2016","Single parent ","(2c_gen) general maturity certificate","155","0.856419892858041","0.804905498339407","0.907934287376675"
"No","2016","Single parent ","(2c_voc) vocational maturity certificate","189","0.905407419070412","0.866105943942315","0.944708894198509"
"No","2016","Single parent ","(3a) lower tertiary education","94","0.819231856690788","0.747962400608216","0.890501312773361"
"No","2016","Single parent ","(3b) higher tertiary education","172","0.823607370757402","0.771045267452375","0.87616947406243"
"No","2016","Couple + C. LE 16 ","(0) in school","2","","",""
"No","2016","Couple + C. LE 16 ","(1a) inadequately completed","148","0.997769368910945","0.990194346609042","1.00534439121285"
"No","2016","Couple + C. LE 16 ","(1b) general elementary school","389","0.985579189858638","0.973837216515441","0.997321163201835"
"No","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","856","0.96584517398685","0.953817661023104","0.977872686950596"
"No","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","94","0.945590585082863","0.900217211377534","0.990963958788192"
"No","2016","Couple + C. LE 16 ","(2a) intermediate vocational","1318","0.972815383143492","0.964169384051515","0.981461382235469"
"No","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","217","0.919434657939023","0.884337119048514","0.954532196829533"
"No","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","764","0.922579284358602","0.904264497061637","0.940894071655567"
"No","2016","Couple + C. LE 16 ","(3a) lower tertiary education","423","0.906341549641582","0.879629364271859","0.933053735011305"
"No","2016","Couple + C. LE 16 ","(3b) higher tertiary education","1176","0.900065869257848","0.883706029850347","0.91642570866535"
"No","2016","Couple + C. GT 16 ","(0) in school","93","0.914970285206725","0.860840430503824","0.969100139909625"
"No","2016","Couple + C. GT 16 ","(1a) inadequately completed","45","0.93348449945595","0.861475933443813","1.00549306546809"
"No","2016","Couple + C. GT 16 ","(1b) general elementary school","196","0.993661068398607","0.982606477732655","1.00471565906456"
"No","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","513","0.974260171110282","0.96068836806316","0.987831974157404"
"No","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","109","0.894022275093812","0.838718334656452","0.949326215531172"
"No","2016","Couple + C. GT 16 ","(2a) intermediate vocational","573","0.956518012187305","0.940103725453637","0.972932298920972"
"No","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","248","0.908637520217673","0.874142217027749","0.943132823407596"
"No","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","224","0.970501814983929","0.949005924734542","0.991997705233317"
"No","2016","Couple + C. GT 16 ","(3a) lower tertiary education","149","0.932324023433041","0.893523654405066","0.971124392461015"
"No","2016","Couple + C. GT 16 ","(3b) higher tertiary education","309","0.921812179925712","0.892933999683764","0.950690360167661"
"No","2016","Couple + C. LE and GT 16","(0) in school","122","0.940613747283049","0.900745253480624","0.980482241085474"
"No","2016","Couple + C. LE and GT 16","(1a) inadequately completed","69","1","1","1"
"No","2016","Couple + C. LE and GT 16","(1b) general elementary school","202","0.993459030685302","0.982424161291206","1.0044939000794"
"No","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","280","0.980827455716554","0.964822306819235","0.996832604613873"
"No","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","131","0.977935930589416","0.953248457143472","1.00262340403536"
"No","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","373","0.976125896419595","0.960896913734251","0.991354879104939"
"No","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","156","0.920947874650394","0.880624379582325","0.961271369718463"
"No","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","197","0.978890292791862","0.959212368912405","0.998568216671319"
"No","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","95","0.91148030740812","0.856083976898377","0.966876637917864"
"No","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","214","0.953147674611506","0.926013550806006","0.980281798417005"
"Yes, vegetarian","2017","1-pers.-HH","(0) in school","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(0) in school","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Single parent ","(0) in school","","","",""
"Yes, vegetarian","2017","Single parent ","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Single parent ","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Single parent ","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Single parent ","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Single parent ","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, vegetarian","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","1-pers.-HH","(0) in school","","","",""
"Yes, vegan","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes, vegan","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Yes, vegan","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(0) in school","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Single parent ","(0) in school","","","",""
"Yes, vegan","2017","Single parent ","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Single parent ","(1b) general elementary school","","","",""
"Yes, vegan","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Single parent ","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Single parent ","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Single parent ","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes, vegan","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"No","2017","1-pers.-HH","(0) in school","","","",""
"No","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"No","2017","1-pers.-HH","(1b) general elementary school","","","",""
"No","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"No","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"No","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"No","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"No","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"No","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"No","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"No","2017","(Married) couple without C. ","(0) in school","","","",""
"No","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"No","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"No","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
