"pgnation","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"164","1993","Couple + C. LE and GT 16","East Germany","","","",""
"165","1993","1-pers.-HH","West Germany","","","",""
"165","1993","1-pers.-HH","East Germany","","","",""
"165","1993","(Married) couple without C. ","West Germany","","","",""
"165","1993","(Married) couple without C. ","East Germany","","","",""
"165","1993","Single parent ","West Germany","","","",""
"165","1993","Single parent ","East Germany","","","",""
"165","1993","Couple + C. LE 16 ","West Germany","","","",""
"165","1993","Couple + C. LE 16 ","East Germany","","","",""
"165","1993","Couple + C. GT 16 ","West Germany","","","",""
"165","1993","Couple + C. GT 16 ","East Germany","","","",""
"165","1993","Couple + C. LE and GT 16","West Germany","","","",""
"165","1993","Couple + C. LE and GT 16","East Germany","","","",""
"166","1993","1-pers.-HH","West Germany","","","",""
"166","1993","1-pers.-HH","East Germany","","","",""
"166","1993","(Married) couple without C. ","West Germany","","","",""
"166","1993","(Married) couple without C. ","East Germany","","","",""
"166","1993","Single parent ","West Germany","","","",""
"166","1993","Single parent ","East Germany","","","",""
"166","1993","Couple + C. LE 16 ","West Germany","","","",""
"166","1993","Couple + C. LE 16 ","East Germany","","","",""
"166","1993","Couple + C. GT 16 ","West Germany","","","",""
"166","1993","Couple + C. GT 16 ","East Germany","","","",""
"166","1993","Couple + C. LE and GT 16","West Germany","","","",""
"166","1993","Couple + C. LE and GT 16","East Germany","","","",""
"167","1993","1-pers.-HH","West Germany","","","",""
"167","1993","1-pers.-HH","East Germany","","","",""
"167","1993","(Married) couple without C. ","West Germany","","","",""
"167","1993","(Married) couple without C. ","East Germany","","","",""
"167","1993","Single parent ","West Germany","","","",""
"167","1993","Single parent ","East Germany","","","",""
"167","1993","Couple + C. LE 16 ","West Germany","","","",""
"167","1993","Couple + C. LE 16 ","East Germany","","","",""
"167","1993","Couple + C. GT 16 ","West Germany","","","",""
"167","1993","Couple + C. GT 16 ","East Germany","","","",""
"167","1993","Couple + C. LE and GT 16","West Germany","","","",""
"167","1993","Couple + C. LE and GT 16","East Germany","","","",""
"168","1993","1-pers.-HH","West Germany","","","",""
"168","1993","1-pers.-HH","East Germany","","","",""
"168","1993","(Married) couple without C. ","West Germany","","","",""
"168","1993","(Married) couple without C. ","East Germany","","","",""
"168","1993","Single parent ","West Germany","","","",""
"168","1993","Single parent ","East Germany","","","",""
"168","1993","Couple + C. LE 16 ","West Germany","","","",""
"168","1993","Couple + C. LE 16 ","East Germany","","","",""
"168","1993","Couple + C. GT 16 ","West Germany","","","",""
"168","1993","Couple + C. GT 16 ","East Germany","","","",""
"168","1993","Couple + C. LE and GT 16","West Germany","","","",""
"168","1993","Couple + C. LE and GT 16","East Germany","","","",""
"169","1993","1-pers.-HH","West Germany","","","",""
"169","1993","1-pers.-HH","East Germany","","","",""
"169","1993","(Married) couple without C. ","West Germany","","","",""
"169","1993","(Married) couple without C. ","East Germany","","","",""
"169","1993","Single parent ","West Germany","","","",""
"169","1993","Single parent ","East Germany","","","",""
"169","1993","Couple + C. LE 16 ","West Germany","","","",""
"169","1993","Couple + C. LE 16 ","East Germany","","","",""
"169","1993","Couple + C. GT 16 ","West Germany","","","",""
"169","1993","Couple + C. GT 16 ","East Germany","","","",""
"169","1993","Couple + C. LE and GT 16","West Germany","","","",""
"169","1993","Couple + C. LE and GT 16","East Germany","","","",""
"172","1993","1-pers.-HH","West Germany","","","",""
"172","1993","1-pers.-HH","East Germany","","","",""
"172","1993","(Married) couple without C. ","West Germany","","","",""
"172","1993","(Married) couple without C. ","East Germany","","","",""
"172","1993","Single parent ","West Germany","","","",""
"172","1993","Single parent ","East Germany","","","",""
"172","1993","Couple + C. LE 16 ","West Germany","","","",""
"172","1993","Couple + C. LE 16 ","East Germany","","","",""
"172","1993","Couple + C. GT 16 ","West Germany","","","",""
"172","1993","Couple + C. GT 16 ","East Germany","","","",""
"172","1993","Couple + C. LE and GT 16","West Germany","","","",""
"172","1993","Couple + C. LE and GT 16","East Germany","","","",""
"173","1993","1-pers.-HH","West Germany","","","",""
"173","1993","1-pers.-HH","East Germany","","","",""
"173","1993","(Married) couple without C. ","West Germany","","","",""
"173","1993","(Married) couple without C. ","East Germany","","","",""
"173","1993","Single parent ","West Germany","","","",""
"173","1993","Single parent ","East Germany","","","",""
"173","1993","Couple + C. LE 16 ","West Germany","","","",""
"173","1993","Couple + C. LE 16 ","East Germany","","","",""
"173","1993","Couple + C. GT 16 ","West Germany","","","",""
"173","1993","Couple + C. GT 16 ","East Germany","","","",""
"173","1993","Couple + C. LE and GT 16","West Germany","","","",""
"173","1993","Couple + C. LE and GT 16","East Germany","","","",""
"178","1993","1-pers.-HH","West Germany","","","",""
"178","1993","1-pers.-HH","East Germany","","","",""
"178","1993","(Married) couple without C. ","West Germany","","","",""
"178","1993","(Married) couple without C. ","East Germany","","","",""
"178","1993","Single parent ","West Germany","","","",""
"178","1993","Single parent ","East Germany","","","",""
"178","1993","Couple + C. LE 16 ","West Germany","","","",""
"178","1993","Couple + C. LE 16 ","East Germany","","","",""
"178","1993","Couple + C. GT 16 ","West Germany","","","",""
"178","1993","Couple + C. GT 16 ","East Germany","","","",""
"178","1993","Couple + C. LE and GT 16","West Germany","","","",""
"178","1993","Couple + C. LE and GT 16","East Germany","","","",""
"181","1993","1-pers.-HH","West Germany","","","",""
"181","1993","1-pers.-HH","East Germany","","","",""
"181","1993","(Married) couple without C. ","West Germany","","","",""
"181","1993","(Married) couple without C. ","East Germany","","","",""
"181","1993","Single parent ","West Germany","","","",""
"181","1993","Single parent ","East Germany","","","",""
"181","1993","Couple + C. LE 16 ","West Germany","","","",""
"181","1993","Couple + C. LE 16 ","East Germany","","","",""
"181","1993","Couple + C. GT 16 ","West Germany","","","",""
"181","1993","Couple + C. GT 16 ","East Germany","","","",""
"181","1993","Couple + C. LE and GT 16","West Germany","","","",""
"181","1993","Couple + C. LE and GT 16","East Germany","","","",""
"183","1993","1-pers.-HH","West Germany","","","",""
"183","1993","1-pers.-HH","East Germany","","","",""
"183","1993","(Married) couple without C. ","West Germany","","","",""
"183","1993","(Married) couple without C. ","East Germany","","","",""
"183","1993","Single parent ","West Germany","","","",""
"183","1993","Single parent ","East Germany","","","",""
"183","1993","Couple + C. LE 16 ","West Germany","","","",""
"183","1993","Couple + C. LE 16 ","East Germany","","","",""
"183","1993","Couple + C. GT 16 ","West Germany","","","",""
"183","1993","Couple + C. GT 16 ","East Germany","","","",""
"183","1993","Couple + C. LE and GT 16","West Germany","","","",""
"183","1993","Couple + C. LE and GT 16","East Germany","","","",""
"188","1993","1-pers.-HH","West Germany","","","",""
"188","1993","1-pers.-HH","East Germany","","","",""
"188","1993","(Married) couple without C. ","West Germany","","","",""
"188","1993","(Married) couple without C. ","East Germany","","","",""
"188","1993","Single parent ","West Germany","","","",""
"188","1993","Single parent ","East Germany","","","",""
"188","1993","Couple + C. LE 16 ","West Germany","","","",""
"188","1993","Couple + C. LE 16 ","East Germany","","","",""
"188","1993","Couple + C. GT 16 ","West Germany","","","",""
"188","1993","Couple + C. GT 16 ","East Germany","","","",""
"188","1993","Couple + C. LE and GT 16","West Germany","","","",""
"188","1993","Couple + C. LE and GT 16","East Germany","","","",""
"195","1993","1-pers.-HH","West Germany","","","",""
"195","1993","1-pers.-HH","East Germany","","","",""
"195","1993","(Married) couple without C. ","West Germany","","","",""
"195","1993","(Married) couple without C. ","East Germany","","","",""
"195","1993","Single parent ","West Germany","","","",""
"195","1993","Single parent ","East Germany","","","",""
"195","1993","Couple + C. LE 16 ","West Germany","","","",""
"195","1993","Couple + C. LE 16 ","East Germany","","","",""
"195","1993","Couple + C. GT 16 ","West Germany","","","",""
"195","1993","Couple + C. GT 16 ","East Germany","","","",""
"195","1993","Couple + C. LE and GT 16","West Germany","","","",""
"195","1993","Couple + C. LE and GT 16","East Germany","","","",""
"196","1993","1-pers.-HH","West Germany","","","",""
"196","1993","1-pers.-HH","East Germany","","","",""
"196","1993","(Married) couple without C. ","West Germany","","","",""
"196","1993","(Married) couple without C. ","East Germany","","","",""
"196","1993","Single parent ","West Germany","","","",""
"196","1993","Single parent ","East Germany","","","",""
"196","1993","Couple + C. LE 16 ","West Germany","","","",""
"196","1993","Couple + C. LE 16 ","East Germany","","","",""
"196","1993","Couple + C. GT 16 ","West Germany","","","",""
"196","1993","Couple + C. GT 16 ","East Germany","","","",""
"196","1993","Couple + C. LE and GT 16","West Germany","","","",""
"196","1993","Couple + C. LE and GT 16","East Germany","","","",""
"999","1993","1-pers.-HH","West Germany","","","",""
"999","1993","1-pers.-HH","East Germany","","","",""
"999","1993","(Married) couple without C. ","West Germany","","","",""
"999","1993","(Married) couple without C. ","East Germany","","","",""
"999","1993","Single parent ","West Germany","","","",""
"999","1993","Single parent ","East Germany","","","",""
"999","1993","Couple + C. LE 16 ","West Germany","","","",""
"999","1993","Couple + C. LE 16 ","East Germany","","","",""
"999","1993","Couple + C. GT 16 ","West Germany","","","",""
"999","1993","Couple + C. GT 16 ","East Germany","","","",""
"999","1993","Couple + C. LE and GT 16","West Germany","","","",""
"999","1993","Couple + C. LE and GT 16","East Germany","","","",""
"1","1994","1-pers.-HH","West Germany","974","0.957141735181988","0.945128992051029","0.969154478312947"
"1","1994","1-pers.-HH","East Germany","323","1","1","1"
"1","1994","(Married) couple without C. ","West Germany","2069","0.932444080599668","0.922458891236213","0.942429269963124"
"1","1994","(Married) couple without C. ","East Germany","969","1","1","1"
"1","1994","Single parent ","West Germany","335","0.902591012231917","0.874199658738233","0.930982365725602"
"1","1994","Single parent ","East Germany","161","1","1","1"
"1","1994","Couple + C. LE 16 ","West Germany","1500","0.866779704183266","0.852008395789865","0.881551012576667"
"1","1994","Couple + C. LE 16 ","East Germany","990","0.991745927171941","0.98611852663327","0.997373327710612"
"1","1994","Couple + C. GT 16 ","West Germany","1207","0.881517452682739","0.866310541816989","0.896724363548489"
"1","1994","Couple + C. GT 16 ","East Germany","729","0.994179432487453","0.988664953894472","0.999693911080434"
"1","1994","Couple + C. LE and GT 16","West Germany","449","0.746738633928727","0.717009588457192","0.776467679400263"
"1","1994","Couple + C. LE and GT 16","East Germany","358","0.989390700741852","0.978807327743277","0.999974073740426"
"2","1994","1-pers.-HH","West Germany","26","","",""
"2","1994","1-pers.-HH","East Germany","","","",""
"2","1994","(Married) couple without C. ","West Germany","95","0.0160668450472488","0.0110646421553132","0.0210690479391844"
"2","1994","(Married) couple without C. ","East Germany","","","",""
"2","1994","Single parent ","West Germany","24","","",""
"2","1994","Single parent ","East Germany","","","",""
"2","1994","Couple + C. LE 16 ","West Germany","255","0.0589883216188615","0.0487469074868343","0.0692297357508887"
"2","1994","Couple + C. LE 16 ","East Germany","","","",""
"2","1994","Couple + C. GT 16 ","West Germany","165","0.0477302669025286","0.0376985498702209","0.0577619839348363"
"2","1994","Couple + C. GT 16 ","East Germany","","","",""
"2","1994","Couple + C. LE and GT 16","West Germany","164","0.138216463014237","0.114623028478676","0.161809897549798"
"2","1994","Couple + C. LE and GT 16","East Germany","","","",""
"3","1994","1-pers.-HH","West Germany","31","0.0105585281532508","0.00449628268180067","0.0166207736247009"
"3","1994","1-pers.-HH","East Germany","","","",""
"3","1994","(Married) couple without C. ","West Germany","97","0.0163861881816287","0.0113353380646004","0.021437038298657"
"3","1994","(Married) couple without C. ","East Germany","","","",""
"3","1994","Single parent ","West Germany","28","","",""
"3","1994","Single parent ","East Germany","","","",""
"3","1994","Couple + C. LE 16 ","West Germany","81","0.0247818455092222","0.0180241734372222","0.0315395175812222"
"3","1994","Couple + C. LE 16 ","East Germany","","","",""
"3","1994","Couple + C. GT 16 ","West Germany","111","0.0275453839954114","0.019844201091702","0.0352465668991207"
"3","1994","Couple + C. GT 16 ","East Germany","","","",""
"3","1994","Couple + C. LE and GT 16","West Germany","75","0.0428533176649726","0.0290082954624584","0.0566983398674867"
"3","1994","Couple + C. LE and GT 16","East Germany","","","",""
"4","1994","1-pers.-HH","West Germany","18","","",""
"4","1994","1-pers.-HH","East Germany","","","",""
"4","1994","(Married) couple without C. ","West Germany","57","0.00596565645738371","0.00290197916518446","0.00902933374958295"
"4","1994","(Married) couple without C. ","East Germany","","","",""
"4","1994","Single parent ","West Germany","10","","",""
"4","1994","Single parent ","East Germany","","","",""
"4","1994","Couple + C. LE 16 ","West Germany","51","0.0073765471078076","0.00365693007391078","0.0110961641417044"
"4","1994","Couple + C. LE 16 ","East Germany","1","","",""
"4","1994","Couple + C. GT 16 ","West Germany","100","0.0119899787275094","0.00686858420616225","0.0171113732488565"
"4","1994","Couple + C. GT 16 ","East Germany","","","",""
"4","1994","Couple + C. LE and GT 16","West Germany","35","0.0147145810976385","0.00648330514547998","0.0229458570497971"
"4","1994","Couple + C. LE and GT 16","East Germany","","","",""
"5","1994","1-pers.-HH","West Germany","25","","",""
"5","1994","1-pers.-HH","East Germany","","","",""
"5","1994","(Married) couple without C. ","West Germany","63","0.00778655753720108","0.00428961492952612","0.011283500144876"
"5","1994","(Married) couple without C. ","East Germany","","","",""
"5","1994","Single parent ","West Germany","11","","",""
"5","1994","Single parent ","East Germany","","","",""
"5","1994","Couple + C. LE 16 ","West Germany","94","0.0179312973215233","0.0121628863663497","0.0236997082766969"
"5","1994","Couple + C. LE 16 ","East Germany","","","",""
"5","1994","Couple + C. GT 16 ","West Germany","113","0.0202745511075899","0.0136428312857083","0.0269062709294715"
"5","1994","Couple + C. GT 16 ","East Germany","","","",""
"5","1994","Couple + C. LE and GT 16","West Germany","65","0.0366837570168379","0.0238328574958619","0.0495346565378138"
"5","1994","Couple + C. LE and GT 16","East Germany","","","",""
"6","1994","1-pers.-HH","West Germany","13","","",""
"6","1994","1-pers.-HH","East Germany","","","",""
"6","1994","(Married) couple without C. ","West Germany","23","","",""
"6","1994","(Married) couple without C. ","East Germany","","","",""
"6","1994","Single parent ","West Germany","9","","",""
"6","1994","Single parent ","East Germany","","","",""
"6","1994","Couple + C. LE 16 ","West Germany","31","0.00455149432552832","0.00162555171237043","0.00747743693868621"
"6","1994","Couple + C. LE 16 ","East Germany","","","",""
"6","1994","Couple + C. GT 16 ","West Germany","32","0.00338438503812938","0.000651621349618982","0.00611714872663978"
"6","1994","Couple + C. GT 16 ","East Germany","","","",""
"6","1994","Couple + C. LE and GT 16","West Germany","30","0.00817284922779261","0.00201800703675161","0.0143276914188336"
"6","1994","Couple + C. LE and GT 16","East Germany","","","",""
"10","1994","1-pers.-HH","West Germany","2","","",""
"10","1994","1-pers.-HH","East Germany","","","",""
"10","1994","(Married) couple without C. ","West Germany","9","","",""
"10","1994","(Married) couple without C. ","East Germany","","","",""
"10","1994","Single parent ","West Germany","2","","",""
"10","1994","Single parent ","East Germany","","","",""
"10","1994","Couple + C. LE 16 ","West Germany","2","","",""
"10","1994","Couple + C. LE 16 ","East Germany","","","",""
"10","1994","Couple + C. GT 16 ","West Germany","2","","",""
"10","1994","Couple + C. GT 16 ","East Germany","","","",""
"10","1994","Couple + C. LE and GT 16","West Germany","3","","",""
"10","1994","Couple + C. LE and GT 16","East Germany","","","",""
"11","1994","1-pers.-HH","West Germany","","","",""
"11","1994","1-pers.-HH","East Germany","","","",""
"11","1994","(Married) couple without C. ","West Germany","3","","",""
"11","1994","(Married) couple without C. ","East Germany","","","",""
"11","1994","Single parent ","West Germany","","","",""
"11","1994","Single parent ","East Germany","","","",""
"11","1994","Couple + C. LE 16 ","West Germany","4","","",""
"11","1994","Couple + C. LE 16 ","East Germany","","","",""
"11","1994","Couple + C. GT 16 ","West Germany","","","",""
"11","1994","Couple + C. GT 16 ","East Germany","","","",""
"11","1994","Couple + C. LE and GT 16","West Germany","","","",""
"11","1994","Couple + C. LE and GT 16","East Germany","","","",""
"12","1994","1-pers.-HH","West Germany","","","",""
"12","1994","1-pers.-HH","East Germany","","","",""
"12","1994","(Married) couple without C. ","West Germany","2","","",""
"12","1994","(Married) couple without C. ","East Germany","","","",""
"12","1994","Single parent ","West Germany","","","",""
"12","1994","Single parent ","East Germany","","","",""
"12","1994","Couple + C. LE 16 ","West Germany","3","","",""
"12","1994","Couple + C. LE 16 ","East Germany","","","",""
"12","1994","Couple + C. GT 16 ","West Germany","1","","",""
"12","1994","Couple + C. GT 16 ","East Germany","","","",""
"12","1994","Couple + C. LE and GT 16","West Germany","","","",""
"12","1994","Couple + C. LE and GT 16","East Germany","","","",""
"13","1994","1-pers.-HH","West Germany","","","",""
"13","1994","1-pers.-HH","East Germany","","","",""
"13","1994","(Married) couple without C. ","West Germany","","","",""
"13","1994","(Married) couple without C. ","East Germany","","","",""
"13","1994","Single parent ","West Germany","","","",""
"13","1994","Single parent ","East Germany","","","",""
"13","1994","Couple + C. LE 16 ","West Germany","","","",""
"13","1994","Couple + C. LE 16 ","East Germany","","","",""
"13","1994","Couple + C. GT 16 ","West Germany","","","",""
"13","1994","Couple + C. GT 16 ","East Germany","","","",""
"13","1994","Couple + C. LE and GT 16","West Germany","","","",""
"13","1994","Couple + C. LE and GT 16","East Germany","","","",""
"14","1994","1-pers.-HH","West Germany","","","",""
"14","1994","1-pers.-HH","East Germany","","","",""
"14","1994","(Married) couple without C. ","West Germany","2","","",""
"14","1994","(Married) couple without C. ","East Germany","","","",""
"14","1994","Single parent ","West Germany","","","",""
"14","1994","Single parent ","East Germany","","","",""
"14","1994","Couple + C. LE 16 ","West Germany","3","","",""
"14","1994","Couple + C. LE 16 ","East Germany","","","",""
"14","1994","Couple + C. GT 16 ","West Germany","1","","",""
"14","1994","Couple + C. GT 16 ","East Germany","","","",""
"14","1994","Couple + C. LE and GT 16","West Germany","","","",""
"14","1994","Couple + C. LE and GT 16","East Germany","","","",""
"15","1994","1-pers.-HH","West Germany","","","",""
"15","1994","1-pers.-HH","East Germany","","","",""
"15","1994","(Married) couple without C. ","West Germany","","","",""
"15","1994","(Married) couple without C. ","East Germany","","","",""
"15","1994","Single parent ","West Germany","","","",""
"15","1994","Single parent ","East Germany","","","",""
"15","1994","Couple + C. LE 16 ","West Germany","","","",""
"15","1994","Couple + C. LE 16 ","East Germany","","","",""
"15","1994","Couple + C. GT 16 ","West Germany","","","",""
"15","1994","Couple + C. GT 16 ","East Germany","","","",""
"15","1994","Couple + C. LE and GT 16","West Germany","","","",""
"15","1994","Couple + C. LE and GT 16","East Germany","","","",""
"16","1994","1-pers.-HH","West Germany","","","",""
"16","1994","1-pers.-HH","East Germany","","","",""
"16","1994","(Married) couple without C. ","West Germany","","","",""
"16","1994","(Married) couple without C. ","East Germany","","","",""
"16","1994","Single parent ","West Germany","","","",""
"16","1994","Single parent ","East Germany","","","",""
"16","1994","Couple + C. LE 16 ","West Germany","","","",""
"16","1994","Couple + C. LE 16 ","East Germany","","","",""
"16","1994","Couple + C. GT 16 ","West Germany","","","",""
"16","1994","Couple + C. GT 16 ","East Germany","","","",""
"16","1994","Couple + C. LE and GT 16","West Germany","","","",""
"16","1994","Couple + C. LE and GT 16","East Germany","","","",""
"17","1994","1-pers.-HH","West Germany","","","",""
"17","1994","1-pers.-HH","East Germany","","","",""
"17","1994","(Married) couple without C. ","West Germany","","","",""
"17","1994","(Married) couple without C. ","East Germany","","","",""
"17","1994","Single parent ","West Germany","","","",""
"17","1994","Single parent ","East Germany","","","",""
"17","1994","Couple + C. LE 16 ","West Germany","","","",""
"17","1994","Couple + C. LE 16 ","East Germany","","","",""
"17","1994","Couple + C. GT 16 ","West Germany","","","",""
"17","1994","Couple + C. GT 16 ","East Germany","","","",""
"17","1994","Couple + C. LE and GT 16","West Germany","","","",""
"17","1994","Couple + C. LE and GT 16","East Germany","","","",""
"18","1994","1-pers.-HH","West Germany","1","","",""
"18","1994","1-pers.-HH","East Germany","","","",""
"18","1994","(Married) couple without C. ","West Germany","1","","",""
"18","1994","(Married) couple without C. ","East Germany","","","",""
"18","1994","Single parent ","West Germany","","","",""
"18","1994","Single parent ","East Germany","","","",""
"18","1994","Couple + C. LE 16 ","West Germany","1","","",""
"18","1994","Couple + C. LE 16 ","East Germany","","","",""
"18","1994","Couple + C. GT 16 ","West Germany","","","",""
"18","1994","Couple + C. GT 16 ","East Germany","","","",""
"18","1994","Couple + C. LE and GT 16","West Germany","","","",""
"18","1994","Couple + C. LE and GT 16","East Germany","","","",""
"19","1994","1-pers.-HH","West Germany","","","",""
"19","1994","1-pers.-HH","East Germany","","","",""
"19","1994","(Married) couple without C. ","West Germany","2","","",""
"19","1994","(Married) couple without C. ","East Germany","","","",""
"19","1994","Single parent ","West Germany","","","",""
"19","1994","Single parent ","East Germany","","","",""
"19","1994","Couple + C. LE 16 ","West Germany","","","",""
"19","1994","Couple + C. LE 16 ","East Germany","","","",""
"19","1994","Couple + C. GT 16 ","West Germany","1","","",""
"19","1994","Couple + C. GT 16 ","East Germany","","","",""
"19","1994","Couple + C. LE and GT 16","West Germany","","","",""
"19","1994","Couple + C. LE and GT 16","East Germany","","","",""
"20","1994","1-pers.-HH","West Germany","","","",""
"20","1994","1-pers.-HH","East Germany","","","",""
"20","1994","(Married) couple without C. ","West Germany","","","",""
"20","1994","(Married) couple without C. ","East Germany","","","",""
"20","1994","Single parent ","West Germany","","","",""
"20","1994","Single parent ","East Germany","","","",""
"20","1994","Couple + C. LE 16 ","West Germany","","","",""
"20","1994","Couple + C. LE 16 ","East Germany","","","",""
"20","1994","Couple + C. GT 16 ","West Germany","1","","",""
"20","1994","Couple + C. GT 16 ","East Germany","","","",""
"20","1994","Couple + C. LE and GT 16","West Germany","","","",""
"20","1994","Couple + C. LE and GT 16","East Germany","","","",""
"21","1994","1-pers.-HH","West Germany","","","",""
"21","1994","1-pers.-HH","East Germany","","","",""
"21","1994","(Married) couple without C. ","West Germany","1","","",""
"21","1994","(Married) couple without C. ","East Germany","","","",""
"21","1994","Single parent ","West Germany","","","",""
"21","1994","Single parent ","East Germany","","","",""
"21","1994","Couple + C. LE 16 ","West Germany","","","",""
"21","1994","Couple + C. LE 16 ","East Germany","","","",""
"21","1994","Couple + C. GT 16 ","West Germany","","","",""
"21","1994","Couple + C. GT 16 ","East Germany","","","",""
"21","1994","Couple + C. LE and GT 16","West Germany","","","",""
"21","1994","Couple + C. LE and GT 16","East Germany","","","",""
"22","1994","1-pers.-HH","West Germany","1","","",""
"22","1994","1-pers.-HH","East Germany","","","",""
"22","1994","(Married) couple without C. ","West Germany","","","",""
"22","1994","(Married) couple without C. ","East Germany","","","",""
"22","1994","Single parent ","West Germany","","","",""
"22","1994","Single parent ","East Germany","","","",""
"22","1994","Couple + C. LE 16 ","West Germany","2","","",""
"22","1994","Couple + C. LE 16 ","East Germany","","","",""
"22","1994","Couple + C. GT 16 ","West Germany","","","",""
"22","1994","Couple + C. GT 16 ","East Germany","","","",""
"22","1994","Couple + C. LE and GT 16","West Germany","","","",""
"22","1994","Couple + C. LE and GT 16","East Germany","","","",""
"23","1994","1-pers.-HH","West Germany","","","",""
"23","1994","1-pers.-HH","East Germany","","","",""
"23","1994","(Married) couple without C. ","West Germany","","","",""
"23","1994","(Married) couple without C. ","East Germany","","","",""
"23","1994","Single parent ","West Germany","","","",""
"23","1994","Single parent ","East Germany","","","",""
"23","1994","Couple + C. LE 16 ","West Germany","","","",""
"23","1994","Couple + C. LE 16 ","East Germany","","","",""
"23","1994","Couple + C. GT 16 ","West Germany","","","",""
"23","1994","Couple + C. GT 16 ","East Germany","","","",""
"23","1994","Couple + C. LE and GT 16","West Germany","","","",""
"23","1994","Couple + C. LE and GT 16","East Germany","","","",""
"24","1994","1-pers.-HH","West Germany","","","",""
"24","1994","1-pers.-HH","East Germany","","","",""
"24","1994","(Married) couple without C. ","West Germany","1","","",""
"24","1994","(Married) couple without C. ","East Germany","","","",""
"24","1994","Single parent ","West Germany","","","",""
"24","1994","Single parent ","East Germany","","","",""
"24","1994","Couple + C. LE 16 ","West Germany","1","","",""
"24","1994","Couple + C. LE 16 ","East Germany","","","",""
"24","1994","Couple + C. GT 16 ","West Germany","","","",""
"24","1994","Couple + C. GT 16 ","East Germany","","","",""
"24","1994","Couple + C. LE and GT 16","West Germany","","","",""
"24","1994","Couple + C. LE and GT 16","East Germany","","","",""
"25","1994","1-pers.-HH","West Germany","","","",""
"25","1994","1-pers.-HH","East Germany","","","",""
"25","1994","(Married) couple without C. ","West Germany","","","",""
"25","1994","(Married) couple without C. ","East Germany","","","",""
"25","1994","Single parent ","West Germany","","","",""
"25","1994","Single parent ","East Germany","","","",""
"25","1994","Couple + C. LE 16 ","West Germany","","","",""
"25","1994","Couple + C. LE 16 ","East Germany","","","",""
"25","1994","Couple + C. GT 16 ","West Germany","","","",""
"25","1994","Couple + C. GT 16 ","East Germany","","","",""
"25","1994","Couple + C. LE and GT 16","West Germany","","","",""
"25","1994","Couple + C. LE and GT 16","East Germany","","","",""
"26","1994","1-pers.-HH","West Germany","","","",""
"26","1994","1-pers.-HH","East Germany","","","",""
"26","1994","(Married) couple without C. ","West Germany","1","","",""
"26","1994","(Married) couple without C. ","East Germany","","","",""
"26","1994","Single parent ","West Germany","","","",""
"26","1994","Single parent ","East Germany","","","",""
"26","1994","Couple + C. LE 16 ","West Germany","","","",""
"26","1994","Couple + C. LE 16 ","East Germany","","","",""
"26","1994","Couple + C. GT 16 ","West Germany","","","",""
"26","1994","Couple + C. GT 16 ","East Germany","2","","",""
"26","1994","Couple + C. LE and GT 16","West Germany","","","",""
"26","1994","Couple + C. LE and GT 16","East Germany","","","",""
"27","1994","1-pers.-HH","West Germany","","","",""
"27","1994","1-pers.-HH","East Germany","","","",""
"27","1994","(Married) couple without C. ","West Germany","","","",""
"27","1994","(Married) couple without C. ","East Germany","","","",""
"27","1994","Single parent ","West Germany","","","",""
"27","1994","Single parent ","East Germany","","","",""
"27","1994","Couple + C. LE 16 ","West Germany","","","",""
"27","1994","Couple + C. LE 16 ","East Germany","","","",""
"27","1994","Couple + C. GT 16 ","West Germany","","","",""
"27","1994","Couple + C. GT 16 ","East Germany","","","",""
"27","1994","Couple + C. LE and GT 16","West Germany","","","",""
"27","1994","Couple + C. LE and GT 16","East Germany","","","",""
"28","1994","1-pers.-HH","West Germany","","","",""
"28","1994","1-pers.-HH","East Germany","","","",""
"28","1994","(Married) couple without C. ","West Germany","","","",""
"28","1994","(Married) couple without C. ","East Germany","","","",""
"28","1994","Single parent ","West Germany","","","",""
"28","1994","Single parent ","East Germany","","","",""
"28","1994","Couple + C. LE 16 ","West Germany","","","",""
"28","1994","Couple + C. LE 16 ","East Germany","","","",""
"28","1994","Couple + C. GT 16 ","West Germany","","","",""
"28","1994","Couple + C. GT 16 ","East Germany","","","",""
"28","1994","Couple + C. LE and GT 16","West Germany","","","",""
"28","1994","Couple + C. LE and GT 16","East Germany","","","",""
"29","1994","1-pers.-HH","West Germany","","","",""
"29","1994","1-pers.-HH","East Germany","","","",""
"29","1994","(Married) couple without C. ","West Germany","","","",""
"29","1994","(Married) couple without C. ","East Germany","","","",""
"29","1994","Single parent ","West Germany","","","",""
"29","1994","Single parent ","East Germany","","","",""
"29","1994","Couple + C. LE 16 ","West Germany","","","",""
"29","1994","Couple + C. LE 16 ","East Germany","","","",""
"29","1994","Couple + C. GT 16 ","West Germany","1","","",""
"29","1994","Couple + C. GT 16 ","East Germany","","","",""
"29","1994","Couple + C. LE and GT 16","West Germany","","","",""
"29","1994","Couple + C. LE and GT 16","East Germany","1","","",""
"30","1994","1-pers.-HH","West Germany","","","",""
"30","1994","1-pers.-HH","East Germany","","","",""
"30","1994","(Married) couple without C. ","West Germany","","","",""
"30","1994","(Married) couple without C. ","East Germany","","","",""
"30","1994","Single parent ","West Germany","","","",""
"30","1994","Single parent ","East Germany","","","",""
"30","1994","Couple + C. LE 16 ","West Germany","","","",""
"30","1994","Couple + C. LE 16 ","East Germany","","","",""
