"pgnation","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"94","2017","Rural Area","East Germany","1","","",""
"95","2017","Urban Area","West Germany","","","",""
"95","2017","Urban Area","East Germany","","","",""
"95","2017","Rural Area","West Germany","","","",""
"95","2017","Rural Area","East Germany","","","",""
"96","2017","Urban Area","West Germany","","","",""
"96","2017","Urban Area","East Germany","","","",""
"96","2017","Rural Area","West Germany","","","",""
"96","2017","Rural Area","East Germany","","","",""
"97","2017","Urban Area","West Germany","2","","",""
"97","2017","Urban Area","East Germany","","","",""
"97","2017","Rural Area","West Germany","","","",""
"97","2017","Rural Area","East Germany","1","","",""
"98","2017","Urban Area","West Germany","61","0.000455586176278164","0.000154820252314103","0.000756352100242225"
"98","2017","Urban Area","East Germany","5","","",""
"98","2017","Rural Area","West Germany","24","","",""
"98","2017","Rural Area","East Germany","6","","",""
"101","2017","Urban Area","West Germany","","","",""
"101","2017","Urban Area","East Germany","","","",""
"101","2017","Rural Area","West Germany","","","",""
"101","2017","Rural Area","East Germany","","","",""
"102","2017","Urban Area","West Germany","4","","",""
"102","2017","Urban Area","East Germany","","","",""
"102","2017","Rural Area","West Germany","","","",""
"102","2017","Rural Area","East Germany","","","",""
"103","2017","Urban Area","West Germany","7","","",""
"103","2017","Urban Area","East Germany","","","",""
"103","2017","Rural Area","West Germany","3","","",""
"103","2017","Rural Area","East Germany","","","",""
"105","2017","Urban Area","West Germany","1","","",""
"105","2017","Urban Area","East Germany","","","",""
"105","2017","Rural Area","West Germany","","","",""
"105","2017","Rural Area","East Germany","","","",""
"108","2017","Urban Area","West Germany","","","",""
"108","2017","Urban Area","East Germany","","","",""
"108","2017","Rural Area","West Germany","","","",""
"108","2017","Rural Area","East Germany","","","",""
"110","2017","Urban Area","West Germany","4","","",""
"110","2017","Urban Area","East Germany","","","",""
"110","2017","Rural Area","West Germany","","","",""
"110","2017","Rural Area","East Germany","1","","",""
"111","2017","Urban Area","West Germany","","","",""
"111","2017","Urban Area","East Germany","5","","",""
"111","2017","Rural Area","West Germany","","","",""
"111","2017","Rural Area","East Germany","","","",""
"113","2017","Urban Area","West Germany","","","",""
"113","2017","Urban Area","East Germany","","","",""
"113","2017","Rural Area","West Germany","","","",""
"113","2017","Rural Area","East Germany","","","",""
"116","2017","Urban Area","West Germany","4","","",""
"116","2017","Urban Area","East Germany","","","",""
"116","2017","Rural Area","West Germany","","","",""
"116","2017","Rural Area","East Germany","","","",""
"117","2017","Urban Area","West Germany","1","","",""
"117","2017","Urban Area","East Germany","","","",""
"117","2017","Rural Area","West Germany","","","",""
"117","2017","Rural Area","East Germany","1","","",""
"118","2017","Urban Area","West Germany","29","","",""
"118","2017","Urban Area","East Germany","3","","",""
"118","2017","Rural Area","West Germany","21","","",""
"118","2017","Rural Area","East Germany","1","","",""
"119","2017","Urban Area","West Germany","58","0.0041352247267299","0.00323075912061464","0.00503969033284516"
"119","2017","Urban Area","East Germany","1","","",""
"119","2017","Rural Area","West Germany","15","","",""
"119","2017","Rural Area","East Germany","1","","",""
"120","2017","Urban Area","West Germany","43","0.00277307226602875","0.00203189872814077","0.00351424580391673"
"120","2017","Urban Area","East Germany","","","",""
"120","2017","Rural Area","West Germany","6","","",""
"120","2017","Rural Area","East Germany","4","","",""
"121","2017","Urban Area","West Germany","36","0.00157156013502118","0.00101326185928846","0.00212985841075391"
"121","2017","Urban Area","East Germany","1","","",""
"121","2017","Rural Area","West Germany","3","","",""
"121","2017","Rural Area","East Germany","1","","",""
"122","2017","Urban Area","West Germany","10","","",""
"122","2017","Urban Area","East Germany","","","",""
"122","2017","Rural Area","West Germany","1","","",""
"122","2017","Rural Area","East Germany","","","",""
"123","2017","Urban Area","West Germany","5","","",""
"123","2017","Urban Area","East Germany","1","","",""
"123","2017","Rural Area","West Germany","1","","",""
"123","2017","Rural Area","East Germany","9","","",""
"124","2017","Urban Area","West Germany","","","",""
"124","2017","Urban Area","East Germany","","","",""
"124","2017","Rural Area","West Germany","","","",""
"124","2017","Rural Area","East Germany","","","",""
"125","2017","Urban Area","West Germany","10","","",""
"125","2017","Urban Area","East Germany","","","",""
"125","2017","Rural Area","West Germany","1","","",""
"125","2017","Rural Area","East Germany","","","",""
"127","2017","Urban Area","West Germany","5","","",""
"127","2017","Urban Area","East Germany","","","",""
"127","2017","Rural Area","West Germany","","","",""
"127","2017","Rural Area","East Germany","","","",""
"128","2017","Urban Area","West Germany","1","","",""
"128","2017","Urban Area","East Germany","","","",""
"128","2017","Rural Area","West Germany","","","",""
"128","2017","Rural Area","East Germany","","","",""
"129","2017","Urban Area","West Germany","1","","",""
"129","2017","Urban Area","East Germany","","","",""
"129","2017","Rural Area","West Germany","","","",""
"129","2017","Rural Area","East Germany","","","",""
"130","2017","Urban Area","West Germany","17","","",""
"130","2017","Urban Area","East Germany","2","","",""
"130","2017","Rural Area","West Germany","13","","",""
"130","2017","Rural Area","East Germany","1","","",""
"131","2017","Urban Area","West Germany","","","",""
"131","2017","Urban Area","East Germany","","","",""
"131","2017","Rural Area","West Germany","","","",""
"131","2017","Rural Area","East Germany","","","",""
"132","2017","Urban Area","West Germany","10","","",""
"132","2017","Urban Area","East Germany","3","","",""
"132","2017","Rural Area","West Germany","3","","",""
"132","2017","Rural Area","East Germany","2","","",""
"133","2017","Urban Area","West Germany","1","","",""
"133","2017","Urban Area","East Germany","","","",""
"133","2017","Rural Area","West Germany","","","",""
"133","2017","Rural Area","East Germany","","","",""
"135","2017","Urban Area","West Germany","","","",""
"135","2017","Urban Area","East Germany","","","",""
"135","2017","Rural Area","West Germany","1","","",""
"135","2017","Rural Area","East Germany","","","",""
"138","2017","Urban Area","West Germany","","","",""
"138","2017","Urban Area","East Germany","","","",""
"138","2017","Rural Area","West Germany","1","","",""
"138","2017","Rural Area","East Germany","1","","",""
"139","2017","Urban Area","West Germany","7","","",""
"139","2017","Urban Area","East Germany","","","",""
"139","2017","Rural Area","West Germany","1","","",""
"139","2017","Rural Area","East Germany","4","","",""
"140","2017","Urban Area","West Germany","104","0.00413197928337419","0.00322786719903116","0.00503609136771722"
"140","2017","Urban Area","East Germany","6","","",""
"140","2017","Rural Area","West Germany","25","","",""
"140","2017","Rural Area","East Germany","7","","",""
"141","2017","Urban Area","West Germany","9","","",""
"141","2017","Urban Area","East Germany","2","","",""
"141","2017","Rural Area","West Germany","8","","",""
"141","2017","Rural Area","East Germany","","","",""
"142","2017","Urban Area","West Germany","6","","",""
"142","2017","Urban Area","East Germany","","","",""
"142","2017","Rural Area","West Germany","","","",""
"142","2017","Rural Area","East Germany","","","",""
"143","2017","Urban Area","West Germany","4","","",""
"143","2017","Urban Area","East Germany","","","",""
"143","2017","Rural Area","West Germany","1","","",""
"143","2017","Rural Area","East Germany","","","",""
"144","2017","Urban Area","West Germany","5","","",""
"144","2017","Urban Area","East Germany","","","",""
"144","2017","Rural Area","West Germany","","","",""
"144","2017","Rural Area","East Germany","","","",""
"145","2017","Urban Area","West Germany","2","","",""
"145","2017","Urban Area","East Germany","","","",""
"145","2017","Rural Area","West Germany","","","",""
"145","2017","Rural Area","East Germany","","","",""
"146","2017","Urban Area","West Germany","10","","",""
"146","2017","Urban Area","East Germany","","","",""
"146","2017","Rural Area","West Germany","6","","",""
"146","2017","Rural Area","East Germany","1","","",""
"147","2017","Urban Area","West Germany","","","",""
"147","2017","Urban Area","East Germany","","","",""
"147","2017","Rural Area","West Germany","","","",""
"147","2017","Rural Area","East Germany","3","","",""
"148","2017","Urban Area","West Germany","17","","",""
"148","2017","Urban Area","East Germany","11","","",""
"148","2017","Rural Area","West Germany","9","","",""
"148","2017","Rural Area","East Germany","","","",""
"149","2017","Urban Area","West Germany","2","","",""
"149","2017","Urban Area","East Germany","","","",""
"149","2017","Rural Area","West Germany","1","","",""
"149","2017","Rural Area","East Germany","","","",""
"151","2017","Urban Area","West Germany","2","","",""
"151","2017","Urban Area","East Germany","","","",""
"151","2017","Rural Area","West Germany","3","","",""
"151","2017","Rural Area","East Germany","","","",""
"152","2017","Urban Area","West Germany","20","","",""
"152","2017","Urban Area","East Germany","3","","",""
"152","2017","Rural Area","West Germany","8","","",""
"152","2017","Rural Area","East Germany","2","","",""
"154","2017","Urban Area","West Germany","1","","",""
"154","2017","Urban Area","East Germany","","","",""
"154","2017","Rural Area","West Germany","","","",""
"154","2017","Rural Area","East Germany","","","",""
"155","2017","Urban Area","West Germany","1","","",""
"155","2017","Urban Area","East Germany","","","",""
"155","2017","Rural Area","West Germany","","","",""
"155","2017","Rural Area","East Germany","","","",""
"156","2017","Urban Area","West Germany","","","",""
"156","2017","Urban Area","East Germany","","","",""
"156","2017","Rural Area","West Germany","","","",""
"156","2017","Rural Area","East Germany","","","",""
"158","2017","Urban Area","West Germany","1","","",""
"158","2017","Urban Area","East Germany","","","",""
"158","2017","Rural Area","West Germany","","","",""
"158","2017","Rural Area","East Germany","","","",""
"162","2017","Urban Area","West Germany","","","",""
"162","2017","Urban Area","East Germany","","","",""
"162","2017","Rural Area","West Germany","2","","",""
"162","2017","Rural Area","East Germany","","","",""
"164","2017","Urban Area","West Germany","","","",""
"164","2017","Urban Area","East Germany","","","",""
"164","2017","Rural Area","West Germany","","","",""
"164","2017","Rural Area","East Germany","","","",""
"165","2017","Urban Area","West Germany","120","0.00504687044907905","0.00404812525473294","0.00604561564342515"
"165","2017","Urban Area","East Germany","6","","",""
"165","2017","Rural Area","West Germany","10","","",""
"165","2017","Rural Area","East Germany","3","","",""
"166","2017","Urban Area","West Germany","14","","",""
"166","2017","Urban Area","East Germany","1","","",""
"166","2017","Rural Area","West Germany","3","","",""
"166","2017","Rural Area","East Germany","1","","",""
"167","2017","Urban Area","West Germany","","","",""
"167","2017","Urban Area","East Germany","","","",""
"167","2017","Rural Area","West Germany","","","",""
"167","2017","Rural Area","East Germany","","","",""
"168","2017","Urban Area","West Germany","4","","",""
"168","2017","Urban Area","East Germany","","","",""
"168","2017","Rural Area","West Germany","2","","",""
"168","2017","Rural Area","East Germany","","","",""
"169","2017","Urban Area","West Germany","","","",""
"169","2017","Urban Area","East Germany","","","",""
"169","2017","Rural Area","West Germany","","","",""
"169","2017","Rural Area","East Germany","","","",""
"172","2017","Urban Area","West Germany","","","",""
"172","2017","Urban Area","East Germany","","","",""
"172","2017","Rural Area","West Germany","","","",""
"172","2017","Rural Area","East Germany","1","","",""
"173","2017","Urban Area","West Germany","","","",""
"173","2017","Urban Area","East Germany","","","",""
"173","2017","Rural Area","West Germany","1","","",""
"173","2017","Rural Area","East Germany","","","",""
"178","2017","Urban Area","West Germany","","","",""
"178","2017","Urban Area","East Germany","","","",""
"178","2017","Rural Area","West Germany","","","",""
"178","2017","Rural Area","East Germany","","","",""
"181","2017","Urban Area","West Germany","","","",""
"181","2017","Urban Area","East Germany","","","",""
"181","2017","Rural Area","West Germany","","","",""
"181","2017","Rural Area","East Germany","","","",""
"183","2017","Urban Area","West Germany","","","",""
"183","2017","Urban Area","East Germany","1","","",""
"183","2017","Rural Area","West Germany","2","","",""
"183","2017","Rural Area","East Germany","","","",""
"188","2017","Urban Area","West Germany","3","","",""
"188","2017","Urban Area","East Germany","","","",""
"188","2017","Rural Area","West Germany","","","",""
"188","2017","Rural Area","East Germany","3","","",""
"195","2017","Urban Area","West Germany","3","","",""
"195","2017","Urban Area","East Germany","","","",""
"195","2017","Rural Area","West Germany","","","",""
"195","2017","Rural Area","East Germany","","","",""
"196","2017","Urban Area","West Germany","","","",""
"196","2017","Urban Area","East Germany","","","",""
"196","2017","Rural Area","West Germany","","","",""
"196","2017","Rural Area","East Germany","","","",""
"999","2017","Urban Area","West Germany","","","",""
"999","2017","Urban Area","East Germany","","","",""
"999","2017","Rural Area","West Germany","","","",""
"999","2017","Rural Area","East Germany","","","",""
"1","2018","Urban Area","West Germany","13035","0.843098402256123","0.837780813039179","0.848415991473067"
"1","2018","Urban Area","East Germany","1867","0.937902938842308","0.927983951577082","0.947821926107533"
"1","2018","Rural Area","West Germany","5084","0.902119837904678","0.894874182476268","0.909365493333087"
"1","2018","Rural Area","East Germany","3534","0.968291311106703","0.962843446327092","0.973739175886314"
"2","2018","Urban Area","West Germany","296","0.0292270244924004","0.0267643154237751","0.0316897335610258"
"2","2018","Urban Area","East Germany","4","","",""
"2","2018","Rural Area","West Germany","57","0.00661025055534014","0.00463434119626123","0.00858615991441904"
"2","2018","Rural Area","East Germany","3","","",""
"3","2018","Urban Area","West Germany","","","",""
"3","2018","Urban Area","East Germany","","","",""
"3","2018","Rural Area","West Germany","1","","",""
"3","2018","Rural Area","East Germany","2","","",""
"4","2018","Urban Area","West Germany","97","0.00466835937541641","0.00367174300977336","0.00566497574105945"
"4","2018","Urban Area","East Germany","4","","",""
"4","2018","Rural Area","West Germany","10","","",""
"4","2018","Rural Area","East Germany","","","",""
"5","2018","Urban Area","West Germany","171","0.0132831801701351","0.0116093581911541","0.0149570021491161"
"5","2018","Urban Area","East Germany","2","","",""
"5","2018","Rural Area","West Germany","30","0.00675954176727208","0.00476159437236666","0.0087574891621775"
"5","2018","Rural Area","East Germany","1","","",""
"6","2018","Urban Area","West Germany","42","0.00303528598665244","0.00223101635400444","0.00383955561930043"
"6","2018","Urban Area","East Germany","9","","",""
"6","2018","Rural Area","West Germany","11","","",""
"6","2018","Rural Area","East Germany","","","",""
"10","2018","Urban Area","West Germany","44","0.00531617823229129","0.00425300444000118","0.0063793520245814"
"10","2018","Urban Area","East Germany","1","","",""
"10","2018","Rural Area","West Germany","13","","",""
"10","2018","Rural Area","East Germany","","","",""
"11","2018","Urban Area","West Germany","34","0.00338499532999092","0.00253580563251179","0.00423418502747005"
"11","2018","Urban Area","East Germany","1","","",""
"11","2018","Rural Area","West Germany","2","","",""
"11","2018","Rural Area","East Germany","","","",""
"12","2018","Urban Area","West Germany","","","",""
"12","2018","Urban Area","East Germany","","","",""
"12","2018","Rural Area","West Germany","","","",""
"12","2018","Rural Area","East Germany","","","",""
"13","2018","Urban Area","West Germany","4","","",""
"13","2018","Urban Area","East Germany","","","",""
"13","2018","Rural Area","West Germany","7","","",""
"13","2018","Rural Area","East Germany","","","",""
"14","2018","Urban Area","West Germany","18","","",""
"14","2018","Urban Area","East Germany","1","","",""
"14","2018","Rural Area","West Germany","5","","",""
"14","2018","Rural Area","East Germany","2","","",""
"15","2018","Urban Area","West Germany","7","","",""
"15","2018","Urban Area","East Germany","","","",""
"15","2018","Rural Area","West Germany","","","",""
"15","2018","Rural Area","East Germany","","","",""
"16","2018","Urban Area","West Germany","1","","",""
"16","2018","Urban Area","East Germany","","","",""
"16","2018","Rural Area","West Germany","1","","",""
"16","2018","Rural Area","East Germany","","","",""
"17","2018","Urban Area","West Germany","4","","",""
"17","2018","Urban Area","East Germany","1","","",""
"17","2018","Rural Area","West Germany","1","","",""
"17","2018","Rural Area","East Germany","","","",""
"18","2018","Urban Area","West Germany","17","","",""
"18","2018","Urban Area","East Germany","2","","",""
"18","2018","Rural Area","West Germany","5","","",""
"18","2018","Rural Area","East Germany","","","",""
"19","2018","Urban Area","West Germany","9","","",""
"19","2018","Urban Area","East Germany","1","","",""
"19","2018","Rural Area","West Germany","1","","",""
"19","2018","Rural Area","East Germany","","","",""
"20","2018","Urban Area","West Germany","4","","",""
"20","2018","Urban Area","East Germany","","","",""
"20","2018","Rural Area","West Germany","","","",""
"20","2018","Rural Area","East Germany","","","",""
"21","2018","Urban Area","West Germany","101","0.00418634945143965","0.00324235651319918","0.00513034238968011"
"21","2018","Urban Area","East Germany","4","","",""
"21","2018","Rural Area","West Germany","67","0.00481527458699459","0.00312732061439829","0.00650322855959088"
"21","2018","Rural Area","East Germany","3","","",""
"22","2018","Urban Area","West Germany","168","0.0097749740725893","0.00833655072045077","0.0112133974247278"
"22","2018","Urban Area","East Germany","6","","",""
"22","2018","Rural Area","West Germany","45","0.0064367109982177","0.00448674071102102","0.00838668128541438"
"22","2018","Rural Area","East Germany","24","","",""
"23","2018","Urban Area","West Germany","2","","",""
"23","2018","Urban Area","East Germany","","","",""
"23","2018","Rural Area","West Germany","","","",""
"23","2018","Rural Area","East Germany","","","",""
"24","2018","Urban Area","West Germany","60","0.000981357038172528","0.000523571270993495","0.00143914280535156"
"24","2018","Urban Area","East Germany","1","","",""
"24","2018","Rural Area","West Germany","9","","",""
"24","2018","Rural Area","East Germany","10","","",""
"25","2018","Urban Area","West Germany","2","","",""
"25","2018","Urban Area","East Germany","","","",""
"25","2018","Rural Area","West Germany","","","",""
"25","2018","Rural Area","East Germany","","","",""
"26","2018","Urban Area","West Germany","42","0.00248655234956857","0.00175840352635","0.00321470117278713"
"26","2018","Urban Area","East Germany","1","","",""
"26","2018","Rural Area","West Germany","19","","",""
"26","2018","Rural Area","East Germany","3","","",""
"27","2018","Urban Area","West Germany","","","",""
"27","2018","Urban Area","East Germany","","","",""
"27","2018","Rural Area","West Germany","","","",""
"27","2018","Rural Area","East Germany","","","",""
"28","2018","Urban Area","West Germany","31","0.00192600771025697","0.00128498657485029","0.00256702884566364"
"28","2018","Urban Area","East Germany","","","",""
"28","2018","Rural Area","West Germany","1","","",""
"28","2018","Rural Area","East Germany","","","",""
"29","2018","Urban Area","West Germany","73","0.00189801367104417","0.00126165920414902","0.00253436813793932"
"29","2018","Urban Area","East Germany","1","","",""
"29","2018","Rural Area","West Germany","7","","",""
"29","2018","Rural Area","East Germany","4","","",""
"30","2018","Urban Area","West Germany","1638","0.00591643200003229","0.00479517967880594","0.00703768432125863"
"30","2018","Urban Area","East Germany","173","0.00626429331816643","0.00302146205845342","0.00950712457787944"
"30","2018","Rural Area","West Germany","514","0.00653070252725764","0.00456663960710972","0.00849476544740557"
"30","2018","Rural Area","East Germany","158","0.00292053449533415","0.00124277302809655","0.00459829596257175"
"31","2018","Urban Area","West Germany","11","","",""
"31","2018","Urban Area","East Germany","","","",""
"31","2018","Rural Area","West Germany","4","","",""
"31","2018","Rural Area","East Germany","","","",""
"32","2018","Urban Area","West Germany","89","0.00329397570934301","0.00245624254896139","0.00413170886972463"
"32","2018","Urban Area","East Germany","13","","",""
"32","2018","Rural Area","West Germany","44","0.00375426700294653","0.00226303905028493","0.00524549495560813"
"32","2018","Rural Area","East Germany","13","","",""
"34","2018","Urban Area","West Germany","2","","",""
"34","2018","Urban Area","East Germany","1","","",""
"34","2018","Rural Area","West Germany","1","","",""
"34","2018","Rural Area","East Germany","","","",""
"35","2018","Urban Area","West Germany","1","","",""
"35","2018","Urban Area","East Germany","","","",""
"35","2018","Rural Area","West Germany","","","",""
"35","2018","Rural Area","East Germany","","","",""
"37","2018","Urban Area","West Germany","","","",""
"37","2018","Urban Area","East Germany","","","",""
"37","2018","Rural Area","West Germany","","","",""
"37","2018","Rural Area","East Germany","","","",""
"38","2018","Urban Area","West Germany","4","","",""
"38","2018","Urban Area","East Germany","","","",""
"38","2018","Rural Area","West Germany","","","",""
"38","2018","Rural Area","East Germany","","","",""
"39","2018","Urban Area","West Germany","","","",""
"39","2018","Urban Area","East Germany","1","","",""
"39","2018","Rural Area","West Germany","1","","",""
"39","2018","Rural Area","East Germany","","","",""
"40","2018","Urban Area","West Germany","3","","",""
"40","2018","Urban Area","East Germany","","","",""
"40","2018","Rural Area","West Germany","","","",""
"40","2018","Rural Area","East Germany","1","","",""
"41","2018","Urban Area","West Germany","","","",""
"41","2018","Urban Area","East Germany","","","",""
"41","2018","Rural Area","West Germany","","","",""
"41","2018","Rural Area","East Germany","","","",""
"42","2018","Urban Area","West Germany","15","","",""
"42","2018","Urban Area","East Germany","","","",""
"42","2018","Rural Area","West Germany","4","","",""
"42","2018","Rural Area","East Germany","2","","",""
"43","2018","Urban Area","West Germany","357","0.00242577935370914","0.00170656188801847","0.0031449968193998"
"43","2018","Urban Area","East Germany","51","0.00202760748605361","0.000178747311983061","0.00387646766012415"
"43","2018","Rural Area","West Germany","108","0.00216467704828808","0.00103143099934509","0.00329792309723108"
"43","2018","Rural Area","East Germany","85","0.00214629110995882","0.000707453070791256","0.00358512914912639"
"44","2018","Urban Area","West Germany","9","","",""
"44","2018","Urban Area","East Germany","","","",""
"44","2018","Rural Area","West Germany","3","","",""
"44","2018","Rural Area","East Germany","2","","",""
"45","2018","Urban Area","West Germany","2","","",""
"45","2018","Urban Area","East Germany","","","",""
"45","2018","Rural Area","West Germany","","","",""
"45","2018","Rural Area","East Germany","","","",""
"46","2018","Urban Area","West Germany","","","",""
"46","2018","Urban Area","East Germany","","","",""
"46","2018","Rural Area","West Germany","","","",""
"46","2018","Rural Area","East Germany","","","",""
"47","2018","Urban Area","West Germany","17","","",""
"47","2018","Urban Area","East Germany","","","",""
"47","2018","Rural Area","West Germany","2","","",""
"47","2018","Rural Area","East Germany","","","",""
"48","2018","Urban Area","West Germany","3","","",""
"48","2018","Urban Area","East Germany","","","",""
"48","2018","Rural Area","West Germany","","","",""
"48","2018","Rural Area","East Germany","","","",""
"49","2018","Urban Area","West Germany","16","","",""
"49","2018","Urban Area","East Germany","","","",""
"49","2018","Rural Area","West Germany","1","","",""
"49","2018","Rural Area","East Germany","","","",""
"50","2018","Urban Area","West Germany","7","","",""
"50","2018","Urban Area","East Germany","","","",""
"50","2018","Rural Area","West Germany","","","",""
"50","2018","Rural Area","East Germany","","","",""
"51","2018","Urban Area","West Germany","","","",""
"51","2018","Urban Area","East Germany","","","",""
"51","2018","Rural Area","West Germany","","","",""
"51","2018","Rural Area","East Germany","","","",""
"52","2018","Urban Area","West Germany","9","","",""
"52","2018","Urban Area","East Germany","","","",""
"52","2018","Rural Area","West Germany","1","","",""
"52","2018","Rural Area","East Germany","1","","",""
"53","2018","Urban Area","West Germany","","","",""
"53","2018","Urban Area","East Germany","","","",""
"53","2018","Rural Area","West Germany","","","",""
"53","2018","Rural Area","East Germany","","","",""
"54","2018","Urban Area","West Germany","29","","",""
"54","2018","Urban Area","East Germany","1","","",""
"54","2018","Rural Area","West Germany","13","","",""
"54","2018","Rural Area","East Germany","","","",""
"55","2018","Urban Area","West Germany","3","","",""
"55","2018","Urban Area","East Germany","","","",""
"55","2018","Rural Area","West Germany","","","",""
"55","2018","Rural Area","East Germany","","","",""
"56","2018","Urban Area","West Germany","1","","",""
"56","2018","Urban Area","East Germany","","","",""
"56","2018","Rural Area","West Germany","1","","",""
"56","2018","Rural Area","East Germany","","","",""
"59","2018","Urban Area","West Germany","2","","",""
"59","2018","Urban Area","East Germany","1","","",""
"59","2018","Rural Area","West Germany","","","",""
"59","2018","Rural Area","East Germany","","","",""
"60","2018","Urban Area","West Germany","459","0.00326396201615299","0.0024300416173031","0.00409788241500288"
"60","2018","Urban Area","East Germany","36","0.00125917803374509","-0.000198369849062615","0.0027167259165528"
"60","2018","Rural Area","West Germany","127","0.00138213065463497","0.000476246972387204","0.00228801433688273"
"60","2018","Rural Area","East Germany","27","","",""
"61","2018","Urban Area","West Germany","8","","",""
"61","2018","Urban Area","East Germany","2","","",""
"61","2018","Rural Area","West Germany","1","","",""
"61","2018","Rural Area","East Germany","","","",""
"64","2018","Urban Area","West Germany","2","","",""
"64","2018","Urban Area","East Germany","1","","",""
"64","2018","Rural Area","West Germany","1","","",""
"64","2018","Rural Area","East Germany","","","",""
"65","2018","Urban Area","West Germany","11","","",""
"65","2018","Urban Area","East Germany","","","",""
"65","2018","Rural Area","West Germany","2","","",""
"65","2018","Rural Area","East Germany","","","",""
"66","2018","Urban Area","West Germany","1","","",""
"66","2018","Urban Area","East Germany","","","",""
"66","2018","Rural Area","West Germany","","","",""
"66","2018","Rural Area","East Germany","","","",""
"67","2018","Urban Area","West Germany","18","","",""
"67","2018","Urban Area","East Germany","1","","",""
"67","2018","Rural Area","West Germany","5","","",""
"67","2018","Rural Area","East Germany","","","",""
"68","2018","Urban Area","West Germany","6","","",""
"68","2018","Urban Area","East Germany","1","","",""
"68","2018","Rural Area","West Germany","","","",""
"68","2018","Rural Area","East Germany","","","",""
"71","2018","Urban Area","West Germany","4","","",""
"71","2018","Urban Area","East Germany","","","",""
"71","2018","Rural Area","West Germany","","","",""
"71","2018","Rural Area","East Germany","","","",""
"72","2018","Urban Area","West Germany","","","",""
"72","2018","Urban Area","East Germany","","","",""
"72","2018","Rural Area","West Germany","","","",""
"72","2018","Rural Area","East Germany","","","",""
"73","2018","Urban Area","West Germany","","","",""
"73","2018","Urban Area","East Germany","","","",""
"73","2018","Rural Area","West Germany","1","","",""
"73","2018","Rural Area","East Germany","","","",""
"74","2018","Urban Area","West Germany","17","","",""
"74","2018","Urban Area","East Germany","","","",""
"74","2018","Rural Area","West Germany","10","","",""
"74","2018","Rural Area","East Germany","3","","",""
"75","2018","Urban Area","West Germany","18","","",""
"75","2018","Urban Area","East Germany","","","",""
"75","2018","Rural Area","West Germany","6","","",""
"75","2018","Rural Area","East Germany","2","","",""
"76","2018","Urban Area","West Germany","19","","",""
"76","2018","Urban Area","East Germany","4","","",""
"76","2018","Rural Area","West Germany","7","","",""
"76","2018","Rural Area","East Germany","","","",""
"77","2018","Urban Area","West Germany","2","","",""
"77","2018","Urban Area","East Germany","","","",""
"77","2018","Rural Area","West Germany","","","",""
"77","2018","Rural Area","East Germany","1","","",""
"78","2018","Urban Area","West Germany","47","0.00175916794085351","0.00114648853154095","0.00237184735016607"
"78","2018","Urban Area","East Germany","9","","",""
"78","2018","Rural Area","West Germany","15","","",""
"78","2018","Rural Area","East Germany","6","","",""
"79","2018","Urban Area","West Germany","4","","",""
"79","2018","Urban Area","East Germany","","","",""
"79","2018","Rural Area","West Germany","","","",""
"79","2018","Rural Area","East Germany","1","","",""
"80","2018","Urban Area","West Germany","","","",""
"80","2018","Urban Area","East Germany","","","",""
"80","2018","Rural Area","West Germany","","","",""
"80","2018","Rural Area","East Germany","","","",""
"81","2018","Urban Area","West Germany","6","","",""
"81","2018","Urban Area","East Germany","3","","",""
"81","2018","Rural Area","West Germany","1","","",""
"81","2018","Rural Area","East Germany","1","","",""
"82","2018","Urban Area","West Germany","3","","",""
"82","2018","Urban Area","East Germany","","","",""
"82","2018","Rural Area","West Germany","1","","",""
"82","2018","Rural Area","East Germany","","","",""
"83","2018","Urban Area","West Germany","","","",""
"83","2018","Urban Area","East Germany","1","","",""
"83","2018","Rural Area","West Germany","1","","",""
"83","2018","Rural Area","East Germany","3","","",""
"84","2018","Urban Area","West Germany","47","0.000375742189837987","9.239080255729e-05","0.000659093577118683"
"84","2018","Urban Area","East Germany","4","","",""
"84","2018","Rural Area","West Germany","10","","",""
"84","2018","Rural Area","East Germany","1","","",""
"85","2018","Urban Area","West Germany","59","0.00155319360763019","0.000977439251811201","0.00212894796344918"
"85","2018","Urban Area","East Germany","1","","",""
"85","2018","Rural Area","West Germany","15","","",""
"85","2018","Rural Area","East Germany","11","","",""
"86","2018","Urban Area","West Germany","1","","",""
"86","2018","Urban Area","East Germany","","","",""
"86","2018","Rural Area","West Germany","","","",""
"86","2018","Rural Area","East Germany","","","",""
"89","2018","Urban Area","West Germany","144","0.000669878392706165","0.000291597467348621","0.00104815931806371"
"89","2018","Urban Area","East Germany","13","","",""
"89","2018","Rural Area","West Germany","43","0.000596698479933042","1.24741522298123e-06","0.0011921495446431"
"89","2018","Rural Area","East Germany","22","","",""
"90","2018","Urban Area","West Germany","2","","",""
"90","2018","Urban Area","East Germany","1","","",""
"90","2018","Rural Area","West Germany","","","",""
"90","2018","Rural Area","East Germany","","","",""
"92","2018","Urban Area","West Germany","","","",""
"92","2018","Urban Area","East Germany","","","",""
"92","2018","Rural Area","West Germany","","","",""
"92","2018","Rural Area","East Germany","","","",""
"94","2018","Urban Area","West Germany","","","",""
"94","2018","Urban Area","East Germany","","","",""
"94","2018","Rural Area","West Germany","","","",""
"94","2018","Rural Area","East Germany","3","","",""
